,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,heat_index_set_1d,pressure_set_1d,dew_point_temperature_set_1d,altimeter_set_1,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
427,2018-08-09 03:00:00,0.0,,,66041.01,5.48,86251.28,,48.0,7.0,85010.67,16.61,MELC1,7200,-120.50833,39.41667
428,2018-08-09 03:20:00,0.0,,,65237.21,5.31,85201.5,,50.0,0.0,84035.46,15.78,MELC1,7200,-120.50833,39.41667
429,2018-08-09 03:40:00,0.0,,,64588.99,4.58,,,50.0,0.0,83256.17,15.0,MELC1,7200,-120.50833,39.41667
430,2018-08-09 04:00:00,0.0,,,64018.55,5.02,,,53.0,0.0,82552.09,14.56,MELC1,7200,-120.50833,39.41667
431,2018-08-09 04:20:00,0.0,,,63499.97,5.35,,,56.0,0.0,81918.71,14.06,MELC1,7200,-120.50833,39.41667
432,2018-08-09 04:40:00,0.0,,,63085.11,5.13,,,56.0,0.0,81399.74,13.83,MELC1,7200,-120.50833,39.41667
433,2018-08-09 05:00:00,0.0,,,62696.18,5.63,,,59.0,0.0,80916.79,13.56,MELC1,7200,-120.50833,39.41667
434,2018-08-09 05:20:00,0.0,,,62333.17,5.12,,,58.0,0.0,80467.9,13.28,MELC1,7200,-120.50833,39.41667
435,2018-08-09 05:40:00,0.0,,,,4.66,,,56.0,0.0,,13.33,MELC1,7200,-120.50833,39.41667
436,2018-08-09 06:00:00,0.0,,,,4.45,,,56.0,0.0,,13.11,MELC1,7200,-120.50833,39.41667
437,2018-08-09 06:20:00,0.0,,,,3.46,,,53.0,0.0,,12.89,MELC1,7200,-120.50833,39.41667
438,2018-08-09 06:40:00,0.0,,,,2.0,,,48.0,0.0,,12.83,MELC1,7200,-120.50833,39.41667
439,2018-08-09 07:00:00,0.0,,,,0.73,,,44.0,0.0,,12.78,MELC1,7200,-120.50833,39.41667
440,2018-08-09 07:20:00,0.0,,,,-0.24,,,41.0,0.0,,12.78,MELC1,7200,-120.50833,39.41667
441,2018-08-09 07:40:00,0.0,,,,-1.03,,,39.0,0.0,,12.67,MELC1,7200,-120.50833,39.41667
442,2018-08-09 08:00:00,0.0,,,,-1.9,,,37.0,0.0,,12.5,MELC1,7200,-120.50833,39.41667
443,2018-08-09 08:20:00,0.0,,,,-2.76,,,35.0,0.0,,12.39,MELC1,7200,-120.50833,39.41667
444,2018-08-09 08:40:00,0.0,,,,-3.45,,,33.0,0.0,,12.5,MELC1,7200,-120.50833,39.41667
445,2018-08-09 09:00:00,0.0,,,,-3.81,,,32.0,0.0,,12.56,MELC1,7200,-120.50833,39.41667
446,2018-08-09 09:20:00,0.0,,,,-4.87,,,30.0,0.0,,12.33,MELC1,7200,-120.50833,39.41667
447,2018-08-09 09:40:00,0.0,,,,-4.92,,,31.0,0.0,,11.78,MELC1,7200,-120.50833,39.41667
448,2018-08-09 10:00:00,0.0,,,,-6.35,,,27.0,0.0,,12.22,MELC1,7200,-120.50833,39.41667
449,2018-08-09 10:20:00,0.0,,,,-6.25,,,27.0,0.0,,12.33,MELC1,7200,-120.50833,39.41667
450,2018-08-09 10:40:00,0.0,,,,-6.25,,,27.0,0.0,,12.33,MELC1,7200,-120.50833,39.41667
451,2018-08-09 11:00:00,0.0,,,,-6.65,,,26.0,0.0,,12.44,MELC1,7200,-120.50833,39.41667
452,2018-08-09 11:20:00,0.0,,,,-6.65,,,26.0,0.0,,12.44,MELC1,7200,-120.50833,39.41667
453,2018-08-09 11:40:00,0.0,,,,-7.2,,,25.0,0.0,,12.39,MELC1,7200,-120.50833,39.41667
454,2018-08-09 12:00:00,0.0,,,,-6.88,,,26.0,0.0,,12.17,MELC1,7200,-120.50833,39.41667
455,2018-08-09 12:20:00,0.0,,,,-6.63,,,27.0,0.0,,11.89,MELC1,7200,-120.50833,39.41667
456,2018-08-09 12:40:00,0.0,,,,-10.47,,,20.0,0.0,,11.89,MELC1,7200,-120.50833,39.41667
457,2018-08-09 13:00:00,0.0,,,,-11.11,,,19.0,0.0,,11.89,MELC1,7200,-120.50833,39.41667
458,2018-08-09 13:20:00,0.0,,,,-11.74,,,18.0,3.0,,11.94,MELC1,7200,-120.50833,39.41667
459,2018-08-09 13:40:00,0.0,,,,-10.84,,,19.0,10.0,,12.22,MELC1,7200,-120.50833,39.41667
460,2018-08-09 14:00:00,0.0,,,,-7.88,,,24.0,17.0,,12.22,MELC1,7200,-120.50833,39.41667
461,2018-08-09 14:20:00,0.0,,,,-4.91,,,30.0,25.0,,12.28,MELC1,7200,-120.50833,39.41667
462,2018-08-09 14:40:00,0.0,,,,-1.03,,,39.0,34.0,,12.67,MELC1,7200,-120.50833,39.41667
463,2018-08-09 15:00:00,0.0,,,,1.29,,,44.0,42.0,,13.39,MELC1,7200,-120.50833,39.41667
464,2018-08-09 15:20:00,0.0,,,,-1.91,,,32.0,51.0,,14.72,MELC1,7200,-120.50833,39.41667
465,2018-08-09 15:40:00,0.0,,,,-1.32,,,30.0,57.0,,16.39,MELC1,7200,-120.50833,39.41667
466,2018-08-09 16:00:00,0.0,,,,-2.19,,,24.0,254.0,,18.89,MELC1,7200,-120.50833,39.41667
467,2018-08-09 16:20:00,0.0,,,,-1.66,,,22.0,307.0,,20.89,MELC1,7200,-120.50833,39.41667
468,2018-08-09 16:40:00,0.0,,,,-0.89,,,21.0,560.0,,22.56,MELC1,7200,-120.50833,39.41667
469,2018-08-09 17:00:00,0.0,,,,-0.71,,,20.0,626.0,,23.56,MELC1,7200,-120.50833,39.41667
470,2018-08-09 17:20:00,0.0,,,,-1.32,,,19.0,675.0,,23.67,MELC1,7200,-120.50833,39.41667
471,2018-08-09 17:40:00,0.0,,,62799.89,-1.36,,,18.0,729.0,80312.36,24.5,MELC1,7200,-120.50833,39.41667
472,2018-08-09 18:00:00,0.0,,,63862.98,-1.67,,,17.0,780.0,81635.1,25.06,MELC1,7200,-120.50833,39.41667
473,2018-08-09 18:20:00,0.0,,,65392.78,-0.26,85404.68,,18.0,824.0,83538.95,25.83,MELC1,7200,-120.50833,39.41667
474,2018-08-09 18:40:00,0.0,,26.44,67026.3,0.1,87538.1,,17.0,862.0,85531.02,27.22,MELC1,7200,-120.50833,39.41667
475,2018-08-09 19:00:00,0.45,N,25.84,68945.05,-0.35,90044.03,7.0,17.0,879.0,88017.99,26.67,MELC1,7200,-120.50833,39.41667
476,2018-08-09 19:20:00,0.45,NNW,26.33,70604.5,3.5,92211.32,340.0,22.0,905.0,90112.61,27.0,MELC1,7200,-120.50833,39.41667
477,2018-08-09 19:40:00,0.45,,26.64,71875.02,2.44,93870.65,,20.0,934.0,91710.27,27.33,MELC1,7200,-120.50833,39.41667
478,2018-08-09 20:00:00,0.0,,26.38,72626.96,4.41,94852.7,,23.0,938.0,92669.58,27.33,MELC1,7200,-120.50833,39.41667
479,2018-08-09 21:00:00,0.0,,26.48,72730.68,5.11,94988.16,,24.0,945.0,92793.78,27.44,MELC1,7200,-120.50833,39.41667
480,2018-08-09 23:20:00,0.0,,,71719.44,6.61,93667.46,,28.0,893.0,91563.73,26.61,MELC1,7200,-120.50833,39.41667
481,2018-08-09 23:40:00,0.0,,,81261.3,5.55,106129.37,,28.0,173.0,103847.2,25.39,MELC1,7200,-120.50833,39.41667
482,2018-08-10 00:00:00,0.0,,,76879.3,4.83,100406.37,,28.0,160.0,98312.9,24.56,MELC1,7200,-120.50833,39.41667
483,2018-08-10 00:20:00,0.0,,,74027.12,4.8,96681.35,,29.0,141.0,94712.96,23.94,MELC1,7200,-120.50833,39.41667
484,2018-08-10 00:40:00,0.0,,,72082.45,4.84,94141.56,,30.0,164.0,92262.27,23.44,MELC1,7200,-120.50833,39.41667
485,2018-08-10 01:00:00,0.0,,,70474.86,5.63,92042.0,,32.0,121.0,90216.27,23.28,MELC1,7200,-120.50833,39.41667
486,2018-08-10 01:20:00,0.0,,,69230.26,6.24,90416.53,,35.0,89.0,88679.35,22.5,MELC1,7200,-120.50833,39.41667
487,2018-08-10 01:40:00,0.0,,,68167.18,5.6,89028.11,,35.0,60.0,87369.2,21.78,MELC1,7200,-120.50833,39.41667
488,2018-08-10 02:00:00,0.0,,,67207.81,6.27,87775.15,,39.0,38.0,86210.54,20.78,MELC1,7200,-120.50833,39.41667
489,2018-08-10 02:20:00,0.0,,,66404.01,6.03,86725.37,,40.0,28.0,85226.8,20.11,MELC1,7200,-120.50833,39.41667
490,2018-08-10 02:40:00,0.0,,,65652.07,6.27,85743.32,,43.0,13.0,84324.19,19.22,MELC1,7200,-120.50833,39.41667
491,2018-08-10 03:00:00,0.0,,,65003.85,6.28,,,45.0,3.0,83541.97,18.5,MELC1,7200,-120.50833,39.41667
492,2018-08-10 03:20:00,0.0,,,64407.48,5.84,,,46.0,0.0,82833.43,17.67,MELC1,7200,-120.50833,39.41667
493,2018-08-10 03:40:00,0.0,,,63914.83,5.79,,,48.0,0.0,82250.64,16.94,MELC1,7200,-120.50833,39.41667
494,2018-08-10 04:00:00,0.0,,,63448.11,5.81,,,50.0,0.0,81692.38,16.33,MELC1,7200,-120.50833,39.41667
495,2018-08-10 04:20:00,0.0,,,63033.25,5.92,,,52.0,0.0,81192.85,15.83,MELC1,7200,-120.50833,39.41667
496,2018-08-10 04:40:00,0.0,,,62670.24,5.79,,,53.0,0.0,80755.69,15.39,MELC1,7200,-120.50833,39.41667
497,2018-08-10 05:00:00,0.0,,,62333.17,5.7,,,54.0,0.0,80348.25,15.0,MELC1,7200,-120.50833,39.41667
498,2018-08-10 05:20:00,0.0,,,,5.54,,,54.0,0.0,,14.83,MELC1,7200,-120.50833,39.41667
499,2018-08-10 05:40:00,0.0,,,,5.86,,,56.0,0.0,,14.61,MELC1,7200,-120.50833,39.41667
500,2018-08-10 06:00:00,0.0,,,,5.65,,,56.0,0.0,,14.39,MELC1,7200,-120.50833,39.41667
501,2018-08-10 06:20:00,0.0,,,,5.39,,,56.0,0.0,,14.11,MELC1,7200,-120.50833,39.41667
502,2018-08-10 06:40:00,0.0,,,,5.35,,,56.0,0.0,,14.06,MELC1,7200,-120.50833,39.41667
503,2018-08-10 07:00:00,0.0,,,,5.23,,,56.0,0.0,,13.94,MELC1,7200,-120.50833,39.41667
504,2018-08-10 07:20:00,0.0,,,,5.03,,,56.0,0.0,,13.72,MELC1,7200,-120.50833,39.41667
505,2018-08-10 07:40:00,0.0,,,,4.76,,,56.0,0.0,,13.44,MELC1,7200,-120.50833,39.41667
506,2018-08-10 08:00:00,0.0,,,,4.87,,,57.0,0.0,,13.28,MELC1,7200,-120.50833,39.41667
507,2018-08-10 08:20:00,0.0,,,,4.77,,,57.0,0.0,,13.17,MELC1,7200,-120.50833,39.41667
508,2018-08-10 08:40:00,0.0,,,,4.8,,,58.0,0.0,,12.94,MELC1,7200,-120.50833,39.41667
509,2018-08-10 09:00:00,0.0,,,,4.5,,,57.0,0.0,,12.89,MELC1,7200,-120.50833,39.41667
510,2018-08-10 09:20:00,0.0,,,,3.99,,,55.0,0.0,,12.89,MELC1,7200,-120.50833,39.41667
511,2018-08-10 09:40:00,0.0,,,,3.4,,,53.0,0.0,,12.83,MELC1,7200,-120.50833,39.41667
512,2018-08-10 10:00:00,0.0,,,,2.67,,,52.0,0.0,,12.33,MELC1,7200,-120.50833,39.41667
513,2018-08-10 10:20:00,0.0,,,,1.44,,,48.0,0.0,,12.22,MELC1,7200,-120.50833,39.41667
514,2018-08-10 10:40:00,0.0,,,,0.44,,,45.0,0.0,,12.11,MELC1,7200,-120.50833,39.41667
515,2018-08-10 11:00:00,0.0,,,,0.44,,,46.0,0.0,,11.78,MELC1,7200,-120.50833,39.41667
516,2018-08-10 11:20:00,0.0,,,,-1.34,,,40.0,0.0,,11.94,MELC1,7200,-120.50833,39.41667
517,2018-08-10 11:40:00,0.0,,,,-1.44,,,39.0,0.0,,12.22,MELC1,7200,-120.50833,39.41667
518,2018-08-10 12:00:00,0.0,,,,-1.73,,,39.0,0.0,,11.89,MELC1,7200,-120.50833,39.41667
519,2018-08-10 12:20:00,0.0,,,,-2.65,,,37.0,0.0,,11.67,MELC1,7200,-120.50833,39.41667
520,2018-08-10 12:40:00,0.0,,,,-2.65,,,37.0,0.0,,11.67,MELC1,7200,-120.50833,39.41667
521,2018-08-10 13:00:00,0.0,,,,-3.11,,,36.0,0.0,,11.56,MELC1,7200,-120.50833,39.41667
522,2018-08-10 13:20:00,0.0,,,,-4.65,,,32.0,2.0,,11.61,MELC1,7200,-120.50833,39.41667
523,2018-08-10 13:40:00,0.0,,,,-3.78,,,34.0,5.0,,11.67,MELC1,7200,-120.50833,39.41667
524,2018-08-10 14:00:00,0.0,,,,-3.78,,,34.0,10.0,,11.67,MELC1,7200,-120.50833,39.41667
525,2018-08-10 14:20:00,0.0,,,,-2.87,,,36.0,20.0,,11.83,MELC1,7200,-120.50833,39.41667
526,2018-08-10 14:40:00,0.0,,,,-0.52,,,42.0,28.0,,12.11,MELC1,7200,-120.50833,39.41667
527,2018-08-10 15:00:00,0.0,,,,0.51,,,43.0,37.0,,12.89,MELC1,7200,-120.50833,39.41667
528,2018-08-10 15:20:00,0.0,,,,-0.74,,,36.0,49.0,,14.22,MELC1,7200,-120.50833,39.41667
529,2018-08-10 15:40:00,0.0,,,,-5.42,,,21.0,49.0,,17.17,MELC1,7200,-120.50833,39.41667
530,2018-08-10 16:00:00,0.0,,,,-0.14,,,28.0,403.0,,18.83,MELC1,7200,-120.50833,39.41667
531,2018-08-10 16:20:00,0.0,,,,-6.57,,,16.0,469.0,,20.06,MELC1,7200,-120.50833,39.41667
532,2018-08-10 16:40:00,0.0,,,,-7.89,,,13.0,567.0,,21.72,MELC1,7200,-120.50833,39.41667
533,2018-08-10 17:00:00,0.0,,,,-5.1,,,15.0,624.0,,22.89,MELC1,7200,-120.50833,39.41667
534,2018-08-10 17:20:00,0.0,,,,-10.06,,,10.0,680.0,,23.17,MELC1,7200,-120.50833,39.41667
535,2018-08-10 17:40:00,0.0,,,,-9.58,,,10.0,741.0,,23.78,MELC1,7200,-120.50833,39.41667
536,2018-08-10 18:00:00,0.0,,,63059.18,-5.99,,,13.0,782.0,80669.61,24.11,MELC1,7200,-120.50833,39.41667
537,2018-08-10 18:20:00,0.0,,,64148.19,-7.52,,,11.0,820.0,82011.18,24.89,MELC1,7200,-120.50833,39.41667
538,2018-08-10 18:40:00,0.0,,,65496.5,-9.74,85540.14,,9.0,853.0,83708.78,25.28,MELC1,7200,-120.50833,39.41667
539,2018-08-10 19:00:00,0.0,,,67026.3,-4.83,87538.1,,13.0,892.0,85644.54,25.56,MELC1,7200,-120.50833,39.41667
540,2018-08-10 19:20:00,0.0,,,68374.62,-7.09,89299.03,,11.0,919.0,87375.91,25.44,MELC1,7200,-120.50833,39.41667
541,2018-08-10 19:40:00,0.0,,,69593.27,-2.67,90890.63,,15.0,935.0,88900.97,25.89,MELC1,7200,-120.50833,39.41667
542,2018-08-10 20:00:00,0.0,,,70137.78,-3.5,91601.77,,14.0,948.0,89588.72,26.0,MELC1,7200,-120.50833,39.41667
543,2018-08-10 20:20:00,0.45,NNW,,70163.71,-2.59,91635.63,330.0,15.0,954.0,89621.79,26.0,MELC1,7200,-120.50833,39.41667
544,2018-08-10 20:40:00,0.45,S,,69800.7,-2.45,91161.54,183.0,15.0,959.0,89145.99,26.17,MELC1,7200,-120.50833,39.41667
545,2018-08-10 21:00:00,0.0,,,69722.92,0.2,91059.95,,18.0,946.0,89030.87,26.39,MELC1,7200,-120.50833,39.41667
546,2018-08-10 21:20:00,0.0,,25.73,70319.29,-3.94,91838.82,,13.0,924.0,89772.62,26.67,MELC1,7200,-120.50833,39.41667
547,2018-08-10 21:40:00,0.0,,26.11,71123.08,-0.95,92888.6,,16.0,898.0,90779.12,26.94,MELC1,7200,-120.50833,39.41667
548,2018-08-10 22:00:00,0.0,,,71952.81,-3.99,93972.24,,13.0,881.0,91862.44,26.61,MELC1,7200,-120.50833,39.41667
549,2018-08-10 22:20:00,0.45,N,,72834.39,-2.09,95123.61,1.0,15.0,841.0,92987.86,26.61,MELC1,7200,-120.50833,39.41667
550,2018-08-10 22:40:00,0.0,,25.84,73508.54,-2.0,96004.07,,15.0,804.0,93840.34,26.72,MELC1,7200,-120.50833,39.41667
551,2018-08-10 23:00:00,0.0,,,73741.91,-4.61,96308.85,,13.0,761.0,94205.25,25.83,MELC1,7200,-120.50833,39.41667
552,2018-08-10 23:20:00,0.45,E,,73093.68,-5.01,95462.25,81.0,13.0,86.0,93414.57,25.33,MELC1,7200,-120.50833,39.41667
553,2018-08-10 23:40:00,0.0,,,71719.44,-1.45,93667.46,,17.0,90.0,91658.08,25.33,MELC1,7200,-120.50833,39.41667
554,2018-08-11 00:00:00,0.45,NNE,,70474.86,-5.5,92042.0,26.0,13.0,61.0,90111.89,24.72,MELC1,7200,-120.50833,39.41667
555,2018-08-11 00:20:00,0.45,NNE,,69359.91,-4.93,90585.85,26.0,14.0,54.0,88722.04,24.22,MELC1,7200,-120.50833,39.41667
556,2018-08-11 00:40:00,0.45,SE,,68556.11,-6.03,89536.07,126.0,13.0,94.0,87705.25,24.06,MELC1,7200,-120.50833,39.41667
557,2018-08-11 01:00:00,0.0,,,67596.74,-0.1,88283.11,,21.0,46.0,86516.86,23.5,MELC1,7200,-120.50833,39.41667
558,2018-08-11 01:20:00,0.0,,,66896.66,0.82,87368.78,,23.0,37.0,85647.92,23.11,MELC1,7200,-120.50833,39.41667
559,2018-08-11 01:40:00,0.0,,,66222.51,1.82,86488.32,,26.0,33.0,84842.22,22.28,MELC1,7200,-120.50833,39.41667
560,2018-08-11 02:00:00,0.0,,,65574.29,3.71,85641.73,,31.0,25.0,84057.79,21.61,MELC1,7200,-120.50833,39.41667
561,2018-08-11 02:20:00,0.0,,,64977.92,3.99,,,34.0,16.0,83373.8,20.44,MELC1,7200,-120.50833,39.41667
562,2018-08-11 02:40:00,0.0,,,64433.42,3.87,,,36.0,9.0,82747.39,19.39,MELC1,7200,-120.50833,39.41667
563,2018-08-11 03:00:00,0.0,,,63940.76,3.07,,,35.0,3.0,82145.65,18.94,MELC1,7200,-120.50833,39.41667
564,2018-08-11 03:20:00,0.0,,,63525.9,3.66,,,37.0,0.0,81627.67,18.72,MELC1,7200,-120.50833,39.41667
565,2018-08-11 03:40:00,0.0,,,63085.11,3.73,,,40.0,0.0,81140.45,17.56,MELC1,7200,-120.50833,39.41667
566,2018-08-11 04:00:00,0.0,,,62696.18,3.74,,,43.0,0.0,80716.85,16.44,MELC1,7200,-120.50833,39.41667
567,2018-08-11 04:20:00,0.0,,,62359.1,3.85,,,46.0,0.0,80347.35,15.5,MELC1,7200,-120.50833,39.41667
568,2018-08-11 04:40:00,0.0,,,,4.14,,,49.0,0.0,,14.83,MELC1,7200,-120.50833,39.41667
569,2018-08-11 05:00:00,0.0,,,,4.18,,,50.0,0.0,,14.56,MELC1,7200,-120.50833,39.41667
570,2018-08-11 05:20:00,0.0,,,,3.43,,,49.0,0.0,,14.06,MELC1,7200,-120.50833,39.41667
571,2018-08-11 05:40:00,0.0,,,,2.72,,,48.0,0.0,,13.61,MELC1,7200,-120.50833,39.41667
572,2018-08-11 06:00:00,0.0,,,,1.19,,,44.0,0.0,,13.28,MELC1,7200,-120.50833,39.41667
573,2018-08-11 06:20:00,0.0,,,,0.01,,,41.0,0.0,,13.06,MELC1,7200,-120.50833,39.41667
574,2018-08-11 06:40:00,0.0,,,,0.67,,,43.0,0.0,,13.06,MELC1,7200,-120.50833,39.41667
575,2018-08-11 07:00:00,0.0,,,,-2.03,,,36.0,0.0,,12.78,MELC1,7200,-120.50833,39.41667
576,2018-08-11 07:20:00,0.0,,,,-2.37,,,36.0,0.0,,12.39,MELC1,7200,-120.50833,39.41667
577,2018-08-11 07:40:00,0.0,,,,-1.59,,,38.0,0.0,,12.44,MELC1,7200,-120.50833,39.41667
578,2018-08-11 08:00:00,0.0,,,,-3.15,,,34.0,0.0,,12.39,MELC1,7200,-120.50833,39.41667
579,2018-08-11 08:20:00,0.0,,,,-2.36,,,34.0,0.0,,13.28,MELC1,7200,-120.50833,39.41667
580,2018-08-11 08:40:00,0.0,,,,-4.23,,,30.0,0.0,,13.06,MELC1,7200,-120.50833,39.41667
581,2018-08-11 09:00:00,0.0,,,,-5.53,,,27.0,0.0,,13.17,MELC1,7200,-120.50833,39.41667
582,2018-08-11 09:20:00,0.0,,,,-7.62,,,23.0,0.0,,13.17,MELC1,7200,-120.50833,39.41667
583,2018-08-11 09:40:00,0.0,,,,-8.52,,,22.0,0.0,,12.78,MELC1,7200,-120.50833,39.41667
584,2018-08-11 10:00:00,0.0,,,,-9.87,,,20.0,0.0,,12.61,MELC1,7200,-120.50833,39.41667
585,2018-08-11 10:20:00,0.0,,,,-9.08,,,22.0,0.0,,12.11,MELC1,7200,-120.50833,39.41667
586,2018-08-11 10:40:00,0.0,,,,-8.46,,,23.0,0.0,,12.17,MELC1,7200,-120.50833,39.41667
587,2018-08-11 11:00:00,0.0,,,,-7.54,,,25.0,0.0,,12.0,MELC1,7200,-120.50833,39.41667
588,2018-08-11 11:20:00,0.0,,,,-5.8,,,29.0,0.0,,11.78,MELC1,7200,-120.50833,39.41667
589,2018-08-11 11:40:00,0.0,,,,-7.31,,,26.0,0.0,,11.67,MELC1,7200,-120.50833,39.41667
590,2018-08-11 12:00:00,0.0,,,,-6.45,,,28.0,0.0,,11.56,MELC1,7200,-120.50833,39.41667
591,2018-08-11 12:20:00,0.0,,,,-7.07,,,27.0,0.0,,11.39,MELC1,7200,-120.50833,39.41667
592,2018-08-11 12:40:00,0.0,,,,-5.65,,,31.0,0.0,,10.94,MELC1,7200,-120.50833,39.41667
593,2018-08-11 13:00:00,0.0,,,,-5.43,,,32.0,0.0,,10.72,MELC1,7200,-120.50833,39.41667
594,2018-08-11 13:20:00,0.0,,,,-6.53,,,29.0,3.0,,10.94,MELC1,7200,-120.50833,39.41667
595,2018-08-11 13:40:00,0.0,,,,-5.98,,,30.0,9.0,,11.06,MELC1,7200,-120.50833,39.41667
596,2018-08-11 14:00:00,0.0,,,,-3.71,,,36.0,17.0,,10.89,MELC1,7200,-120.50833,39.41667
597,2018-08-11 14:20:00,0.0,,,,-2.19,,,40.0,24.0,,11.0,MELC1,7200,-120.50833,39.41667
598,2018-08-11 14:40:00,0.0,,,,0.24,,,46.0,32.0,,11.56,MELC1,7200,-120.50833,39.41667
599,2018-08-11 15:00:00,0.0,,,,0.74,,,46.0,41.0,,12.11,MELC1,7200,-120.50833,39.41667
600,2018-08-11 15:20:00,0.0,,,,-2.98,,,28.0,47.0,,15.56,MELC1,7200,-120.50833,39.41667
601,2018-08-11 15:40:00,0.0,,,,-2.54,,,25.0,54.0,,17.83,MELC1,7200,-120.50833,39.41667
602,2018-08-11 16:00:00,0.0,,,,0.49,,,29.0,360.0,,19.0,MELC1,7200,-120.50833,39.41667
603,2018-08-11 16:20:00,0.0,,,,-4.19,,,19.0,493.0,,20.22,MELC1,7200,-120.50833,39.41667
604,2018-08-11 16:40:00,0.0,,,,-4.51,,,17.0,550.0,,21.61,MELC1,7200,-120.50833,39.41667
605,2018-08-11 17:00:00,0.0,,,,-8.6,,,12.0,618.0,,22.11,MELC1,7200,-120.50833,39.41667
606,2018-08-11 17:20:00,0.0,,,,-6.82,,,13.0,686.0,,23.06,MELC1,7200,-120.50833,39.41667
607,2018-08-11 17:40:00,0.0,,,,-8.82,,,11.0,738.0,,23.22,MELC1,7200,-120.50833,39.41667
608,2018-08-11 18:00:00,0.0,,,,-5.85,,,13.0,781.0,,24.28,MELC1,7200,-120.50833,39.41667
609,2018-08-11 18:20:00,0.0,,,62592.46,-3.75,,,15.0,826.0,80043.34,24.56,MELC1,7200,-120.50833,39.41667
610,2018-08-11 18:40:00,0.45,NE,,63525.9,-1.22,,47.0,18.0,865.0,81229.69,24.67,MELC1,7200,-120.50833,39.41667
611,2018-08-11 19:00:00,0.45,NW,,64355.63,-5.29,,320.0,14.0,885.0,82350.11,23.78,MELC1,7200,-120.50833,39.41667
612,2018-08-11 19:20:00,0.45,NW,,65626.14,0.69,85709.45,323.0,21.0,909.0,83930.71,24.44,MELC1,7200,-120.50833,39.41667
613,2018-08-11 19:40:00,0.45,E,,66248.44,-0.86,86522.19,84.0,19.0,918.0,84741.75,24.22,MELC1,7200,-120.50833,39.41667
614,2018-08-11 20:00:00,0.45,NNW,,67078.16,-1.86,87605.83,329.0,17.0,935.0,85760.93,24.83,MELC1,7200,-120.50833,39.41667
615,2018-08-11 20:20:00,0.45,W,,67233.73,-3.03,87809.01,278.0,16.0,935.0,85990.4,24.39,MELC1,7200,-120.50833,39.41667
616,2018-08-11 20:40:00,0.45,WNW,,67311.53,-0.72,87910.61,299.0,18.0,933.0,86028.1,25.28,MELC1,7200,-120.50833,39.41667
617,2018-08-11 21:00:00,0.0,,,67181.88,0.63,87741.29,,20.0,924.0,85869.9,25.17,MELC1,7200,-120.50833,39.41667
618,2018-08-11 21:40:00,0.0,,,67622.67,0.06,88316.97,,19.0,894.0,86422.24,25.33,MELC1,7200,-120.50833,39.41667
619,2018-08-11 22:00:00,0.0,,,68089.39,-0.35,88926.52,,19.0,861.0,87053.73,24.83,MELC1,7200,-120.50833,39.41667
620,2018-08-12 00:20:00,0.0,,,68685.76,-0.72,89705.39,,18.0,846.0,87784.46,25.28,MELC1,7200,-120.50833,39.41667
621,2018-08-12 00:40:00,0.45,ENE,,73534.47,-1.78,96037.94,75.0,20.0,89.0,94210.4,22.28,MELC1,7200,-120.50833,39.41667
622,2018-08-12 01:00:00,0.0,,,71149.01,-0.26,92922.46,,23.0,54.0,91187.75,21.83,MELC1,7200,-120.50833,39.41667
623,2018-08-12 01:20:00,0.0,,,69489.56,-0.78,90755.17,,23.0,46.0,89105.66,21.22,MELC1,7200,-120.50833,39.41667
624,2018-08-12 01:40:00,0.0,,,68167.18,1.0,89028.11,,27.0,42.0,87445.97,20.72,MELC1,7200,-120.50833,39.41667
625,2018-08-12 02:00:00,0.0,,,67078.16,0.73,87605.83,,28.0,28.0,86112.54,19.83,MELC1,7200,-120.50833,39.41667
626,2018-08-12 02:20:00,0.0,,,66170.65,0.87,86420.6,,30.0,19.0,85014.18,18.89,MELC1,7200,-120.50833,39.41667
627,2018-08-12 02:40:00,0.0,,,65392.78,1.18,85404.68,,32.0,11.0,84062.03,18.22,MELC1,7200,-120.50833,39.41667
628,2018-08-12 03:00:00,0.0,,,64744.56,1.84,,,35.0,2.0,83275.02,17.56,MELC1,7200,-120.50833,39.41667
629,2018-08-12 03:20:00,0.0,,,64148.19,2.57,,,39.0,0.0,82570.16,16.67,MELC1,7200,-120.50833,39.41667
630,2018-08-12 03:40:00,0.0,,,63629.62,2.92,,,41.0,0.0,81929.83,16.28,MELC1,7200,-120.50833,39.41667
631,2018-08-12 04:00:00,0.0,,,63188.82,2.89,,,43.0,0.0,81416.5,15.5,MELC1,7200,-120.50833,39.41667
632,2018-08-12 04:20:00,0.0,,,62773.96,2.7,,,44.0,0.0,80920.87,14.94,MELC1,7200,-120.50833,39.41667
633,2018-08-12 04:40:00,0.0,,,62436.89,2.4,,,44.0,0.0,80509.25,14.61,MELC1,7200,-120.50833,39.41667
634,2018-08-12 05:00:00,0.0,,,,2.42,,,45.0,0.0,,14.28,MELC1,7200,-120.50833,39.41667
635,2018-08-12 05:20:00,0.0,,,,2.57,,,46.0,0.0,,14.11,MELC1,7200,-120.50833,39.41667
636,2018-08-12 05:40:00,0.0,,,,2.27,,,46.0,0.0,,13.78,MELC1,7200,-120.50833,39.41667
