,date_time,relative_humidity_set_1,dew_point_temperature_set_1d,heat_index_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
287,2018-08-13 20:00:00,25.0,7.21,27.79,29.21,A2349,1709,-121.61730,39.70840
288,2018-08-13 22:00:00,22.3,8.69,31.03,32.91,A2349,1709,-121.61730,39.70840
289,2018-08-13 23:00:00,22.3,8.69,31.03,32.91,A2349,1709,-121.61730,39.70840
290,2018-08-14 00:00:00,19.2,7.1,31.49,33.61,A2349,1709,-121.61730,39.70840
291,2018-08-14 01:00:00,15.5,4.04,31.26,33.61,A2349,1709,-121.61730,39.70840
292,2018-08-14 02:00:00,17.1,4.77,30.59,32.81,A2349,1709,-121.61730,39.70840
293,2018-08-14 03:00:00,29.5,10.34,28.73,30.01,A2349,1709,-121.61730,39.70840
294,2018-08-14 04:00:00,34.4,11.14,27.57,28.31,A2349,1709,-121.61730,39.70840
295,2018-08-14 05:00:00,32.2,9.98,27.29,28.11,A2349,1709,-121.61730,39.70840
296,2018-08-14 06:00:00,31.6,9.26,26.89,27.61,A2349,1709,-121.61730,39.70840
297,2018-08-14 07:00:00,30.7,8.22,26.46,26.91,A2349,1709,-121.61730,39.70840
298,2018-08-14 08:00:00,28.5,6.87,,26.61,A2349,1709,-121.61730,39.70840
299,2018-08-14 09:00:00,29.1,6.47,,25.81,A2349,1709,-121.61730,39.70840
300,2018-08-14 10:00:00,38.4,7.6,,22.51,A2349,1709,-121.61730,39.70840
301,2018-08-14 11:00:00,44.9,8.54,,21.01,A2349,1709,-121.61730,39.70840
302,2018-08-14 12:00:00,44.9,8.54,,21.01,A2349,1709,-121.61730,39.70840
303,2018-08-14 13:00:00,47.5,8.18,,19.71,A2349,1709,-121.61730,39.70840
304,2018-08-14 14:00:00,46.0,7.53,,19.51,A2349,1709,-121.61730,39.70840
305,2018-08-14 15:00:00,43.0,7.54,,20.61,A2349,1709,-121.61730,39.70840
306,2018-08-14 16:00:00,49.3,9.19,,20.21,A2349,1709,-121.61730,39.70840
307,2018-08-14 17:00:00,49.2,10.64,,21.81,A2349,1709,-121.61730,39.70840
308,2018-08-14 18:00:00,46.6,11.02,,23.11,A2349,1709,-121.61730,39.70840
309,2018-08-14 19:00:00,37.3,10.4,,26.11,A2349,1709,-121.61730,39.70840
310,2018-08-14 20:00:00,31.8,10.05,27.5,28.41,A2349,1709,-121.61730,39.70840
311,2018-08-14 21:00:00,29.9,10.28,28.48,29.71,A2349,1709,-121.61730,39.70840
312,2018-08-14 22:00:00,29.9,10.28,28.48,29.71,A2349,1709,-121.61730,39.70840
313,2018-08-14 23:00:00,26.1,9.64,29.72,31.31,A2349,1709,-121.61730,39.70840
314,2018-08-15 00:00:00,26.1,9.56,29.62,31.21,A2349,1709,-121.61730,39.70840
315,2018-08-15 01:00:00,25.7,9.33,29.59,31.21,A2349,1709,-121.61730,39.70840
316,2018-08-15 02:00:00,30.2,10.77,28.87,30.11,A2349,1709,-121.61730,39.70840
317,2018-08-15 03:00:00,30.2,10.77,28.87,30.11,A2349,1709,-121.61730,39.70840
318,2018-08-15 04:00:00,36.3,10.17,,26.31,A2349,1709,-121.61730,39.70840
319,2018-08-15 05:00:00,42.8,11.56,,25.11,A2349,1709,-121.61730,39.70840
320,2018-08-15 06:00:00,44.8,11.8,,24.61,A2349,1709,-121.61730,39.70840
321,2018-08-15 07:00:00,44.9,11.65,,24.41,A2349,1709,-121.61730,39.70840
322,2018-08-15 08:00:00,46.0,11.65,,24.01,A2349,1709,-121.61730,39.70840
323,2018-08-15 10:00:00,46.6,11.66,,23.81,A2349,1709,-121.61730,39.70840
324,2018-08-15 15:00:00,83.4,12.49,,15.31,A2349,1709,-121.61730,39.70840
325,2018-08-15 16:00:00,69.5,12.5,,18.21,A2349,1709,-121.61730,39.70840
326,2018-08-15 17:00:00,69.5,12.5,,18.21,A2349,1709,-121.61730,39.70840
327,2018-08-15 18:00:00,53.8,12.65,,22.51,A2349,1709,-121.61730,39.70840
328,2018-08-15 19:00:00,45.7,12.47,,25.01,A2349,1709,-121.61730,39.70840
329,2018-08-15 20:00:00,40.0,12.62,27.17,27.41,A2349,1709,-121.61730,39.70840
330,2018-08-15 21:00:00,40.0,12.62,27.17,27.41,A2349,1709,-121.61730,39.70840
331,2018-08-15 22:00:00,34.9,12.25,28.48,29.31,A2349,1709,-121.61730,39.70840
332,2018-08-15 23:00:00,27.6,10.21,29.54,31.01,A2349,1709,-121.61730,39.70840
333,2018-08-16 00:00:00,30.5,11.71,29.79,31.01,A2349,1709,-121.61730,39.70840
334,2018-08-16 01:00:00,23.0,7.7,29.41,31.21,A2349,1709,-121.61730,39.70840
335,2018-08-16 02:00:00,23.8,7.69,28.91,30.61,A2349,1709,-121.61730,39.70840
336,2018-08-16 03:00:00,29.6,9.25,27.62,28.71,A2349,1709,-121.61730,39.70840
337,2018-08-16 04:00:00,29.6,9.25,27.62,28.71,A2349,1709,-121.61730,39.70840
338,2018-08-16 05:00:00,41.3,11.57,,25.71,A2349,1709,-121.61730,39.70840
339,2018-08-16 06:00:00,44.1,11.83,,24.91,A2349,1709,-121.61730,39.70840
340,2018-08-16 07:00:00,48.5,12.18,,23.71,A2349,1709,-121.61730,39.70840
341,2018-08-16 08:00:00,50.4,12.02,,22.91,A2349,1709,-121.61730,39.70840
342,2018-08-16 09:00:00,49.5,12.03,,23.21,A2349,1709,-121.61730,39.70840
343,2018-08-16 10:00:00,44.9,10.55,,23.21,A2349,1709,-121.61730,39.70840
344,2018-08-16 11:00:00,46.5,10.16,,22.21,A2349,1709,-121.61730,39.70840
345,2018-08-16 12:00:00,54.3,10.64,,20.21,A2349,1709,-121.61730,39.70840
346,2018-08-16 13:00:00,50.2,9.28,,20.01,A2349,1709,-121.61730,39.70840
347,2018-08-16 14:00:00,58.7,10.03,,18.31,A2349,1709,-121.61730,39.70840
348,2018-08-16 15:00:00,62.8,10.48,,17.71,A2349,1709,-121.61730,39.70840
349,2018-08-16 16:00:00,57.2,11.15,,19.91,A2349,1709,-121.61730,39.70840
350,2018-08-16 17:00:00,48.8,11.53,,22.91,A2349,1709,-121.61730,39.70840
351,2018-08-16 18:00:00,43.7,11.7,,24.91,A2349,1709,-121.61730,39.70840
352,2018-08-16 19:00:00,36.2,11.2,27.04,27.51,A2349,1709,-121.61730,39.70840
353,2018-08-16 20:00:00,28.9,9.86,28.5,29.81,A2349,1709,-121.61730,39.70840
354,2018-08-16 21:00:00,26.6,9.84,29.66,31.21,A2349,1709,-121.61730,39.70840
355,2018-08-16 22:00:00,25.0,10.04,30.85,32.51,A2349,1709,-121.61730,39.70840
356,2018-08-16 23:00:00,20.3,7.49,31.07,33.11,A2349,1709,-121.61730,39.70840
357,2018-08-17 00:00:00,12.3,1.15,31.42,34.01,A2349,1709,-121.61730,39.70840
358,2018-08-17 01:00:00,11.3,0.15,31.44,34.21,A2349,1709,-121.61730,39.70840
359,2018-08-17 02:00:00,10.7,-1.14,30.75,33.51,A2349,1709,-121.61730,39.70840
360,2018-08-17 03:00:00,12.8,-0.46,29.16,31.31,A2349,1709,-121.61730,39.70840
361,2018-08-17 04:00:00,16.8,1.98,27.94,29.71,A2349,1709,-121.61730,39.70840
362,2018-08-17 05:00:00,17.1,2.14,27.86,29.61,A2349,1709,-121.61730,39.70840
363,2018-08-17 06:00:00,21.2,4.5,27.35,28.81,A2349,1709,-121.61730,39.70840
364,2018-08-17 07:00:00,25.0,6.27,26.97,28.11,A2349,1709,-121.61730,39.70840
365,2018-08-17 08:00:00,26.3,6.65,26.74,27.71,A2349,1709,-121.61730,39.70840
366,2018-08-17 09:00:00,27.9,7.25,26.6,27.41,A2349,1709,-121.61730,39.70840
367,2018-08-17 10:00:00,27.7,7.23,26.66,27.51,A2349,1709,-121.61730,39.70840
368,2018-08-17 11:00:00,30.4,7.72,,26.51,A2349,1709,-121.61730,39.70840
369,2018-08-17 12:00:00,33.5,7.74,,24.91,A2349,1709,-121.61730,39.70840
370,2018-08-17 13:00:00,36.3,7.58,,23.41,A2349,1709,-121.61730,39.70840
371,2018-08-17 14:00:00,36.8,7.96,,23.61,A2349,1709,-121.61730,39.70840
372,2018-08-17 15:00:00,37.4,8.37,,23.81,A2349,1709,-121.61730,39.70840
373,2018-08-17 16:00:00,36.1,8.93,,25.01,A2349,1709,-121.61730,39.70840
374,2018-08-17 17:00:00,34.1,8.97,,26.01,A2349,1709,-121.61730,39.70840
375,2018-08-17 18:00:00,28.6,8.83,27.64,28.81,A2349,1709,-121.61730,39.70840
376,2018-08-17 19:00:00,25.7,9.33,29.59,31.21,A2349,1709,-121.61730,39.70840
377,2018-08-17 20:00:00,23.1,9.63,31.63,33.41,A2349,1709,-121.61730,39.70840
378,2018-08-17 21:00:00,21.6,9.49,32.57,34.41,A2349,1709,-121.61730,39.70840
379,2018-08-17 22:00:00,21.9,10.45,33.65,35.31,A2349,1709,-121.61730,39.70840
380,2018-08-17 23:00:00,23.2,11.65,34.34,35.71,A2349,1709,-121.61730,39.70840
381,2018-08-18 00:00:00,22.5,11.02,33.98,35.51,A2349,1709,-121.61730,39.70840
382,2018-08-18 01:00:00,22.1,10.42,33.44,35.11,A2349,1709,-121.61730,39.70840
383,2018-08-18 02:00:00,22.2,9.55,32.19,34.01,A2349,1709,-121.61730,39.70840
384,2018-08-18 03:00:00,22.2,9.55,32.19,34.01,A2349,1709,-121.61730,39.70840
385,2018-08-18 06:00:00,28.6,10.66,29.52,30.91,A2349,1709,-121.61730,39.70840
386,2018-08-18 08:00:00,33.6,10.61,27.36,28.11,A2349,1709,-121.61730,39.70840
387,2018-08-18 10:00:00,32.2,9.27,26.71,27.31,A2349,1709,-121.61730,39.70840
388,2018-08-18 11:00:00,31.3,8.59,26.58,27.01,A2349,1709,-121.61730,39.70840
389,2018-08-18 12:00:00,31.4,8.02,,26.31,A2349,1709,-121.61730,39.70840
390,2018-08-18 13:00:00,31.4,8.02,,26.31,A2349,1709,-121.61730,39.70840
391,2018-08-18 14:00:00,30.6,7.38,,26.01,A2349,1709,-121.61730,39.70840
392,2018-08-18 15:00:00,30.6,7.38,,26.01,A2349,1709,-121.61730,39.70840
393,2018-08-18 16:00:00,32.7,8.62,,26.31,A2349,1709,-121.61730,39.70840
394,2018-08-18 17:00:00,32.3,9.05,26.61,27.01,A2349,1709,-121.61730,39.70840
395,2018-08-18 18:00:00,32.3,9.05,26.61,27.01,A2349,1709,-121.61730,39.70840
396,2018-08-18 19:00:00,27.8,10.23,29.46,30.91,A2349,1709,-121.61730,39.70840
397,2018-08-18 20:00:00,24.3,10.21,31.54,33.21,A2349,1709,-121.61730,39.70840
398,2018-08-18 22:00:00,21.3,9.95,33.45,35.21,A2349,1709,-121.61730,39.70840
399,2018-08-19 00:00:00,16.8,7.39,34.11,36.31,A2349,1709,-121.61730,39.70840
400,2018-08-19 02:00:00,14.4,3.89,32.25,34.71,A2349,1709,-121.61730,39.70840
401,2018-08-19 03:00:00,14.4,3.89,32.25,34.71,A2349,1709,-121.61730,39.70840
402,2018-08-19 04:00:00,19.3,5.84,29.95,32.01,A2349,1709,-121.61730,39.70840
403,2018-08-19 05:00:00,19.3,5.84,29.95,32.01,A2349,1709,-121.61730,39.70840
404,2018-08-19 06:00:00,26.4,7.74,27.62,28.91,A2349,1709,-121.61730,39.70840
405,2018-08-19 07:00:00,27.4,7.86,27.28,28.41,A2349,1709,-121.61730,39.70840
406,2018-08-19 08:00:00,26.5,7.11,27.03,28.11,A2349,1709,-121.61730,39.70840
407,2018-08-19 10:00:00,23.1,4.54,26.44,27.41,A2349,1709,-121.61730,39.70840
408,2018-08-19 11:00:00,22.6,3.63,26.03,26.71,A2349,1709,-121.61730,39.70840
409,2018-08-19 12:00:00,21.9,2.93,,26.41,A2349,1709,-121.61730,39.70840
410,2018-08-19 13:00:00,21.6,2.4,,26.01,A2349,1709,-121.61730,39.70840
411,2018-08-19 14:00:00,23.0,2.52,,25.11,A2349,1709,-121.61730,39.70840
412,2018-08-19 15:00:00,23.0,3.2,,25.91,A2349,1709,-121.61730,39.70840
413,2018-08-19 16:00:00,22.5,4.42,26.61,27.71,A2349,1709,-121.61730,39.70840
414,2018-08-19 17:00:00,24.1,6.08,27.22,28.51,A2349,1709,-121.61730,39.70840
415,2018-08-19 18:00:00,24.1,6.08,27.22,28.51,A2349,1709,-121.61730,39.70840
