,date_time,weather_cond_code_set_1,wind_cardinal_direction_set_1d,weather_condition_set_1d,pressure_set_1,altimeter_set_1d,visibility_set_1,precip_accum_six_hour_set_1,cloud_layer_1_code_set_1,wind_speed_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
371,2018-08-16 11:00:00,,,Overcast,101559.0,101631.65,7.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
372,2018-08-16 12:00:00,2.0,,Drizzle,101593.0,101665.67,6.0,0.0,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
373,2018-08-16 13:00:00,31.0,,Mist,101593.0,101665.67,6.0,,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
374,2018-08-16 14:00:00,,,Overcast,101626.0,101698.69,7.0,,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
375,2018-08-16 15:00:00,31.0,ENE,Mist,101694.0,101766.74,6.0,,4.0,2.06,14.44,67.5,EKA01,20,-124.16020,40.80980
376,2018-08-16 16:00:00,,SE,Overcast,101762.0,101834.79,7.0,,4.0,1.03,15.0,135.0,EKA01,20,-124.16020,40.80980
377,2018-08-16 17:00:00,,,Overcast,101796.0,101868.81,7.0,,4.0,0.0,15.0,,EKA01,20,-124.16020,40.80980
378,2018-08-16 18:00:00,,NE,Overcast,101796.0,101868.81,7.0,0.0,4.0,1.54,16.11,45.0,EKA01,20,-124.16020,40.80980
379,2018-08-16 19:00:00,,NE,Overcast,101796.0,101868.81,7.0,,4.0,1.54,16.67,45.0,EKA01,20,-124.16020,40.80980
380,2018-08-16 20:00:00,,ENE,Overcast,101830.0,101902.84,7.0,,4.0,2.06,17.78,67.5,EKA01,20,-124.16020,40.80980
381,2018-08-16 21:00:00,,N,Overcast,101830.0,101902.84,7.0,,4.0,2.57,17.22,360.0,EKA01,20,-124.16020,40.80980
382,2018-08-16 22:00:00,,NW,Overcast,101830.0,101902.84,7.0,,4.0,2.57,17.22,315.0,EKA01,20,-124.16020,40.80980
383,2018-08-16 23:00:00,,NNW,Overcast,101796.0,101868.81,7.0,,4.0,2.57,16.67,337.5,EKA01,20,-124.16020,40.80980
384,2018-08-17 00:00:00,,WNW,Overcast,101796.0,101868.81,7.0,0.0,4.0,1.54,15.56,292.5,EKA01,20,-124.16020,40.80980
385,2018-08-17 01:00:00,,N,Overcast,101762.0,101834.79,7.0,,4.0,2.06,15.56,360.0,EKA01,20,-124.16020,40.80980
386,2018-08-17 02:00:00,31.0,NNW,Mist,101762.0,101834.79,2.0,,4.0,2.57,15.0,337.5,EKA01,20,-124.16020,40.80980
387,2018-08-17 03:00:00,31.0,,Mist,101796.0,101868.81,1.0,,4.0,0.0,14.44,,EKA01,20,-124.16020,40.80980
388,2018-08-17 04:00:00,31.0,N,Mist,101830.0,101902.84,5.0,,4.0,2.57,14.44,360.0,EKA01,20,-124.16020,40.80980
389,2018-08-17 05:00:00,31.0,NNW,Mist,101897.0,101969.89,6.0,,4.0,1.54,13.89,337.5,EKA01,20,-124.16020,40.80980
390,2018-08-17 06:00:00,2.0,N,Drizzle,101897.0,101969.89,6.0,0.0,4.0,1.54,13.89,360.0,EKA01,20,-124.16020,40.80980
391,2018-08-17 07:00:00,2.0,,Drizzle,101897.0,101969.89,6.0,,4.0,0.0,13.89,,EKA01,20,-124.16020,40.80980
392,2018-08-17 08:00:00,2.0,,Drizzle,101863.0,101935.86,6.0,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
393,2018-08-17 09:00:00,2.0,,Drizzle,101830.0,101902.84,6.0,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
394,2018-08-17 10:00:00,2.0,,Drizzle,101830.0,101902.84,6.0,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
395,2018-08-17 11:00:00,2.0,,Drizzle,101830.0,101902.84,6.0,,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
396,2018-08-17 12:00:00,31.0,,Mist,101830.0,101902.84,1.0,0.0,4.0,0.0,13.33,,EKA01,20,-124.16020,40.80980
397,2018-08-17 13:00:00,31.0,,Mist,101830.0,101902.84,2.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
398,2018-08-17 14:00:00,31.0,,Mist,101897.0,101969.89,1.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
399,2018-08-17 15:00:00,2.0,NNW,Drizzle,101897.0,101969.89,0.75,,4.0,1.03,12.78,337.5,EKA01,20,-124.16020,40.80980
400,2018-08-17 16:00:00,31.0,WSW,Mist,101897.0,101969.89,0.75,,4.0,1.03,12.78,247.5,EKA01,20,-124.16020,40.80980
401,2018-08-17 17:00:00,31.0,,Mist,101897.0,101969.89,3.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
402,2018-08-17 18:00:00,31.0,W,Mist,101897.0,101969.89,3.0,0.254,4.0,1.54,13.33,270.0,EKA01,20,-124.16020,40.80980
403,2018-08-17 19:00:00,31.0,NW,Mist,101897.0,101969.89,6.0,,4.0,4.12,14.44,315.0,EKA01,20,-124.16020,40.80980
404,2018-08-17 20:00:00,31.0,NW,Mist,101931.0,102003.91,5.0,,4.0,4.12,16.11,315.0,EKA01,20,-124.16020,40.80980
405,2018-08-17 21:00:00,31.0,N,Mist,101931.0,102003.91,4.0,,4.0,3.6,15.0,360.0,EKA01,20,-124.16020,40.80980
406,2018-08-17 22:00:00,31.0,N,Mist,101965.0,102037.94,3.0,,4.0,3.09,15.56,360.0,EKA01,20,-124.16020,40.80980
407,2018-08-17 23:00:00,,NNW,Partly Cloudy,101897.0,101969.89,7.0,,2.0,2.06,16.11,337.5,EKA01,20,-124.16020,40.80980
408,2018-08-18 00:00:00,,NNW,Partly Cloudy,101897.0,101969.89,7.0,0.0,2.0,2.06,16.11,337.5,EKA01,20,-124.16020,40.80980
409,2018-08-18 01:00:00,,WNW,Partly Cloudy,101863.0,101935.86,7.0,,2.0,2.57,16.11,292.5,EKA01,20,-124.16020,40.80980
410,2018-08-18 02:00:00,,W,Partly Cloudy,101863.0,101935.86,7.0,,2.0,3.09,15.0,270.0,EKA01,20,-124.16020,40.80980
411,2018-08-18 03:00:00,,W,Partly Cloudy,101863.0,101935.86,7.0,,2.0,2.57,13.33,270.0,EKA01,20,-124.16020,40.80980
412,2018-08-18 04:00:00,,WSW,Partly Cloudy,101897.0,101969.89,7.0,,2.0,1.54,12.78,247.5,EKA01,20,-124.16020,40.80980
413,2018-08-18 05:00:00,,WSW,Partly Cloudy,101931.0,102003.91,7.0,,2.0,2.06,12.78,247.5,EKA01,20,-124.16020,40.80980
414,2018-08-18 06:00:00,,SSW,Partly Cloudy,101897.0,101969.89,7.0,0.0,2.0,2.06,12.78,202.5,EKA01,20,-124.16020,40.80980
415,2018-08-18 07:00:00,,,Partly Cloudy,101830.0,101902.84,7.0,,2.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
416,2018-08-18 08:00:00,,,Partly Cloudy,101796.0,101868.81,7.0,,2.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
417,2018-08-18 09:00:00,,,Partly Cloudy,101762.0,101834.79,7.0,,2.0,0.0,11.11,,EKA01,20,-124.16020,40.80980
418,2018-08-18 10:00:00,,,Partly Cloudy,101728.0,101800.77,7.0,,2.0,0.0,11.11,,EKA01,20,-124.16020,40.80980
419,2018-08-18 11:00:00,,,Partly Cloudy,101728.0,101800.77,7.0,,2.0,0.0,10.0,,EKA01,20,-124.16020,40.80980
420,2018-08-18 12:00:00,,,Partly Cloudy,101728.0,101800.77,7.0,0.0,2.0,0.0,10.56,,EKA01,20,-124.16020,40.80980
421,2018-08-18 13:00:00,,,Partly Cloudy,101694.0,101766.74,7.0,,2.0,0.0,10.56,,EKA01,20,-124.16020,40.80980
422,2018-08-18 14:00:00,,,Overcast,101728.0,101800.77,7.0,,4.0,0.0,9.44,,EKA01,20,-124.16020,40.80980
423,2018-08-18 15:00:00,,,Overcast,101796.0,101868.81,7.0,,4.0,0.0,11.11,,EKA01,20,-124.16020,40.80980
424,2018-08-18 16:00:00,,E,Overcast,101796.0,101868.81,7.0,,4.0,1.54,13.89,90.0,EKA01,20,-124.16020,40.80980
425,2018-08-18 17:00:00,,,Overcast,101796.0,101868.81,7.0,,4.0,0.0,15.56,,EKA01,20,-124.16020,40.80980
426,2018-08-18 18:00:00,,WNW,Overcast,101796.0,101868.81,7.0,0.0,4.0,2.57,17.22,292.5,EKA01,20,-124.16020,40.80980
427,2018-08-18 19:00:00,,NW,Overcast,101863.0,101935.86,7.0,,4.0,2.06,16.67,315.0,EKA01,20,-124.16020,40.80980
428,2018-08-18 20:00:00,,NNW,Mostly Cloudy,101830.0,101902.84,7.0,,3.0,2.57,17.22,337.5,EKA01,20,-124.16020,40.80980
429,2018-08-18 21:00:00,,NNW,Mostly Cloudy,101830.0,101902.84,7.0,,3.0,1.54,17.78,337.5,EKA01,20,-124.16020,40.80980
430,2018-08-18 22:00:00,,NNW,Mostly Cloudy,101863.0,101935.86,7.0,,3.0,2.57,16.67,337.5,EKA01,20,-124.16020,40.80980
431,2018-08-18 23:00:00,7.0,N,Smoke,101796.0,101868.81,4.0,,3.0,2.57,15.56,360.0,EKA01,20,-124.16020,40.80980
432,2018-08-19 00:00:00,7.0,N,Smoke,101830.0,101902.84,5.0,0.0,4.0,2.06,15.56,360.0,EKA01,20,-124.16020,40.80980
433,2018-08-19 01:00:00,7.0,N,Smoke,101830.0,101902.84,5.0,,4.0,2.57,14.44,360.0,EKA01,20,-124.16020,40.80980
434,2018-08-19 02:00:00,7.0,NNW,Smoke,101830.0,101902.84,5.0,,4.0,1.54,13.89,337.5,EKA01,20,-124.16020,40.80980
435,2018-08-19 03:00:00,7.0,N,Smoke,101830.0,101902.84,5.0,,4.0,1.54,13.33,360.0,EKA01,20,-124.16020,40.80980
436,2018-08-19 04:00:00,7.0,NNW,Smoke,101863.0,101935.86,5.0,,4.0,2.57,13.33,337.5,EKA01,20,-124.16020,40.80980
437,2018-08-19 05:00:00,7.0,N,Smoke,101863.0,101935.86,5.0,,4.0,1.54,13.33,360.0,EKA01,20,-124.16020,40.80980
438,2018-08-19 06:00:00,7.0,,Smoke,101830.0,101902.84,5.0,0.0,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
439,2018-08-19 07:00:00,7.0,,Smoke,101830.0,101902.84,5.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
440,2018-08-19 08:00:00,31.0,,Mist,101796.0,101868.81,5.0,,4.0,0.0,12.78,,EKA01,20,-124.16020,40.80980
441,2018-08-19 09:00:00,31.0,,Mist,101728.0,101800.77,5.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
442,2018-08-19 10:00:00,31.0,,Mist,101694.0,101766.74,5.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
443,2018-08-19 11:00:00,31.0,,Mist,101660.0,101732.72,5.0,,4.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
444,2018-08-19 12:00:00,31.0,,Mist,101660.0,101732.72,1.0,0.0,4.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
445,2018-08-19 13:00:00,31.0,,Mist,101660.0,101732.72,3.0,,4.0,0.0,11.67,,EKA01,20,-124.16020,40.80980
446,2018-08-19 14:00:00,31.0,,Mist,101694.0,101766.74,2.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
447,2018-08-19 15:00:00,2.0,N,Drizzle,101728.0,101800.77,2.0,,4.0,2.57,12.22,360.0,EKA01,20,-124.16020,40.80980
448,2018-08-19 16:00:00,2.0,N,Drizzle,101762.0,101834.79,2.0,,4.0,2.06,12.22,360.0,EKA01,20,-124.16020,40.80980
449,2018-08-19 17:00:00,31.0,,Mist,101762.0,101834.79,2.0,,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
450,2018-08-19 18:00:00,31.0,,Mist,101728.0,101800.77,2.0,0.0,4.0,0.0,12.22,,EKA01,20,-124.16020,40.80980
