,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,road_temp_set_2,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
571,34.1,2018-08-07 05:23:00,E,25.8,25.0,7.29,,85.0,45.0,0.56,1.67,19.6,CTFPE,4695,-120.79,40.39
572,33.9,2018-08-07 05:38:00,SE,25.5,24.6,7.47,,125.0,45.0,0.83,2.78,19.8,CTFPE,4695,-120.79,40.39
573,33.6,2018-08-07 05:53:00,WNW,25.1,24.3,6.42,,295.0,46.0,0.56,1.67,18.3,CTFPE,4695,-120.79,40.39
574,33.4,2018-08-07 06:09:00,NW,24.6,23.9,5.81,,305.0,47.0,0.28,1.39,17.3,CTFPE,4695,-120.79,40.39
575,33.1,2018-08-07 06:23:00,,24.2,23.7,5.63,,,47.0,0.0,1.11,17.1,CTFPE,4695,-120.79,40.39
576,33.0,2018-08-07 06:38:00,,23.8,23.3,4.92,,,48.0,0.0,1.39,16.0,CTFPE,4695,-120.79,40.39
577,32.7,2018-08-07 06:53:00,NW,23.4,23.0,4.27,,310.0,48.0,0.28,0.83,15.3,CTFPE,4695,-120.79,40.39
578,32.6,2018-08-07 07:09:00,WNW,23.0,22.7,4.11,,295.0,49.0,0.56,1.39,14.8,CTFPE,4695,-120.79,40.39
579,32.3,2018-08-07 07:23:00,NW,22.8,22.4,4.02,,310.0,49.0,0.28,0.83,14.7,CTFPE,4695,-120.79,40.39
580,32.1,2018-08-07 07:38:00,ENE,22.2,22.1,3.83,,70.0,49.0,0.56,1.39,14.5,CTFPE,4695,-120.79,40.39
581,31.9,2018-08-07 07:53:00,SE,22.1,21.9,3.83,,135.0,49.0,0.28,1.39,14.5,CTFPE,4695,-120.79,40.39
582,31.7,2018-08-07 08:08:00,SE,21.8,21.6,4.46,,145.0,48.0,0.28,2.5,15.5,CTFPE,4695,-120.79,40.39
583,31.4,2018-08-07 08:23:00,NNW,21.5,21.4,3.81,,335.0,48.0,0.28,0.83,14.8,CTFPE,4695,-120.79,40.39
584,31.3,2018-08-07 08:38:00,N,21.2,21.2,3.74,,10.0,49.0,0.28,0.83,14.4,CTFPE,4695,-120.79,40.39
585,31.1,2018-08-07 08:53:00,WNW,21.0,21.0,3.46,,285.0,49.0,0.56,1.39,14.1,CTFPE,4695,-120.79,40.39
586,30.9,2018-08-07 09:08:00,WNW,20.7,20.8,3.47,,300.0,50.0,0.83,1.39,13.8,CTFPE,4695,-120.79,40.39
587,30.7,2018-08-07 09:23:00,NNE,20.5,20.7,3.48,,20.0,51.0,0.28,0.83,13.5,CTFPE,4695,-120.79,40.39
588,30.5,2018-08-07 09:38:00,,20.3,20.6,3.66,,,52.0,0.0,0.28,13.4,CTFPE,4695,-120.79,40.39
589,30.4,2018-08-07 09:54:00,,20.0,20.3,3.66,,,53.0,0.0,0.56,13.1,CTFPE,4695,-120.79,40.39
590,30.2,2018-08-07 10:09:00,,19.7,20.0,3.55,,,54.0,0.0,0.28,12.7,CTFPE,4695,-120.79,40.39
591,30.0,2018-08-07 10:23:00,,19.5,19.8,3.44,,,55.0,0.0,0.0,12.3,CTFPE,4695,-120.79,40.39
592,29.8,2018-08-07 10:38:00,,19.2,19.5,3.48,,,57.0,0.0,0.0,11.8,CTFPE,4695,-120.79,40.39
593,29.6,2018-08-07 10:53:00,,18.9,19.4,3.69,,,59.0,0.0,0.0,11.5,CTFPE,4695,-120.79,40.39
594,29.4,2018-08-07 11:08:00,,18.8,19.1,3.84,,,60.0,0.0,0.56,11.4,CTFPE,4695,-120.79,40.39
595,29.2,2018-08-07 11:23:00,NW,18.5,18.8,3.98,,310.0,61.0,0.28,0.56,11.3,CTFPE,4695,-120.79,40.39
596,29.1,2018-08-07 11:38:00,,18.2,18.7,3.79,,,61.0,0.0,0.0,11.1,CTFPE,4695,-120.79,40.39
597,28.9,2018-08-07 11:53:00,,18.1,18.5,3.97,,,63.0,0.0,0.0,10.8,CTFPE,4695,-120.79,40.39
598,28.8,2018-08-07 12:08:00,,17.8,18.2,4.01,,,64.0,0.0,0.56,10.6,CTFPE,4695,-120.79,40.39
599,28.6,2018-08-07 12:23:00,,17.5,18.1,4.04,,,65.0,0.0,0.0,10.4,CTFPE,4695,-120.79,40.39
600,28.5,2018-08-07 12:39:00,,17.3,17.9,3.85,,,65.0,0.0,0.28,10.2,CTFPE,4695,-120.79,40.39
601,28.3,2018-08-07 12:53:00,,17.2,17.7,3.97,,,66.0,0.0,0.56,10.1,CTFPE,4695,-120.79,40.39
602,28.1,2018-08-07 13:09:00,,17.0,17.6,3.68,,,66.0,0.0,0.0,9.8,CTFPE,4695,-120.79,40.39
603,28.0,2018-08-07 13:23:00,,16.9,17.5,3.81,,,67.0,0.0,0.56,9.7,CTFPE,4695,-120.79,40.39
604,27.8,2018-08-07 13:38:00,,16.9,17.6,3.9,,,67.0,0.0,0.56,9.8,CTFPE,4695,-120.79,40.39
605,27.7,2018-08-07 13:53:00,,17.1,17.7,4.28,,,67.0,0.0,0.28,10.2,CTFPE,4695,-120.79,40.39
606,27.5,2018-08-07 14:08:00,,17.2,18.1,4.47,,,67.0,0.0,0.28,10.4,CTFPE,4695,-120.79,40.39
607,27.4,2018-08-07 14:23:00,,17.7,18.5,5.36,,,68.0,0.0,0.28,11.1,CTFPE,4695,-120.79,40.39
608,27.3,2018-08-07 14:38:00,,18.5,18.9,6.12,,,68.0,0.0,0.28,11.9,CTFPE,4695,-120.79,40.39
609,27.2,2018-08-07 14:53:00,,19.2,19.6,7.37,,,68.0,0.0,0.28,13.2,CTFPE,4695,-120.79,40.39
610,27.0,2018-08-07 15:08:00,,21.6,20.1,8.78,,,67.0,0.0,0.0,14.9,CTFPE,4695,-120.79,40.39
611,26.9,2018-08-07 15:38:00,,26.2,23.5,10.35,,,60.0,0.0,0.56,18.3,CTFPE,4695,-120.79,40.39
612,26.8,2018-08-07 15:53:00,,28.5,26.6,10.36,,,55.0,0.0,0.83,19.7,CTFPE,4695,-120.79,40.39
613,26.7,2018-08-07 16:08:00,,30.9,29.3,11.29,,,55.0,0.0,1.11,20.7,CTFPE,4695,-120.79,40.39
614,26.7,2018-08-07 16:23:00,SSE,33.3,30.7,11.84,,155.0,52.0,0.56,1.11,22.2,CTFPE,4695,-120.79,40.39
615,26.8,2018-08-07 16:38:00,SSE,35.6,30.8,12.2,,160.0,48.0,0.56,1.67,23.9,CTFPE,4695,-120.79,40.39
616,26.9,2018-08-07 16:53:00,SSE,38.1,29.9,11.7,,155.0,44.0,1.11,3.06,24.8,CTFPE,4695,-120.79,40.39
617,26.9,2018-08-07 17:08:00,SE,39.9,29.0,11.53,,140.0,40.0,1.67,2.78,26.2,CTFPE,4695,-120.79,40.39
618,27.1,2018-08-07 17:23:00,SE,42.0,32.4,11.15,,140.0,39.0,2.22,3.33,26.2,CTFPE,4695,-120.79,40.39
619,27.3,2018-08-07 17:38:00,SSE,44.1,31.2,11.47,26.77,155.0,38.0,1.39,3.89,27.0,CTFPE,4695,-120.79,40.39
620,27.5,2018-08-07 17:53:00,E,45.8,31.1,11.91,27.74,80.0,36.0,1.39,3.89,28.4,CTFPE,4695,-120.79,40.39
621,27.8,2018-08-07 18:08:00,ESE,48.2,38.3,11.76,28.31,110.0,34.0,1.39,3.06,29.2,CTFPE,4695,-120.79,40.39
622,28.4,2018-08-07 18:39:00,NE,50.9,45.1,11.37,28.71,40.0,32.0,1.39,3.89,29.8,CTFPE,4695,-120.79,40.39
623,28.7,2018-08-07 18:53:00,NE,52.7,47.3,11.25,29.02,55.0,31.0,1.39,4.72,30.2,CTFPE,4695,-120.79,40.39
624,29.1,2018-08-07 19:08:00,N,55.1,49.7,11.8,30.15,10.0,30.0,1.94,4.17,31.4,CTFPE,4695,-120.79,40.39
625,29.5,2018-08-07 19:23:00,ENE,56.2,51.8,11.29,30.06,75.0,29.0,1.39,4.17,31.4,CTFPE,4695,-120.79,40.39
626,29.8,2018-08-07 19:38:00,N,57.2,52.8,11.64,30.48,10.0,29.0,1.67,4.17,31.8,CTFPE,4695,-120.79,40.39
627,30.3,2018-08-07 19:53:00,E,57.3,54.2,11.9,30.82,85.0,29.0,1.94,4.44,32.1,CTFPE,4695,-120.79,40.39
628,30.7,2018-08-07 20:08:00,SE,59.3,55.7,11.98,31.5,140.0,28.0,1.67,5.56,32.8,CTFPE,4695,-120.79,40.39
629,31.1,2018-08-07 20:23:00,NNE,59.6,56.7,12.24,31.85,25.0,28.0,1.39,3.89,33.1,CTFPE,4695,-120.79,40.39
630,31.6,2018-08-07 20:38:00,NNE,60.4,57.1,11.43,31.38,25.0,27.0,3.06,6.11,32.8,CTFPE,4695,-120.79,40.39
631,32.0,2018-08-07 20:53:00,E,60.3,57.9,11.95,32.07,85.0,27.0,1.67,4.17,33.4,CTFPE,4695,-120.79,40.39
632,32.5,2018-08-07 21:08:00,SE,60.7,58.4,12.13,32.31,125.0,27.0,1.39,3.61,33.6,CTFPE,4695,-120.79,40.39
633,32.9,2018-08-07 21:23:00,SSE,61.2,58.9,12.21,32.43,150.0,27.0,0.83,4.44,33.7,CTFPE,4695,-120.79,40.39
634,33.3,2018-08-07 21:38:00,NNE,61.4,58.9,12.3,32.56,20.0,27.0,1.11,5.28,33.8,CTFPE,4695,-120.79,40.39
635,33.7,2018-08-07 21:53:00,SE,60.6,58.8,12.9,33.43,125.0,27.0,1.67,4.72,34.5,CTFPE,4695,-120.79,40.39
636,34.2,2018-08-07 22:08:00,NNW,61.0,58.5,12.42,33.4,345.0,26.0,1.11,3.06,34.6,CTFPE,4695,-120.79,40.39
637,34.6,2018-08-07 22:23:00,N,60.4,57.7,12.68,33.78,350.0,26.0,1.67,4.72,34.9,CTFPE,4695,-120.79,40.39
638,35.0,2018-08-07 22:38:00,NNE,59.2,57.0,12.76,33.91,15.0,26.0,1.67,4.17,35.0,CTFPE,4695,-120.79,40.39
639,35.4,2018-08-07 22:53:00,SSE,58.9,56.2,12.33,33.27,150.0,26.0,2.5,4.44,34.5,CTFPE,4695,-120.79,40.39
640,36.4,2018-08-07 23:38:00,S,55.2,53.4,11.82,32.54,180.0,26.0,2.22,3.61,33.9,CTFPE,4695,-120.79,40.39
641,36.7,2018-08-07 23:54:00,NE,54.2,51.7,12.68,33.78,45.0,26.0,0.83,2.78,34.9,CTFPE,4695,-120.79,40.39
642,37.0,2018-08-08 00:08:00,N,53.4,50.8,12.93,34.17,10.0,26.0,0.83,2.5,35.2,CTFPE,4695,-120.79,40.39
643,37.2,2018-08-08 00:23:00,ESE,51.7,47.0,12.33,33.27,115.0,26.0,1.39,2.5,34.5,CTFPE,4695,-120.79,40.39
644,37.4,2018-08-08 00:38:00,SSE,50.6,43.6,11.9,32.66,160.0,26.0,0.83,2.78,34.0,CTFPE,4695,-120.79,40.39
645,37.6,2018-08-08 00:53:00,SSE,49.2,41.5,11.9,32.66,150.0,26.0,1.11,2.5,34.0,CTFPE,4695,-120.79,40.39
646,37.7,2018-08-08 01:08:00,W,47.7,40.1,11.95,32.07,270.0,27.0,1.39,2.78,33.4,CTFPE,4695,-120.79,40.39
647,37.9,2018-08-08 01:23:00,NW,45.4,38.7,11.78,31.84,315.0,27.0,0.28,1.67,33.2,CTFPE,4695,-120.79,40.39
648,38.0,2018-08-08 01:38:00,WNW,42.5,37.5,11.29,30.6,295.0,28.0,1.39,2.5,32.0,CTFPE,4695,-120.79,40.39
649,38.0,2018-08-08 01:53:00,W,40.6,36.3,10.6,29.25,280.0,29.0,0.83,2.5,30.6,CTFPE,4695,-120.79,40.39
650,38.1,2018-08-08 02:08:00,WNW,39.1,35.4,9.4,27.22,295.0,31.0,0.83,1.39,28.1,CTFPE,4695,-120.79,40.39
651,38.0,2018-08-08 02:23:00,NW,37.6,34.4,9.01,,315.0,33.0,0.83,1.11,26.6,CTFPE,4695,-120.79,40.39
652,38.0,2018-08-08 02:38:00,NW,36.3,33.6,8.48,,305.0,34.0,0.83,1.67,25.5,CTFPE,4695,-120.79,40.39
653,37.9,2018-08-08 02:53:00,NW,35.2,32.7,8.34,,315.0,36.0,0.56,1.39,24.4,CTFPE,4695,-120.79,40.39
654,37.7,2018-08-08 03:08:00,NNW,34.0,31.8,8.12,,335.0,37.0,0.56,1.39,23.7,CTFPE,4695,-120.79,40.39
655,37.5,2018-08-08 03:24:00,,32.9,31.1,7.7,,,38.0,0.0,0.83,22.8,CTFPE,4695,-120.79,40.39
656,37.4,2018-08-08 03:38:00,,32.2,30.5,7.19,,,39.0,0.0,0.56,21.8,CTFPE,4695,-120.79,40.39
657,37.2,2018-08-08 03:53:00,,31.4,29.7,6.65,,,40.0,0.0,0.0,20.8,CTFPE,4695,-120.79,40.39
658,37.0,2018-08-08 04:08:00,,30.8,29.1,6.47,,,41.0,0.0,0.0,20.2,CTFPE,4695,-120.79,40.39
659,36.8,2018-08-08 04:23:00,,30.1,28.6,6.28,,,42.0,0.0,0.56,19.6,CTFPE,4695,-120.79,40.39
660,36.5,2018-08-08 04:38:00,,29.5,28.1,6.41,,,44.0,0.0,0.0,19.0,CTFPE,4695,-120.79,40.39
661,36.3,2018-08-08 04:53:00,,29.0,27.7,7.1,,,47.0,0.0,0.56,18.7,CTFPE,4695,-120.79,40.39
662,36.0,2018-08-08 05:08:00,,28.4,27.2,7.43,,,49.0,0.0,0.83,18.4,CTFPE,4695,-120.79,40.39
663,35.8,2018-08-08 05:23:00,,28.0,26.7,7.54,,,50.0,0.0,0.83,18.2,CTFPE,4695,-120.79,40.39
664,35.6,2018-08-08 05:38:00,SW,27.5,26.3,8.03,,230.0,52.0,0.28,1.39,18.1,CTFPE,4695,-120.79,40.39
665,35.3,2018-08-08 05:53:00,SW,27.0,26.0,7.94,,220.0,53.0,0.28,0.83,17.7,CTFPE,4695,-120.79,40.39
666,35.1,2018-08-08 06:08:00,S,26.6,25.6,8.66,,180.0,56.0,0.28,1.11,17.6,CTFPE,4695,-120.79,40.39
667,34.8,2018-08-08 06:23:00,,26.2,25.3,9.19,,,58.0,0.0,0.56,17.6,CTFPE,4695,-120.79,40.39
668,34.6,2018-08-08 06:38:00,,25.9,25.0,9.25,,,59.0,0.0,0.83,17.4,CTFPE,4695,-120.79,40.39
669,34.4,2018-08-08 06:53:00,,25.4,24.6,9.47,,,61.0,0.0,0.56,17.1,CTFPE,4695,-120.79,40.39
670,34.1,2018-08-08 07:08:00,WNW,25.1,24.3,9.52,,290.0,62.0,0.56,0.83,16.9,CTFPE,4695,-120.79,40.39
671,33.9,2018-08-08 07:23:00,WNW,24.7,24.0,9.67,,295.0,63.0,0.28,1.39,16.8,CTFPE,4695,-120.79,40.39
672,33.7,2018-08-08 07:38:00,WNW,24.4,23.7,9.75,,300.0,65.0,0.56,0.83,16.4,CTFPE,4695,-120.79,40.39
673,33.5,2018-08-08 07:53:00,WNW,24.0,23.4,9.83,,285.0,67.0,0.28,1.11,16.0,CTFPE,4695,-120.79,40.39
674,33.3,2018-08-08 08:09:00,WNW,23.7,23.1,9.86,,300.0,68.0,0.83,0.83,15.8,CTFPE,4695,-120.79,40.39
675,32.9,2018-08-08 08:38:00,N,23.0,22.6,10.22,,355.0,71.0,0.28,0.83,15.5,CTFPE,4695,-120.79,40.39
676,32.6,2018-08-08 08:53:00,NNW,22.7,22.4,10.22,,345.0,71.0,0.56,1.67,15.5,CTFPE,4695,-120.79,40.39
677,32.5,2018-08-08 09:08:00,NW,22.4,22.2,10.13,,320.0,71.0,0.56,1.11,15.4,CTFPE,4695,-120.79,40.39
678,32.2,2018-08-08 09:23:00,W,22.1,21.9,10.13,,265.0,71.0,0.28,1.67,15.4,CTFPE,4695,-120.79,40.39
679,32.1,2018-08-08 09:38:00,W,21.8,21.8,10.22,,280.0,71.0,0.56,1.39,15.5,CTFPE,4695,-120.79,40.39
680,31.9,2018-08-08 09:53:00,NNE,21.6,21.5,10.3,,25.0,70.0,0.56,1.39,15.8,CTFPE,4695,-120.79,40.39
681,31.7,2018-08-08 10:08:00,NNW,21.3,21.3,9.98,,330.0,69.0,0.56,1.39,15.7,CTFPE,4695,-120.79,40.39
682,31.4,2018-08-08 10:23:00,NW,21.0,21.2,9.82,,305.0,70.0,0.83,1.67,15.3,CTFPE,4695,-120.79,40.39
683,31.3,2018-08-08 10:38:00,NW,20.8,21.0,9.84,,315.0,71.0,0.83,1.67,15.1,CTFPE,4695,-120.79,40.39
684,31.1,2018-08-08 10:53:00,W,20.6,20.8,9.55,,280.0,71.0,0.83,1.39,14.8,CTFPE,4695,-120.79,40.39
685,30.9,2018-08-08 11:08:00,NW,20.4,20.7,9.76,,305.0,72.0,0.83,1.67,14.8,CTFPE,4695,-120.79,40.39
686,30.6,2018-08-08 11:38:00,N,19.9,20.4,8.99,,0.0,72.0,0.28,1.11,14.0,CTFPE,4695,-120.79,40.39
687,30.4,2018-08-08 11:53:00,NNW,19.8,20.1,8.7,,330.0,72.0,0.56,0.83,13.7,CTFPE,4695,-120.79,40.39
688,30.2,2018-08-08 12:08:00,NNW,19.6,20.0,8.41,,335.0,72.0,0.28,0.56,13.4,CTFPE,4695,-120.79,40.39
689,30.1,2018-08-08 12:23:00,,19.3,19.7,8.43,,,74.0,0.0,0.0,13.0,CTFPE,4695,-120.79,40.39
690,29.9,2018-08-08 12:38:00,,19.1,19.6,8.15,,,75.0,0.0,0.56,12.5,CTFPE,4695,-120.79,40.39
691,29.8,2018-08-08 12:53:00,NNW,18.9,19.4,7.86,,345.0,75.0,0.28,0.56,12.2,CTFPE,4695,-120.79,40.39
692,29.6,2018-08-08 13:08:00,NW,18.6,19.2,7.86,,305.0,75.0,0.28,0.83,12.2,CTFPE,4695,-120.79,40.39
693,29.4,2018-08-08 13:23:00,NW,18.5,19.0,7.76,,305.0,75.0,0.28,0.56,12.1,CTFPE,4695,-120.79,40.39
694,29.2,2018-08-08 13:38:00,,18.6,19.2,7.75,,,74.0,0.0,0.56,12.3,CTFPE,4695,-120.79,40.39
695,29.1,2018-08-08 13:53:00,NW,18.7,19.4,7.85,,310.0,74.0,0.28,0.56,12.4,CTFPE,4695,-120.79,40.39
696,28.9,2018-08-08 14:08:00,,19.1,19.7,8.24,,,74.0,0.0,0.56,12.8,CTFPE,4695,-120.79,40.39
697,28.8,2018-08-08 14:23:00,,19.3,20.0,8.72,,,74.0,0.0,0.56,13.3,CTFPE,4695,-120.79,40.39
698,28.6,2018-08-08 14:38:00,,19.9,20.4,9.49,,,74.0,0.0,0.56,14.1,CTFPE,4695,-120.79,40.39
699,28.5,2018-08-08 14:53:00,,20.6,21.1,10.54,,,73.0,0.0,0.56,15.4,CTFPE,4695,-120.79,40.39
700,28.4,2018-08-08 15:08:00,,23.3,21.5,11.88,,,72.0,0.0,0.28,17.0,CTFPE,4695,-120.79,40.39
701,28.3,2018-08-08 15:23:00,,26.0,23.8,13.37,,,67.0,0.0,0.56,19.7,CTFPE,4695,-120.79,40.39
702,28.2,2018-08-08 15:38:00,SSE,28.6,26.8,14.17,,150.0,62.0,0.28,0.56,21.8,CTFPE,4695,-120.79,40.39
703,28.1,2018-08-08 15:53:00,SSE,31.0,29.7,14.64,,160.0,58.0,0.28,1.39,23.4,CTFPE,4695,-120.79,40.39
704,28.1,2018-08-08 16:08:00,SE,33.2,31.8,14.57,,135.0,55.0,0.83,2.5,24.2,CTFPE,4695,-120.79,40.39
705,28.1,2018-08-08 16:23:00,SSE,35.3,33.0,14.14,,155.0,51.0,2.5,4.44,25.0,CTFPE,4695,-120.79,40.39
706,28.2,2018-08-08 16:38:00,SSE,38.0,32.4,14.22,,165.0,48.0,1.94,3.89,26.1,CTFPE,4695,-120.79,40.39
707,28.3,2018-08-08 16:53:00,SSW,40.3,31.4,13.63,27.26,210.0,43.0,1.94,3.89,27.3,CTFPE,4695,-120.79,40.39
708,28.4,2018-08-08 17:08:00,SSW,42.4,30.9,13.15,27.66,200.0,40.0,1.67,3.89,28.0,CTFPE,4695,-120.79,40.39
709,28.6,2018-08-08 17:23:00,WNW,44.3,33.4,13.22,28.04,295.0,39.0,1.94,4.72,28.5,CTFPE,4695,-120.79,40.39
710,28.8,2018-08-08 17:38:00,W,46.2,32.5,13.22,28.04,270.0,39.0,1.94,5.0,28.5,CTFPE,4695,-120.79,40.39
711,29.0,2018-08-08 17:53:00,SW,47.7,33.1,13.67,28.52,220.0,39.0,2.5,5.28,29.0,CTFPE,4695,-120.79,40.39
712,29.2,2018-08-08 18:08:00,S,50.0,40.2,13.67,28.52,175.0,39.0,2.22,6.39,29.0,CTFPE,4695,-120.79,40.39
713,29.5,2018-08-08 18:23:00,NW,51.6,44.3,13.81,29.04,305.0,38.0,3.33,6.11,29.6,CTFPE,4695,-120.79,40.39
714,29.8,2018-08-08 18:38:00,W,51.9,46.7,12.8,28.66,270.0,36.0,1.67,5.83,29.4,CTFPE,4695,-120.79,40.39
715,30.1,2018-08-08 18:53:00,WNW,53.4,48.9,13.34,29.26,295.0,36.0,2.78,6.94,30.0,CTFPE,4695,-120.79,40.39
716,30.4,2018-08-08 19:08:00,W,55.5,51.0,14.14,30.26,270.0,36.0,1.39,3.89,30.9,CTFPE,4695,-120.79,40.39
717,30.8,2018-08-08 19:23:00,SW,57.2,52.4,13.35,29.7,215.0,35.0,2.78,5.0,30.5,CTFPE,4695,-120.79,40.39
718,31.2,2018-08-08 19:39:00,NW,57.7,54.1,14.24,30.85,305.0,35.0,4.44,5.56,31.5,CTFPE,4695,-120.79,40.39
719,31.5,2018-08-08 19:53:00,SSW,58.3,55.0,13.88,30.37,205.0,35.0,1.94,6.94,31.1,CTFPE,4695,-120.79,40.39
720,32.0,2018-08-08 20:08:00,SW,58.7,55.6,14.06,30.61,215.0,35.0,2.5,5.56,31.3,CTFPE,4695,-120.79,40.39
721,32.3,2018-08-08 20:23:00,W,59.3,57.0,14.06,31.08,265.0,34.0,0.83,5.83,31.8,CTFPE,4695,-120.79,40.39
722,32.7,2018-08-08 20:38:00,S,60.4,56.8,13.6,30.95,170.0,33.0,3.33,6.11,31.8,CTFPE,4695,-120.79,40.39
723,33.1,2018-08-08 20:53:00,SSW,60.5,57.7,13.48,31.3,205.0,32.0,2.5,5.83,32.2,CTFPE,4695,-120.79,40.39
724,33.5,2018-08-08 21:08:00,S,61.1,58.4,13.44,31.77,190.0,31.0,3.33,5.28,32.7,CTFPE,4695,-120.79,40.39
725,33.9,2018-08-08 21:23:00,SW,61.3,58.9,13.26,31.53,235.0,31.0,1.94,6.11,32.5,CTFPE,4695,-120.79,40.39
726,34.3,2018-08-08 21:38:00,WNW,61.6,58.9,13.03,31.75,290.0,30.0,3.61,6.11,32.8,CTFPE,4695,-120.79,40.39
727,34.7,2018-08-08 21:53:00,SW,61.5,59.3,13.11,31.88,230.0,30.0,3.06,5.83,32.9,CTFPE,4695,-120.79,40.39
728,35.1,2018-08-08 22:08:00,SE,61.0,59.0,13.55,32.5,135.0,30.0,1.67,5.28,33.4,CTFPE,4695,-120.79,40.39
729,35.4,2018-08-08 22:23:00,SSE,59.5,58.4,12.6,31.74,165.0,29.0,3.33,5.56,32.9,CTFPE,4695,-120.79,40.39
730,35.8,2018-08-08 22:38:00,WSW,59.9,58.3,13.12,32.48,250.0,29.0,1.11,5.56,33.5,CTFPE,4695,-120.79,40.39
731,36.1,2018-08-08 22:53:00,NW,59.0,57.6,13.12,32.48,320.0,29.0,1.67,5.56,33.5,CTFPE,4695,-120.79,40.39
732,36.4,2018-08-08 23:08:00,W,58.6,56.5,13.12,32.48,270.0,29.0,2.78,5.56,33.5,CTFPE,4695,-120.79,40.39
733,36.8,2018-08-08 23:23:00,S,57.0,56.2,13.21,32.6,175.0,29.0,0.83,4.72,33.6,CTFPE,4695,-120.79,40.39
734,37.0,2018-08-08 23:38:00,NW,56.8,54.5,12.95,32.23,325.0,29.0,1.94,3.89,33.3,CTFPE,4695,-120.79,40.39
735,37.3,2018-08-08 23:53:00,WSW,55.3,53.3,13.55,32.5,250.0,30.0,1.39,4.17,33.4,CTFPE,4695,-120.79,40.39
736,37.5,2018-08-09 00:08:00,SSW,53.9,51.5,13.38,32.25,205.0,30.0,0.83,3.89,33.2,CTFPE,4695,-120.79,40.39
737,38.0,2018-08-09 00:38:00,NW,50.4,44.0,12.41,30.93,310.0,30.0,3.06,5.0,32.1,CTFPE,4695,-120.79,40.39
738,38.1,2018-08-09 00:53:00,W,48.6,41.9,12.15,30.59,260.0,30.0,1.39,3.89,31.8,CTFPE,4695,-120.79,40.39
739,38.3,2018-08-09 01:08:00,SSE,47.6,40.4,12.47,30.48,160.0,31.0,2.22,3.89,31.6,CTFPE,4695,-120.79,40.39
740,38.4,2018-08-09 01:23:00,WNW,44.8,38.9,12.12,30.04,285.0,31.0,0.83,4.17,31.2,CTFPE,4695,-120.79,40.39
741,38.4,2018-08-09 01:38:00,SSW,42.3,37.7,11.25,29.02,195.0,31.0,0.83,4.17,30.2,CTFPE,4695,-120.79,40.39
742,38.5,2018-08-09 01:53:00,WNW,40.6,36.6,11.02,28.35,290.0,32.0,1.39,4.72,29.4,CTFPE,4695,-120.79,40.39
743,38.4,2018-08-09 02:08:00,SW,39.0,35.5,10.4,27.74,235.0,32.0,1.11,3.06,28.7,CTFPE,4695,-120.79,40.39
744,38.4,2018-08-09 02:23:00,WSW,37.9,34.7,10.25,27.24,250.0,33.0,0.83,3.06,28.0,CTFPE,4695,-120.79,40.39
745,38.3,2018-08-09 02:39:00,SW,36.4,33.5,9.8,26.88,235.0,33.0,0.83,3.89,27.5,CTFPE,4695,-120.79,40.39
746,38.1,2018-08-09 02:54:00,SW,35.3,32.7,9.72,26.53,220.0,34.0,1.39,3.33,26.9,CTFPE,4695,-120.79,40.39
747,38.1,2018-08-09 03:09:00,W,34.1,31.8,9.53,,275.0,35.0,2.22,3.61,26.2,CTFPE,4695,-120.79,40.39
748,37.9,2018-08-09 03:23:00,WSW,33.3,31.0,9.5,,245.0,36.0,1.39,4.44,25.7,CTFPE,4695,-120.79,40.39
749,37.6,2018-08-09 03:38:00,S,32.6,30.3,9.37,,170.0,37.0,0.56,1.67,25.1,CTFPE,4695,-120.79,40.39
750,37.5,2018-08-09 03:53:00,SE,31.8,29.6,8.69,,125.0,38.0,0.56,1.94,23.9,CTFPE,4695,-120.79,40.39
751,37.2,2018-08-09 04:09:00,WNW,31.0,29.0,8.19,,295.0,40.0,0.56,1.39,22.5,CTFPE,4695,-120.79,40.39
752,37.0,2018-08-09 04:23:00,SSE,30.3,28.4,7.56,,150.0,41.0,0.56,1.11,21.4,CTFPE,4695,-120.79,40.39
753,36.8,2018-08-09 04:38:00,WNW,29.7,27.9,7.53,,300.0,43.0,1.11,1.39,20.6,CTFPE,4695,-120.79,40.39
754,36.6,2018-08-09 04:53:00,WNW,29.0,27.5,7.19,,290.0,45.0,0.83,1.39,19.5,CTFPE,4695,-120.79,40.39
755,36.3,2018-08-09 05:08:00,W,28.4,27.1,7.28,,275.0,47.0,1.39,2.5,18.9,CTFPE,4695,-120.79,40.39
756,36.0,2018-08-09 05:23:00,,27.9,26.7,7.31,,,48.0,0.0,1.11,18.6,CTFPE,4695,-120.79,40.39
757,35.9,2018-08-09 05:38:00,,27.4,26.2,6.85,,,48.0,0.0,0.56,18.1,CTFPE,4695,-120.79,40.39
758,35.6,2018-08-09 05:53:00,W,26.9,25.8,6.8,,280.0,50.0,0.83,1.39,17.4,CTFPE,4695,-120.79,40.39
759,35.3,2018-08-09 06:09:00,WNW,26.4,25.4,7.09,,290.0,51.0,0.56,0.83,17.4,CTFPE,4695,-120.79,40.39
