,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,weather_condition_set_1d,wind_gust_set_1,metar_set_1,ceiling_set_1,dew_point_temperature_set_1,cloud_layer_2_code_set_1,cloud_layer_3_code_set_1,dew_point_temperature_set_1d,visibility_set_1,cloud_layer_1_code_set_1,heat_index_set_1d,wind_direction_set_1,metar_origin_set_1,pressure_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
948,2018-08-16 02:55:00,101320.7,NE,Clear,,KO54 160255Z AUTO 04003KT 10SM CLR 29/03 A2992 RMK AO1,,3.0,,,3.09,10.0,1.0,27.44,40.0,1.0,93366.28,18.97,1.54,100815.69,29.0,KO54,2244,-122.92230,40.74600
949,2018-08-16 03:15:00,101354.56,NE,Clear,,KO54 160315Z AUTO 04003KT 10SM CLR 26/05 A2993 RMK AO1,,5.0,,,5.02,10.0,1.0,,40.0,1.0,93397.49,26.0,1.54,100926.43,26.0,KO54,2244,-122.92230,40.74600
950,2018-08-16 03:35:00,101388.43,NE,Clear,,KO54 160335Z AUTO 05003KT 10SM CLR 24/04 A2994 RMK AO1,,4.0,,,3.99,10.0,1.0,,50.0,1.0,93428.7,27.31,1.54,101012.49,24.0,KO54,2244,-122.92230,40.74600
951,2018-08-16 03:55:00,101422.29,N,Clear,,KO54 160355Z AUTO 00000KT 10SM CLR 23/03 A2995 RMK AO1,,3.0,,,2.98,10.0,1.0,,0.0,1.0,93459.9,27.03,0.0,101072.68,23.0,KO54,2244,-122.92230,40.74600
952,2018-08-16 04:15:00,101456.15,N,Clear,,KO54 160415Z AUTO 00000KT 10SM CLR 22/03 A2996 RMK AO1,,3.0,,,2.97,10.0,1.0,,0.0,1.0,93491.1,28.72,0.0,101133.04,22.0,KO54,2244,-122.92230,40.74600
953,2018-08-16 04:35:00,101456.15,N,Clear,,KO54 160435Z AUTO 00000KT 10SM CLR 21/04 A2996 RMK AO1,,4.0,,,3.96,10.0,1.0,,0.0,1.0,93491.1,32.76,0.0,101159.83,21.0,KO54,2244,-122.92230,40.74600
954,2018-08-16 04:55:00,101490.02,N,Clear,,KO54 160455Z AUTO 00000KT 10SM CLR 20/04 A2997 RMK AO1,,4.0,,,3.95,10.0,1.0,,0.0,1.0,93522.31,34.84,0.0,101220.62,20.0,KO54,2244,-122.92230,40.74600
955,2018-08-16 05:15:00,101523.88,N,Clear,,KO54 160515Z AUTO 00000KT 10SM CLR 20/04 A2998 RMK AO1,,4.0,,,3.95,10.0,1.0,,0.0,1.0,93553.51,34.84,0.0,101254.38,20.0,KO54,2244,-122.92230,40.74600
956,2018-08-16 05:35:00,101523.88,N,Clear,,KO54 160535Z AUTO 00000KT 10SM CLR 20/04 A2998 RMK AO1,,4.0,,,3.95,10.0,1.0,,0.0,1.0,93553.51,34.84,0.0,101254.38,20.0,KO54,2244,-122.92230,40.74600
957,2018-08-16 05:55:00,101523.88,NNE,Clear,,KO54 160555Z AUTO 02003KT 10SM CLR 19/04 A2998 RMK AO1,,4.0,,,3.94,10.0,1.0,,20.0,1.0,93553.51,37.07,1.54,101281.6,19.0,KO54,2244,-122.92230,40.74600
958,2018-08-16 06:15:00,101557.75,N,Clear,,KO54 160615Z AUTO 00000KT 10SM CLR 19/03 A2999 RMK AO1,,3.0,,,2.94,10.0,1.0,,0.0,1.0,93584.72,34.54,0.0,101315.41,19.0,KO54,2244,-122.92230,40.74600
959,2018-08-16 06:35:00,101557.75,N,Mostly Clear,,KO54 160635Z AUTO 00000KT 10SM FEW080 17/04 A2999 RMK AO1,,4.0,,,3.93,10.0,806.0,,0.0,1.0,93584.72,42.03,0.0,101370.41,17.0,KO54,2244,-122.92230,40.74600
960,2018-08-16 06:55:00,101557.75,N,Mostly Cloudy,,KO54 160655Z AUTO 00000KT 10SM FEW080 BKN090 17/04 A2999 RMK AO1,2743.2,4.0,903.0,,3.93,10.0,806.0,,0.0,1.0,93584.72,42.03,0.0,101370.41,17.0,KO54,2244,-122.92230,40.74600
961,2018-08-16 07:15:00,101591.61,N,Overcast,,KO54 160715Z AUTO 00000KT 10SM OVC090 17/04 A3000 RMK AO1,2743.2,4.0,,,3.93,10.0,904.0,,0.0,1.0,93615.92,42.03,0.0,101404.2,17.0,KO54,2244,-122.92230,40.74600
962,2018-08-16 07:35:00,101591.61,N,Overcast,,KO54 160735Z AUTO 01003KT 10SM OVC090 16/04 A3000 RMK AO1,2743.2,4.0,,,3.92,10.0,904.0,,10.0,1.0,93615.92,44.78,1.54,101432.02,16.0,KO54,2244,-122.92230,40.74600
963,2018-08-16 07:55:00,101625.47,N,Overcast,,KO54 160755Z AUTO 00000KT 10SM OVC080 16/04 A3001 RMK AO1,2438.4,4.0,,,3.92,10.0,804.0,,0.0,1.0,93647.13,44.78,0.0,101465.83,16.0,KO54,2244,-122.92230,40.74600
964,2018-08-16 08:15:00,101625.47,NNE,Overcast,,KO54 160815Z AUTO 02004KT 10SM BKN070 OVC080 16/04 A3001 RMK AO1,2133.6,4.0,804.0,,3.92,10.0,703.0,,20.0,1.0,93647.13,44.78,2.06,101465.83,16.0,KO54,2244,-122.92230,40.74600
965,2018-08-16 08:35:00,101625.47,N,Overcast,,KO54 160835Z AUTO 00000KT 10SM OVC060 15/04 A3001 RMK AO1,1828.8,4.0,,,3.92,10.0,604.0,,0.0,1.0,93647.13,47.75,0.0,101493.85,15.0,KO54,2244,-122.92230,40.74600
966,2018-08-16 08:55:00,101625.47,N,Mostly Cloudy,,KO54 160855Z AUTO 36003KT 10SM FEW013 SCT021 BKN060 15/04 A3001 RMK AO1,1828.8,4.0,212.0,603.0,3.92,10.0,136.0,,360.0,1.0,93647.13,47.75,1.54,101493.85,15.0,KO54,2244,-122.92230,40.74600
967,2018-08-16 09:15:00,101659.34,N,Mostly Cloudy,,KO54 160915Z AUTO 00000KT 10SM SCT015 BKN020 BKN050 15/04 A3002 RMK AO1,609.6,4.0,203.0,503.0,3.92,10.0,152.0,,0.0,1.0,93678.34,47.75,0.0,101527.68,15.0,KO54,2244,-122.92230,40.74600
968,2018-08-16 09:35:00,101659.34,N,Mostly Cloudy,,KO54 160935Z AUTO 00000KT 10SM BKN015 BKN020 BKN050 14/04 A3002 RMK AO1,457.2,4.0,203.0,503.0,3.92,10.0,153.0,,0.0,1.0,93678.34,50.93,0.0,101555.91,14.0,KO54,2244,-122.92230,40.74600
969,2018-08-16 09:55:00,101659.34,N,Overcast,,KO54 160955Z AUTO 00000KT 10SM BKN015 OVC050 14/04 A3002 RMK AO1,457.2,4.0,504.0,,3.92,10.0,153.0,,0.0,1.0,93678.34,50.93,0.0,101555.91,14.0,KO54,2244,-122.92230,40.74600
970,2018-08-16 10:15:00,101693.2,N,Mostly Cloudy,,KO54 161015Z AUTO 00000KT 10SM BKN015 BKN050 14/04 A3003 RMK AO1,457.2,4.0,503.0,,3.92,10.0,153.0,,0.0,1.0,93709.54,50.93,0.0,101589.74,14.0,KO54,2244,-122.92230,40.74600
971,2018-08-16 10:35:00,101693.2,N,Partly Cloudy,,KO54 161035Z AUTO 00000KT 10SM FEW015 SCT022 14/04 A3003 RMK AO1,,4.0,222.0,,3.92,10.0,156.0,,0.0,1.0,93709.54,50.93,0.0,101589.74,14.0,KO54,2244,-122.92230,40.74600
972,2018-08-16 10:55:00,101693.2,N,Mostly Cloudy,,KO54 161055Z AUTO 01003KT 10SM BKN015 14/04 A3003 RMK AO1,457.2,4.0,,,3.92,10.0,153.0,,10.0,1.0,93709.54,50.93,1.54,101589.74,14.0,KO54,2244,-122.92230,40.74600
973,2018-08-16 11:15:00,101693.2,N,Overcast,,KO54 161115Z AUTO 00000KT 10SM OVC015 14/04 A3003 RMK AO1,457.2,4.0,,,3.92,10.0,154.0,,0.0,1.0,93709.54,50.93,0.0,101589.74,14.0,KO54,2244,-122.92230,40.74600
974,2018-08-16 11:35:00,101693.2,N,Overcast,,KO54 161135Z AUTO 00000KT 10SM BKN015 OVC021 13/04 A3003 RMK AO1,457.2,4.0,214.0,,3.92,10.0,153.0,,0.0,1.0,93709.54,54.35,0.0,101618.19,13.0,KO54,2244,-122.92230,40.74600
975,2018-08-16 11:55:00,101727.07,N,Overcast,,KO54 161155Z AUTO 00000KT 9SM BKN019 OVC070 13/04 A3004 RMK AO1,579.12,4.0,704.0,,3.92,9.0,193.0,,0.0,1.0,93740.75,54.35,0.0,101652.03,13.0,KO54,2244,-122.92230,40.74600
976,2018-08-16 12:15:00,101727.07,N,Mostly Cloudy,,KO54 161215Z AUTO 00000KT 9SM BKN020 BKN070 13/04 A3004 RMK AO1,609.6,4.0,703.0,,3.92,9.0,203.0,,0.0,1.0,93740.75,54.35,0.0,101652.03,13.0,KO54,2244,-122.92230,40.74600
977,2018-08-16 12:35:00,101760.93,N,Overcast,,KO54 161235Z AUTO 00000KT 7SM OVC018 13/04 A3005 RMK AO1,548.64,4.0,,,3.92,7.0,184.0,,0.0,1.0,93771.95,54.35,0.0,101685.86,13.0,KO54,2244,-122.92230,40.74600
978,2018-08-16 12:55:00,101760.93,N,Overcast,,KO54 161255Z AUTO 00000KT 6SM OVC020 13/04 A3005 RMK AO1,609.6,4.0,,,3.92,6.0,204.0,,0.0,1.0,93771.95,54.35,0.0,101685.86,13.0,KO54,2244,-122.92230,40.74600
979,2018-08-16 13:15:00,101760.93,N,Overcast,,KO54 161315Z AUTO 00000KT 7SM OVC018 12/04 A3005 RMK AO1,548.64,4.0,,,3.92,7.0,184.0,,0.0,1.0,93771.95,58.03,0.0,101714.54,12.0,KO54,2244,-122.92230,40.74600
980,2018-08-16 13:35:00,101760.93,N,Overcast,,KO54 161335Z AUTO 00000KT 5SM OVC018 12/04 A3005 RMK AO1,548.64,4.0,,,3.92,5.0,184.0,,0.0,1.0,93771.95,58.03,0.0,101714.54,12.0,KO54,2244,-122.92230,40.74600
981,2018-08-16 13:55:00,101794.79,NNE,Mostly Cloudy,,KO54 161355Z AUTO 03003KT 5SM BKN020 12/04 A3006 RMK AO1,609.6,4.0,,,3.92,5.0,203.0,,30.0,1.0,93803.15,58.03,1.54,101748.38,12.0,KO54,2244,-122.92230,40.74600
982,2018-08-16 14:15:00,101828.66,N,Partly Cloudy,,KO54 161415Z AUTO 00000KT 5SM SCT022 12/04 A3007 RMK AO1,,4.0,,,3.92,5.0,222.0,,0.0,1.0,93834.36,58.03,0.0,101782.23,12.0,KO54,2244,-122.92230,40.74600
983,2018-08-16 14:35:00,101862.52,N,Partly Cloudy,,KO54 161435Z AUTO 00000KT 5SM SCT022 12/05 A3008 RMK AO1,,5.0,,,4.93,5.0,222.0,,0.0,1.0,93865.57,62.24,0.0,101816.06,12.0,KO54,2244,-122.92230,40.74600
984,2018-08-16 14:55:00,101862.52,N,Mostly Clear,,KO54 161455Z AUTO 00000KT 5SM FEW022 13/05 A3008 RMK AO1,,5.0,,,4.93,5.0,226.0,,0.0,1.0,93865.57,58.29,0.0,101787.36,13.0,KO54,2244,-122.92230,40.74600
985,2018-08-16 15:15:00,101896.38,N,Clear,,KO54 161515Z AUTO 00000KT 5SM CLR 14/05 A3009 RMK AO1,,5.0,,,4.93,5.0,1.0,,0.0,1.0,93896.77,54.62,0.0,101792.69,14.0,KO54,2244,-122.92230,40.74600
986,2018-08-16 15:35:00,101896.38,N,Clear,,KO54 161535Z AUTO 00000KT 7SM CLR 15/05 A3009 RMK AO1,,5.0,,,4.93,7.0,1.0,,0.0,1.0,93896.77,51.21,0.0,101764.39,15.0,KO54,2244,-122.92230,40.74600
987,2018-08-16 15:55:00,101896.38,N,Clear,,KO54 161555Z AUTO 00000KT 7SM CLR 16/05 A3009 RMK AO1,,5.0,,,4.93,7.0,1.0,,0.0,1.0,93896.77,48.03,0.0,101736.29,16.0,KO54,2244,-122.92230,40.74600
988,2018-08-16 16:15:00,101896.38,N,Clear,,KO54 161615Z AUTO 00000KT 8SM CLR 17/05 A3009 RMK AO1,,5.0,,,4.93,8.0,1.0,,0.0,1.0,93896.77,45.07,0.0,101708.39,17.0,KO54,2244,-122.92230,40.74600
989,2018-08-16 16:35:00,101896.38,N,Mostly Clear,,KO54 161635Z AUTO 00000KT 8SM FEW024 19/04 A3009 RMK AO1,,4.0,,,3.94,8.0,246.0,,0.0,1.0,93896.77,37.07,0.0,101653.21,19.0,KO54,2244,-122.92230,40.74600
990,2018-08-16 16:55:00,101896.38,N,Clear,,KO54 161655Z AUTO 00000KT 8SM CLR 20/05 A3009 RMK AO1,,5.0,,,4.95,8.0,1.0,,0.0,1.0,93896.77,37.36,0.0,101625.87,20.0,KO54,2244,-122.92230,40.74600
991,2018-08-16 17:15:00,101896.38,SW,Clear,,KO54 161715Z AUTO 22003KT 3SM CLR 21/05 A3009 RMK AO1,,5.0,,,4.95,3.0,1.0,,220.0,1.0,93896.77,35.13,1.54,101598.76,21.0,KO54,2244,-122.92230,40.74600
992,2018-08-16 17:35:00,101896.38,S,Clear,,KO54 161735Z AUTO 17003KT 3SM CLR 23/06 A3009 RMK AO1,,6.0,,,5.98,3.0,1.0,,170.0,1.0,93896.77,33.34,1.54,101545.06,23.0,KO54,2244,-122.92230,40.74600
993,2018-08-16 17:55:00,101896.38,N,Clear,,KO54 161755Z AUTO 00000KT 3SM CLR 23/06 A3009 RMK AO1,,6.0,,,5.98,3.0,1.0,,0.0,1.0,93896.77,33.34,0.0,101545.06,23.0,KO54,2244,-122.92230,40.74600
994,2018-08-16 18:15:00,101896.38,N,Clear,,KO54 161815Z AUTO 00000KT 3SM CLR 25/06 A3009 RMK AO1,,6.0,,,6.0,3.0,1.0,,0.0,1.0,93896.77,29.57,0.0,101492.13,25.0,KO54,2244,-122.92230,40.74600
995,2018-08-16 18:35:00,101862.52,N,Clear,,KO54 161835Z AUTO 00000KT 3SM CLR 26/07 A3008 RMK AO1,,7.0,,,7.01,3.0,1.0,,0.0,1.0,93865.57,29.86,0.0,101432.19,26.0,KO54,2244,-122.92230,40.74600
996,2018-08-16 18:55:00,101862.52,SSW,Clear,,KO54 161855Z AUTO 20003KT 2 1/2SM CLR 28/07 A3008 RMK AO1,,7.0,,,7.05,2.5,1.0,26.95,200.0,1.0,93865.57,26.56,1.54,101380.36,28.0,KO54,2244,-122.92230,40.74600
997,2018-08-16 19:15:00,101828.66,N,Clear,,KO54 161915Z AUTO 00000KT 2SM CLR 29/06 A3007 RMK AO1,,6.0,,,6.07,2.0,1.0,27.56,0.0,1.0,93834.36,23.4,0.0,101321.04,29.0,KO54,2244,-122.92230,40.74600
998,2018-08-16 19:35:00,101828.66,SW,Clear,,KO54 161935Z AUTO 23003KT 3SM CLR 30/05 A3007 RMK AO1,,5.0,,,5.1,3.0,1.0,28.26,230.0,1.0,93834.36,20.61,1.54,101295.6,30.0,KO54,2244,-122.92230,40.74600
999,2018-08-16 19:55:00,101828.66,N,Clear,,KO54 161955Z AUTO 00000KT 5SM CLR 31/04 A3007 RMK AO1,,4.0,,,4.13,5.0,1.0,29.01,0.0,1.0,93834.36,18.15,0.0,101270.34,31.0,KO54,2244,-122.92230,40.74600
1000,2018-08-16 20:15:00,101794.79,ESE,Clear,,KO54 162015Z AUTO 11003KT 6SM CLR 32/04 A3006 RMK AO1,,4.0,,,4.15,6.0,1.0,29.85,110.0,1.0,93803.15,17.15,1.54,101211.54,32.0,KO54,2244,-122.92230,40.74600
1001,2018-08-16 20:35:00,101794.79,W,Clear,,KO54 162035Z AUTO 27003KT 7SM CLR 32/05 A3006 RMK AO1,,5.0,,,5.14,7.0,1.0,29.9,270.0,1.0,93803.15,18.39,1.54,101211.51,32.0,KO54,2244,-122.92230,40.74600
1002,2018-08-16 20:55:00,101760.93,NE,Clear,,KO54 162055Z AUTO 04004KT 6SM CLR 32/05 A3005 RMK AO1,,5.0,,,5.14,6.0,1.0,29.9,40.0,1.0,93771.95,18.39,2.06,101177.85,32.0,KO54,2244,-122.92230,40.74600
1003,2018-08-16 21:15:00,101760.93,N,Clear,,KO54 162115Z AUTO 36004KT 7SM CLR 33/05 A3005 RMK AO1,,5.0,,,5.17,7.0,1.0,30.78,360.0,1.0,93771.95,17.39,2.06,101152.91,33.0,KO54,2244,-122.92230,40.74600
1004,2018-08-16 21:35:00,101727.07,WNW,Clear,,KO54 162135Z AUTO 29005KT 8SM CLR 33/05 A3004 RMK AO1,,5.0,,,5.17,8.0,1.0,30.78,290.0,1.0,93740.75,17.39,2.57,101119.26,33.0,KO54,2244,-122.92230,40.74600
1005,2018-08-16 21:55:00,101727.07,SE,Clear,,KO54 162155Z AUTO 14004KT 7SM CLR 34/05 A3004 RMK AO1,,5.0,,,5.19,7.0,1.0,31.69,140.0,1.0,93740.75,16.44,2.06,101094.5,34.0,KO54,2244,-122.92230,40.74600
1006,2018-08-16 22:15:00,101693.2,S,Clear,,KO54 162215Z AUTO 17004KT 7SM CLR 34/04 A3003 RMK AO1,,4.0,,,4.2,7.0,1.0,31.62,170.0,1.0,93709.54,15.33,2.06,101060.86,34.0,KO54,2244,-122.92230,40.74600
1007,2018-08-16 22:35:00,101693.2,SW,Clear,,KO54 162235Z AUTO 23005KT 10SM CLR 34/03 A3003 RMK AO1,,3.0,,,3.21,10.0,1.0,31.57,230.0,1.0,93709.54,14.29,2.57,101060.89,34.0,KO54,2244,-122.92230,40.74600
1008,2018-08-16 22:55:00,101659.34,S,Clear,,KO54 162255Z AUTO 18005KT 10SM CLR 34/04 A3002 RMK AO1,,4.0,,,4.2,10.0,1.0,31.62,180.0,1.0,93678.34,15.33,2.57,101027.22,34.0,KO54,2244,-122.92230,40.74600
1009,2018-08-16 23:15:00,101659.34,SSE,Clear,,KO54 162315Z AUTO 15003KT 10SM CLR 35/04 A3002 RMK AO1,,4.0,,,4.24,10.0,1.0,32.54,150.0,1.0,93678.34,14.51,1.54,101002.64,35.0,KO54,2244,-122.92230,40.74600
1010,2018-08-16 23:35:00,101659.34,ESE,Clear,,KO54 162335Z AUTO 12003KT 10SM CLR 34/04 A3002 RMK AO1,,4.0,,,4.2,10.0,1.0,31.62,120.0,1.0,93678.34,15.33,1.54,101027.22,34.0,KO54,2244,-122.92230,40.74600
1011,2018-08-16 23:55:00,101659.34,ESE,Clear,,KO54 162355Z AUTO 12004KT 10SM CLR 34/04 A3002 RMK AO1,,4.0,,,4.2,10.0,1.0,31.62,120.0,1.0,93678.34,15.33,2.06,101027.22,34.0,KO54,2244,-122.92230,40.74600
1012,2018-08-17 00:15:00,101659.34,ESE,Clear,,KO54 170015Z AUTO 11004KT 10SM CLR 34/03 A3002 RMK AO1,,3.0,,,3.21,10.0,1.0,31.57,110.0,1.0,93678.34,14.29,2.06,101027.24,34.0,KO54,2244,-122.92230,40.74600
1013,2018-08-17 00:35:00,101659.34,ENE,Clear,,KO54 170035Z AUTO 07003KT 10SM CLR 34/02 A3002 RMK AO1,,2.0,,,2.23,10.0,1.0,31.53,70.0,1.0,93678.34,13.31,1.54,101027.26,34.0,KO54,2244,-122.92230,40.74600
1014,2018-08-17 00:55:00,101659.34,N,Clear,,KO54 170055Z AUTO 00000KT 10SM CLR 34/02 A3002 RMK AO1,,2.0,,,2.23,10.0,1.0,31.53,0.0,1.0,93678.34,13.31,0.0,101027.26,34.0,KO54,2244,-122.92230,40.74600
1015,2018-08-17 01:15:00,101659.34,NE,Clear,,KO54 170115Z AUTO 05003KT 10SM CLR 33/02 A3002 RMK AO1,,2.0,,,2.19,10.0,1.0,30.65,50.0,1.0,93678.34,14.07,1.54,101052.0,33.0,KO54,2244,-122.92230,40.74600
1016,2018-08-17 01:35:00,101693.2,N,Clear,,KO54 170135Z AUTO 00000KT 10SM CLR 33/02 A3003 RMK AO1,,2.0,,,2.19,10.0,1.0,30.65,0.0,1.0,93709.54,14.07,0.0,101085.66,33.0,KO54,2244,-122.92230,40.74600
1017,2018-08-17 01:55:00,101693.2,N,Clear,,KO54 170155Z AUTO 00000KT 10SM CLR 33/03 A3003 RMK AO1,,3.0,,,3.19,10.0,1.0,30.68,0.0,1.0,93709.54,15.11,0.0,101085.64,33.0,KO54,2244,-122.92230,40.74600
1018,2018-08-17 02:15:00,101693.2,S,Clear,,KO54 170215Z AUTO 18004KT 10SM CLR 32/04 A3003 RMK AO1,,4.0,,,4.15,10.0,1.0,29.85,180.0,1.0,93709.54,17.15,2.06,101110.54,32.0,KO54,2244,-122.92230,40.74600
1019,2018-08-17 02:35:00,101727.07,SW,Clear,,KO54 170235Z AUTO 23003KT 10SM CLR 31/03 A3004 RMK AO1,,3.0,,,3.13,10.0,1.0,28.98,230.0,1.0,93740.75,16.91,1.54,101169.33,31.0,KO54,2244,-122.92230,40.74600
1020,2018-08-17 02:55:00,101760.93,N,Clear,,KO54 170255Z AUTO 00000KT 10SM CLR 28/07 A3005 RMK AO1,,7.0,,,7.05,10.0,1.0,26.95,0.0,1.0,93771.95,26.56,0.0,101279.25,28.0,KO54,2244,-122.92230,40.74600
1021,2018-08-17 03:15:00,101794.79,N,Clear,,KO54 170315Z AUTO 00000KT 10SM CLR 26/05 A3006 RMK AO1,,5.0,,,5.02,10.0,1.0,,0.0,1.0,93803.15,26.0,0.0,101364.79,26.0,KO54,2244,-122.92230,40.74600
1022,2018-08-17 03:35:00,101794.79,N,Clear,,KO54 170335Z AUTO 00000KT 10SM CLR 24/05 A3006 RMK AO1,,5.0,,,4.99,10.0,1.0,,0.0,1.0,93803.15,29.29,0.0,101417.31,24.0,KO54,2244,-122.92230,40.74600
1023,2018-08-17 03:55:00,101828.66,N,Clear,,KO54 170355Z AUTO 00000KT 10SM CLR 22/05 A3007 RMK AO1,,5.0,,,4.97,10.0,1.0,,0.0,1.0,93834.36,33.05,0.0,101504.31,22.0,KO54,2244,-122.92230,40.74600
1024,2018-08-17 04:15:00,101862.52,N,Clear,,KO54 170415Z AUTO 00000KT 10SM CLR 22/05 A3008 RMK AO1,,5.0,,,4.97,10.0,1.0,,0.0,1.0,93865.57,33.05,0.0,101538.07,22.0,KO54,2244,-122.92230,40.74600
1025,2018-08-17 04:35:00,101896.38,N,Clear,,KO54 170435Z AUTO 00000KT 10SM CLR 21/05 A3009 RMK AO1,,5.0,,,4.95,10.0,1.0,,0.0,1.0,93896.77,35.13,0.0,101598.76,21.0,KO54,2244,-122.92230,40.74600
1026,2018-08-17 04:55:00,101896.38,N,Clear,,KO54 170455Z AUTO 00000KT 10SM CLR 20/05 A3009 RMK AO1,,5.0,,,4.95,10.0,1.0,,0.0,1.0,93896.77,37.36,0.0,101625.87,20.0,KO54,2244,-122.92230,40.74600
1027,2018-08-17 05:15:00,101930.25,NE,Clear,,KO54 170515Z AUTO 04003KT 10SM CLR 19/05 A3010 RMK AO1,,5.0,,,4.94,10.0,1.0,,40.0,1.0,93927.98,39.75,1.54,101686.97,19.0,KO54,2244,-122.92230,40.74600
1028,2018-08-17 05:35:00,101964.11,NNE,Clear,,KO54 170535Z AUTO 03003KT 10SM CLR 19/04 A3011 RMK AO1,,4.0,,,3.94,10.0,1.0,,30.0,1.0,93959.18,37.07,1.54,101720.78,19.0,KO54,2244,-122.92230,40.74600
1029,2018-08-17 05:55:00,101964.11,NNE,Clear,,KO54 170555Z AUTO 02003KT 10SM CLR 19/04 A3011 RMK AO1,,4.0,,,3.94,10.0,1.0,,20.0,1.0,93959.18,37.07,1.54,101720.78,19.0,KO54,2244,-122.92230,40.74600
1030,2018-08-17 06:15:00,101997.98,NNE,Mostly Clear,,KO54 170615Z AUTO 02004KT 10SM FEW055 18/04 A3012 RMK AO1,,4.0,,,3.93,10.0,556.0,,20.0,1.0,93990.39,39.46,2.06,101782.1,18.0,KO54,2244,-122.92230,40.74600
1031,2018-08-17 06:35:00,101997.98,N,Partly Cloudy,,KO54 170635Z AUTO 00000KT 10SM SCT055 17/04 A3012 RMK AO1,,4.0,,,3.93,10.0,552.0,,0.0,1.0,93990.39,42.03,0.0,101809.83,17.0,KO54,2244,-122.92230,40.74600
1032,2018-08-17 06:55:00,101997.98,NNE,Mostly Clear,,KO54 170655Z AUTO 03003KT 10SM FEW055 17/03 A3012 RMK AO1,,3.0,,,2.92,10.0,556.0,,30.0,1.0,93990.39,39.16,1.54,101809.85,17.0,KO54,2244,-122.92230,40.74600
1033,2018-08-17 07:15:00,102031.84,N,Mostly Clear,,KO54 170715Z AUTO 00000KT 10SM FEW055 16/03 A3013 RMK AO1,,3.0,,,2.92,10.0,556.0,,0.0,1.0,94021.59,41.73,0.0,101871.58,16.0,KO54,2244,-122.92230,40.74600
1034,2018-08-17 07:35:00,102031.84,N,Partly Cloudy,,KO54 170735Z AUTO 00000KT 10SM SCT055 15/03 A3013 RMK AO1,,3.0,,,2.92,10.0,552.0,,0.0,1.0,94021.59,44.49,0.0,101899.72,15.0,KO54,2244,-122.92230,40.74600
1035,2018-08-17 07:55:00,102031.84,N,Partly Cloudy,,KO54 170755Z AUTO 01003KT 10SM SCT055 15/03 A3013 RMK AO1,,3.0,,,2.92,10.0,552.0,,10.0,1.0,94021.59,44.49,1.54,101899.72,15.0,KO54,2244,-122.92230,40.74600
1036,2018-08-17 08:15:00,102065.7,N,Mostly Clear,,KO54 170815Z AUTO 00000KT 10SM FEW055 14/03 A3014 RMK AO1,,3.0,,,2.92,10.0,556.0,,0.0,1.0,94052.8,47.46,0.0,101961.89,14.0,KO54,2244,-122.92230,40.74600
1037,2018-08-17 08:35:00,102065.7,N,Clear,,KO54 170835Z AUTO 00000KT 10SM CLR 14/03 A3014 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,94052.8,47.46,0.0,101961.89,14.0,KO54,2244,-122.92230,40.74600
1038,2018-08-17 08:55:00,102065.7,N,Partly Cloudy,,KO54 170855Z AUTO 00000KT 10SM SCT024 14/03 A3014 RMK AO1,,3.0,,,2.92,10.0,242.0,,0.0,1.0,94052.8,47.46,0.0,101961.89,14.0,KO54,2244,-122.92230,40.74600
1039,2018-08-17 09:15:00,102099.57,N,Overcast,,KO54 170915Z AUTO 00000KT 10SM OVC022 13/03 A3015 RMK AO1,670.56,3.0,,,2.92,10.0,224.0,,0.0,1.0,94084.01,50.65,0.0,102024.28,13.0,KO54,2244,-122.92230,40.74600
1040,2018-08-17 09:35:00,102099.57,N,Overcast,,KO54 170935Z AUTO 00000KT 10SM OVC020 13/03 A3015 RMK AO1,609.6,3.0,,,2.92,10.0,204.0,,0.0,1.0,94084.01,50.65,0.0,102024.28,13.0,KO54,2244,-122.92230,40.74600
1041,2018-08-17 09:55:00,102099.57,NNE,Overcast,,KO54 170955Z AUTO 02003KT 10SM OVC022 13/03 A3015 RMK AO1,670.56,3.0,,,2.92,10.0,224.0,,20.0,1.0,94084.01,50.65,1.54,102024.28,13.0,KO54,2244,-122.92230,40.74600
1042,2018-08-17 10:15:00,102099.57,N,Overcast,,KO54 171015Z AUTO 00000KT 10SM BKN022 OVC027 13/03 A3015 RMK AO1,670.56,3.0,274.0,,2.92,10.0,223.0,,0.0,1.0,94084.01,50.65,0.0,102024.28,13.0,KO54,2244,-122.92230,40.74600
1043,2018-08-17 10:35:00,102099.57,N,Overcast,,KO54 171035Z AUTO 00000KT 10SM OVC022 12/03 A3015 RMK AO1,670.56,3.0,,,2.92,10.0,224.0,,0.0,1.0,94084.01,54.08,0.0,102053.05,12.0,KO54,2244,-122.92230,40.74600
1044,2018-08-17 10:55:00,102099.57,N,Overcast,,KO54 171055Z AUTO 00000KT 10SM OVC022 12/03 A3015 RMK AO1,670.56,3.0,,,2.92,10.0,224.0,,0.0,1.0,94084.01,54.08,0.0,102053.05,12.0,KO54,2244,-122.92230,40.74600
