,date_time,dew_point_temperature_set_1d,wind_cardinal_direction_set_1d,wind_gust_set_1,air_temp_set_1,precip_accum_since_local_midnight_set_1,snow_accum_set_1,heat_index_set_1d,snow_depth_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_fifteen_minute_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
451,2018-08-05 16:45:00,3.17,SSW,2.19,19.51,0.0,2260.6,,883.412,34.02,1.02,0.0,192.5,DOGSV,6200,-120.232393,39.195078
452,2018-08-05 17:00:00,-5.84,SSW,2.8,21.37,0.0,2311.4,,900.43,15.58,1.09,0.0,193.9,DOGSV,6200,-120.232393,39.195078
453,2018-08-05 17:15:00,-6.89,NE,8.47,21.33,0.0,2341.88,,958.088,14.4,2.54,0.0,54.31,DOGSV,6200,-120.232393,39.195078
454,2018-08-05 17:30:00,-6.41,NE,5.37,21.69,0.0,2336.8,,985.012,14.62,2.34,0.0,47.75,DOGSV,6200,-120.232393,39.195078
455,2018-08-05 17:45:00,-8.18,NNE,5.8,21.86,0.0,2255.52,,910.59,12.6,2.45,0.0,14.27,DOGSV,6200,-120.232393,39.195078
456,2018-08-05 18:00:00,-6.18,N,6.53,21.88,0.0,2273.3,,954.532,14.7,1.97,0.0,6.22,DOGSV,6200,-120.232393,39.195078
457,2018-08-05 18:15:00,-9.39,NNE,5.11,21.83,0.0,2354.58,,954.532,11.47,2.45,0.0,31.85,DOGSV,6200,-120.232393,39.195078
458,2018-08-05 18:30:00,-6.61,NE,7.08,22.51,0.0,2283.46,,900.43,13.68,2.41,0.0,37.83,DOGSV,6200,-120.232393,39.195078
459,2018-08-05 18:45:00,-8.25,ENE,4.83,22.83,0.0,2352.04,,979.932,11.79,2.15,0.0,75.64,DOGSV,6200,-120.232393,39.195078
460,2018-08-05 19:00:00,-7.8,NNE,7.51,22.49,0.0,2291.08,,1005.332,12.48,4.21,0.0,21.63,DOGSV,6200,-120.232393,39.195078
461,2018-08-05 19:15:00,-6.05,NNE,5.71,22.56,0.0,2260.6,,897.128,14.24,3.24,0.0,20.58,DOGSV,6200,-120.232393,39.195078
462,2018-08-05 19:30:00,-9.42,NNE,7.69,22.75,0.0,2418.08,,944.372,10.8,3.88,0.0,19.6,DOGSV,6200,-120.232393,39.195078
463,2018-08-05 19:45:00,-8.61,NNE,6.81,23.25,0.0,2552.7,,907.288,11.17,2.54,0.0,13.06,DOGSV,6200,-120.232393,39.195078
464,2018-08-05 20:00:00,-6.37,NNE,6.81,23.52,0.0,2674.62,,947.928,13.09,3.93,0.0,15.46,DOGSV,6200,-120.232393,39.195078
465,2018-08-05 20:15:00,-7.81,NNE,7.41,23.55,0.0,2743.2,,946.15,11.68,3.57,0.0,11.43,DOGSV,6200,-120.232393,39.195078
466,2018-08-05 20:30:00,-7.43,NNE,7.89,23.73,0.0,2903.22,,890.27,11.9,3.4,0.0,20.2,DOGSV,6200,-120.232393,39.195078
467,2018-08-05 20:45:00,-5.89,NNE,6.97,24.01,0.0,2905.76,,941.07,13.18,3.72,0.0,14.68,DOGSV,6200,-120.232393,39.195078
468,2018-08-05 21:00:00,-5.92,NNE,6.87,23.68,0.0,3075.94,,893.572,13.42,4.11,0.0,30.04,DOGSV,6200,-120.232393,39.195078
469,2018-08-05 21:15:00,-5.66,NNE,6.43,23.63,0.0,2882.9,,930.91,13.73,3.61,0.0,14.96,DOGSV,6200,-120.232393,39.195078
470,2018-08-05 21:30:00,-6.07,NNE,6.63,23.71,0.0,2854.96,,897.128,13.24,3.64,0.0,17.51,DOGSV,6200,-120.232393,39.195078
471,2018-08-05 21:45:00,-6.02,NNE,7.61,23.85,0.0,2745.74,,924.052,13.18,4.07,0.0,15.35,DOGSV,6200,-120.232393,39.195078
472,2018-08-05 22:00:00,-6.51,NNE,7.7,23.86,0.0,2702.56,,907.288,12.68,5.28,0.0,16.35,DOGSV,6200,-120.232393,39.195078
473,2018-08-05 22:15:00,-4.33,N,6.84,24.17,0.0,2628.9,,890.27,14.7,3.8,0.0,4.17,DOGSV,6200,-120.232393,39.195078
474,2018-08-05 22:30:00,-5.64,NNE,6.46,24.29,0.0,2600.96,,947.928,13.2,4.03,0.0,20.57,DOGSV,6200,-120.232393,39.195078
475,2018-08-05 22:45:00,-5.64,NNE,7.67,24.38,0.0,2588.26,,866.648,13.13,4.63,0.0,14.7,DOGSV,6200,-120.232393,39.195078
476,2018-08-05 23:00:00,-3.86,NNE,7.06,24.39,0.0,2529.84,,907.288,15.03,4.26,0.0,13.79,DOGSV,6200,-120.232393,39.195078
477,2018-08-05 23:15:00,-4.2,NNE,7.01,23.49,0.0,2557.78,,927.608,15.48,4.42,0.0,12.14,DOGSV,6200,-120.232393,39.195078
478,2018-08-05 23:30:00,-4.45,N,6.3,23.14,0.0,2573.02,,917.448,15.53,3.59,0.0,8.96,DOGSV,6200,-120.232393,39.195078
479,2018-08-05 23:45:00,-3.45,N,5.04,23.17,0.0,2542.54,,903.732,16.72,2.76,0.0,6.71,DOGSV,6200,-120.232393,39.195078
480,2018-08-06 00:00:00,-1.96,NNE,4.58,23.71,0.0,2435.86,,900.43,18.07,2.52,0.0,16.54,DOGSV,6200,-120.232393,39.195078
481,2018-08-06 00:15:00,-0.98,N,4.54,23.8,0.0,2532.38,,832.866,19.33,2.29,0.0,351.2,DOGSV,6200,-120.232393,39.195078
482,2018-08-06 00:30:00,-1.59,N,5.36,22.82,0.0,2494.28,,890.27,19.62,2.99,0.0,9.64,DOGSV,6200,-120.232393,39.195078
483,2018-08-06 00:45:00,-1.67,N,5.47,23.18,0.0,2428.24,,885.19,19.08,2.25,0.0,350.0,DOGSV,6200,-120.232393,39.195078
484,2018-08-06 01:00:00,-2.02,NNW,4.56,23.06,0.0,2547.62,,897.128,18.73,2.22,0.0,346.8,DOGSV,6200,-120.232393,39.195078
485,2018-08-06 01:15:00,-1.71,N,4.25,22.47,0.0,2425.7,,910.59,19.87,2.23,0.0,9.27,DOGSV,6200,-120.232393,39.195078
486,2018-08-06 01:30:00,-1.31,NNE,4.53,22.43,0.0,2473.96,,836.168,20.53,2.44,0.0,16.75,DOGSV,6200,-120.232393,39.195078
487,2018-08-06 01:45:00,-0.96,N,2.92,21.51,0.0,2484.12,,907.288,22.29,1.13,0.0,4.77,DOGSV,6200,-120.232393,39.195078
488,2018-08-06 02:00:00,0.7,NNW,3.33,20.79,0.0,2372.36,,843.026,26.32,1.44,0.0,343.0,DOGSV,6200,-120.232393,39.195078
489,2018-08-06 02:15:00,0.65,NNW,3.03,20.77,0.0,2405.38,,832.866,26.25,1.61,0.0,328.6,DOGSV,6200,-120.232393,39.195078
490,2018-08-06 02:30:00,0.65,WNW,1.67,20.17,0.0,2402.84,,895.35,27.25,1.1,0.0,282.7,DOGSV,6200,-120.232393,39.195078
491,2018-08-06 02:45:00,2.16,W,2.08,19.16,0.0,2407.92,,839.47,32.37,0.74,0.0,281.1,DOGSV,6200,-120.232393,39.195078
492,2018-08-06 03:00:00,0.58,WNW,2.45,19.09,0.0,2456.18,,812.546,29.01,1.14,0.0,291.5,DOGSV,6200,-120.232393,39.195078
493,2018-08-06 03:15:00,1.14,WNW,2.5,18.86,0.0,2364.74,,852.932,30.65,1.49,0.0,291.4,DOGSV,6200,-120.232393,39.195078
494,2018-08-06 03:30:00,0.85,WNW,2.0,18.48,0.0,2326.64,,846.328,30.75,1.16,0.0,300.8,DOGSV,6200,-120.232393,39.195078
495,2018-08-06 03:45:00,0.5,W,1.54,16.71,0.0,2377.44,,890.27,33.56,0.53,0.0,267.1,DOGSV,6200,-120.232393,39.195078
496,2018-08-06 04:00:00,0.94,SSW,0.53,15.19,0.0,2362.2,,880.11,38.17,0.21,0.0,200.7,DOGSV,6200,-120.232393,39.195078
497,2018-08-06 04:15:00,0.85,WSW,0.68,14.98,0.0,2306.32,,890.27,38.44,0.17,0.0,252.2,DOGSV,6200,-120.232393,39.195078
498,2018-08-06 04:30:00,0.77,WNW,1.74,14.25,0.0,2346.96,,893.572,40.09,0.42,0.0,292.5,DOGSV,6200,-120.232393,39.195078
499,2018-08-06 04:45:00,1.07,WSW,0.97,13.92,0.0,2341.88,,886.968,41.83,0.45,0.0,246.7,DOGSV,6200,-120.232393,39.195078
500,2018-08-06 05:00:00,1.11,WNW,0.45,13.38,0.0,2301.24,,856.488,43.47,0.13,0.0,295.0,DOGSV,6200,-120.232393,39.195078
501,2018-08-06 05:15:00,0.96,NW,1.8,14.45,0.0,2341.88,,819.15,40.11,0.99,0.0,309.0,DOGSV,6200,-120.232393,39.195078
502,2018-08-06 05:30:00,1.65,SSW,2.11,12.12,0.0,2362.2,,893.572,49.06,0.79,0.0,204.8,DOGSV,6200,-120.232393,39.195078
503,2018-08-06 05:45:00,1.19,WNW,0.9,12.06,0.0,2222.5,,856.488,47.67,0.26,0.0,287.7,DOGSV,6200,-120.232393,39.195078
504,2018-08-06 06:00:00,1.54,WSW,0.67,11.56,0.0,2280.92,,866.648,50.49,0.27,0.0,257.8,DOGSV,6200,-120.232393,39.195078
505,2018-08-06 06:15:00,1.17,W,1.0,11.49,0.0,2199.64,,849.63,49.41,0.47,0.0,263.2,DOGSV,6200,-120.232393,39.195078
506,2018-08-06 06:30:00,0.66,W,0.85,10.98,0.0,2219.96,,880.11,49.28,0.33,0.0,280.0,DOGSV,6200,-120.232393,39.195078
507,2018-08-06 06:45:00,0.96,S,0.75,9.9,0.0,2316.48,,826.008,54.1,0.21,0.0,187.2,DOGSV,6200,-120.232393,39.195078
508,2018-08-06 07:00:00,0.77,WNW,0.81,10.14,0.0,2352.04,,849.63,52.51,0.35,0.0,296.9,DOGSV,6200,-120.232393,39.195078
509,2018-08-06 07:15:00,0.59,WSW,0.7,9.83,0.0,2324.1,,856.488,52.91,0.25,0.0,249.6,DOGSV,6200,-120.232393,39.195078
510,2018-08-06 07:30:00,0.55,NNW,1.12,9.56,0.0,2326.64,,849.63,53.72,0.51,0.0,343.3,DOGSV,6200,-120.232393,39.195078
511,2018-08-06 07:45:00,0.26,WSW,0.58,8.96,0.0,2334.26,,859.79,54.79,0.28,0.0,238.9,DOGSV,6200,-120.232393,39.195078
512,2018-08-06 08:00:00,0.58,S,0.81,9.03,0.0,2326.64,,826.008,55.79,0.18,0.0,171.4,DOGSV,6200,-120.232393,39.195078
513,2018-08-06 08:15:00,-0.11,N,1.57,9.02,0.0,2293.62,,900.43,53.13,0.64,0.0,350.6,DOGSV,6200,-120.232393,39.195078
514,2018-08-06 08:30:00,-0.13,WNW,1.43,8.81,0.0,2301.24,,852.932,53.79,0.7,0.0,284.4,DOGSV,6200,-120.232393,39.195078
515,2018-08-06 08:45:00,0.18,SSW,1.37,7.53,0.0,2339.34,,822.706,59.97,0.33,0.0,212.9,DOGSV,6200,-120.232393,39.195078
516,2018-08-06 09:00:00,0.21,WNW,1.02,8.07,0.0,2331.72,,815.848,57.95,0.39,0.0,300.7,DOGSV,6200,-120.232393,39.195078
517,2018-08-06 09:15:00,-0.08,SW,0.84,8.34,0.0,2364.74,,814.07,55.75,0.28,0.0,232.8,DOGSV,6200,-120.232393,39.195078
518,2018-08-06 09:30:00,0.43,S,0.77,7.4,0.0,2362.2,,822.706,61.6,0.25,0.0,186.2,DOGSV,6200,-120.232393,39.195078
519,2018-08-06 09:45:00,-0.31,NNW,0.75,7.34,0.0,2306.32,,824.23,58.65,0.12,0.0,332.5,DOGSV,6200,-120.232393,39.195078
520,2018-08-06 10:00:00,-0.38,NNW,1.09,7.53,0.0,2341.88,,824.23,57.63,0.5,0.0,341.6,DOGSV,6200,-120.232393,39.195078
521,2018-08-06 10:15:00,-0.39,NNW,1.02,7.46,0.0,2316.48,,822.706,57.85,0.27,0.0,346.4,DOGSV,6200,-120.232393,39.195078
522,2018-08-06 10:30:00,-0.33,S,1.05,6.51,0.0,2433.32,,852.932,62.0,0.32,0.0,172.8,DOGSV,6200,-120.232393,39.195078
523,2018-08-06 10:45:00,-0.17,,0.0,6.45,0.0,2336.8,,822.706,62.97,0.0,0.0,,DOGSV,6200,-120.232393,39.195078
524,2018-08-06 11:00:00,0.02,NNW,0.87,6.63,0.0,2296.16,,819.15,63.03,0.2,0.0,338.6,DOGSV,6200,-120.232393,39.195078
525,2018-08-06 11:15:00,-0.04,N,0.45,6.18,0.0,2306.32,,829.31,64.75,0.08,0.0,353.0,DOGSV,6200,-120.232393,39.195078
526,2018-08-06 11:30:00,0.2,WSW,0.67,5.91,0.0,2212.34,,822.706,67.08,0.13,0.0,252.6,DOGSV,6200,-120.232393,39.195078
527,2018-08-06 11:45:00,-0.06,N,0.52,6.47,0.0,2413.0,,822.706,63.35,0.07,0.0,357.2,DOGSV,6200,-120.232393,39.195078
528,2018-08-06 12:00:00,0.25,N,0.46,6.03,0.0,2303.78,,802.386,66.77,0.05,0.0,2.57,DOGSV,6200,-120.232393,39.195078
529,2018-08-06 12:15:00,0.25,S,0.56,5.82,0.0,2336.8,,826.008,67.77,0.03,0.0,177.6,DOGSV,6200,-120.232393,39.195078
530,2018-08-06 12:30:00,0.32,S,0.95,5.5,0.0,2245.36,,826.008,69.58,0.48,0.0,182.9,DOGSV,6200,-120.232393,39.195078
531,2018-08-06 12:45:00,0.08,N,0.65,5.55,0.0,2291.08,,819.15,68.2,0.15,0.0,360.0,DOGSV,6200,-120.232393,39.195078
532,2018-08-06 13:00:00,0.15,N,0.55,5.84,0.0,2313.94,,815.848,67.15,0.12,0.0,350.6,DOGSV,6200,-120.232393,39.195078
533,2018-08-06 13:15:00,0.39,NE,0.46,5.61,0.0,2219.96,,826.008,69.44,0.06,0.0,38.42,DOGSV,6200,-120.232393,39.195078
534,2018-08-06 13:30:00,0.5,S,0.74,5.08,0.0,2255.52,,822.706,72.57,0.19,0.0,183.6,DOGSV,6200,-120.232393,39.195078
535,2018-08-06 13:45:00,0.57,N,0.98,6.21,0.0,2252.98,,856.488,67.5,0.47,0.0,2.48,DOGSV,6200,-120.232393,39.195078
536,2018-08-06 14:00:00,0.7,S,0.87,7.5,0.0,2377.44,,815.848,62.4,0.11,0.0,184.6,DOGSV,6200,-120.232393,39.195078
537,2018-08-06 14:15:00,1.09,SSW,0.85,8.24,0.0,2326.64,,849.63,61.02,0.04,0.0,212.7,DOGSV,6200,-120.232393,39.195078
538,2018-08-06 14:30:00,1.89,SSW,0.64,8.94,0.0,2263.14,,815.848,61.6,0.21,0.0,201.2,DOGSV,6200,-120.232393,39.195078
539,2018-08-06 14:45:00,2.09,,0.0,10.16,0.0,2283.46,,808.99,57.6,0.0,0.0,,DOGSV,6200,-120.232393,39.195078
540,2018-08-06 15:00:00,2.11,W,0.34,11.17,0.0,2316.48,,812.546,53.96,0.05,0.0,267.2,DOGSV,6200,-120.232393,39.195078
541,2018-08-06 15:15:00,3.57,WSW,0.69,12.59,0.0,2311.4,,808.99,54.46,0.23,0.0,250.5,DOGSV,6200,-120.232393,39.195078
542,2018-08-06 15:30:00,4.13,SSW,0.48,14.25,0.0,2357.12,,819.15,50.83,0.06,0.0,207.8,DOGSV,6200,-120.232393,39.195078
543,2018-08-06 15:45:00,4.55,SW,1.19,15.09,0.0,2382.52,,778.51,49.58,0.16,0.0,216.6,DOGSV,6200,-120.232393,39.195078
544,2018-08-06 16:00:00,4.35,W,0.65,15.19,0.0,2377.44,,622.808,48.61,0.29,0.0,260.6,DOGSV,6200,-120.232393,39.195078
545,2018-08-06 16:15:00,4.57,WSW,1.21,16.51,0.0,2405.38,,622.808,45.36,0.52,0.0,247.0,DOGSV,6200,-120.232393,39.195078
546,2018-08-06 16:30:00,3.33,SSW,1.31,18.46,0.0,2364.74,,822.706,36.73,0.5,0.0,210.9,DOGSV,6200,-120.232393,39.195078
547,2018-08-06 16:45:00,3.16,S,1.8,19.41,0.0,2301.24,,0.0,34.2,0.99,0.0,190.5,DOGSV,6200,-120.232393,39.195078
548,2018-08-06 17:00:00,4.75,SSW,1.4,20.36,0.0,2331.72,,807.466,36.03,0.59,0.0,213.7,DOGSV,6200,-120.232393,39.195078
549,2018-08-06 17:15:00,4.99,SW,1.16,22.28,0.0,2362.2,,0.0,32.54,0.35,0.0,228.0,DOGSV,6200,-120.232393,39.195078
550,2018-08-06 17:30:00,4.86,SSE,2.39,23.06,0.0,2240.28,,785.368,30.74,0.78,0.0,168.1,DOGSV,6200,-120.232393,39.195078
551,2018-08-06 17:45:00,1.14,SE,2.83,23.41,0.0,2324.1,,905.51,23.1,1.15,0.0,144.2,DOGSV,6200,-120.232393,39.195078
552,2018-08-06 18:00:00,-2.02,SSE,3.71,24.38,0.0,2354.58,,971.55,17.27,1.1,0.0,146.5,DOGSV,6200,-120.232393,39.195078
553,2018-08-06 18:15:00,-1.79,SE,2.77,24.77,0.0,2316.48,,890.27,17.15,1.25,0.0,140.6,DOGSV,6200,-120.232393,39.195078
554,2018-08-06 18:30:00,-0.86,SE,2.43,24.74,0.0,2280.92,,951.23,18.41,1.2,0.0,139.4,DOGSV,6200,-120.232393,39.195078
555,2018-08-06 18:45:00,-2.02,SSE,4.3,24.89,0.0,2344.42,,913.892,16.74,2.51,0.0,167.7,DOGSV,6200,-120.232393,39.195078
556,2018-08-06 19:00:00,-1.73,SSE,4.09,25.62,0.0,2321.56,,903.732,16.36,1.62,0.0,155.0,DOGSV,6200,-120.232393,39.195078
557,2018-08-06 19:15:00,-2.51,SSE,3.42,25.91,0.0,2374.9,,900.43,15.17,1.89,0.0,166.9,DOGSV,6200,-120.232393,39.195078
558,2018-08-06 19:30:00,-2.14,SSE,3.69,26.49,0.0,2433.32,,900.43,15.06,1.87,0.0,162.2,DOGSV,6200,-120.232393,39.195078
559,2018-08-06 19:45:00,-2.64,SSE,4.54,26.26,0.0,2593.34,,951.23,14.7,2.15,0.0,152.7,DOGSV,6200,-120.232393,39.195078
560,2018-08-06 20:00:00,-2.17,SSE,4.26,26.53,0.0,2639.06,,886.968,14.99,2.29,0.0,155.5,DOGSV,6200,-120.232393,39.195078
561,2018-08-06 20:15:00,-3.22,S,4.6,26.67,0.0,2796.54,25.75,927.608,13.73,2.07,0.0,176.4,DOGSV,6200,-120.232393,39.195078
562,2018-08-06 20:30:00,-9.09,S,4.55,27.83,0.0,2908.3,26.14,954.532,8.12,1.91,0.0,174.4,DOGSV,6200,-120.232393,39.195078
563,2018-08-06 20:45:00,-7.93,SSE,4.14,26.83,0.0,2969.26,25.82,1002.03,9.46,2.12,0.0,166.3,DOGSV,6200,-120.232393,39.195078
564,2018-08-06 21:00:00,-5.95,S,3.88,28.67,0.0,2959.1,26.87,953.008,9.88,1.69,0.0,171.2,DOGSV,6200,-120.232393,39.195078
565,2018-08-06 21:15:00,-7.3,S,3.48,27.72,0.0,2959.1,26.15,968.248,9.42,1.63,0.0,181.4,DOGSV,6200,-120.232393,39.195078
566,2018-08-06 21:30:00,-6.31,SE,3.62,27.56,0.0,2959.1,26.64,974.852,10.27,1.5,0.0,139.8,DOGSV,6200,-120.232393,39.195078
567,2018-08-06 21:45:00,-5.27,S,3.95,28.5,0.0,2753.36,26.79,974.852,10.52,2.07,0.0,173.2,DOGSV,6200,-120.232393,39.195078
568,2018-08-06 22:00:00,-5.64,S,3.31,29.06,0.0,2715.26,27.15,947.928,9.89,1.54,0.0,174.1,DOGSV,6200,-120.232393,39.195078
569,2018-08-06 22:15:00,-3.53,SSW,3.49,28.78,0.0,2649.22,27.1,934.212,11.82,1.49,0.0,196.3,DOGSV,6200,-120.232393,39.195078
570,2018-08-06 22:30:00,-6.23,S,4.48,28.44,0.0,2659.38,26.69,981.71,9.8,1.73,0.0,176.6,DOGSV,6200,-120.232393,39.195078
571,2018-08-06 22:45:00,1.88,S,2.44,28.44,0.0,2682.24,27.01,895.35,17.98,1.03,0.0,172.6,DOGSV,6200,-120.232393,39.195078
572,2018-08-06 23:00:00,0.18,NNE,5.76,26.83,0.0,2684.78,26.03,883.412,17.51,3.17,0.0,12.32,DOGSV,6200,-120.232393,39.195078
573,2018-08-06 23:15:00,1.66,N,4.79,27.11,0.0,2603.5,26.38,890.27,19.17,2.4,0.0,0.95,DOGSV,6200,-120.232393,39.195078
574,2018-08-06 23:30:00,2.21,N,4.95,27.56,0.0,2583.18,26.43,868.426,19.41,3.01,0.0,4.59,DOGSV,6200,-120.232393,39.195078
575,2018-08-06 23:45:00,0.57,N,5.04,26.45,0.0,2628.9,,894.08,18.43,3.09,0.0,9.14,DOGSV,6200,-120.232393,39.195078
576,2018-08-07 00:00:00,0.21,N,6.04,25.92,0.0,2540.0,,884.174,18.54,3.59,0.0,2.08,DOGSV,6200,-120.232393,39.195078
577,2018-08-07 00:15:00,0.76,N,5.31,25.46,0.0,2509.52,,870.712,19.84,3.54,0.0,1.61,DOGSV,6200,-120.232393,39.195078
578,2018-08-07 00:30:00,2.24,N,5.44,25.13,0.0,2519.68,,884.682,22.52,3.48,0.0,351.7,DOGSV,6200,-120.232393,39.195078
579,2018-08-07 00:45:00,2.11,N,5.1,25.02,0.0,2430.78,,879.602,22.45,3.58,0.0,352.6,DOGSV,6200,-120.232393,39.195078
580,2018-08-07 01:00:00,2.05,N,5.1,24.76,0.0,2486.66,,884.682,22.71,3.31,0.0,356.4,DOGSV,6200,-120.232393,39.195078
581,2018-08-07 01:15:00,2.56,N,5.21,24.46,0.0,2458.72,,877.824,23.99,3.31,0.0,355.7,DOGSV,6200,-120.232393,39.195078
582,2018-08-07 01:30:00,2.15,N,4.65,24.09,0.0,2448.56,,877.824,23.83,3.11,0.0,353.3,DOGSV,6200,-120.232393,39.195078
583,2018-08-07 01:45:00,1.64,N,4.78,23.52,0.0,2405.38,,833.882,23.79,3.08,0.0,350.9,DOGSV,6200,-120.232393,39.195078
584,2018-08-07 02:00:00,2.14,N,4.15,22.95,0.0,2481.58,,874.776,25.53,2.39,0.0,355.1,DOGSV,6200,-120.232393,39.195078
585,2018-08-07 02:15:00,2.32,NNW,3.91,22.35,0.0,2479.04,,891.54,26.84,2.26,0.0,339.5,DOGSV,6200,-120.232393,39.195078
586,2018-08-07 02:30:00,2.68,NNW,2.59,22.21,0.0,2420.62,,891.54,27.78,1.8,0.0,328.9,DOGSV,6200,-120.232393,39.195078
587,2018-08-07 02:45:00,2.38,NW,2.64,21.69,0.0,2425.7,,840.74,28.07,1.55,0.0,316.7,DOGSV,6200,-120.232393,39.195078
588,2018-08-07 03:00:00,2.11,WNW,2.56,21.41,0.0,2369.82,,895.096,28.02,1.71,0.0,297.3,DOGSV,6200,-120.232393,39.195078
589,2018-08-07 03:15:00,2.1,WNW,1.52,20.56,0.0,2346.96,,827.278,29.53,0.86,0.0,299.5,DOGSV,6200,-120.232393,39.195078
590,2018-08-07 03:30:00,2.21,WNW,1.76,19.45,0.0,2405.38,,878.332,31.9,0.54,0.0,284.7,DOGSV,6200,-120.232393,39.195078
591,2018-08-07 03:45:00,2.52,SW,0.77,18.38,0.0,2374.9,,827.532,34.86,0.31,0.0,233.6,DOGSV,6200,-120.232393,39.195078
592,2018-08-07 04:00:00,2.61,WSW,0.97,17.59,0.0,2418.08,,891.794,36.9,0.27,0.0,242.4,DOGSV,6200,-120.232393,39.195078
593,2018-08-07 04:15:00,2.53,WNW,0.84,17.53,0.0,2316.48,,891.794,36.83,0.18,0.0,295.7,DOGSV,6200,-120.232393,39.195078
594,2018-08-07 04:30:00,2.89,WSW,0.62,16.94,0.0,2306.32,,841.248,39.23,0.39,0.0,253.4,DOGSV,6200,-120.232393,39.195078
595,2018-08-07 04:45:00,2.79,S,0.53,16.47,0.0,2387.6,,831.088,40.14,0.17,0.0,188.8,DOGSV,6200,-120.232393,39.195078
596,2018-08-07 05:00:00,2.6,NW,0.39,15.98,0.0,2334.26,,820.674,40.85,0.05,0.0,312.2,DOGSV,6200,-120.232393,39.195078
597,2018-08-07 05:15:00,3.0,SW,0.66,15.22,0.0,2349.5,,807.212,44.13,0.14,0.0,226.1,DOGSV,6200,-120.232393,39.195078
598,2018-08-07 05:30:00,2.33,WNW,0.45,14.84,0.0,2339.34,,841.248,43.11,0.04,0.0,289.1,DOGSV,6200,-120.232393,39.195078
599,2018-08-07 05:45:00,2.33,W,0.57,14.16,0.0,2349.5,,814.07,45.07,0.1,0.0,259.8,DOGSV,6200,-120.232393,39.195078
600,2018-08-07 06:00:00,2.05,,0.0,13.89,0.0,2306.32,,842.772,44.97,0.0,0.0,,DOGSV,6200,-120.232393,39.195078
601,2018-08-07 06:15:00,2.84,SW,0.5,13.51,0.0,2308.86,,823.976,48.72,0.15,0.0,232.2,DOGSV,6200,-120.232393,39.195078
602,2018-08-07 06:30:00,2.4,WSW,0.57,13.53,0.0,2308.86,,817.372,47.18,0.15,0.0,240.7,DOGSV,6200,-120.232393,39.195078
603,2018-08-07 06:45:00,2.41,WSW,0.74,13.18,0.0,2329.18,,803.402,48.31,0.25,0.0,245.5,DOGSV,6200,-120.232393,39.195078
604,2018-08-07 07:00:00,2.48,W,0.55,12.88,0.0,2319.02,,806.958,49.5,0.16,0.0,270.2,DOGSV,6200,-120.232393,39.195078
605,2018-08-07 07:15:00,2.62,W,0.45,12.37,0.0,2186.94,,651.51,51.67,0.05,0.0,260.9,DOGSV,6200,-120.232393,39.195078
606,2018-08-07 07:30:00,2.67,WSW,0.47,12.12,0.0,2288.54,,813.816,52.73,0.07,0.0,241.4,DOGSV,6200,-120.232393,39.195078
607,2018-08-07 07:45:00,2.6,W,0.66,12.16,0.0,2324.1,,815.34,52.34,0.13,0.0,277.1,DOGSV,6200,-120.232393,39.195078
608,2018-08-07 08:00:00,2.48,WSW,0.96,11.61,0.0,2367.28,,806.958,53.81,0.27,0.0,238.7,DOGSV,6200,-120.232393,39.195078
609,2018-08-07 08:15:00,2.57,SW,0.35,11.13,0.0,2344.42,,783.336,55.87,0.06,0.0,232.3,DOGSV,6200,-120.232393,39.195078
610,2018-08-07 08:30:00,2.64,W,0.45,11.24,0.0,2374.9,,651.256,55.77,0.07,0.0,271.3,DOGSV,6200,-120.232393,39.195078
611,2018-08-07 08:45:00,2.86,N,0.48,11.05,0.0,2324.1,,688.594,57.35,0.08,0.0,2.73,DOGSV,6200,-120.232393,39.195078
612,2018-08-07 09:00:00,2.77,SSW,1.01,10.27,0.0,2349.5,,649.478,59.98,0.23,0.0,212.3,DOGSV,6200,-120.232393,39.195078
613,2018-08-07 09:15:00,2.81,NNW,0.43,10.51,0.0,2435.86,,793.496,59.22,0.1,0.0,347.1,DOGSV,6200,-120.232393,39.195078
614,2018-08-07 09:30:00,2.88,N,0.52,10.44,0.0,2316.48,,786.638,59.77,0.14,0.0,353.9,DOGSV,6200,-120.232393,39.195078
615,2018-08-07 09:45:00,2.93,SSW,0.62,9.68,0.0,2405.38,,669.798,63.09,0.25,0.0,207.0,DOGSV,6200,-120.232393,39.195078
616,2018-08-07 10:00:00,2.79,,0.0,9.31,0.0,2324.1,,681.736,64.04,0.0,0.0,,DOGSV,6200,-120.232393,39.195078
617,2018-08-07 10:15:00,2.9,NNW,0.55,9.73,0.0,2296.16,,796.798,62.78,0.08,0.0,340.8,DOGSV,6200,-120.232393,39.195078
618,2018-08-07 10:30:00,2.99,N,0.46,9.42,0.0,2306.32,,796.798,64.46,0.05,0.0,357.6,DOGSV,6200,-120.232393,39.195078
619,2018-08-07 10:45:00,2.97,S,0.29,9.21,0.0,2306.32,,659.638,65.32,0.02,0.0,188.4,DOGSV,6200,-120.232393,39.195078
620,2018-08-07 11:00:00,2.78,S,0.59,8.52,0.0,2263.14,,791.718,67.48,0.22,0.0,186.8,DOGSV,6200,-120.232393,39.195078
621,2018-08-07 11:15:00,3.05,WNW,0.65,8.64,0.0,2313.94,,668.02,68.24,0.08,0.0,299.6,DOGSV,6200,-120.232393,39.195078
