,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,ceiling_set_1,sea_level_pressure_set_1d,cloud_layer_1_code_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
4202,101760.93,ESE,,,,121.92,101767.07,44.0,Mist,,,,100084.23,,KBOK 161406Z AUTO 12003KT 5SM BR OVC004 13/13 A3005 RMK AO2 CIG  002V006,,100.0,1.54,,,13.0,,2018-08-16 14:06:00,13.0,5.0,13.0,,,1.0,31.0,120.0,KBOK,459,-124.29000,42.07444
4203,101760.93,SE,,,,121.92,101767.07,44.0,Overcast,,,,100084.23,,METAR KBOK 161410Z AUTO 13003KT 7SM OVC004 13/13 A3005,,100.0,1.54,,,13.0,,2018-08-16 14:10:00,13.0,7.0,,,,,,130.0,KBOK,459,-124.29000,42.07444
4204,101760.93,N,,,,121.92,101767.07,44.0,Overcast,,,,100084.23,,METAR KBOK 161415Z AUTO 00000KT 7SM OVC004 13/13 A3005,,100.0,0.0,,,13.0,,2018-08-16 14:15:00,13.0,7.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4205,101760.93,SE,,,,121.92,101767.07,44.0,Overcast,,,,100084.23,,METAR KBOK 161420Z AUTO 14003KT 8SM OVC004 13/13 A3005,,100.0,1.54,,,13.0,,2018-08-16 14:20:00,13.0,8.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
4206,101760.93,N,,,,182.88,101767.07,64.0,Overcast,,,0.254,100084.23,,METAR KBOK 161430Z AUTO 00000KT 10SM OVC006 13/13 A3005 RMK P0001,,100.0,0.0,,,13.0,,2018-08-16 14:30:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4207,101760.93,N,,,,182.88,101767.07,64.0,Overcast,,,0.254,100084.23,,METAR KBOK 161435Z AUTO 00000KT 10SM OVC006 13/13 A3005 RMK P0001,,100.0,0.0,,,13.0,,2018-08-16 14:35:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4208,101760.93,N,,,,182.88,101767.07,64.0,Overcast,,,0.254,100084.23,,KBOK 161437Z AUTO 00000KT 10SM OVC006 13/13 A3005 RMK AO2  P0001,,100.0,0.0,,,13.0,,2018-08-16 14:37:00,13.0,10.0,13.0,,,1.0,,0.0,KBOK,459,-124.29000,42.07444
4209,101760.93,N,,,,182.88,101767.07,64.0,Overcast,,,0.254,100084.23,,METAR KBOK 161440Z AUTO 00000KT 10SM OVC006 13/13 A3005 RMK P0001,,100.0,0.0,,,13.0,,2018-08-16 14:40:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4210,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,0.254,100117.54,,METAR KBOK 161445Z AUTO 00000KT 10SM OVC006 13/13 A3006 RMK P0001,,100.0,0.0,,,13.0,,2018-08-16 14:45:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4211,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,0.254,100117.54,,METAR KBOK 161450Z AUTO 00000KT 10SM OVC006 13/13 A3006 RMK P0001,,100.0,0.0,,,13.0,,2018-08-16 14:50:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4212,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,0.254,100117.54,,METAR KBOK 161455Z AUTO 00000KT 10SM OVC006 13/13 A3006 RMK P0001,,100.0,0.0,,,13.0,,2018-08-16 14:55:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4213,101794.79,N,,,101930.0,182.88,101799.17,64.0,Overcast,,,0.254,100117.54,3010.0,KBOK 161456Z AUTO 00000KT 10SM OVC006 13/13 A3006 RMK AO2 SLP193  P0001 60001 T01330128 53010,,96.79,0.0,,0.254,13.3,,2018-08-16 14:56:00,12.8,10.0,12.8,,,1.0,,0.0,KBOK,459,-124.29000,42.07444
4214,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,,100117.54,,METAR KBOK 161500Z AUTO 00000KT 9SM OVC006 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-16 15:00:00,13.0,9.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4215,101794.79,ENE,,,,182.88,101800.94,64.0,Overcast,,,,100117.54,,METAR KBOK 161505Z AUTO 07003KT 7SM OVC006 13/13 A3006,,100.0,1.54,,,13.0,,2018-08-16 15:05:00,13.0,7.0,,,,,,70.0,KBOK,459,-124.29000,42.07444
4216,101794.79,ESE,,,,182.88,101800.94,64.0,Overcast,,,,100117.54,,METAR KBOK 161510Z AUTO 11003KT 7SM OVC006 13/13 A3006,,100.0,1.54,,,13.0,,2018-08-16 15:10:00,13.0,7.0,,,,,,110.0,KBOK,459,-124.29000,42.07444
4217,101794.79,N,,,,182.88,101800.94,64.0,Mist,,,,100117.54,,METAR KBOK 161520Z AUTO 00000KT 4SM BR OVC006 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-16 15:20:00,13.0,4.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
4218,101794.79,N,,,,182.88,101800.94,64.0,Mist,,,,100117.54,,METAR KBOK 161525Z AUTO 00000KT 5SM BR OVC006 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-16 15:25:00,13.0,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
4219,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,,100117.54,,METAR KBOK 161530Z AUTO 00000KT 7SM OVC006 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-16 15:30:00,13.0,7.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4220,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,,100117.54,,METAR KBOK 161535Z AUTO 00000KT 9SM OVC006 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-16 15:35:00,13.0,9.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4221,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,,100117.54,,METAR KBOK 161540Z AUTO 00000KT 9SM OVC006 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-16 15:40:00,13.0,9.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4222,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,,100117.54,,METAR KBOK 161545Z AUTO 00000KT 10SM OVC006 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-16 15:45:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4223,101794.79,N,,,,182.88,101800.94,64.0,Overcast,,,,100117.54,,METAR KBOK 161550Z AUTO 00000KT 10SM OVC006 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-16 15:50:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4224,101828.66,ENE,,,,182.88,101834.81,64.0,Overcast,,,,100150.85,,METAR KBOK 161555Z AUTO 07003KT 10SM OVC006 13/13 A3007,,100.0,1.54,,,13.0,,2018-08-16 15:55:00,13.0,10.0,,,,,,70.0,KBOK,459,-124.29000,42.07444
4225,101828.66,ENE,,,101950.0,182.88,101833.04,64.0,Overcast,,,,100150.85,,KBOK 161556Z AUTO 07003KT 10SM OVC006 13/13 A3007 RMK AO2 SLP195  T01330128,,96.79,1.54,,,13.3,,2018-08-16 15:56:00,12.8,10.0,12.8,,,1.0,,70.0,KBOK,459,-124.29000,42.07444
4226,101828.66,N,,,,182.88,101834.81,64.0,Overcast,,,,100150.85,,METAR KBOK 161600Z AUTO 00000KT 10SM OVC006 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-16 16:00:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4227,101828.66,N,,,,182.88,101834.81,64.0,Overcast,,,,100150.85,,METAR KBOK 161605Z AUTO 00000KT 10SM OVC006 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-16 16:05:00,13.0,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4228,101828.66,N,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161615Z AUTO 00000KT 10SM OVC006 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-16 16:15:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4229,101828.66,N,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161620Z AUTO 00000KT 10SM OVC006 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-16 16:20:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4230,101828.66,N,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161625Z AUTO 00000KT 10SM OVC006 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-16 16:25:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4231,101828.66,N,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161630Z AUTO 00000KT 10SM OVC006 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-16 16:30:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4232,101828.66,N,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161635Z AUTO 00000KT 10SM OVC006 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-16 16:35:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4233,101828.66,N,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161640Z AUTO 00000KT 10SM OVC006 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-16 16:40:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4234,101828.66,N,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161645Z AUTO 00000KT 10SM OVC006 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-16 16:45:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4235,101828.66,N,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161650Z AUTO 00000KT 10SM OVC006 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-16 16:50:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4236,101862.52,N,,,,182.88,101862.77,64.0,Overcast,,,,100184.15,,METAR KBOK 161655Z AUTO 00000KT 10SM OVC006 14/13 A3008,,93.7,0.0,,,14.0,,2018-08-16 16:55:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4237,101862.52,S,,,101980.0,182.88,101860.42,64.0,Overcast,,,,100184.15,,KBOK 161656Z AUTO 17003KT 10SM OVC006 14/13 A3008 RMK AO2 SLP198  T01440128,,90.12,1.54,,,14.4,,2018-08-16 16:56:00,12.79,10.0,12.8,,,1.0,,170.0,KBOK,459,-124.29000,42.07444
4238,101862.52,S,,,,182.88,101862.77,64.0,Overcast,,,,100184.15,,METAR KBOK 161700Z AUTO 17003KT 10SM OVC006 14/13 A3008,,93.7,1.54,,,14.0,,2018-08-16 17:00:00,12.99,10.0,,,,,,170.0,KBOK,459,-124.29000,42.07444
4239,101828.66,S,,,,182.88,101828.91,64.0,Overcast,,,,100150.85,,METAR KBOK 161705Z AUTO 18003KT 10SM OVC006 14/13 A3007,,93.7,1.54,,,14.0,,2018-08-16 17:05:00,12.99,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
4240,101862.52,SE,,,,182.88,101862.77,64.0,Overcast,,,,100184.15,,METAR KBOK 161710Z AUTO 14003KT 10SM OVC006 14/13 A3008,,93.7,1.54,,,14.0,,2018-08-16 17:10:00,12.99,10.0,,,,,,140.0,KBOK,459,-124.29000,42.07444
4241,101862.52,SSE,,,,182.88,101862.77,64.0,Overcast,,,,100184.15,,METAR KBOK 161715Z AUTO 16003KT 10SM OVC006 14/13 A3008,,93.7,1.54,,,14.0,,2018-08-16 17:15:00,12.99,10.0,,,,,,160.0,KBOK,459,-124.29000,42.07444
4242,101862.52,S,,,,182.88,101862.77,64.0,Overcast,,,,100184.15,,METAR KBOK 161720Z AUTO 18004KT 10SM OVC006 14/13 A3008,,93.7,2.06,,,14.0,,2018-08-16 17:20:00,12.99,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
4243,101862.52,N,,,,182.88,101862.77,64.0,Overcast,,,,100184.15,,METAR KBOK 161725Z AUTO 00000KT 10SM OVC006 14/13 A3008,,93.7,0.0,,,14.0,,2018-08-16 17:25:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4244,101862.52,S,,,,182.88,101856.9,64.0,Overcast,,,,100184.15,,METAR KBOK 161730Z AUTO 17003KT 10SM OVC006 15/13 A3008,,87.85,1.54,,,15.0,,2018-08-16 17:30:00,12.98,10.0,,,,,,170.0,KBOK,459,-124.29000,42.07444
4245,101896.38,SSE,,,,182.88,101890.76,64.0,Overcast,,,,100217.45,,METAR KBOK 161735Z AUTO 16003KT 10SM OVC006 15/13 A3009,,87.85,1.54,,,15.0,,2018-08-16 17:35:00,12.98,10.0,,,,,,160.0,KBOK,459,-124.29000,42.07444
4246,101896.38,S,,,,182.88,101896.62,64.0,Overcast,,,,100217.45,,METAR KBOK 161740Z AUTO 18003KT 10SM OVC006 14/13 A3009,,93.7,1.54,,,14.0,,2018-08-16 17:40:00,12.99,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
4247,101896.38,N,,,,182.88,101896.62,64.0,Overcast,,,,100217.45,,METAR KBOK 161755Z AUTO 00000KT 10SM OVC006 14/13 A3009,,93.7,0.0,,,14.0,,2018-08-16 17:55:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4248,101896.38,N,,,102010.0,182.88,101894.27,64.0,Overcast,13.3,,,100217.45,3008.0,KBOK 161756Z AUTO 00000KT 10SM OVC006 14/13 A3009 RMK AO2 SLP201  60001 T01440133 10150 20133 53008,,93.11,0.0,,,14.4,15.0,2018-08-16 17:56:00,13.29,10.0,13.3,,0.254,1.0,,0.0,KBOK,459,-124.29000,42.07444
4249,101862.52,N,,,,182.88,101862.77,64.0,Overcast,,,,100184.15,,METAR KBOK 161805Z AUTO 00000KT 10SM OVC006 14/13 A3008,,93.7,0.0,,,14.0,,2018-08-16 18:05:00,12.99,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4250,101862.52,N,,,,182.88,101856.9,64.0,Overcast,,,,100184.15,,METAR KBOK 161810Z AUTO 00000KT 10SM OVC006 15/13 A3008,,87.85,0.0,,,15.0,,2018-08-16 18:10:00,12.98,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4251,101896.38,N,,,,182.88,101890.76,64.0,Overcast,,,,100217.45,,METAR KBOK 161815Z AUTO 00000KT 8SM OVC006 15/13 A3009,,87.85,0.0,,,15.0,,2018-08-16 18:15:00,12.98,8.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4252,101896.38,N,,,,182.88,101890.76,64.0,Overcast,,,,100217.45,,METAR KBOK 161820Z AUTO 00000KT 8SM OVC006 15/13 A3009,,87.85,0.0,,,15.0,,2018-08-16 18:20:00,12.98,8.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4253,101896.38,N,,,,182.88,101890.76,64.0,Overcast,,,,100217.45,,METAR KBOK 161825Z AUTO 00000KT 10SM OVC006 15/13 A3009,,87.85,0.0,,,15.0,,2018-08-16 18:25:00,12.98,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4254,101896.38,SW,,,,182.88,101896.62,64.0,Overcast,,,,100217.45,,METAR KBOK 161830Z AUTO 22004KT 10SM OVC006 14/13 A3009,,93.7,2.06,,,14.0,,2018-08-16 18:30:00,12.99,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
4255,101896.38,WSW,,,,182.88,101890.76,64.0,Overcast,,,,100217.45,,METAR KBOK 161835Z AUTO 24003KT 10SM OVC006 15/13 A3009,,87.85,1.54,,,15.0,,2018-08-16 18:35:00,12.98,10.0,,,,,,240.0,KBOK,459,-124.29000,42.07444
4256,101896.38,WSW,,,,182.88,101890.76,64.0,Overcast,,,,100217.45,,METAR KBOK 161840Z AUTO 25003KT 10SM OVC006 15/13 A3009,,87.85,1.54,,,15.0,,2018-08-16 18:40:00,12.98,10.0,,,,,,250.0,KBOK,459,-124.29000,42.07444
4257,101930.25,SSW,,,,182.88,101924.62,64.0,Overcast,,,,100250.76,,METAR KBOK 161850Z AUTO 21004KT 10SM OVC006 15/13 A3010,,87.85,2.06,,,15.0,,2018-08-16 18:50:00,12.98,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
4258,101930.25,SW,,,,243.84,101924.62,84.0,Overcast,,,,100250.76,,METAR KBOK 161855Z AUTO 22004KT 10SM OVC008 15/13 A3010,,87.85,2.06,,,15.0,,2018-08-16 18:55:00,12.98,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
4259,101930.25,,,,102050.0,243.84,101924.63,84.0,Overcast,,,,100250.76,,KBOK 161856Z AUTO VRB03KT 10SM OVC008 15/13 A3010 RMK AO2 CIG  006V009 SLP205 T01500128,,86.7,1.54,,,15.0,,2018-08-16 18:56:00,12.78,10.0,12.8,,,1.0,,,KBOK,459,-124.29000,42.07444
4260,101930.25,SSW,,,,243.84,101924.62,84.0,Overcast,,,,100250.76,,METAR KBOK 161900Z AUTO 21004KT 10SM OVC008 15/13 A3010,,87.85,2.06,,,15.0,,2018-08-16 19:00:00,12.98,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
4261,101930.25,SSW,,,,243.84,101924.62,84.0,Overcast,,,,100250.76,,METAR KBOK 161905Z AUTO 21003KT 10SM OVC008 15/13 A3010,,87.85,1.54,,,15.0,,2018-08-16 19:05:00,12.98,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
4262,101930.25,S,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 161925Z AUTO 19003KT 10SM OVC008 16/13 A3010,,82.4,1.54,,,16.0,,2018-08-16 19:25:00,12.98,10.0,,,,,,190.0,KBOK,459,-124.29000,42.07444
4263,101930.25,N,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 161930Z AUTO 00000KT 10SM OVC008 16/13 A3010,,82.4,0.0,,,16.0,,2018-08-16 19:30:00,12.98,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4264,101930.25,SW,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 161935Z AUTO 23003KT 10SM OVC008 16/13 A3010,,82.4,1.54,,,16.0,,2018-08-16 19:35:00,12.98,10.0,,,,,,230.0,KBOK,459,-124.29000,42.07444
4265,101930.25,N,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 161940Z AUTO 00000KT 10SM OVC008 16/13 A3010,,82.4,0.0,,,16.0,,2018-08-16 19:40:00,12.98,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4266,101930.25,WSW,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 161945Z AUTO 25003KT 10SM OVC008 16/13 A3010,,82.4,1.54,,,16.0,,2018-08-16 19:45:00,12.98,10.0,,,,,,250.0,KBOK,459,-124.29000,42.07444
4267,101930.25,WSW,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 161950Z AUTO 25004KT 10SM OVC008 16/13 A3010,,82.4,2.06,,,16.0,,2018-08-16 19:50:00,12.98,10.0,,,,,,250.0,KBOK,459,-124.29000,42.07444
4268,101930.25,WNW,,,,243.84,101924.62,84.0,Overcast,,,,100250.76,,METAR KBOK 161955Z AUTO 29005KT 10SM OVC008 15/13 A3010,,87.85,2.57,,,15.0,,2018-08-16 19:55:00,12.98,10.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
4269,101930.25,WNW,,,102060.0,243.84,101924.62,84.0,Overcast,,,,100250.76,,KBOK 161956Z AUTO 29005KT 10SM OVC008 15/13 A3010 RMK AO2 SLP206  T01500133,,89.58,2.57,,,15.0,,2018-08-16 19:56:00,13.29,10.0,13.3,,,1.0,,290.0,KBOK,459,-124.29000,42.07444
4270,101930.25,WNW,,,,243.84,101924.62,84.0,Overcast,,,,100250.76,,METAR KBOK 162000Z AUTO 30004KT 10SM OVC008 15/13 A3010,,87.85,2.06,,,15.0,,2018-08-16 20:00:00,12.98,10.0,,,,,,300.0,KBOK,459,-124.29000,42.07444
4271,101930.25,W,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 162005Z AUTO 28005KT 10SM OVC008 16/13 A3010,,82.4,2.57,,,16.0,,2018-08-16 20:05:00,12.98,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
4272,101930.25,W,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 162010Z AUTO 27003KT 10SM OVC008 16/13 A3010,,82.4,1.54,,,16.0,,2018-08-16 20:10:00,12.98,10.0,,,,,,270.0,KBOK,459,-124.29000,42.07444
4273,101930.25,SW,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 162015Z AUTO 22003KT 10SM OVC008 16/13 A3010,,82.4,1.54,,,16.0,,2018-08-16 20:15:00,12.98,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
4274,101930.25,WNW,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 162020Z AUTO 29005KT 10SM OVC008 16/13 A3010,,82.4,2.57,,,16.0,,2018-08-16 20:20:00,12.98,10.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
4275,101930.25,W,,,,243.84,101918.8,84.0,Overcast,,,,100250.76,,METAR KBOK 162025Z AUTO 28004KT 10SM OVC008 16/13 A3010,,82.4,2.06,,,16.0,,2018-08-16 20:25:00,12.98,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
4276,101964.11,W,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162030Z AUTO 28004KT 10SM OVC008 16/13 A3011,,82.4,2.06,,,16.0,,2018-08-16 20:30:00,12.98,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
4277,101964.11,WSW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162035Z AUTO 25003KT 10SM OVC008 16/13 A3011,,82.4,1.54,,,16.0,,2018-08-16 20:35:00,12.98,10.0,,,,,,250.0,KBOK,459,-124.29000,42.07444
4278,101964.11,W,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162040Z AUTO 26004KT 10SM OVC008 16/13 A3011,,82.4,2.06,,,16.0,,2018-08-16 20:40:00,12.98,10.0,,,,,,260.0,KBOK,459,-124.29000,42.07444
4279,101964.11,WNW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162045Z AUTO 29005KT 10SM OVC008 16/13 A3011,,82.4,2.57,,,16.0,,2018-08-16 20:45:00,12.98,10.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
4280,101964.11,WSW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162055Z AUTO 24003KT 10SM OVC008 16/13 A3011,,82.4,1.54,,,16.0,,2018-08-16 20:55:00,12.98,10.0,,,,,,240.0,KBOK,459,-124.29000,42.07444
4281,101964.11,,,,102090.0,243.84,101952.08,84.0,Overcast,,,,100284.07,1008.0,KBOK 162056Z AUTO VRB03KT 10SM OVC008 16/13 A3011 RMK AO2 SLP209  T01610133 51008,,83.49,1.54,,,16.1,,2018-08-16 20:56:00,13.28,10.0,13.3,,,1.0,,,KBOK,459,-124.29000,42.07444
4282,101964.11,SSW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162105Z AUTO 21003KT 10SM OVC008 16/13 A3011,,82.4,1.54,,,16.0,,2018-08-16 21:05:00,12.98,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
4283,101964.11,W,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162110Z AUTO 27004KT 10SM OVC008 16/13 A3011,,82.4,2.06,,,16.0,,2018-08-16 21:10:00,12.98,10.0,,,,,,270.0,KBOK,459,-124.29000,42.07444
4284,101964.11,SW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162115Z AUTO 23004KT 10SM OVC008 16/13 A3011,,82.4,2.06,,,16.0,,2018-08-16 21:15:00,12.98,10.0,,,,,,230.0,KBOK,459,-124.29000,42.07444
4285,101964.11,SSW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162120Z AUTO 21004KT 10SM OVC008 16/13 A3011,,82.4,2.06,,,16.0,,2018-08-16 21:20:00,12.98,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
4286,101964.11,SW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162125Z AUTO 22003KT 10SM OVC008 16/13 A3011,,82.4,1.54,,,16.0,,2018-08-16 21:25:00,12.98,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
4287,101964.11,W,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162140Z AUTO 27005KT 10SM OVC008 16/13 A3011,,82.4,2.57,,,16.0,,2018-08-16 21:40:00,12.98,10.0,,,,,,270.0,KBOK,459,-124.29000,42.07444
4288,101964.11,WNW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162145Z AUTO 29005KT 10SM OVC008 16/13 A3011,,82.4,2.57,,,16.0,,2018-08-16 21:45:00,12.98,10.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
4289,101964.11,W,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162150Z AUTO 26004KT 10SM OVC008 16/13 A3011,,82.4,2.06,,,16.0,,2018-08-16 21:50:00,12.98,10.0,,,,,,260.0,KBOK,459,-124.29000,42.07444
4290,101964.11,SW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162155Z AUTO 23003KT 10SM OVC008 16/13 A3011,,82.4,1.54,,,16.0,,2018-08-16 21:55:00,12.98,10.0,,,,,,230.0,KBOK,459,-124.29000,42.07444
4291,101964.11,,,,102090.0,243.84,101952.08,84.0,Overcast,,,,100284.07,,KBOK 162156Z AUTO VRB03KT 10SM OVC008 16/13 A3011 RMK AO2 CIG  005V009 SLP209 T01610133,,83.49,1.54,,,16.1,,2018-08-16 21:56:00,13.28,10.0,13.3,,,1.0,,,KBOK,459,-124.29000,42.07444
4292,101964.11,N,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162200Z AUTO 00000KT 10SM OVC008 16/13 A3011,,82.4,0.0,,,16.0,,2018-08-16 22:00:00,12.98,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
4293,101964.11,SSW,,,,243.84,101952.66,84.0,Overcast,,,,100284.07,,METAR KBOK 162205Z AUTO 21003KT 10SM OVC008 16/13 A3011,,82.4,1.54,,,16.0,,2018-08-16 22:05:00,12.98,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
