,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,pressure_set_1d,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,relative_humidity_set_1,solar_radiation_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
306,2018-08-13 18:00:00,101727.07,SE,4.25,83105.06,-2.79,0.0,0.0,26.0,145.0,2.14,14.0,661.0,100193.04,26.89,TVYC1,5486,-120.47889,39.97889
307,2018-08-13 19:00:00,101727.07,SSW,5.06,83105.06,-2.49,,0.0,26.99,204.0,2.68,13.0,783.0,100094.85,28.5,TVYC1,5486,-120.47889,39.97889
308,2018-08-13 20:00:00,101693.2,SW,5.04,83077.39,-0.87,,0.0,27.58,225.0,2.74,14.0,859.0,100014.31,29.28,TVYC1,5486,-120.47889,39.97889
309,2018-08-13 21:00:00,101693.2,SSW,4.98,83077.39,-0.6,0.0,0.0,27.83,201.0,2.8,14.0,855.0,99994.43,29.61,TVYC1,5486,-120.47889,39.97889
310,2018-08-13 22:00:00,101625.47,WSW,5.27,83022.06,-0.29,0.0,0.0,28.13,239.0,2.43,14.0,801.0,99904.42,30.0,TVYC1,5486,-120.47889,39.97889
311,2018-08-13 23:00:00,101591.61,SW,4.92,82994.4,0.65,,0.0,28.14,216.0,2.47,15.0,702.0,99871.09,30.0,TVYC1,5486,-120.47889,39.97889
312,2018-08-14 00:00:00,101591.61,W,6.16,82994.4,0.3,,0.0,27.8,273.0,2.5,15.0,562.0,99897.5,29.56,TVYC1,5486,-120.47889,39.97889
313,2018-08-14 01:00:00,101591.61,SSW,4.76,82994.4,0.5,0.0,0.0,27.18,206.0,2.5,16.0,398.0,99948.12,28.72,TVYC1,5486,-120.47889,39.97889
314,2018-08-14 02:00:00,101591.61,SSW,4.25,82994.4,0.33,0.0,0.0,26.34,192.0,1.87,17.0,220.0,100022.2,27.5,TVYC1,5486,-120.47889,39.97889
315,2018-08-14 03:00:00,101591.61,SW,2.0,82994.4,-1.06,0.0,0.0,,217.0,1.03,18.0,37.0,100184.17,24.87,TVYC1,5486,-120.47889,39.97889
316,2018-08-14 04:00:00,101591.61,W,1.68,82994.4,-1.28,,0.0,,277.0,0.72,23.0,1.0,100451.76,20.63,TVYC1,5486,-120.47889,39.97889
317,2018-08-14 05:00:00,101625.47,NNW,1.36,83022.06,-1.95,0.0,0.0,,328.0,0.63,32.0,0.0,100875.88,14.67,TVYC1,5486,-120.47889,39.97889
318,2018-08-14 06:00:00,101659.34,NNW,1.22,83049.73,-2.21,0.0,0.0,,329.0,0.55,37.0,0.0,101079.33,12.16,TVYC1,5486,-120.47889,39.97889
319,2018-08-14 07:00:00,101693.2,NW,0.48,83077.39,-2.78,0.0,0.0,,316.0,0.09,41.0,0.0,101263.2,9.98,TVYC1,5486,-120.47889,39.97889
320,2018-08-14 08:00:00,101693.2,NNW,0.42,83077.39,-3.18,,0.0,,340.0,0.05,45.0,0.0,101390.53,8.16,TVYC1,5486,-120.47889,39.97889
321,2018-08-14 09:00:00,101693.2,NW,0.76,83077.39,-3.21,0.0,0.0,,317.0,0.07,49.0,0.0,101481.84,6.87,TVYC1,5486,-120.47889,39.97889
322,2018-08-14 10:00:00,101693.2,NNW,0.83,83077.39,-2.92,,0.0,,327.0,0.21,53.0,0.0,101541.06,6.04,TVYC1,5486,-120.47889,39.97889
323,2018-08-14 11:00:00,101659.34,NNW,0.46,83049.73,-2.83,,0.0,,336.0,0.04,57.0,0.0,101576.22,5.08,TVYC1,5486,-120.47889,39.97889
324,2018-08-14 12:00:00,101659.34,,0.02,83049.73,-2.8,,0.0,,,0.0,61.0,0.0,101644.97,4.13,TVYC1,5486,-120.47889,39.97889
325,2018-08-14 13:00:00,101659.34,,0.0,83049.73,-2.43,0.0,0.0,,,0.0,60.0,0.0,101599.3,4.76,TVYC1,5486,-120.47889,39.97889
326,2018-08-14 14:00:00,101693.2,,0.0,83077.39,-1.68,,0.0,,,0.0,60.0,19.0,101575.43,5.56,TVYC1,5486,-120.47889,39.97889
327,2018-08-14 15:00:00,101693.2,ESE,0.34,83077.39,-0.6,0.0,0.0,,115.0,0.05,52.0,145.0,101344.74,8.81,TVYC1,5486,-120.47889,39.97889
328,2018-08-14 16:00:00,101693.2,E,0.82,83077.39,0.18,0.0,0.0,,92.0,0.32,39.0,327.0,100986.69,14.02,TVYC1,5486,-120.47889,39.97889
329,2018-08-14 17:00:00,101659.34,ENE,0.82,83049.73,0.16,0.0,0.0,,69.0,0.27,26.0,502.0,100535.99,20.36,TVYC1,5486,-120.47889,39.97889
330,2018-08-14 18:00:00,101659.34,SE,1.95,83049.73,-2.59,,0.0,,137.0,0.97,15.0,597.0,100181.66,25.99,TVYC1,5486,-120.47889,39.97889
331,2018-08-14 19:00:00,101591.61,S,3.2,82994.4,-1.01,,0.0,26.6,181.0,1.85,15.0,683.0,99995.48,27.94,TVYC1,5486,-120.47889,39.97889
332,2018-08-14 20:00:00,101557.75,S,3.6,82966.74,-1.49,,0.0,27.0,191.0,1.53,14.0,589.0,99928.21,28.5,TVYC1,5486,-120.47889,39.97889
333,2018-08-14 21:00:00,101490.02,SSE,3.83,82911.4,0.57,,0.0,28.05,159.0,1.99,15.0,773.0,99777.8,29.89,TVYC1,5486,-120.47889,39.97889
334,2018-08-14 22:00:00,101456.15,S,3.95,82883.73,0.43,,0.0,28.85,187.0,1.79,14.0,783.0,99684.84,30.89,TVYC1,5486,-120.47889,39.97889
335,2018-08-14 23:00:00,101422.29,S,4.9,82856.07,1.46,,0.0,28.95,190.0,2.18,15.0,691.0,99644.99,31.0,TVYC1,5486,-120.47889,39.97889
336,2018-08-15 00:00:00,101388.43,WSW,4.13,82828.41,1.2,0.0,0.0,28.68,244.0,2.03,15.0,555.0,99631.35,30.67,TVYC1,5486,-120.47889,39.97889
337,2018-08-15 01:00:00,101422.29,WSW,4.39,82856.07,2.2,,0.0,27.99,240.0,2.29,17.0,385.0,99717.71,29.78,TVYC1,5486,-120.47889,39.97889
338,2018-08-15 02:00:00,101523.88,SW,4.33,82939.07,2.75,0.0,0.0,26.18,224.0,2.25,21.0,117.0,99992.64,26.89,TVYC1,5486,-120.47889,39.97889
339,2018-08-15 03:00:00,101557.75,SW,3.16,82966.74,4.15,0.0,0.0,,231.0,1.15,26.0,39.0,100143.04,24.99,TVYC1,5486,-120.47889,39.97889
340,2018-08-15 04:00:00,101523.88,W,1.16,82939.07,3.52,0.0,0.0,,279.0,0.36,31.0,1.0,100335.99,21.39,TVYC1,5486,-120.47889,39.97889
341,2018-08-15 05:00:00,101490.02,NNW,1.14,82911.4,3.13,0.0,0.0,,334.0,0.43,35.0,0.0,100455.4,19.01,TVYC1,5486,-120.47889,39.97889
342,2018-08-15 06:00:00,101523.88,NW,1.34,82939.07,3.5,,0.0,,321.0,0.48,39.0,0.0,100573.56,17.71,TVYC1,5486,-120.47889,39.97889
343,2018-08-15 07:00:00,101557.75,NNW,1.59,82966.74,4.06,0.0,0.0,,336.0,0.64,42.0,0.0,100643.15,17.16,TVYC1,5486,-120.47889,39.97889
344,2018-08-15 08:00:00,101557.75,NW,0.73,82966.74,3.13,,0.0,,319.0,0.18,44.0,0.0,100758.98,15.41,TVYC1,5486,-120.47889,39.97889
345,2018-08-15 09:00:00,101523.88,N,0.98,82939.07,3.43,,0.0,,351.0,0.29,47.0,0.0,100772.07,14.71,TVYC1,5486,-120.47889,39.97889
346,2018-08-15 10:00:00,101523.88,N,0.97,82939.07,4.08,0.0,0.0,,355.0,0.24,50.0,0.0,100788.77,14.46,TVYC1,5486,-120.47889,39.97889
347,2018-08-15 11:00:00,101557.75,NNW,0.97,82966.74,3.58,0.0,0.0,,348.0,0.31,50.0,0.0,100859.39,13.91,TVYC1,5486,-120.47889,39.97889
348,2018-08-15 12:00:00,101557.75,NW,0.41,82966.74,3.69,,0.0,,316.0,0.07,53.0,0.0,100911.38,13.14,TVYC1,5486,-120.47889,39.97889
349,2018-08-15 13:00:00,101557.75,NNW,0.72,82966.74,3.57,,0.0,,338.0,0.32,55.0,0.0,100958.93,12.44,TVYC1,5486,-120.47889,39.97889
350,2018-08-15 14:00:00,101659.34,ESE,0.15,83049.73,3.83,0.0,0.0,,116.0,0.01,58.0,4.0,101096.09,11.91,TVYC1,5486,-120.47889,39.97889
351,2018-08-15 15:00:00,101659.34,NNW,0.26,83049.73,5.08,,0.0,,344.0,0.03,58.0,66.0,101005.45,13.24,TVYC1,5486,-120.47889,39.97889
352,2018-08-15 16:00:00,101659.34,E,1.17,83049.73,5.83,,0.0,,90.0,0.25,47.0,309.0,100733.18,17.32,TVYC1,5486,-120.47889,39.97889
353,2018-08-15 17:00:00,101659.34,E,1.28,83049.73,5.63,0.0,0.0,,98.0,0.43,33.0,443.0,100381.52,22.78,TVYC1,5486,-120.47889,39.97889
354,2018-08-15 18:00:00,101625.47,SSE,3.07,83022.06,4.07,,0.0,,148.0,1.08,24.0,589.0,100133.15,26.23,TVYC1,5486,-120.47889,39.97889
355,2018-08-15 19:00:00,101591.61,S,3.7,82994.4,3.59,,0.0,26.69,191.0,1.79,21.0,734.0,99998.27,27.89,TVYC1,5486,-120.47889,39.97889
356,2018-08-15 20:00:00,101591.61,SSE,4.05,82994.4,3.93,0.0,0.0,27.54,165.0,2.07,20.0,849.0,99924.39,29.11,TVYC1,5486,-120.47889,39.97889
357,2018-08-15 21:00:00,101557.75,SW,4.65,82966.74,3.09,,0.0,28.1,223.0,2.23,18.0,837.0,99844.26,29.89,TVYC1,5486,-120.47889,39.97889
358,2018-08-15 22:00:00,101523.88,SW,4.92,82939.07,3.18,,0.0,28.19,214.0,2.57,18.0,805.0,99804.37,30.0,TVYC1,5486,-120.47889,39.97889
359,2018-08-15 23:00:00,101490.02,SSW,5.16,82911.4,1.86,,0.0,28.46,194.0,2.76,16.0,709.0,99747.84,30.39,TVYC1,5486,-120.47889,39.97889
360,2018-08-16 00:00:00,101523.88,SW,4.87,82939.07,0.34,0.0,0.0,27.84,219.0,2.58,15.0,565.0,99827.9,29.61,TVYC1,5486,-120.47889,39.97889
361,2018-08-16 01:00:00,101523.88,WSW,4.57,82939.07,-0.56,,0.0,27.01,237.0,2.3,15.0,393.0,99894.84,28.5,TVYC1,5486,-120.47889,39.97889
362,2018-08-16 02:00:00,101591.61,SW,3.79,82994.4,-0.17,0.0,0.0,26.08,225.0,1.89,17.0,209.0,100059.51,26.89,TVYC1,5486,-120.47889,39.97889
363,2018-08-16 03:00:00,101625.47,SSW,2.46,83022.06,-0.28,0.0,0.0,,212.0,1.21,20.0,39.0,100266.77,24.08,TVYC1,5486,-120.47889,39.97889
364,2018-08-16 04:00:00,101693.2,WNW,1.0,83077.39,-0.37,,0.0,,287.0,0.41,29.0,1.0,100721.86,18.01,TVYC1,5486,-120.47889,39.97889
365,2018-08-16 05:00:00,101760.93,NW,0.88,83132.72,-0.96,,0.0,,323.0,0.22,36.0,0.0,101056.7,13.98,TVYC1,5486,-120.47889,39.97889
366,2018-08-16 06:00:00,101760.93,NW,0.63,83132.72,-1.53,0.0,0.0,,318.0,0.23,40.0,0.0,101209.75,11.73,TVYC1,5486,-120.47889,39.97889
367,2018-08-16 07:00:00,101794.79,NW,0.5,83160.38,-1.6,0.0,0.0,,322.0,0.1,44.0,0.0,101347.64,10.22,TVYC1,5486,-120.47889,39.97889
368,2018-08-16 08:00:00,101828.66,NNW,0.19,83188.05,-1.52,,0.0,,332.0,0.02,49.0,0.0,101487.5,8.7,TVYC1,5486,-120.47889,39.97889
369,2018-08-16 09:00:00,101862.52,NNW,0.17,83215.72,-2.37,,0.0,,329.0,0.01,51.0,0.0,101628.01,7.19,TVYC1,5486,-120.47889,39.97889
370,2018-08-16 10:00:00,101862.52,NNW,0.27,83215.72,-2.04,,0.0,,330.0,0.02,55.0,0.0,101681.46,6.44,TVYC1,5486,-120.47889,39.97889
371,2018-08-16 11:00:00,101862.52,,0.0,83215.72,-2.34,0.0,0.0,,,0.0,57.0,0.0,101741.72,5.6,TVYC1,5486,-120.47889,39.97889
372,2018-08-16 12:00:00,101896.38,,0.0,83243.38,-2.1,0.0,0.0,,,0.0,61.0,0.0,101828.22,4.87,TVYC1,5486,-120.47889,39.97889
373,2018-08-16 13:00:00,101930.25,,0.01,83271.05,-2.06,0.0,0.0,,,0.0,64.0,0.0,101909.26,4.22,TVYC1,5486,-120.47889,39.97889
374,2018-08-16 14:00:00,101964.11,,0.0,83298.71,-1.76,0.0,0.0,,,0.0,67.0,9.0,101967.88,3.88,TVYC1,5486,-120.47889,39.97889
375,2018-08-16 15:00:00,101997.98,ENE,0.21,83326.38,0.47,,0.0,,76.0,0.01,63.0,146.0,101768.71,7.11,TVYC1,5486,-120.47889,39.97889
376,2018-08-16 16:00:00,101997.98,E,0.66,83326.38,2.51,,0.0,,82.0,0.13,44.0,337.0,101241.37,14.73,TVYC1,5486,-120.47889,39.97889
377,2018-08-16 17:00:00,101964.11,E,1.31,83298.71,4.07,0.0,0.0,,101.0,0.49,31.0,514.0,100730.83,22.02,TVYC1,5486,-120.47889,39.97889
378,2018-08-16 18:00:00,101964.11,SSE,3.54,83298.71,5.77,,0.0,,156.0,1.89,27.0,666.0,100466.09,26.24,TVYC1,5486,-120.47889,39.97889
379,2018-08-16 19:00:00,101964.11,S,5.05,83298.71,5.21,,0.0,26.56,173.0,2.53,24.0,779.0,100384.99,27.56,TVYC1,5486,-120.47889,39.97889
380,2018-08-16 20:00:00,101964.11,SSW,4.74,83298.71,3.27,0.0,0.0,26.97,206.0,2.89,20.0,841.0,100338.14,28.33,TVYC1,5486,-120.47889,39.97889
381,2018-08-16 21:00:00,101964.11,SSW,5.32,83298.71,2.7,0.0,0.0,27.07,211.0,2.72,19.0,850.0,100327.84,28.5,TVYC1,5486,-120.47889,39.97889
382,2018-08-16 22:00:00,101930.25,SSW,5.46,83271.05,2.97,,0.0,27.31,207.0,2.76,19.0,803.0,100274.48,28.83,TVYC1,5486,-120.47889,39.97889
383,2018-08-16 23:00:00,101896.38,SW,5.5,83243.38,3.78,0.0,0.0,27.42,231.0,2.84,20.0,704.0,100234.45,28.94,TVYC1,5486,-120.47889,39.97889
384,2018-08-17 00:00:00,101896.38,SW,4.43,83243.38,4.05,0.0,0.0,27.08,230.0,2.54,21.0,561.0,100264.76,28.44,TVYC1,5486,-120.47889,39.97889
385,2018-08-17 01:00:00,101930.25,SW,4.75,83271.05,4.46,0.0,0.0,26.42,234.0,2.23,23.0,392.0,100362.11,27.39,TVYC1,5486,-120.47889,39.97889
386,2018-08-17 02:00:00,101964.11,SW,4.38,83298.71,4.27,0.0,0.0,,226.0,2.23,25.0,216.0,100494.65,25.78,TVYC1,5486,-120.47889,39.97889
387,2018-08-17 03:00:00,101997.98,SW,3.37,83326.38,4.18,0.0,0.0,,228.0,0.91,29.0,30.0,100687.55,23.23,TVYC1,5486,-120.47889,39.97889
388,2018-08-17 04:00:00,102065.7,SW,0.97,83381.7,3.78,0.0,0.0,,232.0,0.4,36.0,0.0,101006.95,19.29,TVYC1,5486,-120.47889,39.97889
389,2018-08-17 05:00:00,102099.57,NNW,0.94,83409.37,2.49,0.0,0.0,,335.0,0.31,46.0,0.0,101390.11,14.02,TVYC1,5486,-120.47889,39.97889
390,2018-08-17 06:00:00,102099.57,NW,0.69,83409.37,3.03,,0.0,,319.0,0.16,52.0,0.0,101478.44,12.72,TVYC1,5486,-120.47889,39.97889
391,2018-08-17 07:00:00,102099.57,NNW,1.29,83409.37,3.2,,0.0,,332.0,0.36,55.0,0.0,101524.31,12.05,TVYC1,5486,-120.47889,39.97889
392,2018-08-17 08:00:00,102099.57,NNW,1.48,83409.37,3.65,,0.0,,341.0,0.57,55.0,0.0,101491.39,12.53,TVYC1,5486,-120.47889,39.97889
393,2018-08-17 09:00:00,102099.57,NE,0.2,83409.37,3.15,0.0,0.0,,45.0,0.02,61.0,0.0,101636.91,10.42,TVYC1,5486,-120.47889,39.97889
394,2018-08-17 10:00:00,102133.43,NNW,0.51,83437.03,2.33,0.0,0.0,,329.0,0.09,65.0,0.0,101797.38,8.61,TVYC1,5486,-120.47889,39.97889
395,2018-08-17 11:00:00,102133.43,NNW,0.31,83437.03,2.15,0.0,0.0,,341.0,0.05,71.0,0.0,101903.75,7.11,TVYC1,5486,-120.47889,39.97889
396,2018-08-17 12:00:00,102167.3,,0.03,83464.7,1.79,,0.0,,,0.0,72.0,0.0,101979.03,6.53,TVYC1,5486,-120.47889,39.97889
397,2018-08-17 13:00:00,102167.3,,0.03,83464.7,1.61,0.0,0.0,,,0.0,76.0,0.0,102048.81,5.56,TVYC1,5486,-120.47889,39.97889
398,2018-08-17 14:00:00,102235.02,NNW,0.3,83520.03,1.48,0.0,0.0,,329.0,0.03,81.0,8.0,102193.36,4.5,TVYC1,5486,-120.47889,39.97889
399,2018-08-17 15:00:00,102201.16,E,0.16,83492.36,3.19,0.0,0.0,,99.0,0.02,74.0,148.0,101937.78,7.58,TVYC1,5486,-120.47889,39.97889
400,2018-08-17 16:00:00,102201.16,ENE,0.61,83492.36,5.09,0.0,0.0,,73.0,0.26,52.0,343.0,101428.74,14.94,TVYC1,5486,-120.47889,39.97889
401,2018-08-17 17:00:00,102167.3,SE,1.75,83464.7,6.15,,0.0,,126.0,0.56,37.0,523.0,100964.65,21.5,TVYC1,5486,-120.47889,39.97889
402,2018-08-17 18:00:00,102167.3,SE,4.49,83464.7,6.53,0.0,0.0,,145.0,2.19,31.0,673.0,100754.56,24.82,TVYC1,5486,-120.47889,39.97889
403,2018-08-17 19:00:00,102133.43,SSE,3.89,83437.03,4.33,0.0,0.0,,166.0,1.99,24.0,784.0,100615.09,26.53,TVYC1,5486,-120.47889,39.97889
404,2018-08-17 20:00:00,102099.57,WSW,4.29,83409.37,2.58,,0.0,26.41,252.0,1.94,20.0,852.0,100522.19,27.5,TVYC1,5486,-120.47889,39.97889
405,2018-08-17 21:00:00,102099.57,W,5.46,83409.37,3.54,,0.0,26.65,274.0,2.52,21.0,788.0,100501.94,27.83,TVYC1,5486,-120.47889,39.97889
406,2018-08-17 22:00:00,102065.7,SW,5.56,83381.7,4.25,0.0,0.0,26.72,214.0,2.25,22.0,652.0,100464.89,27.89,TVYC1,5486,-120.47889,39.97889
407,2018-08-17 23:00:00,101997.98,SSW,4.7,83326.38,2.93,0.0,0.0,27.27,208.0,2.36,19.0,711.0,100344.15,28.78,TVYC1,5486,-120.47889,39.97889
408,2018-08-18 00:00:00,101997.98,WSW,4.31,83326.38,3.47,,0.0,27.14,250.0,2.48,20.0,560.0,100357.47,28.56,TVYC1,5486,-120.47889,39.97889
409,2018-08-18 01:00:00,101997.98,SW,3.99,83326.38,3.68,0.0,0.0,26.77,236.0,1.95,21.0,395.0,100391.55,28.0,TVYC1,5486,-120.47889,39.97889
410,2018-08-18 02:00:00,102031.84,SW,4.71,83354.04,2.7,0.0,0.0,26.12,235.0,1.83,21.0,207.0,100496.64,26.83,TVYC1,5486,-120.47889,39.97889
411,2018-08-18 03:00:00,102065.7,WSW,2.71,83381.7,3.35,0.0,0.0,,248.0,0.97,26.0,29.0,100702.17,24.06,TVYC1,5486,-120.47889,39.97889
412,2018-08-18 04:00:00,102133.43,WNW,1.48,83437.03,3.65,,0.0,,295.0,0.45,37.0,0.0,101111.8,18.71,TVYC1,5486,-120.47889,39.97889
413,2018-08-18 05:00:00,102167.3,NW,1.18,83464.7,3.33,,0.0,,321.0,0.65,48.0,0.0,101440.41,14.27,TVYC1,5486,-120.47889,39.97889
414,2018-08-18 06:00:00,102167.3,NW,0.97,83464.7,3.27,0.0,0.0,,326.0,0.48,55.0,0.0,101586.84,12.12,TVYC1,5486,-120.47889,39.97889
415,2018-08-18 07:00:00,102201.16,NNW,0.6,83492.36,2.64,0.0,0.0,,328.0,0.09,60.0,0.0,101758.27,10.13,TVYC1,5486,-120.47889,39.97889
416,2018-08-18 08:00:00,102235.02,NW,0.33,83520.03,2.41,,0.0,,313.0,0.03,66.0,0.0,101909.24,8.46,TVYC1,5486,-120.47889,39.97889
417,2018-08-18 09:00:00,102235.02,NNW,0.19,83520.03,2.14,0.0,0.0,,347.0,0.02,71.0,0.0,102005.84,7.1,TVYC1,5486,-120.47889,39.97889
418,2018-08-18 10:00:00,102201.16,NNW,0.11,83492.36,1.63,0.0,0.0,,336.0,0.01,75.0,0.0,102067.48,5.77,TVYC1,5486,-120.47889,39.97889
419,2018-08-18 11:00:00,102235.02,NNW,0.1,83520.03,1.48,,0.0,,343.0,0.02,80.0,0.0,102180.26,4.68,TVYC1,5486,-120.47889,39.97889
420,2018-08-18 12:00:00,102235.02,N,0.07,83520.03,1.13,,0.0,,359.0,0.01,84.0,0.0,102258.44,3.61,TVYC1,5486,-120.47889,39.97889
421,2018-08-18 13:00:00,102235.02,N,0.19,83520.03,0.48,,0.0,,356.0,0.02,87.0,0.0,102343.94,2.45,TVYC1,5486,-120.47889,39.97889
422,2018-08-18 14:00:00,102268.89,N,0.22,83547.7,0.68,,0.0,,353.0,0.02,92.0,10.0,102421.63,1.86,TVYC1,5486,-120.47889,39.97889
423,2018-08-18 15:00:00,102268.89,E,0.27,83547.7,2.4,0.0,0.0,,98.0,0.02,84.0,141.0,102197.34,4.91,TVYC1,5486,-120.47889,39.97889
424,2018-08-18 16:00:00,102268.89,ESE,0.57,83547.7,4.57,0.0,0.0,,113.0,0.16,61.0,335.0,101701.54,11.92,TVYC1,5486,-120.47889,39.97889
425,2018-08-18 17:00:00,102235.02,ESE,0.84,83520.03,5.55,0.0,0.0,,116.0,0.29,41.0,516.0,101181.57,19.18,TVYC1,5486,-120.47889,39.97889
426,2018-08-18 18:00:00,102201.16,SE,2.57,83492.36,3.78,0.0,0.0,,138.0,1.08,26.0,680.0,100804.41,24.56,TVYC1,5486,-120.47889,39.97889
427,2018-08-18 19:00:00,102167.3,S,3.29,83464.7,-0.31,,0.0,25.89,170.0,1.45,17.0,794.0,100637.0,26.72,TVYC1,5486,-120.47889,39.97889
428,2018-08-18 20:00:00,102099.57,S,3.49,83409.37,-3.46,,0.0,26.99,185.0,2.05,12.0,835.0,100454.72,28.61,TVYC1,5486,-120.47889,39.97889
429,2018-08-18 21:00:00,102065.7,SSW,5.04,83381.7,-6.34,,0.0,27.57,196.0,2.29,9.0,838.0,100354.3,29.72,TVYC1,5486,-120.47889,39.97889
430,2018-08-18 22:00:00,102031.84,SW,3.57,83354.04,-4.85,0.0,0.0,27.78,226.0,2.27,10.0,773.0,100310.71,29.89,TVYC1,5486,-120.47889,39.97889
431,2018-08-18 23:00:00,101997.98,SW,4.71,83326.38,-3.52,,0.0,27.95,234.0,2.19,11.0,681.0,100270.76,30.0,TVYC1,5486,-120.47889,39.97889
432,2018-08-19 00:00:00,101964.11,SW,4.21,83298.71,-3.91,,0.0,27.57,234.0,2.17,11.0,511.0,100267.59,29.5,TVYC1,5486,-120.47889,39.97889
433,2018-08-19 01:00:00,101964.11,WSW,3.71,83298.71,-4.52,,0.0,26.99,252.0,1.8,11.0,349.0,100314.81,28.72,TVYC1,5486,-120.47889,39.97889
434,2018-08-19 02:00:00,101964.11,WSW,2.58,83298.71,-4.29,0.0,0.0,26.23,247.0,1.06,12.0,186.0,100385.48,27.56,TVYC1,5486,-120.47889,39.97889
435,2018-08-19 03:00:00,101997.98,W,1.64,83326.38,-0.68,,0.0,,262.0,0.44,21.0,27.0,100714.38,22.81,TVYC1,5486,-120.47889,39.97889
436,2018-08-19 04:00:00,101997.98,NNW,1.02,83326.38,-0.93,,0.0,,330.0,0.28,32.0,0.0,101167.93,15.83,TVYC1,5486,-120.47889,39.97889
437,2018-08-19 05:00:00,102031.84,NNW,1.06,83354.04,-1.12,0.0,0.0,,331.0,0.5,40.0,0.0,101447.6,12.19,TVYC1,5486,-120.47889,39.97889
438,2018-08-19 06:00:00,102065.7,NNW,0.75,83381.7,-1.27,0.0,0.0,,331.0,0.25,46.0,0.0,101638.24,9.92,TVYC1,5486,-120.47889,39.97889
439,2018-08-19 07:00:00,102065.7,NW,0.57,83381.7,-1.71,0.0,0.0,,324.0,0.08,51.0,0.0,101779.54,7.91,TVYC1,5486,-120.47889,39.97889
440,2018-08-19 08:00:00,102065.7,NW,0.21,83381.7,-2.18,,0.0,,324.0,0.02,56.0,0.0,101913.69,6.03,TVYC1,5486,-120.47889,39.97889
441,2018-08-19 09:00:00,102031.84,,0.0,83354.04,-2.98,0.0,0.0,,,0.0,61.0,0.0,102031.29,3.94,TVYC1,5486,-120.47889,39.97889
442,2018-08-19 10:00:00,101997.98,NNW,0.32,83326.38,-2.94,,0.0,,344.0,0.03,66.0,0.0,102076.59,2.86,TVYC1,5486,-120.47889,39.97889
443,2018-08-19 11:00:00,102031.84,,0.0,83354.04,-3.72,0.0,0.0,,,0.0,69.0,0.0,102217.88,1.41,TVYC1,5486,-120.47889,39.97889
444,2018-08-19 12:00:00,101997.98,,0.01,83326.38,-4.0,,0.0,,,0.0,72.0,0.0,102250.47,0.52,TVYC1,5486,-120.47889,39.97889
445,2018-08-19 13:00:00,101997.98,,0.0,83326.38,-4.47,0.0,0.0,,,0.0,76.0,0.0,102343.16,-0.71,TVYC1,5486,-120.47889,39.97889
446,2018-08-19 14:00:00,102031.84,,0.0,83354.04,-4.69,,0.0,,,0.0,77.0,7.0,102408.24,-1.12,TVYC1,5486,-120.47889,39.97889
447,2018-08-19 15:00:00,101997.98,,0.04,83326.38,-1.75,0.0,0.0,,,0.0,73.0,148.0,102091.27,2.66,TVYC1,5486,-120.47889,39.97889
448,2018-08-19 16:00:00,101964.11,E,0.39,83298.71,-0.02,,0.0,,88.0,0.11,47.0,346.0,101465.53,10.95,TVYC1,5486,-120.47889,39.97889
449,2018-08-19 17:00:00,101930.25,ESE,0.96,83271.05,0.02,,0.0,,103.0,0.26,29.0,525.0,100927.19,18.46,TVYC1,5486,-120.47889,39.97889
450,2018-08-19 18:00:00,101862.52,ESE,2.03,83215.72,-0.69,,0.0,,116.0,0.69,18.0,678.0,100423.32,25.32,TVYC1,5486,-120.47889,39.97889
