,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
190,32.2,2018-08-03 02:26:00,N,32.4,8.06,1.86,26.98,353.0,18.0,5.56,28.4,CTHRN,2280,-122.5678,41.9103
191,32.3,2018-08-03 02:41:00,N,31.5,8.33,1.28,26.49,5.0,18.0,6.11,27.7,CTHRN,2280,-122.5678,41.9103
192,32.4,2018-08-03 02:56:00,NNW,31.0,6.94,0.95,26.56,341.0,18.0,5.83,27.3,CTHRN,2280,-122.5678,41.9103
193,32.5,2018-08-03 03:11:00,NNW,30.1,7.5,0.62,26.12,336.0,18.0,6.11,26.9,CTHRN,2280,-122.5678,41.9103
194,32.5,2018-08-03 03:26:00,NW,29.4,6.67,0.95,,312.0,19.0,3.89,26.4,CTHRN,2280,-122.5678,41.9103
195,32.6,2018-08-03 03:41:00,NW,28.8,5.83,2.48,,323.0,22.0,4.44,25.8,CTHRN,2280,-122.5678,41.9103
196,32.7,2018-08-03 03:56:00,WNW,28.1,4.72,2.85,,292.0,23.0,3.61,25.5,CTHRN,2280,-122.5678,41.9103
197,32.7,2018-08-03 04:11:00,WNW,27.7,6.94,3.11,,295.0,24.0,4.72,25.1,CTHRN,2280,-122.5678,41.9103
198,32.8,2018-08-03 04:26:00,NW,27.1,5.56,3.43,,306.0,25.0,5.56,24.8,CTHRN,2280,-122.5678,41.9103
199,32.8,2018-08-03 04:41:00,NW,26.6,6.39,3.64,,323.0,26.0,4.72,24.4,CTHRN,2280,-122.5678,41.9103
200,32.9,2018-08-03 05:11:00,NNW,26.0,5.0,4.67,,331.0,29.0,4.44,23.8,CTHRN,2280,-122.5678,41.9103
201,33.0,2018-08-03 05:26:00,NNW,25.6,5.0,4.9,,329.0,30.0,3.33,23.5,CTHRN,2280,-122.5678,41.9103
202,33.0,2018-08-03 05:42:00,N,25.4,2.5,4.59,,351.0,32.0,1.11,22.1,CTHRN,2280,-122.5678,41.9103
203,33.0,2018-08-03 05:56:00,N,24.6,2.22,5.02,,352.0,34.0,1.39,21.6,CTHRN,2280,-122.5678,41.9103
204,33.0,2018-08-03 06:11:00,NNW,25.3,1.94,5.21,,334.0,33.0,1.67,22.3,CTHRN,2280,-122.5678,41.9103
205,33.1,2018-08-03 06:26:00,NE,23.8,2.5,5.4,,43.0,36.0,0.56,21.1,CTHRN,2280,-122.5678,41.9103
206,33.1,2018-08-03 06:41:00,NNE,24.5,1.94,5.57,,17.0,36.0,0.56,21.3,CTHRN,2280,-122.5678,41.9103
207,33.1,2018-08-03 06:56:00,ENE,22.9,1.94,5.08,,66.0,37.0,0.56,20.3,CTHRN,2280,-122.5678,41.9103
208,33.1,2018-08-03 07:11:00,,23.2,0.83,5.64,,,38.0,0.0,20.5,CTHRN,2280,-122.5678,41.9103
209,33.1,2018-08-03 07:26:00,NNW,23.0,0.56,5.64,,348.0,38.0,1.39,20.5,CTHRN,2280,-122.5678,41.9103
210,33.1,2018-08-03 07:41:00,NNW,22.7,1.39,5.46,,341.0,38.0,1.11,20.3,CTHRN,2280,-122.5678,41.9103
211,33.1,2018-08-03 07:56:00,NW,22.3,1.39,5.48,,315.0,41.0,1.67,19.1,CTHRN,2280,-122.5678,41.9103
212,33.1,2018-08-03 08:11:00,WNW,22.0,1.67,5.55,,291.0,42.0,1.39,18.8,CTHRN,2280,-122.5678,41.9103
213,33.1,2018-08-03 08:26:00,SSE,20.9,1.39,5.28,,154.0,42.0,0.28,18.5,CTHRN,2280,-122.5678,41.9103
214,33.1,2018-08-03 08:41:00,,21.1,0.0,5.5,,,44.0,0.0,18.0,CTHRN,2280,-122.5678,41.9103
215,33.0,2018-08-03 09:11:00,WNW,20.9,2.5,5.82,,282.0,45.0,1.94,18.0,CTHRN,2280,-122.5678,41.9103
216,33.0,2018-08-03 09:26:00,NW,20.2,1.67,5.68,,307.0,46.0,0.28,17.5,CTHRN,2280,-122.5678,41.9103
217,33.0,2018-08-03 09:42:00,WNW,20.2,2.22,5.72,,301.0,47.0,1.39,17.2,CTHRN,2280,-122.5678,41.9103
218,33.0,2018-08-03 09:56:00,NW,20.9,2.5,5.77,,326.0,46.0,1.39,17.6,CTHRN,2280,-122.5678,41.9103
219,32.9,2018-08-03 10:11:00,,18.8,1.11,5.32,,,50.0,0.0,15.8,CTHRN,2280,-122.5678,41.9103
220,32.9,2018-08-03 10:26:00,NW,20.1,1.67,6.02,,310.0,48.0,2.78,17.2,CTHRN,2280,-122.5678,41.9103
221,32.9,2018-08-03 10:41:00,NW,19.7,3.06,5.84,,311.0,48.0,1.94,17.0,CTHRN,2280,-122.5678,41.9103
222,32.8,2018-08-03 10:56:00,WNW,18.7,2.5,5.7,,297.0,51.0,0.83,15.9,CTHRN,2280,-122.5678,41.9103
223,32.8,2018-08-03 11:11:00,WNW,18.9,1.94,5.89,,298.0,52.0,1.67,15.8,CTHRN,2280,-122.5678,41.9103
224,32.8,2018-08-03 11:26:00,SE,18.1,1.94,5.6,,128.0,54.0,1.11,14.9,CTHRN,2280,-122.5678,41.9103
225,32.7,2018-08-03 11:41:00,WNW,18.7,0.83,6.07,,285.0,54.0,0.83,15.4,CTHRN,2280,-122.5678,41.9103
226,32.7,2018-08-03 11:56:00,ENE,18.4,1.67,5.76,,68.0,56.0,0.28,14.5,CTHRN,2280,-122.5678,41.9103
227,32.6,2018-08-03 12:11:00,,17.7,0.56,5.52,,,58.0,0.0,13.7,CTHRN,2280,-122.5678,41.9103
228,32.6,2018-08-03 12:26:00,SSE,17.0,0.28,5.54,,156.0,60.0,0.28,13.2,CTHRN,2280,-122.5678,41.9103
229,32.5,2018-08-03 12:41:00,WNW,17.4,0.83,5.55,,296.0,57.0,0.56,14.0,CTHRN,2280,-122.5678,41.9103
230,32.5,2018-08-03 12:56:00,,17.6,1.39,5.52,,,58.0,0.0,13.7,CTHRN,2280,-122.5678,41.9103
231,32.4,2018-08-03 13:11:00,,16.2,0.56,5.39,,,63.0,0.0,12.3,CTHRN,2280,-122.5678,41.9103
232,32.3,2018-08-03 13:41:00,,17.4,0.83,5.35,,,60.0,0.0,13.0,CTHRN,2280,-122.5678,41.9103
233,32.3,2018-08-03 13:56:00,WNW,17.6,0.56,5.57,,293.0,56.0,0.28,14.3,CTHRN,2280,-122.5678,41.9103
234,32.2,2018-08-03 14:11:00,N,18.4,0.56,5.76,,2.0,56.0,0.56,14.5,CTHRN,2280,-122.5678,41.9103
235,32.1,2018-08-03 14:26:00,NE,18.6,1.39,5.6,,41.0,54.0,0.56,14.9,CTHRN,2280,-122.5678,41.9103
236,32.1,2018-08-03 14:41:00,,19.5,0.28,5.7,,,53.0,0.0,15.3,CTHRN,2280,-122.5678,41.9103
237,31.9,2018-08-03 15:11:00,SSE,22.6,1.11,5.9,,159.0,47.0,0.56,17.4,CTHRN,2280,-122.5678,41.9103
238,31.8,2018-08-03 15:26:00,E,23.2,1.11,5.82,,85.0,45.0,0.56,18.0,CTHRN,2280,-122.5678,41.9103
239,31.8,2018-08-03 15:41:00,ENE,24.8,0.56,5.91,,58.0,42.0,0.56,19.2,CTHRN,2280,-122.5678,41.9103
240,31.7,2018-08-03 15:56:00,ESE,26.3,1.39,5.82,,123.0,42.0,0.56,19.1,CTHRN,2280,-122.5678,41.9103
241,31.6,2018-08-03 16:26:00,ESE,29.8,1.11,6.2,,123.0,39.0,0.83,20.7,CTHRN,2280,-122.5678,41.9103
242,31.5,2018-08-03 16:41:00,,30.9,1.39,6.6,,,37.0,0.0,22.0,CTHRN,2280,-122.5678,41.9103
243,31.4,2018-08-03 16:57:00,NE,32.4,0.83,6.0,,39.0,33.0,0.56,23.2,CTHRN,2280,-122.5678,41.9103
244,31.4,2018-08-03 17:11:00,NE,33.9,1.94,6.26,,49.0,32.0,0.83,24.0,CTHRN,2280,-122.5678,41.9103
245,31.3,2018-08-03 17:26:00,NE,35.4,1.94,5.98,,54.0,31.0,1.11,24.2,CTHRN,2280,-122.5678,41.9103
246,31.2,2018-08-03 17:42:00,ESE,37.2,1.94,5.81,,117.0,29.0,0.28,25.1,CTHRN,2280,-122.5678,41.9103
247,31.1,2018-08-03 18:11:00,ENE,40.9,2.22,4.2,,78.0,25.0,0.83,25.7,CTHRN,2280,-122.5678,41.9103
248,31.0,2018-08-03 18:41:00,SSW,44.0,2.78,2.08,26.17,204.0,20.0,1.39,26.9,CTHRN,2280,-122.5678,41.9103
249,30.9,2018-08-03 18:56:00,NNW,45.8,3.61,1.62,26.47,330.0,19.0,1.11,27.2,CTHRN,2280,-122.5678,41.9103
250,30.9,2018-08-03 19:11:00,S,46.8,1.94,0.97,27.61,178.0,16.0,1.39,29.3,CTHRN,2280,-122.5678,41.9103
251,30.9,2018-08-03 19:26:00,N,47.6,2.78,0.32,27.02,4.0,16.0,3.61,28.5,CTHRN,2280,-122.5678,41.9103
252,30.8,2018-08-03 19:41:00,NNW,49.2,4.17,1.15,27.03,335.0,17.0,2.22,28.5,CTHRN,2280,-122.5678,41.9103
253,30.8,2018-08-03 19:56:00,NNW,50.4,2.5,-0.07,27.45,345.0,15.0,3.33,29.1,CTHRN,2280,-122.5678,41.9103
254,30.8,2018-08-03 20:11:00,SSE,51.2,3.61,0.81,27.46,161.0,16.0,2.5,29.1,CTHRN,2280,-122.5678,41.9103
255,30.7,2018-08-03 20:26:00,ENE,51.7,3.06,0.65,28.14,59.0,15.0,1.11,30.0,CTHRN,2280,-122.5678,41.9103
256,30.7,2018-08-03 20:42:00,NNW,51.3,2.78,2.3,28.09,340.0,17.0,1.11,29.9,CTHRN,2280,-122.5678,41.9103
257,30.7,2018-08-03 20:57:00,NW,50.1,5.28,2.22,28.01,322.0,17.0,2.22,29.8,CTHRN,2280,-122.5678,41.9103
258,30.7,2018-08-03 21:11:00,NW,48.7,4.72,1.54,28.15,310.0,16.0,3.33,30.0,CTHRN,2280,-122.5678,41.9103
259,30.8,2018-08-03 21:41:00,NNW,40.6,6.67,4.03,28.29,329.0,19.0,5.0,30.1,CTHRN,2280,-122.5678,41.9103
260,30.8,2018-08-03 21:56:00,NNW,38.1,6.94,4.19,28.45,329.0,19.0,5.28,30.3,CTHRN,2280,-122.5678,41.9103
261,30.8,2018-08-03 22:11:00,NNW,37.3,7.78,3.94,28.21,330.0,19.0,6.11,30.0,CTHRN,2280,-122.5678,41.9103
262,30.9,2018-08-03 22:26:00,NW,37.3,6.94,3.86,28.13,309.0,19.0,5.56,29.9,CTHRN,2280,-122.5678,41.9103
263,30.9,2018-08-03 22:41:00,WNW,38.5,7.5,3.69,27.97,300.0,19.0,5.83,29.7,CTHRN,2280,-122.5678,41.9103
264,30.9,2018-08-03 22:57:00,NW,39.2,6.67,2.28,28.88,320.0,16.0,4.17,30.9,CTHRN,2280,-122.5678,41.9103
265,31.0,2018-08-03 23:11:00,NNW,40.8,8.06,2.71,28.49,345.0,17.0,5.0,30.4,CTHRN,2280,-122.5678,41.9103
266,31.0,2018-08-03 23:26:00,NE,42.4,7.5,2.38,28.17,35.0,17.0,5.0,30.0,CTHRN,2280,-122.5678,41.9103
267,31.1,2018-08-03 23:41:00,N,42.3,7.22,2.22,28.01,7.0,17.0,5.28,29.8,CTHRN,2280,-122.5678,41.9103
268,31.2,2018-08-03 23:56:00,NNE,41.7,6.94,3.02,28.03,26.0,18.0,3.89,29.8,CTHRN,2280,-122.5678,41.9103
269,31.2,2018-08-04 00:11:00,N,41.0,7.22,2.69,27.72,7.0,18.0,5.56,29.4,CTHRN,2280,-122.5678,41.9103
270,31.3,2018-08-04 00:26:00,N,41.0,7.22,2.69,27.72,358.0,18.0,5.83,29.4,CTHRN,2280,-122.5678,41.9103
271,31.4,2018-08-04 00:41:00,NNE,39.8,7.22,3.03,27.36,25.0,19.0,6.39,28.9,CTHRN,2280,-122.5678,41.9103
272,31.4,2018-08-04 00:56:00,N,38.3,5.83,4.0,27.61,10.0,20.0,4.17,29.2,CTHRN,2280,-122.5678,41.9103
273,31.5,2018-08-04 01:11:00,NNE,37.3,7.78,3.58,27.24,20.0,20.0,5.56,28.7,CTHRN,2280,-122.5678,41.9103
274,31.6,2018-08-04 01:26:00,N,36.1,7.5,4.27,27.26,6.0,21.0,4.44,28.7,CTHRN,2280,-122.5678,41.9103
275,31.7,2018-08-04 01:42:00,NNE,34.3,6.39,3.77,26.84,12.0,21.0,5.56,28.1,CTHRN,2280,-122.5678,41.9103
276,31.8,2018-08-04 02:11:00,N,31.9,7.5,4.0,26.53,7.0,22.0,5.28,27.6,CTHRN,2280,-122.5678,41.9103
277,31.9,2018-08-04 02:26:00,N,31.0,7.5,4.21,26.47,1.0,23.0,5.28,27.1,CTHRN,2280,-122.5678,41.9103
278,32.0,2018-08-04 02:41:00,NNW,30.3,8.33,3.79,,340.0,23.0,6.94,26.6,CTHRN,2280,-122.5678,41.9103
279,32.1,2018-08-04 03:11:00,NNW,29.1,6.94,2.65,,337.0,22.0,5.83,26.0,CTHRN,2280,-122.5678,41.9103
280,32.2,2018-08-04 03:26:00,NNW,28.3,6.39,2.31,,334.0,22.0,4.72,25.6,CTHRN,2280,-122.5678,41.9103
281,32.3,2018-08-04 03:42:00,NW,27.7,6.67,1.72,,314.0,22.0,3.06,24.9,CTHRN,2280,-122.5678,41.9103
282,32.3,2018-08-04 03:57:00,NW,27.3,4.72,2.0,,308.0,23.0,2.5,24.5,CTHRN,2280,-122.5678,41.9103
283,32.4,2018-08-04 04:11:00,WNW,26.9,4.72,1.83,,303.0,23.0,3.33,24.3,CTHRN,2280,-122.5678,41.9103
284,32.5,2018-08-04 04:26:00,WNW,26.5,5.0,2.26,,297.0,24.0,2.78,24.1,CTHRN,2280,-122.5678,41.9103
285,32.5,2018-08-04 04:41:00,NW,26.2,3.33,2.09,,306.0,24.0,2.5,23.9,CTHRN,2280,-122.5678,41.9103
286,32.5,2018-08-04 04:56:00,NW,25.6,3.06,2.32,,304.0,25.0,2.22,23.5,CTHRN,2280,-122.5678,41.9103
287,32.6,2018-08-04 05:11:00,NW,25.5,3.06,2.61,,318.0,26.0,2.5,23.2,CTHRN,2280,-122.5678,41.9103
288,32.6,2018-08-04 05:26:00,NW,25.3,3.06,2.71,,313.0,27.0,1.39,22.7,CTHRN,2280,-122.5678,41.9103
289,32.7,2018-08-04 05:42:00,WNW,24.0,2.78,3.19,,296.0,29.0,1.39,22.1,CTHRN,2280,-122.5678,41.9103
290,32.7,2018-08-04 05:57:00,WNW,24.1,3.61,3.11,,297.0,29.0,2.5,22.0,CTHRN,2280,-122.5678,41.9103
291,32.7,2018-08-04 06:11:00,WNW,23.4,2.78,3.06,,299.0,30.0,2.5,21.4,CTHRN,2280,-122.5678,41.9103
292,32.7,2018-08-04 06:26:00,NW,23.9,3.33,3.61,,314.0,31.0,2.78,21.5,CTHRN,2280,-122.5678,41.9103
293,32.8,2018-08-04 06:42:00,N,23.5,3.06,3.09,,355.0,32.0,0.56,20.4,CTHRN,2280,-122.5678,41.9103
294,32.8,2018-08-04 06:56:00,,22.3,0.56,2.74,,,33.0,0.0,19.5,CTHRN,2280,-122.5678,41.9103
295,32.8,2018-08-04 07:11:00,NNW,21.7,1.11,2.98,,348.0,34.0,0.56,19.3,CTHRN,2280,-122.5678,41.9103
296,32.8,2018-08-04 07:27:00,WNW,22.3,2.5,3.21,,300.0,35.0,1.67,19.1,CTHRN,2280,-122.5678,41.9103
297,32.8,2018-08-04 07:41:00,NW,21.9,2.78,3.34,,317.0,36.0,2.22,18.8,CTHRN,2280,-122.5678,41.9103
298,32.8,2018-08-04 07:56:00,WNW,21.3,1.94,2.81,,288.0,36.0,1.11,18.2,CTHRN,2280,-122.5678,41.9103
299,32.8,2018-08-04 08:11:00,WNW,20.9,2.22,3.31,,290.0,38.0,1.94,17.9,CTHRN,2280,-122.5678,41.9103
300,32.8,2018-08-04 08:26:00,W,21.0,2.78,3.4,,277.0,38.0,2.78,18.0,CTHRN,2280,-122.5678,41.9103
301,32.7,2018-08-04 08:41:00,W,20.7,2.78,3.49,,278.0,39.0,1.67,17.7,CTHRN,2280,-122.5678,41.9103
302,32.7,2018-08-04 08:56:00,WNW,20.7,1.67,3.58,,284.0,39.0,1.39,17.8,CTHRN,2280,-122.5678,41.9103
303,32.7,2018-08-04 09:11:00,ESE,19.8,1.94,3.46,,110.0,42.0,0.56,16.5,CTHRN,2280,-122.5678,41.9103
304,32.7,2018-08-04 09:26:00,NNE,19.5,0.83,3.19,,20.0,42.0,0.28,16.2,CTHRN,2280,-122.5678,41.9103
305,32.6,2018-08-04 09:42:00,,19.7,0.56,3.12,,,44.0,0.0,15.4,CTHRN,2280,-122.5678,41.9103
306,32.6,2018-08-04 09:56:00,WNW,19.0,0.56,3.16,,301.0,43.0,0.56,15.8,CTHRN,2280,-122.5678,41.9103
307,32.6,2018-08-04 10:11:00,SSW,19.1,0.83,3.35,,193.0,45.0,0.28,15.3,CTHRN,2280,-122.5678,41.9103
308,32.6,2018-08-04 10:26:00,,18.5,1.39,3.63,,,48.0,0.0,14.6,CTHRN,2280,-122.5678,41.9103
309,32.5,2018-08-04 10:41:00,WNW,18.1,0.56,3.3,,283.0,46.0,0.28,14.9,CTHRN,2280,-122.5678,41.9103
310,32.5,2018-08-04 10:56:00,,18.2,0.56,3.35,,,48.0,0.0,14.3,CTHRN,2280,-122.5678,41.9103
311,32.4,2018-08-04 11:11:00,,17.8,0.28,3.37,,,49.0,0.0,14.0,CTHRN,2280,-122.5678,41.9103
312,32.4,2018-08-04 11:26:00,S,18.2,0.28,3.19,,178.0,49.0,0.28,13.8,CTHRN,2280,-122.5678,41.9103
313,32.4,2018-08-04 11:41:00,WNW,17.6,0.83,3.66,,296.0,51.0,0.28,13.7,CTHRN,2280,-122.5678,41.9103
314,32.3,2018-08-04 11:57:00,,17.3,0.83,3.76,,,51.0,0.0,13.8,CTHRN,2280,-122.5678,41.9103
315,32.3,2018-08-04 12:11:00,,17.0,0.56,3.56,,,53.0,0.0,13.0,CTHRN,2280,-122.5678,41.9103
316,32.2,2018-08-04 12:26:00,,17.0,0.28,3.81,,,55.0,0.0,12.7,CTHRN,2280,-122.5678,41.9103
317,32.2,2018-08-04 12:41:00,,16.4,0.28,3.6,,,56.0,0.0,12.2,CTHRN,2280,-122.5678,41.9103
318,32.1,2018-08-04 12:56:00,,16.1,0.28,3.72,,,55.0,0.0,12.6,CTHRN,2280,-122.5678,41.9103
319,32.1,2018-08-04 13:11:00,,16.5,0.56,3.86,,,57.0,0.0,12.2,CTHRN,2280,-122.5678,41.9103
320,32.0,2018-08-04 13:26:00,,15.7,0.28,3.86,,,57.0,0.0,12.2,CTHRN,2280,-122.5678,41.9103
321,32.0,2018-08-04 13:41:00,,17.1,0.28,3.76,,,57.0,0.0,12.1,CTHRN,2280,-122.5678,41.9103
322,31.9,2018-08-04 13:56:00,,16.7,0.28,3.7,,,56.0,0.0,12.3,CTHRN,2280,-122.5678,41.9103
323,31.8,2018-08-04 14:11:00,,17.4,0.28,4.11,,,54.0,0.0,13.3,CTHRN,2280,-122.5678,41.9103
324,31.8,2018-08-04 14:26:00,,17.9,0.28,3.85,,,52.0,0.0,13.6,CTHRN,2280,-122.5678,41.9103
325,31.7,2018-08-04 14:41:00,E,19.0,0.83,4.13,,82.0,52.0,0.56,13.9,CTHRN,2280,-122.5678,41.9103
326,31.7,2018-08-04 14:56:00,SE,20.0,0.56,4.31,,124.0,51.0,0.56,14.4,CTHRN,2280,-122.5678,41.9103
327,31.6,2018-08-04 15:11:00,ESE,21.2,0.83,4.55,,108.0,48.0,0.28,15.6,CTHRN,2280,-122.5678,41.9103
328,31.5,2018-08-04 15:26:00,E,22.4,0.83,4.8,,97.0,47.0,0.56,16.2,CTHRN,2280,-122.5678,41.9103
329,31.4,2018-08-04 15:41:00,SE,23.4,1.67,5.35,,138.0,47.0,0.83,16.8,CTHRN,2280,-122.5678,41.9103
330,31.4,2018-08-04 15:56:00,S,24.4,1.39,5.36,,177.0,45.0,0.83,17.5,CTHRN,2280,-122.5678,41.9103
331,31.3,2018-08-04 16:11:00,SE,25.4,1.39,5.44,,131.0,43.0,0.83,18.3,CTHRN,2280,-122.5678,41.9103
332,31.2,2018-08-04 16:26:00,NNE,26.8,0.83,5.64,,33.0,42.0,0.28,18.9,CTHRN,2280,-122.5678,41.9103
333,31.2,2018-08-04 16:42:00,SSE,28.9,1.11,5.46,,147.0,38.0,0.83,20.3,CTHRN,2280,-122.5678,41.9103
334,31.1,2018-08-04 16:56:00,SE,30.0,1.39,5.79,,130.0,37.0,0.28,21.1,CTHRN,2280,-122.5678,41.9103
335,31.0,2018-08-04 17:11:00,ESE,31.7,1.39,5.7,,117.0,35.0,0.83,21.9,CTHRN,2280,-122.5678,41.9103
336,30.9,2018-08-04 17:26:00,E,33.0,1.39,6.15,,98.0,35.0,1.39,22.4,CTHRN,2280,-122.5678,41.9103
337,30.9,2018-08-04 17:42:00,,34.3,1.67,6.18,,,32.0,0.0,23.9,CTHRN,2280,-122.5678,41.9103
338,30.8,2018-08-04 17:56:00,E,36.1,1.67,5.68,,92.0,30.0,0.83,24.4,CTHRN,2280,-122.5678,41.9103
339,30.8,2018-08-04 18:11:00,ENE,37.7,2.22,5.65,,72.0,28.0,0.83,25.5,CTHRN,2280,-122.5678,41.9103
340,30.7,2018-08-04 18:26:00,W,38.8,2.78,4.84,,264.0,26.0,1.11,25.8,CTHRN,2280,-122.5678,41.9103
341,30.6,2018-08-04 18:41:00,SE,39.6,2.5,3.87,26.03,132.0,23.0,1.39,26.7,CTHRN,2280,-122.5678,41.9103
342,30.6,2018-08-04 18:56:00,ESE,42.5,3.06,2.68,26.08,114.0,21.0,1.39,26.8,CTHRN,2280,-122.5678,41.9103
343,30.5,2018-08-04 19:11:00,ENE,41.9,2.22,3.5,26.33,78.0,22.0,1.67,27.0,CTHRN,2280,-122.5678,41.9103
344,30.5,2018-08-04 19:26:00,S,43.5,2.5,3.43,26.57,174.0,21.0,1.67,27.7,CTHRN,2280,-122.5678,41.9103
345,30.4,2018-08-04 19:56:00,ENE,46.9,3.61,2.86,27.22,60.0,19.0,2.22,28.7,CTHRN,2280,-122.5678,41.9103
346,30.4,2018-08-04 20:12:00,W,47.2,3.89,2.36,27.42,260.0,18.0,1.11,29.0,CTHRN,2280,-122.5678,41.9103
347,30.4,2018-08-04 20:26:00,NW,47.3,5.56,2.44,27.49,308.0,18.0,3.06,29.1,CTHRN,2280,-122.5678,41.9103
348,30.4,2018-08-04 20:41:00,N,47.4,5.0,2.52,27.57,7.0,18.0,3.61,29.2,CTHRN,2280,-122.5678,41.9103
349,30.4,2018-08-04 20:57:00,NW,46.1,4.44,2.44,27.49,320.0,18.0,5.0,29.1,CTHRN,2280,-122.5678,41.9103
350,30.3,2018-08-04 21:11:00,N,45.5,4.17,3.1,28.11,6.0,18.0,1.39,29.9,CTHRN,2280,-122.5678,41.9103
351,30.4,2018-08-04 21:26:00,NNW,42.7,6.11,3.61,27.89,338.0,19.0,5.0,29.6,CTHRN,2280,-122.5678,41.9103
352,30.4,2018-08-04 21:42:00,NNW,40.7,5.56,3.36,27.66,334.0,19.0,3.61,29.3,CTHRN,2280,-122.5678,41.9103
353,30.4,2018-08-04 21:57:00,NNW,38.9,6.39,3.58,27.24,339.0,20.0,5.0,28.7,CTHRN,2280,-122.5678,41.9103
354,30.4,2018-08-04 22:11:00,NW,39.1,6.39,2.78,27.14,315.0,19.0,5.28,28.6,CTHRN,2280,-122.5678,41.9103
355,30.4,2018-08-04 22:26:00,NNW,36.4,6.67,2.75,26.54,332.0,20.0,5.56,27.7,CTHRN,2280,-122.5678,41.9103
356,30.5,2018-08-04 22:41:00,WNW,35.3,5.28,2.41,26.61,302.0,20.0,3.89,27.3,CTHRN,2280,-122.5678,41.9103
357,30.5,2018-08-04 22:56:00,NNW,38.8,7.5,2.44,27.49,343.0,18.0,3.89,29.1,CTHRN,2280,-122.5678,41.9103
358,30.6,2018-08-04 23:26:00,N,40.9,5.83,2.69,27.72,355.0,18.0,4.72,29.4,CTHRN,2280,-122.5678,41.9103
359,30.6,2018-08-04 23:41:00,NNW,40.7,7.22,3.53,27.82,330.0,19.0,5.56,29.5,CTHRN,2280,-122.5678,41.9103
360,30.7,2018-08-04 23:56:00,N,40.8,7.22,3.03,27.36,358.0,19.0,6.67,28.9,CTHRN,2280,-122.5678,41.9103
361,30.7,2018-08-05 00:11:00,NNW,36.6,5.56,2.78,27.14,346.0,19.0,3.89,28.6,CTHRN,2280,-122.5678,41.9103
362,30.8,2018-08-05 00:26:00,NW,38.7,6.39,2.6,27.64,310.0,18.0,2.5,29.3,CTHRN,2280,-122.5678,41.9103
363,30.9,2018-08-05 00:41:00,N,38.0,7.5,2.36,27.42,354.0,18.0,3.89,29.0,CTHRN,2280,-122.5678,41.9103
364,30.9,2018-08-05 00:56:00,NNW,35.0,7.5,2.11,27.19,341.0,18.0,5.0,28.7,CTHRN,2280,-122.5678,41.9103
365,31.0,2018-08-05 01:11:00,N,33.6,7.78,1.61,26.77,353.0,18.0,6.11,28.1,CTHRN,2280,-122.5678,41.9103
366,31.0,2018-08-05 01:26:00,NNW,33.8,7.5,2.7,27.07,338.0,19.0,6.67,28.5,CTHRN,2280,-122.5678,41.9103
367,31.1,2018-08-05 01:41:00,NNW,32.3,8.33,3.52,26.63,334.0,21.0,5.28,27.8,CTHRN,2280,-122.5678,41.9103
368,31.2,2018-08-05 01:56:00,NNW,31.8,6.39,2.66,26.47,334.0,20.0,4.17,27.6,CTHRN,2280,-122.5678,41.9103
369,31.2,2018-08-05 02:11:00,N,30.9,7.22,2.84,26.3,349.0,21.0,6.11,27.0,CTHRN,2280,-122.5678,41.9103
370,31.3,2018-08-05 02:26:00,NNW,30.2,7.5,2.59,25.97,341.0,21.0,6.39,26.7,CTHRN,2280,-122.5678,41.9103
371,31.4,2018-08-05 02:41:00,NNW,29.4,6.67,2.34,,339.0,21.0,4.72,26.4,CTHRN,2280,-122.5678,41.9103
372,31.4,2018-08-05 02:56:00,NNW,28.8,5.83,2.74,,341.0,22.0,5.0,26.1,CTHRN,2280,-122.5678,41.9103
373,31.5,2018-08-05 03:11:00,NW,28.2,5.28,2.48,,323.0,22.0,3.33,25.8,CTHRN,2280,-122.5678,41.9103
374,31.6,2018-08-05 03:26:00,NW,27.4,5.56,2.77,,315.0,23.0,2.5,25.4,CTHRN,2280,-122.5678,41.9103
375,31.6,2018-08-05 03:41:00,NW,26.8,2.78,3.26,,316.0,25.0,1.39,24.6,CTHRN,2280,-122.5678,41.9103
376,31.7,2018-08-05 03:56:00,WNW,26.2,1.67,4.52,,290.0,28.0,1.39,24.2,CTHRN,2280,-122.5678,41.9103
377,31.7,2018-08-05 04:11:00,NW,25.8,2.22,4.98,,305.0,30.0,1.94,23.6,CTHRN,2280,-122.5678,41.9103
378,31.7,2018-08-05 04:26:00,W,25.8,2.5,4.98,,281.0,30.0,1.39,23.6,CTHRN,2280,-122.5678,41.9103
379,31.8,2018-08-05 04:41:00,N,25.6,3.06,5.03,,350.0,32.0,1.11,22.6,CTHRN,2280,-122.5678,41.9103
380,31.8,2018-08-05 04:56:00,NNW,24.8,2.78,5.21,,337.0,32.0,3.61,22.8,CTHRN,2280,-122.5678,41.9103
381,31.9,2018-08-05 05:11:00,NW,24.7,3.61,5.47,,326.0,33.0,2.22,22.6,CTHRN,2280,-122.5678,41.9103
382,31.9,2018-08-05 05:26:00,NW,24.7,2.78,6.41,,321.0,35.0,1.94,22.7,CTHRN,2280,-122.5678,41.9103
