,date_time,precip_accum_set_1,air_temp_set_1,snow_depth_set_1,snow_water_equiv_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
288,2018-08-13 09:00:00,754.38,14.0,,,CDRC1,7030,-120.30250,41.58233
289,2018-08-13 10:00:00,754.38,13.2,,,CDRC1,7030,-120.30250,41.58233
290,2018-08-13 11:00:00,756.92,12.8,,,CDRC1,7030,-120.30250,41.58233
291,2018-08-13 12:00:00,754.38,12.5,,,CDRC1,7030,-120.30250,41.58233
292,2018-08-13 13:00:00,754.38,12.9,,,CDRC1,7030,-120.30250,41.58233
293,2018-08-13 14:00:00,756.92,13.0,3556.0,,CDRC1,7030,-120.30250,41.58233
294,2018-08-13 15:00:00,756.92,15.7,,,CDRC1,7030,-120.30250,41.58233
295,2018-08-13 16:00:00,756.92,16.7,,,CDRC1,7030,-120.30250,41.58233
296,2018-08-13 17:00:00,754.38,19.5,,,CDRC1,7030,-120.30250,41.58233
297,2018-08-13 18:00:00,751.84,21.8,3581.4,,CDRC1,7030,-120.30250,41.58233
298,2018-08-13 19:00:00,749.3,22.3,3581.4,,CDRC1,7030,-120.30250,41.58233
299,2018-08-13 20:00:00,749.3,22.9,3606.8,,CDRC1,7030,-120.30250,41.58233
300,2018-08-13 21:00:00,746.76,24.2,3581.4,,CDRC1,7030,-120.30250,41.58233
301,2018-08-13 22:00:00,746.76,25.4,3606.8,,CDRC1,7030,-120.30250,41.58233
302,2018-08-13 23:00:00,746.76,24.9,3581.4,,CDRC1,7030,-120.30250,41.58233
303,2018-08-14 00:00:00,746.76,24.3,3581.4,,CDRC1,7030,-120.30250,41.58233
304,2018-08-14 01:00:00,749.3,22.6,3606.8,,CDRC1,7030,-120.30250,41.58233
305,2018-08-14 02:00:00,751.84,21.2,3606.8,,CDRC1,7030,-120.30250,41.58233
306,2018-08-14 03:00:00,751.84,19.3,3581.4,,CDRC1,7030,-120.30250,41.58233
307,2018-08-14 04:00:00,754.38,17.5,3581.4,,CDRC1,7030,-120.30250,41.58233
308,2018-08-14 05:00:00,754.38,17.1,3606.8,,CDRC1,7030,-120.30250,41.58233
309,2018-08-14 06:00:00,754.38,15.8,3581.4,,CDRC1,7030,-120.30250,41.58233
310,2018-08-14 07:00:00,754.38,15.4,3581.4,,CDRC1,7030,-120.30250,41.58233
311,2018-08-14 08:00:00,754.38,14.7,3581.4,,CDRC1,7030,-120.30250,41.58233
312,2018-08-14 09:00:00,756.92,14.7,3581.4,,CDRC1,7030,-120.30250,41.58233
313,2018-08-14 10:00:00,756.92,14.0,3606.8,,CDRC1,7030,-120.30250,41.58233
314,2018-08-14 11:00:00,756.92,13.9,3606.8,,CDRC1,7030,-120.30250,41.58233
315,2018-08-14 12:00:00,754.38,13.4,3606.8,,CDRC1,7030,-120.30250,41.58233
316,2018-08-14 13:00:00,756.92,13.3,3606.8,,CDRC1,7030,-120.30250,41.58233
317,2018-08-14 14:00:00,756.92,13.3,3556.0,,CDRC1,7030,-120.30250,41.58233
318,2018-08-14 15:00:00,756.92,15.2,,,CDRC1,7030,-120.30250,41.58233
319,2018-08-14 16:00:00,756.92,18.1,3556.0,,CDRC1,7030,-120.30250,41.58233
320,2018-08-14 17:00:00,754.38,19.8,3581.4,,CDRC1,7030,-120.30250,41.58233
321,2018-08-14 18:00:00,751.84,22.5,3556.0,,CDRC1,7030,-120.30250,41.58233
322,2018-08-14 19:00:00,749.3,23.0,3606.8,,CDRC1,7030,-120.30250,41.58233
323,2018-08-14 20:00:00,749.3,23.9,3606.8,,CDRC1,7030,-120.30250,41.58233
324,2018-08-14 21:00:00,746.76,25.1,3606.8,,CDRC1,7030,-120.30250,41.58233
325,2018-08-14 22:00:00,746.76,25.0,3581.4,,CDRC1,7030,-120.30250,41.58233
326,2018-08-14 23:00:00,746.76,25.1,3606.8,,CDRC1,7030,-120.30250,41.58233
327,2018-08-15 00:00:00,746.76,25.6,3606.8,,CDRC1,7030,-120.30250,41.58233
328,2018-08-15 01:00:00,749.3,24.1,3581.4,,CDRC1,7030,-120.30250,41.58233
329,2018-08-15 02:00:00,751.84,22.1,3581.4,,CDRC1,7030,-120.30250,41.58233
330,2018-08-15 03:00:00,751.84,20.4,3581.4,,CDRC1,7030,-120.30250,41.58233
331,2018-08-15 04:00:00,751.84,19.2,3581.4,,CDRC1,7030,-120.30250,41.58233
332,2018-08-15 05:00:00,754.38,19.1,3581.4,,CDRC1,7030,-120.30250,41.58233
333,2018-08-15 06:00:00,754.38,17.7,3581.4,,CDRC1,7030,-120.30250,41.58233
334,2018-08-15 07:00:00,754.38,17.0,3581.4,,CDRC1,7030,-120.30250,41.58233
335,2018-08-15 08:00:00,754.38,17.0,3581.4,,CDRC1,7030,-120.30250,41.58233
336,2018-08-15 09:00:00,754.38,16.3,3581.4,,CDRC1,7030,-120.30250,41.58233
337,2018-08-15 10:00:00,754.38,16.6,3581.4,,CDRC1,7030,-120.30250,41.58233
338,2018-08-15 11:00:00,754.38,17.2,3581.4,,CDRC1,7030,-120.30250,41.58233
339,2018-08-15 12:00:00,754.38,17.2,3581.4,,CDRC1,7030,-120.30250,41.58233
340,2018-08-15 13:00:00,756.92,16.5,3556.0,,CDRC1,7030,-120.30250,41.58233
341,2018-08-15 14:00:00,754.38,15.9,,,CDRC1,7030,-120.30250,41.58233
342,2018-08-15 15:00:00,756.92,17.3,,,CDRC1,7030,-120.30250,41.58233
343,2018-08-15 16:00:00,754.38,17.3,3556.0,,CDRC1,7030,-120.30250,41.58233
344,2018-08-15 17:00:00,754.38,17.5,3556.0,,CDRC1,7030,-120.30250,41.58233
345,2018-08-15 18:00:00,754.38,19.1,,,CDRC1,7030,-120.30250,41.58233
346,2018-08-15 19:00:00,754.38,19.1,,,CDRC1,7030,-120.30250,41.58233
347,2018-08-15 20:00:00,754.38,19.6,,,CDRC1,7030,-120.30250,41.58233
348,2018-08-15 21:00:00,751.84,21.9,3581.4,,CDRC1,7030,-120.30250,41.58233
349,2018-08-15 22:00:00,749.3,22.6,,,CDRC1,7030,-120.30250,41.58233
350,2018-08-15 23:00:00,749.3,22.4,3556.0,,CDRC1,7030,-120.30250,41.58233
351,2018-08-16 00:00:00,751.84,20.7,3581.4,,CDRC1,7030,-120.30250,41.58233
352,2018-08-16 01:00:00,751.84,22.1,3581.4,,CDRC1,7030,-120.30250,41.58233
353,2018-08-16 02:00:00,751.84,21.0,3556.0,,CDRC1,7030,-120.30250,41.58233
354,2018-08-16 03:00:00,754.38,19.6,3581.4,,CDRC1,7030,-120.30250,41.58233
355,2018-08-16 04:00:00,754.38,18.6,3556.0,,CDRC1,7030,-120.30250,41.58233
356,2018-08-16 05:00:00,754.38,17.3,3581.4,,CDRC1,7030,-120.30250,41.58233
357,2018-08-16 06:00:00,754.38,16.5,3581.4,,CDRC1,7030,-120.30250,41.58233
358,2018-08-16 07:00:00,756.92,16.7,3581.4,,CDRC1,7030,-120.30250,41.58233
359,2018-08-16 08:00:00,756.92,16.1,0.0,0.0,CDRC1,7030,-120.30250,41.58233
360,2018-08-16 09:00:00,756.92,14.9,3556.0,,CDRC1,7030,-120.30250,41.58233
361,2018-08-16 10:00:00,756.92,14.2,3556.0,,CDRC1,7030,-120.30250,41.58233
362,2018-08-16 11:00:00,756.92,15.9,,,CDRC1,7030,-120.30250,41.58233
363,2018-08-16 12:00:00,756.92,15.2,,,CDRC1,7030,-120.30250,41.58233
364,2018-08-16 13:00:00,756.92,15.5,,,CDRC1,7030,-120.30250,41.58233
365,2018-08-16 14:00:00,756.92,15.0,,,CDRC1,7030,-120.30250,41.58233
366,2018-08-16 15:00:00,756.92,17.0,,,CDRC1,7030,-120.30250,41.58233
367,2018-08-16 16:00:00,756.92,18.3,,,CDRC1,7030,-120.30250,41.58233
368,2018-08-16 17:00:00,754.38,20.3,3581.4,,CDRC1,7030,-120.30250,41.58233
369,2018-08-16 18:00:00,751.84,21.5,3581.4,,CDRC1,7030,-120.30250,41.58233
370,2018-08-16 19:00:00,749.3,23.5,,,CDRC1,7030,-120.30250,41.58233
371,2018-08-16 20:00:00,749.3,24.5,,,CDRC1,7030,-120.30250,41.58233
372,2018-08-16 21:00:00,746.76,25.3,,,CDRC1,7030,-120.30250,41.58233
373,2018-08-16 22:00:00,746.76,24.8,,,CDRC1,7030,-120.30250,41.58233
374,2018-08-16 23:00:00,746.76,25.3,3556.0,,CDRC1,7030,-120.30250,41.58233
375,2018-08-17 00:00:00,746.76,23.6,3556.0,,CDRC1,7030,-120.30250,41.58233
376,2018-08-17 01:00:00,749.3,21.8,3581.4,,CDRC1,7030,-120.30250,41.58233
377,2018-08-17 02:00:00,751.84,20.0,3581.4,,CDRC1,7030,-120.30250,41.58233
378,2018-08-17 03:00:00,754.38,17.6,3581.4,,CDRC1,7030,-120.30250,41.58233
379,2018-08-17 04:00:00,754.38,16.5,3581.4,,CDRC1,7030,-120.30250,41.58233
380,2018-08-17 05:00:00,754.38,15.9,3606.8,,CDRC1,7030,-120.30250,41.58233
381,2018-08-17 06:00:00,754.38,14.9,3581.4,,CDRC1,7030,-120.30250,41.58233
382,2018-08-17 07:00:00,754.38,14.7,3581.4,,CDRC1,7030,-120.30250,41.58233
383,2018-08-17 08:00:00,756.92,14.2,3581.4,,CDRC1,7030,-120.30250,41.58233
384,2018-08-17 09:00:00,754.38,13.2,3581.4,,CDRC1,7030,-120.30250,41.58233
385,2018-08-17 10:00:00,756.92,12.8,3581.4,,CDRC1,7030,-120.30250,41.58233
386,2018-08-17 11:00:00,756.92,12.2,3581.4,,CDRC1,7030,-120.30250,41.58233
387,2018-08-17 12:00:00,756.92,11.9,3581.4,,CDRC1,7030,-120.30250,41.58233
388,2018-08-17 13:00:00,756.92,12.1,3581.4,,CDRC1,7030,-120.30250,41.58233
389,2018-08-17 14:00:00,756.92,12.3,3556.0,,CDRC1,7030,-120.30250,41.58233
390,2018-08-17 15:00:00,756.92,13.8,3556.0,,CDRC1,7030,-120.30250,41.58233
391,2018-08-17 16:00:00,756.92,15.5,3581.4,,CDRC1,7030,-120.30250,41.58233
392,2018-08-17 17:00:00,754.38,17.8,3581.4,,CDRC1,7030,-120.30250,41.58233
393,2018-08-17 18:00:00,751.84,18.8,3556.0,,CDRC1,7030,-120.30250,41.58233
394,2018-08-17 19:00:00,751.84,21.0,3530.6,,CDRC1,7030,-120.30250,41.58233
395,2018-08-17 20:00:00,749.3,21.5,3581.4,,CDRC1,7030,-120.30250,41.58233
396,2018-08-17 21:00:00,749.3,21.3,3606.8,,CDRC1,7030,-120.30250,41.58233
397,2018-08-17 22:00:00,749.3,22.1,3581.4,,CDRC1,7030,-120.30250,41.58233
398,2018-08-17 23:00:00,749.3,20.4,3606.8,,CDRC1,7030,-120.30250,41.58233
399,2018-08-18 00:00:00,751.84,21.0,3606.8,,CDRC1,7030,-120.30250,41.58233
400,2018-08-18 01:00:00,751.84,19.5,3606.8,,CDRC1,7030,-120.30250,41.58233
401,2018-08-18 02:00:00,751.84,18.9,3606.8,,CDRC1,7030,-120.30250,41.58233
402,2018-08-18 03:00:00,754.38,17.8,3606.8,,CDRC1,7030,-120.30250,41.58233
403,2018-08-18 04:00:00,754.38,17.0,3581.4,,CDRC1,7030,-120.30250,41.58233
404,2018-08-18 05:00:00,754.38,16.6,3581.4,,CDRC1,7030,-120.30250,41.58233
405,2018-08-18 06:00:00,756.92,15.4,3581.4,,CDRC1,7030,-120.30250,41.58233
406,2018-08-18 07:00:00,756.92,15.5,3581.4,,CDRC1,7030,-120.30250,41.58233
407,2018-08-18 08:00:00,756.92,14.7,3581.4,,CDRC1,7030,-120.30250,41.58233
408,2018-08-18 09:00:00,756.92,14.7,3556.0,,CDRC1,7030,-120.30250,41.58233
409,2018-08-18 10:00:00,756.92,14.6,3581.4,,CDRC1,7030,-120.30250,41.58233
410,2018-08-18 11:00:00,756.92,14.2,3581.4,,CDRC1,7030,-120.30250,41.58233
411,2018-08-18 12:00:00,756.92,13.5,3581.4,,CDRC1,7030,-120.30250,41.58233
412,2018-08-18 13:00:00,756.92,13.9,3556.0,,CDRC1,7030,-120.30250,41.58233
413,2018-08-18 14:00:00,756.92,14.1,3581.4,,CDRC1,7030,-120.30250,41.58233
414,2018-08-18 15:00:00,756.92,15.3,3581.4,,CDRC1,7030,-120.30250,41.58233
415,2018-08-18 16:00:00,756.92,17.5,3581.4,,CDRC1,7030,-120.30250,41.58233
416,2018-08-18 17:00:00,756.92,19.9,3581.4,,CDRC1,7030,-120.30250,41.58233
417,2018-08-18 18:00:00,751.84,21.1,3581.4,,CDRC1,7030,-120.30250,41.58233
418,2018-08-18 19:00:00,751.84,22.1,3581.4,,CDRC1,7030,-120.30250,41.58233
419,2018-08-18 20:00:00,751.84,22.8,3581.4,,CDRC1,7030,-120.30250,41.58233
420,2018-08-18 21:00:00,749.3,23.5,3606.8,,CDRC1,7030,-120.30250,41.58233
421,2018-08-18 22:00:00,749.3,25.2,3581.4,,CDRC1,7030,-120.30250,41.58233
422,2018-08-18 23:00:00,749.3,24.6,3606.8,,CDRC1,7030,-120.30250,41.58233
423,2018-08-19 00:00:00,746.76,23.1,3606.8,,CDRC1,7030,-120.30250,41.58233
424,2018-08-19 01:00:00,751.84,21.6,3606.8,,CDRC1,7030,-120.30250,41.58233
425,2018-08-19 02:00:00,751.84,19.7,3581.4,,CDRC1,7030,-120.30250,41.58233
426,2018-08-19 03:00:00,754.38,18.6,3581.4,,CDRC1,7030,-120.30250,41.58233
427,2018-08-19 04:00:00,754.38,18.0,3581.4,,CDRC1,7030,-120.30250,41.58233
428,2018-08-19 05:00:00,754.38,17.3,3581.4,,CDRC1,7030,-120.30250,41.58233
429,2018-08-19 06:00:00,756.92,16.6,3581.4,,CDRC1,7030,-120.30250,41.58233
430,2018-08-19 07:00:00,756.92,16.0,3581.4,,CDRC1,7030,-120.30250,41.58233
431,2018-08-19 08:00:00,756.92,15.4,,,CDRC1,7030,-120.30250,41.58233
432,2018-08-19 09:00:00,756.92,14.9,,,CDRC1,7030,-120.30250,41.58233
433,2018-08-19 10:00:00,756.92,15.2,,,CDRC1,7030,-120.30250,41.58233
434,2018-08-19 11:00:00,756.92,15.4,3556.0,,CDRC1,7030,-120.30250,41.58233
435,2018-08-19 12:00:00,756.92,15.1,3556.0,,CDRC1,7030,-120.30250,41.58233
436,2018-08-19 13:00:00,756.92,14.7,3556.0,,CDRC1,7030,-120.30250,41.58233
437,2018-08-19 14:00:00,756.92,14.2,3556.0,,CDRC1,7030,-120.30250,41.58233
438,2018-08-19 15:00:00,756.92,15.3,,,CDRC1,7030,-120.30250,41.58233
439,2018-08-19 16:00:00,756.92,18.1,,,CDRC1,7030,-120.30250,41.58233
440,2018-08-19 17:00:00,754.38,19.6,3530.6,,CDRC1,7030,-120.30250,41.58233
441,2018-08-19 18:00:00,754.38,20.9,3556.0,,CDRC1,7030,-120.30250,41.58233
