,date_time,T_water_temp_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
330,2018-08-14 18:00:00,14.72,27.72,RDBC1,229,-122.20167,40.15333
331,2018-08-14 19:00:00,14.89,29.06,RDBC1,229,-122.20167,40.15333
332,2018-08-14 20:00:00,15.06,30.06,RDBC1,229,-122.20167,40.15333
333,2018-08-14 21:00:00,15.17,31.56,RDBC1,229,-122.20167,40.15333
334,2018-08-14 22:00:00,15.22,32.28,RDBC1,229,-122.20167,40.15333
335,2018-08-14 23:00:00,15.17,32.33,RDBC1,229,-122.20167,40.15333
336,2018-08-15 00:00:00,15.06,31.56,RDBC1,229,-122.20167,40.15333
337,2018-08-15 01:00:00,14.94,31.67,RDBC1,229,-122.20167,40.15333
338,2018-08-15 02:00:00,14.72,28.94,RDBC1,229,-122.20167,40.15333
339,2018-08-15 03:00:00,14.5,25.83,RDBC1,229,-122.20167,40.15333
340,2018-08-15 04:00:00,14.33,22.33,RDBC1,229,-122.20167,40.15333
341,2018-08-15 05:00:00,14.17,20.89,RDBC1,229,-122.20167,40.15333
342,2018-08-15 06:00:00,14.11,20.0,RDBC1,229,-122.20167,40.15333
343,2018-08-15 07:00:00,14.11,18.67,RDBC1,229,-122.20167,40.15333
344,2018-08-15 08:00:00,14.11,20.33,RDBC1,229,-122.20167,40.15333
345,2018-08-15 09:00:00,14.17,18.17,RDBC1,229,-122.20167,40.15333
346,2018-08-15 10:00:00,14.17,16.89,RDBC1,229,-122.20167,40.15333
347,2018-08-15 11:00:00,14.22,17.28,RDBC1,229,-122.20167,40.15333
348,2018-08-15 12:00:00,14.22,15.94,RDBC1,229,-122.20167,40.15333
349,2018-08-15 13:00:00,14.17,15.28,RDBC1,229,-122.20167,40.15333
350,2018-08-15 14:00:00,14.17,15.89,RDBC1,229,-122.20167,40.15333
351,2018-08-15 15:00:00,14.22,17.83,RDBC1,229,-122.20167,40.15333
352,2018-08-15 16:00:00,14.33,20.61,RDBC1,229,-122.20167,40.15333
353,2018-08-15 17:00:00,14.5,22.78,RDBC1,229,-122.20167,40.15333
354,2018-08-15 18:00:00,14.67,24.83,RDBC1,229,-122.20167,40.15333
355,2018-08-15 19:00:00,14.89,26.94,RDBC1,229,-122.20167,40.15333
356,2018-08-15 20:00:00,15.06,29.06,RDBC1,229,-122.20167,40.15333
357,2018-08-15 21:00:00,15.17,30.83,RDBC1,229,-122.20167,40.15333
358,2018-08-15 22:00:00,15.22,30.89,RDBC1,229,-122.20167,40.15333
359,2018-08-15 23:00:00,15.28,31.61,RDBC1,229,-122.20167,40.15333
360,2018-08-16 00:00:00,15.28,31.28,RDBC1,229,-122.20167,40.15333
361,2018-08-16 01:00:00,15.11,31.06,RDBC1,229,-122.20167,40.15333
362,2018-08-16 02:00:00,14.89,29.39,RDBC1,229,-122.20167,40.15333
363,2018-08-16 03:00:00,14.61,26.0,RDBC1,229,-122.20167,40.15333
364,2018-08-16 04:00:00,14.44,22.56,RDBC1,229,-122.20167,40.15333
365,2018-08-16 05:00:00,14.28,21.28,RDBC1,229,-122.20167,40.15333
366,2018-08-16 06:00:00,14.22,22.44,RDBC1,229,-122.20167,40.15333
367,2018-08-16 07:00:00,14.17,21.5,RDBC1,229,-122.20167,40.15333
368,2018-08-16 08:00:00,14.11,19.56,RDBC1,229,-122.20167,40.15333
369,2018-08-16 09:00:00,14.17,18.11,RDBC1,229,-122.20167,40.15333
370,2018-08-16 10:00:00,14.17,16.67,RDBC1,229,-122.20167,40.15333
371,2018-08-16 11:00:00,14.17,16.17,RDBC1,229,-122.20167,40.15333
372,2018-08-16 12:00:00,14.17,15.22,RDBC1,229,-122.20167,40.15333
373,2018-08-16 13:00:00,14.17,14.67,RDBC1,229,-122.20167,40.15333
374,2018-08-16 14:00:00,14.17,14.5,RDBC1,229,-122.20167,40.15333
375,2018-08-16 15:00:00,14.17,18.5,RDBC1,229,-122.20167,40.15333
376,2018-08-16 16:00:00,14.28,21.78,RDBC1,229,-122.20167,40.15333
377,2018-08-16 17:00:00,14.44,24.56,RDBC1,229,-122.20167,40.15333
378,2018-08-16 18:00:00,14.67,27.28,RDBC1,229,-122.20167,40.15333
379,2018-08-16 19:00:00,14.83,28.67,RDBC1,229,-122.20167,40.15333
380,2018-08-16 20:00:00,15.0,30.44,RDBC1,229,-122.20167,40.15333
381,2018-08-16 21:00:00,15.17,31.44,RDBC1,229,-122.20167,40.15333
382,2018-08-16 22:00:00,15.11,32.33,RDBC1,229,-122.20167,40.15333
383,2018-08-16 23:00:00,15.11,32.61,RDBC1,229,-122.20167,40.15333
384,2018-08-17 00:00:00,15.06,32.61,RDBC1,229,-122.20167,40.15333
385,2018-08-17 01:00:00,15.0,31.5,RDBC1,229,-122.20167,40.15333
386,2018-08-17 02:00:00,14.78,28.5,RDBC1,229,-122.20167,40.15333
387,2018-08-17 03:00:00,14.61,25.5,RDBC1,229,-122.20167,40.15333
388,2018-08-17 04:00:00,14.5,23.5,RDBC1,229,-122.20167,40.15333
389,2018-08-17 05:00:00,14.5,21.72,RDBC1,229,-122.20167,40.15333
390,2018-08-17 06:00:00,14.44,21.5,RDBC1,229,-122.20167,40.15333
391,2018-08-17 07:00:00,14.39,20.06,RDBC1,229,-122.20167,40.15333
392,2018-08-17 08:00:00,14.33,19.61,RDBC1,229,-122.20167,40.15333
393,2018-08-17 09:00:00,14.33,18.44,RDBC1,229,-122.20167,40.15333
394,2018-08-17 10:00:00,14.33,17.78,RDBC1,229,-122.20167,40.15333
395,2018-08-17 11:00:00,14.28,16.56,RDBC1,229,-122.20167,40.15333
396,2018-08-17 12:00:00,14.28,15.67,RDBC1,229,-122.20167,40.15333
397,2018-08-17 13:00:00,14.17,15.0,RDBC1,229,-122.20167,40.15333
398,2018-08-17 14:00:00,14.11,15.17,RDBC1,229,-122.20167,40.15333
399,2018-08-17 15:00:00,14.11,18.83,RDBC1,229,-122.20167,40.15333
400,2018-08-17 16:00:00,14.22,26.06,RDBC1,229,-122.20167,40.15333
401,2018-08-17 17:00:00,14.39,29.83,RDBC1,229,-122.20167,40.15333
402,2018-08-17 18:00:00,14.61,33.83,RDBC1,229,-122.20167,40.15333
403,2018-08-17 19:00:00,14.78,33.11,RDBC1,229,-122.20167,40.15333
404,2018-08-17 20:00:00,14.89,34.5,RDBC1,229,-122.20167,40.15333
405,2018-08-17 21:00:00,15.06,35.56,RDBC1,229,-122.20167,40.15333
406,2018-08-17 22:00:00,15.06,34.78,RDBC1,229,-122.20167,40.15333
407,2018-08-17 23:00:00,15.11,34.89,RDBC1,229,-122.20167,40.15333
408,2018-08-18 00:00:00,15.11,34.39,RDBC1,229,-122.20167,40.15333
409,2018-08-18 01:00:00,14.94,33.83,RDBC1,229,-122.20167,40.15333
410,2018-08-18 02:00:00,14.78,31.28,RDBC1,229,-122.20167,40.15333
411,2018-08-18 03:00:00,14.67,28.06,RDBC1,229,-122.20167,40.15333
412,2018-08-18 04:00:00,14.5,25.17,RDBC1,229,-122.20167,40.15333
413,2018-08-18 05:00:00,14.44,22.39,RDBC1,229,-122.20167,40.15333
414,2018-08-18 06:00:00,14.39,21.06,RDBC1,229,-122.20167,40.15333
415,2018-08-18 07:00:00,14.33,20.0,RDBC1,229,-122.20167,40.15333
416,2018-08-18 08:00:00,14.33,19.56,RDBC1,229,-122.20167,40.15333
417,2018-08-18 09:00:00,14.28,20.17,RDBC1,229,-122.20167,40.15333
418,2018-08-18 10:00:00,14.28,18.61,RDBC1,229,-122.20167,40.15333
419,2018-08-18 11:00:00,14.28,18.22,RDBC1,229,-122.20167,40.15333
420,2018-08-18 12:00:00,14.22,17.89,RDBC1,229,-122.20167,40.15333
421,2018-08-18 13:00:00,14.17,18.0,RDBC1,229,-122.20167,40.15333
422,2018-08-18 14:00:00,14.11,18.17,RDBC1,229,-122.20167,40.15333
423,2018-08-18 15:00:00,14.06,20.39,RDBC1,229,-122.20167,40.15333
424,2018-08-18 16:00:00,14.11,25.06,RDBC1,229,-122.20167,40.15333
425,2018-08-18 17:00:00,14.22,29.83,RDBC1,229,-122.20167,40.15333
426,2018-08-18 18:00:00,14.39,29.83,RDBC1,229,-122.20167,40.15333
427,2018-08-18 19:00:00,14.61,32.0,RDBC1,229,-122.20167,40.15333
428,2018-08-18 20:00:00,14.78,34.33,RDBC1,229,-122.20167,40.15333
429,2018-08-18 21:00:00,14.89,34.67,RDBC1,229,-122.20167,40.15333
430,2018-08-18 22:00:00,15.06,35.0,RDBC1,229,-122.20167,40.15333
431,2018-08-18 23:00:00,14.94,34.72,RDBC1,229,-122.20167,40.15333
432,2018-08-19 00:00:00,14.89,34.5,RDBC1,229,-122.20167,40.15333
433,2018-08-19 01:00:00,14.78,33.72,RDBC1,229,-122.20167,40.15333
434,2018-08-19 02:00:00,14.61,31.17,RDBC1,229,-122.20167,40.15333
435,2018-08-19 03:00:00,14.5,27.06,RDBC1,229,-122.20167,40.15333
436,2018-08-19 04:00:00,14.39,23.61,RDBC1,229,-122.20167,40.15333
437,2018-08-19 05:00:00,14.28,21.22,RDBC1,229,-122.20167,40.15333
438,2018-08-19 06:00:00,14.22,20.06,RDBC1,229,-122.20167,40.15333
439,2018-08-19 07:00:00,14.17,19.17,RDBC1,229,-122.20167,40.15333
440,2018-08-19 08:00:00,14.11,18.61,RDBC1,229,-122.20167,40.15333
441,2018-08-19 09:00:00,14.06,18.44,RDBC1,229,-122.20167,40.15333
442,2018-08-19 10:00:00,14.0,17.44,RDBC1,229,-122.20167,40.15333
443,2018-08-19 11:00:00,14.0,17.67,RDBC1,229,-122.20167,40.15333
444,2018-08-19 12:00:00,13.94,16.56,RDBC1,229,-122.20167,40.15333
445,2018-08-19 13:00:00,13.89,15.67,RDBC1,229,-122.20167,40.15333
446,2018-08-19 14:00:00,13.83,16.0,RDBC1,229,-122.20167,40.15333
447,2018-08-19 15:00:00,13.78,19.0,RDBC1,229,-122.20167,40.15333
448,2018-08-19 16:00:00,13.89,25.17,RDBC1,229,-122.20167,40.15333
449,2018-08-19 17:00:00,14.0,26.22,RDBC1,229,-122.20167,40.15333
450,2018-08-19 18:00:00,14.17,29.5,RDBC1,229,-122.20167,40.15333
