,date_time,T_water_temp_set_1,wave_height_set_1,primary_swell_wave_period_set_1,wave_period_set_1,primary_swell_wave_height_set_1,primary_swell_true_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
258,2018-08-12 01:00:00,13.31,1.3,11.0,5.0,0.5,240.0,46263,,-123.90000,39.40000
259,2018-08-12 01:30:00,13.21,1.4,11.0,6.0,0.5,260.0,46263,,-123.90000,39.40000
260,2018-08-12 02:00:00,13.01,1.4,14.0,6.0,0.5,220.0,46263,,-123.90000,39.40000
261,2018-08-12 02:30:00,12.91,1.6,14.0,6.0,0.5,220.0,46263,,-123.90000,39.40000
262,2018-08-12 05:00:00,12.31,1.7,11.0,6.0,0.5,240.0,46263,,-123.90000,39.40000
263,2018-08-12 05:30:00,12.31,1.6,13.0,6.0,0.5,220.0,46263,,-123.90000,39.40000
264,2018-08-12 06:00:00,12.31,1.6,14.0,6.0,0.5,210.0,46263,,-123.90000,39.40000
265,2018-08-12 06:30:00,12.21,1.6,11.0,6.0,0.5,250.0,46263,,-123.90000,39.40000
266,2018-08-12 10:00:00,12.21,1.3,13.0,6.0,0.5,220.0,46263,,-123.90000,39.40000
267,2018-08-12 10:30:00,12.41,1.3,11.0,5.0,0.5,250.0,46263,,-123.90000,39.40000
268,2018-08-12 13:00:00,12.41,1.3,14.0,6.0,0.5,250.0,46263,,-123.90000,39.40000
269,2018-08-12 13:30:00,12.41,1.4,11.0,6.0,0.5,250.0,46263,,-123.90000,39.40000
270,2018-08-12 14:00:00,12.41,1.4,15.0,6.0,0.5,280.0,46263,,-123.90000,39.40000
271,2018-08-12 14:30:00,12.41,1.5,17.0,6.0,0.5,260.0,46263,,-123.90000,39.40000
272,2018-08-12 17:00:00,12.51,1.4,15.0,6.0,0.5,250.0,46263,,-123.90000,39.40000
273,2018-08-12 17:30:00,12.51,1.4,15.0,6.0,0.5,260.0,46263,,-123.90000,39.40000
274,2018-08-12 18:00:00,12.51,1.5,15.0,6.0,0.5,270.0,46263,,-123.90000,39.40000
275,2018-08-12 18:30:00,12.51,1.5,13.0,6.0,0.5,210.0,46263,,-123.90000,39.40000
276,2018-08-12 21:00:00,12.71,1.5,11.0,6.0,0.5,260.0,46263,,-123.90000,39.40000
277,2018-08-12 21:30:00,12.71,1.4,14.0,6.0,0.5,300.0,46263,,-123.90000,39.40000
278,2018-08-12 22:00:00,12.81,1.5,15.0,6.0,0.5,260.0,46263,,-123.90000,39.40000
279,2018-08-12 22:30:00,12.81,1.4,14.0,6.0,0.5,270.0,46263,,-123.90000,39.40000
280,2018-08-13 01:00:00,13.11,1.5,11.0,7.0,0.5,250.0,46263,,-123.90000,39.40000
281,2018-08-13 01:30:00,13.11,1.6,15.0,9.0,0.5,260.0,46263,,-123.90000,39.40000
282,2018-08-13 02:00:00,13.11,1.6,14.0,8.0,0.5,260.0,46263,,-123.90000,39.40000
283,2018-08-13 02:30:00,13.01,1.6,14.0,9.0,0.5,280.0,46263,,-123.90000,39.40000
284,2018-08-13 06:00:00,12.71,2.0,14.0,8.0,0.5,280.0,46263,,-123.90000,39.40000
285,2018-08-13 06:30:00,12.61,2.0,15.0,8.0,0.5,250.0,46263,,-123.90000,39.40000
286,2018-08-13 09:00:00,12.51,2.0,17.0,8.0,0.5,230.0,46263,,-123.90000,39.40000
287,2018-08-13 09:30:00,12.41,2.0,14.0,8.0,0.5,290.0,46263,,-123.90000,39.40000
288,2018-08-13 10:00:00,12.31,2.0,14.0,9.0,0.5,270.0,46263,,-123.90000,39.40000
289,2018-08-13 10:30:00,12.11,2.2,14.0,8.0,0.5,270.0,46263,,-123.90000,39.40000
290,2018-08-13 13:00:00,12.11,1.9,11.0,8.0,0.5,270.0,46263,,-123.90000,39.40000
291,2018-08-13 13:30:00,12.01,1.8,14.0,8.0,0.5,250.0,46263,,-123.90000,39.40000
292,2018-08-13 14:00:00,12.01,1.8,13.0,9.0,0.5,280.0,46263,,-123.90000,39.40000
293,2018-08-13 14:30:00,12.01,1.9,14.0,8.0,0.5,260.0,46263,,-123.90000,39.40000
294,2018-08-13 17:00:00,12.11,1.9,17.0,8.0,0.5,220.0,46263,,-123.90000,39.40000
295,2018-08-13 17:30:00,12.21,2.0,17.0,9.0,0.5,210.0,46263,,-123.90000,39.40000
296,2018-08-13 18:00:00,12.21,2.1,17.0,9.0,0.5,220.0,46263,,-123.90000,39.40000
297,2018-08-13 18:30:00,12.31,2.0,11.0,9.0,0.5,300.0,46263,,-123.90000,39.40000
298,2018-08-13 21:00:00,12.31,1.8,14.0,9.0,0.5,270.0,46263,,-123.90000,39.40000
299,2018-08-13 21:30:00,12.31,1.7,13.0,8.0,0.5,290.0,46263,,-123.90000,39.40000
300,2018-08-13 22:00:00,12.31,1.6,15.0,9.0,0.5,230.0,46263,,-123.90000,39.40000
301,2018-08-13 22:30:00,12.21,1.7,11.0,8.0,0.5,280.0,46263,,-123.90000,39.40000
302,2018-08-14 01:00:00,11.91,1.5,15.0,9.0,0.5,210.0,46263,,-123.90000,39.40000
303,2018-08-14 01:30:00,12.31,1.5,13.0,8.0,0.5,260.0,46263,,-123.90000,39.40000
304,2018-08-14 02:00:00,12.31,1.6,15.0,15.0,0.5,200.0,46263,,-123.90000,39.40000
305,2018-08-14 02:30:00,12.11,1.6,15.0,8.0,0.5,190.0,46263,,-123.90000,39.40000
306,2018-08-14 06:00:00,11.81,1.8,15.0,8.0,0.5,220.0,46263,,-123.90000,39.40000
307,2018-08-14 06:30:00,11.91,1.7,14.0,8.0,0.5,240.0,46263,,-123.90000,39.40000
308,2018-08-14 09:00:00,11.91,1.4,15.0,8.0,0.5,220.0,46263,,-123.90000,39.40000
309,2018-08-14 09:30:00,11.91,1.4,15.0,15.0,0.5,210.0,46263,,-123.90000,39.40000
310,2018-08-14 10:00:00,11.81,1.4,13.0,13.0,0.5,240.0,46263,,-123.90000,39.40000
311,2018-08-14 10:30:00,11.81,1.2,15.0,15.0,0.5,220.0,46263,,-123.90000,39.40000
312,2018-08-14 13:00:00,11.61,1.3,15.0,15.0,0.5,190.0,46263,,-123.90000,39.40000
313,2018-08-14 13:30:00,11.81,1.2,15.0,15.0,0.5,210.0,46263,,-123.90000,39.40000
314,2018-08-14 14:00:00,11.81,1.3,14.0,14.0,1.0,240.0,46263,,-123.90000,39.40000
315,2018-08-14 14:30:00,11.81,1.3,15.0,15.0,0.5,210.0,46263,,-123.90000,39.40000
316,2018-08-14 17:00:00,11.81,1.3,15.0,15.0,0.5,210.0,46263,,-123.90000,39.40000
317,2018-08-14 17:30:00,11.81,1.3,15.0,8.0,0.5,220.0,46263,,-123.90000,39.40000
318,2018-08-14 18:00:00,11.91,1.3,15.0,15.0,0.5,210.0,46263,,-123.90000,39.40000
319,2018-08-14 18:30:00,11.81,1.2,15.0,15.0,0.5,210.0,46263,,-123.90000,39.40000
320,2018-08-14 21:00:00,12.91,1.1,15.0,15.0,0.5,200.0,46263,,-123.90000,39.40000
321,2018-08-14 21:30:00,12.01,1.1,14.0,14.0,0.5,210.0,46263,,-123.90000,39.40000
322,2018-08-14 22:00:00,12.01,1.1,15.0,15.0,0.5,200.0,46263,,-123.90000,39.40000
323,2018-08-14 22:30:00,11.91,1.1,15.0,15.0,0.5,200.0,46263,,-123.90000,39.40000
324,2018-08-15 01:00:00,11.81,1.0,15.0,15.0,0.5,210.0,46263,,-123.90000,39.40000
325,2018-08-15 01:30:00,12.51,1.0,14.0,14.0,0.5,210.0,46263,,-123.90000,39.40000
326,2018-08-15 02:00:00,12.11,1.0,14.0,14.0,0.5,220.0,46263,,-123.90000,39.40000
327,2018-08-15 02:30:00,11.81,1.2,13.0,13.0,0.5,250.0,46263,,-123.90000,39.40000
328,2018-08-15 05:00:00,11.91,1.2,14.0,8.0,0.5,210.0,46263,,-123.90000,39.40000
329,2018-08-15 05:30:00,11.81,1.2,14.0,14.0,0.5,220.0,46263,,-123.90000,39.40000
330,2018-08-15 06:00:00,11.71,1.2,13.0,8.0,0.5,240.0,46263,,-123.90000,39.40000
331,2018-08-15 06:30:00,11.71,1.4,13.0,8.0,0.5,280.0,46263,,-123.90000,39.40000
332,2018-08-15 09:00:00,11.61,1.1,13.0,8.0,0.5,250.0,46263,,-123.90000,39.40000
333,2018-08-15 09:30:00,11.51,1.1,13.0,13.0,0.5,210.0,46263,,-123.90000,39.40000
334,2018-08-15 10:00:00,11.51,1.0,15.0,8.0,0.5,190.0,46263,,-123.90000,39.40000
335,2018-08-15 10:30:00,11.61,1.1,15.0,15.0,0.5,220.0,46263,,-123.90000,39.40000
336,2018-08-15 13:00:00,11.81,1.0,14.0,14.0,0.5,200.0,46263,,-123.90000,39.40000
337,2018-08-15 13:30:00,11.51,1.0,14.0,14.0,0.5,210.0,46263,,-123.90000,39.40000
338,2018-08-15 14:00:00,11.51,1.0,14.0,14.0,0.5,200.0,46263,,-123.90000,39.40000
339,2018-08-15 14:30:00,11.61,0.9,14.0,14.0,0.5,210.0,46263,,-123.90000,39.40000
340,2018-08-15 17:00:00,11.71,1.2,14.0,8.0,0.5,230.0,46263,,-123.90000,39.40000
341,2018-08-15 17:30:00,11.51,1.2,14.0,8.0,0.5,210.0,46263,,-123.90000,39.40000
342,2018-08-15 18:00:00,11.81,1.2,14.0,14.0,0.5,220.0,46263,,-123.90000,39.40000
343,2018-08-15 18:30:00,12.21,1.1,13.0,8.0,0.5,230.0,46263,,-123.90000,39.40000
344,2018-08-15 21:00:00,13.01,1.1,14.0,14.0,0.5,250.0,46263,,-123.90000,39.40000
345,2018-08-15 21:30:00,11.91,1.2,14.0,14.0,0.5,220.0,46263,,-123.90000,39.40000
346,2018-08-15 22:00:00,12.31,1.1,14.0,14.0,0.5,230.0,46263,,-123.90000,39.40000
347,2018-08-15 22:30:00,12.21,1.2,13.0,13.0,0.5,250.0,46263,,-123.90000,39.40000
348,2018-08-16 01:00:00,11.61,1.2,13.0,13.0,1.0,250.0,46263,,-123.90000,39.40000
349,2018-08-16 01:30:00,11.61,1.3,13.0,13.0,0.5,270.0,46263,,-123.90000,39.40000
350,2018-08-16 02:00:00,11.61,1.1,13.0,13.0,1.0,250.0,46263,,-123.90000,39.40000
351,2018-08-16 02:30:00,11.71,1.2,14.0,14.0,0.5,210.0,46263,,-123.90000,39.40000
352,2018-08-16 05:00:00,11.81,1.2,13.0,9.0,0.5,280.0,46263,,-123.90000,39.40000
353,2018-08-16 05:30:00,11.71,1.2,13.0,13.0,0.5,290.0,46263,,-123.90000,39.40000
354,2018-08-16 06:00:00,11.91,1.2,13.0,13.0,1.0,280.0,46263,,-123.90000,39.40000
355,2018-08-16 06:30:00,12.01,1.2,13.0,13.0,1.0,270.0,46263,,-123.90000,39.40000
356,2018-08-16 09:00:00,11.91,1.2,11.0,11.0,0.5,300.0,46263,,-123.90000,39.40000
357,2018-08-16 09:30:00,12.01,1.2,11.0,11.0,0.5,300.0,46263,,-123.90000,39.40000
358,2018-08-16 10:00:00,12.01,1.2,11.0,9.0,0.5,300.0,46263,,-123.90000,39.40000
359,2018-08-16 10:30:00,11.91,1.1,13.0,13.0,0.5,260.0,46263,,-123.90000,39.40000
360,2018-08-16 13:00:00,11.71,1.2,12.0,12.0,1.0,290.0,46263,,-123.90000,39.40000
361,2018-08-16 13:30:00,11.61,1.2,11.0,11.0,1.0,300.0,46263,,-123.90000,39.40000
362,2018-08-16 14:00:00,11.51,1.3,12.0,12.0,1.0,290.0,46263,,-123.90000,39.40000
363,2018-08-16 14:30:00,11.51,1.3,13.0,13.0,1.0,300.0,46263,,-123.90000,39.40000
364,2018-08-16 17:00:00,11.41,1.4,11.0,11.0,1.0,310.0,46263,,-123.90000,39.40000
365,2018-08-16 17:30:00,11.41,1.4,12.0,12.0,1.0,290.0,46263,,-123.90000,39.40000
366,2018-08-16 18:00:00,11.41,1.4,12.0,12.0,1.0,290.0,46263,,-123.90000,39.40000
367,2018-08-16 18:30:00,11.61,1.5,13.0,13.0,1.0,300.0,46263,,-123.90000,39.40000
368,2018-08-16 21:00:00,12.21,1.4,11.0,11.0,1.0,300.0,46263,,-123.90000,39.40000
369,2018-08-16 21:30:00,12.21,1.3,12.0,12.0,1.0,310.0,46263,,-123.90000,39.40000
370,2018-08-16 22:00:00,12.11,1.3,11.0,8.0,1.0,290.0,46263,,-123.90000,39.40000
371,2018-08-16 22:30:00,12.01,1.3,13.0,13.0,1.0,260.0,46263,,-123.90000,39.40000
372,2018-08-17 01:00:00,12.41,1.3,12.0,12.0,1.0,300.0,46263,,-123.90000,39.40000
373,2018-08-17 01:30:00,12.21,1.3,11.0,10.0,1.0,300.0,46263,,-123.90000,39.40000
374,2018-08-17 02:00:00,11.71,1.2,11.0,11.0,0.5,310.0,46263,,-123.90000,39.40000
375,2018-08-17 02:30:00,12.21,1.2,11.0,10.0,0.5,310.0,46263,,-123.90000,39.40000
376,2018-08-17 05:00:00,11.51,1.4,12.0,12.0,1.0,280.0,46263,,-123.90000,39.40000
377,2018-08-17 05:30:00,11.71,1.5,11.0,11.0,1.0,310.0,46263,,-123.90000,39.40000
378,2018-08-17 06:00:00,11.91,1.6,11.0,11.0,1.0,310.0,46263,,-123.90000,39.40000
379,2018-08-17 06:30:00,11.71,1.5,11.0,11.0,1.0,300.0,46263,,-123.90000,39.40000
380,2018-08-17 09:00:00,11.71,1.6,11.0,9.0,1.0,300.0,46263,,-123.90000,39.40000
381,2018-08-17 09:30:00,11.61,1.6,11.0,11.0,1.0,300.0,46263,,-123.90000,39.40000
382,2018-08-17 10:00:00,11.61,1.6,12.0,8.0,1.0,280.0,46263,,-123.90000,39.40000
383,2018-08-17 10:30:00,11.61,1.5,11.0,11.0,1.0,310.0,46263,,-123.90000,39.40000
384,2018-08-17 14:00:00,11.51,1.7,11.0,8.0,0.5,300.0,46263,,-123.90000,39.40000
385,2018-08-17 14:30:00,11.61,1.6,11.0,8.0,0.5,310.0,46263,,-123.90000,39.40000
386,2018-08-17 17:00:00,11.61,1.9,11.0,8.0,1.0,300.0,46263,,-123.90000,39.40000
387,2018-08-17 17:30:00,11.71,2.0,11.0,9.0,1.0,310.0,46263,,-123.90000,39.40000
388,2018-08-17 18:00:00,11.81,2.0,17.0,9.0,1.0,200.0,46263,,-123.90000,39.40000
389,2018-08-17 18:30:00,11.81,2.2,11.0,10.0,1.0,300.0,46263,,-123.90000,39.40000
390,2018-08-17 21:00:00,12.31,2.0,11.0,8.0,1.0,300.0,46263,,-123.90000,39.40000
391,2018-08-17 21:30:00,12.31,2.0,11.0,8.0,1.0,310.0,46263,,-123.90000,39.40000
392,2018-08-17 22:00:00,12.21,2.0,17.0,9.0,1.0,200.0,46263,,-123.90000,39.40000
393,2018-08-17 22:30:00,12.01,2.0,11.0,9.0,1.0,300.0,46263,,-123.90000,39.40000
394,2018-08-18 02:00:00,12.41,1.8,11.0,8.0,1.0,310.0,46263,,-123.90000,39.40000
395,2018-08-18 02:30:00,12.21,1.9,11.0,9.0,1.0,300.0,46263,,-123.90000,39.40000
396,2018-08-18 05:00:00,12.11,1.9,11.0,8.0,1.0,300.0,46263,,-123.90000,39.40000
397,2018-08-18 05:30:00,12.11,2.0,11.0,10.0,1.0,300.0,46263,,-123.90000,39.40000
398,2018-08-18 06:00:00,12.01,2.2,11.0,11.0,1.0,300.0,46263,,-123.90000,39.40000
399,2018-08-18 06:30:00,12.01,2.1,11.0,9.0,1.0,300.0,46263,,-123.90000,39.40000
400,2018-08-18 09:00:00,12.01,2.0,11.0,9.0,1.0,310.0,46263,,-123.90000,39.40000
401,2018-08-18 09:30:00,12.01,1.8,17.0,9.0,1.0,200.0,46263,,-123.90000,39.40000
402,2018-08-18 10:00:00,11.91,2.1,11.0,10.0,1.0,300.0,46263,,-123.90000,39.40000
403,2018-08-18 10:30:00,12.21,2.0,17.0,9.0,1.0,200.0,46263,,-123.90000,39.40000
404,2018-08-18 13:00:00,11.21,2.1,11.0,9.0,1.0,300.0,46263,,-123.90000,39.40000
405,2018-08-18 13:30:00,11.21,1.9,11.0,11.0,1.0,310.0,46263,,-123.90000,39.40000
406,2018-08-18 14:00:00,11.21,1.9,17.0,9.0,0.5,200.0,46263,,-123.90000,39.40000
407,2018-08-18 14:30:00,11.21,1.8,15.0,15.0,1.0,190.0,46263,,-123.90000,39.40000
408,2018-08-18 17:00:00,11.71,1.8,15.0,10.0,0.5,190.0,46263,,-123.90000,39.40000
409,2018-08-18 17:30:00,12.31,1.8,15.0,8.0,1.0,190.0,46263,,-123.90000,39.40000
410,2018-08-18 18:00:00,12.31,1.9,11.0,9.0,1.0,310.0,46263,,-123.90000,39.40000
411,2018-08-18 18:30:00,12.41,1.8,17.0,9.0,1.0,190.0,46263,,-123.90000,39.40000
412,2018-08-18 21:00:00,13.01,1.9,15.0,9.0,1.0,200.0,46263,,-123.90000,39.40000
413,2018-08-18 21:30:00,12.71,2.0,11.0,9.0,1.0,310.0,46263,,-123.90000,39.40000
414,2018-08-18 22:00:00,12.61,2.0,17.0,9.0,1.0,200.0,46263,,-123.90000,39.40000
415,2018-08-18 22:30:00,12.71,2.0,15.0,9.0,1.0,190.0,46263,,-123.90000,39.40000
416,2018-08-19 01:00:00,12.51,1.9,17.0,8.0,0.5,200.0,46263,,-123.90000,39.40000
417,2018-08-19 01:30:00,12.41,1.7,15.0,9.0,0.5,190.0,46263,,-123.90000,39.40000
418,2018-08-19 02:00:00,11.91,1.8,15.0,8.0,0.5,190.0,46263,,-123.90000,39.40000
419,2018-08-19 02:30:00,12.91,1.9,14.0,10.0,1.0,190.0,46263,,-123.90000,39.40000
420,2018-08-19 06:00:00,13.51,1.9,15.0,8.0,1.0,210.0,46263,,-123.90000,39.40000
421,2018-08-19 06:30:00,11.61,1.9,15.0,8.0,1.0,190.0,46263,,-123.90000,39.40000
422,2018-08-19 09:00:00,11.71,2.3,15.0,8.0,0.5,190.0,46263,,-123.90000,39.40000
423,2018-08-19 09:30:00,11.81,2.3,15.0,8.0,1.0,200.0,46263,,-123.90000,39.40000
424,2018-08-19 10:00:00,11.91,2.4,14.0,8.0,0.5,190.0,46263,,-123.90000,39.40000
425,2018-08-19 10:30:00,12.11,2.4,15.0,8.0,1.0,200.0,46263,,-123.90000,39.40000
426,2018-08-19 14:00:00,12.11,2.3,15.0,8.0,0.5,200.0,46263,,-123.90000,39.40000
427,2018-08-19 14:30:00,12.11,2.2,14.0,8.0,0.5,200.0,46263,,-123.90000,39.40000
428,2018-08-19 17:00:00,12.01,2.3,11.0,8.0,0.5,290.0,46263,,-123.90000,39.40000
429,2018-08-19 17:30:00,12.01,2.1,15.0,8.0,0.5,200.0,46263,,-123.90000,39.40000
430,2018-08-19 18:00:00,12.01,2.2,14.0,8.0,0.5,190.0,46263,,-123.90000,39.40000
431,2018-08-19 18:30:00,12.11,2.1,15.0,8.0,1.0,190.0,46263,,-123.90000,39.40000
