,date_time,T_water_temp_set_1,secondary_swell_wave_direction_set_1,wind_cardinal_direction_set_1d,secondary_swell_wave_height_set_1,wind_gust_set_1,wave_period_set_1,secondary_swell_wave_period_set_1,primary_swell_wave_period_set_1,wave_height_set_1,dew_point_temperature_set_1d,visibility_set_1,sea_level_pressure_set_1,relative_humidity_set_1,wind_speed_set_1,primary_swell_wave_height_set_1,primary_swell_true_direction_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
347,2018-08-15 12:50:00,13.01,,SSE,,1.0,9.0,,9.0,1.3,,,101370.0,,1.0,1.5,310.0,12.91,160.0,46027,0,-124.40000,41.90000
348,2018-08-15 13:50:00,13.11,,S,,2.0,8.0,,8.0,1.4,,,101400.0,,1.0,1.5,320.0,12.81,180.0,46027,0,-124.40000,41.90000
349,2018-08-15 14:50:00,13.01,,,,1.0,9.0,,,1.4,,,101430.0,,0.0,,,12.61,,46027,0,-124.40000,41.90000
350,2018-08-15 15:50:00,12.91,,S,,2.0,9.0,,9.0,1.4,,,101480.0,,2.0,1.5,310.0,12.61,190.0,46027,0,-124.40000,41.90000
351,2018-08-15 16:50:00,12.71,,S,,2.0,9.0,,9.0,1.4,,,101500.0,,1.0,1.5,300.0,12.71,190.0,46027,0,-124.40000,41.90000
352,2018-08-15 17:50:00,12.31,,S,,2.0,9.0,,9.0,1.5,,,101520.0,,2.0,1.5,290.0,12.61,180.0,46027,0,-124.40000,41.90000
353,2018-08-15 18:50:00,12.51,,SSW,,3.0,9.0,,9.0,1.5,,,101540.0,,2.0,1.5,300.0,12.61,200.0,46027,0,-124.40000,41.90000
354,2018-08-15 19:50:00,12.51,,SSW,,3.0,8.0,,8.0,1.6,,,101550.0,,2.0,1.5,280.0,12.81,200.0,46027,0,-124.40000,41.90000
355,2018-08-15 20:50:00,12.41,,SSW,,3.0,8.0,,8.0,1.4,,,101550.0,,2.0,1.5,300.0,13.01,200.0,46027,0,-124.40000,41.90000
356,2018-08-15 21:50:00,12.61,,S,,3.0,8.0,,8.0,1.5,,,101550.0,,3.0,1.5,310.0,13.11,190.0,46027,0,-124.40000,41.90000
357,2018-08-15 22:50:00,12.31,,S,,4.0,9.0,,9.0,1.5,,,101540.0,,3.0,1.5,300.0,13.31,180.0,46027,0,-124.40000,41.90000
358,2018-08-15 23:50:00,12.41,,SW,,2.0,8.0,,8.0,1.3,,,101540.0,,2.0,1.5,280.0,13.11,230.0,46027,0,-124.40000,41.90000
359,2018-08-16 00:50:00,12.81,,SW,,2.0,9.0,,9.0,1.4,,,101520.0,,2.0,1.5,290.0,13.31,230.0,46027,0,-124.40000,41.90000
360,2018-08-16 01:50:00,12.81,,,,1.0,12.0,,12.0,1.4,,,101520.0,,0.0,1.5,290.0,13.31,,46027,0,-124.40000,41.90000
361,2018-08-16 02:50:00,12.61,,E,,1.0,8.0,,8.0,1.3,,,101520.0,,1.0,1.5,290.0,13.01,80.0,46027,0,-124.40000,41.90000
362,2018-08-16 03:50:00,12.61,,,,1.0,12.0,,12.0,1.5,,,101540.0,,0.0,1.5,280.0,13.21,,46027,0,-124.40000,41.90000
363,2018-08-16 04:50:00,12.61,,,,1.0,11.0,,11.0,1.6,,,101580.0,,0.0,1.5,300.0,13.31,,46027,0,-124.40000,41.90000
364,2018-08-16 05:50:00,12.71,,,,1.0,11.0,,11.0,1.6,,,101570.0,,0.0,1.5,320.0,13.21,,46027,0,-124.40000,41.90000
365,2018-08-16 06:50:00,12.61,,,,1.0,11.0,,11.0,1.6,,,101580.0,,0.0,1.5,320.0,13.21,,46027,0,-124.40000,41.90000
366,2018-08-16 07:50:00,12.51,,,,1.0,8.0,,8.0,1.5,,,101600.0,,0.0,1.5,320.0,13.21,,46027,0,-124.40000,41.90000
367,2018-08-16 08:50:00,12.41,,WNW,,2.0,9.0,,9.0,1.7,,,101600.0,,1.0,1.5,320.0,12.91,300.0,46027,0,-124.40000,41.90000
368,2018-08-16 09:50:00,12.31,,WNW,,1.0,10.0,,10.0,1.6,,,101610.0,,1.0,1.5,330.0,12.71,290.0,46027,0,-124.40000,41.90000
369,2018-08-16 10:50:00,12.41,,,,1.0,9.0,,9.0,1.7,,,101630.0,,0.0,1.5,320.0,12.61,,46027,0,-124.40000,41.90000
370,2018-08-16 11:50:00,12.11,,,,1.0,12.0,,12.0,1.5,,,101650.0,,0.0,1.5,300.0,12.61,,46027,0,-124.40000,41.90000
371,2018-08-16 12:50:00,12.11,,WSW,,1.0,9.0,,9.0,1.6,,,101630.0,,1.0,1.5,300.0,12.81,240.0,46027,0,-124.40000,41.90000
372,2018-08-16 13:50:00,12.11,,SSW,,2.0,9.0,,9.0,1.7,,,101670.0,,2.0,1.5,290.0,12.71,210.0,46027,0,-124.40000,41.90000
373,2018-08-16 14:50:00,12.11,,SSW,,2.0,9.0,,9.0,1.6,,,101720.0,,1.0,1.5,290.0,12.71,200.0,46027,0,-124.40000,41.90000
374,2018-08-16 15:50:00,12.31,,SSW,,2.0,11.0,,11.0,1.7,,,101760.0,,1.0,1.5,290.0,12.71,200.0,46027,0,-124.40000,41.90000
375,2018-08-16 16:50:00,12.21,,E,,2.0,8.0,,8.0,1.5,,,101780.0,,1.0,1.5,310.0,12.71,80.0,46027,0,-124.40000,41.90000
376,2018-08-16 17:50:00,12.11,,NE,,2.0,9.0,,9.0,1.4,,,101820.0,,2.0,1.5,310.0,13.01,50.0,46027,0,-124.40000,41.90000
377,2018-08-16 18:50:00,12.21,,,,0.0,8.0,,8.0,1.6,,,101860.0,,0.0,1.5,300.0,13.61,,46027,0,-124.40000,41.90000
378,2018-08-16 19:50:00,12.71,,,,1.0,10.0,,10.0,1.5,,,101880.0,,0.0,1.5,300.0,13.81,,46027,0,-124.40000,41.90000
379,2018-08-16 20:50:00,12.41,,W,,1.0,11.0,,11.0,1.4,,,101900.0,,1.0,1.5,270.0,13.91,270.0,46027,0,-124.40000,41.90000
380,2018-08-16 21:50:00,12.81,,NNW,,4.0,8.0,,8.0,1.4,,,101900.0,,3.0,1.5,320.0,13.51,330.0,46027,0,-124.40000,41.90000
381,2018-08-16 22:50:00,12.71,,WNW,,4.0,9.0,,9.0,1.4,,,101880.0,,3.0,1.5,320.0,12.61,300.0,46027,0,-124.40000,41.90000
382,2018-08-16 23:50:00,12.71,,NW,,3.0,11.0,,11.0,1.4,,,101850.0,,2.0,1.5,330.0,12.61,310.0,46027,0,-124.40000,41.90000
383,2018-08-17 00:50:00,12.71,,N,,3.0,11.0,,11.0,1.4,,,101850.0,,2.0,1.5,310.0,12.71,350.0,46027,0,-124.40000,41.90000
384,2018-08-17 01:50:00,12.51,,N,,3.0,11.0,,11.0,1.4,,,101840.0,,2.0,1.5,300.0,12.71,350.0,46027,0,-124.40000,41.90000
385,2018-08-17 02:50:00,12.41,,NW,,2.0,9.0,,9.0,1.6,,,101850.0,,1.0,1.5,310.0,12.51,310.0,46027,0,-124.40000,41.90000
386,2018-08-17 03:50:00,12.41,,,,1.0,8.0,,8.0,1.5,,,101880.0,,0.0,1.5,340.0,12.61,,46027,0,-124.40000,41.90000
387,2018-08-17 04:50:00,12.41,,,,0.0,10.0,,10.0,1.8,,,101950.0,,0.0,1.5,300.0,13.31,,46027,0,-124.40000,41.90000
388,2018-08-17 05:50:00,12.41,,NW,,2.0,7.0,,7.0,1.7,,,101970.0,,1.0,1.5,320.0,13.11,310.0,46027,0,-124.40000,41.90000
389,2018-08-17 06:50:00,12.11,,NW,,2.0,8.0,,8.0,1.7,,,101960.0,,2.0,1.5,330.0,12.91,310.0,46027,0,-124.40000,41.90000
390,2018-08-17 07:50:00,12.11,,NW,,1.0,8.0,,8.0,1.8,,,101950.0,,1.0,1.5,310.0,12.61,320.0,46027,0,-124.40000,41.90000
391,2018-08-17 08:50:00,12.81,,,,1.0,7.0,,7.0,1.8,,,101930.0,,0.0,1.5,310.0,12.61,,46027,0,-124.40000,41.90000
392,2018-08-17 09:50:00,12.61,,,,1.0,7.0,,7.0,1.9,,,101910.0,,0.0,2.0,320.0,12.41,,46027,0,-124.40000,41.90000
393,2018-08-17 10:50:00,12.81,,N,,2.0,8.0,,8.0,2.0,,,101890.0,,1.0,2.0,310.0,12.41,350.0,46027,0,-124.40000,41.90000
394,2018-08-17 11:50:00,12.81,,W,,1.0,8.0,,8.0,1.9,,,101900.0,,1.0,2.0,320.0,11.91,270.0,46027,0,-124.40000,41.90000
395,2018-08-17 12:50:00,12.51,,,,1.0,8.0,,8.0,1.8,,,101900.0,,0.0,1.5,310.0,11.71,,46027,0,-124.40000,41.90000
396,2018-08-17 13:50:00,12.41,,,,1.0,7.0,,7.0,1.9,,,101940.0,,0.0,2.0,310.0,11.51,,46027,0,-124.40000,41.90000
397,2018-08-17 14:50:00,12.31,,,,1.0,7.0,,7.0,2.0,,,101960.0,,0.0,2.0,310.0,11.41,,46027,0,-124.40000,41.90000
398,2018-08-17 15:50:00,12.01,,W,,2.0,7.0,,7.0,1.8,,,101960.0,,1.0,2.0,330.0,11.11,270.0,46027,0,-124.40000,41.90000
399,2018-08-17 16:50:00,12.11,,,,1.0,7.0,,7.0,1.9,,,101960.0,,0.0,2.0,330.0,11.11,,46027,0,-124.40000,41.90000
400,2018-08-17 17:50:00,12.51,,,,1.0,7.0,,7.0,2.2,,,101950.0,,0.0,2.0,310.0,11.41,,46027,0,-124.40000,41.90000
401,2018-08-17 18:50:00,12.91,,N,,2.0,8.0,,8.0,2.0,,,101970.0,,1.0,2.0,310.0,12.11,360.0,46027,0,-124.40000,41.90000
402,2018-08-17 19:50:00,13.11,,N,,11.99,8.0,,17.0,2.3,,,101910.0,,9.99,0.5,210.0,13.61,350.0,46027,0,-124.40000,41.90000
403,2018-08-17 20:50:00,12.41,,N,,11.99,7.0,,14.0,2.4,,,101900.0,,9.99,0.5,280.0,13.81,350.0,46027,0,-124.40000,41.90000
404,2018-08-17 21:50:00,12.01,,N,,14.99,8.0,,14.0,2.9,,,101830.0,,11.99,1.0,210.0,13.81,350.0,46027,0,-124.40000,41.90000
405,2018-08-17 22:50:00,12.01,,N,,14.99,8.0,,12.0,3.2,,,101760.0,,12.99,0.5,350.0,13.91,350.0,46027,0,-124.40000,41.90000
406,2018-08-17 23:50:00,12.31,,N,,14.99,8.0,,13.0,3.3,,,101690.0,,11.99,0.5,290.0,13.91,350.0,46027,0,-124.40000,41.90000
407,2018-08-18 00:50:00,12.51,,N,,13.99,7.0,,17.0,3.0,,,101680.0,,10.99,0.5,340.0,13.71,350.0,46027,0,-124.40000,41.90000
408,2018-08-18 01:50:00,12.51,,N,,12.99,8.0,,17.0,2.9,,,101640.0,,10.99,1.5,280.0,13.61,350.0,46027,0,-124.40000,41.90000
409,2018-08-18 02:50:00,12.41,,N,,12.99,8.0,,17.0,2.8,,,101660.0,,10.99,1.0,70.0,13.61,350.0,46027,0,-124.40000,41.90000
410,2018-08-18 03:50:00,12.31,,N,,12.99,8.0,,13.0,2.7,,,101740.0,,10.99,1.0,60.0,13.41,350.0,46027,0,-124.40000,41.90000
411,2018-08-18 04:50:00,12.21,,N,,5.99,8.0,,8.0,2.4,,,101850.0,,5.0,2.0,340.0,12.91,360.0,46027,0,-124.40000,41.90000
412,2018-08-18 05:50:00,12.11,,S,,3.0,8.0,,8.0,2.4,,,101870.0,,2.0,2.5,310.0,13.51,180.0,46027,0,-124.40000,41.90000
413,2018-08-18 06:50:00,12.41,,SSW,,2.0,8.0,,8.0,2.2,,,101900.0,,2.0,2.0,330.0,13.51,210.0,46027,0,-124.40000,41.90000
414,2018-08-18 07:50:00,12.81,,W,,3.0,7.0,,7.0,2.2,,,101900.0,,2.0,2.0,340.0,12.91,270.0,46027,0,-124.40000,41.90000
415,2018-08-18 08:50:00,13.21,,N,,2.0,8.0,,8.0,2.2,,,101850.0,,1.0,2.0,330.0,12.71,360.0,46027,0,-124.40000,41.90000
416,2018-08-18 09:50:00,13.21,,NW,,3.0,8.0,,8.0,2.2,,,101850.0,,2.0,2.0,330.0,13.01,310.0,46027,0,-124.40000,41.90000
417,2018-08-18 10:50:00,13.21,,NNW,,4.0,8.0,,8.0,2.3,,,101840.0,,3.0,2.5,350.0,12.51,340.0,46027,0,-124.40000,41.90000
418,2018-08-18 11:50:00,13.11,,NNW,,3.0,8.0,,8.0,2.5,,,101770.0,,1.0,2.5,320.0,12.61,340.0,46027,0,-124.40000,41.90000
419,2018-08-18 12:50:00,13.41,,NNW,,4.0,8.0,,8.0,2.4,,,101750.0,,3.0,2.5,330.0,12.61,340.0,46027,0,-124.40000,41.90000
420,2018-08-18 13:50:00,13.31,,NNW,,5.0,7.0,,7.0,2.5,,,101750.0,,3.0,2.5,320.0,12.61,340.0,46027,0,-124.40000,41.90000
421,2018-08-18 14:50:00,13.21,,N,,5.0,8.0,,8.0,2.2,,,101790.0,,4.0,2.0,350.0,12.41,350.0,46027,0,-124.40000,41.90000
422,2018-08-18 15:50:00,13.21,,NNW,,4.0,8.0,,8.0,2.0,,,101810.0,,3.0,2.0,340.0,12.51,340.0,46027,0,-124.40000,41.90000
423,2018-08-18 16:50:00,13.31,,NNW,,5.0,8.0,,8.0,2.2,,,101840.0,,4.0,2.0,340.0,12.41,330.0,46027,0,-124.40000,41.90000
424,2018-08-18 17:50:00,13.21,,N,,7.0,7.0,,7.0,1.9,,,101850.0,,5.99,1.5,340.0,12.61,350.0,46027,0,-124.40000,41.90000
425,2018-08-18 18:50:00,12.81,,NNW,,8.99,8.0,,8.0,2.0,,,101850.0,,7.99,1.5,340.0,12.51,340.0,46027,0,-124.40000,41.90000
426,2018-08-18 19:50:00,12.51,,N,,9.99,8.0,,16.0,2.1,,,101830.0,,8.99,1.0,50.0,12.71,350.0,46027,0,-124.40000,41.90000
427,2018-08-18 20:50:00,12.31,,N,,10.99,8.0,,15.0,2.1,,,101810.0,,8.99,1.0,150.0,13.01,350.0,46027,0,-124.40000,41.90000
428,2018-08-18 21:50:00,12.51,,NNW,,10.99,8.0,,8.0,2.1,,,101790.0,,8.99,1.0,340.0,13.11,340.0,46027,0,-124.40000,41.90000
429,2018-08-18 22:50:00,12.71,,NNW,,9.99,8.0,,16.0,2.2,,,101770.0,,7.99,1.0,250.0,13.11,340.0,46027,0,-124.40000,41.90000
430,2018-08-18 23:50:00,12.91,,NNW,,9.99,8.0,,12.0,2.2,,,101730.0,,8.99,0.5,260.0,13.01,340.0,46027,0,-124.40000,41.90000
431,2018-08-19 00:50:00,13.11,,NNW,,11.99,8.0,,13.0,2.1,,,101710.0,,9.99,0.5,360.0,13.11,340.0,46027,0,-124.40000,41.90000
432,2018-08-19 01:50:00,13.21,,NNW,,11.99,7.0,,11.0,2.0,,,101680.0,,9.99,1.0,270.0,13.01,340.0,46027,0,-124.40000,41.90000
433,2018-08-19 02:50:00,13.01,,NNW,,10.99,7.0,,15.0,1.9,,,101700.0,,8.99,1.0,270.0,12.91,340.0,46027,0,-124.40000,41.90000
434,2018-08-19 03:50:00,12.91,,NNW,,9.99,7.0,,16.0,1.9,,,101730.0,,7.99,0.5,250.0,12.51,340.0,46027,0,-124.40000,41.90000
435,2018-08-19 04:50:00,12.81,,NNW,,8.99,8.0,,8.0,1.9,,,101730.0,,7.0,1.0,330.0,12.31,340.0,46027,0,-124.40000,41.90000
436,2018-08-19 05:50:00,12.81,,E,,5.0,7.0,,7.0,1.9,,,101750.0,,5.0,2.0,340.0,13.41,100.0,46027,0,-124.40000,41.90000
437,2018-08-19 06:50:00,12.81,,SE,,5.0,7.0,,7.0,1.9,,,101800.0,,4.0,2.0,310.0,13.01,130.0,46027,0,-124.40000,41.90000
438,2018-08-19 07:50:00,13.01,,S,,5.0,8.0,,8.0,1.6,,,101820.0,,3.0,1.5,310.0,12.81,170.0,46027,0,-124.40000,41.90000
439,2018-08-19 08:50:00,13.11,,SSE,,5.0,8.0,,8.0,1.7,,,101790.0,,4.0,1.5,310.0,12.61,160.0,46027,0,-124.40000,41.90000
440,2018-08-19 09:50:00,13.21,,S,,4.0,8.0,,8.0,1.9,,,101780.0,,3.0,2.0,310.0,12.51,170.0,46027,0,-124.40000,41.90000
441,2018-08-19 10:50:00,13.21,,,,1.0,7.0,,7.0,1.8,,,101790.0,,0.0,1.5,320.0,12.41,,46027,0,-124.40000,41.90000
442,2018-08-19 11:50:00,13.51,,SW,,2.0,8.0,,8.0,1.7,,,101760.0,,1.0,1.5,320.0,12.21,230.0,46027,0,-124.40000,41.90000
443,2018-08-19 12:50:00,13.61,,WNW,,3.0,7.0,,7.0,1.6,,,101770.0,,3.0,1.5,320.0,12.11,300.0,46027,0,-124.40000,41.90000
444,2018-08-19 13:50:00,13.21,,NNE,,2.0,7.0,,7.0,1.5,,,101780.0,,1.0,1.5,320.0,12.11,20.0,46027,0,-124.40000,41.90000
445,2018-08-19 14:50:00,13.41,,N,,2.0,7.0,,7.0,1.5,,,101770.0,,2.0,1.5,310.0,12.01,360.0,46027,0,-124.40000,41.90000
446,2018-08-19 15:50:00,13.21,,NNW,,2.0,7.0,,7.0,1.5,,,101790.0,,1.0,1.5,320.0,12.11,340.0,46027,0,-124.40000,41.90000
447,2018-08-19 16:50:00,13.11,,NNE,,1.0,7.0,,7.0,1.5,,,101770.0,,1.0,1.5,310.0,12.31,30.0,46027,0,-124.40000,41.90000
448,2018-08-19 17:50:00,13.41,,N,,2.0,7.0,,7.0,1.6,,,101790.0,,1.0,1.5,310.0,12.51,350.0,46027,0,-124.40000,41.90000
