,date_time,altimeter_set_1,wind_gust_set_1,pressure_set_1d,wind_chill_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
187,2018-08-08 19:00:00,102370.48,1.64,79547.05,,3.26,26.43,21.0,0.63,100191.39,27.5,JDPC1,6812,-120.28889,40.03611
188,2018-08-08 20:00:00,102370.48,1.58,79547.05,,0.43,27.92,15.0,0.6,100025.98,29.72,JDPC1,6812,-120.28889,40.03611
189,2018-08-08 21:00:00,102370.48,2.3,79547.05,,2.38,28.17,17.0,0.7,100005.15,30.0,JDPC1,6812,-120.28889,40.03611
190,2018-08-08 22:00:00,102336.62,2.59,79520.74,,3.71,27.99,19.0,1.13,99992.66,29.72,JDPC1,6812,-120.28889,40.03611
191,2018-08-08 23:00:00,102336.62,2.4,79520.74,,2.95,27.97,18.0,0.98,99992.72,29.72,JDPC1,6812,-120.28889,40.03611
192,2018-08-09 00:00:00,102302.75,3.09,79494.42,,3.27,28.27,18.0,0.98,99930.8,30.11,JDPC1,6812,-120.28889,40.03611
193,2018-08-09 01:00:00,102302.75,3.14,79494.42,,2.31,27.37,18.0,1.27,100017.52,28.94,JDPC1,6812,-120.28889,40.03611
194,2018-08-09 02:00:00,102336.62,3.06,79520.74,,2.57,25.94,21.0,1.65,100220.89,26.67,JDPC1,6812,-120.28889,40.03611
195,2018-08-09 03:00:00,102370.48,3.21,79547.05,,1.25,,23.0,1.98,100488.25,23.61,JDPC1,6812,-120.28889,40.03611
196,2018-08-09 04:00:00,102370.48,2.36,79547.05,,0.9,,26.0,1.82,100674.83,21.22,JDPC1,6812,-120.28889,40.03611
197,2018-08-09 05:00:00,102438.21,2.5,79599.68,,1.51,,29.0,1.76,100824.46,20.17,JDPC1,6812,-120.28889,40.03611
198,2018-08-09 06:00:00,102438.21,2.38,79599.68,,1.48,,30.0,1.03,100870.63,19.59,JDPC1,6812,-120.28889,40.03611
199,2018-08-09 07:00:00,102438.21,1.08,79599.68,,-0.57,,28.0,0.25,100971.74,18.33,JDPC1,6812,-120.28889,40.03611
200,2018-08-09 08:00:00,102404.34,1.21,79573.36,,-1.16,,27.0,0.43,100946.44,18.23,JDPC1,6812,-120.28889,40.03611
201,2018-08-09 09:00:00,102302.75,38.98,79494.42,-8.52,14.52,,,10.42,102516.02,-1.02,JDPC1,6812,-120.28889,40.03611
202,2018-08-09 10:00:00,102404.34,0.6,79573.36,,-3.19,,24.0,0.17,100988.53,17.71,JDPC1,6812,-120.28889,40.03611
203,2018-08-09 11:00:00,102404.34,0.73,79573.36,,-7.59,,16.0,0.15,100900.94,18.8,JDPC1,6812,-120.28889,40.03611
204,2018-08-09 12:00:00,102404.34,0.22,79573.36,,-6.49,,18.0,0.02,100941.88,18.29,JDPC1,6812,-120.28889,40.03611
205,2018-08-09 13:00:00,102404.34,0.11,79573.36,,-6.11,,19.0,0.01,100972.51,17.91,JDPC1,6812,-120.28889,40.03611
206,2018-08-09 14:00:00,102438.21,0.1,79599.68,,-6.42,,18.0,0.01,100968.02,18.38,JDPC1,6812,-120.28889,40.03611
207,2018-08-09 15:00:00,102472.07,0.29,79625.99,,-4.05,,20.0,0.05,100905.89,19.57,JDPC1,6812,-120.28889,40.03611
208,2018-08-09 16:00:00,102472.07,0.63,79625.99,,-3.09,,17.0,0.15,100609.94,23.33,JDPC1,6812,-120.28889,40.03611
209,2018-08-09 17:00:00,102472.07,1.09,79625.99,,-2.63,,15.0,0.42,100409.29,25.94,JDPC1,6812,-120.28889,40.03611
210,2018-08-09 18:00:00,102472.07,1.36,79625.99,,0.65,26.16,18.0,0.6,100333.24,26.94,JDPC1,6812,-120.28889,40.03611
211,2018-08-09 19:00:00,102472.07,1.93,79625.99,,-1.24,28.18,13.0,0.63,100100.19,30.06,JDPC1,6812,-120.28889,40.03611
212,2018-08-09 20:00:00,102438.21,3.3,79599.68,,-1.48,28.91,12.0,1.33,99989.85,31.11,JDPC1,6812,-120.28889,40.03611
213,2018-08-09 21:00:00,102404.34,3.47,79573.36,,-1.09,29.32,12.0,1.33,99920.18,31.61,JDPC1,6812,-120.28889,40.03611
214,2018-08-09 22:00:00,102404.34,3.1,79573.36,,-1.21,30.31,11.0,1.01,99823.52,32.94,JDPC1,6812,-120.28889,40.03611
215,2018-08-09 23:00:00,102370.48,3.43,79547.05,,-1.08,30.45,11.0,1.21,99778.22,33.11,JDPC1,6812,-120.28889,40.03611
216,2018-08-10 00:00:00,102336.62,4.39,79520.74,,-0.52,29.92,12.0,1.52,99801.66,32.33,JDPC1,6812,-120.28889,40.03611
217,2018-08-10 01:00:00,102370.48,4.0,79547.05,,1.68,28.29,16.0,1.87,99992.65,30.17,JDPC1,6812,-120.28889,40.03611
218,2018-08-10 02:00:00,102370.48,3.31,79547.05,,2.14,26.6,19.0,2.03,100166.69,27.83,JDPC1,6812,-120.28889,40.03611
219,2018-08-10 03:00:00,102404.34,3.15,79573.36,,1.95,,22.0,1.95,100401.4,25.17,JDPC1,6812,-120.28889,40.03611
220,2018-08-10 04:00:00,102438.21,2.96,79599.68,,2.1,,26.0,1.9,100632.39,22.61,JDPC1,6812,-120.28889,40.03611
221,2018-08-10 05:00:00,102438.21,3.24,79599.68,,-0.59,,23.0,2.41,100724.22,21.44,JDPC1,6812,-120.28889,40.03611
222,2018-08-10 06:00:00,102472.07,2.6,79625.99,,-1.88,,22.0,1.16,100821.52,20.63,JDPC1,6812,-120.28889,40.03611
223,2018-08-10 07:00:00,102472.07,0.64,79625.99,,-2.35,,23.0,0.12,100921.78,19.37,JDPC1,6812,-120.28889,40.03611
224,2018-08-10 08:00:00,102472.07,0.98,79625.99,,-0.54,,27.0,0.33,100956.09,18.94,JDPC1,6812,-120.28889,40.03611
225,2018-08-10 09:00:00,102438.21,41.89,79599.68,-7.69,14.66,,,8.2,102648.96,-0.99,JDPC1,6812,-120.28889,40.03611
226,2018-08-10 10:00:00,102472.07,1.29,79625.99,,0.26,,31.0,0.27,101057.55,17.68,JDPC1,6812,-120.28889,40.03611
227,2018-08-10 11:00:00,102438.21,1.08,79599.68,,0.09,,32.0,0.13,101080.14,16.99,JDPC1,6812,-120.28889,40.03611
228,2018-08-10 12:00:00,102438.21,1.35,79599.68,,-5.92,,19.0,0.33,100987.33,18.14,JDPC1,6812,-120.28889,40.03611
229,2018-08-10 13:00:00,102472.07,0.45,79625.99,,-6.46,,19.0,0.07,101074.11,17.48,JDPC1,6812,-120.28889,40.03611
230,2018-08-10 14:00:00,102505.93,1.15,79652.3,,-9.72,,15.0,0.4,101131.17,17.19,JDPC1,6812,-120.28889,40.03611
231,2018-08-10 15:00:00,102539.8,1.08,79678.62,,-9.63,,14.0,0.41,101068.27,18.38,JDPC1,6812,-120.28889,40.03611
232,2018-08-10 16:00:00,102539.8,1.14,79678.62,,-8.68,,13.0,0.32,100880.55,20.73,JDPC1,6812,-120.28889,40.03611
233,2018-08-10 17:00:00,102573.66,2.46,79704.93,,-7.09,,13.0,0.83,100757.36,22.72,JDPC1,6812,-120.28889,40.03611
234,2018-08-10 18:00:00,102573.66,3.08,79704.93,,-8.3,,11.0,1.88,100666.5,23.89,JDPC1,6812,-120.28889,40.03611
235,2018-08-10 19:00:00,102573.66,2.73,79704.93,,-5.7,,12.0,1.61,100521.19,25.78,JDPC1,6812,-120.28889,40.03611
236,2018-08-10 20:00:00,102539.8,3.22,79678.62,,-2.56,26.31,14.0,1.73,100382.37,27.17,JDPC1,6812,-120.28889,40.03611
237,2018-08-10 21:00:00,102505.93,3.58,79652.3,,-4.91,26.63,11.0,1.95,100270.37,28.22,JDPC1,6812,-120.28889,40.03611
238,2018-08-10 22:00:00,102505.93,4.06,79652.3,,-4.6,26.91,11.0,2.15,100241.18,28.61,JDPC1,6812,-120.28889,40.03611
239,2018-08-10 23:00:00,102472.07,3.84,79625.99,,-5.28,27.36,10.0,1.82,100154.47,29.33,JDPC1,6812,-120.28889,40.03611
240,2018-08-11 00:00:00,102438.21,4.09,79599.68,,-4.47,27.03,11.0,1.93,100162.27,28.78,JDPC1,6812,-120.28889,40.03611
241,2018-08-11 01:00:00,102438.21,3.88,79599.68,,-3.94,26.55,12.0,2.41,100220.56,28.0,JDPC1,6812,-120.28889,40.03611
242,2018-08-11 02:00:00,102438.21,3.54,79599.68,,-2.92,25.81,14.0,2.08,100316.93,26.72,JDPC1,6812,-120.28889,40.03611
243,2018-08-11 03:00:00,102438.21,2.54,79599.68,,-1.54,,18.0,1.31,100503.17,24.28,JDPC1,6812,-120.28889,40.03611
244,2018-08-11 04:00:00,102472.07,1.83,79625.99,,0.41,,25.0,0.94,100770.04,21.28,JDPC1,6812,-120.28889,40.03611
245,2018-08-11 05:00:00,102505.93,2.4,79652.3,,-0.12,,25.0,1.35,100852.35,20.66,JDPC1,6812,-120.28889,40.03611
246,2018-08-11 06:00:00,102472.07,1.95,79625.99,,-0.61,,25.0,1.04,100865.08,20.08,JDPC1,6812,-120.28889,40.03611
247,2018-08-11 07:00:00,102472.07,2.04,79625.99,,-7.43,,15.0,1.13,100870.19,20.02,JDPC1,6812,-120.28889,40.03611
248,2018-08-11 08:00:00,102438.21,1.65,79599.68,,-9.28,,13.0,1.14,100840.11,19.98,JDPC1,6812,-120.28889,40.03611
249,2018-08-11 09:00:00,102472.07,38.62,79625.99,-7.48,14.41,,,7.73,102681.01,-0.97,JDPC1,6812,-120.28889,40.03611
250,2018-08-11 10:00:00,102404.34,1.68,79573.36,,-6.21,,17.0,0.63,100842.49,19.53,JDPC1,6812,-120.28889,40.03611
251,2018-08-11 11:00:00,102370.48,1.14,79547.05,,-6.56,,17.0,0.39,100842.71,19.11,JDPC1,6812,-120.28889,40.03611
252,2018-08-11 12:00:00,102370.48,1.26,79547.05,,-7.71,,15.0,0.6,100798.05,19.67,JDPC1,6812,-120.28889,40.03611
253,2018-08-11 13:00:00,102370.48,0.96,79547.05,,-7.37,,16.0,0.36,100845.14,19.08,JDPC1,6812,-120.28889,40.03611
254,2018-08-11 14:00:00,102404.34,1.29,79573.36,,-8.27,,15.0,0.46,100886.54,18.98,JDPC1,6812,-120.28889,40.03611
255,2018-08-11 15:00:00,102438.21,1.97,79599.68,,-6.87,,16.0,0.7,100863.11,19.69,JDPC1,6812,-120.28889,40.03611
256,2018-08-11 16:00:00,102438.21,1.89,79599.68,,-4.46,,17.0,0.8,100706.35,21.67,JDPC1,6812,-120.28889,40.03611
257,2018-08-11 17:00:00,102438.21,2.81,79599.68,,-6.42,,13.0,1.52,100559.03,23.56,JDPC1,6812,-120.28889,40.03611
258,2018-08-11 18:00:00,102472.07,3.59,79625.99,,-6.09,,12.0,1.64,100459.83,25.28,JDPC1,6812,-120.28889,40.03611
259,2018-08-11 19:00:00,102472.07,3.39,79625.99,,-3.99,,13.0,1.75,100358.48,26.61,JDPC1,6812,-120.28889,40.03611
260,2018-08-11 20:00:00,102438.21,3.97,79599.68,,-3.51,26.34,13.0,2.2,100279.19,27.22,JDPC1,6812,-120.28889,40.03611
261,2018-08-11 21:00:00,102370.48,4.03,79547.05,,-2.16,26.4,14.0,2.31,100178.97,27.67,JDPC1,6812,-120.28889,40.03611
262,2018-08-11 22:00:00,102370.48,5.15,79547.05,,-2.25,26.32,14.0,2.9,100187.24,27.56,JDPC1,6812,-120.28889,40.03611
263,2018-08-11 23:00:00,102336.62,4.18,79520.74,,-1.94,26.59,14.0,2.4,100125.57,27.94,JDPC1,6812,-120.28889,40.03611
264,2018-08-12 00:00:00,102302.75,4.28,79494.42,,-0.86,26.24,16.0,2.41,100158.5,27.06,JDPC1,6812,-120.28889,40.03611
265,2018-08-12 01:00:00,102268.89,3.03,79468.11,,0.94,,19.0,1.87,100175.86,26.39,JDPC1,6812,-120.28889,40.03611
266,2018-08-12 02:00:00,102302.75,2.81,79494.42,,1.35,,21.0,1.49,100298.01,25.22,JDPC1,6812,-120.28889,40.03611
267,2018-08-12 03:00:00,102302.75,1.94,79494.42,,1.23,,24.0,1.24,100477.59,22.89,JDPC1,6812,-120.28889,40.03611
268,2018-08-12 04:00:00,102302.75,2.66,79494.42,,0.0,,25.0,1.36,100641.39,20.8,JDPC1,6812,-120.28889,40.03611
269,2018-08-12 05:00:00,102336.62,3.26,79520.74,,-2.44,,21.0,1.71,100681.17,20.72,JDPC1,6812,-120.28889,40.03611
270,2018-08-12 06:00:00,102336.62,2.04,79520.74,,-3.12,,21.0,0.91,100745.41,19.91,JDPC1,6812,-120.28889,40.03611
271,2018-08-12 07:00:00,102302.75,0.67,79494.42,,-4.34,,21.0,0.12,100828.78,18.45,JDPC1,6812,-120.28889,40.03611
272,2018-08-12 08:00:00,102302.75,0.71,79494.42,,-5.25,,20.0,0.22,100853.76,18.14,JDPC1,6812,-120.28889,40.03611
273,2018-08-12 09:00:00,102370.48,37.37,79547.05,-7.49,14.32,,,7.68,102582.02,-1.0,JDPC1,6812,-120.28889,40.03611
274,2018-08-12 10:00:00,102268.89,0.3,79468.11,,-5.83,,20.0,0.02,100876.91,17.44,JDPC1,6812,-120.28889,40.03611
275,2018-08-12 11:00:00,102268.89,0.55,79468.11,,-6.11,,19.0,0.09,100838.95,17.91,JDPC1,6812,-120.28889,40.03611
276,2018-08-12 12:00:00,102268.89,1.29,79468.11,,-5.81,,20.0,0.13,100874.48,17.47,JDPC1,6812,-120.28889,40.03611
277,2018-08-12 13:00:00,102302.75,0.15,79494.42,,-5.89,,22.0,0.01,101036.52,15.89,JDPC1,6812,-120.28889,40.03611
278,2018-08-12 14:00:00,102302.75,0.61,79494.42,,-6.4,,20.0,0.05,100965.52,16.76,JDPC1,6812,-120.28889,40.03611
279,2018-08-12 15:00:00,102302.75,1.01,79494.42,,-3.31,,24.0,0.12,100899.66,17.57,JDPC1,6812,-120.28889,40.03611
280,2018-08-12 16:00:00,102336.62,2.41,79520.74,,-5.34,,16.0,1.29,100615.15,21.56,JDPC1,6812,-120.28889,40.03611
281,2018-08-12 17:00:00,102336.62,3.51,79520.74,,-5.46,,14.0,1.84,100459.26,23.56,JDPC1,6812,-120.28889,40.03611
282,2018-08-12 18:00:00,102336.62,3.83,79520.74,,-4.35,,14.0,2.02,100352.97,24.94,JDPC1,6812,-120.28889,40.03611
283,2018-08-12 19:00:00,102336.62,4.19,79520.74,,-2.08,,16.0,2.03,100305.48,25.56,JDPC1,6812,-120.28889,40.03611
284,2018-08-12 20:00:00,102302.75,4.28,79494.42,,-0.76,,17.0,2.09,100225.81,26.17,JDPC1,6812,-120.28889,40.03611
285,2018-08-12 21:00:00,102268.89,3.58,79468.11,,0.06,26.39,17.0,2.24,100117.01,27.17,JDPC1,6812,-120.28889,40.03611
286,2018-08-12 22:00:00,102235.02,4.49,79441.79,,-0.27,26.51,16.0,2.13,100038.05,27.78,JDPC1,6812,-120.28889,40.03611
287,2018-08-12 23:00:00,102201.16,4.23,79415.48,,-0.5,26.32,16.0,2.36,100025.93,27.5,JDPC1,6812,-120.28889,40.03611
288,2018-08-13 00:00:00,102167.3,4.21,79389.16,,-0.13,26.13,17.0,2.22,100034.87,26.94,JDPC1,6812,-120.28889,40.03611
289,2018-08-13 01:00:00,102167.3,4.26,79389.16,,0.67,,19.0,2.3,100101.35,26.06,JDPC1,6812,-120.28889,40.03611
290,2018-08-13 02:00:00,102201.16,3.8,79415.48,,0.21,,20.0,2.02,100240.56,24.67,JDPC1,6812,-120.28889,40.03611
291,2018-08-13 03:00:00,102201.16,3.18,79415.48,,-0.94,,21.0,1.68,100408.28,22.5,JDPC1,6812,-120.28889,40.03611
292,2018-08-13 04:00:00,102235.02,3.06,79441.79,,-3.45,,20.0,1.32,100615.26,20.29,JDPC1,6812,-120.28889,40.03611
293,2018-08-13 05:00:00,102268.89,2.23,79468.11,,-4.88,,19.0,1.25,100720.21,19.39,JDPC1,6812,-120.28889,40.03611
294,2018-08-13 06:00:00,102268.89,2.33,79468.11,,-3.87,,21.0,1.28,100750.51,19.01,JDPC1,6812,-120.28889,40.03611
295,2018-08-13 07:00:00,102302.75,1.15,79494.42,,-6.05,,19.0,0.47,100866.69,17.98,JDPC1,6812,-120.28889,40.03611
296,2018-08-13 08:00:00,102268.89,0.93,79468.11,,-6.28,,19.0,0.29,100855.91,17.7,JDPC1,6812,-120.28889,40.03611
297,2018-08-13 09:00:00,102268.89,37.28,79468.11,-7.74,14.41,,,8.23,102482.09,-1.02,JDPC1,6812,-120.28889,40.03611
298,2018-08-13 10:00:00,102201.16,1.11,79415.48,,-7.11,,18.0,0.31,100802.07,17.54,JDPC1,6812,-120.28889,40.03611
299,2018-08-13 11:00:00,102235.02,2.07,79441.79,,-8.38,,16.0,0.53,100812.09,17.83,JDPC1,6812,-120.28889,40.03611
300,2018-08-13 12:00:00,102235.02,1.38,79441.79,,-7.62,,18.0,0.2,100884.91,16.93,JDPC1,6812,-120.28889,40.03611
301,2018-08-13 13:00:00,102235.02,0.86,79441.79,,-8.03,,19.0,0.15,100993.48,15.6,JDPC1,6812,-120.28889,40.03611
302,2018-08-13 14:00:00,102268.89,0.39,79468.11,,-8.04,,19.0,0.09,101027.76,15.59,JDPC1,6812,-120.28889,40.03611
303,2018-08-13 15:00:00,102268.89,0.65,79468.11,,-5.01,,22.0,0.06,100918.22,16.93,JDPC1,6812,-120.28889,40.03611
304,2018-08-13 16:00:00,102302.75,2.16,79494.42,,-4.19,,19.0,0.56,100687.51,20.22,JDPC1,6812,-120.28889,40.03611
305,2018-08-13 17:00:00,102302.75,2.39,79494.42,,-5.37,,15.0,1.18,100503.64,22.56,JDPC1,6812,-120.28889,40.03611
306,2018-08-13 18:00:00,102302.75,3.68,79494.42,,-3.35,,16.0,1.66,100391.93,24.0,JDPC1,6812,-120.28889,40.03611
307,2018-08-13 19:00:00,102302.75,3.43,79494.42,,-2.01,,18.0,1.49,100413.47,23.72,JDPC1,6812,-120.28889,40.03611
308,2018-08-13 20:00:00,102268.89,4.4,79468.11,,-0.35,,18.0,1.88,100226.81,25.72,JDPC1,6812,-120.28889,40.03611
309,2018-08-13 21:00:00,102268.89,3.5,79468.11,,0.52,25.98,18.0,1.95,100146.39,26.78,JDPC1,6812,-120.28889,40.03611
310,2018-08-13 22:00:00,102201.16,4.09,79415.48,,0.75,26.29,18.0,2.09,100058.94,27.06,JDPC1,6812,-120.28889,40.03611
311,2018-08-13 23:00:00,102167.3,4.72,79389.16,,0.43,25.86,18.0,2.44,100055.2,26.67,JDPC1,6812,-120.28889,40.03611
312,2018-08-14 00:00:00,102133.43,3.61,79362.85,,1.03,,19.0,2.25,100034.84,26.5,JDPC1,6812,-120.28889,40.03611
313,2018-08-14 01:00:00,102167.3,4.18,79389.16,,0.39,,19.0,2.1,100127.18,25.72,JDPC1,6812,-120.28889,40.03611
314,2018-08-14 02:00:00,102133.43,3.37,79362.85,,0.12,,20.0,1.7,100182.56,24.56,JDPC1,6812,-120.28889,40.03611
315,2018-08-14 03:00:00,102133.43,2.84,79362.85,,-0.49,,22.0,1.62,100358.84,22.28,JDPC1,6812,-120.28889,40.03611
316,2018-08-14 04:00:00,102167.3,2.35,79389.16,,-1.44,,24.0,1.08,100589.73,19.77,JDPC1,6812,-120.28889,40.03611
317,2018-08-14 05:00:00,102201.16,1.11,79415.48,,-2.41,,25.0,0.43,100766.35,17.98,JDPC1,6812,-120.28889,40.03611
318,2018-08-14 06:00:00,102201.16,1.69,79415.48,,-3.72,,24.0,1.01,100838.34,17.09,JDPC1,6812,-120.28889,40.03611
319,2018-08-14 07:00:00,102167.3,1.37,79389.16,,-4.1,,22.0,0.97,100730.62,18.01,JDPC1,6812,-120.28889,40.03611
320,2018-08-14 08:00:00,102167.3,2.0,79389.16,,-3.61,,22.0,1.08,100684.01,18.59,JDPC1,6812,-120.28889,40.03611
321,2018-08-14 09:00:00,102235.02,37.01,79441.79,-7.91,13.95,,,8.66,102448.15,-1.02,JDPC1,6812,-120.28889,40.03611
322,2018-08-14 10:00:00,102133.43,1.06,79362.85,,-3.32,,25.0,0.21,100785.28,16.92,JDPC1,6812,-120.28889,40.03611
323,2018-08-14 11:00:00,102099.57,0.22,79336.54,,-3.91,,25.0,0.02,100807.19,16.24,JDPC1,6812,-120.28889,40.03611
324,2018-08-14 12:00:00,102099.57,0.09,79336.54,,-4.89,,23.0,0.0,100795.83,16.38,JDPC1,6812,-120.28889,40.03611
325,2018-08-14 13:00:00,102133.43,0.85,79362.85,,-4.71,,23.0,0.2,100812.16,16.59,JDPC1,6812,-120.28889,40.03611
326,2018-08-14 14:00:00,102133.43,1.53,79362.85,,-7.5,,17.0,1.01,100700.61,17.97,JDPC1,6812,-120.28889,40.03611
327,2018-08-14 15:00:00,102133.43,0.73,79362.85,,-5.11,,20.0,0.14,100673.98,18.3,JDPC1,6812,-120.28889,40.03611
328,2018-08-14 16:00:00,102167.3,0.82,79389.16,,-1.86,,22.0,0.21,100519.28,20.66,JDPC1,6812,-120.28889,40.03611
329,2018-08-14 17:00:00,102201.16,0.88,79415.48,,-1.42,,20.0,0.27,100391.19,22.72,JDPC1,6812,-120.28889,40.03611
330,2018-08-14 18:00:00,102201.16,1.91,79415.48,,0.26,,20.0,0.62,100236.72,24.72,JDPC1,6812,-120.28889,40.03611
331,2018-08-14 19:00:00,102167.3,2.72,79389.16,,-0.4,,18.0,1.23,100131.04,25.67,JDPC1,6812,-120.28889,40.03611
332,2018-08-14 20:00:00,102133.43,2.64,79362.85,,0.84,26.41,18.0,1.13,99984.34,27.17,JDPC1,6812,-120.28889,40.03611
333,2018-08-14 21:00:00,102099.57,2.19,79336.54,,1.3,26.51,18.0,0.65,99909.9,27.72,JDPC1,6812,-120.28889,40.03611
334,2018-08-14 22:00:00,102065.7,2.3,79310.22,,1.26,26.47,18.0,0.91,99880.5,27.67,JDPC1,6812,-120.28889,40.03611
335,2018-08-14 23:00:00,102031.84,1.46,79283.91,,1.28,,20.0,0.35,99977.69,25.94,JDPC1,6812,-120.28889,40.03611
336,2018-08-15 00:00:00,102031.84,1.24,79283.91,,1.89,25.91,20.0,0.45,99922.46,26.67,JDPC1,6812,-120.28889,40.03611
337,2018-08-15 01:00:00,102031.84,1.15,79283.91,,1.51,,20.0,0.4,99956.47,26.22,JDPC1,6812,-120.28889,40.03611
338,2018-08-15 02:00:00,102099.57,3.26,79336.54,,2.1,,23.0,1.33,100145.38,24.61,JDPC1,6812,-120.28889,40.03611
339,2018-08-15 03:00:00,102099.57,2.96,79336.54,,3.05,,29.0,1.52,100351.85,21.94,JDPC1,6812,-120.28889,40.03611
340,2018-08-15 04:00:00,102065.7,2.09,79310.22,,2.81,,31.0,1.08,100424.54,20.59,JDPC1,6812,-120.28889,40.03611
341,2018-08-15 05:00:00,102099.57,2.2,79336.54,,3.21,,34.0,1.41,100539.42,19.56,JDPC1,6812,-120.28889,40.03611
342,2018-08-15 06:00:00,102099.57,1.83,79336.54,,2.71,,34.0,1.09,100584.09,19.0,JDPC1,6812,-120.28889,40.03611
343,2018-08-15 07:00:00,102133.43,1.38,79362.85,,2.67,,34.0,0.5,100621.44,18.95,JDPC1,6812,-120.28889,40.03611
344,2018-08-15 08:00:00,102133.43,0.78,79362.85,,2.76,,37.0,0.36,100720.98,17.71,JDPC1,6812,-120.28889,40.03611
345,2018-08-15 09:00:00,102133.43,37.28,79362.85,-8.64,11.01,,,10.7,102348.22,-1.04,JDPC1,6812,-120.28889,40.03611
346,2018-08-15 10:00:00,102065.7,2.45,79310.22,,2.86,,35.0,0.28,100574.68,18.7,JDPC1,6812,-120.28889,40.03611
347,2018-08-15 11:00:00,102065.7,0.09,79310.22,,2.58,,36.0,0.01,100635.68,17.94,JDPC1,6812,-120.28889,40.03611
348,2018-08-15 12:00:00,102099.57,0.49,79336.54,,2.53,,35.0,0.05,100637.73,18.33,JDPC1,6812,-120.28889,40.03611
349,2018-08-15 13:00:00,102099.57,1.12,79336.54,,2.21,,36.0,0.36,100702.15,17.53,JDPC1,6812,-120.28889,40.03611
350,2018-08-15 14:00:00,102167.3,1.02,79389.16,,1.87,,35.0,0.38,100764.12,17.59,JDPC1,6812,-120.28889,40.03611
351,2018-08-15 15:00:00,102167.3,0.37,79389.16,,3.6,,39.0,0.05,100745.43,17.82,JDPC1,6812,-120.28889,40.03611
352,2018-08-15 16:00:00,102201.16,0.37,79415.48,,4.62,,36.0,0.08,100586.15,20.23,JDPC1,6812,-120.28889,40.03611
353,2018-08-15 17:00:00,102201.16,1.2,79415.48,,3.92,,29.0,0.43,100373.73,22.94,JDPC1,6812,-120.28889,40.03611
354,2018-08-15 18:00:00,102201.16,1.98,79415.48,,4.79,,27.0,0.52,100206.55,25.11,JDPC1,6812,-120.28889,40.03611
355,2018-08-15 19:00:00,102201.16,2.13,79415.48,,4.44,,26.0,0.78,100189.79,25.33,JDPC1,6812,-120.28889,40.03611
356,2018-08-15 20:00:00,102201.16,2.76,79415.48,,3.73,,24.0,0.88,100151.78,25.83,JDPC1,6812,-120.28889,40.03611
357,2018-08-15 21:00:00,102167.3,2.75,79389.16,,3.7,,23.0,1.37,100067.81,26.5,JDPC1,6812,-120.28889,40.03611
358,2018-08-15 22:00:00,102133.43,3.73,79362.85,,3.22,25.97,22.0,1.58,100021.85,26.67,JDPC1,6812,-120.28889,40.03611
359,2018-08-15 23:00:00,102099.57,4.21,79336.54,,3.21,26.39,21.0,1.97,99930.75,27.44,JDPC1,6812,-120.28889,40.03611
360,2018-08-16 00:00:00,102099.57,4.09,79336.54,,1.27,26.01,19.0,2.2,99980.53,26.78,JDPC1,6812,-120.28889,40.03611
361,2018-08-16 01:00:00,102133.43,3.76,79362.85,,0.62,,19.0,2.09,100072.73,26.0,JDPC1,6812,-120.28889,40.03611
362,2018-08-16 02:00:00,102133.43,3.74,79362.85,,-0.95,,19.0,2.37,100217.18,24.11,JDPC1,6812,-120.28889,40.03611
363,2018-08-16 03:00:00,102201.16,3.09,79415.48,,-0.49,,23.0,1.82,100481.71,21.56,JDPC1,6812,-120.28889,40.03611
364,2018-08-16 04:00:00,102235.02,2.21,79441.79,,-0.39,,27.0,1.34,100708.15,19.12,JDPC1,6812,-120.28889,40.03611
365,2018-08-16 05:00:00,102302.75,2.44,79494.42,,-1.36,,27.0,1.58,100865.64,17.99,JDPC1,6812,-120.28889,40.03611
366,2018-08-16 06:00:00,102302.75,2.2,79494.42,,-0.02,,30.0,1.28,100874.43,17.88,JDPC1,6812,-120.28889,40.03611
367,2018-08-16 07:00:00,102302.75,1.79,79494.42,,2.24,,36.0,0.72,100900.12,17.56,JDPC1,6812,-120.28889,40.03611
368,2018-08-16 08:00:00,102302.75,1.34,79494.42,,2.46,,38.0,0.6,100948.74,16.96,JDPC1,6812,-120.28889,40.03611
369,2018-08-16 09:00:00,102167.3,37.19,79389.16,-9.28,13.18,,,12.95,102381.21,-1.03,JDPC1,6812,-120.28889,40.03611
370,2018-08-16 10:00:00,102302.75,1.59,79494.42,,2.54,,40.0,0.46,101007.4,16.24,JDPC1,6812,-120.28889,40.03611
371,2018-08-16 11:00:00,102336.62,1.56,79520.74,,2.64,,40.0,0.46,101031.85,16.35,JDPC1,6812,-120.28889,40.03611
372,2018-08-16 12:00:00,102336.62,1.02,79520.74,,3.0,,42.0,0.39,101061.25,15.99,JDPC1,6812,-120.28889,40.03611
373,2018-08-16 13:00:00,102370.48,1.89,79547.05,,2.59,,39.0,0.91,101037.54,16.69,JDPC1,6812,-120.28889,40.03611
374,2018-08-16 14:00:00,102404.34,1.82,79573.36,,2.51,,37.0,1.18,101010.83,17.43,JDPC1,6812,-120.28889,40.03611
