,road_subsurface_tmp_set_1,date_time,road_freezing_temp_set_1,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
562,28.33,2018-08-05 01:23:00,-0.17,WSW,37.83,16.49,-5.41,,253.0,13.0,6.48,24.83,CLDNV,5043,-119.97707,39.64957
563,28.44,2018-08-05 01:33:00,-0.17,WSW,35.56,20.38,-5.85,,258.0,13.0,5.59,24.28,CLDNV,5043,-119.97707,39.64957
564,28.44,2018-08-05 01:43:00,-0.17,W,34.33,7.6,-4.25,,278.0,15.0,2.51,23.94,CLDNV,5043,-119.97707,39.64957
565,28.56,2018-08-05 01:53:00,-0.17,WNW,33.17,6.21,-2.81,,295.0,17.0,3.62,23.67,CLDNV,5043,-119.97707,39.64957
566,28.56,2018-08-05 02:03:00,-0.17,NW,32.28,6.21,1.27,,308.0,24.0,3.62,22.94,CLDNV,5043,-119.97707,39.64957
567,28.67,2018-08-05 02:14:00,-0.17,NW,31.44,6.7,1.41,,311.0,25.0,4.6,22.44,CLDNV,5043,-119.97707,39.64957
568,28.67,2018-08-05 02:24:00,-0.17,WNW,30.44,7.69,-1.46,,302.0,20.0,5.5,22.67,CLDNV,5043,-119.97707,39.64957
569,28.78,2018-08-05 02:34:00,-0.28,WNW,29.56,4.6,-0.31,,294.0,23.0,2.99,21.78,CLDNV,5043,-119.97707,39.64957
570,28.78,2018-08-05 02:45:00,-0.33,NW,28.67,5.1,-0.11,,315.0,24.0,3.71,21.33,CLDNV,5043,-119.97707,39.64957
571,28.83,2018-08-05 02:55:00,-0.33,WNW,28.17,5.01,-0.24,,295.0,24.0,3.62,21.17,CLDNV,5043,-119.97707,39.64957
572,28.83,2018-08-05 03:05:00,-0.33,W,27.33,3.89,-3.09,,264.0,20.0,1.21,20.72,CLDNV,5043,-119.97707,39.64957
573,28.94,2018-08-05 03:16:00,-0.44,WSW,26.78,10.19,-2.15,,244.0,21.0,5.99,21.06,CLDNV,5043,-119.97707,39.64957
574,28.94,2018-08-05 03:26:00,-0.44,WNW,26.17,5.5,-1.54,,284.0,23.0,2.99,20.33,CLDNV,5043,-119.97707,39.64957
575,28.94,2018-08-05 03:37:00,-0.44,W,25.67,4.6,-1.72,,264.0,24.0,1.38,19.44,CLDNV,5043,-119.97707,39.64957
576,29.06,2018-08-05 03:47:00,-0.44,W,25.06,5.19,-1.26,,280.0,25.0,2.51,19.33,CLDNV,5043,-119.97707,39.64957
577,29.06,2018-08-05 03:57:00,-0.44,W,24.56,4.2,-1.59,,272.0,25.0,1.61,18.94,CLDNV,5043,-119.97707,39.64957
578,29.06,2018-08-05 04:07:00,-0.44,W,24.06,5.59,-1.06,,281.0,26.0,2.59,18.94,CLDNV,5043,-119.97707,39.64957
579,29.17,2018-08-05 04:18:00,-0.44,WSW,23.44,11.89,-1.5,,243.0,27.0,8.58,17.83,CLDNV,5043,-119.97707,39.64957
580,29.17,2018-08-05 04:29:00,-0.44,W,23.17,8.0,-1.3,,261.0,27.0,2.41,18.06,CLDNV,5043,-119.97707,39.64957
581,29.17,2018-08-05 04:39:00,-0.44,WSW,22.72,11.8,-0.71,,257.0,28.0,4.11,18.17,CLDNV,5043,-119.97707,39.64957
582,29.28,2018-08-05 04:50:00,-0.44,WSW,22.44,7.42,-0.76,,257.0,29.0,2.68,17.56,CLDNV,5043,-119.97707,39.64957
583,29.17,2018-08-05 05:01:00,-0.56,WSW,21.94,9.39,-0.64,,253.0,30.0,5.1,17.17,CLDNV,5043,-119.97707,39.64957
584,29.28,2018-08-05 05:12:00,-0.56,WSW,21.56,10.69,-0.28,,246.0,31.0,7.28,17.06,CLDNV,5043,-119.97707,39.64957
585,29.28,2018-08-05 05:23:00,-0.56,WSW,21.28,7.28,-1.06,,241.0,31.0,3.4,16.17,CLDNV,5043,-119.97707,39.64957
586,29.28,2018-08-05 05:34:00,-0.56,WNW,20.72,2.28,-0.49,,295.0,35.0,1.38,14.94,CLDNV,5043,-119.97707,39.64957
587,29.28,2018-08-05 05:45:00,-0.56,SW,20.22,2.91,-1.17,,223.0,35.0,1.92,14.17,CLDNV,5043,-119.97707,39.64957
588,29.28,2018-08-05 05:55:00,-0.56,SSW,19.56,3.71,-0.94,,206.0,38.0,2.59,13.17,CLDNV,5043,-119.97707,39.64957
589,29.28,2018-08-05 06:06:00,-0.56,SE,19.44,1.61,-0.51,,127.0,37.0,0.9,14.06,CLDNV,5043,-119.97707,39.64957
590,29.28,2018-08-05 06:17:00,-0.56,WNW,19.33,2.41,-0.39,,296.0,38.0,1.3,13.78,CLDNV,5043,-119.97707,39.64957
591,29.28,2018-08-05 06:28:00,-0.56,SW,18.94,3.89,-0.39,,224.0,38.0,2.41,13.78,CLDNV,5043,-119.97707,39.64957
592,29.28,2018-08-05 06:39:00,-0.56,SSW,18.67,2.91,-1.24,,208.0,38.0,2.51,12.83,CLDNV,5043,-119.97707,39.64957
593,29.28,2018-08-05 06:50:00,-0.67,SW,18.44,3.71,-1.29,,220.0,38.0,3.09,12.78,CLDNV,5043,-119.97707,39.64957
594,29.28,2018-08-05 07:00:00,-0.67,SW,18.22,4.2,-0.8,,219.0,38.0,3.09,13.33,CLDNV,5043,-119.97707,39.64957
595,29.28,2018-08-05 07:11:00,-0.67,SW,18.06,3.8,-1.34,,215.0,39.0,3.31,12.33,CLDNV,5043,-119.97707,39.64957
596,29.28,2018-08-05 07:22:00,-0.67,S,17.83,1.38,-0.89,,171.0,39.0,0.8,12.83,CLDNV,5043,-119.97707,39.64957
597,29.28,2018-08-05 07:30:00,-0.67,SSW,17.78,1.3,-0.93,,203.0,39.0,0.4,12.78,CLDNV,5043,-119.97707,39.64957
598,29.17,2018-08-05 07:40:00,-0.67,,17.44,0.49,-1.24,,,40.0,0.0,12.06,CLDNV,5043,-119.97707,39.64957
599,29.28,2018-08-05 07:50:00,-0.67,SW,16.94,3.22,-1.45,,217.0,46.0,2.41,9.72,CLDNV,5043,-119.97707,39.64957
600,29.28,2018-08-05 08:01:00,-0.67,SSW,16.67,3.31,-1.25,,193.0,46.0,2.81,9.94,CLDNV,5043,-119.97707,39.64957
601,29.17,2018-08-05 08:11:00,-0.67,SE,16.44,1.21,-0.58,,137.0,49.0,0.72,9.72,CLDNV,5043,-119.97707,39.64957
602,29.17,2018-08-05 08:21:00,-0.67,SSW,16.33,2.28,-1.34,,206.0,45.0,1.61,10.17,CLDNV,5043,-119.97707,39.64957
603,29.06,2018-08-05 08:31:00,-0.67,SW,16.33,1.3,-1.19,,216.0,45.0,0.9,10.33,CLDNV,5043,-119.97707,39.64957
604,29.06,2018-08-05 08:41:00,-0.67,S,16.17,1.7,-1.24,,176.0,45.0,1.21,10.28,CLDNV,5043,-119.97707,39.64957
605,28.94,2018-08-05 08:51:00,-0.67,ENE,15.94,1.7,-0.9,,58.0,51.0,0.8,8.78,CLDNV,5043,-119.97707,39.64957
606,28.94,2018-08-05 09:01:00,-0.78,S,15.56,2.1,-1.05,,191.0,52.0,1.52,8.33,CLDNV,5043,-119.97707,39.64957
607,28.94,2018-08-05 09:11:00,-0.78,S,15.33,3.09,-0.89,,186.0,55.0,2.68,7.67,CLDNV,5043,-119.97707,39.64957
608,28.83,2018-08-05 09:21:00,-0.78,ESE,15.28,2.28,1.72,,123.0,62.0,1.79,8.67,CLDNV,5043,-119.97707,39.64957
609,28.83,2018-08-05 09:31:00,-0.78,S,14.94,1.92,1.1,,178.0,63.0,1.52,7.78,CLDNV,5043,-119.97707,39.64957
610,28.83,2018-08-05 09:41:00,-0.78,SSW,14.72,3.31,1.28,,206.0,59.0,2.81,8.94,CLDNV,5043,-119.97707,39.64957
611,28.78,2018-08-05 09:51:00,-0.78,S,14.67,1.7,0.83,,186.0,60.0,1.21,8.22,CLDNV,5043,-119.97707,39.64957
612,28.78,2018-08-05 10:01:00,-0.78,SSE,14.33,2.28,0.1,,164.0,58.0,1.79,7.94,CLDNV,5043,-119.97707,39.64957
613,28.78,2018-08-05 10:12:00,-0.78,S,14.17,0.98,-0.06,,186.0,54.0,0.58,8.83,CLDNV,5043,-119.97707,39.64957
614,28.67,2018-08-05 10:23:00,-0.78,SSW,13.94,1.12,-0.86,,209.0,59.0,0.8,6.67,CLDNV,5043,-119.97707,39.64957
615,28.67,2018-08-05 10:34:00,-0.78,SE,13.94,1.38,0.07,,133.0,57.0,0.72,8.17,CLDNV,5043,-119.97707,39.64957
616,28.67,2018-08-05 10:45:00,-0.78,SSW,13.56,1.7,-1.36,,192.0,54.0,1.38,7.44,CLDNV,5043,-119.97707,39.64957
617,28.56,2018-08-05 10:56:00,-0.78,S,13.22,2.01,-1.44,,191.0,59.0,1.52,6.06,CLDNV,5043,-119.97707,39.64957
618,28.56,2018-08-05 11:06:00,-0.78,SSW,13.17,2.01,-1.19,,199.0,57.0,1.52,6.83,CLDNV,5043,-119.97707,39.64957
619,28.44,2018-08-05 11:17:00,-0.78,S,12.94,0.9,-0.99,,184.0,58.0,0.49,6.78,CLDNV,5043,-119.97707,39.64957
620,28.44,2018-08-05 11:28:00,-0.78,SSW,12.67,2.51,-2.07,,199.0,62.0,1.92,4.67,CLDNV,5043,-119.97707,39.64957
621,28.33,2018-08-05 11:39:00,-0.78,SSW,12.33,2.01,-1.32,,199.0,60.0,1.61,5.94,CLDNV,5043,-119.97707,39.64957
622,28.33,2018-08-05 11:50:00,-0.83,SSW,12.22,2.19,-0.95,,196.0,65.0,1.79,5.17,CLDNV,5043,-119.97707,39.64957
623,28.22,2018-08-05 12:01:00,-0.83,SW,11.94,2.28,-1.09,,220.0,61.0,1.79,5.94,CLDNV,5043,-119.97707,39.64957
624,28.22,2018-08-05 12:11:00,-0.83,S,11.83,1.92,-1.26,,172.0,64.0,1.3,5.06,CLDNV,5043,-119.97707,39.64957
625,28.17,2018-08-05 12:22:00,-0.83,S,11.67,1.52,-1.16,,184.0,64.0,0.98,5.17,CLDNV,5043,-119.97707,39.64957
626,28.17,2018-08-05 12:32:00,-0.83,SSW,11.44,1.79,-1.81,,203.0,62.0,1.3,4.94,CLDNV,5043,-119.97707,39.64957
627,28.06,2018-08-05 12:42:00,-0.83,SSW,11.28,1.52,-1.6,,200.0,62.0,1.21,5.17,CLDNV,5043,-119.97707,39.64957
628,28.06,2018-08-05 12:52:00,-0.83,SSE,11.17,2.01,-1.59,,165.0,63.0,1.12,4.94,CLDNV,5043,-119.97707,39.64957
629,27.94,2018-08-05 13:02:00,-0.83,SW,11.06,1.52,-0.97,,223.0,59.0,0.72,6.56,CLDNV,5043,-119.97707,39.64957
630,27.94,2018-08-05 13:13:00,-0.83,SSW,11.06,0.9,-2.04,,198.0,61.0,0.49,4.94,CLDNV,5043,-119.97707,39.64957
631,27.83,2018-08-05 13:23:00,-0.83,SW,10.94,1.12,-1.75,,220.0,65.0,0.72,4.33,CLDNV,5043,-119.97707,39.64957
632,27.83,2018-08-05 13:33:00,-0.83,SSW,11.06,1.52,-1.81,,208.0,62.0,1.12,4.94,CLDNV,5043,-119.97707,39.64957
633,27.72,2018-08-05 13:43:00,-0.83,,11.44,0.31,-1.08,,,62.0,0.0,5.72,CLDNV,5043,-119.97707,39.64957
634,27.72,2018-08-05 13:54:00,-0.83,,12.06,0.31,-0.75,,,62.0,0.0,6.06,CLDNV,5043,-119.97707,39.64957
635,27.67,2018-08-05 14:04:00,-0.83,SSE,12.94,0.72,0.67,,161.0,62.0,0.4,7.56,CLDNV,5043,-119.97707,39.64957
636,27.67,2018-08-05 14:15:00,-0.78,,14.06,0.31,1.38,,,57.0,0.0,9.56,CLDNV,5043,-119.97707,39.64957
637,27.56,2018-08-05 14:26:00,-0.78,SE,15.44,0.72,1.55,,133.0,54.0,0.4,10.56,CLDNV,5043,-119.97707,39.64957
638,27.56,2018-08-05 14:36:00,-0.78,SSE,16.44,0.72,2.11,,151.0,53.0,0.18,11.44,CLDNV,5043,-119.97707,39.64957
639,27.44,2018-08-05 14:47:00,-0.78,ESE,17.78,0.98,1.4,,114.0,46.0,0.4,12.83,CLDNV,5043,-119.97707,39.64957
640,27.44,2018-08-05 14:58:00,-0.67,,18.94,0.31,1.14,,,42.0,0.0,13.94,CLDNV,5043,-119.97707,39.64957
641,27.33,2018-08-05 15:09:00,-0.67,E,20.33,1.38,1.12,,82.0,40.0,0.31,14.67,CLDNV,5043,-119.97707,39.64957
642,27.28,2018-08-05 15:20:00,-0.67,N,21.78,2.19,-0.49,,11.0,35.0,0.9,14.94,CLDNV,5043,-119.97707,39.64957
643,27.28,2018-08-05 15:31:00,-0.67,,23.06,0.49,-0.39,,,32.0,0.0,16.44,CLDNV,5043,-119.97707,39.64957
644,27.17,2018-08-05 15:41:00,-0.56,NE,24.44,1.61,-0.93,,41.0,30.0,0.8,16.83,CLDNV,5043,-119.97707,39.64957
645,27.17,2018-08-05 15:52:00,-0.56,NNW,25.72,1.7,-0.29,,342.0,32.0,1.12,16.56,CLDNV,5043,-119.97707,39.64957
646,27.06,2018-08-05 16:03:00,-0.56,NNW,27.28,1.38,-0.14,,347.0,31.0,0.9,17.22,CLDNV,5043,-119.97707,39.64957
647,26.94,2018-08-05 16:14:00,-0.56,N,28.67,1.79,1.18,,353.0,32.0,0.98,18.22,CLDNV,5043,-119.97707,39.64957
648,27.06,2018-08-05 16:25:00,-0.44,NNW,30.06,2.19,0.81,,336.0,30.0,1.52,18.83,CLDNV,5043,-119.97707,39.64957
649,26.94,2018-08-05 16:36:00,-0.44,NNW,31.56,2.41,1.31,,333.0,29.0,1.52,19.94,CLDNV,5043,-119.97707,39.64957
650,26.83,2018-08-05 16:46:00,-0.44,N,32.72,2.91,2.49,,350.0,31.0,1.7,20.22,CLDNV,5043,-119.97707,39.64957
651,26.83,2018-08-05 16:57:00,-0.44,N,33.94,2.91,2.18,,1.0,29.0,1.79,20.94,CLDNV,5043,-119.97707,39.64957
652,26.78,2018-08-05 17:08:00,-0.44,NNE,35.44,4.38,0.65,,31.0,25.0,2.51,21.56,CLDNV,5043,-119.97707,39.64957
653,26.78,2018-08-05 17:19:00,-0.44,ENE,37.28,4.11,0.36,,76.0,23.0,2.91,22.56,CLDNV,5043,-119.97707,39.64957
654,26.67,2018-08-05 17:30:00,-0.33,ENE,38.56,5.01,-0.8,,69.0,21.0,3.31,22.67,CLDNV,5043,-119.97707,39.64957
655,26.56,2018-08-05 17:41:00,-0.33,E,40.17,3.8,-0.15,,80.0,21.0,2.1,23.44,CLDNV,5043,-119.97707,39.64957
656,26.67,2018-08-05 17:51:00,-0.33,NE,41.06,5.19,-0.49,,44.0,20.0,3.31,23.83,CLDNV,5043,-119.97707,39.64957
657,26.56,2018-08-05 18:02:00,-0.33,NE,42.33,4.69,-0.07,,40.0,20.0,3.09,24.33,CLDNV,5043,-119.97707,39.64957
658,26.44,2018-08-05 18:13:00,-0.28,NE,43.17,3.71,-1.41,,35.0,18.0,1.61,24.44,CLDNV,5043,-119.97707,39.64957
659,26.56,2018-08-05 18:24:00,-0.28,ESE,44.67,5.99,-2.31,,107.0,17.0,3.8,24.28,CLDNV,5043,-119.97707,39.64957
660,26.44,2018-08-05 18:35:00,-0.28,NNE,45.56,5.5,-2.08,,23.0,17.0,3.71,24.56,CLDNV,5043,-119.97707,39.64957
661,26.44,2018-08-05 18:46:00,-0.28,N,46.44,4.38,-2.67,,7.0,16.0,3.4,24.83,CLDNV,5043,-119.97707,39.64957
662,26.44,2018-08-05 18:56:00,-0.28,NNE,47.33,5.19,-0.4,,23.0,18.0,3.62,25.67,CLDNV,5043,-119.97707,39.64957
663,26.33,2018-08-05 19:07:00,-0.28,N,48.22,4.38,-2.67,,4.0,16.0,2.59,24.83,CLDNV,5043,-119.97707,39.64957
664,26.33,2018-08-05 19:17:00,-0.17,NNW,48.78,4.6,-2.72,,347.0,15.0,3.22,25.83,CLDNV,5043,-119.97707,39.64957
665,26.33,2018-08-05 19:28:00,-0.17,NNW,49.28,5.41,-2.63,,344.0,15.0,4.11,25.94,CLDNV,5043,-119.97707,39.64957
666,26.33,2018-08-05 19:38:00,-0.06,NNE,50.06,3.71,-2.23,,18.0,15.0,2.41,26.44,CLDNV,5043,-119.97707,39.64957
667,26.33,2018-08-05 19:48:00,-0.06,NE,50.67,5.19,-3.94,25.73,40.0,13.0,2.99,26.67,CLDNV,5043,-119.97707,39.64957
668,26.28,2018-08-05 19:59:00,-0.06,N,51.67,3.71,0.56,26.04,357.0,18.0,2.1,26.83,CLDNV,5043,-119.97707,39.64957
669,26.33,2018-08-05 20:09:00,-0.06,NNW,52.17,3.31,-1.95,25.91,342.0,15.0,2.51,26.78,CLDNV,5043,-119.97707,39.64957
670,26.33,2018-08-05 20:19:00,-0.06,NNW,52.28,3.09,-2.56,26.31,340.0,14.0,1.92,27.17,CLDNV,5043,-119.97707,39.64957
671,26.33,2018-08-05 20:29:00,-0.06,ENE,52.44,2.68,-4.08,26.42,72.0,12.0,1.61,27.83,CLDNV,5043,-119.97707,39.64957
672,26.33,2018-08-05 20:40:00,-0.06,NNE,53.56,3.8,-3.24,26.31,28.0,13.0,2.68,27.56,CLDNV,5043,-119.97707,39.64957
673,26.33,2018-08-05 20:50:00,-0.06,NNE,54.22,3.89,-2.12,26.44,31.0,14.0,2.59,27.72,CLDNV,5043,-119.97707,39.64957
674,26.33,2018-08-05 21:00:00,-0.06,NE,54.22,3.31,-3.99,26.5,34.0,12.0,2.19,27.94,CLDNV,5043,-119.97707,39.64957
675,26.33,2018-08-05 21:11:00,-0.06,NNE,54.78,4.11,-1.76,26.76,17.0,14.0,2.41,28.17,CLDNV,5043,-119.97707,39.64957
676,26.33,2018-08-05 21:22:00,-0.06,N,54.33,2.81,-2.26,27.2,11.0,13.0,1.3,28.78,CLDNV,5043,-119.97707,39.64957
677,26.44,2018-08-05 21:33:00,-0.06,N,54.33,2.68,-2.26,27.2,360.0,13.0,1.3,28.78,CLDNV,5043,-119.97707,39.64957
678,26.44,2018-08-05 21:44:00,-0.06,N,54.22,2.81,-3.02,27.4,0.0,12.0,1.12,29.17,CLDNV,5043,-119.97707,39.64957
679,26.56,2018-08-05 21:54:00,-0.06,NE,54.44,2.91,-2.71,27.7,54.0,12.0,1.7,29.56,CLDNV,5043,-119.97707,39.64957
680,26.56,2018-08-05 22:05:00,-0.06,N,54.17,4.78,-3.41,27.03,11.0,12.0,2.19,28.67,CLDNV,5043,-119.97707,39.64957
681,26.56,2018-08-05 22:16:00,-0.06,NE,54.17,3.62,-4.17,27.32,49.0,11.0,0.8,29.17,CLDNV,5043,-119.97707,39.64957
682,26.67,2018-08-05 22:27:00,-0.06,N,53.83,2.68,-3.86,27.61,357.0,11.0,1.12,29.56,CLDNV,5043,-119.97707,39.64957
683,26.56,2018-08-05 22:38:00,-0.06,E,53.56,2.99,-4.47,27.03,90.0,11.0,1.7,28.78,CLDNV,5043,-119.97707,39.64957
684,26.67,2018-08-05 22:49:00,-0.06,ENE,53.83,2.28,-5.02,27.61,76.0,10.0,0.9,29.67,CLDNV,5043,-119.97707,39.64957
685,26.78,2018-08-05 23:00:00,-0.06,W,52.67,5.72,-5.59,27.07,271.0,10.0,2.28,28.94,CLDNV,5043,-119.97707,39.64957
686,26.78,2018-08-05 23:10:00,-0.06,NW,50.67,4.78,-4.43,27.07,312.0,11.0,2.81,28.83,CLDNV,5043,-119.97707,39.64957
687,26.83,2018-08-05 23:21:00,-0.06,W,48.94,10.28,-5.2,27.44,265.0,10.0,3.8,29.44,CLDNV,5043,-119.97707,39.64957
688,26.83,2018-08-05 23:32:00,-0.06,W,49.06,6.3,-5.88,26.79,268.0,10.0,2.51,28.56,CLDNV,5043,-119.97707,39.64957
689,26.94,2018-08-05 23:43:00,-0.06,W,47.33,6.62,-3.68,26.78,280.0,12.0,2.99,28.33,CLDNV,5043,-119.97707,39.64957
690,27.06,2018-08-05 23:54:00,-0.06,W,48.22,8.71,-3.77,26.7,280.0,12.0,3.62,28.22,CLDNV,5043,-119.97707,39.64957
691,27.06,2018-08-06 00:05:00,-0.06,WNW,47.33,8.31,-3.6,26.86,282.0,12.0,3.4,28.44,CLDNV,5043,-119.97707,39.64957
692,27.17,2018-08-06 00:15:00,-0.06,W,47.94,9.12,-3.33,27.11,267.0,12.0,3.8,28.78,CLDNV,5043,-119.97707,39.64957
693,27.28,2018-08-06 00:26:00,-0.06,WNW,46.83,7.91,-4.08,26.42,285.0,12.0,4.69,27.83,CLDNV,5043,-119.97707,39.64957
694,27.28,2018-08-06 00:37:00,-0.06,WNW,45.56,7.42,-3.11,26.42,282.0,13.0,3.62,27.72,CLDNV,5043,-119.97707,39.64957
695,27.33,2018-08-06 00:48:00,-0.06,WNW,43.33,7.02,-2.56,26.31,284.0,14.0,3.98,27.17,CLDNV,5043,-119.97707,39.64957
696,27.33,2018-08-06 00:59:00,-0.06,W,43.33,5.72,-2.12,26.44,278.0,14.0,2.28,27.72,CLDNV,5043,-119.97707,39.64957
697,27.44,2018-08-06 01:10:00,-0.06,WNW,42.56,8.09,-2.43,26.48,294.0,14.0,5.32,27.33,CLDNV,5043,-119.97707,39.64957
698,27.56,2018-08-06 01:20:00,-0.06,NW,41.78,8.18,-1.95,25.91,308.0,15.0,6.3,26.78,CLDNV,5043,-119.97707,39.64957
699,27.67,2018-08-06 01:31:00,-0.06,WNW,40.56,7.91,-0.13,26.13,301.0,17.0,4.69,26.94,CLDNV,5043,-119.97707,39.64957
700,27.67,2018-08-06 01:42:00,-0.17,WNW,39.78,6.7,-2.96,25.76,301.0,14.0,5.01,26.67,CLDNV,5043,-119.97707,39.64957
701,27.72,2018-08-06 01:53:00,-0.17,NW,38.44,8.81,2.37,,313.0,22.0,6.7,25.67,CLDNV,5043,-119.97707,39.64957
702,27.72,2018-08-06 02:04:00,-0.17,WNW,37.33,6.39,-1.77,,291.0,16.0,3.71,25.94,CLDNV,5043,-119.97707,39.64957
703,27.83,2018-08-06 02:15:00,-0.17,NW,35.72,10.42,2.88,,315.0,24.0,7.91,24.83,CLDNV,5043,-119.97707,39.64957
704,27.94,2018-08-06 02:25:00,-0.17,NW,34.28,8.0,4.11,,316.0,27.0,6.39,24.33,CLDNV,5043,-119.97707,39.64957
705,28.06,2018-08-06 02:36:00,-0.17,NW,32.94,7.78,0.56,,306.0,21.0,5.81,24.28,CLDNV,5043,-119.97707,39.64957
706,28.17,2018-08-06 02:47:00,-0.17,WNW,31.78,5.19,-1.41,,287.0,19.0,2.99,23.56,CLDNV,5043,-119.97707,39.64957
707,28.17,2018-08-06 02:58:00,-0.17,W,30.44,4.2,-1.46,,271.0,20.0,1.38,22.67,CLDNV,5043,-119.97707,39.64957
708,28.22,2018-08-06 03:09:00,-0.17,WSW,29.33,7.42,-1.08,,258.0,21.0,2.41,22.33,CLDNV,5043,-119.97707,39.64957
709,28.22,2018-08-06 03:20:00,-0.28,W,28.67,3.22,-0.91,,271.0,22.0,0.98,21.78,CLDNV,5043,-119.97707,39.64957
710,28.33,2018-08-06 03:30:00,-0.33,W,27.83,4.78,-0.11,,260.0,25.0,1.38,20.67,CLDNV,5043,-119.97707,39.64957
711,28.44,2018-08-06 03:41:00,-0.44,W,27.17,4.38,-0.4,,265.0,25.0,1.79,20.33,CLDNV,5043,-119.97707,39.64957
712,28.44,2018-08-06 03:52:00,-0.44,WSW,26.78,3.62,0.34,,256.0,26.0,1.52,20.56,CLDNV,5043,-119.97707,39.64957
713,28.56,2018-08-06 04:03:00,-0.56,WSW,26.17,4.78,0.23,,243.0,27.0,3.22,19.83,CLDNV,5043,-119.97707,39.64957
714,28.56,2018-08-06 04:14:00,-0.56,SSW,25.56,2.51,0.21,,210.0,29.0,1.38,18.67,CLDNV,5043,-119.97707,39.64957
715,28.67,2018-08-06 04:25:00,-0.56,SW,24.78,4.11,0.82,,233.0,33.0,2.19,17.33,CLDNV,5043,-119.97707,39.64957
716,28.67,2018-08-06 04:36:00,-0.56,SW,24.56,2.59,0.83,,222.0,31.0,1.52,18.33,CLDNV,5043,-119.97707,39.64957
717,28.78,2018-08-06 04:46:00,-0.56,SSW,23.78,2.91,-0.3,,202.0,33.0,2.19,16.06,CLDNV,5043,-119.97707,39.64957
718,28.78,2018-08-06 04:57:00,-0.56,SSW,23.22,3.09,-0.58,,208.0,34.0,2.59,15.28,CLDNV,5043,-119.97707,39.64957
719,28.78,2018-08-06 05:08:00,-0.67,SW,22.94,4.2,-0.63,,217.0,32.0,3.31,16.17,CLDNV,5043,-119.97707,39.64957
720,28.78,2018-08-06 05:19:00,-0.67,SSW,22.56,4.2,-0.83,,210.0,31.0,3.62,16.44,CLDNV,5043,-119.97707,39.64957
721,28.83,2018-08-06 05:30:00,-0.67,SSE,22.28,2.01,-0.38,,150.0,35.0,1.38,15.06,CLDNV,5043,-119.97707,39.64957
722,28.83,2018-08-06 05:41:00,-0.67,SSW,21.83,2.99,-0.28,,195.0,35.0,2.59,15.17,CLDNV,5043,-119.97707,39.64957
723,28.83,2018-08-06 05:51:00,-0.67,SSW,21.56,4.6,0.4,,212.0,35.0,4.11,15.94,CLDNV,5043,-119.97707,39.64957
724,28.83,2018-08-06 06:02:00,-0.67,SW,21.28,3.49,-0.14,,216.0,35.0,2.91,15.33,CLDNV,5043,-119.97707,39.64957
725,28.94,2018-08-06 06:13:00,-0.67,SW,21.06,5.5,0.79,,222.0,36.0,4.52,15.94,CLDNV,5043,-119.97707,39.64957
726,28.94,2018-08-06 06:24:00,-0.78,SSE,20.94,3.89,0.93,,154.0,37.0,2.41,15.67,CLDNV,5043,-119.97707,39.64957
727,28.94,2018-08-06 06:35:00,-0.78,SSW,20.72,2.19,0.69,,198.0,36.0,1.7,15.83,CLDNV,5043,-119.97707,39.64957
728,28.94,2018-08-06 06:46:00,-0.78,ESE,20.33,1.92,0.77,,123.0,39.0,1.12,14.67,CLDNV,5043,-119.97707,39.64957
729,28.94,2018-08-06 06:56:00,-0.78,WSW,20.17,6.08,1.01,,237.0,39.0,4.52,14.94,CLDNV,5043,-119.97707,39.64957
730,28.94,2018-08-06 07:07:00,-0.78,SW,19.83,4.69,0.95,,220.0,38.0,3.8,15.28,CLDNV,5043,-119.97707,39.64957
731,28.94,2018-08-06 07:18:00,-0.78,S,19.78,3.89,0.91,,189.0,40.0,2.41,14.44,CLDNV,5043,-119.97707,39.64957
732,28.94,2018-08-06 07:30:00,-0.78,S,19.44,2.81,0.91,,188.0,39.0,2.1,14.83,CLDNV,5043,-119.97707,39.64957
733,28.94,2018-08-06 07:40:00,-0.78,SSW,19.17,1.92,0.77,,213.0,43.0,1.38,13.17,CLDNV,5043,-119.97707,39.64957
734,28.83,2018-08-06 07:50:00,-0.78,SSW,18.78,2.91,0.69,,212.0,42.0,2.1,13.44,CLDNV,5043,-119.97707,39.64957
735,28.83,2018-08-06 08:00:00,-0.78,SW,18.56,3.49,0.36,,229.0,40.0,2.28,13.83,CLDNV,5043,-119.97707,39.64957
736,28.83,2018-08-06 08:11:00,-0.78,SSE,18.44,1.12,0.44,,154.0,42.0,0.31,13.17,CLDNV,5043,-119.97707,39.64957
737,28.83,2018-08-06 08:21:00,-0.83,NE,18.17,1.92,0.54,,54.0,45.0,0.9,12.22,CLDNV,5043,-119.97707,39.64957
738,28.83,2018-08-06 08:31:00,-0.83,S,17.78,2.51,0.58,,188.0,50.0,2.01,10.67,CLDNV,5043,-119.97707,39.64957
739,28.78,2018-08-06 08:41:00,-0.83,S,17.56,1.79,1.34,,169.0,54.0,1.3,10.33,CLDNV,5043,-119.97707,39.64957
