,date_time,precip_accum_set_1,volt_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
227,2018-08-05 17:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
228,2018-08-05 18:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
229,2018-08-05 18:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
230,2018-08-05 19:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
231,2018-08-05 19:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
232,2018-08-05 20:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
233,2018-08-05 20:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
234,2018-08-05 21:00:00,1757.68,12.47,0.0,ELKC1,1705,-123.71833,41.98806
235,2018-08-05 21:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
236,2018-08-05 22:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
237,2018-08-05 22:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
238,2018-08-05 23:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
239,2018-08-05 23:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
240,2018-08-06 00:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
241,2018-08-06 00:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
242,2018-08-06 01:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
243,2018-08-06 01:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
244,2018-08-06 02:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
245,2018-08-06 02:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
246,2018-08-06 03:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
247,2018-08-06 03:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
248,2018-08-06 04:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
249,2018-08-06 04:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
250,2018-08-06 05:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
251,2018-08-06 05:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
252,2018-08-06 06:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
253,2018-08-06 06:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
254,2018-08-06 07:00:00,1757.68,12.47,0.0,ELKC1,1705,-123.71833,41.98806
255,2018-08-06 07:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
256,2018-08-06 08:00:00,1757.68,12.47,0.0,ELKC1,1705,-123.71833,41.98806
257,2018-08-06 08:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
258,2018-08-06 09:00:00,1757.68,12.5,0.0,ELKC1,1705,-123.71833,41.98806
259,2018-08-06 09:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
260,2018-08-06 10:00:00,1757.68,12.5,0.0,ELKC1,1705,-123.71833,41.98806
261,2018-08-06 10:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
262,2018-08-06 11:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
263,2018-08-06 11:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
264,2018-08-06 12:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
265,2018-08-06 12:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
266,2018-08-06 13:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
267,2018-08-06 13:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
268,2018-08-06 14:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
269,2018-08-06 14:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
270,2018-08-06 15:00:00,1757.68,12.55,0.0,ELKC1,1705,-123.71833,41.98806
271,2018-08-06 15:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
272,2018-08-06 16:00:00,1757.68,12.55,0.0,ELKC1,1705,-123.71833,41.98806
273,2018-08-06 16:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
274,2018-08-06 17:00:00,1757.68,12.55,0.0,ELKC1,1705,-123.71833,41.98806
275,2018-08-06 17:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
276,2018-08-06 18:00:00,1757.68,12.55,0.0,ELKC1,1705,-123.71833,41.98806
277,2018-08-06 18:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
278,2018-08-06 19:00:00,1757.68,12.54,0.0,ELKC1,1705,-123.71833,41.98806
279,2018-08-06 19:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
280,2018-08-06 20:00:00,1757.68,12.51,0.0,ELKC1,1705,-123.71833,41.98806
281,2018-08-06 20:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
282,2018-08-06 21:00:00,1757.68,12.45,0.0,ELKC1,1705,-123.71833,41.98806
283,2018-08-06 21:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
284,2018-08-06 22:00:00,1757.68,12.43,0.0,ELKC1,1705,-123.71833,41.98806
285,2018-08-06 22:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
286,2018-08-06 23:00:00,1757.68,12.41,0.0,ELKC1,1705,-123.71833,41.98806
287,2018-08-06 23:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
288,2018-08-07 00:00:00,1757.68,12.39,0.0,ELKC1,1705,-123.71833,41.98806
289,2018-08-07 00:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
290,2018-08-07 01:00:00,1757.68,12.37,0.0,ELKC1,1705,-123.71833,41.98806
291,2018-08-07 01:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
292,2018-08-07 02:00:00,1757.68,12.37,0.0,ELKC1,1705,-123.71833,41.98806
293,2018-08-07 02:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
294,2018-08-07 03:00:00,1757.68,12.37,0.0,ELKC1,1705,-123.71833,41.98806
295,2018-08-07 03:30:00,1757.68,,,ELKC1,1705,-123.71833,41.98806
296,2018-08-07 04:00:00,1757.68,12.39,0.0,ELKC1,1705,-123.71833,41.98806
