,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,heat_index_set_1d,sea_level_pressure_set_1,sea_level_pressure_set_1d,ceiling_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,cloud_layer_1_code_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
3141,101151.38,SSE,,37.4,,101050.83,,,,,1.0,99885.92,,METAR KRBL 102225Z AUTO 15010KT 5SM HZ CLR 39/10 A2987,,17.61,5.14,39.0,,2018-08-10 22:25:00,10.29,5.0,,,,6.0,150.0,KRBL,348,-122.25222,40.15056
3142,101151.38,SSE,,37.15,,101050.83,,,,,1.0,99885.92,,METAR KRBL 102230Z AUTO 16012KT 5SM HZ CLR 39/09 A2987,,16.46,6.17,39.0,,2018-08-10 22:30:00,9.3,5.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3143,101151.38,S,,36.92,,101050.84,,,,,1.0,99885.92,,METAR KRBL 102235Z AUTO 18007KT 5SM HZ CLR 39/08 A2987,,15.39,3.6,39.0,,2018-08-10 22:35:00,8.32,5.0,,,,6.0,180.0,KRBL,348,-122.25222,40.15056
3144,101151.38,SSW,,36.92,,101050.84,,,,,1.0,99885.92,,METAR KRBL 102240Z AUTO 20009KT 6SM HZ CLR 39/08 A2987,,15.39,4.63,39.0,,2018-08-10 22:40:00,8.32,6.0,,,,6.0,200.0,KRBL,348,-122.25222,40.15056
3145,101151.38,SSE,,37.15,,101050.83,,,,,1.0,99885.92,,METAR KRBL 102245Z AUTO 16007KT 6SM HZ CLR 39/09 A2987,,16.46,3.6,39.0,,2018-08-10 22:45:00,9.3,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3146,101151.38,S,,36.92,,101050.84,,,,,1.0,99885.92,,METAR KRBL 102250Z AUTO 17008KT 6SM HZ CLR 39/08 A2987,,15.39,4.12,39.0,,2018-08-10 22:50:00,8.32,6.0,,,,6.0,170.0,KRBL,348,-122.25222,40.15056
3147,101151.38,S,7.2,37.39,101090.0,101049.34,,,,,1.0,99885.92,,KRBL 102254Z AUTO 17010G14KT 6SM HZ CLR 39/08 A2987 RMK AO2 SLP109  T03940083,,15.37,5.14,39.4,,2018-08-10 22:54:00,8.62,6.0,8.3,,1.0,6.0,170.0,KRBL,348,-122.25222,40.15056
3148,101151.38,S,,36.92,,101050.84,,,,,1.0,99885.92,,METAR KRBL 102255Z AUTO 17009KT 6SM HZ CLR 39/08 A2987,,15.39,4.63,39.0,,2018-08-10 22:55:00,8.32,6.0,,,,6.0,170.0,KRBL,348,-122.25222,40.15056
3149,101117.52,S,,37.15,,101017.0,,,,,1.0,99852.48,,METAR KRBL 102300Z AUTO 17010KT 6SM HZ CLR 39/09 A2986,,16.46,5.14,39.0,,2018-08-10 23:00:00,9.3,6.0,,,,6.0,170.0,KRBL,348,-122.25222,40.15056
3150,101117.52,SE,,36.92,,101017.01,,,,,1.0,99852.48,,METAR KRBL 102305Z AUTO 14009KT 6SM HZ CLR 39/08 A2986,,15.39,4.63,39.0,,2018-08-10 23:05:00,8.32,6.0,,,,6.0,140.0,KRBL,348,-122.25222,40.15056
3151,101117.52,S,,37.7,,101013.27,,,,,1.0,99852.48,,METAR KRBL 102310Z AUTO 17009KT 6SM HZ CLR 40/07 A2986,,13.62,4.63,40.0,,2018-08-10 23:10:00,7.35,6.0,,,,6.0,170.0,KRBL,348,-122.25222,40.15056
3152,101117.52,SSE,,36.72,,101017.01,,,,,1.0,99852.48,,METAR KRBL 102315Z AUTO 16010KT 6SM HZ CLR 39/07 A2986,,14.37,5.14,39.0,,2018-08-10 23:15:00,7.32,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3153,101117.52,S,,36.72,,101017.01,,,,,1.0,99852.48,,METAR KRBL 102320Z AUTO 17009KT 7SM CLR 39/07 A2986,,14.37,4.63,39.0,,2018-08-10 23:20:00,7.32,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3154,101117.52,S,,37.91,,101013.27,,,,,1.0,99852.48,,METAR KRBL 102325Z AUTO 18009KT 7SM CLR 40/08 A2986,,14.58,4.63,40.0,,2018-08-10 23:25:00,8.34,7.0,,,,,180.0,KRBL,348,-122.25222,40.15056
3155,101083.65,S,,37.91,,100979.43,,,,,1.0,99819.03,,METAR KRBL 102330Z AUTO 17007KT 6SM HZ CLR 40/08 A2985,,14.58,3.6,40.0,,2018-08-10 23:30:00,8.34,6.0,,,,6.0,170.0,KRBL,348,-122.25222,40.15056
3156,101083.65,S,,38.16,,100979.43,,,,,1.0,99819.03,,METAR KRBL 102335Z AUTO 17009KT 6SM HZ CLR 40/09 A2985,,15.61,4.63,40.0,,2018-08-10 23:35:00,9.34,6.0,,,,6.0,170.0,KRBL,348,-122.25222,40.15056
3157,101083.65,S,,38.9,,100975.72,,,,,1.0,99819.03,,METAR KRBL 102340Z AUTO 18009KT 7SM CLR 41/08 A2985,,13.83,4.63,41.0,,2018-08-10 23:40:00,8.38,7.0,,,,,180.0,KRBL,348,-122.25222,40.15056
3158,101083.65,S,,37.7,,100979.43,,,,,1.0,99819.03,,METAR KRBL 102345Z AUTO 18009KT 7SM CLR 40/07 A2985,,13.62,4.63,40.0,,2018-08-10 23:45:00,7.35,7.0,,,,,180.0,KRBL,348,-122.25222,40.15056
3159,101083.65,S,,36.72,,100983.17,,,,,1.0,99819.03,,METAR KRBL 102350Z AUTO 17008KT 7SM CLR 39/07 A2985,,14.37,4.12,39.0,,2018-08-10 23:50:00,7.32,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3160,101083.65,S,,37.64,101020.0,100979.44,,,33.3,,1.0,99819.03,8018.0,KRBL 102354Z AUTO 18007KT 7SM CLR 40/07 A2985 RMK AO2 SLP102  T04000067 10406 20333 58018,,13.34,3.6,40.0,40.6,2018-08-10 23:54:00,7.06,7.0,6.7,,1.0,,180.0,KRBL,348,-122.25222,40.15056
3161,101083.65,SSE,,37.7,,100979.43,,,,,1.0,99819.03,,METAR KRBL 102355Z AUTO 16007KT 7SM CLR 40/07 A2985,,13.62,3.6,40.0,,2018-08-10 23:55:00,7.35,7.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3162,101083.65,S,,37.15,,100983.16,,,,,1.0,99819.03,,METAR KRBL 110000Z AUTO 17006KT 7SM CLR 39/09 A2985,,16.46,3.09,39.0,,2018-08-11 00:00:00,9.3,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3163,101083.65,SE,,38.16,,100979.43,,,,,1.0,99819.03,,METAR KRBL 110005Z AUTO 14010KT 6SM HZ CLR 40/09 A2985,,15.61,5.14,40.0,,2018-08-11 00:05:00,9.34,6.0,,,,6.0,140.0,KRBL,348,-122.25222,40.15056
3164,101049.79,SSE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110010Z AUTO 16010KT 6SM HZ CLR 39/08 A2984,,15.39,5.14,39.0,,2018-08-11 00:10:00,8.32,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3165,101049.79,S,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110015Z AUTO 17009KT 6SM HZ CLR 39/08 A2984,,15.39,4.63,39.0,,2018-08-11 00:15:00,8.32,6.0,,,,6.0,170.0,KRBL,348,-122.25222,40.15056
3166,101049.79,SSE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110020Z AUTO 16008KT 6SM HZ CLR 39/08 A2984,,15.39,4.12,39.0,,2018-08-11 00:20:00,8.32,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3167,101049.79,SSE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110025Z AUTO 16009KT 6SM HZ CLR 39/08 A2984,,15.39,4.63,39.0,,2018-08-11 00:25:00,8.32,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3168,101049.79,SSE,,36.72,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110030Z AUTO 16007KT 6SM HZ CLR 39/07 A2984,,14.37,3.6,39.0,,2018-08-11 00:30:00,7.32,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3169,101049.79,SE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110035Z AUTO 14010KT 6SM HZ CLR 39/08 A2984,,15.39,5.14,39.0,,2018-08-11 00:35:00,8.32,6.0,,,,6.0,140.0,KRBL,348,-122.25222,40.15056
3170,101049.79,SE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110040Z AUTO 14008KT 6SM HZ CLR 39/08 A2984,,15.39,4.12,39.0,,2018-08-11 00:40:00,8.32,6.0,,,,6.0,140.0,KRBL,348,-122.25222,40.15056
3171,101049.79,SSE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110045Z AUTO 15007KT 6SM HZ CLR 39/08 A2984,,15.39,3.6,39.0,,2018-08-11 00:45:00,8.32,6.0,,,,6.0,150.0,KRBL,348,-122.25222,40.15056
3172,101049.79,SSE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110050Z AUTO 16009KT 6SM HZ CLR 39/08 A2984,,15.39,4.63,39.0,,2018-08-11 00:50:00,8.32,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3173,101049.79,SE,,37.28,100990.0,100947.85,,,,,1.0,99785.6,,KRBL 110054Z AUTO 14010KT 6SM HZ CLR 39/08 A2984 RMK AO2 SLP099  T03940078,,14.86,5.14,39.4,,2018-08-11 00:54:00,8.13,6.0,7.8,,1.0,6.0,140.0,KRBL,348,-122.25222,40.15056
3174,101049.79,SE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110055Z AUTO 14010KT 6SM HZ CLR 39/08 A2984,,15.39,5.14,39.0,,2018-08-11 00:55:00,8.32,6.0,,,,6.0,140.0,KRBL,348,-122.25222,40.15056
3175,101049.79,SE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110100Z AUTO 14009KT 6SM HZ CLR 39/08 A2984,,15.39,4.63,39.0,,2018-08-11 01:00:00,8.32,6.0,,,,6.0,140.0,KRBL,348,-122.25222,40.15056
3176,101049.79,SSE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110105Z AUTO 16008KT 6SM HZ CLR 39/08 A2984,,15.39,4.12,39.0,,2018-08-11 01:05:00,8.32,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3177,101049.79,SSE,,36.92,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110110Z AUTO 15009KT 6SM HZ CLR 39/08 A2984,,15.39,4.63,39.0,,2018-08-11 01:10:00,8.32,6.0,,,,6.0,150.0,KRBL,348,-122.25222,40.15056
3178,101049.79,SSE,,36.72,,100949.35,,,,,1.0,99785.6,,METAR KRBL 110115Z AUTO 16007KT 6SM HZ CLR 39/07 A2984,,14.37,3.6,39.0,,2018-08-11 01:15:00,7.32,6.0,,,,6.0,160.0,KRBL,348,-122.25222,40.15056
3179,101015.92,SSE,,36.55,,100915.51,,,,,1.0,99752.15,,METAR KRBL 110120Z AUTO 15008KT 7SM CLR 39/06 A2983,,13.41,4.12,39.0,,2018-08-11 01:20:00,6.33,7.0,,,,,150.0,KRBL,348,-122.25222,40.15056
3180,101015.92,SSE,,36.12,,100915.52,,,,,1.0,99752.15,,METAR KRBL 110125Z AUTO 16007KT 7SM CLR 39/04 A2983,,11.67,3.6,39.0,,2018-08-11 01:25:00,4.36,7.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3181,101015.92,SSE,,35.59,,100919.27,,,,,1.0,99752.15,,METAR KRBL 110130Z AUTO 16009KT 8SM CLR 38/06 A2983,,14.16,4.63,38.0,,2018-08-11 01:30:00,6.31,8.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3182,101015.92,SSE,,35.59,,100919.27,,,,,1.0,99752.15,,METAR KRBL 110135Z AUTO 16008KT 8SM CLR 38/06 A2983,,14.16,4.12,38.0,,2018-08-11 01:35:00,6.31,8.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3183,101015.92,S,,35.74,,100919.27,,,,,1.0,99752.15,,METAR KRBL 110140Z AUTO 17009KT 7SM CLR 38/07 A2983,,15.16,4.63,38.0,,2018-08-11 01:40:00,7.29,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3184,101015.92,S,,35.92,,100919.26,,,,,1.0,99752.15,,METAR KRBL 110145Z AUTO 17008KT 7SM CLR 38/08 A2983,,16.24,4.12,38.0,,2018-08-11 01:45:00,8.29,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3185,101049.79,SSE,,36.13,,100953.1,,,,,1.0,99785.6,,METAR KRBL 110150Z AUTO 16010KT 7SM CLR 38/09 A2984,,17.37,5.14,38.0,,2018-08-11 01:50:00,9.27,7.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3186,101049.79,S,,35.29,100980.0,100956.12,,,,,1.0,99785.6,,KRBL 110154Z AUTO 18009KT 7SM CLR 37/09 A2984 RMK AO2 SLP098  T03720089,,18.02,4.63,37.2,,2018-08-11 01:54:00,9.15,7.0,8.9,,1.0,,180.0,KRBL,348,-122.25222,40.15056
3187,101049.79,S,,35.11,,100956.88,,,,,1.0,99785.6,,METAR KRBL 110155Z AUTO 18009KT 7SM CLR 37/09 A2984,,18.34,4.63,37.0,,2018-08-11 01:55:00,9.24,7.0,,,,,180.0,KRBL,348,-122.25222,40.15056
3188,101049.79,S,,34.92,,100956.89,,,,,1.0,99785.6,,METAR KRBL 110200Z AUTO 18011KT 7SM CLR 37/08 A2984,,17.14,5.66,37.0,,2018-08-11 02:00:00,8.25,7.0,,,,,180.0,KRBL,348,-122.25222,40.15056
3189,101049.79,S,,35.11,,100956.88,,,,,1.0,99785.6,,METAR KRBL 110205Z AUTO 17011KT 7SM CLR 37/09 A2984,,18.34,5.66,37.0,,2018-08-11 02:05:00,9.24,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3190,101049.79,S,,34.1,,100960.69,,,,,1.0,99785.6,,METAR KRBL 110210Z AUTO 17011KT 7SM CLR 36/09 A2984,,19.37,5.66,36.0,,2018-08-11 02:10:00,9.21,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3191,101049.79,S,,34.3,,100960.68,,,,,1.0,99785.6,,METAR KRBL 110215Z AUTO 17010KT 7SM CLR 36/10 A2984,,20.72,5.14,36.0,,2018-08-11 02:15:00,10.21,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3192,101049.79,S,,34.3,,100960.68,,,,,1.0,99785.6,,METAR KRBL 110220Z AUTO 17009KT 7SM CLR 36/10 A2984,,20.72,4.63,36.0,,2018-08-11 02:20:00,10.21,7.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3193,101015.92,SSE,,33.5,,100930.66,,,,,1.0,99752.15,,METAR KRBL 110225Z AUTO 16008KT 7SM CLR 35/11 A2983,,23.4,4.12,35.0,,2018-08-11 02:25:00,11.18,7.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3194,101049.79,SSE,,33.5,,100964.51,,,,,1.0,99785.6,,METAR KRBL 110230Z AUTO 16009KT 7SM CLR 35/11 A2984,,23.4,4.63,35.0,,2018-08-11 02:30:00,11.18,7.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3195,101049.79,SSE,,33.28,,100964.51,,,,,1.0,99785.6,,METAR KRBL 110235Z AUTO 16009KT 8SM CLR 35/10 A2984,,21.89,4.63,35.0,,2018-08-11 02:35:00,10.18,8.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3196,101049.79,S,,32.29,,100968.37,,,,,1.0,99785.6,,METAR KRBL 110240Z AUTO 17008KT 8SM CLR 34/10 A2984,,23.13,4.12,34.0,,2018-08-11 02:40:00,10.15,8.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3197,101049.79,S,,32.49,,100968.36,,,,,396.0,99785.6,,METAR KRBL 110245Z AUTO 17008KT 8SM FEW039 34/11 A2984,,24.73,4.12,34.0,,2018-08-11 02:45:00,11.15,8.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3198,101049.79,S,,32.49,,100968.36,,,,,412.0,99785.6,,METAR KRBL 110250Z AUTO 17007KT 8SM SCT041 34/11 A2984,,24.73,3.6,34.0,,2018-08-11 02:50:00,11.15,8.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3199,101049.79,S,,31.82,100990.0,100971.08,1249.68,,,,413.0,99785.6,5003.0,KRBL 110254Z AUTO 17007KT 8SM BKN041 33/11 A2984 RMK AO2 SLP099  T03330111 55003,,25.88,3.6,33.3,,2018-08-11 02:54:00,11.23,8.0,11.1,,1.0,,170.0,KRBL,348,-122.25222,40.15056
3200,101049.79,S,,31.51,,100972.25,1249.68,,,,413.0,99785.6,,METAR KRBL 110255Z AUTO 17007KT 8SM BKN041 33/11 A2984,,26.15,3.6,33.0,,2018-08-11 02:55:00,11.13,8.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3201,101049.79,S,,31.51,,100972.25,1249.68,,,,413.0,99785.6,,METAR KRBL 110300Z AUTO 17006KT 8SM BKN041 33/11 A2984,,26.15,3.09,33.0,,2018-08-11 03:00:00,11.13,8.0,,,,,170.0,KRBL,348,-122.25222,40.15056
3202,101049.79,SSE,,30.56,,100976.15,1310.64,,,,433.0,99785.6,,METAR KRBL 110305Z AUTO 16006KT 8SM BKN043 32/11 A2984,,27.66,3.09,32.0,,2018-08-11 03:05:00,11.1,8.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3203,101049.79,SSE,,30.56,,100976.15,1310.64,,,,433.0,99785.6,,METAR KRBL 110310Z AUTO 16006KT 8SM BKN043 32/11 A2984,,27.66,3.09,32.0,,2018-08-11 03:10:00,11.1,8.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3204,101049.79,SSE,,30.56,,100976.15,1310.64,,,,433.0,99785.6,,METAR KRBL 110315Z AUTO 16005KT 8SM BKN043 32/11 A2984,,27.66,2.57,32.0,,2018-08-11 03:15:00,11.1,8.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3205,101049.79,SSE,,29.67,,100980.09,1310.64,,,,433.0,99785.6,,METAR KRBL 110320Z AUTO 16004KT 8SM BKN043 31/11 A2984,,29.27,2.06,31.0,,2018-08-11 03:20:00,11.08,8.0,,,,,160.0,KRBL,348,-122.25222,40.15056
3206,101049.79,SE,,29.67,,100980.09,1310.64,,,,433.0,99785.6,,METAR KRBL 110325Z AUTO 14004KT 8SM BKN043 31/11 A2984,,29.27,2.06,31.0,,2018-08-11 03:25:00,11.08,8.0,,,,,140.0,KRBL,348,-122.25222,40.15056
3207,101049.79,SE,,30.56,,100976.15,1310.64,,,,433.0,99785.6,,METAR KRBL 110330Z AUTO 14004KT 8SM BKN043 32/11 A2984,,27.66,2.06,32.0,,2018-08-11 03:30:00,11.1,8.0,,,,,140.0,KRBL,348,-122.25222,40.15056
3208,101049.79,SSE,,30.56,,100976.15,1249.68,,,,413.0,99785.6,,METAR KRBL 110335Z AUTO 15004KT 9SM BKN041 32/11 A2984,,27.66,2.06,32.0,,2018-08-11 03:35:00,11.1,9.0,,,,,150.0,KRBL,348,-122.25222,40.15056
3209,101049.79,SSE,,30.56,,100976.15,1249.68,,,,413.0,99785.6,,METAR KRBL 110340Z AUTO 15004KT 9SM BKN041 32/11 A2984,,27.66,2.06,32.0,,2018-08-11 03:40:00,11.1,9.0,,,,,150.0,KRBL,348,-122.25222,40.15056
3210,101083.65,SE,,30.56,,101009.98,1249.68,,,,413.0,99819.03,,METAR KRBL 110345Z AUTO 14004KT 9SM BKN041 32/11 A2985,,27.66,2.06,32.0,,2018-08-11 03:45:00,11.1,9.0,,,,,140.0,KRBL,348,-122.25222,40.15056
3211,101083.65,SE,,30.56,,101009.98,,,,,422.0,99819.03,,METAR KRBL 110350Z AUTO 13004KT 9SM SCT042 32/11 A2985,,27.66,2.06,32.0,,2018-08-11 03:50:00,11.1,9.0,,,,,130.0,KRBL,348,-122.25222,40.15056
3212,101083.65,ESE,,29.77,101020.0,101013.52,,,,,422.0,99819.03,,KRBL 110354Z AUTO 12005KT 9SM SCT042 31/11 A2985 RMK AO2 SLP102  T03110111,,29.3,2.57,31.1,,2018-08-11 03:54:00,11.19,9.0,11.1,,1.0,,120.0,KRBL,348,-122.25222,40.15056
3213,101083.65,ESE,,29.67,,101013.92,,,,,422.0,99819.03,,METAR KRBL 110355Z AUTO 12005KT 9SM SCT042 31/11 A2985,,29.27,2.57,31.0,,2018-08-11 03:55:00,11.08,9.0,,,,,120.0,KRBL,348,-122.25222,40.15056
3214,101083.65,ESE,,29.85,,101013.91,,,,,416.0,99819.03,,METAR KRBL 110400Z AUTO 12005KT 9SM FEW041 31/12 A2985,,31.27,2.57,31.0,,2018-08-11 04:00:00,12.08,9.0,,,,,120.0,KRBL,348,-122.25222,40.15056
3215,101083.65,E,,29.0,,101017.87,,,,,436.0,99819.03,,METAR KRBL 110405Z AUTO 09005KT 9SM FEW043 30/12 A2985,,33.11,2.57,30.0,,2018-08-11 04:05:00,12.06,9.0,,,,,90.0,KRBL,348,-122.25222,40.15056
3216,101083.65,E,,29.0,,101017.87,,,,,1.0,99819.03,,METAR KRBL 110410Z AUTO 09005KT 9SM CLR 30/12 A2985,,33.11,2.57,30.0,,2018-08-11 04:10:00,12.06,9.0,,,,,90.0,KRBL,348,-122.25222,40.15056
3217,101117.52,E,,30.07,,101047.76,,,,,1.0,99852.48,,METAR KRBL 110415Z AUTO 10004KT 9SM CLR 31/13 A2986,,33.39,2.06,31.0,,2018-08-11 04:15:00,13.07,9.0,,,,,100.0,KRBL,348,-122.25222,40.15056
3218,101117.52,ESE,,30.07,,101047.76,,,,,1.0,99852.48,,METAR KRBL 110420Z AUTO 11006KT 8SM CLR 31/13 A2986,,33.39,3.09,31.0,,2018-08-11 04:20:00,13.07,8.0,,,,,110.0,KRBL,348,-122.25222,40.15056
3219,101117.52,ESE,,29.44,,101051.71,,,,,1.0,99852.48,,METAR KRBL 110425Z AUTO 11006KT 8SM CLR 30/14 A2986,,37.73,3.09,30.0,,2018-08-11 04:25:00,14.06,8.0,,,,,110.0,KRBL,348,-122.25222,40.15056
3220,101117.52,ESE,,29.2,,101051.72,,,,,1.0,99852.48,,METAR KRBL 110430Z AUTO 11006KT 8SM CLR 30/13 A2986,,35.35,3.09,30.0,,2018-08-11 04:30:00,13.06,8.0,,,,,110.0,KRBL,348,-122.25222,40.15056
3221,101117.52,ESE,,28.39,,101055.71,,,,,1.0,99852.48,,METAR KRBL 110435Z AUTO 12005KT 8SM CLR 29/13 A2986,,37.44,2.57,29.0,,2018-08-11 04:35:00,13.04,8.0,,,,,120.0,KRBL,348,-122.25222,40.15056
3222,101117.52,SE,,28.39,,101055.71,,,,,1.0,99852.48,,METAR KRBL 110440Z AUTO 13003KT 8SM CLR 29/13 A2986,,37.44,1.54,29.0,,2018-08-11 04:40:00,13.04,8.0,,,,,130.0,KRBL,348,-122.25222,40.15056
3223,101117.52,N,,28.39,,101055.71,,,,,1.0,99852.48,,METAR KRBL 110445Z AUTO 00000KT 8SM CLR 29/13 A2986,,37.44,0.0,29.0,,2018-08-11 04:45:00,13.04,8.0,,,,,0.0,KRBL,348,-122.25222,40.15056
3224,101151.38,NW,,28.39,,101089.55,,,,,1.0,99885.92,,METAR KRBL 110450Z AUTO 32004KT 8SM CLR 29/13 A2987,,37.44,2.06,29.0,,2018-08-11 04:50:00,13.04,8.0,,,,,320.0,KRBL,348,-122.25222,40.15056
3225,101151.38,NW,,27.91,101090.0,101092.36,,,,,1.0,99885.92,,KRBL 110454Z AUTO 31006KT 8SM CLR 28/13 A2987 RMK AO2 SLP109  T02830133,,39.76,3.09,28.3,,2018-08-11 04:54:00,13.33,8.0,13.3,,1.0,,310.0,KRBL,348,-122.25222,40.15056
3226,101151.38,NW,,27.64,,101093.56,,,,,1.0,99885.92,,METAR KRBL 110455Z AUTO 31006KT 8SM CLR 28/13 A2987,,39.68,3.09,28.0,,2018-08-11 04:55:00,13.03,8.0,,,,,310.0,KRBL,348,-122.25222,40.15056
3227,101151.38,NNW,,28.2,,101089.55,,,,,1.0,99885.92,,METAR KRBL 110500Z AUTO 33003KT 8SM CLR 29/12 A2987,,35.07,1.54,29.0,,2018-08-11 05:00:00,12.05,8.0,,,,,330.0,KRBL,348,-122.25222,40.15056
3228,101151.38,N,,28.2,,101089.55,,,,,1.0,99885.92,,METAR KRBL 110505Z AUTO 00000KT 9SM CLR 29/12 A2987,,35.07,0.0,29.0,,2018-08-11 05:05:00,12.05,9.0,,,,,0.0,KRBL,348,-122.25222,40.15056
3229,101151.38,NNW,,27.48,,101093.57,,,,,1.0,99885.92,,METAR KRBL 110510Z AUTO 34003KT 9SM CLR 28/12 A2987,,37.16,1.54,28.0,,2018-08-11 05:10:00,12.03,9.0,,,,,340.0,KRBL,348,-122.25222,40.15056
3230,101151.38,NNW,,27.48,,101093.57,,,,,1.0,99885.92,,METAR KRBL 110515Z AUTO 34004KT 8SM CLR 28/12 A2987,,37.16,2.06,28.0,,2018-08-11 05:15:00,12.03,8.0,,,,,340.0,KRBL,348,-122.25222,40.15056
3231,101151.38,NNW,,27.48,,101093.57,,,,,1.0,99885.92,,METAR KRBL 110520Z AUTO 34004KT 9SM CLR 28/12 A2987,,37.16,2.06,28.0,,2018-08-11 05:20:00,12.03,9.0,,,,,340.0,KRBL,348,-122.25222,40.15056
3232,101151.38,NNW,,27.48,,101093.57,,,,,1.0,99885.92,,METAR KRBL 110525Z AUTO 34005KT 9SM CLR 28/12 A2987,,37.16,2.57,28.0,,2018-08-11 05:25:00,12.03,9.0,,,,,340.0,KRBL,348,-122.25222,40.15056
3233,101151.38,NNW,,27.48,,101093.57,,,,,1.0,99885.92,,METAR KRBL 110530Z AUTO 34005KT 9SM CLR 28/12 A2987,,37.16,2.57,28.0,,2018-08-11 05:30:00,12.03,9.0,,,,,340.0,KRBL,348,-122.25222,40.15056
3234,101151.38,NNW,,27.48,,101093.57,,,,,1.0,99885.92,,METAR KRBL 110535Z AUTO 34004KT 8SM CLR 28/12 A2987,,37.16,2.06,28.0,,2018-08-11 05:35:00,12.03,8.0,,,,,340.0,KRBL,348,-122.25222,40.15056
3235,101185.24,NNW,,27.48,,101127.41,,,,,1.0,99919.35,,METAR KRBL 110540Z AUTO 33004KT 8SM CLR 28/12 A2988,,37.16,2.06,28.0,,2018-08-11 05:40:00,12.03,8.0,,,,,330.0,KRBL,348,-122.25222,40.15056
3236,101185.24,NNW,,26.83,,101131.45,,,,,1.0,99919.35,,METAR KRBL 110545Z AUTO 33004KT 8SM CLR 27/12 A2988,,39.39,2.06,27.0,,2018-08-11 05:45:00,12.02,8.0,,,,,330.0,KRBL,348,-122.25222,40.15056
3237,101185.24,N,,26.83,,101131.45,,,,,1.0,99919.35,,METAR KRBL 110550Z AUTO 35004KT 8SM CLR 27/12 A2988,,39.39,2.06,27.0,,2018-08-11 05:50:00,12.02,8.0,,,,,350.0,KRBL,348,-122.25222,40.15056
3238,101185.24,N,,26.92,101110.0,101130.64,,,27.2,,1.0,99919.35,1013.0,KRBL 110554Z AUTO 36004KT 8SM CLR 27/12 A2988 RMK AO2 SLP111  T02720117 10400 20272 51013,,38.17,2.06,27.2,40.0,2018-08-11 05:54:00,11.72,8.0,11.7,,1.0,,360.0,KRBL,348,-122.25222,40.15056
