,date_time,altimeter_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,relative_humidity_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 22:10:00,101760.93,87018.28,-16.31,30.59,3.0,100337.53,34.44,D1323,4265,-121.21833,41.23167
1,2018-08-16 03:41:00,101659.34,86931.41,-3.44,,16.0,100738.26,23.89,D1323,4265,-121.21833,41.23167
2,2018-08-16 03:51:00,101693.2,86960.36,-3.9,,16.0,100799.49,23.33,D1323,4265,-121.21833,41.23167
3,2018-08-16 04:01:00,101693.2,86960.36,-4.35,,16.0,100826.78,22.78,D1323,4265,-121.21833,41.23167
4,2018-08-16 04:11:00,101727.07,86989.32,-4.46,,17.0,100915.76,21.67,D1323,4265,-121.21833,41.23167
5,2018-08-16 04:21:00,101727.07,86989.32,-4.16,,18.0,100943.87,21.11,D1323,4265,-121.21833,41.23167
6,2018-08-16 04:31:00,101727.07,86989.32,-3.9,,19.0,100971.59,20.56,D1323,4265,-121.21833,41.23167
7,2018-08-16 04:41:00,101760.93,87018.28,-3.69,,20.0,101033.55,20.0,D1323,4265,-121.21833,41.23167
8,2018-08-16 04:51:00,101760.93,87018.28,-4.62,,20.0,101090.12,18.89,D1323,4265,-121.21833,41.23167
9,2018-08-16 05:01:00,101794.79,87047.23,-3.97,,21.0,101123.74,18.89,D1323,4265,-121.21833,41.23167
10,2018-08-16 05:11:00,101794.79,87047.23,-4.44,,21.0,101152.46,18.33,D1323,4265,-121.21833,41.23167
11,2018-08-16 05:21:00,101794.79,87047.23,-5.55,,20.0,101180.8,17.78,D1323,4265,-121.21833,41.23167
12,2018-08-16 05:31:00,101794.79,87047.23,-6.01,,20.0,101209.75,17.22,D1323,4265,-121.21833,41.23167
13,2018-08-16 05:41:00,101794.79,87047.23,-5.23,,22.0,101238.27,16.67,D1323,4265,-121.21833,41.23167
14,2018-08-16 05:51:00,101794.79,87047.23,-5.23,,22.0,101238.27,16.67,D1323,4265,-121.21833,41.23167
15,2018-08-16 06:01:00,101794.79,87047.23,-5.12,,23.0,101267.45,16.11,D1323,4265,-121.21833,41.23167
16,2018-08-16 06:11:00,101828.66,87076.2,-5.12,,23.0,101301.15,16.11,D1323,4265,-121.21833,41.23167
17,2018-08-16 06:21:00,101828.66,87076.2,-5.03,,24.0,101329.93,15.56,D1323,4265,-121.21833,41.23167
18,2018-08-16 06:31:00,101828.66,87076.2,-5.03,,24.0,101329.93,15.56,D1323,4265,-121.21833,41.23167
19,2018-08-16 06:41:00,101828.66,87076.2,-5.5,,24.0,101359.37,15.0,D1323,4265,-121.21833,41.23167
20,2018-08-16 06:51:00,101828.66,87076.2,-4.97,,25.0,101359.35,15.0,D1323,4265,-121.21833,41.23167
21,2018-08-16 07:01:00,101828.66,87076.2,-4.93,,26.0,101388.9,14.44,D1323,4265,-121.21833,41.23167
22,2018-08-16 07:12:00,101828.66,87076.2,-4.43,,27.0,101388.89,14.44,D1323,4265,-121.21833,41.23167
23,2018-08-16 07:22:00,101828.66,87076.2,-4.91,,27.0,101418.04,13.89,D1323,4265,-121.21833,41.23167
24,2018-08-16 07:32:00,101828.66,87076.2,-4.91,,27.0,101418.04,13.89,D1323,4265,-121.21833,41.23167
25,2018-08-16 07:42:00,101828.66,87076.2,-4.42,,28.0,101418.02,13.89,D1323,4265,-121.21833,41.23167
26,2018-08-16 07:52:00,101862.52,87105.15,-4.91,,28.0,101481.56,13.33,D1323,4265,-121.21833,41.23167
27,2018-08-16 08:02:00,101828.66,87076.2,-4.45,,29.0,101447.81,13.33,D1323,4265,-121.21833,41.23167
28,2018-08-16 08:12:00,101862.52,87105.15,-4.92,,29.0,101510.95,12.78,D1323,4265,-121.21833,41.23167
29,2018-08-16 08:22:00,101862.52,87105.15,-4.48,,30.0,101510.93,12.78,D1323,4265,-121.21833,41.23167
30,2018-08-16 08:32:00,101828.66,87076.2,-4.04,,31.0,101477.18,12.78,D1323,4265,-121.21833,41.23167
31,2018-08-16 08:42:00,101862.52,87105.15,-4.53,,31.0,101540.98,12.22,D1323,4265,-121.21833,41.23167
32,2018-08-16 08:52:00,101828.66,87076.2,-4.53,,31.0,101507.23,12.22,D1323,4265,-121.21833,41.23167
33,2018-08-16 09:02:00,101828.66,87076.2,-4.59,,32.0,101536.86,11.67,D1323,4265,-121.21833,41.23167
34,2018-08-16 09:12:00,101828.66,87076.2,-4.59,,32.0,101536.86,11.67,D1323,4265,-121.21833,41.23167
35,2018-08-16 09:22:00,101862.52,87105.15,-4.18,,33.0,101570.6,11.67,D1323,4265,-121.21833,41.23167
36,2018-08-16 09:32:00,101862.52,87105.15,-4.68,,33.0,101600.91,11.11,D1323,4265,-121.21833,41.23167
37,2018-08-16 09:42:00,101896.38,87134.11,-4.28,,34.0,101634.68,11.11,D1323,4265,-121.21833,41.23167
38,2018-08-16 09:52:00,101896.38,87134.11,-3.89,,35.0,101634.67,11.11,D1323,4265,-121.21833,41.23167
39,2018-08-16 10:02:00,101896.38,87134.11,-4.38,,35.0,101664.57,10.56,D1323,4265,-121.21833,41.23167
40,2018-08-16 10:12:00,101896.38,87134.11,-4.01,,36.0,101664.56,10.56,D1323,4265,-121.21833,41.23167
41,2018-08-16 10:22:00,101896.38,87134.11,-4.38,,35.0,101664.57,10.56,D1323,4265,-121.21833,41.23167
42,2018-08-16 10:32:00,101896.38,87134.11,-4.38,,35.0,101664.57,10.56,D1323,4265,-121.21833,41.23167
43,2018-08-16 10:42:00,101896.38,87134.11,-4.51,,36.0,101695.13,10.0,D1323,4265,-121.21833,41.23167
44,2018-08-16 10:52:00,101896.38,87134.11,-4.88,,35.0,101695.14,10.0,D1323,4265,-121.21833,41.23167
45,2018-08-16 11:02:00,101896.38,87134.11,-4.88,,35.0,101695.14,10.0,D1323,4265,-121.21833,41.23167
46,2018-08-16 11:12:00,101896.38,87134.11,-4.88,,35.0,101695.14,10.0,D1323,4265,-121.21833,41.23167
47,2018-08-16 11:22:00,101896.38,87134.11,-5.01,,36.0,101725.83,9.44,D1323,4265,-121.21833,41.23167
48,2018-08-16 11:32:00,101896.38,87134.11,-4.64,,37.0,101725.82,9.44,D1323,4265,-121.21833,41.23167
49,2018-08-16 11:42:00,101896.38,87134.11,-4.64,,37.0,101725.82,9.44,D1323,4265,-121.21833,41.23167
50,2018-08-16 11:52:00,101896.38,87134.11,-4.64,,37.0,101725.82,9.44,D1323,4265,-121.21833,41.23167
51,2018-08-16 12:02:00,101930.25,87163.07,-4.78,,38.0,101789.91,8.89,D1323,4265,-121.21833,41.23167
52,2018-08-16 12:12:00,101930.25,87163.07,-4.78,,38.0,101789.91,8.89,D1323,4265,-121.21833,41.23167
53,2018-08-16 12:22:00,101930.25,87163.07,-4.78,,38.0,101789.91,8.89,D1323,4265,-121.21833,41.23167
54,2018-08-16 12:32:00,101930.25,87163.07,-4.78,,38.0,101789.91,8.89,D1323,4265,-121.21833,41.23167
55,2018-08-16 12:42:00,101930.25,87163.07,-4.94,,39.0,101820.87,8.33,D1323,4265,-121.21833,41.23167
56,2018-08-16 12:52:00,101930.25,87163.07,-4.94,,39.0,101820.87,8.33,D1323,4265,-121.21833,41.23167
57,2018-08-16 13:02:00,101964.11,87192.02,-4.94,,39.0,101854.69,8.33,D1323,4265,-121.21833,41.23167
58,2018-08-16 13:12:00,101964.11,87192.02,-4.6,,40.0,101854.68,8.33,D1323,4265,-121.21833,41.23167
59,2018-08-16 13:22:00,101964.11,87192.02,-4.6,,40.0,101854.68,8.33,D1323,4265,-121.21833,41.23167
60,2018-08-16 13:32:00,101964.11,87192.02,-4.6,,40.0,101854.68,8.33,D1323,4265,-121.21833,41.23167
61,2018-08-16 13:42:00,101997.98,87220.99,-4.27,,41.0,101888.51,8.33,D1323,4265,-121.21833,41.23167
62,2018-08-16 13:52:00,101997.98,87220.99,-4.27,,41.0,101888.51,8.33,D1323,4265,-121.21833,41.23167
63,2018-08-16 14:02:00,101997.98,87220.99,-4.27,,41.0,101888.51,8.33,D1323,4265,-121.21833,41.23167
64,2018-08-16 14:12:00,102031.84,87249.94,-3.95,,42.0,101922.32,8.33,D1323,4265,-121.21833,41.23167
65,2018-08-16 14:22:00,102031.84,87249.94,-3.44,,42.0,101891.32,8.89,D1323,4265,-121.21833,41.23167
66,2018-08-16 14:32:00,102031.84,87249.94,-2.62,,43.0,101860.99,9.44,D1323,4265,-121.21833,41.23167
67,2018-08-16 14:42:00,102031.84,87249.94,-2.11,,43.0,101830.24,10.0,D1323,4265,-121.21833,41.23167
68,2018-08-16 14:52:00,102031.84,87249.94,-1.61,,43.0,101799.63,10.56,D1323,4265,-121.21833,41.23167
69,2018-08-16 15:03:00,102031.84,87249.94,-0.6,,43.0,101739.32,11.67,D1323,4265,-121.21833,41.23167
70,2018-08-16 15:13:00,102031.84,87249.94,0.09,,42.0,101679.51,12.78,D1323,4265,-121.21833,41.23167
71,2018-08-16 15:23:00,102031.84,87249.94,-0.05,,36.0,101561.43,15.0,D1323,4265,-121.21833,41.23167
72,2018-08-16 15:33:00,102031.84,87249.94,0.83,,31.0,101387.84,18.33,D1323,4265,-121.21833,41.23167
73,2018-08-16 15:43:00,102031.84,87249.94,1.84,,28.0,101246.09,21.11,D1323,4265,-121.21833,41.23167
74,2018-08-16 15:53:00,102031.84,87249.94,2.17,,25.0,101134.93,23.33,D1323,4265,-121.21833,41.23167
75,2018-08-16 16:03:00,102031.84,87249.94,1.81,,22.0,101052.5,25.0,D1323,4265,-121.21833,41.23167
76,2018-08-16 16:13:00,102031.84,87249.94,1.42,,20.0,100998.25,26.11,D1323,4265,-121.21833,41.23167
77,2018-08-16 16:23:00,102031.84,87249.94,1.42,,20.0,100998.25,26.11,D1323,4265,-121.21833,41.23167
78,2018-08-16 16:33:00,102031.84,87249.94,0.49,,20.0,101052.55,25.0,D1323,4265,-121.21833,41.23167
79,2018-08-16 16:43:00,102031.84,87249.94,0.23,,21.0,101107.26,23.89,D1323,4265,-121.21833,41.23167
80,2018-08-16 16:53:00,102031.84,87249.94,0.69,,21.0,101080.08,24.44,D1323,4265,-121.21833,41.23167
81,2018-08-16 17:03:00,102031.84,87249.94,0.02,,20.0,101080.11,24.44,D1323,4265,-121.21833,41.23167
82,2018-08-16 17:13:00,102031.84,87249.94,0.49,,20.0,101052.55,25.0,D1323,4265,-121.21833,41.23167
83,2018-08-16 17:23:00,101997.98,87220.99,0.25,,19.0,100991.61,25.56,D1323,4265,-121.21833,41.23167
84,2018-08-16 17:33:00,101997.98,87220.99,-0.03,,18.0,100964.8,26.11,D1323,4265,-121.21833,41.23167
85,2018-08-16 17:43:00,101997.98,87220.99,0.43,25.86,18.0,100937.57,26.67,D1323,4265,-121.21833,41.23167
86,2018-08-16 17:53:00,101997.98,87220.99,0.88,26.47,18.0,100910.94,27.22,D1323,4265,-121.21833,41.23167
87,2018-08-16 18:03:00,101997.98,87220.99,1.35,26.55,18.0,100883.93,27.78,D1323,4265,-121.21833,41.23167
88,2018-08-16 18:13:00,101997.98,87220.99,1.01,26.91,17.0,100857.53,28.33,D1323,4265,-121.21833,41.23167
89,2018-08-16 18:23:00,101997.98,87220.99,1.92,27.73,17.0,100804.51,29.44,D1323,4265,-121.21833,41.23167
90,2018-08-16 18:33:00,101964.11,87192.02,1.54,28.15,16.0,100744.47,30.0,D1323,4265,-121.21833,41.23167
91,2018-08-16 18:43:00,101964.11,87192.02,2.38,28.17,17.0,100744.44,30.0,D1323,4265,-121.21833,41.23167
92,2018-08-16 18:53:00,101997.98,87220.99,3.64,28.64,18.0,100751.38,30.56,D1323,4265,-121.21833,41.23167
93,2018-08-16 19:03:00,101964.11,87192.02,4.1,29.1,18.0,100692.01,31.11,D1323,4265,-121.21833,41.23167
94,2018-08-16 19:13:00,101997.98,87220.99,3.75,29.56,17.0,100699.21,31.67,D1323,4265,-121.21833,41.23167
95,2018-08-16 19:23:00,101964.11,87192.02,3.75,29.56,17.0,100665.76,31.67,D1323,4265,-121.21833,41.23167
96,2018-08-16 19:33:00,101964.11,87192.02,2.9,29.53,16.0,100665.8,31.67,D1323,4265,-121.21833,41.23167
97,2018-08-16 19:43:00,101964.11,87192.02,2.9,29.53,16.0,100665.8,31.67,D1323,4265,-121.21833,41.23167
98,2018-08-16 19:53:00,101964.11,87192.02,2.9,29.53,16.0,100665.8,31.67,D1323,4265,-121.21833,41.23167
99,2018-08-16 20:03:00,101964.11,87192.02,3.75,29.56,17.0,100665.76,31.67,D1323,4265,-121.21833,41.23167
100,2018-08-16 20:13:00,101964.11,87192.02,3.75,29.56,17.0,100665.76,31.67,D1323,4265,-121.21833,41.23167
101,2018-08-16 20:23:00,101964.11,87192.02,3.75,29.56,17.0,100665.76,31.67,D1323,4265,-121.21833,41.23167
102,2018-08-16 20:33:00,101964.11,87192.02,4.21,30.05,17.0,100640.05,32.22,D1323,4265,-121.21833,41.23167
103,2018-08-16 20:43:00,101964.11,87192.02,4.21,30.05,17.0,100640.05,32.22,D1323,4265,-121.21833,41.23167
104,2018-08-16 20:53:00,101964.11,87192.02,4.21,30.05,17.0,100640.05,32.22,D1323,4265,-121.21833,41.23167
105,2018-08-16 21:03:00,101964.11,87192.02,4.21,30.05,17.0,100640.05,32.22,D1323,4265,-121.21833,41.23167
106,2018-08-16 21:13:00,101930.25,87163.07,4.67,30.56,17.0,100580.56,32.78,D1323,4265,-121.21833,41.23167
107,2018-08-16 21:23:00,101964.11,87192.02,4.67,30.56,17.0,100613.97,32.78,D1323,4265,-121.21833,41.23167
108,2018-08-16 21:33:00,101930.25,87163.07,4.67,30.56,17.0,100580.56,32.78,D1323,4265,-121.21833,41.23167
109,2018-08-16 21:43:00,101930.25,87163.07,4.67,30.56,17.0,100580.56,32.78,D1323,4265,-121.21833,41.23167
110,2018-08-16 21:53:00,101930.25,87163.07,4.26,31.02,16.0,100555.09,33.33,D1323,4265,-121.21833,41.23167
111,2018-08-16 22:03:00,101930.25,87163.07,3.81,30.52,16.0,100580.6,32.78,D1323,4265,-121.21833,41.23167
112,2018-08-16 22:13:00,101930.25,87163.07,4.21,30.05,17.0,100606.63,32.22,D1323,4265,-121.21833,41.23167
113,2018-08-16 22:23:00,101930.25,87163.07,3.75,29.56,17.0,100632.34,31.67,D1323,4265,-121.21833,41.23167
114,2018-08-16 22:33:00,101930.25,87163.07,3.3,29.08,17.0,100658.61,31.11,D1323,4265,-121.21833,41.23167
115,2018-08-16 22:43:00,101930.25,87163.07,3.3,29.08,17.0,100658.61,31.11,D1323,4265,-121.21833,41.23167
116,2018-08-16 22:53:00,101930.25,87163.07,3.3,29.08,17.0,100658.61,31.11,D1323,4265,-121.21833,41.23167
117,2018-08-16 23:04:00,101930.25,87163.07,3.3,29.08,17.0,100658.61,31.11,D1323,4265,-121.21833,41.23167
118,2018-08-16 23:14:00,101930.25,87163.07,2.45,29.05,16.0,100658.65,31.11,D1323,4265,-121.21833,41.23167
119,2018-08-16 23:24:00,101930.25,87163.07,2.45,29.05,16.0,100658.65,31.11,D1323,4265,-121.21833,41.23167
120,2018-08-16 23:34:00,101930.25,87163.07,2.45,29.05,16.0,100658.65,31.11,D1323,4265,-121.21833,41.23167
121,2018-08-16 23:44:00,101930.25,87163.07,1.06,29.49,14.0,100632.45,31.67,D1323,4265,-121.21833,41.23167
122,2018-08-16 23:54:00,101930.25,87163.07,-0.4,29.02,13.0,100658.76,31.11,D1323,4265,-121.21833,41.23167
123,2018-08-17 00:04:00,101930.25,87163.07,-0.29,28.13,14.0,100711.09,30.0,D1323,4265,-121.21833,41.23167
124,2018-08-17 00:14:00,101964.11,87192.02,-0.74,27.7,14.0,100771.13,29.44,D1323,4265,-121.21833,41.23167
125,2018-08-17 00:24:00,101964.11,87192.02,-1.18,27.28,14.0,100797.34,28.89,D1323,4265,-121.21833,41.23167
126,2018-08-17 00:34:00,101964.11,87192.02,-1.18,27.28,14.0,100797.34,28.89,D1323,4265,-121.21833,41.23167
127,2018-08-17 00:44:00,101964.11,87192.02,-1.18,27.28,14.0,100797.34,28.89,D1323,4265,-121.21833,41.23167
128,2018-08-17 00:54:00,101964.11,87192.02,-3.95,27.52,11.0,100771.23,29.44,D1323,4265,-121.21833,41.23167
129,2018-08-17 01:04:00,101964.11,87192.02,-3.52,27.95,11.0,100744.65,30.0,D1323,4265,-121.21833,41.23167
130,2018-08-17 01:14:00,101964.11,87192.02,-3.52,27.95,11.0,100744.65,30.0,D1323,4265,-121.21833,41.23167
131,2018-08-17 01:24:00,101964.11,87192.02,-3.95,27.52,11.0,100771.23,29.44,D1323,4265,-121.21833,41.23167
132,2018-08-17 01:34:00,101997.98,87220.99,-3.24,27.19,12.0,100830.89,28.89,D1323,4265,-121.21833,41.23167
133,2018-08-17 01:44:00,101997.98,87220.99,-4.12,26.39,12.0,100884.11,27.78,D1323,4265,-121.21833,41.23167
134,2018-08-17 01:54:00,101997.98,87220.99,-3.51,26.34,13.0,100911.09,27.22,D1323,4265,-121.21833,41.23167
135,2018-08-17 02:04:00,101997.98,87220.99,-3.94,25.73,13.0,100937.72,26.67,D1323,4265,-121.21833,41.23167
136,2018-08-17 02:14:00,101997.98,87220.99,-3.94,25.73,13.0,100937.72,26.67,D1323,4265,-121.21833,41.23167
137,2018-08-17 02:24:00,101997.98,87220.99,-4.39,,13.0,100964.94,26.11,D1323,4265,-121.21833,41.23167
138,2018-08-17 02:34:00,101997.98,87220.99,-3.86,,14.0,100991.75,25.56,D1323,4265,-121.21833,41.23167
139,2018-08-17 02:44:00,101997.98,87220.99,-4.31,,14.0,101019.18,25.0,D1323,4265,-121.21833,41.23167
140,2018-08-17 02:54:00,101997.98,87220.99,-3.85,,15.0,101046.7,24.44,D1323,4265,-121.21833,41.23167
141,2018-08-17 03:04:00,102031.84,87249.94,-3.44,,16.0,101107.38,23.89,D1323,4265,-121.21833,41.23167
142,2018-08-17 03:14:00,101997.98,87220.99,-3.09,,17.0,101101.57,23.33,D1323,4265,-121.21833,41.23167
143,2018-08-17 03:24:00,101997.98,87220.99,-3.55,,17.0,101128.95,22.78,D1323,4265,-121.21833,41.23167
144,2018-08-17 03:34:00,102031.84,87249.94,-3.25,,18.0,101190.48,22.22,D1323,4265,-121.21833,41.23167
145,2018-08-17 03:44:00,102031.84,87249.94,-3.7,,18.0,101218.08,21.67,D1323,4265,-121.21833,41.23167
146,2018-08-17 03:54:00,102031.84,87249.94,-3.7,,18.0,101218.08,21.67,D1323,4265,-121.21833,41.23167
147,2018-08-17 04:04:00,102065.7,87278.9,-3.7,,18.0,101251.68,21.67,D1323,4265,-121.21833,41.23167
148,2018-08-17 04:14:00,102099.57,87307.86,-3.7,,18.0,101285.28,21.67,D1323,4265,-121.21833,41.23167
149,2018-08-17 04:24:00,102099.57,87307.86,-3.7,,18.0,101285.28,21.67,D1323,4265,-121.21833,41.23167
150,2018-08-17 04:34:00,102099.57,87307.86,-4.16,,18.0,101313.51,21.11,D1323,4265,-121.21833,41.23167
151,2018-08-17 04:44:00,102099.57,87307.86,-3.9,,19.0,101341.33,20.56,D1323,4265,-121.21833,41.23167
152,2018-08-17 04:54:00,102133.43,87336.81,-3.9,,19.0,101374.94,20.56,D1323,4265,-121.21833,41.23167
153,2018-08-17 05:04:00,102133.43,87336.81,-3.69,,20.0,101403.39,20.0,D1323,4265,-121.21833,41.23167
154,2018-08-17 05:14:00,102167.3,87365.78,-4.16,,20.0,101465.62,19.44,D1323,4265,-121.21833,41.23167
155,2018-08-17 05:24:00,102167.3,87365.78,-3.97,,21.0,101493.8,18.89,D1323,4265,-121.21833,41.23167
156,2018-08-17 05:34:00,102167.3,87365.78,-4.44,,21.0,101522.63,18.33,D1323,4265,-121.21833,41.23167
157,2018-08-17 05:44:00,102167.3,87365.78,-4.91,,21.0,101551.06,17.78,D1323,4265,-121.21833,41.23167
158,2018-08-17 05:54:00,102167.3,87365.78,-4.76,,22.0,101580.1,17.22,D1323,4265,-121.21833,41.23167
159,2018-08-17 06:04:00,102167.3,87365.78,-4.18,,23.0,101580.08,17.22,D1323,4265,-121.21833,41.23167
160,2018-08-17 06:14:00,102201.16,87394.73,-4.08,,24.0,101642.39,16.67,D1323,4265,-121.21833,41.23167
161,2018-08-17 06:24:00,102201.16,87394.73,-4.56,,24.0,101671.7,16.11,D1323,4265,-121.21833,41.23167
162,2018-08-17 06:35:00,102201.16,87394.73,-5.03,,24.0,101700.6,15.56,D1323,4265,-121.21833,41.23167
163,2018-08-17 06:45:00,102201.16,87394.73,-4.49,,25.0,101700.59,15.56,D1323,4265,-121.21833,41.23167
164,2018-08-17 06:55:00,102201.16,87394.73,-4.97,,25.0,101730.13,15.0,D1323,4265,-121.21833,41.23167
165,2018-08-17 07:05:00,102235.02,87423.69,-4.45,,26.0,101763.83,15.0,D1323,4265,-121.21833,41.23167
166,2018-08-17 07:15:00,102235.02,87423.69,-4.45,,26.0,101763.83,15.0,D1323,4265,-121.21833,41.23167
167,2018-08-17 07:25:00,102235.02,87423.69,-4.93,,26.0,101793.51,14.44,D1323,4265,-121.21833,41.23167
168,2018-08-17 07:35:00,102235.02,87423.69,-4.43,,27.0,101793.49,14.44,D1323,4265,-121.21833,41.23167
169,2018-08-17 07:45:00,102235.02,87423.69,-4.43,,27.0,101793.49,14.44,D1323,4265,-121.21833,41.23167
170,2018-08-17 07:55:00,102235.02,87423.69,-4.43,,27.0,101793.49,14.44,D1323,4265,-121.21833,41.23167
171,2018-08-17 08:05:00,102235.02,87423.69,-4.42,,28.0,101822.75,13.89,D1323,4265,-121.21833,41.23167
172,2018-08-17 08:15:00,102235.02,87423.69,-4.42,,28.0,101822.75,13.89,D1323,4265,-121.21833,41.23167
173,2018-08-17 08:25:00,102235.02,87423.69,-4.42,,28.0,101822.75,13.89,D1323,4265,-121.21833,41.23167
174,2018-08-17 08:35:00,102235.02,87423.69,-4.45,,29.0,101852.66,13.33,D1323,4265,-121.21833,41.23167
175,2018-08-17 08:45:00,102235.02,87423.69,-4.45,,29.0,101852.66,13.33,D1323,4265,-121.21833,41.23167
176,2018-08-17 08:55:00,102235.02,87423.69,-4.92,,29.0,101882.17,12.78,D1323,4265,-121.21833,41.23167
177,2018-08-17 09:05:00,102235.02,87423.69,-4.92,,29.0,101882.17,12.78,D1323,4265,-121.21833,41.23167
178,2018-08-17 09:15:00,102235.02,87423.69,-4.53,,31.0,101912.31,12.22,D1323,4265,-121.21833,41.23167
179,2018-08-17 09:25:00,102235.02,87423.69,-4.53,,31.0,101912.31,12.22,D1323,4265,-121.21833,41.23167
180,2018-08-17 09:35:00,102235.02,87423.69,-4.59,,32.0,101942.05,11.67,D1323,4265,-121.21833,41.23167
181,2018-08-17 09:45:00,102235.02,87423.69,-4.18,,33.0,101942.04,11.67,D1323,4265,-121.21833,41.23167
182,2018-08-17 09:55:00,102235.02,87423.69,-4.68,,33.0,101972.46,11.11,D1323,4265,-121.21833,41.23167
183,2018-08-17 10:05:00,102235.02,87423.69,-4.28,,34.0,101972.45,11.11,D1323,4265,-121.21833,41.23167
184,2018-08-17 10:15:00,102235.02,87423.69,-4.77,,34.0,102002.45,10.56,D1323,4265,-121.21833,41.23167
185,2018-08-17 10:25:00,102235.02,87423.69,-4.77,,34.0,102002.45,10.56,D1323,4265,-121.21833,41.23167
186,2018-08-17 10:35:00,102235.02,87423.69,-4.38,,35.0,102002.44,10.56,D1323,4265,-121.21833,41.23167
187,2018-08-17 10:45:00,102235.02,87423.69,-4.88,,35.0,102033.12,10.0,D1323,4265,-121.21833,41.23167
188,2018-08-17 10:55:00,102235.02,87423.69,-5.26,,34.0,102033.13,10.0,D1323,4265,-121.21833,41.23167
189,2018-08-17 11:05:00,102235.02,87423.69,-5.38,,35.0,102063.92,9.44,D1323,4265,-121.21833,41.23167
190,2018-08-17 11:15:00,102235.02,87423.69,-5.01,,36.0,102063.91,9.44,D1323,4265,-121.21833,41.23167
191,2018-08-17 11:25:00,102235.02,87423.69,-5.5,,36.0,102094.29,8.89,D1323,4265,-121.21833,41.23167
192,2018-08-17 11:35:00,102235.02,87423.69,-5.13,,37.0,102094.28,8.89,D1323,4265,-121.21833,41.23167
193,2018-08-17 11:45:00,102235.02,87423.69,-5.5,,36.0,102094.29,8.89,D1323,4265,-121.21833,41.23167
194,2018-08-17 11:55:00,102235.02,87423.69,-6.0,,36.0,102125.35,8.33,D1323,4265,-121.21833,41.23167
195,2018-08-17 12:05:00,102235.02,87423.69,-5.64,,37.0,102125.34,8.33,D1323,4265,-121.21833,41.23167
196,2018-08-17 12:15:00,102235.02,87423.69,-4.94,,39.0,102125.32,8.33,D1323,4265,-121.21833,41.23167
197,2018-08-17 12:25:00,102235.02,87423.69,-5.43,,39.0,102155.95,7.78,D1323,4265,-121.21833,41.23167
198,2018-08-17 12:35:00,102235.02,87423.69,-5.43,,39.0,102155.95,7.78,D1323,4265,-121.21833,41.23167
199,2018-08-17 12:45:00,102235.02,87423.69,-5.43,,39.0,102155.95,7.78,D1323,4265,-121.21833,41.23167
200,2018-08-17 12:55:00,102235.02,87423.69,-5.1,,40.0,102155.95,7.78,D1323,4265,-121.21833,41.23167
201,2018-08-17 13:05:00,102235.02,87423.69,-5.6,,40.0,102187.27,7.22,D1323,4265,-121.21833,41.23167
202,2018-08-17 13:15:00,102235.02,87423.69,-4.96,,42.0,102187.25,7.22,D1323,4265,-121.21833,41.23167
203,2018-08-17 13:25:00,102235.02,87423.69,-4.96,,42.0,102187.25,7.22,D1323,4265,-121.21833,41.23167
204,2018-08-17 13:35:00,102268.89,87452.65,-4.96,,42.0,102221.1,7.22,D1323,4265,-121.21833,41.23167
205,2018-08-17 13:45:00,102268.89,87452.65,-4.96,,42.0,102221.1,7.22,D1323,4265,-121.21833,41.23167
206,2018-08-17 13:55:00,102268.89,87452.65,-4.96,,42.0,102221.1,7.22,D1323,4265,-121.21833,41.23167
207,2018-08-17 14:05:00,102268.89,87452.65,-4.64,,43.0,102221.09,7.22,D1323,4265,-121.21833,41.23167
208,2018-08-17 14:15:00,102268.89,87452.65,-4.34,,44.0,102221.08,7.22,D1323,4265,-121.21833,41.23167
209,2018-08-17 14:25:00,102268.89,87452.65,-3.83,,44.0,102189.75,7.78,D1323,4265,-121.21833,41.23167
210,2018-08-17 14:35:00,102268.89,87452.65,-3.02,,45.0,102159.09,8.33,D1323,4265,-121.21833,41.23167
211,2018-08-17 14:46:00,102302.75,87481.6,-2.51,,45.0,102161.83,8.89,D1323,4265,-121.21833,41.23167
212,2018-08-17 14:56:00,102302.75,87481.6,-2.01,,45.0,102131.42,9.44,D1323,4265,-121.21833,41.23167
213,2018-08-17 15:06:00,102302.75,87481.6,-0.98,,45.0,102069.9,10.56,D1323,4265,-121.21833,41.23167
214,2018-08-17 15:16:00,102302.75,87481.6,-0.28,,44.0,102009.44,11.67,D1323,4265,-121.21833,41.23167
215,2018-08-17 15:26:00,102302.75,87481.6,0.59,,42.0,101919.95,13.33,D1323,4265,-121.21833,41.23167
216,2018-08-17 15:36:00,102302.75,87481.6,0.55,,35.0,101772.59,16.11,D1323,4265,-121.21833,41.23167
217,2018-08-17 15:46:00,102302.75,87481.6,1.32,,31.0,101628.16,18.89,D1323,4265,-121.21833,41.23167
218,2018-08-17 15:56:00,102302.75,87481.6,1.84,,28.0,101514.91,21.11,D1323,4265,-121.21833,41.23167
219,2018-08-17 16:06:00,102302.75,87481.6,1.29,,26.0,101486.66,21.67,D1323,4265,-121.21833,41.23167
220,2018-08-17 16:16:00,102302.75,87481.6,1.13,,24.0,101430.95,22.78,D1323,4265,-121.21833,41.23167
221,2018-08-17 16:26:00,102302.75,87481.6,0.65,,24.0,101459.02,22.22,D1323,4265,-121.21833,41.23167
