,date_time,solar_radiation_set_1,wind_cardinal_direction_set_1d,volt_set_1,dew_point_temperature_set_1d,pressure_set_1,altimeter_set_1d,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
466,2018-08-05 20:30:00,530.62,SW,,3.67,98646.0,101069.72,571.246,27.95,223.0,19.0,3.13,100939.82,29.67,CDW,670,-123.1853,39.2031
467,2018-08-05 20:45:00,821.79,WSW,,4.37,98646.0,101069.72,571.246,29.39,255.0,18.0,2.68,100926.36,31.44,CDW,670,-123.1853,39.2031
468,2018-08-05 21:00:00,1151.44,SW,12.9,3.92,98646.0,101069.72,571.246,28.92,236.0,18.0,3.13,100930.53,30.89,CDW,670,-123.1853,39.2031
469,2018-08-05 21:15:00,1027.14,WSW,,4.28,98612.0,101034.89,571.246,29.29,244.0,18.0,1.79,100892.41,31.33,CDW,670,-123.1853,39.2031
470,2018-08-05 21:30:00,987.16,SW,,3.44,98612.0,101034.89,571.5,30.11,222.0,16.0,2.23,100884.88,32.33,CDW,670,-123.1853,39.2031
471,2018-08-05 21:45:00,960.8,WSW,,3.22,98612.0,101034.89,571.5,29.87,247.0,16.0,3.13,100886.91,32.06,CDW,670,-123.1853,39.2031
472,2018-08-05 22:00:00,932.89,WSW,12.9,1.27,98612.0,101034.89,571.5,29.72,248.0,14.0,3.58,100887.83,31.94,CDW,670,-123.1853,39.2031
473,2018-08-05 22:15:00,906.61,SW,,1.1,98612.0,101034.89,571.5,29.54,232.0,14.0,4.02,100889.48,31.72,CDW,670,-123.1853,39.2031
474,2018-08-05 22:30:00,874.97,WSW,,0.48,98612.0,101034.89,571.5,29.95,239.0,13.0,3.58,100885.72,32.22,CDW,670,-123.1853,39.2031
475,2018-08-05 22:45:00,841.41,SW,,1.5,98578.0,101000.05,571.5,29.96,233.0,14.0,2.68,100850.93,32.22,CDW,670,-123.1853,39.2031
476,2018-08-05 23:00:00,807.74,W,12.8,2.5,98578.0,101000.05,571.5,30.04,273.0,15.0,2.23,100850.48,32.28,CDW,670,-123.1853,39.2031
477,2018-08-05 23:15:00,770.3,WSW,,2.95,98544.0,100965.21,571.5,30.53,242.0,15.0,2.68,100811.57,32.83,CDW,670,-123.1853,39.2031
478,2018-08-05 23:30:00,725.74,W,,2.12,98544.0,100965.21,571.5,30.65,274.0,14.0,1.79,100810.3,33.0,CDW,670,-123.1853,39.2031
479,2018-08-05 23:45:00,681.91,WSW,,0.1,98544.0,100965.21,571.5,30.58,240.0,12.0,1.34,100809.49,33.11,CDW,670,-123.1853,39.2031
480,2018-08-06 00:00:00,639.52,WSW,12.9,-0.56,98544.0,100965.21,571.5,29.88,246.0,12.0,3.58,100815.71,32.28,CDW,670,-123.1853,39.2031
481,2018-08-06 00:15:00,590.31,WSW,,-0.34,98544.0,100965.21,571.5,30.11,249.0,12.0,1.34,100813.61,32.56,CDW,670,-123.1853,39.2031
482,2018-08-06 00:30:00,540.25,SW,,1.01,98544.0,100965.21,571.5,29.44,228.0,14.0,1.79,100820.74,31.61,CDW,670,-123.1853,39.2031
483,2018-08-06 00:45:00,490.94,WSW,,1.64,98544.0,100965.21,571.5,29.13,245.0,15.0,2.68,100823.68,31.22,CDW,670,-123.1853,39.2031
484,2018-08-06 01:00:00,437.55,WSW,12.9,1.33,98578.0,101000.05,571.754,28.81,248.0,15.0,3.13,100861.42,30.83,CDW,670,-123.1853,39.2031
485,2018-08-06 01:15:00,382.27,WSW,,1.49,98578.0,101000.05,571.754,28.1,254.0,16.0,3.13,100868.19,29.94,CDW,670,-123.1853,39.2031
486,2018-08-06 01:30:00,328.15,WSW,,1.88,98612.0,101034.89,571.754,27.69,250.0,17.0,3.58,100907.18,29.39,CDW,670,-123.1853,39.2031
487,2018-08-06 01:45:00,269.69,WNW,,2.06,98646.0,101069.72,571.754,27.86,282.0,17.0,1.79,100940.29,29.61,CDW,670,-123.1853,39.2031
488,2018-08-06 02:00:00,216.79,N,12.9,2.03,98646.0,101069.72,571.754,27.13,353.0,18.0,1.79,100947.96,28.61,CDW,670,-123.1853,39.2031
489,2018-08-06 02:15:00,163.81,SW,,2.49,98646.0,101069.72,571.754,26.33,222.0,20.0,1.79,100957.39,27.39,CDW,670,-123.1853,39.2031
490,2018-08-06 02:30:00,82.52,SW,,3.13,98646.0,101069.72,571.754,,232.0,22.0,1.79,100963.85,26.56,CDW,670,-123.1853,39.2031
491,2018-08-06 02:45:00,16.5,SW,,3.04,98679.0,101103.53,571.754,,215.0,23.0,0.9,101004.2,25.72,CDW,670,-123.1853,39.2031
492,2018-08-06 03:00:00,8.55,WSW,12.9,3.02,98679.0,101103.53,571.5,,238.0,24.0,0.9,101009.87,25.0,CDW,670,-123.1853,39.2031
493,2018-08-06 03:15:00,0.69,SW,,2.6,98679.0,101103.53,571.5,,215.0,24.0,0.9,101013.83,24.5,CDW,670,-123.1853,39.2031
494,2018-08-06 03:30:00,,SW,,2.8,98713.0,101138.37,571.5,,235.0,25.0,0.9,101052.12,24.06,CDW,670,-123.1853,39.2031
495,2018-08-06 03:45:00,,WSW,,2.37,98713.0,101138.37,571.5,,238.0,25.0,0.9,101056.1,23.56,CDW,670,-123.1853,39.2031
496,2018-08-06 04:00:00,,SW,12.9,2.38,98747.0,101173.2,571.5,,234.0,26.0,1.34,101095.86,22.94,CDW,670,-123.1853,39.2031
497,2018-08-06 04:15:00,,NNE,,1.6,98747.0,101173.2,571.5,,29.0,24.0,0.45,101092.75,23.33,CDW,670,-123.1853,39.2031
498,2018-08-06 04:30:00,,E,,5.82,98747.0,101173.2,571.246,,85.0,32.0,0.45,101091.36,23.5,CDW,670,-123.1853,39.2031
499,2018-08-06 04:45:00,,ESE,,5.19,98747.0,101173.2,571.246,,123.0,32.0,0.9,101097.12,22.78,CDW,670,-123.1853,39.2031
500,2018-08-06 05:00:00,,SW,12.9,5.47,98781.0,101208.04,571.246,,230.0,34.0,0.45,101137.32,22.11,CDW,670,-123.1853,39.2031
501,2018-08-06 05:15:00,,WNW,,4.35,98781.0,101208.04,571.246,,292.0,32.0,1.34,101139.58,21.83,CDW,670,-123.1853,39.2031
502,2018-08-06 05:30:00,,N,,4.29,98781.0,101208.04,571.246,,356.0,34.0,0.45,101148.09,20.78,CDW,670,-123.1853,39.2031
503,2018-08-06 05:45:00,,NNE,,5.85,98781.0,101208.04,571.246,,21.0,36.0,0.45,101141.35,21.61,CDW,670,-123.1853,39.2031
504,2018-08-06 06:00:00,,NNW,12.9,4.64,98781.0,101208.04,570.992,,333.0,34.0,0.45,101144.92,21.17,CDW,670,-123.1853,39.2031
505,2018-08-06 06:15:00,,E,,7.99,98781.0,101208.04,570.992,,82.0,43.0,1.79,101145.38,21.11,CDW,670,-123.1853,39.2031
506,2018-08-06 06:30:00,,NNE,,6.73,98781.0,101208.04,570.992,,24.0,40.0,0.9,101147.18,20.89,CDW,670,-123.1853,39.2031
507,2018-08-06 06:45:00,,E,,7.79,98815.0,101242.87,570.992,,80.0,43.0,1.34,101181.98,20.89,CDW,670,-123.1853,39.2031
508,2018-08-06 07:00:00,,NNE,12.9,6.73,98815.0,101242.87,570.992,,13.0,40.0,0.45,101181.99,20.89,CDW,670,-123.1853,39.2031
509,2018-08-06 07:15:00,,NNE,,6.89,98815.0,101242.87,570.992,,12.0,42.0,0.45,101186.96,20.28,CDW,670,-123.1853,39.2031
510,2018-08-06 07:30:00,,E,,5.96,98815.0,101242.87,570.992,,97.0,39.0,1.79,101185.66,20.44,CDW,670,-123.1853,39.2031
511,2018-08-06 07:45:00,,E,,7.19,98815.0,101242.87,570.992,,92.0,42.0,0.9,101184.27,20.61,CDW,670,-123.1853,39.2031
512,2018-08-06 08:00:00,,,12.9,7.53,98815.0,101242.87,570.992,,,49.0,0.0,101201.57,18.5,CDW,670,-123.1853,39.2031
513,2018-08-06 08:15:00,,ENE,,7.58,98815.0,101242.87,570.992,,58.0,47.0,1.79,101195.63,19.22,CDW,670,-123.1853,39.2031
514,2018-08-06 08:30:00,,WNW,,6.91,98781.0,101208.04,570.738,,294.0,52.0,0.9,101180.12,16.89,CDW,670,-123.1853,39.2031
515,2018-08-06 08:45:00,,WSW,,6.24,98781.0,101208.04,570.738,,253.0,52.0,0.9,101186.16,16.17,CDW,670,-123.1853,39.2031
516,2018-08-06 09:00:00,,WNW,12.9,6.16,98781.0,101208.04,570.738,,298.0,51.0,0.45,101184.31,16.39,CDW,670,-123.1853,39.2031
517,2018-08-06 09:15:00,,NNE,,5.42,98781.0,101208.04,570.738,,29.0,45.0,0.9,101174.55,17.56,CDW,670,-123.1853,39.2031
518,2018-08-06 09:30:00,,WNW,,4.26,98781.0,101208.04,570.738,,302.0,47.0,1.79,101190.88,15.61,CDW,670,-123.1853,39.2031
519,2018-08-06 09:45:00,,WNW,,4.19,98815.0,101242.87,570.738,,302.0,49.0,1.34,101231.8,14.89,CDW,670,-123.1853,39.2031
520,2018-08-06 10:00:00,,W,12.9,4.18,98815.0,101242.87,570.738,,268.0,50.0,0.9,101234.6,14.56,CDW,670,-123.1853,39.2031
521,2018-08-06 10:15:00,,NW,,4.1,98815.0,101242.87,570.738,,306.0,48.0,1.79,101229.94,15.11,CDW,670,-123.1853,39.2031
522,2018-08-06 10:30:00,,SSW,,4.22,98815.0,101242.87,570.738,,210.0,50.0,1.34,101234.17,14.61,CDW,670,-123.1853,39.2031
523,2018-08-06 10:45:00,,WNW,,4.32,98815.0,101242.87,570.738,,284.0,52.0,0.9,101238.42,14.11,CDW,670,-123.1853,39.2031
524,2018-08-06 11:00:00,,NNE,12.9,6.03,98815.0,101242.87,570.738,,33.0,50.0,0.45,101217.72,16.56,CDW,670,-123.1853,39.2031
525,2018-08-06 11:15:00,,SSE,,4.56,98815.0,101242.87,570.738,,148.0,47.0,0.45,101222.93,15.94,CDW,670,-123.1853,39.2031
526,2018-08-06 11:30:00,,,,4.44,98815.0,101242.87,570.738,,,53.0,0.0,101239.87,13.94,CDW,670,-123.1853,39.2031
527,2018-08-06 11:45:00,,W,,4.16,98815.0,101242.87,570.738,,276.0,52.0,0.9,101239.87,13.94,CDW,670,-123.1853,39.2031
528,2018-08-06 12:00:00,,W,12.9,4.24,98815.0,101242.87,570.738,,264.0,57.0,0.9,101251.27,12.61,CDW,670,-123.1853,39.2031
529,2018-08-06 12:15:00,,WNW,,4.25,98815.0,101242.87,570.738,,286.0,56.0,0.9,101248.86,12.89,CDW,670,-123.1853,39.2031
530,2018-08-06 12:30:00,,W,,4.58,98849.0,101277.71,570.738,,260.0,59.0,0.45,101287.57,12.44,CDW,670,-123.1853,39.2031
531,2018-08-06 12:45:00,,W,,4.43,98849.0,101277.71,570.738,,262.0,59.0,0.9,101288.95,12.28,CDW,670,-123.1853,39.2031
532,2018-08-06 13:00:00,,NW,12.9,4.71,98849.0,101277.71,570.738,,320.0,57.0,1.34,101281.81,13.11,CDW,670,-123.1853,39.2031
533,2018-08-06 13:15:00,1.05,N,,5.32,98883.0,101312.54,570.738,,10.0,49.0,0.9,101291.15,16.11,CDW,670,-123.1853,39.2031
534,2018-08-06 13:30:00,6.87,SW,,4.48,98883.0,101312.54,570.738,,216.0,61.0,0.9,101327.68,11.83,CDW,670,-123.1853,39.2031
535,2018-08-06 13:45:00,15.03,W,,4.33,98883.0,101312.54,570.738,,269.0,58.0,1.34,101322.41,12.44,CDW,670,-123.1853,39.2031
536,2018-08-06 14:00:00,76.08,NE,12.9,6.02,98916.0,101346.35,570.738,,54.0,52.0,0.45,101326.38,15.94,CDW,670,-123.1853,39.2031
537,2018-08-06 14:15:00,123.71,WNW,,5.59,98916.0,101346.35,570.738,,301.0,54.0,0.45,101335.26,14.89,CDW,670,-123.1853,39.2031
538,2018-08-06 14:30:00,171.22,W,,5.37,98950.0,101381.19,570.738,,281.0,53.0,0.9,101369.67,14.94,CDW,670,-123.1853,39.2031
539,2018-08-06 14:45:00,223.95,W,,5.75,98950.0,101381.19,570.738,,267.0,44.0,0.9,101341.67,18.28,CDW,670,-123.1853,39.2031
540,2018-08-06 15:00:00,274.64,W,12.9,5.77,98950.0,101381.19,570.738,,261.0,45.0,1.34,101344.49,17.94,CDW,670,-123.1853,39.2031
541,2018-08-06 15:15:00,327.73,W,,5.78,98950.0,101381.19,570.738,,280.0,40.0,0.9,101328.89,19.83,CDW,670,-123.1853,39.2031
542,2018-08-06 15:30:00,385.27,ENE,,6.31,98950.0,101381.19,570.738,,61.0,39.0,3.58,101320.72,20.83,CDW,670,-123.1853,39.2031
543,2018-08-06 15:45:00,438.72,ENE,,6.35,98950.0,101381.19,570.738,,63.0,36.0,1.79,101309.86,22.17,CDW,670,-123.1853,39.2031
544,2018-08-06 16:00:00,491.05,NE,12.9,5.97,98950.0,101381.19,570.738,,44.0,32.0,2.68,101297.82,23.67,CDW,670,-123.1853,39.2031
545,2018-08-06 16:15:00,540.41,NE,,6.07,98950.0,101381.19,570.738,,52.0,33.0,1.34,101300.94,23.28,CDW,670,-123.1853,39.2031
546,2018-08-06 16:30:00,586.97,ENE,,6.46,98950.0,101381.19,570.738,,67.0,33.0,2.23,101297.42,23.72,CDW,670,-123.1853,39.2031
547,2018-08-06 16:45:00,634.75,ENE,,6.7,98916.0,101346.35,570.738,,60.0,32.0,2.68,101256.4,24.5,CDW,670,-123.1853,39.2031
548,2018-08-06 17:00:00,681.59,ENE,13.8,4.98,98916.0,101346.35,570.738,,77.0,27.0,2.23,101249.85,25.33,CDW,670,-123.1853,39.2031
549,2018-08-06 17:15:00,723.37,ENE,,4.83,98916.0,101346.35,570.738,,78.0,25.0,1.79,101241.12,26.44,CDW,670,-123.1853,39.2031
550,2018-08-06 17:30:00,765.33,E,,5.26,98883.0,101312.54,570.738,26.34,97.0,25.0,1.79,101203.43,26.94,CDW,670,-123.1853,39.2031
551,2018-08-06 17:45:00,805.69,ESE,,6.85,98883.0,101312.54,570.738,26.63,120.0,27.0,1.79,101199.06,27.5,CDW,670,-123.1853,39.2031
552,2018-08-06 18:00:00,842.35,ESE,13.0,3.42,98883.0,101312.54,570.738,27.09,120.0,20.0,1.34,101191.33,28.5,CDW,670,-123.1853,39.2031
553,2018-08-06 18:15:00,874.43,E,,6.1,98849.0,101277.71,570.992,27.81,97.0,23.0,1.79,101150.13,29.33,CDW,670,-123.1853,39.2031
554,2018-08-06 18:30:00,900.82,E,,5.04,98849.0,101277.71,570.992,27.96,98.0,21.0,1.34,101147.99,29.61,CDW,670,-123.1853,39.2031
555,2018-08-06 18:45:00,927.06,ESE,,6.55,98849.0,101277.71,570.992,28.82,102.0,22.0,1.34,101140.34,30.61,CDW,670,-123.1853,39.2031
556,2018-08-06 19:00:00,943.6,ESE,13.0,7.14,98815.0,101242.87,570.992,30.14,116.0,21.0,2.23,101094.19,32.11,CDW,670,-123.1853,39.2031
557,2018-08-06 19:15:00,966.34,S,,1.81,98781.0,101208.04,571.246,30.3,178.0,14.0,2.23,101055.68,32.61,CDW,670,-123.1853,39.2031
558,2018-08-06 19:30:00,980.92,SE,,1.68,98747.0,101173.2,571.246,31.27,138.0,13.0,1.79,101012.6,33.72,CDW,670,-123.1853,39.2031
559,2018-08-06 19:45:00,990.86,W,,0.27,98747.0,101173.2,571.246,31.93,270.0,11.0,2.23,101004.37,34.83,CDW,670,-123.1853,39.2031
560,2018-08-06 20:00:00,993.17,W,13.0,1.53,98747.0,101173.2,571.5,33.43,263.0,11.0,0.9,100992.51,36.44,CDW,670,-123.1853,39.2031
561,2018-08-06 20:15:00,999.53,WSW,,2.65,98747.0,101173.2,571.5,32.39,246.0,13.0,3.58,101003.54,34.94,CDW,670,-123.1853,39.2031
562,2018-08-06 20:30:00,999.24,WSW,,2.75,98713.0,101138.37,571.5,32.51,241.0,13.0,3.13,100967.88,35.06,CDW,670,-123.1853,39.2031
563,2018-08-06 20:45:00,993.05,SW,,3.73,98713.0,101138.37,571.5,32.51,232.0,14.0,3.58,100968.31,35.0,CDW,670,-123.1853,39.2031
564,2018-08-06 21:00:00,983.74,WSW,12.9,2.92,98713.0,101138.37,571.5,32.72,255.0,13.0,2.68,100966.25,35.28,CDW,670,-123.1853,39.2031
565,2018-08-06 21:15:00,975.06,WSW,,3.01,98679.0,101103.53,571.5,32.82,255.0,13.0,3.58,100930.66,35.39,CDW,670,-123.1853,39.2031
566,2018-08-06 21:30:00,957.57,WSW,,4.13,98679.0,101103.53,571.5,32.99,242.0,14.0,3.13,100929.85,35.5,CDW,670,-123.1853,39.2031
567,2018-08-06 21:45:00,940.76,WSW,,3.01,98679.0,101103.53,571.754,32.82,249.0,13.0,3.58,100930.66,35.39,CDW,670,-123.1853,39.2031
568,2018-08-06 22:00:00,917.5,WSW,13.0,2.65,98679.0,101103.53,571.754,32.39,240.0,13.0,4.02,100933.99,34.94,CDW,670,-123.1853,39.2031
569,2018-08-06 22:15:00,892.17,W,,2.52,98679.0,101103.53,571.754,32.24,261.0,13.0,2.23,100935.17,34.78,CDW,670,-123.1853,39.2031
570,2018-08-06 22:30:00,863.07,WSW,,2.16,98646.0,101069.72,571.754,32.94,242.0,12.0,2.68,100894.49,35.72,CDW,670,-123.1853,39.2031
571,2018-08-06 22:45:00,832.31,WSW,,1.5,98646.0,101069.72,571.754,32.16,238.0,12.0,4.02,100900.61,34.89,CDW,670,-123.1853,39.2031
572,2018-08-06 23:00:00,800.96,WSW,13.0,1.02,98646.0,101069.72,571.754,31.61,248.0,12.0,4.47,100905.13,34.28,CDW,670,-123.1853,39.2031
573,2018-08-06 23:15:00,757.92,WNW,,1.5,98646.0,101069.72,571.754,32.16,288.0,12.0,2.23,100900.61,34.89,CDW,670,-123.1853,39.2031
574,2018-08-06 23:30:00,716.35,W,,0.35,98646.0,101069.72,571.754,32.03,264.0,11.0,2.23,100900.25,34.94,CDW,670,-123.1853,39.2031
575,2018-08-06 23:45:00,675.52,NW,,0.14,98679.0,101103.53,571.754,31.79,311.0,11.0,0.9,100936.0,34.67,CDW,670,-123.1853,39.2031
576,2018-08-07 00:00:00,627.76,WNW,12.9,-0.56,98679.0,101103.53,571.754,31.02,282.0,11.0,1.34,100942.6,33.78,CDW,670,-123.1853,39.2031
577,2018-08-07 00:15:00,577.33,WSW,,-0.73,98679.0,101103.53,571.754,30.83,252.0,11.0,1.34,100944.24,33.56,CDW,670,-123.1853,39.2031
578,2018-08-07 00:30:00,529.35,WSW,,0.18,98646.0,101069.72,571.754,30.68,258.0,12.0,0.9,100913.02,33.22,CDW,670,-123.1853,39.2031
579,2018-08-07 00:45:00,479.08,WNW,,0.66,98646.0,101069.72,571.754,30.14,287.0,13.0,2.68,100918.85,32.44,CDW,670,-123.1853,39.2031
580,2018-08-07 01:00:00,427.97,W,13.0,0.17,98679.0,101103.53,571.754,29.62,261.0,13.0,2.23,100957.21,31.83,CDW,670,-123.1853,39.2031
581,2018-08-07 01:15:00,374.19,NW,,0.13,98679.0,101103.53,571.754,29.58,319.0,13.0,1.79,100957.58,31.78,CDW,670,-123.1853,39.2031
582,2018-08-07 01:30:00,322.61,WSW,,1.2,98679.0,101103.53,571.754,28.68,244.0,15.0,1.79,100965.98,30.67,CDW,670,-123.1853,39.2031
583,2018-08-07 01:45:00,273.28,W,,0.79,98646.0,101069.72,571.754,28.27,268.0,15.0,1.79,100936.02,30.17,CDW,670,-123.1853,39.2031
584,2018-08-07 02:00:00,222.16,S,12.9,1.05,98679.0,101103.53,571.754,27.68,188.0,16.0,2.23,100975.75,29.39,CDW,670,-123.1853,39.2031
585,2018-08-07 02:15:00,169.54,SW,,0.5,98679.0,101103.53,571.754,27.18,220.0,16.0,2.23,100980.89,28.72,CDW,670,-123.1853,39.2031
586,2018-08-07 02:30:00,92.49,SW,,0.74,98713.0,101138.37,571.754,26.68,223.0,17.0,2.23,101021.24,28.0,CDW,670,-123.1853,39.2031
587,2018-08-07 02:45:00,24.78,SW,,0.98,98713.0,101138.37,571.754,26.59,224.0,18.0,1.34,101026.44,27.33,CDW,670,-123.1853,39.2031
588,2018-08-07 03:00:00,13.08,WSW,13.0,1.27,98747.0,101173.2,571.754,26.01,247.0,19.0,0.9,101065.52,26.78,CDW,670,-123.1853,39.2031
589,2018-08-07 03:15:00,1.82,WSW,,0.71,98747.0,101173.2,571.754,,245.0,19.0,0.9,101070.76,26.11,CDW,670,-123.1853,39.2031
590,2018-08-07 03:30:00,,WSW,,0.91,98747.0,101173.2,571.754,,253.0,20.0,0.45,101075.55,25.5,CDW,670,-123.1853,39.2031
591,2018-08-07 03:45:00,,WSW,,1.53,98747.0,101173.2,571.754,,239.0,22.0,0.9,101082.1,24.67,CDW,670,-123.1853,39.2031
592,2018-08-07 04:00:00,,WNW,13.0,1.15,98747.0,101173.2,571.5,,297.0,22.0,0.45,101085.66,24.22,CDW,670,-123.1853,39.2031
593,2018-08-07 04:15:00,,S,,2.24,98747.0,101173.2,571.5,,183.0,23.0,0.45,101081.22,24.78,CDW,670,-123.1853,39.2031
594,2018-08-07 04:30:00,,NW,,2.24,98747.0,101173.2,571.5,,314.0,23.0,0.45,101081.22,24.78,CDW,670,-123.1853,39.2031
595,2018-08-07 04:45:00,,NNW,,1.29,98781.0,101208.04,571.5,,331.0,22.0,0.9,101119.12,24.39,CDW,670,-123.1853,39.2031
596,2018-08-07 05:00:00,,SW,13.0,2.5,98781.0,101208.04,571.5,,214.0,25.0,0.45,101124.44,23.72,CDW,670,-123.1853,39.2031
597,2018-08-07 05:15:00,,S,,5.27,98747.0,101173.2,571.5,,177.0,31.0,0.45,101092.24,23.39,CDW,670,-123.1853,39.2031
598,2018-08-07 05:30:00,,NNE,,5.17,98747.0,101173.2,571.246,,16.0,31.0,0.45,101093.12,23.28,CDW,670,-123.1853,39.2031
599,2018-08-07 05:45:00,,,,3.78,98713.0,101138.37,571.246,,,29.0,0.0,101062.33,22.78,CDW,670,-123.1853,39.2031
600,2018-08-07 06:00:00,,,13.0,6.06,98713.0,101138.37,571.246,,,34.0,0.0,101062.31,22.78,CDW,670,-123.1853,39.2031
601,2018-08-07 06:15:00,,NE,,6.63,98679.0,101103.53,571.246,,48.0,35.0,1.34,101026.21,22.94,CDW,670,-123.1853,39.2031
602,2018-08-07 06:30:00,,NE,,6.33,98679.0,101103.53,571.246,,56.0,35.0,0.9,101028.86,22.61,CDW,670,-123.1853,39.2031
603,2018-08-07 06:45:00,,E,,8.39,98679.0,101103.53,571.246,,94.0,40.0,1.34,101027.96,22.72,CDW,670,-123.1853,39.2031
604,2018-08-07 07:00:00,,NNW,13.0,6.82,98679.0,101103.53,571.246,,343.0,39.0,0.45,101038.68,21.39,CDW,670,-123.1853,39.2031
605,2018-08-07 07:15:00,,N,,7.34,98679.0,101103.53,570.992,,354.0,43.0,0.45,101046.79,20.39,CDW,670,-123.1853,39.2031
606,2018-08-07 07:30:00,,NE,,8.53,98646.0,101069.72,570.992,,38.0,46.0,0.45,101011.2,20.61,CDW,670,-123.1853,39.2031
607,2018-08-07 07:45:00,,NE,,8.09,98646.0,101069.72,570.992,,50.0,43.0,1.34,101006.26,21.22,CDW,670,-123.1853,39.2031
608,2018-08-07 08:00:00,,WNW,13.0,5.83,98646.0,101069.72,570.992,,285.0,40.0,0.9,101017.09,19.89,CDW,670,-123.1853,39.2031
609,2018-08-07 08:15:00,,NNW,,5.29,98612.0,101034.89,570.992,,338.0,41.0,0.45,100990.47,18.89,CDW,670,-123.1853,39.2031
610,2018-08-07 08:30:00,,SW,,4.83,98612.0,101034.89,570.992,,221.0,42.0,0.9,100997.82,18.0,CDW,670,-123.1853,39.2031
611,2018-08-07 08:45:00,,,,4.47,98612.0,101034.89,570.992,,,42.0,0.0,101001.05,17.61,CDW,670,-123.1853,39.2031
612,2018-08-07 09:00:00,,S,13.0,4.57,98612.0,101034.89,570.992,,174.0,42.0,0.45,101000.14,17.72,CDW,670,-123.1853,39.2031
613,2018-08-07 09:15:00,,NW,,3.86,98612.0,101034.89,570.992,,306.0,42.0,0.45,101006.63,16.94,CDW,670,-123.1853,39.2031
614,2018-08-07 09:30:00,,W,,3.87,98612.0,101034.89,570.992,,272.0,41.0,0.9,101003.38,17.33,CDW,670,-123.1853,39.2031
615,2018-08-07 09:45:00,,WNW,,3.32,98612.0,101034.89,570.992,,294.0,41.0,1.34,101008.47,16.72,CDW,670,-123.1853,39.2031
616,2018-08-07 10:00:00,,SW,12.9,3.52,98578.0,101000.05,570.992,,227.0,42.0,0.45,100974.97,16.56,CDW,670,-123.1853,39.2031
617,2018-08-07 10:15:00,,W,,3.8,98578.0,101000.05,570.738,,274.0,43.0,0.45,100975.47,16.5,CDW,670,-123.1853,39.2031
618,2018-08-07 10:30:00,,WNW,,3.4,98578.0,101000.05,570.738,,286.0,43.0,1.34,100979.16,16.06,CDW,670,-123.1853,39.2031
619,2018-08-07 10:45:00,,WNW,,3.02,98578.0,101000.05,570.738,,298.0,39.0,0.9,100969.89,17.17,CDW,670,-123.1853,39.2031
620,2018-08-07 11:00:00,,NW,13.0,3.29,98578.0,101000.05,570.738,,306.0,43.0,0.9,100980.17,15.94,CDW,670,-123.1853,39.2031
621,2018-08-07 11:15:00,,N,,4.59,98544.0,100965.21,570.738,,7.0,38.0,1.34,100917.23,19.33,CDW,670,-123.1853,39.2031
622,2018-08-07 11:30:00,,WSW,,3.79,98544.0,100965.21,570.738,,246.0,45.0,0.45,100946.68,15.78,CDW,670,-123.1853,39.2031
623,2018-08-07 11:45:00,,SW,,3.65,98544.0,100965.21,570.738,,223.0,46.0,0.9,100950.88,15.28,CDW,670,-123.1853,39.2031
624,2018-08-07 12:00:00,,NNE,13.0,3.67,98544.0,100965.21,570.738,,21.0,44.0,0.45,100944.83,16.0,CDW,670,-123.1853,39.2031
625,2018-08-07 12:15:00,,W,,3.95,98544.0,100965.21,570.738,,272.0,47.0,0.45,100950.88,15.28,CDW,670,-123.1853,39.2031
626,2018-08-07 12:30:00,,SW,,4.02,98544.0,100965.21,570.738,,221.0,42.0,0.45,100935.56,17.11,CDW,670,-123.1853,39.2031
627,2018-08-07 12:45:00,,NNW,,4.09,98544.0,100965.21,570.738,,339.0,45.0,0.45,100943.91,16.11,CDW,670,-123.1853,39.2031
628,2018-08-07 13:00:00,,N,13.0,4.32,98544.0,100965.21,570.738,,3.0,42.0,1.34,100932.82,17.44,CDW,670,-123.1853,39.2031
629,2018-08-07 13:15:00,,NNW,,4.35,98544.0,100965.21,570.738,,348.0,45.0,0.45,100941.56,16.39,CDW,670,-123.1853,39.2031
630,2018-08-07 13:30:00,4.16,SSW,,3.8,98544.0,100965.21,570.738,,212.0,47.0,0.9,100952.32,15.11,CDW,670,-123.1853,39.2031
631,2018-08-07 13:45:00,16.84,NNW,,3.85,98544.0,100965.21,570.738,,342.0,47.0,0.45,100951.81,15.17,CDW,670,-123.1853,39.2031
632,2018-08-07 14:00:00,42.81,SSW,13.0,3.94,98544.0,100965.21,570.738,,202.0,48.0,0.9,100953.75,14.94,CDW,670,-123.1853,39.2031
633,2018-08-07 14:15:00,58.32,SW,,4.61,98578.0,101000.05,570.738,,235.0,51.0,0.45,100990.44,14.72,CDW,670,-123.1853,39.2031
634,2018-08-07 14:30:00,88.99,SW,,4.81,98578.0,101000.05,570.738,,214.0,49.0,0.45,100983.35,15.56,CDW,670,-123.1853,39.2031
635,2018-08-07 14:45:00,110.18,SW,,4.85,98578.0,101000.05,570.738,,230.0,45.0,0.45,100971.79,16.94,CDW,670,-123.1853,39.2031
636,2018-08-07 15:00:00,147.25,SSW,13.0,5.52,98578.0,101000.05,570.738,,196.0,49.0,0.45,100976.88,16.33,CDW,670,-123.1853,39.2031
