,date_time,wind_cardinal_direction_set_1d,wind_speed_set_1,soil_moisture_set_1,air_temp_low_24_hour_set_1,air_temp_high_24_hour_set_1,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,soil_temp_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,NW,1.3,5.2,28.89,31.22,6.58,0.0,,28.26,323.0,23.89,23.0,302.76,29.89,LYNO3,4092,-121.38869,42.01865
1,2018-08-01 01:00:00,N,1.25,5.1,26.78,30.0,5.4,0.0,,27.18,3.0,23.89,23.0,184.29,28.5,LYNO3,4092,-121.38869,42.01865
2,2018-08-01 02:00:00,N,1.08,5.2,26.28,27.72,5.13,0.0,,26.17,6.0,23.89,25.0,109.74,26.78,LYNO3,4092,-121.38869,42.01865
3,2018-08-01 03:00:00,N,0.98,5.2,23.61,26.5,9.88,0.0,,,2.0,23.89,38.0,43.99,25.22,LYNO3,4092,-121.38869,42.01865
4,2018-08-01 04:00:00,N,0.9,5.0,22.11,23.61,8.17,0.0,,,3.0,23.33,39.0,3.31,22.89,LYNO3,4092,-121.38869,42.01865
5,2018-08-01 05:00:00,NNW,0.8,5.1,19.11,22.11,7.69,0.0,,,328.0,22.78,43.0,0.0,20.78,LYNO3,4092,-121.38869,42.01865
6,2018-08-01 06:00:00,WSW,0.4,5.1,15.78,19.5,11.42,0.0,,,252.0,22.22,64.0,0.0,18.39,LYNO3,4092,-121.38869,42.01865
7,2018-08-01 07:00:00,ENE,0.4,4.9,13.22,15.78,10.6,0.0,,,65.0,21.67,79.0,0.0,14.22,LYNO3,4092,-121.38869,42.01865
8,2018-08-01 08:00:00,NNE,0.72,5.0,12.61,14.28,8.84,0.0,329.692,,12.0,21.11,75.0,0.0,13.22,LYNO3,4092,-121.38869,42.01865
9,2018-08-01 09:00:00,N,0.4,5.0,12.0,14.28,8.32,0.0,,,357.0,20.56,74.0,0.0,12.89,LYNO3,4092,-121.38869,42.01865
10,2018-08-01 10:00:00,NNW,0.54,4.8,11.11,12.89,8.24,,,,344.0,20.56,78.0,0.0,12.0,LYNO3,4092,-121.38869,42.01865
11,2018-08-01 12:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
12,2018-08-01 13:00:00,N,0.36,4.8,8.72,11.11,7.57,0.0,,,350.0,18.89,85.0,0.1,10.0,LYNO3,4092,-121.38869,42.01865
13,2018-08-01 14:00:00,N,0.27,4.7,8.39,9.5,6.48,0.0,,,5.0,18.33,86.0,9.78,8.72,LYNO3,4092,-121.38869,42.01865
14,2018-08-01 15:00:00,NNE,0.13,4.9,9.5,13.5,6.48,0.0,,,25.0,18.33,75.0,39.13,10.78,LYNO3,4092,-121.38869,42.01865
15,2018-08-01 16:00:00,NNW,0.13,4.8,13.5,16.61,6.87,0.0,,,331.0,18.33,60.0,74.9,14.61,LYNO3,4092,-121.38869,42.01865
16,2018-08-01 17:00:00,S,0.4,4.9,16.61,19.11,8.51,0.0,,,188.0,18.33,55.0,113.32,17.72,LYNO3,4092,-121.38869,42.01865
17,2018-08-01 18:00:00,S,0.58,4.8,19.11,22.11,8.91,0.0,,,189.0,18.33,49.0,145.35,20.0,LYNO3,4092,-121.38869,42.01865
18,2018-08-01 19:00:00,SW,0.8,4.8,22.11,24.22,8.27,0.0,,,235.0,19.44,39.0,170.06,23.0,LYNO3,4092,-121.38869,42.01865
19,2018-08-01 20:00:00,SW,1.16,4.8,24.22,25.61,11.28,0.0,,,217.0,20.56,43.0,229.69,24.72,LYNO3,4092,-121.38869,42.01865
20,2018-08-01 21:00:00,WSW,0.98,5.1,25.61,28.39,6.61,0.0,,,241.0,21.67,28.0,285.38,26.61,LYNO3,4092,-121.38869,42.01865
21,2018-08-01 22:00:00,WNW,1.38,5.1,28.39,30.28,3.93,0.0,,27.54,284.0,22.78,20.0,415.11,29.11,LYNO3,4092,-121.38869,42.01865
22,2018-08-01 23:00:00,WNW,2.28,5.1,30.0,30.72,5.69,0.0,,28.59,282.0,23.89,21.0,552.17,30.39,LYNO3,4092,-121.38869,42.01865
23,2018-08-02 00:00:00,WSW,2.55,5.0,30.0,30.39,2.47,0.0,,28.25,258.0,24.44,17.0,462.34,30.11,LYNO3,4092,-121.38869,42.01865
24,2018-08-02 01:00:00,W,3.22,5.2,29.39,30.22,0.57,0.0,,28.05,266.0,24.44,15.0,317.6,29.89,LYNO3,4092,-121.38869,42.01865
25,2018-08-02 02:00:00,W,2.15,5.1,27.28,29.39,5.0,0.0,,27.35,277.0,23.89,22.0,173.03,28.78,LYNO3,4092,-121.38869,42.01865
26,2018-08-02 03:00:00,N,1.16,5.1,22.28,27.28,7.14,0.0,,,3.0,23.89,32.0,47.08,25.0,LYNO3,4092,-121.38869,42.01865
27,2018-08-02 04:00:00,NNW,0.98,5.2,19.39,22.28,6.4,0.0,,,346.0,23.33,37.0,2.55,21.78,LYNO3,4092,-121.38869,42.01865
28,2018-08-02 05:00:00,NW,0.54,5.0,17.72,20.61,7.73,0.0,,,324.0,22.78,47.0,0.0,19.39,LYNO3,4092,-121.38869,42.01865
29,2018-08-02 06:00:00,ESE,0.4,5.1,13.0,17.72,10.01,0.0,,,115.0,22.22,71.0,0.0,15.28,LYNO3,4092,-121.38869,42.01865
30,2018-08-02 07:00:00,SSE,0.54,5.0,11.72,13.72,8.83,0.0,,,147.0,21.67,76.0,0.0,13.0,LYNO3,4092,-121.38869,42.01865
31,2018-08-02 08:00:00,N,0.45,5.1,11.61,12.61,8.05,0.0,329.692,,3.0,21.11,77.0,0.0,12.0,LYNO3,4092,-121.38869,42.01865
32,2018-08-02 09:00:00,N,0.49,5.0,11.11,12.0,7.37,0.0,,,355.0,20.56,76.0,0.0,11.5,LYNO3,4092,-121.38869,42.01865
33,2018-08-02 10:00:00,NNW,0.54,5.1,8.89,11.11,6.49,0.0,,,348.0,19.44,77.0,0.0,10.39,LYNO3,4092,-121.38869,42.01865
34,2018-08-02 11:00:00,NNW,0.76,4.9,7.89,10.78,8.02,,,,342.0,19.44,87.0,0.01,10.11,LYNO3,4092,-121.38869,42.01865
35,2018-08-02 13:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
36,2018-08-02 14:00:00,N,0.18,4.8,7.89,9.22,6.03,0.0,,,350.0,18.33,84.0,12.21,8.61,LYNO3,4092,-121.38869,42.01865
37,2018-08-02 15:00:00,N,0.13,4.9,8.61,12.72,4.78,0.0,,,352.0,17.78,69.0,38.95,10.28,LYNO3,4092,-121.38869,42.01865
38,2018-08-02 16:00:00,WSW,0.54,4.7,12.72,16.39,5.5,0.0,,,237.0,17.78,55.0,76.04,14.5,LYNO3,4092,-121.38869,42.01865
39,2018-08-02 17:00:00,SSW,0.76,4.8,16.39,18.78,6.1,0.0,,,213.0,17.78,48.0,113.66,17.28,LYNO3,4092,-121.38869,42.01865
40,2018-08-02 18:00:00,SW,0.98,4.8,18.78,21.0,7.45,0.0,,,214.0,17.78,45.0,170.93,19.78,LYNO3,4092,-121.38869,42.01865
41,2018-08-02 19:00:00,SSW,0.94,4.9,21.0,24.22,5.39,0.0,,,211.0,18.89,33.0,194.94,22.5,LYNO3,4092,-121.38869,42.01865
42,2018-08-02 20:00:00,SW,1.83,4.9,24.22,25.22,6.15,0.0,,,230.0,20.0,31.0,301.01,24.39,LYNO3,4092,-121.38869,42.01865
43,2018-08-02 21:00:00,WSW,2.1,5.2,25.22,27.22,2.56,0.0,,,255.0,21.11,22.0,492.9,25.89,LYNO3,4092,-121.38869,42.01865
44,2018-08-02 22:00:00,W,2.55,5.2,27.22,28.28,-3.2,0.0,,26.35,268.0,22.22,13.0,611.97,27.61,LYNO3,4092,-121.38869,42.01865
45,2018-08-02 23:00:00,WNW,2.68,5.1,28.28,29.72,-2.17,0.0,,27.28,288.0,23.33,13.0,712.37,28.89,LYNO3,4092,-121.38869,42.01865
46,2018-08-03 00:00:00,W,2.86,5.1,28.72,29.11,-1.18,0.0,,27.28,274.0,23.33,14.0,607.61,28.89,LYNO3,4092,-121.38869,42.01865
47,2018-08-03 01:00:00,NNW,2.23,5.2,26.11,28.72,2.46,0.0,,26.87,327.0,23.89,19.0,465.05,28.22,LYNO3,4092,-121.38869,42.01865
48,2018-08-03 02:00:00,N,2.23,5.4,23.61,26.11,3.21,0.0,,,3.0,23.89,24.0,293.33,25.22,LYNO3,4092,-121.38869,42.01865
49,2018-08-03 03:00:00,N,1.83,5.2,20.61,23.61,3.93,0.0,,,2.0,23.33,30.0,81.54,22.39,LYNO3,4092,-121.38869,42.01865
50,2018-08-03 04:00:00,N,1.3,5.0,18.78,20.61,4.36,0.0,,,3.0,22.78,37.0,3.5,19.5,LYNO3,4092,-121.38869,42.01865
51,2018-08-03 05:00:00,N,0.72,5.2,15.78,18.78,6.14,0.0,,,0.0,22.22,46.0,0.0,18.0,LYNO3,4092,-121.38869,42.01865
52,2018-08-03 06:00:00,NNW,0.54,5.0,13.72,16.28,7.06,0.0,,,334.0,21.67,56.0,0.0,15.89,LYNO3,4092,-121.38869,42.01865
53,2018-08-03 07:00:00,WNW,0.4,5.1,12.28,14.22,4.35,0.0,,,298.0,21.11,55.0,0.0,13.28,LYNO3,4092,-121.38869,42.01865
54,2018-08-03 08:00:00,ENE,0.63,5.2,9.5,12.78,7.46,0.0,329.692,,78.0,20.56,77.0,0.0,11.39,LYNO3,4092,-121.38869,42.01865
55,2018-08-03 09:00:00,ENE,0.54,5.2,7.72,9.5,6.41,0.0,,,58.0,19.44,84.0,0.0,9.0,LYNO3,4092,-121.38869,42.01865
56,2018-08-03 10:00:00,N,0.4,4.9,7.72,8.89,3.58,0.0,,,360.0,18.89,75.0,0.0,7.78,LYNO3,4092,-121.38869,42.01865
57,2018-08-03 11:00:00,NNW,0.49,4.7,7.0,8.89,3.49,,,,341.0,18.33,74.0,0.0,7.89,LYNO3,4092,-121.38869,42.01865
58,2018-08-03 13:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
59,2018-08-03 14:00:00,NNW,0.8,4.8,5.0,7.39,3.16,0.0,,,341.0,17.78,81.0,7.96,6.22,LYNO3,4092,-121.38869,42.01865
60,2018-08-03 15:00:00,NNW,0.45,4.9,5.0,9.39,1.56,0.0,,,334.0,16.67,71.0,41.62,6.5,LYNO3,4092,-121.38869,42.01865
61,2018-08-03 16:00:00,NE,0.27,4.7,9.39,13.89,3.21,0.0,,,46.0,16.67,56.0,73.77,11.78,LYNO3,4092,-121.38869,42.01865
62,2018-08-03 17:00:00,SW,0.72,4.8,13.89,17.0,2.86,0.0,,,234.0,16.67,44.0,110.96,15.11,LYNO3,4092,-121.38869,42.01865
63,2018-08-03 18:00:00,SW,0.98,4.9,17.0,19.5,1.83,0.0,,,232.0,16.67,34.0,140.64,18.0,LYNO3,4092,-121.38869,42.01865
64,2018-08-03 19:00:00,SW,1.34,4.8,19.5,21.78,1.21,0.0,,,218.0,17.78,28.0,162.03,20.39,LYNO3,4092,-121.38869,42.01865
65,2018-08-03 20:00:00,SW,1.48,5.0,21.78,23.11,-1.36,0.0,,,214.0,18.89,21.0,230.65,22.0,LYNO3,4092,-121.38869,42.01865
66,2018-08-03 21:00:00,SW,1.74,5.1,23.11,24.5,-2.86,0.0,,,233.0,20.0,17.0,417.47,23.61,LYNO3,4092,-121.38869,42.01865
67,2018-08-03 22:00:00,W,2.95,5.2,24.5,25.89,-5.1,0.0,,,270.0,21.11,13.0,684.43,25.22,LYNO3,4092,-121.38869,42.01865
68,2018-08-03 23:00:00,WNW,3.09,5.4,25.89,27.22,-3.1,0.0,,,294.0,22.22,14.0,640.78,26.5,LYNO3,4092,-121.38869,42.01865
69,2018-08-04 00:00:00,NW,2.73,5.2,26.61,27.22,0.79,0.0,,26.35,306.0,22.78,18.0,600.1,27.11,LYNO3,4092,-121.38869,42.01865
70,2018-08-04 01:00:00,N,1.88,5.2,23.61,26.61,2.04,0.0,,,360.0,23.33,22.0,479.89,25.28,LYNO3,4092,-121.38869,42.01865
71,2018-08-04 02:00:00,N,1.88,5.4,21.22,23.61,2.19,0.0,,,4.0,23.33,26.0,232.48,22.72,LYNO3,4092,-121.38869,42.01865
72,2018-08-04 03:00:00,N,1.03,5.2,18.0,21.22,3.4,0.0,,,4.0,22.78,34.0,68.18,19.78,LYNO3,4092,-121.38869,42.01865
73,2018-08-04 04:00:00,N,0.9,5.1,15.0,18.0,3.12,0.0,,,2.0,22.22,41.0,2.48,16.5,LYNO3,4092,-121.38869,42.01865
74,2018-08-04 05:00:00,N,1.21,5.2,14.0,15.5,3.19,0.0,,,9.0,21.67,46.0,0.0,14.78,LYNO3,4092,-121.38869,42.01865
75,2018-08-04 06:00:00,NNW,0.36,5.2,11.11,15.22,6.29,0.0,,,339.0,21.11,60.0,0.0,14.0,LYNO3,4092,-121.38869,42.01865
76,2018-08-04 07:00:00,NW,0.27,5.1,10.72,12.0,4.14,0.0,,,321.0,20.56,62.0,0.0,11.22,LYNO3,4092,-121.38869,42.01865
77,2018-08-04 08:00:00,SSW,0.27,5.1,8.61,11.78,5.92,0.0,329.692,,213.0,20.0,78.0,0.0,9.61,LYNO3,4092,-121.38869,42.01865
78,2018-08-04 09:00:00,ENE,0.4,5.0,7.11,8.78,5.82,0.0,,,72.0,19.44,85.0,0.0,8.22,LYNO3,4092,-121.38869,42.01865
79,2018-08-04 10:00:00,ENE,0.4,5.0,6.72,7.5,4.9,,,,62.0,18.89,86.0,0.0,7.11,LYNO3,4092,-121.38869,42.01865
80,2018-08-04 13:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
81,2018-08-04 14:00:00,N,0.36,4.7,5.61,7.61,3.71,0.0,,,352.0,17.22,81.0,6.61,6.78,LYNO3,4092,-121.38869,42.01865
82,2018-08-04 15:00:00,N,0.67,4.7,6.61,11.28,2.99,0.0,,,349.0,16.67,72.0,40.42,7.78,LYNO3,4092,-121.38869,42.01865
83,2018-08-04 16:00:00,NW,0.45,4.7,11.28,15.61,3.65,0.0,,,313.0,16.67,52.0,67.39,13.39,LYNO3,4092,-121.38869,42.01865
84,2018-08-04 17:00:00,SW,0.9,4.9,15.61,17.39,6.62,0.0,,,236.0,16.67,53.0,103.97,16.28,LYNO3,4092,-121.38869,42.01865
85,2018-08-04 18:00:00,SSW,0.94,4.9,17.39,19.78,3.84,0.0,,,197.0,16.67,38.0,149.2,18.5,LYNO3,4092,-121.38869,42.01865
86,2018-08-04 19:00:00,SW,1.43,4.8,19.78,21.72,2.18,0.0,,,222.0,17.22,30.0,159.76,20.39,LYNO3,4092,-121.38869,42.01865
87,2018-08-04 20:00:00,SW,2.19,5.0,21.72,23.0,-0.12,0.0,,,236.0,18.33,23.0,289.49,22.0,LYNO3,4092,-121.38869,42.01865
88,2018-08-04 21:00:00,W,2.64,5.1,23.0,24.39,-0.76,0.0,,,272.0,20.0,20.0,519.35,23.5,LYNO3,4092,-121.38869,42.01865
89,2018-08-04 22:00:00,W,2.99,5.0,24.39,25.22,-1.9,0.0,,,265.0,21.11,17.0,590.85,24.78,LYNO3,4092,-121.38869,42.01865
90,2018-08-04 23:00:00,WSW,2.95,5.3,23.39,25.22,-1.69,0.0,,,248.0,22.22,18.0,431.7,24.11,LYNO3,4092,-121.38869,42.01865
91,2018-08-05 00:00:00,WSW,3.4,5.3,22.5,25.0,2.84,0.0,,,258.0,22.22,25.0,344.57,24.11,LYNO3,4092,-121.38869,42.01865
92,2018-08-05 01:00:00,W,2.33,5.1,22.5,23.61,-1.78,0.0,,,278.0,22.22,19.0,169.45,23.11,LYNO3,4092,-121.38869,42.01865
93,2018-08-05 02:00:00,NW,1.97,5.1,22.72,24.11,0.14,0.0,,,317.0,22.22,21.0,309.74,23.78,LYNO3,4092,-121.38869,42.01865
94,2018-08-05 03:00:00,N,1.43,5.1,18.28,22.72,4.8,0.0,,,4.0,22.22,35.0,111.66,20.89,LYNO3,4092,-121.38869,42.01865
95,2018-08-05 04:00:00,N,1.03,5.4,15.39,18.28,5.12,0.0,,,0.0,21.67,46.0,3.5,16.89,LYNO3,4092,-121.38869,42.01865
96,2018-08-05 05:00:00,N,1.21,5.1,14.5,15.78,4.26,0.0,,,360.0,21.11,48.0,0.0,15.28,LYNO3,4092,-121.38869,42.01865
97,2018-08-05 06:00:00,N,1.08,5.2,13.72,14.5,2.26,0.0,,,360.0,20.56,45.0,0.0,14.11,LYNO3,4092,-121.38869,42.01865
98,2018-08-05 07:00:00,N,0.9,5.1,14.11,15.61,0.35,0.0,,,351.0,20.0,38.0,0.0,14.61,LYNO3,4092,-121.38869,42.01865
99,2018-08-05 08:00:00,ENE,0.94,5.2,8.72,15.61,6.81,,329.692,,68.0,19.44,69.0,0.0,12.39,LYNO3,4092,-121.38869,42.01865
100,2018-08-05 16:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
101,2018-08-05 17:00:00,WSW,0.76,5.0,14.11,17.72,6.53,0.0,,,240.0,16.11,54.0,112.01,15.89,LYNO3,4092,-121.38869,42.01865
102,2018-08-05 18:00:00,NW,0.85,4.9,17.72,20.61,3.62,0.0,,,324.0,16.67,36.0,130.86,19.11,LYNO3,4092,-121.38869,42.01865
103,2018-08-05 19:00:00,SW,1.12,5.0,20.61,22.72,2.27,0.0,,,218.0,17.22,28.0,152.34,21.61,LYNO3,4092,-121.38869,42.01865
104,2018-08-05 20:00:00,SW,1.12,5.0,22.39,24.39,-1.64,0.0,,,217.0,18.33,19.0,241.56,23.28,LYNO3,4092,-121.38869,42.01865
105,2018-08-05 21:00:00,SW,0.98,5.0,24.39,25.11,0.16,0.0,,,231.0,19.44,20.0,343.0,24.61,LYNO3,4092,-121.38869,42.01865
106,2018-08-05 22:00:00,N,1.48,5.2,25.11,26.11,-2.9,0.0,,,358.0,21.11,15.0,601.5,25.61,LYNO3,4092,-121.38869,42.01865
107,2018-08-05 23:00:00,NNE,1.48,5.1,25.89,26.39,-2.59,0.0,,,26.0,22.22,15.0,392.15,26.0,LYNO3,4092,-121.38869,42.01865
108,2018-08-06 00:00:00,NNE,1.12,5.2,26.39,26.89,-2.09,0.0,,,12.0,22.78,15.0,465.22,26.61,LYNO3,4092,-121.38869,42.01865
109,2018-08-06 01:00:00,N,1.12,5.2,25.11,26.89,4.98,0.0,,,356.0,23.33,25.0,374.52,26.61,LYNO3,4092,-121.38869,42.01865
110,2018-08-06 02:00:00,NNW,0.4,5.4,23.61,25.11,5.04,0.0,,,331.0,23.33,29.0,90.36,24.22,LYNO3,4092,-121.38869,42.01865
111,2018-08-06 03:00:00,N,0.58,5.3,21.89,24.22,6.8,0.0,,,359.0,22.78,34.0,98.65,23.61,LYNO3,4092,-121.38869,42.01865
112,2018-08-06 04:00:00,N,0.85,5.2,18.28,21.89,5.0,0.0,,,353.0,22.78,37.0,2.88,20.22,LYNO3,4092,-121.38869,42.01865
113,2018-08-06 05:00:00,NNW,0.76,5.2,12.72,18.28,9.39,0.0,,,329.0,22.22,66.0,0.0,15.78,LYNO3,4092,-121.38869,42.01865
114,2018-08-06 06:00:00,NW,0.8,5.1,10.72,13.89,7.81,0.0,,,326.0,21.11,72.0,0.0,12.78,LYNO3,4092,-121.38869,42.01865
115,2018-08-06 07:00:00,E,0.45,5.2,9.11,10.89,7.25,0.0,,,98.0,20.56,82.0,0.0,10.22,LYNO3,4092,-121.38869,42.01865
116,2018-08-06 08:00:00,NNW,0.36,5.0,9.22,10.5,7.18,0.0,329.692,,329.0,20.0,84.0,0.0,9.78,LYNO3,4092,-121.38869,42.01865
117,2018-08-06 09:00:00,N,0.4,4.9,7.78,9.78,6.97,0.0,,,357.0,19.44,85.0,0.0,9.39,LYNO3,4092,-121.38869,42.01865
118,2018-08-06 10:00:00,N,0.45,5.0,7.78,9.61,4.94,0.0,,,356.0,18.89,80.0,0.0,8.22,LYNO3,4092,-121.38869,42.01865
119,2018-08-06 11:00:00,N,0.8,5.0,6.89,9.61,6.16,,,,352.0,18.33,87.0,0.0,8.22,LYNO3,4092,-121.38869,42.01865
120,2018-08-06 13:00:00,,,,,,,0.0,,,,,,,,LYNO3,4092,-121.38869,42.01865
121,2018-08-06 14:00:00,N,0.49,5.0,6.28,8.22,4.85,0.0,,,356.0,17.78,87.0,5.31,6.89,LYNO3,4092,-121.38869,42.01865
122,2018-08-06 15:00:00,NNW,0.05,4.9,7.28,11.61,4.38,0.0,,,342.0,17.22,77.0,37.02,8.22,LYNO3,4092,-121.38869,42.01865
123,2018-08-06 16:00:00,SSW,0.13,4.8,11.61,14.28,7.02,0.0,,,194.0,17.22,69.0,72.02,12.61,LYNO3,4092,-121.38869,42.01865
124,2018-08-06 17:00:00,S,0.36,4.8,14.28,17.89,8.16,0.0,,,183.0,17.22,61.0,110.52,15.72,LYNO3,4092,-121.38869,42.01865
125,2018-08-06 18:00:00,NNE,0.54,4.9,17.89,21.5,7.26,0.0,,,17.0,17.22,46.0,136.19,19.22,LYNO3,4092,-121.38869,42.01865
126,2018-08-06 19:00:00,SW,1.03,5.0,21.39,23.0,8.6,0.0,,,224.0,17.78,43.0,159.85,21.78,LYNO3,4092,-121.38869,42.01865
127,2018-08-06 20:00:00,SSW,0.8,4.9,23.0,25.5,6.9,0.0,,,209.0,18.89,34.0,192.85,23.72,LYNO3,4092,-121.38869,42.01865
128,2018-08-06 21:00:00,SW,1.38,5.1,25.22,26.28,3.64,0.0,,,225.0,20.56,24.0,310.0,25.72,LYNO3,4092,-121.38869,42.01865
129,2018-08-06 22:00:00,SW,1.52,5.0,26.22,27.78,-0.08,0.0,,26.2,231.0,21.67,17.0,666.97,27.0,LYNO3,4092,-121.38869,42.01865
130,2018-08-06 23:00:00,SW,1.12,5.0,27.39,28.61,-2.07,0.0,,26.48,224.0,22.78,14.0,645.15,27.78,LYNO3,4092,-121.38869,42.01865
131,2018-08-07 00:00:00,WSW,1.21,5.3,28.61,29.11,0.55,0.0,,27.22,253.0,23.33,16.0,521.53,28.78,LYNO3,4092,-121.38869,42.01865
132,2018-08-07 01:00:00,NW,1.43,5.2,28.39,29.5,3.83,0.0,,27.46,304.0,23.33,20.0,346.49,29.0,LYNO3,4092,-121.38869,42.01865
133,2018-08-07 02:00:00,WSW,1.21,5.1,27.39,28.5,3.18,0.0,,26.9,252.0,23.89,20.0,187.35,28.22,LYNO3,4092,-121.38869,42.01865
134,2018-08-07 03:00:00,NW,0.4,5.2,22.28,27.39,11.45,0.0,,,308.0,23.33,40.0,61.81,26.11,LYNO3,4092,-121.38869,42.01865
135,2018-08-07 04:00:00,NNW,0.8,5.1,17.78,22.28,10.85,0.0,,,339.0,23.33,55.0,2.14,20.22,LYNO3,4092,-121.38869,42.01865
136,2018-08-07 05:00:00,WNW,0.9,5.3,17.61,18.78,7.56,0.0,,,298.0,22.22,50.0,0.0,18.22,LYNO3,4092,-121.38869,42.01865
137,2018-08-07 06:00:00,W,0.9,5.1,17.28,18.78,9.51,0.0,,,280.0,22.22,56.0,0.0,18.5,LYNO3,4092,-121.38869,42.01865
138,2018-08-07 07:00:00,NW,0.76,5.0,12.39,17.28,13.84,0.0,,,319.0,21.67,85.0,0.0,16.39,LYNO3,4092,-121.38869,42.01865
139,2018-08-07 08:00:00,E,0.4,5.0,11.39,12.39,9.71,0.0,329.692,,93.0,21.11,86.0,0.0,12.0,LYNO3,4092,-121.38869,42.01865
140,2018-08-07 09:00:00,ENE,0.45,5.0,10.61,11.61,9.62,0.0,,,78.0,20.56,90.0,0.0,11.22,LYNO3,4092,-121.38869,42.01865
141,2018-08-07 10:00:00,N,0.4,4.9,9.78,11.0,8.85,0.0,,,349.0,20.0,89.0,0.0,10.61,LYNO3,4092,-121.38869,42.01865
142,2018-08-07 11:00:00,NNW,0.76,5.2,9.22,10.89,7.7,0.0,,,348.0,19.44,87.0,0.0,9.78,LYNO3,4092,-121.38869,42.01865
143,2018-08-07 12:00:00,N,0.63,4.8,8.39,10.28,7.54,0.0,,,3.0,18.89,89.0,0.0,9.28,LYNO3,4092,-121.38869,42.01865
144,2018-08-07 13:00:00,N,0.67,5.1,8.0,9.22,6.33,0.0,,,360.0,18.89,87.0,0.1,8.39,LYNO3,4092,-121.38869,42.01865
145,2018-08-07 14:00:00,N,0.67,4.9,7.61,9.22,6.93,0.0,,,350.0,18.33,90.0,7.87,8.5,LYNO3,4092,-121.38869,42.01865
146,2018-08-07 15:00:00,N,0.31,4.6,8.22,14.11,6.19,0.0,,,353.0,17.78,76.0,35.65,10.28,LYNO3,4092,-121.38869,42.01865
147,2018-08-07 16:00:00,ESE,0.09,4.9,14.11,18.39,8.69,0.0,,,116.0,17.78,65.0,67.57,15.28,LYNO3,4092,-121.38869,42.01865
148,2018-08-07 17:00:00,S,0.36,4.8,18.39,20.78,9.81,0.0,,,174.0,17.78,55.0,103.63,19.11,LYNO3,4092,-121.38869,42.01865
149,2018-08-07 18:00:00,ESE,0.49,5.0,20.78,23.39,8.0,0.0,,,110.0,18.33,42.0,131.12,21.5,LYNO3,4092,-121.38869,42.01865
150,2018-08-07 19:00:00,SSE,0.67,5.0,23.39,25.72,12.49,0.0,,,150.0,18.89,48.0,144.92,24.22,LYNO3,4092,-121.38869,42.01865
151,2018-08-07 20:00:00,W,1.03,5.0,25.72,27.5,7.12,0.0,,,262.0,20.0,29.0,173.9,26.61,LYNO3,4092,-121.38869,42.01865
152,2018-08-07 21:00:00,W,0.98,5.0,27.5,29.22,4.1,0.0,,27.12,264.0,21.67,21.0,237.63,28.5,LYNO3,4092,-121.38869,42.01865
153,2018-08-07 22:00:00,SW,1.52,5.1,29.22,30.0,4.94,0.0,,27.87,221.0,22.78,21.0,565.97,29.5,LYNO3,4092,-121.38869,42.01865
154,2018-08-07 23:00:00,SW,1.52,5.4,29.72,31.11,0.97,0.0,,28.45,233.0,23.33,15.0,656.5,30.39,LYNO3,4092,-121.38869,42.01865
155,2018-08-08 00:00:00,WNW,0.9,5.4,31.11,32.89,-3.3,0.0,,29.33,286.0,23.89,10.0,499.44,31.89,LYNO3,4092,-121.38869,42.01865
156,2018-08-08 01:00:00,N,0.8,5.2,31.5,32.89,-1.73,0.0,,29.76,2.0,24.44,11.0,304.68,32.28,LYNO3,4092,-121.38869,42.01865
157,2018-08-08 02:00:00,N,0.8,5.2,28.0,31.5,11.21,0.0,,29.45,6.0,24.44,30.0,165.52,30.72,LYNO3,4092,-121.38869,42.01865
158,2018-08-08 03:00:00,N,0.67,5.3,23.78,28.0,12.53,0.0,,26.83,358.0,24.44,41.0,53.37,26.89,LYNO3,4092,-121.38869,42.01865
159,2018-08-08 04:00:00,N,1.16,5.3,20.22,24.0,0.31,0.0,,,352.0,23.89,23.0,1.3,22.5,LYNO3,4092,-121.38869,42.01865
160,2018-08-08 05:00:00,N,0.72,5.1,16.39,22.11,4.83,0.0,,,356.0,23.33,40.0,0.0,18.78,LYNO3,4092,-121.38869,42.01865
161,2018-08-08 06:00:00,SSW,0.85,5.1,13.89,16.39,8.7,0.0,,,195.0,22.78,63.0,0.0,15.78,LYNO3,4092,-121.38869,42.01865
162,2018-08-08 07:00:00,E,0.22,5.2,12.11,14.0,9.13,0.0,,,90.0,22.22,74.0,0.0,13.72,LYNO3,4092,-121.38869,42.01865
163,2018-08-08 08:00:00,NNE,0.67,4.9,11.5,12.61,7.65,0.0,329.692,,17.0,21.67,76.0,0.0,11.78,LYNO3,4092,-121.38869,42.01865
164,2018-08-08 09:00:00,NNE,0.63,5.0,12.11,13.78,8.42,0.0,,,14.0,21.11,75.0,0.0,12.78,LYNO3,4092,-121.38869,42.01865
