,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,pressure_set_1,precip_accum_one_hour_set_1,altimeter_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
312,2018-08-14 00:00:00,3.5,SSW,5.9,-1.04,102477.0,0.0,126272.66,27.41,205.0,14.0,622.0,124109.09,29.06,DLCC1,5662,-120.48306,40.11917
313,2018-08-14 01:00:00,2.51,SW,4.79,-0.56,102477.0,0.0,126272.66,27.01,220.0,15.0,435.0,124152.39,28.5,DLCC1,5662,-120.48306,40.11917
314,2018-08-14 02:00:00,1.5,WSW,3.14,-0.45,102477.0,0.0,126272.66,26.36,240.0,16.0,204.0,124225.5,27.56,DLCC1,5662,-120.48306,40.11917
315,2018-08-14 03:00:00,1.2,SW,2.19,-0.68,102477.0,0.0,126272.66,,221.0,18.0,16.0,124400.96,25.33,DLCC1,5662,-120.48306,40.11917
316,2018-08-14 04:00:00,1.19,SW,2.57,-1.09,102478.0,0.0,126273.9,,218.0,20.0,1.0,124579.68,23.11,DLCC1,5662,-120.48306,40.11917
317,2018-08-14 05:00:00,0.37,NW,1.01,-1.07,102479.0,0.0,126275.13,,315.0,24.0,0.0,124817.94,20.2,DLCC1,5662,-120.48306,40.11917
318,2018-08-14 06:00:00,0.04,NNW,0.36,-1.13,102480.0,0.0,126276.36,,345.0,29.0,0.0,125073.96,17.14,DLCC1,5662,-120.48306,40.11917
319,2018-08-14 07:00:00,0.05,NNW,0.38,-1.24,102480.0,0.0,126276.36,,348.0,33.0,0.0,125255.62,15.0,DLCC1,5662,-120.48306,40.11917
320,2018-08-14 08:00:00,0.02,NE,0.22,-1.3,102480.0,0.0,126276.36,,43.0,38.0,0.0,125448.05,12.77,DLCC1,5662,-120.48306,40.11917
321,2018-08-14 09:00:00,0.01,WSW,0.01,-1.21,102479.0,0.0,126275.13,,258.0,43.0,0.0,125602.76,10.99,DLCC1,5662,-120.48306,40.11917
322,2018-08-14 10:00:00,0.45,N,1.31,-1.06,102479.0,0.0,126275.13,,360.0,46.0,0.0,125677.96,10.14,DLCC1,5662,-120.48306,40.11917
323,2018-08-14 11:00:00,0.29,N,1.51,-1.69,102478.0,0.0,126273.9,,2.0,45.0,0.0,125707.88,9.79,DLCC1,5662,-120.48306,40.11917
324,2018-08-14 12:00:00,0.36,NE,1.56,-2.31,102479.0,0.0,126275.13,,35.0,46.0,0.0,125799.38,8.78,DLCC1,5662,-120.48306,40.11917
325,2018-08-14 13:00:00,0.46,NNE,1.75,-2.31,102479.0,0.0,126275.13,,29.0,47.0,0.0,125828.12,8.46,DLCC1,5662,-120.48306,40.11917
326,2018-08-14 14:00:00,0.1,NE,0.74,-1.97,102480.0,0.0,126276.36,,37.0,49.0,29.0,125850.93,8.22,DLCC1,5662,-120.48306,40.11917
327,2018-08-14 15:00:00,0.36,ENE,0.84,-0.73,102480.0,0.0,126276.36,,67.0,43.0,195.0,125557.31,11.52,DLCC1,5662,-120.48306,40.11917
328,2018-08-14 16:00:00,0.28,E,1.15,-0.11,102479.0,0.0,126275.13,,85.0,35.0,369.0,125222.72,15.37,DLCC1,5662,-120.48306,40.11917
329,2018-08-14 17:00:00,0.46,E,1.4,-1.01,102479.0,0.0,126275.13,,80.0,22.0,557.0,124697.56,21.67,DLCC1,5662,-120.48306,40.11917
330,2018-08-14 18:00:00,0.89,WSW,2.2,-4.83,102479.0,0.0,126275.13,,241.0,13.0,646.0,124385.35,25.56,DLCC1,5662,-120.48306,40.11917
331,2018-08-14 19:00:00,1.29,WSW,3.1,-2.09,102478.0,0.0,126273.9,,247.0,15.0,689.0,124301.2,26.61,DLCC1,5662,-120.48306,40.11917
332,2018-08-14 20:00:00,1.77,W,4.52,-0.32,102477.0,0.0,126272.66,26.47,280.0,16.0,908.0,124213.02,27.72,DLCC1,5662,-120.48306,40.11917
333,2018-08-14 21:00:00,1.79,W,3.7,-0.61,102476.0,0.0,126271.43,26.96,271.0,15.0,889.0,124155.84,28.44,DLCC1,5662,-120.48306,40.11917
334,2018-08-14 22:00:00,2.27,WSW,4.16,0.07,102474.0,0.0,126268.97,27.58,242.0,15.0,854.0,124088.42,29.28,DLCC1,5662,-120.48306,40.11917
335,2018-08-14 23:00:00,2.09,SW,5.09,0.65,102472.0,0.0,126266.5,28.14,226.0,15.0,749.0,124030.61,30.0,DLCC1,5662,-120.48306,40.11917
336,2018-08-15 00:00:00,1.99,WSW,5.07,0.65,102472.0,0.0,126266.5,28.14,237.0,15.0,594.0,124030.61,30.0,DLCC1,5662,-120.48306,40.11917
337,2018-08-15 01:00:00,1.86,WNW,3.86,1.09,102473.0,0.0,126267.74,27.72,289.0,16.0,426.0,124074.83,29.44,DLCC1,5662,-120.48306,40.11917
338,2018-08-15 02:00:00,1.73,SW,3.51,2.81,102474.0,0.0,126268.97,26.59,234.0,20.0,174.0,124204.52,27.78,DLCC1,5662,-120.48306,40.11917
339,2018-08-15 03:00:00,2.46,SSW,4.3,3.69,102476.0,0.0,126271.43,,199.0,24.0,34.0,124363.86,25.78,DLCC1,5662,-120.48306,40.11917
340,2018-08-15 04:00:00,0.97,SW,4.58,2.96,102475.0,0.0,126270.2,,231.0,26.0,1.0,124535.58,23.61,DLCC1,5662,-120.48306,40.11917
341,2018-08-15 05:00:00,0.12,W,0.7,3.39,102476.0,0.0,126271.43,,269.0,30.0,0.0,124684.7,21.78,DLCC1,5662,-120.48306,40.11917
342,2018-08-15 06:00:00,0.8,WSW,2.46,3.52,102476.0,0.0,126271.43,,256.0,31.0,0.0,124716.47,21.39,DLCC1,5662,-120.48306,40.11917
343,2018-08-15 07:00:00,0.46,SW,1.74,3.59,102477.0,0.0,126272.66,,224.0,35.0,0.0,124871.35,19.52,DLCC1,5662,-120.48306,40.11917
344,2018-08-15 08:00:00,0.38,NNW,1.27,4.71,102477.0,0.0,126272.66,,340.0,42.0,0.0,125008.62,17.87,DLCC1,5662,-120.48306,40.11917
345,2018-08-15 09:00:00,0.09,W,0.86,4.65,102476.0,0.0,126271.43,,275.0,45.0,0.0,125104.13,16.72,DLCC1,5662,-120.48306,40.11917
346,2018-08-15 10:00:00,0.33,N,1.22,4.69,102476.0,0.0,126271.43,,11.0,48.0,0.0,125186.37,15.75,DLCC1,5662,-120.48306,40.11917
347,2018-08-15 11:00:00,0.71,NW,2.23,4.54,102476.0,0.0,126271.43,,321.0,46.0,0.0,125143.91,16.25,DLCC1,5662,-120.48306,40.11917
348,2018-08-15 12:00:00,0.19,N,0.73,4.39,102477.0,0.0,126272.66,,351.0,48.0,0.0,125215.72,15.42,DLCC1,5662,-120.48306,40.11917
349,2018-08-15 13:00:00,0.21,N,1.08,4.66,102477.0,0.0,126272.66,,356.0,53.0,0.0,125321.96,14.18,DLCC1,5662,-120.48306,40.11917
350,2018-08-15 14:00:00,0.0,,0.01,4.85,102479.0,0.0,126275.13,,,57.0,4.0,125403.88,13.26,DLCC1,5662,-120.48306,40.11917
351,2018-08-15 15:00:00,0.36,NNE,1.27,5.14,102480.0,0.0,126276.36,,30.0,55.0,50.0,125330.76,14.12,DLCC1,5662,-120.48306,40.11917
352,2018-08-15 16:00:00,0.11,E,0.75,5.58,102481.0,0.0,126277.59,,88.0,49.0,312.0,125138.08,16.39,DLCC1,5662,-120.48306,40.11917
353,2018-08-15 17:00:00,0.66,SSE,1.98,5.14,102480.0,0.0,126276.36,,164.0,32.0,554.0,124613.2,22.72,DLCC1,5662,-120.48306,40.11917
354,2018-08-15 18:00:00,1.18,W,2.54,4.4,102479.0,0.0,126275.13,,262.0,26.0,718.0,124407.05,25.28,DLCC1,5662,-120.48306,40.11917
355,2018-08-15 19:00:00,1.24,W,3.87,3.35,102479.0,0.0,126275.13,26.14,269.0,22.0,796.0,124284.83,26.83,DLCC1,5662,-120.48306,40.11917
356,2018-08-15 20:00:00,1.73,WSW,3.86,3.5,102478.0,0.0,126273.9,26.62,240.0,21.0,630.0,124209.33,27.78,DLCC1,5662,-120.48306,40.11917
357,2018-08-15 21:00:00,1.49,W,3.33,3.73,102477.0,0.0,126272.66,26.81,275.0,21.0,771.0,124186.3,28.06,DLCC1,5662,-120.48306,40.11917
358,2018-08-15 22:00:00,2.46,SSW,5.27,2.68,102476.0,0.0,126271.43,27.71,206.0,18.0,909.0,124082.22,29.39,DLCC1,5662,-120.48306,40.11917
359,2018-08-15 23:00:00,2.54,SW,5.94,3.39,102475.0,0.0,126270.2,27.69,227.0,19.0,697.0,124085.59,29.33,DLCC1,5662,-120.48306,40.11917
360,2018-08-16 00:00:00,2.4,WSW,4.23,0.16,102475.0,0.0,126270.2,27.67,247.0,15.0,624.0,124081.15,29.39,DLCC1,5662,-120.48306,40.11917
361,2018-08-16 01:00:00,2.19,WSW,4.14,-0.56,102476.0,0.0,126271.43,27.01,237.0,15.0,436.0,124151.18,28.5,DLCC1,5662,-120.48306,40.11917
362,2018-08-16 02:00:00,1.59,WSW,2.95,1.98,102477.0,0.0,126272.66,26.04,243.0,20.0,154.0,124286.42,26.78,DLCC1,5662,-120.48306,40.11917
363,2018-08-16 03:00:00,1.52,SSW,3.8,2.65,102478.0,0.0,126273.9,,212.0,24.0,21.0,124463.22,24.56,DLCC1,5662,-120.48306,40.11917
364,2018-08-16 04:00:00,0.32,WSW,1.52,2.42,102480.0,0.0,126276.36,,252.0,28.0,0.0,124689.63,21.78,DLCC1,5662,-120.48306,40.11917
365,2018-08-16 05:00:00,0.33,WSW,1.7,1.96,102482.0,0.0,126278.83,,255.0,32.0,0.0,124911.52,19.11,DLCC1,5662,-120.48306,40.11917
366,2018-08-16 06:00:00,0.24,SW,2.03,1.82,102483.0,0.0,126280.06,,225.0,36.0,0.0,125081.66,17.09,DLCC1,5662,-120.48306,40.11917
367,2018-08-16 07:00:00,0.06,NW,0.61,1.57,102484.0,0.0,126281.29,,315.0,42.0,0.0,125310.95,14.41,DLCC1,5662,-120.48306,40.11917
368,2018-08-16 08:00:00,0.01,NNW,0.04,1.12,102484.0,0.0,126281.29,,342.0,44.0,0.0,125415.45,13.2,DLCC1,5662,-120.48306,40.11917
369,2018-08-16 09:00:00,0.23,N,0.85,0.58,102484.0,0.0,126281.29,,3.0,44.0,0.0,125466.77,12.61,DLCC1,5662,-120.48306,40.11917
370,2018-08-16 10:00:00,0.52,NNE,1.41,0.14,102485.0,0.0,126282.52,,12.0,45.0,0.0,125539.69,11.79,DLCC1,5662,-120.48306,40.11917
371,2018-08-16 11:00:00,0.13,NNE,0.64,-0.13,102485.0,0.0,126282.52,,27.0,50.0,0.0,125705.7,9.91,DLCC1,5662,-120.48306,40.11917
372,2018-08-16 12:00:00,0.19,NE,0.73,0.1,102485.0,0.0,126282.52,,36.0,53.0,0.0,125761.85,9.28,DLCC1,5662,-120.48306,40.11917
373,2018-08-16 13:00:00,0.15,ENE,0.88,-0.03,102486.0,0.0,126283.75,,63.0,56.0,0.0,125849.19,8.32,DLCC1,5662,-120.48306,40.11917
374,2018-08-16 14:00:00,0.12,NE,1.0,0.17,102488.0,0.0,126286.22,,36.0,57.0,26.0,125856.14,8.27,DLCC1,5662,-120.48306,40.11917
375,2018-08-16 15:00:00,0.28,ENE,0.68,1.0,102489.0,0.0,126287.45,,66.0,52.0,185.0,125654.65,10.54,DLCC1,5662,-120.48306,40.11917
376,2018-08-16 16:00:00,0.27,E,0.97,3.44,102488.0,0.0,126286.22,,83.0,47.0,384.0,125289.1,14.72,DLCC1,5662,-120.48306,40.11917
377,2018-08-16 17:00:00,0.73,SSW,2.57,4.89,102488.0,0.0,126286.22,,192.0,32.0,578.0,124645.61,22.44,DLCC1,5662,-120.48306,40.11917
378,2018-08-16 18:00:00,1.46,WSW,3.19,5.21,102488.0,0.0,126286.22,,255.0,28.0,735.0,124440.15,25.0,DLCC1,5662,-120.48306,40.11917
379,2018-08-16 19:00:00,2.02,SSW,5.1,4.4,102488.0,0.0,126286.22,,212.0,24.0,855.0,124312.95,26.61,DLCC1,5662,-120.48306,40.11917
380,2018-08-16 20:00:00,2.22,SSW,5.49,3.87,102488.0,0.0,126286.22,26.42,202.0,22.0,916.0,124247.95,27.44,DLCC1,5662,-120.48306,40.11917
381,2018-08-16 21:00:00,2.75,SW,4.83,4.11,102487.0,0.0,126284.99,26.61,216.0,22.0,761.0,124224.87,27.72,DLCC1,5662,-120.48306,40.11917
382,2018-08-16 22:00:00,3.31,SW,5.88,3.18,102488.0,0.0,126286.22,26.9,220.0,20.0,876.0,124187.23,28.22,DLCC1,5662,-120.48306,40.11917
383,2018-08-16 23:00:00,3.37,SW,8.25,3.09,102487.0,0.0,126284.99,26.82,225.0,20.0,765.0,124194.58,28.11,DLCC1,5662,-120.48306,40.11917
384,2018-08-17 00:00:00,2.79,SW,5.4,2.91,102487.0,0.0,126284.99,26.67,230.0,20.0,620.0,124211.71,27.89,DLCC1,5662,-120.48306,40.11917
385,2018-08-17 01:00:00,2.73,SW,5.56,3.5,102487.0,0.0,126284.99,26.33,224.0,22.0,434.0,124281.19,27.0,DLCC1,5662,-120.48306,40.11917
386,2018-08-17 02:00:00,3.38,SSW,5.26,3.4,102488.0,0.0,126286.22,,205.0,24.0,171.0,124405.35,25.44,DLCC1,5662,-120.48306,40.11917
387,2018-08-17 03:00:00,2.36,SSW,5.21,4.06,102489.0,0.0,126287.45,,202.0,28.0,16.0,124547.7,23.67,DLCC1,5662,-120.48306,40.11917
388,2018-08-17 04:00:00,0.17,WSW,1.38,4.78,102491.0,0.0,126289.91,,253.0,35.0,0.0,124777.98,20.86,DLCC1,5662,-120.48306,40.11917
389,2018-08-17 05:00:00,0.38,WNW,0.62,4.73,102492.0,0.0,126291.15,,298.0,39.0,0.0,124926.84,19.07,DLCC1,5662,-120.48306,40.11917
390,2018-08-17 06:00:00,0.83,WSW,2.07,4.85,102493.0,0.0,126292.38,,247.0,39.0,0.0,124916.44,19.21,DLCC1,5662,-120.48306,40.11917
391,2018-08-17 07:00:00,0.34,NW,1.39,4.08,102492.0,0.0,126291.15,,319.0,42.0,0.0,125084.91,17.18,DLCC1,5662,-120.48306,40.11917
392,2018-08-17 08:00:00,0.14,SW,0.94,3.97,102493.0,0.0,126292.38,,223.0,45.0,0.0,125188.48,15.97,DLCC1,5662,-120.48306,40.11917
393,2018-08-17 09:00:00,0.13,NW,0.67,3.9,102493.0,0.0,126292.38,,307.0,49.0,0.0,125308.05,14.57,DLCC1,5662,-120.48306,40.11917
394,2018-08-17 10:00:00,0.04,NNE,0.44,4.15,102493.0,0.0,126292.38,,24.0,54.0,0.0,125414.13,13.34,DLCC1,5662,-120.48306,40.11917
395,2018-08-17 11:00:00,0.2,N,0.95,3.47,102493.0,0.0,126292.38,,0.0,58.0,0.0,125572.09,11.53,DLCC1,5662,-120.48306,40.11917
396,2018-08-17 12:00:00,0.73,N,1.28,4.15,102494.0,0.0,126293.61,,360.0,60.0,0.0,125555.71,11.73,DLCC1,5662,-120.48306,40.11917
397,2018-08-17 13:00:00,0.39,NNE,1.04,4.13,102494.0,0.0,126293.61,,23.0,64.0,0.0,125643.76,10.73,DLCC1,5662,-120.48306,40.11917
398,2018-08-17 14:00:00,0.26,NNE,0.84,3.41,102495.0,0.0,126294.84,,32.0,65.0,23.0,125732.87,9.74,DLCC1,5662,-120.48306,40.11917
399,2018-08-17 15:00:00,0.66,NE,2.54,3.95,102495.0,0.0,126294.84,,42.0,60.0,182.0,125575.39,11.52,DLCC1,5662,-120.48306,40.11917
400,2018-08-17 16:00:00,0.33,E,1.02,5.21,102495.0,0.0,126294.84,,93.0,49.0,391.0,125189.13,15.99,DLCC1,5662,-120.48306,40.11917
401,2018-08-17 17:00:00,0.66,SSE,1.79,6.0,102494.0,0.0,126293.61,,161.0,36.0,586.0,124706.41,21.78,DLCC1,5662,-120.48306,40.11917
402,2018-08-17 18:00:00,1.36,WSW,3.16,4.8,102494.0,0.0,126293.61,,249.0,29.0,744.0,124532.07,23.94,DLCC1,5662,-120.48306,40.11917
403,2018-08-17 19:00:00,2.39,WSW,4.66,3.36,102493.0,0.0,126292.38,,245.0,24.0,868.0,124415.39,25.39,DLCC1,5662,-120.48306,40.11917
404,2018-08-17 20:00:00,2.08,WNW,4.24,2.89,102492.0,0.0,126291.15,,284.0,22.0,932.0,124343.87,26.28,DLCC1,5662,-120.48306,40.11917
405,2018-08-17 21:00:00,2.28,W,4.03,3.4,102492.0,0.0,126291.15,26.21,266.0,22.0,937.0,124295.89,26.89,DLCC1,5662,-120.48306,40.11917
406,2018-08-17 22:00:00,2.23,WSW,4.41,3.26,102491.0,0.0,126289.91,26.43,251.0,21.0,870.0,124246.94,27.5,DLCC1,5662,-120.48306,40.11917
407,2018-08-17 23:00:00,2.3,SW,5.03,2.37,102490.0,0.0,126288.68,26.8,220.0,19.0,756.0,124198.26,28.11,DLCC1,5662,-120.48306,40.11917
408,2018-08-18 00:00:00,2.72,SW,5.71,2.19,102490.0,0.0,126288.68,26.64,215.0,19.0,626.0,124215.39,27.89,DLCC1,5662,-120.48306,40.11917
409,2018-08-18 01:00:00,2.52,SSW,4.14,2.53,102489.0,0.0,126287.45,26.37,213.0,20.0,433.0,124249.25,27.44,DLCC1,5662,-120.48306,40.11917
410,2018-08-18 02:00:00,2.09,SW,4.42,3.61,102490.0,0.0,126288.68,,223.0,23.0,193.0,124332.73,26.39,DLCC1,5662,-120.48306,40.11917
411,2018-08-18 03:00:00,1.62,SSW,3.08,4.31,102490.0,0.0,126288.68,,206.0,27.0,11.0,124477.68,24.56,DLCC1,5662,-120.48306,40.11917
412,2018-08-18 04:00:00,0.21,W,0.91,4.56,102492.0,0.0,126291.15,,267.0,33.0,0.0,124722.0,21.56,DLCC1,5662,-120.48306,40.11917
413,2018-08-18 05:00:00,0.21,WSW,0.6,4.4,102495.0,0.0,126294.84,,253.0,38.0,0.0,124926.37,19.12,DLCC1,5662,-120.48306,40.11917
414,2018-08-18 06:00:00,0.04,NW,0.54,3.93,102495.0,0.0,126294.84,,315.0,43.0,0.0,125134.14,16.64,DLCC1,5662,-120.48306,40.11917
415,2018-08-18 07:00:00,0.45,N,1.12,3.91,102496.0,0.0,126296.08,,350.0,47.0,0.0,125255.19,15.23,DLCC1,5662,-120.48306,40.11917
416,2018-08-18 08:00:00,0.1,NNE,0.61,3.53,102496.0,0.0,126296.08,,22.0,51.0,0.0,125398.79,13.56,DLCC1,5662,-120.48306,40.11917
417,2018-08-18 09:00:00,0.23,N,0.96,3.85,102495.0,0.0,126294.84,,5.0,56.0,0.0,125493.1,12.46,DLCC1,5662,-120.48306,40.11917
418,2018-08-18 10:00:00,0.23,NE,1.47,3.72,102495.0,0.0,126294.84,,39.0,61.0,0.0,125618.53,11.03,DLCC1,5662,-120.48306,40.11917
419,2018-08-18 11:00:00,0.14,NE,1.22,2.6,102495.0,0.0,126294.84,,42.0,65.0,0.0,125808.87,8.89,DLCC1,5662,-120.48306,40.11917
420,2018-08-18 12:00:00,0.5,NNE,1.44,3.6,102495.0,0.0,126294.84,,21.0,72.0,0.0,125851.91,8.41,DLCC1,5662,-120.48306,40.11917
421,2018-08-18 13:00:00,0.09,NE,0.86,1.75,102496.0,0.0,126296.08,,45.0,73.0,0.0,126045.56,6.29,DLCC1,5662,-120.48306,40.11917
422,2018-08-18 14:00:00,0.08,NNE,0.48,1.79,102496.0,0.0,126296.08,,14.0,77.0,19.0,126113.42,5.55,DLCC1,5662,-120.48306,40.11917
423,2018-08-18 15:00:00,0.48,ENE,1.19,3.12,102497.0,0.0,126297.31,,60.0,70.0,164.0,125861.6,8.33,DLCC1,5662,-120.48306,40.11917
424,2018-08-18 16:00:00,0.41,E,1.49,4.58,102496.0,0.0,126296.08,,88.0,59.0,378.0,125496.02,12.44,DLCC1,5662,-120.48306,40.11917
425,2018-08-18 17:00:00,0.34,ENE,1.08,5.42,102495.0,0.0,126294.84,,64.0,40.0,561.0,124900.6,19.43,DLCC1,5662,-120.48306,40.11917
426,2018-08-18 18:00:00,0.76,E,2.02,0.96,102495.0,0.0,126294.84,,86.0,22.0,700.0,124528.73,24.0,DLCC1,5662,-120.48306,40.11917
427,2018-08-18 19:00:00,1.6,S,4.72,-2.63,102494.0,0.0,126293.61,,179.0,15.0,856.0,124373.41,25.94,DLCC1,5662,-120.48306,40.11917
428,2018-08-18 20:00:00,1.47,SSW,4.43,-1.42,102493.0,0.0,126292.38,26.63,213.0,15.0,885.0,124254.32,27.44,DLCC1,5662,-120.48306,40.11917
429,2018-08-18 21:00:00,1.9,WSW,4.01,-0.92,102492.0,0.0,126291.15,26.69,245.0,15.0,902.0,124204.75,28.06,DLCC1,5662,-120.48306,40.11917
430,2018-08-18 22:00:00,2.54,SW,4.68,-3.46,102491.0,0.0,126289.91,26.99,236.0,12.0,811.0,124160.96,28.61,DLCC1,5662,-120.48306,40.11917
431,2018-08-18 23:00:00,2.13,WSW,4.46,-3.29,102489.0,0.0,126287.45,27.15,257.0,12.0,697.0,124141.5,28.83,DLCC1,5662,-120.48306,40.11917
432,2018-08-19 00:00:00,1.93,W,3.16,-3.46,102488.0,0.0,126286.22,26.99,267.0,12.0,560.0,124157.33,28.61,DLCC1,5662,-120.48306,40.11917
433,2018-08-19 01:00:00,2.13,SW,4.38,-4.82,102489.0,0.0,126287.45,26.7,218.0,11.0,384.0,124180.31,28.33,DLCC1,5662,-120.48306,40.11917
434,2018-08-19 02:00:00,1.53,SW,3.61,-3.59,102488.0,0.0,126286.22,26.22,220.0,13.0,160.0,124274.17,27.11,DLCC1,5662,-120.48306,40.11917
435,2018-08-19 03:00:00,0.6,WSW,1.9,-2.18,102489.0,0.0,126287.45,,238.0,17.0,24.0,124486.42,24.44,DLCC1,5662,-120.48306,40.11917
436,2018-08-19 04:00:00,0.33,WNW,0.9,-1.24,102490.0,0.0,126288.68,,288.0,23.0,0.0,124791.89,20.68,DLCC1,5662,-120.48306,40.11917
437,2018-08-19 05:00:00,0.01,NNW,0.01,-1.5,102491.0,0.0,126289.91,,345.0,27.0,0.0,125029.43,17.83,DLCC1,5662,-120.48306,40.11917
438,2018-08-19 06:00:00,0.09,NNW,0.53,-1.26,102491.0,0.0,126289.91,,346.0,32.0,0.0,125229.77,15.46,DLCC1,5662,-120.48306,40.11917
439,2018-08-19 07:00:00,0.08,N,0.6,-1.46,102491.0,0.0,126289.91,,359.0,36.0,0.0,125405.09,13.42,DLCC1,5662,-120.48306,40.11917
440,2018-08-19 08:00:00,0.33,N,1.3,-1.03,102490.0,0.0,126288.68,,11.0,41.0,0.0,125535.36,11.91,DLCC1,5662,-120.48306,40.11917
441,2018-08-19 09:00:00,0.39,NNE,1.26,-1.02,102490.0,0.0,126288.68,,32.0,44.0,0.0,125627.7,10.86,DLCC1,5662,-120.48306,40.11917
442,2018-08-19 10:00:00,0.22,NNE,1.17,-1.55,102489.0,0.0,126287.45,,27.0,48.0,0.0,125793.69,8.98,DLCC1,5662,-120.48306,40.11917
443,2018-08-19 11:00:00,0.44,NE,1.67,-1.92,102489.0,0.0,126287.45,,39.0,52.0,0.0,125937.0,7.39,DLCC1,5662,-120.48306,40.11917
444,2018-08-19 12:00:00,0.21,NNE,0.91,-2.05,102489.0,0.0,126287.45,,25.0,57.0,0.0,126071.97,5.91,DLCC1,5662,-120.48306,40.11917
445,2018-08-19 13:00:00,0.31,NNE,1.04,-1.72,102489.0,0.0,126287.45,,29.0,58.0,0.0,126062.78,6.01,DLCC1,5662,-120.48306,40.11917
446,2018-08-19 14:00:00,0.06,NE,0.71,-2.46,102489.0,0.0,126287.45,,40.0,62.0,24.0,126224.29,4.26,DLCC1,5662,-120.48306,40.11917
447,2018-08-19 15:00:00,0.31,ENE,0.83,-1.41,102489.0,0.0,126287.45,,67.0,55.0,196.0,125961.48,7.12,DLCC1,5662,-120.48306,40.11917
448,2018-08-19 16:00:00,0.51,ENE,1.01,-0.9,102488.0,0.0,126286.22,,72.0,42.0,398.0,125552.19,11.69,DLCC1,5662,-120.48306,40.11917
449,2018-08-19 17:00:00,0.37,SE,1.26,-0.14,102486.0,0.0,126283.75,,129.0,26.0,593.0,124842.07,20.01,DLCC1,5662,-120.48306,40.11917
450,2018-08-19 18:00:00,1.27,SW,3.04,-1.86,102486.0,0.0,126283.75,,222.0,17.0,752.0,124451.68,24.83,DLCC1,5662,-120.48306,40.11917
