,date_time,air_temp_set_1,snow_depth_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
323,2018-08-14 11:00:00,3.33,60.96,MDCC1,6725,-121.61306,41.58694
324,2018-08-14 12:00:00,2.22,60.96,MDCC1,6725,-121.61306,41.58694
325,2018-08-14 13:00:00,2.22,60.96,MDCC1,6725,-121.61306,41.58694
326,2018-08-14 14:00:00,2.22,66.04,MDCC1,6725,-121.61306,41.58694
327,2018-08-14 15:00:00,5.56,68.58,MDCC1,6725,-121.61306,41.58694
328,2018-08-14 16:00:00,15.56,45.72,MDCC1,6725,-121.61306,41.58694
329,2018-08-14 17:00:00,21.67,38.1,MDCC1,6725,-121.61306,41.58694
330,2018-08-14 18:00:00,22.78,43.18,MDCC1,6725,-121.61306,41.58694
331,2018-08-14 19:00:00,23.33,40.64,MDCC1,6725,-121.61306,41.58694
332,2018-08-14 20:00:00,25.56,22.86,MDCC1,6725,-121.61306,41.58694
333,2018-08-14 21:00:00,26.11,33.02,MDCC1,6725,-121.61306,41.58694
334,2018-08-14 22:00:00,25.56,25.4,MDCC1,6725,-121.61306,41.58694
335,2018-08-14 23:00:00,26.11,25.4,MDCC1,6725,-121.61306,41.58694
336,2018-08-15 00:00:00,25.0,,MDCC1,6725,-121.61306,41.58694
337,2018-08-15 01:00:00,23.89,5.08,MDCC1,6725,-121.61306,41.58694
338,2018-08-15 02:00:00,21.67,17.78,MDCC1,6725,-121.61306,41.58694
339,2018-08-15 03:00:00,19.44,30.48,MDCC1,6725,-121.61306,41.58694
340,2018-08-15 04:00:00,16.11,35.56,MDCC1,6725,-121.61306,41.58694
341,2018-08-15 05:00:00,14.44,33.02,MDCC1,6725,-121.61306,41.58694
342,2018-08-15 06:00:00,12.78,30.48,MDCC1,6725,-121.61306,41.58694
343,2018-08-15 07:00:00,12.78,45.72,MDCC1,6725,-121.61306,41.58694
344,2018-08-15 08:00:00,12.22,45.72,MDCC1,6725,-121.61306,41.58694
345,2018-08-15 09:00:00,11.11,48.26,MDCC1,6725,-121.61306,41.58694
346,2018-08-15 10:00:00,10.0,43.18,MDCC1,6725,-121.61306,41.58694
347,2018-08-15 11:00:00,11.11,50.8,MDCC1,6725,-121.61306,41.58694
348,2018-08-15 12:00:00,12.22,48.26,MDCC1,6725,-121.61306,41.58694
349,2018-08-15 13:00:00,8.89,53.34,MDCC1,6725,-121.61306,41.58694
350,2018-08-15 14:00:00,10.56,53.34,MDCC1,6725,-121.61306,41.58694
351,2018-08-15 15:00:00,11.11,55.88,MDCC1,6725,-121.61306,41.58694
352,2018-08-15 16:00:00,16.11,48.26,MDCC1,6725,-121.61306,41.58694
353,2018-08-15 17:00:00,22.22,27.94,MDCC1,6725,-121.61306,41.58694
354,2018-08-15 18:00:00,22.78,27.94,MDCC1,6725,-121.61306,41.58694
355,2018-08-15 19:00:00,23.89,22.86,MDCC1,6725,-121.61306,41.58694
356,2018-08-15 20:00:00,23.89,25.4,MDCC1,6725,-121.61306,41.58694
357,2018-08-15 21:00:00,25.56,20.32,MDCC1,6725,-121.61306,41.58694
358,2018-08-15 22:00:00,25.0,38.1,MDCC1,6725,-121.61306,41.58694
359,2018-08-15 23:00:00,26.11,17.78,MDCC1,6725,-121.61306,41.58694
360,2018-08-16 00:00:00,24.44,20.32,MDCC1,6725,-121.61306,41.58694
361,2018-08-16 01:00:00,23.89,5.08,MDCC1,6725,-121.61306,41.58694
362,2018-08-16 02:00:00,20.56,27.94,MDCC1,6725,-121.61306,41.58694
363,2018-08-16 03:00:00,17.22,35.56,MDCC1,6725,-121.61306,41.58694
364,2018-08-16 04:00:00,15.0,40.64,MDCC1,6725,-121.61306,41.58694
365,2018-08-16 05:00:00,15.0,33.02,MDCC1,6725,-121.61306,41.58694
366,2018-08-16 06:00:00,13.33,40.64,MDCC1,6725,-121.61306,41.58694
367,2018-08-16 07:00:00,10.56,45.72,MDCC1,6725,-121.61306,41.58694
368,2018-08-16 08:00:00,8.89,53.34,MDCC1,6725,-121.61306,41.58694
369,2018-08-16 09:00:00,7.22,55.88,MDCC1,6725,-121.61306,41.58694
370,2018-08-16 10:00:00,6.67,60.96,MDCC1,6725,-121.61306,41.58694
371,2018-08-16 11:00:00,5.0,55.88,MDCC1,6725,-121.61306,41.58694
372,2018-08-16 12:00:00,4.44,58.42,MDCC1,6725,-121.61306,41.58694
373,2018-08-16 13:00:00,4.44,60.96,MDCC1,6725,-121.61306,41.58694
374,2018-08-16 14:00:00,4.44,53.34,MDCC1,6725,-121.61306,41.58694
375,2018-08-16 15:00:00,8.33,55.88,MDCC1,6725,-121.61306,41.58694
376,2018-08-16 16:00:00,19.44,45.72,MDCC1,6725,-121.61306,41.58694
377,2018-08-16 17:00:00,21.11,35.56,MDCC1,6725,-121.61306,41.58694
378,2018-08-16 18:00:00,21.67,27.94,MDCC1,6725,-121.61306,41.58694
379,2018-08-16 19:00:00,23.89,33.02,MDCC1,6725,-121.61306,41.58694
380,2018-08-16 20:00:00,22.78,27.94,MDCC1,6725,-121.61306,41.58694
381,2018-08-16 21:00:00,23.33,35.56,MDCC1,6725,-121.61306,41.58694
382,2018-08-16 22:00:00,23.89,43.18,MDCC1,6725,-121.61306,41.58694
383,2018-08-16 23:00:00,23.33,22.86,MDCC1,6725,-121.61306,41.58694
384,2018-08-17 00:00:00,22.78,7.62,MDCC1,6725,-121.61306,41.58694
385,2018-08-17 01:00:00,21.67,27.94,MDCC1,6725,-121.61306,41.58694
386,2018-08-17 02:00:00,18.33,35.56,MDCC1,6725,-121.61306,41.58694
387,2018-08-17 03:00:00,16.67,30.48,MDCC1,6725,-121.61306,41.58694
388,2018-08-17 04:00:00,14.44,43.18,MDCC1,6725,-121.61306,41.58694
389,2018-08-17 05:00:00,11.67,40.64,MDCC1,6725,-121.61306,41.58694
390,2018-08-17 06:00:00,11.11,45.72,MDCC1,6725,-121.61306,41.58694
391,2018-08-17 07:00:00,9.44,45.72,MDCC1,6725,-121.61306,41.58694
392,2018-08-17 08:00:00,9.44,53.34,MDCC1,6725,-121.61306,41.58694
393,2018-08-17 09:00:00,7.22,55.88,MDCC1,6725,-121.61306,41.58694
394,2018-08-17 10:00:00,5.56,58.42,MDCC1,6725,-121.61306,41.58694
395,2018-08-17 11:00:00,4.44,58.42,MDCC1,6725,-121.61306,41.58694
396,2018-08-17 12:00:00,3.89,58.42,MDCC1,6725,-121.61306,41.58694
397,2018-08-17 13:00:00,2.78,66.04,MDCC1,6725,-121.61306,41.58694
398,2018-08-17 14:00:00,1.67,55.88,MDCC1,6725,-121.61306,41.58694
399,2018-08-17 15:00:00,5.56,63.5,MDCC1,6725,-121.61306,41.58694
400,2018-08-17 16:00:00,13.33,50.8,MDCC1,6725,-121.61306,41.58694
401,2018-08-17 17:00:00,19.44,48.26,MDCC1,6725,-121.61306,41.58694
402,2018-08-17 18:00:00,22.22,30.48,MDCC1,6725,-121.61306,41.58694
403,2018-08-17 19:00:00,23.89,12.7,MDCC1,6725,-121.61306,41.58694
404,2018-08-17 20:00:00,23.89,30.48,MDCC1,6725,-121.61306,41.58694
405,2018-08-17 21:00:00,24.44,15.24,MDCC1,6725,-121.61306,41.58694
406,2018-08-17 22:00:00,25.56,12.7,MDCC1,6725,-121.61306,41.58694
407,2018-08-17 23:00:00,25.0,7.62,MDCC1,6725,-121.61306,41.58694
408,2018-08-18 00:00:00,23.89,10.16,MDCC1,6725,-121.61306,41.58694
409,2018-08-18 01:00:00,22.78,17.78,MDCC1,6725,-121.61306,41.58694
410,2018-08-18 02:00:00,21.11,20.32,MDCC1,6725,-121.61306,41.58694
411,2018-08-18 03:00:00,17.22,35.56,MDCC1,6725,-121.61306,41.58694
412,2018-08-18 04:00:00,12.78,43.18,MDCC1,6725,-121.61306,41.58694
413,2018-08-18 05:00:00,10.56,48.26,MDCC1,6725,-121.61306,41.58694
414,2018-08-18 06:00:00,8.89,48.26,MDCC1,6725,-121.61306,41.58694
415,2018-08-18 07:00:00,8.33,55.88,MDCC1,6725,-121.61306,41.58694
416,2018-08-18 08:00:00,6.11,60.96,MDCC1,6725,-121.61306,41.58694
417,2018-08-18 09:00:00,6.11,58.42,MDCC1,6725,-121.61306,41.58694
418,2018-08-18 10:00:00,5.0,66.04,MDCC1,6725,-121.61306,41.58694
419,2018-08-18 11:00:00,4.44,66.04,MDCC1,6725,-121.61306,41.58694
420,2018-08-18 12:00:00,2.78,66.04,MDCC1,6725,-121.61306,41.58694
421,2018-08-18 13:00:00,2.78,66.04,MDCC1,6725,-121.61306,41.58694
422,2018-08-18 14:00:00,1.67,66.04,MDCC1,6725,-121.61306,41.58694
423,2018-08-18 15:00:00,6.11,71.12,MDCC1,6725,-121.61306,41.58694
424,2018-08-18 16:00:00,15.0,60.96,MDCC1,6725,-121.61306,41.58694
425,2018-08-18 17:00:00,22.22,40.64,MDCC1,6725,-121.61306,41.58694
426,2018-08-18 18:00:00,23.33,35.56,MDCC1,6725,-121.61306,41.58694
427,2018-08-18 19:00:00,24.44,30.48,MDCC1,6725,-121.61306,41.58694
428,2018-08-18 20:00:00,26.11,25.4,MDCC1,6725,-121.61306,41.58694
429,2018-08-18 21:00:00,25.56,17.78,MDCC1,6725,-121.61306,41.58694
430,2018-08-18 22:00:00,26.11,25.4,MDCC1,6725,-121.61306,41.58694
431,2018-08-18 23:00:00,25.56,0.0,MDCC1,6725,-121.61306,41.58694
432,2018-08-19 00:00:00,25.0,5.08,MDCC1,6725,-121.61306,41.58694
433,2018-08-19 01:00:00,24.44,12.7,MDCC1,6725,-121.61306,41.58694
434,2018-08-19 02:00:00,21.67,27.94,MDCC1,6725,-121.61306,41.58694
435,2018-08-19 03:00:00,17.78,35.56,MDCC1,6725,-121.61306,41.58694
436,2018-08-19 04:00:00,14.44,38.1,MDCC1,6725,-121.61306,41.58694
437,2018-08-19 05:00:00,12.78,45.72,MDCC1,6725,-121.61306,41.58694
438,2018-08-19 06:00:00,10.56,48.26,MDCC1,6725,-121.61306,41.58694
439,2018-08-19 07:00:00,8.89,53.34,MDCC1,6725,-121.61306,41.58694
440,2018-08-19 08:00:00,7.22,55.88,MDCC1,6725,-121.61306,41.58694
441,2018-08-19 09:00:00,6.11,60.96,MDCC1,6725,-121.61306,41.58694
442,2018-08-19 10:00:00,5.0,60.96,MDCC1,6725,-121.61306,41.58694
443,2018-08-19 11:00:00,5.0,66.04,MDCC1,6725,-121.61306,41.58694
444,2018-08-19 12:00:00,3.33,63.5,MDCC1,6725,-121.61306,41.58694
445,2018-08-19 13:00:00,2.78,63.5,MDCC1,6725,-121.61306,41.58694
446,2018-08-19 14:00:00,2.78,63.5,MDCC1,6725,-121.61306,41.58694
447,2018-08-19 15:00:00,6.67,60.96,MDCC1,6725,-121.61306,41.58694
448,2018-08-19 16:00:00,13.89,58.42,MDCC1,6725,-121.61306,41.58694
449,2018-08-19 17:00:00,21.11,40.64,MDCC1,6725,-121.61306,41.58694
450,2018-08-19 18:00:00,23.89,30.48,MDCC1,6725,-121.61306,41.58694
