,date_time,wind_cardinal_direction_set_1d,wind_speed_set_1,soil_temp_set_1,air_temp_low_24_hour_set_1,air_temp_high_24_hour_set_1,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,air_temp_set_1,soil_moisture_set_1,relative_humidity_set_1,solar_radiation_set_1,snow_depth_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
155,2018-08-07 18:00:00,N,0.54,25.0,20.22,24.39,2.61,0.0,,,22.0,1.5,28.0,38.64,50.8,359.0,EALC1,5134,-120.72472,40.61750
156,2018-08-07 19:00:00,NE,0.85,33.33,24.39,29.0,-5.3,0.0,,,26.28,0.0,12.0,2.18,228.6,34.0,EALC1,5134,-120.72472,40.61750
157,2018-08-07 20:00:00,S,0.98,41.11,29.0,31.39,-6.13,0.0,,27.78,30.0,0.3,9.0,0.1,228.6,174.0,EALC1,5134,-120.72472,40.61750
158,2018-08-07 21:00:00,S,1.03,46.11,31.0,32.5,-4.98,0.0,,28.93,31.5,0.1,9.0,0.12,203.2,180.0,EALC1,5134,-120.72472,40.61750
159,2018-08-07 22:00:00,SSW,1.08,49.44,32.11,32.5,-5.82,0.0,,29.53,32.39,0.5,8.0,0.13,203.2,199.0,EALC1,5134,-120.72472,40.61750
160,2018-08-07 23:00:00,SE,0.72,51.11,32.11,32.78,-5.74,0.0,,29.61,32.5,0.0,8.0,0.15,203.2,138.0,EALC1,5134,-120.72472,40.61750
161,2018-08-08 00:00:00,W,0.76,45.0,32.72,33.0,-5.53,0.0,,29.83,32.78,0.0,8.0,0.16,203.2,268.0,EALC1,5134,-120.72472,40.61750
162,2018-08-08 01:00:00,WSW,0.45,40.0,31.5,33.0,-4.3,0.0,,29.63,32.39,1.5,9.0,0.23,50.8,244.0,EALC1,5134,-120.72472,40.61750
163,2018-08-08 02:00:00,WSW,0.27,36.67,30.72,31.61,-2.43,0.0,,29.04,31.39,1.3,11.0,0.19,0.0,245.0,EALC1,5134,-120.72472,40.61750
164,2018-08-08 03:00:00,WSW,0.05,33.89,27.39,30.72,4.76,0.0,,27.7,29.28,1.3,21.0,7.16,0.0,247.0,EALC1,5134,-120.72472,40.61750
165,2018-08-08 04:00:00,ESE,0.13,31.11,22.78,27.39,5.84,0.0,,,25.72,1.1,28.0,0.33,50.8,115.0,EALC1,5134,-120.72472,40.61750
166,2018-08-08 05:00:00,NE,0.13,28.89,21.89,23.0,6.06,0.0,,,22.78,1.1,34.0,0.14,203.2,55.0,EALC1,5134,-120.72472,40.61750
167,2018-08-08 06:00:00,E,0.05,26.67,20.0,21.89,5.4,0.0,,,21.11,1.1,36.0,0.09,228.6,80.0,EALC1,5134,-120.72472,40.61750
168,2018-08-08 07:00:00,,0.0,25.0,18.0,20.0,5.58,0.0,,,19.22,0.9,41.0,0.07,228.6,,EALC1,5134,-120.72472,40.61750
169,2018-08-08 08:00:00,,0.0,23.89,16.39,18.0,9.39,0.0,360.934,,17.28,1.1,60.0,0.05,101.6,,EALC1,5134,-120.72472,40.61750
170,2018-08-08 09:00:00,ESE,0.09,22.78,15.11,16.39,10.06,0.0,,,15.78,1.0,69.0,0.03,25.4,113.0,EALC1,5134,-120.72472,40.61750
171,2018-08-08 10:00:00,ESE,0.05,21.67,14.11,15.22,8.87,0.0,,,15.0,0.9,67.0,0.02,25.4,105.0,EALC1,5134,-120.72472,40.61750
172,2018-08-08 11:00:00,ENE,0.05,20.56,12.78,14.11,8.19,0.0,,,13.61,0.9,70.0,0.02,0.0,65.0,EALC1,5134,-120.72472,40.61750
173,2018-08-08 12:00:00,NE,0.05,19.44,12.61,12.89,5.08,0.0,,,12.72,1.1,60.0,0.01,0.0,47.0,EALC1,5134,-120.72472,40.61750
174,2018-08-08 13:00:00,ENE,0.09,18.33,11.39,12.72,4.75,0.0,,,12.11,1.0,61.0,0.14,0.0,60.0,EALC1,5134,-120.72472,40.61750
175,2018-08-08 14:00:00,ENE,0.05,17.78,11.22,11.78,5.53,0.0,,,11.28,1.0,68.0,14.16,0.0,62.0,EALC1,5134,-120.72472,40.61750
176,2018-08-08 15:00:00,NE,0.22,18.33,11.78,15.0,3.99,0.0,,,12.61,1.0,56.0,55.56,25.4,49.0,EALC1,5134,-120.72472,40.61750
177,2018-08-08 16:00:00,SW,0.27,20.56,15.0,18.28,6.26,0.0,,,16.5,1.0,51.0,97.6,25.4,234.0,EALC1,5134,-120.72472,40.61750
178,2018-08-08 17:00:00,SW,0.31,22.78,18.28,22.11,1.95,0.0,,,19.61,1.1,31.0,85.3,203.2,231.0,EALC1,5134,-120.72472,40.61750
179,2018-08-08 18:00:00,SW,0.45,25.0,22.11,26.78,1.39,0.0,,,23.78,1.3,23.0,24.03,25.4,217.0,EALC1,5134,-120.72472,40.61750
180,2018-08-08 19:00:00,SW,0.63,34.44,26.78,30.78,-2.71,0.0,,26.78,28.22,1.6,13.0,0.05,0.0,217.0,EALC1,5134,-120.72472,40.61750
181,2018-08-08 20:00:00,WSW,0.67,42.22,30.78,31.61,0.74,0.0,,29.17,31.28,0.0,14.0,0.11,76.2,237.0,EALC1,5134,-120.72472,40.61750
182,2018-08-08 21:00:00,SW,0.8,47.22,31.61,32.89,5.16,0.0,,30.24,32.39,0.1,18.0,0.13,25.4,228.0,EALC1,5134,-120.72472,40.61750
183,2018-08-08 22:00:00,SW,0.85,51.11,32.28,33.22,5.57,0.0,,30.71,32.89,0.5,18.0,0.15,25.4,229.0,EALC1,5134,-120.72472,40.61750
184,2018-08-08 23:00:00,SW,0.8,51.67,32.78,33.28,5.66,0.0,,30.81,33.0,0.3,18.0,0.17,25.4,223.0,EALC1,5134,-120.72472,40.61750
185,2018-08-09 00:00:00,SW,0.67,46.11,32.0,32.78,5.16,0.0,,30.24,32.39,0.0,18.0,0.16,0.0,218.0,EALC1,5134,-120.72472,40.61750
186,2018-08-09 01:00:00,SW,0.63,41.67,30.0,32.0,9.08,0.0,,29.71,31.39,1.5,25.0,0.24,25.4,224.0,EALC1,5134,-120.72472,40.61750
187,2018-08-09 02:00:00,SW,0.54,37.78,27.72,30.0,11.47,0.0,,28.41,29.39,1.4,33.0,1.46,25.4,214.0,EALC1,5134,-120.72472,40.61750
188,2018-08-09 03:00:00,SSW,0.27,34.44,24.78,27.72,14.03,0.0,,,26.61,1.5,46.0,7.06,,210.0,EALC1,5134,-120.72472,40.61750
189,2018-08-09 04:00:00,NE,0.27,31.67,22.39,24.78,8.98,0.0,,,24.22,1.1,38.0,0.42,0.0,40.0,EALC1,5134,-120.72472,40.61750
190,2018-08-09 05:00:00,NE,0.27,29.44,19.89,22.39,7.8,0.0,,,21.28,1.3,42.0,0.12,25.4,42.0,EALC1,5134,-120.72472,40.61750
191,2018-08-09 06:00:00,SE,0.05,27.22,18.5,19.89,7.83,0.0,,,19.5,1.3,47.0,0.09,25.4,141.0,EALC1,5134,-120.72472,40.61750
192,2018-08-09 07:00:00,SE,0.05,25.56,17.61,18.61,8.76,0.0,,,18.28,1.1,54.0,0.05,25.4,128.0,EALC1,5134,-120.72472,40.61750
193,2018-08-09 08:00:00,ENE,0.05,24.44,15.61,17.61,8.62,0.0,360.934,,17.0,1.1,58.0,0.04,25.4,65.0,EALC1,5134,-120.72472,40.61750
194,2018-08-09 09:00:00,,0.0,22.78,15.28,15.72,10.22,0.0,,,15.5,1.1,71.0,0.03,25.4,,EALC1,5134,-120.72472,40.61750
195,2018-08-09 10:00:00,,0.0,21.67,14.22,15.72,11.18,0.0,,,15.22,1.1,77.0,0.02,0.0,,EALC1,5134,-120.72472,40.61750
196,2018-08-09 11:00:00,,0.0,20.56,13.28,14.22,9.69,0.0,,,13.89,1.1,76.0,0.03,0.0,,EALC1,5134,-120.72472,40.61750
197,2018-08-09 12:00:00,E,0.05,19.44,12.0,13.28,7.34,0.0,,,12.72,1.0,70.0,0.02,50.8,90.0,EALC1,5134,-120.72472,40.61750
198,2018-08-09 13:00:00,,0.0,18.89,10.78,12.0,7.76,0.0,,,11.5,1.0,78.0,0.12,25.4,,EALC1,5134,-120.72472,40.61750
199,2018-08-09 14:00:00,,0.0,17.78,10.72,11.0,7.43,0.0,,,10.78,1.1,80.0,14.55,25.4,,EALC1,5134,-120.72472,40.61750
200,2018-08-09 15:00:00,NE,0.13,18.33,11.0,14.5,6.22,0.0,,,12.0,1.1,68.0,59.31,25.4,41.0,EALC1,5134,-120.72472,40.61750
201,2018-08-09 16:00:00,SW,0.27,20.56,14.5,17.78,6.36,0.0,,,16.0,1.1,53.0,102.3,25.4,228.0,EALC1,5134,-120.72472,40.61750
202,2018-08-09 17:00:00,SW,0.4,22.78,17.78,21.61,2.71,0.0,,,19.0,1.3,34.0,87.0,,215.0,EALC1,5134,-120.72472,40.61750
203,2018-08-09 18:00:00,SW,0.4,25.0,21.61,27.28,0.45,0.0,,,23.39,1.3,22.0,2.92,50.8,236.0,EALC1,5134,-120.72472,40.61750
204,2018-08-09 19:00:00,SW,0.63,34.44,27.28,31.61,-4.52,0.0,,26.99,28.72,0.0,11.0,0.09,228.6,222.0,EALC1,5134,-120.72472,40.61750
205,2018-08-09 20:00:00,SW,0.58,42.22,31.61,32.78,-0.47,0.0,,29.97,32.39,0.0,12.0,0.1,203.2,235.0,EALC1,5134,-120.72472,40.61750
206,2018-08-09 21:00:00,SSW,0.76,48.33,32.39,34.78,-3.66,0.0,,30.29,33.22,0.3,9.0,0.13,177.8,194.0,EALC1,5134,-120.72472,40.61750
207,2018-08-09 22:00:00,WSW,0.63,51.67,34.5,35.22,-3.93,0.0,,31.52,34.89,0.8,8.0,0.13,177.8,249.0,EALC1,5134,-120.72472,40.61750
208,2018-08-09 23:00:00,WSW,0.72,53.33,34.72,35.5,2.87,0.0,,32.66,35.22,0.4,13.0,0.15,,241.0,EALC1,5134,-120.72472,40.61750
209,2018-08-10 00:00:00,SW,0.67,47.22,34.0,35.0,5.44,0.0,,32.43,34.78,0.0,16.0,0.17,203.2,220.0,EALC1,5134,-120.72472,40.61750
210,2018-08-10 01:00:00,SW,0.63,42.22,31.72,34.0,8.47,0.0,,30.98,32.89,1.5,22.0,0.25,0.0,217.0,EALC1,5134,-120.72472,40.61750
211,2018-08-10 02:00:00,SW,0.67,38.89,29.0,32.0,11.85,0.0,,29.71,30.89,1.5,31.0,0.26,,216.0,EALC1,5134,-120.72472,40.61750
212,2018-08-10 03:00:00,SW,0.49,35.56,26.89,29.0,9.88,0.0,,27.27,28.11,1.3,32.0,10.08,,219.0,EALC1,5134,-120.72472,40.61750
213,2018-08-10 04:00:00,SW,0.27,32.78,25.0,26.89,3.88,0.0,,,26.0,1.3,24.0,0.28,25.4,227.0,EALC1,5134,-120.72472,40.61750
214,2018-08-10 05:00:00,NNE,0.05,30.0,23.39,25.5,7.06,0.0,,,24.39,1.1,33.0,0.14,,22.0,EALC1,5134,-120.72472,40.61750
215,2018-08-10 06:00:00,N,0.13,28.33,21.78,23.39,10.72,0.0,,,23.0,1.1,46.0,0.1,0.0,9.0,EALC1,5134,-120.72472,40.61750
216,2018-08-10 07:00:00,NNE,0.22,26.67,21.28,22.11,8.94,0.0,,,21.78,1.1,44.0,0.08,0.0,24.0,EALC1,5134,-120.72472,40.61750
217,2018-08-10 08:00:00,ENE,0.22,25.56,17.72,21.28,6.63,0.0,360.934,,19.61,1.1,43.0,0.07,25.4,62.0,EALC1,5134,-120.72472,40.61750
218,2018-08-10 09:00:00,ENE,0.18,23.89,16.11,17.72,8.36,0.0,,,17.0,1.1,57.0,0.03,0.0,71.0,EALC1,5134,-120.72472,40.61750
219,2018-08-10 10:00:00,E,0.22,22.78,14.78,16.11,7.73,0.0,,,15.78,1.1,59.0,0.02,25.4,83.0,EALC1,5134,-120.72472,40.61750
220,2018-08-10 11:00:00,E,0.13,21.67,13.89,14.78,8.17,0.0,,,14.5,1.1,66.0,0.01,0.0,84.0,EALC1,5134,-120.72472,40.61750
221,2018-08-10 12:00:00,SE,0.13,20.56,13.0,13.89,6.43,0.0,,,13.39,1.1,63.0,0.02,0.0,129.0,EALC1,5134,-120.72472,40.61750
222,2018-08-10 13:00:00,ENE,0.09,19.44,11.72,13.11,5.58,0.0,,,12.5,1.0,63.0,0.12,0.0,71.0,EALC1,5134,-120.72472,40.61750
223,2018-08-10 14:00:00,,0.0,18.89,11.72,12.0,4.54,0.0,,,11.89,1.0,61.0,11.21,0.0,,EALC1,5134,-120.72472,40.61750
224,2018-08-10 15:00:00,E,0.05,18.89,11.89,14.39,3.3,0.0,,,12.72,1.1,53.0,58.26,0.0,81.0,EALC1,5134,-120.72472,40.61750
225,2018-08-10 16:00:00,NE,0.18,21.11,14.39,17.89,5.51,0.0,,,16.0,1.1,50.0,102.9,25.4,55.0,EALC1,5134,-120.72472,40.61750
226,2018-08-10 17:00:00,SW,0.36,22.78,17.89,20.78,-1.3,0.0,,,19.28,1.3,25.0,43.16,50.8,228.0,EALC1,5134,-120.72472,40.61750
227,2018-08-10 18:00:00,SSW,0.54,25.56,20.78,25.72,-0.21,0.0,,,22.61,1.3,22.0,5.99,101.6,206.0,EALC1,5134,-120.72472,40.61750
228,2018-08-10 19:00:00,WSW,0.49,33.33,25.72,28.78,-0.08,0.0,,26.2,27.0,0.0,17.0,0.21,,243.0,EALC1,5134,-120.72472,40.61750
229,2018-08-10 20:00:00,SW,0.54,40.0,28.78,31.39,-1.29,0.0,,28.13,30.0,0.0,13.0,0.1,,230.0,EALC1,5134,-120.72472,40.61750
230,2018-08-10 21:00:00,SSW,0.8,45.56,31.39,33.22,-3.0,0.0,,29.65,32.28,0.5,10.0,0.12,228.6,213.0,EALC1,5134,-120.72472,40.61750
231,2018-08-10 22:00:00,SW,1.03,49.44,32.78,33.61,-0.99,0.0,,30.54,33.22,0.5,11.0,0.14,,216.0,EALC1,5134,-120.72472,40.61750
232,2018-08-10 23:00:00,SSW,1.21,51.11,32.78,33.72,-0.95,0.0,,30.59,33.28,0.3,11.0,0.17,,198.0,EALC1,5134,-120.72472,40.61750
233,2018-08-11 00:00:00,SSW,1.03,45.56,32.0,33.22,-0.21,0.0,,30.25,32.72,0.2,12.0,0.19,0.0,205.0,EALC1,5134,-120.72472,40.61750
234,2018-08-11 01:00:00,SSW,0.9,41.11,30.61,32.0,5.74,0.0,,29.32,31.28,1.5,20.0,2.65,0.0,209.0,EALC1,5134,-120.72472,40.61750
235,2018-08-11 02:00:00,SSW,0.63,37.22,27.78,30.78,10.39,0.0,,28.55,29.78,1.4,30.0,23.32,25.4,208.0,EALC1,5134,-120.72472,40.61750
236,2018-08-11 03:00:00,W,0.18,34.44,26.0,27.89,5.16,0.0,,26.52,27.5,1.3,24.0,5.69,25.4,267.0,EALC1,5134,-120.72472,40.61750
237,2018-08-11 04:00:00,SSE,0.05,31.67,22.22,26.0,4.68,0.0,,,24.39,1.3,28.0,0.37,25.4,149.0,EALC1,5134,-120.72472,40.61750
238,2018-08-11 05:00:00,E,0.31,29.44,20.28,22.22,2.48,0.0,,,21.28,1.3,29.0,0.08,203.2,83.0,EALC1,5134,-120.72472,40.61750
239,2018-08-11 06:00:00,ESE,0.27,27.22,19.39,20.39,3.6,0.0,,,20.0,1.1,34.0,0.04,50.8,108.0,EALC1,5134,-120.72472,40.61750
240,2018-08-11 07:00:00,E,0.13,25.56,17.78,19.72,6.27,0.0,,,19.22,1.1,43.0,0.04,50.8,100.0,EALC1,5134,-120.72472,40.61750
241,2018-08-11 08:00:00,E,0.05,24.44,16.72,17.78,8.2,0.0,360.934,,17.39,1.1,55.0,0.04,25.4,95.0,EALC1,5134,-120.72472,40.61750
242,2018-08-11 09:00:00,,0.0,22.78,15.39,16.72,7.93,0.0,,,16.0,1.1,59.0,0.02,25.4,,EALC1,5134,-120.72472,40.61750
243,2018-08-11 10:00:00,ESE,0.05,21.67,14.22,15.5,7.58,0.0,,,15.11,0.9,61.0,0.01,25.4,105.0,EALC1,5134,-120.72472,40.61750
244,2018-08-11 11:00:00,E,0.09,21.11,13.22,14.22,5.03,0.0,,,13.72,0.9,56.0,0.01,25.4,84.0,EALC1,5134,-120.72472,40.61750
245,2018-08-11 12:00:00,ESE,0.05,20.0,12.61,13.22,5.0,0.0,,,12.89,1.1,59.0,0.01,25.4,107.0,EALC1,5134,-120.72472,40.61750
246,2018-08-11 13:00:00,E,0.05,18.89,11.72,12.61,5.6,0.0,,,12.28,1.0,64.0,0.09,25.4,97.0,EALC1,5134,-120.72472,40.61750
247,2018-08-11 14:00:00,,0.0,18.33,11.5,12.0,4.97,0.0,,,11.61,1.0,64.0,12.08,25.4,,EALC1,5134,-120.72472,40.61750
248,2018-08-11 15:00:00,E,0.05,18.89,12.0,14.5,5.62,0.0,,,12.78,1.1,62.0,52.45,25.4,98.0,EALC1,5134,-120.72472,40.61750
249,2018-08-11 16:00:00,SW,0.18,21.11,14.5,20.28,0.53,0.0,,,17.0,1.2,33.0,84.1,0.0,215.0,EALC1,5134,-120.72472,40.61750
250,2018-08-11 17:00:00,WSW,0.49,22.78,20.28,24.22,3.95,0.0,,,21.89,1.3,31.0,59.07,,239.0,EALC1,5134,-120.72472,40.61750
251,2018-08-11 18:00:00,SW,0.67,25.56,24.22,28.28,2.84,0.0,,,26.22,1.3,22.0,52.82,,229.0,EALC1,5134,-120.72472,40.61750
252,2018-08-11 19:00:00,SW,0.85,34.44,28.28,30.0,2.59,0.0,,27.63,29.28,1.6,18.0,0.05,,220.0,EALC1,5134,-120.72472,40.61750
253,2018-08-11 20:00:00,SW,0.94,41.67,30.0,31.39,3.11,0.0,,28.89,30.89,0.0,17.0,0.1,25.4,221.0,EALC1,5134,-120.72472,40.61750
254,2018-08-11 21:00:00,SW,0.98,46.67,31.22,31.78,5.19,0.0,,29.48,31.5,0.1,19.0,0.15,0.0,214.0,EALC1,5134,-120.72472,40.61750
255,2018-08-11 22:00:00,SSW,1.08,49.44,31.5,32.22,5.42,0.0,,29.73,31.78,0.5,19.0,0.17,0.0,210.0,EALC1,5134,-120.72472,40.61750
256,2018-08-11 23:00:00,SSW,1.03,50.0,31.28,32.22,2.86,0.0,,29.48,31.61,0.3,16.0,0.14,,213.0,EALC1,5134,-120.72472,40.61750
257,2018-08-12 00:00:00,SW,0.9,45.0,30.22,31.28,6.69,0.0,,28.97,30.78,0.0,22.0,0.19,25.4,218.0,EALC1,5134,-120.72472,40.61750
258,2018-08-12 01:00:00,SSW,0.94,40.56,28.28,30.22,6.15,0.0,,27.85,29.39,1.5,23.0,20.32,25.4,208.0,EALC1,5134,-120.72472,40.61750
259,2018-08-12 02:00:00,SSW,0.9,36.67,26.78,28.28,4.79,0.0,,26.68,27.78,1.4,23.0,48.21,25.4,204.0,EALC1,5134,-120.72472,40.61750
260,2018-08-12 03:00:00,SSW,0.58,33.89,24.28,26.78,9.67,0.0,,,25.89,1.5,36.0,0.54,50.8,204.0,EALC1,5134,-120.72472,40.61750
261,2018-08-12 04:00:00,SSW,0.31,31.11,22.72,24.28,5.56,0.0,,,23.72,1.1,31.0,0.36,203.2,210.0,EALC1,5134,-120.72472,40.61750
262,2018-08-12 05:00:00,SSE,0.18,28.33,19.78,22.72,4.85,0.0,,,21.89,1.1,33.0,0.1,,147.0,EALC1,5134,-120.72472,40.61750
263,2018-08-12 06:00:00,ESE,0.09,26.67,17.61,19.78,1.23,0.0,,,18.78,1.1,31.0,0.07,101.6,122.0,EALC1,5134,-120.72472,40.61750
264,2018-08-12 07:00:00,E,0.13,25.0,16.0,17.61,4.38,0.0,,,16.78,1.1,44.0,0.04,228.6,80.0,EALC1,5134,-120.72472,40.61750
265,2018-08-12 08:00:00,ESE,0.09,23.33,15.39,16.22,5.87,0.0,360.934,,15.78,1.1,52.0,0.02,203.2,121.0,EALC1,5134,-120.72472,40.61750
266,2018-08-12 09:00:00,E,0.05,22.22,13.89,15.39,7.98,0.0,,,14.78,0.9,64.0,0.02,0.0,101.0,EALC1,5134,-120.72472,40.61750
267,2018-08-12 10:00:00,ENE,0.05,21.11,12.78,14.28,7.2,0.0,,,13.72,0.9,65.0,0.01,0.0,71.0,EALC1,5134,-120.72472,40.61750
268,2018-08-12 11:00:00,,0.0,20.56,12.22,12.78,6.14,0.0,,,12.61,1.1,65.0,0.02,0.0,,EALC1,5134,-120.72472,40.61750
269,2018-08-12 12:00:00,ENE,0.05,19.44,11.0,12.39,5.41,0.0,,,11.61,1.0,66.0,0.02,0.0,76.0,EALC1,5134,-120.72472,40.61750
270,2018-08-12 13:00:00,,0.0,18.33,10.61,11.0,5.88,0.0,,,10.78,1.1,72.0,0.06,0.0,,EALC1,5134,-120.72472,40.61750
271,2018-08-12 14:00:00,NE,0.05,17.78,10.11,10.61,6.38,0.0,,,10.28,1.1,77.0,10.49,0.0,55.0,EALC1,5134,-120.72472,40.61750
272,2018-08-12 15:00:00,,0.0,17.78,10.22,13.28,5.74,0.0,,,11.28,1.1,69.0,45.88,25.4,,EALC1,5134,-120.72472,40.61750
273,2018-08-12 16:00:00,WSW,0.22,20.0,13.28,17.39,5.9,0.0,,,17.4,1.1,47.0,81.4,25.4,243.0,EALC1,5134,-120.72472,40.61750
274,2018-08-12 17:00:00,SSW,0.54,21.67,17.39,19.5,2.23,0.0,,,18.0,1.2,35.0,88.4,0.0,209.0,EALC1,5134,-120.72472,40.61750
275,2018-08-12 18:00:00,SSW,0.54,24.44,19.5,24.89,-0.05,0.0,,,21.39,1.5,24.0,32.98,25.4,201.0,EALC1,5134,-120.72472,40.61750
276,2018-08-12 19:00:00,WSW,0.63,33.89,24.89,28.61,-3.51,0.0,,26.34,27.22,0.0,13.0,0.12,177.8,237.0,EALC1,5134,-120.72472,40.61750
277,2018-08-12 20:00:00,SW,0.8,42.22,28.61,31.11,-0.6,0.0,,27.83,29.61,0.0,14.0,0.11,,223.0,EALC1,5134,-120.72472,40.61750
278,2018-08-12 21:00:00,SW,0.98,48.33,31.11,31.5,0.83,0.0,,29.26,31.39,0.1,14.0,0.14,203.2,226.0,EALC1,5134,-120.72472,40.61750
279,2018-08-12 22:00:00,SW,0.94,51.67,30.72,32.0,-0.27,0.0,,29.16,31.28,0.8,13.0,0.16,0.0,223.0,EALC1,5134,-120.72472,40.61750
280,2018-08-12 23:00:00,SW,0.85,53.33,30.39,32.0,5.92,0.0,,29.52,31.5,0.4,20.0,0.16,0.0,218.0,EALC1,5134,-120.72472,40.61750
281,2018-08-13 00:00:00,SSW,0.94,46.67,30.11,31.0,-3.04,0.0,,28.42,30.61,0.0,11.0,0.2,203.2,212.0,EALC1,5134,-120.72472,40.61750
282,2018-08-13 01:00:00,SW,0.72,41.11,28.22,30.11,4.76,0.0,,27.7,29.28,1.4,21.0,20.29,0.0,216.0,EALC1,5134,-120.72472,40.61750
283,2018-08-13 02:00:00,SSW,0.58,36.67,25.28,28.22,9.36,0.0,,26.62,27.0,1.3,33.0,19.73,0.0,198.0,EALC1,5134,-120.72472,40.61750
284,2018-08-13 03:00:00,SSW,0.49,33.33,23.61,25.28,2.6,0.0,,,24.5,1.3,24.0,1.84,50.8,204.0,EALC1,5134,-120.72472,40.61750
285,2018-08-13 04:00:00,S,0.45,30.56,21.22,23.61,-1.97,0.0,,,22.89,1.1,19.0,0.74,50.8,181.0,EALC1,5134,-120.72472,40.61750
286,2018-08-13 05:00:00,SSE,0.45,27.78,19.39,21.22,-1.05,0.0,,,20.22,1.1,24.0,0.1,203.2,153.0,EALC1,5134,-120.72472,40.61750
287,2018-08-13 06:00:00,SSE,0.4,26.11,17.61,20.28,-2.15,0.0,,,19.61,0.9,23.0,0.07,203.2,158.0,EALC1,5134,-120.72472,40.61750
288,2018-08-13 07:00:00,ESE,0.09,24.44,16.22,17.61,-1.63,0.0,,,17.11,1.1,28.0,0.03,25.4,116.0,EALC1,5134,-120.72472,40.61750
289,2018-08-13 08:00:00,E,0.27,22.78,15.11,16.22,2.81,0.0,360.934,,15.78,1.0,42.0,0.03,25.4,99.0,EALC1,5134,-120.72472,40.61750
290,2018-08-13 09:00:00,NE,0.18,21.67,13.22,15.11,5.9,0.0,,,14.11,1.0,58.0,0.02,25.4,43.0,EALC1,5134,-120.72472,40.61750
291,2018-08-13 10:00:00,,0.0,20.56,11.72,13.22,5.38,0.0,,,12.78,0.9,61.0,0.01,101.6,,EALC1,5134,-120.72472,40.61750
292,2018-08-13 11:00:00,,0.0,19.44,11.11,11.72,2.43,0.0,,,11.5,0.8,54.0,0.01,101.6,,EALC1,5134,-120.72472,40.61750
293,2018-08-13 12:00:00,ESE,0.05,18.33,10.0,11.11,2.02,0.0,,,10.78,1.0,55.0,0.01,101.6,119.0,EALC1,5134,-120.72472,40.61750
294,2018-08-13 13:00:00,ENE,0.13,17.22,8.78,10.0,3.51,0.0,,,9.39,1.0,67.0,0.07,50.8,59.0,EALC1,5134,-120.72472,40.61750
295,2018-08-13 14:00:00,E,0.05,16.67,8.72,9.39,2.49,0.0,,,8.78,0.9,65.0,7.57,25.4,96.0,EALC1,5134,-120.72472,40.61750
296,2018-08-13 15:00:00,SSE,0.09,16.67,9.39,12.72,3.25,0.0,,,10.28,0.8,62.0,31.4,25.4,154.0,EALC1,5134,-120.72472,40.61750
297,2018-08-13 16:00:00,SSW,0.31,18.89,12.72,15.72,5.29,0.0,,,14.28,1.0,55.0,53.78,203.2,200.0,EALC1,5134,-120.72472,40.61750
298,2018-08-13 17:00:00,SSW,0.49,20.56,15.72,20.22,-0.81,0.0,,,17.5,1.1,29.0,50.63,203.2,212.0,EALC1,5134,-120.72472,40.61750
299,2018-08-13 18:00:00,SW,0.58,22.78,20.22,25.39,-8.46,0.0,,,22.28,1.1,12.0,18.83,76.2,220.0,EALC1,5134,-120.72472,40.61750
300,2018-08-13 19:00:00,SW,0.67,33.33,25.39,28.72,-5.04,0.0,,,26.61,1.6,12.0,0.28,203.2,236.0,EALC1,5134,-120.72472,40.61750
301,2018-08-13 20:00:00,SW,0.98,42.22,28.72,30.22,-0.69,0.0,,27.75,29.5,0.0,14.0,0.11,25.4,233.0,EALC1,5134,-120.72472,40.61750
302,2018-08-13 21:00:00,SW,0.9,48.33,30.22,31.0,1.15,0.0,,28.63,30.61,0.2,15.0,0.15,0.0,223.0,EALC1,5134,-120.72472,40.61750
303,2018-08-13 22:00:00,SW,0.94,51.67,30.89,31.61,-0.58,0.0,,28.84,30.89,0.3,13.0,0.18,127.0,223.0,EALC1,5134,-120.72472,40.61750
304,2018-08-13 23:00:00,SSW,1.03,53.33,30.72,31.61,-0.4,0.0,,29.02,31.11,0.4,13.0,1.17,0.0,213.0,EALC1,5134,-120.72472,40.61750
305,2018-08-14 00:00:00,SSW,0.98,46.67,30.0,30.72,0.97,0.0,,28.45,30.39,0.0,15.0,0.3,,207.0,EALC1,5134,-120.72472,40.61750
306,2018-08-14 01:00:00,SSW,1.03,40.56,28.39,30.22,6.25,0.0,,27.94,29.5,1.4,23.0,2.48,0.0,200.0,EALC1,5134,-120.72472,40.61750
307,2018-08-14 02:00:00,SSW,0.76,36.67,26.28,28.39,9.44,0.0,,26.91,27.61,1.3,32.0,56.8,25.4,204.0,EALC1,5134,-120.72472,40.61750
308,2018-08-14 03:00:00,WSW,0.18,33.33,23.0,26.28,3.6,0.0,,,25.0,1.3,25.0,1.53,25.4,250.0,EALC1,5134,-120.72472,40.61750
309,2018-08-14 04:00:00,E,0.13,30.56,19.72,23.0,3.24,0.0,,,21.61,0.9,30.0,0.45,25.4,92.0,EALC1,5134,-120.72472,40.61750
310,2018-08-14 05:00:00,E,0.13,27.78,18.5,19.89,2.74,0.0,,,19.5,1.0,33.0,0.07,50.8,88.0,EALC1,5134,-120.72472,40.61750
