,date_time,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
35,2018-08-01 08:45:00,12.26,,0.0,,69.0,18.07,PPHC1,2100,-121.74694,40.99806
36,2018-08-01 09:00:00,12.27,0.0,0.0,,70.0,17.85,PPHC1,2100,-121.74694,40.99806
37,2018-08-01 09:15:00,12.1,,0.0,,70.0,17.68,PPHC1,2100,-121.74694,40.99806
38,2018-08-01 09:30:00,12.11,,0.0,,70.0,17.69,PPHC1,2100,-121.74694,40.99806
39,2018-08-01 09:45:00,11.91,,0.0,,70.0,17.48,PPHC1,2100,-121.74694,40.99806
40,2018-08-01 10:00:00,11.93,0.0,0.0,,71.0,17.28,PPHC1,2100,-121.74694,40.99806
41,2018-08-01 10:15:00,11.92,,0.0,,72.0,17.04,PPHC1,2100,-121.74694,40.99806
42,2018-08-01 10:30:00,11.82,,0.0,,72.0,16.94,PPHC1,2100,-121.74694,40.99806
43,2018-08-01 10:45:00,11.84,,0.0,,73.0,16.74,PPHC1,2100,-121.74694,40.99806
44,2018-08-01 11:00:00,11.92,0.0,0.0,,74.0,16.61,PPHC1,2100,-121.74694,40.99806
45,2018-08-01 11:15:00,11.73,,0.0,,74.0,16.41,PPHC1,2100,-121.74694,40.99806
46,2018-08-01 11:30:00,11.64,,0.0,,74.0,16.32,PPHC1,2100,-121.74694,40.99806
47,2018-08-01 11:45:00,11.53,,0.0,,74.0,16.21,PPHC1,2100,-121.74694,40.99806
48,2018-08-01 12:00:00,11.51,,0.0,,75.0,15.97,PPHC1,2100,-121.74694,40.99806
49,2018-08-01 12:15:00,11.68,,0.0,,76.0,15.94,PPHC1,2100,-121.74694,40.99806
50,2018-08-01 12:30:00,11.47,,0.0,,74.0,16.14,PPHC1,2100,-121.74694,40.99806
51,2018-08-01 12:45:00,11.49,,0.0,,76.0,15.74,PPHC1,2100,-121.74694,40.99806
52,2018-08-01 13:00:00,11.56,,0.0,,77.0,15.61,PPHC1,2100,-121.74694,40.99806
53,2018-08-01 13:15:00,11.51,,0.0,,77.0,15.56,PPHC1,2100,-121.74694,40.99806
54,2018-08-01 13:30:00,11.66,,0.0,,78.0,15.51,PPHC1,2100,-121.74694,40.99806
55,2018-08-01 13:45:00,11.55,,0.0,,78.0,15.4,PPHC1,2100,-121.74694,40.99806
56,2018-08-01 14:00:00,11.64,,0.0,,78.0,15.49,PPHC1,2100,-121.74694,40.99806
57,2018-08-01 14:15:00,11.71,,0.0,,78.0,15.56,PPHC1,2100,-121.74694,40.99806
58,2018-08-01 14:30:00,11.91,,0.0,,78.0,15.77,PPHC1,2100,-121.74694,40.99806
59,2018-08-01 14:45:00,11.87,,0.0,,76.0,16.14,PPHC1,2100,-121.74694,40.99806
60,2018-08-01 15:00:00,12.15,0.0,0.0,,76.0,16.43,PPHC1,2100,-121.74694,40.99806
61,2018-08-01 15:15:00,12.36,,0.0,,74.0,17.06,PPHC1,2100,-121.74694,40.99806
62,2018-08-01 15:30:00,12.49,,0.0,,72.0,17.63,PPHC1,2100,-121.74694,40.99806
63,2018-08-01 15:45:00,12.78,,0.0,,70.0,18.39,PPHC1,2100,-121.74694,40.99806
64,2018-08-01 16:00:00,13.07,,0.0,,67.0,19.39,PPHC1,2100,-121.74694,40.99806
65,2018-08-01 16:15:00,13.34,,0.0,,62.0,20.93,PPHC1,2100,-121.74694,40.99806
66,2018-08-01 16:30:00,13.03,,0.0,,55.0,22.56,PPHC1,2100,-121.74694,40.99806
67,2018-08-01 16:45:00,13.3,,0.0,,53.0,23.45,PPHC1,2100,-121.74694,40.99806
68,2018-08-01 17:00:00,13.43,,0.0,,49.0,24.9,PPHC1,2100,-121.74694,40.99806
69,2018-08-01 17:15:00,10.29,,0.0,,38.0,25.68,PPHC1,2100,-121.74694,40.99806
70,2018-08-01 17:30:00,11.55,,0.0,,39.0,26.65,PPHC1,2100,-121.74694,40.99806
71,2018-08-01 17:45:00,9.94,,0.0,27.32,32.0,28.17,PPHC1,2100,-121.74694,40.99806
72,2018-08-01 18:00:00,10.29,0.0,0.0,27.64,32.0,28.57,PPHC1,2100,-121.74694,40.99806
73,2018-08-01 18:15:00,9.86,,0.0,28.47,29.0,29.76,PPHC1,2100,-121.74694,40.99806
74,2018-08-01 18:30:00,10.46,,0.0,29.09,29.0,30.44,PPHC1,2100,-121.74694,40.99806
75,2018-08-01 18:45:00,10.93,,0.0,30.16,28.0,31.59,PPHC1,2100,-121.74694,40.99806
76,2018-08-01 19:00:00,12.23,0.0,0.0,30.69,30.0,31.89,PPHC1,2100,-121.74694,40.99806
77,2018-08-01 19:15:00,11.43,,0.0,30.78,28.0,32.17,PPHC1,2100,-121.74694,40.99806
78,2018-08-01 19:30:00,10.85,,0.0,30.63,27.0,32.12,PPHC1,2100,-121.74694,40.99806
79,2018-08-01 19:45:00,10.34,,0.0,31.23,25.0,32.86,PPHC1,2100,-121.74694,40.99806
80,2018-08-01 20:00:00,10.9,0.0,0.0,31.31,26.0,32.84,PPHC1,2100,-121.74694,40.99806
81,2018-08-01 20:15:00,10.08,,0.0,30.9,25.0,32.56,PPHC1,2100,-121.74694,40.99806
82,2018-08-01 20:30:00,10.68,,0.0,31.67,25.0,33.26,PPHC1,2100,-121.74694,40.99806
83,2018-08-01 20:45:00,10.63,,0.0,31.61,25.0,33.21,PPHC1,2100,-121.74694,40.99806
84,2018-08-01 21:00:00,9.31,0.0,0.0,31.3,23.0,33.11,PPHC1,2100,-121.74694,40.99806
85,2018-08-01 21:15:00,8.89,,0.0,31.49,22.0,33.38,PPHC1,2100,-121.74694,40.99806
86,2018-08-01 21:30:00,9.29,,0.0,32.01,22.0,33.86,PPHC1,2100,-121.74694,40.99806
87,2018-08-01 21:45:00,8.23,,0.0,32.24,20.0,34.26,PPHC1,2100,-121.74694,40.99806
88,2018-08-01 22:00:00,8.11,0.0,0.0,32.09,20.0,34.12,PPHC1,2100,-121.74694,40.99806
89,2018-08-01 22:15:00,7.59,,0.0,32.28,19.0,34.39,PPHC1,2100,-121.74694,40.99806
90,2018-08-01 22:30:00,6.13,,0.0,32.28,17.0,34.56,PPHC1,2100,-121.74694,40.99806
91,2018-08-01 22:45:00,4.9,,0.0,31.77,16.0,34.11,PPHC1,2100,-121.74694,40.99806
92,2018-08-01 23:00:00,5.4,,0.0,32.38,16.0,34.73,PPHC1,2100,-121.74694,40.99806
93,2018-08-01 23:15:00,4.81,,0.0,32.7,15.0,35.13,PPHC1,2100,-121.74694,40.99806
94,2018-08-01 23:30:00,4.47,,0.0,32.29,15.0,34.71,PPHC1,2100,-121.74694,40.99806
95,2018-08-01 23:45:00,5.11,,0.0,32.02,16.0,34.37,PPHC1,2100,-121.74694,40.99806
96,2018-08-02 00:00:00,6.98,0.0,0.0,32.4,18.0,34.59,PPHC1,2100,-121.74694,40.99806
97,2018-08-02 00:15:00,5.07,,0.0,31.98,16.0,34.33,PPHC1,2100,-121.74694,40.99806
98,2018-08-02 00:30:00,5.87,,0.0,31.96,17.0,34.24,PPHC1,2100,-121.74694,40.99806
99,2018-08-02 00:45:00,5.02,,0.0,31.91,16.0,34.26,PPHC1,2100,-121.74694,40.99806
100,2018-08-02 01:00:00,3.64,0.0,0.0,31.31,15.0,33.68,PPHC1,2100,-121.74694,40.99806
101,2018-08-02 01:15:00,5.1,,0.0,31.06,17.0,33.31,PPHC1,2100,-121.74694,40.99806
102,2018-08-02 01:30:00,6.16,,0.0,30.56,19.0,32.67,PPHC1,2100,-121.74694,40.99806
103,2018-08-02 01:45:00,10.36,,0.0,29.49,28.0,30.93,PPHC1,2100,-121.74694,40.99806
104,2018-08-02 02:00:00,10.72,,0.0,28.46,31.0,29.6,PPHC1,2100,-121.74694,40.99806
105,2018-08-02 02:15:00,10.7,,0.0,27.65,33.0,28.52,PPHC1,2100,-121.74694,40.99806
106,2018-08-02 02:30:00,11.22,,0.0,26.84,37.0,27.17,PPHC1,2100,-121.74694,40.99806
107,2018-08-02 02:45:00,11.26,,0.0,,39.0,26.33,PPHC1,2100,-121.74694,40.99806
108,2018-08-02 03:00:00,11.39,0.0,0.0,,41.0,25.64,PPHC1,2100,-121.74694,40.99806
109,2018-08-02 03:15:00,11.61,,0.0,,43.0,25.08,PPHC1,2100,-121.74694,40.99806
110,2018-08-02 03:30:00,11.64,,0.0,,45.0,24.36,PPHC1,2100,-121.74694,40.99806
111,2018-08-02 03:45:00,11.11,,0.0,,45.0,23.78,PPHC1,2100,-121.74694,40.99806
112,2018-08-02 04:00:00,10.94,,0.0,,46.0,23.23,PPHC1,2100,-121.74694,40.99806
113,2018-08-02 04:15:00,10.48,,0.0,,46.0,22.73,PPHC1,2100,-121.74694,40.99806
114,2018-08-02 04:30:00,9.98,,0.0,,46.0,22.19,PPHC1,2100,-121.74694,40.99806
115,2018-08-02 04:45:00,9.42,,0.0,,45.0,21.93,PPHC1,2100,-121.74694,40.99806
116,2018-08-02 05:00:00,9.91,0.0,0.0,,48.0,21.42,PPHC1,2100,-121.74694,40.99806
117,2018-08-02 05:15:00,8.86,,0.0,,46.0,20.97,PPHC1,2100,-121.74694,40.99806
118,2018-08-02 05:30:00,8.44,,0.0,,46.0,20.51,PPHC1,2100,-121.74694,40.99806
119,2018-08-02 05:45:00,8.06,,0.0,,46.0,20.09,PPHC1,2100,-121.74694,40.99806
120,2018-08-02 06:00:00,7.37,0.0,0.0,,45.0,19.69,PPHC1,2100,-121.74694,40.99806
121,2018-08-02 06:15:00,6.68,,0.0,,44.0,19.3,PPHC1,2100,-121.74694,40.99806
122,2018-08-02 06:30:00,6.4,,0.0,,44.0,18.99,PPHC1,2100,-121.74694,40.99806
123,2018-08-02 06:45:00,6.39,,0.0,,45.0,18.62,PPHC1,2100,-121.74694,40.99806
124,2018-08-02 07:00:00,7.4,0.0,0.0,,49.0,18.36,PPHC1,2100,-121.74694,40.99806
125,2018-08-02 07:15:00,6.55,,0.0,,47.0,18.1,PPHC1,2100,-121.74694,40.99806
126,2018-08-02 07:30:00,7.03,,0.0,,50.0,17.64,PPHC1,2100,-121.74694,40.99806
127,2018-08-02 07:45:00,7.45,,0.0,,52.0,17.48,PPHC1,2100,-121.74694,40.99806
128,2018-08-02 08:00:00,6.75,0.0,0.0,,50.0,17.34,PPHC1,2100,-121.74694,40.99806
129,2018-08-02 08:15:00,7.64,,0.0,,54.0,17.08,PPHC1,2100,-121.74694,40.99806
130,2018-08-02 08:30:00,7.14,,0.0,,53.0,16.84,PPHC1,2100,-121.74694,40.99806
131,2018-08-02 08:45:00,7.13,,0.0,,54.0,16.54,PPHC1,2100,-121.74694,40.99806
132,2018-08-02 09:00:00,6.92,0.0,0.0,,54.0,16.31,PPHC1,2100,-121.74694,40.99806
133,2018-08-02 09:15:00,6.74,,0.0,,54.0,16.12,PPHC1,2100,-121.74694,40.99806
134,2018-08-02 09:30:00,6.82,,0.0,,55.0,15.92,PPHC1,2100,-121.74694,40.99806
135,2018-08-02 09:45:00,6.79,,0.0,,55.0,15.88,PPHC1,2100,-121.74694,40.99806
136,2018-08-02 10:00:00,6.78,0.0,0.0,,55.0,15.87,PPHC1,2100,-121.74694,40.99806
137,2018-08-02 10:15:00,7.05,,0.0,,57.0,15.6,PPHC1,2100,-121.74694,40.99806
138,2018-08-02 10:30:00,7.31,,0.0,,58.0,15.61,PPHC1,2100,-121.74694,40.99806
139,2018-08-02 10:45:00,7.4,,0.0,,59.0,15.43,PPHC1,2100,-121.74694,40.99806
140,2018-08-02 11:00:00,7.4,,0.0,,60.0,15.17,PPHC1,2100,-121.74694,40.99806
141,2018-08-02 11:15:00,7.47,,0.0,,61.0,14.99,PPHC1,2100,-121.74694,40.99806
142,2018-08-02 11:30:00,7.65,,0.0,,62.0,14.93,PPHC1,2100,-121.74694,40.99806
143,2018-08-02 11:45:00,7.52,,0.0,,62.0,14.79,PPHC1,2100,-121.74694,40.99806
144,2018-08-02 12:00:00,7.63,,0.0,,63.0,14.66,PPHC1,2100,-121.74694,40.99806
145,2018-08-02 12:15:00,7.75,,0.0,,64.0,14.54,PPHC1,2100,-121.74694,40.99806
146,2018-08-02 12:30:00,7.64,,0.0,,64.0,14.42,PPHC1,2100,-121.74694,40.99806
147,2018-08-02 12:45:00,7.82,,0.0,,65.0,14.37,PPHC1,2100,-121.74694,40.99806
148,2018-08-02 13:00:00,7.81,,0.0,,66.0,14.12,PPHC1,2100,-121.74694,40.99806
149,2018-08-02 13:15:00,7.86,,0.0,,66.0,14.17,PPHC1,2100,-121.74694,40.99806
150,2018-08-02 13:30:00,8.03,,0.0,,67.0,14.12,PPHC1,2100,-121.74694,40.99806
151,2018-08-02 13:45:00,8.18,,0.0,,68.0,14.05,PPHC1,2100,-121.74694,40.99806
152,2018-08-02 14:00:00,8.2,0.0,0.0,,68.0,14.07,PPHC1,2100,-121.74694,40.99806
153,2018-08-02 14:15:00,8.44,,0.0,,68.0,14.32,PPHC1,2100,-121.74694,40.99806
154,2018-08-02 14:30:00,8.67,,0.0,,68.0,14.56,PPHC1,2100,-121.74694,40.99806
155,2018-08-02 14:45:00,8.91,,0.0,,68.0,14.81,PPHC1,2100,-121.74694,40.99806
156,2018-08-02 15:00:00,9.26,,0.0,,68.0,15.17,PPHC1,2100,-121.74694,40.99806
157,2018-08-02 15:15:00,9.65,,0.0,,67.0,15.81,PPHC1,2100,-121.74694,40.99806
158,2018-08-02 15:30:00,9.83,,0.0,,65.0,16.48,PPHC1,2100,-121.74694,40.99806
159,2018-08-02 15:45:00,10.23,,0.0,,63.0,17.39,PPHC1,2100,-121.74694,40.99806
160,2018-08-02 16:00:00,9.91,0.0,0.0,,58.0,18.37,PPHC1,2100,-121.74694,40.99806
161,2018-08-02 16:15:00,10.2,,0.0,,53.0,20.13,PPHC1,2100,-121.74694,40.99806
162,2018-08-02 16:30:00,10.46,,0.0,,48.0,22.01,PPHC1,2100,-121.74694,40.99806
163,2018-08-02 16:45:00,10.15,,0.0,,42.0,23.87,PPHC1,2100,-121.74694,40.99806
164,2018-08-02 17:00:00,9.57,0.0,0.0,,38.0,24.88,PPHC1,2100,-121.74694,40.99806
165,2018-08-02 17:15:00,9.21,,0.0,,35.0,25.85,PPHC1,2100,-121.74694,40.99806
166,2018-08-02 17:30:00,7.5,,0.0,26.56,29.0,27.04,PPHC1,2100,-121.74694,40.99806
167,2018-08-02 17:45:00,7.19,,0.0,27.3,26.0,28.52,PPHC1,2100,-121.74694,40.99806
168,2018-08-02 18:00:00,6.85,0.0,0.0,27.96,24.0,29.48,PPHC1,2100,-121.74694,40.99806
169,2018-08-02 18:15:00,8.09,,0.0,28.13,26.0,29.57,PPHC1,2100,-121.74694,40.99806
170,2018-08-02 18:30:00,8.16,,0.0,29.3,24.0,31.02,PPHC1,2100,-121.74694,40.99806
171,2018-08-02 18:45:00,9.35,,0.0,30.03,25.0,31.71,PPHC1,2100,-121.74694,40.99806
172,2018-08-02 19:00:00,9.14,,0.0,31.09,23.0,32.91,PPHC1,2100,-121.74694,40.99806
173,2018-08-02 19:15:00,7.75,,0.0,30.12,22.0,32.03,PPHC1,2100,-121.74694,40.99806
174,2018-08-02 19:30:00,5.54,,0.0,30.67,18.0,32.85,PPHC1,2100,-121.74694,40.99806
175,2018-08-02 19:45:00,4.38,,0.0,30.24,17.0,32.43,PPHC1,2100,-121.74694,40.99806
176,2018-08-02 20:00:00,6.34,,0.0,30.76,19.0,32.88,PPHC1,2100,-121.74694,40.99806
177,2018-08-02 20:15:00,4.01,,0.0,30.75,16.0,33.03,PPHC1,2100,-121.74694,40.99806
178,2018-08-02 20:30:00,6.63,,0.0,31.1,19.0,33.23,PPHC1,2100,-121.74694,40.99806
179,2018-08-02 20:45:00,5.82,,0.0,31.91,17.0,34.19,PPHC1,2100,-121.74694,40.99806
180,2018-08-02 21:00:00,4.15,0.0,0.0,31.9,15.0,34.31,PPHC1,2100,-121.74694,40.99806
181,2018-08-02 21:15:00,3.62,,0.0,32.37,14.0,34.86,PPHC1,2100,-121.74694,40.99806
182,2018-08-02 21:30:00,2.8,,0.0,32.57,13.0,35.13,PPHC1,2100,-121.74694,40.99806
183,2018-08-02 21:45:00,0.43,,0.0,32.12,11.0,35.04,PPHC1,2100,-121.74694,40.99806
184,2018-08-02 22:00:00,2.78,,0.0,32.55,13.0,35.1,PPHC1,2100,-121.74694,40.99806
185,2018-08-02 22:15:00,0.87,,0.0,32.64,11.0,35.6,PPHC1,2100,-121.74694,40.99806
186,2018-08-02 22:30:00,3.3,,0.0,31.99,14.0,34.46,PPHC1,2100,-121.74694,40.99806
187,2018-08-02 22:45:00,1.72,,0.0,32.42,12.0,35.17,PPHC1,2100,-121.74694,40.99806
188,2018-08-02 23:00:00,3.3,,0.0,31.99,14.0,34.46,PPHC1,2100,-121.74694,40.99806
189,2018-08-02 23:15:00,4.69,,0.0,32.55,15.0,34.98,PPHC1,2100,-121.74694,40.99806
190,2018-08-02 23:30:00,1.57,,0.0,32.25,12.0,34.98,PPHC1,2100,-121.74694,40.99806
191,2018-08-02 23:45:00,2.37,,0.0,32.07,13.0,34.59,PPHC1,2100,-121.74694,40.99806
192,2018-08-03 00:00:00,2.96,0.0,0.0,31.6,14.0,34.04,PPHC1,2100,-121.74694,40.99806
193,2018-08-03 00:15:00,2.98,,0.0,31.62,14.0,34.06,PPHC1,2100,-121.74694,40.99806
194,2018-08-03 00:30:00,2.35,,0.0,30.9,14.0,33.28,PPHC1,2100,-121.74694,40.99806
195,2018-08-03 00:45:00,2.08,,0.0,30.6,14.0,32.94,PPHC1,2100,-121.74694,40.99806
196,2018-08-03 01:00:00,2.75,0.0,0.0,30.31,15.0,32.59,PPHC1,2100,-121.74694,40.99806
197,2018-08-03 01:15:00,8.52,,0.0,29.69,24.0,31.44,PPHC1,2100,-121.74694,40.99806
198,2018-08-03 01:30:00,9.27,,0.0,28.81,27.0,30.29,PPHC1,2100,-121.74694,40.99806
199,2018-08-03 01:45:00,10.87,,0.0,28.19,32.0,29.23,PPHC1,2100,-121.74694,40.99806
200,2018-08-03 02:00:00,9.96,,0.0,27.34,32.0,28.2,PPHC1,2100,-121.74694,40.99806
201,2018-08-03 02:15:00,10.68,,0.0,26.69,36.0,27.02,PPHC1,2100,-121.74694,40.99806
202,2018-08-03 02:30:00,10.32,,0.0,,37.0,26.16,PPHC1,2100,-121.74694,40.99806
203,2018-08-03 02:45:00,10.65,,0.0,,40.0,25.23,PPHC1,2100,-121.74694,40.99806
204,2018-08-03 03:00:00,10.81,,0.0,,42.0,24.59,PPHC1,2100,-121.74694,40.99806
205,2018-08-03 03:15:00,10.24,,0.0,,42.0,23.97,PPHC1,2100,-121.74694,40.99806
206,2018-08-03 03:30:00,10.42,,0.0,,44.0,23.4,PPHC1,2100,-121.74694,40.99806
207,2018-08-03 03:45:00,10.48,,0.0,,46.0,22.73,PPHC1,2100,-121.74694,40.99806
208,2018-08-03 04:00:00,11.71,,0.0,,52.0,22.06,PPHC1,2100,-121.74694,40.99806
209,2018-08-03 04:15:00,10.05,,0.0,,48.0,21.57,PPHC1,2100,-121.74694,40.99806
210,2018-08-03 04:30:00,9.32,,0.0,,47.0,21.12,PPHC1,2100,-121.74694,40.99806
211,2018-08-03 04:45:00,10.11,,0.0,,51.0,20.65,PPHC1,2100,-121.74694,40.99806
212,2018-08-03 05:00:00,9.9,,0.0,,52.0,20.11,PPHC1,2100,-121.74694,40.99806
213,2018-08-03 05:15:00,8.26,,0.0,,48.0,19.63,PPHC1,2100,-121.74694,40.99806
214,2018-08-03 05:30:00,7.74,,0.0,,47.0,19.4,PPHC1,2100,-121.74694,40.99806
215,2018-08-03 05:45:00,7.47,,0.0,,47.0,19.1,PPHC1,2100,-121.74694,40.99806
216,2018-08-03 06:00:00,8.9,0.0,0.0,,53.0,18.73,PPHC1,2100,-121.74694,40.99806
217,2018-08-03 06:15:00,8.27,,0.0,,50.0,18.98,PPHC1,2100,-121.74694,40.99806
218,2018-08-03 06:30:00,7.28,,0.0,,48.0,18.56,PPHC1,2100,-121.74694,40.99806
219,2018-08-03 06:45:00,6.96,,0.0,,48.0,18.22,PPHC1,2100,-121.74694,40.99806
220,2018-08-03 07:00:00,7.21,0.0,0.0,,50.0,17.84,PPHC1,2100,-121.74694,40.99806
221,2018-08-03 07:15:00,7.7,,0.0,,52.0,17.74,PPHC1,2100,-121.74694,40.99806
222,2018-08-03 07:30:00,7.48,,0.0,,52.0,17.51,PPHC1,2100,-121.74694,40.99806
223,2018-08-03 07:45:00,7.48,,0.0,,53.0,17.21,PPHC1,2100,-121.74694,40.99806
224,2018-08-03 08:00:00,7.27,0.0,0.0,,53.0,16.98,PPHC1,2100,-121.74694,40.99806
225,2018-08-03 08:15:00,6.83,,0.0,,52.0,16.81,PPHC1,2100,-121.74694,40.99806
226,2018-08-03 08:30:00,7.09,,0.0,,54.0,16.49,PPHC1,2100,-121.74694,40.99806
227,2018-08-03 08:45:00,6.88,,0.0,,54.0,16.27,PPHC1,2100,-121.74694,40.99806
228,2018-08-03 09:00:00,6.9,0.0,0.0,,55.0,16.0,PPHC1,2100,-121.74694,40.99806
229,2018-08-03 09:15:00,6.68,,0.0,,55.0,15.77,PPHC1,2100,-121.74694,40.99806
230,2018-08-03 09:30:00,6.92,,0.0,,57.0,15.46,PPHC1,2100,-121.74694,40.99806
231,2018-08-03 09:45:00,6.97,,0.0,,58.0,15.25,PPHC1,2100,-121.74694,40.99806
232,2018-08-03 10:00:00,6.78,,0.0,,58.0,15.04,PPHC1,2100,-121.74694,40.99806
233,2018-08-03 10:15:00,7.03,,0.0,,60.0,14.78,PPHC1,2100,-121.74694,40.99806
234,2018-08-03 10:30:00,6.98,,0.0,,60.0,14.73,PPHC1,2100,-121.74694,40.99806
235,2018-08-03 10:45:00,6.92,,0.0,,61.0,14.41,PPHC1,2100,-121.74694,40.99806
236,2018-08-03 11:00:00,6.74,,0.0,,61.0,14.22,PPHC1,2100,-121.74694,40.99806
237,2018-08-03 11:15:00,6.96,,0.0,,63.0,13.95,PPHC1,2100,-121.74694,40.99806
238,2018-08-03 11:30:00,6.84,,0.0,,63.0,13.82,PPHC1,2100,-121.74694,40.99806
239,2018-08-03 11:45:00,6.9,,0.0,,64.0,13.64,PPHC1,2100,-121.74694,40.99806
240,2018-08-03 12:00:00,6.88,0.0,0.0,,65.0,13.38,PPHC1,2100,-121.74694,40.99806
241,2018-08-03 12:15:00,6.94,,0.0,,66.0,13.21,PPHC1,2100,-121.74694,40.99806
242,2018-08-03 12:30:00,6.85,,0.0,,66.0,13.12,PPHC1,2100,-121.74694,40.99806
243,2018-08-03 12:45:00,6.98,,0.0,,67.0,13.02,PPHC1,2100,-121.74694,40.99806
244,2018-08-03 13:00:00,6.94,,0.0,,68.0,12.75,PPHC1,2100,-121.74694,40.99806
245,2018-08-03 13:15:00,6.81,,0.0,,67.0,12.84,PPHC1,2100,-121.74694,40.99806
246,2018-08-03 13:30:00,6.77,,0.0,,68.0,12.57,PPHC1,2100,-121.74694,40.99806
247,2018-08-03 13:45:00,6.81,,0.0,,68.0,12.62,PPHC1,2100,-121.74694,40.99806
248,2018-08-03 14:00:00,6.84,,0.0,,68.0,12.65,PPHC1,2100,-121.74694,40.99806
249,2018-08-03 14:15:00,6.91,,0.0,,68.0,12.72,PPHC1,2100,-121.74694,40.99806
250,2018-08-03 14:30:00,7.05,,0.0,,67.0,13.09,PPHC1,2100,-121.74694,40.99806
251,2018-08-03 14:45:00,7.06,,0.0,,66.0,13.34,PPHC1,2100,-121.74694,40.99806
252,2018-08-03 15:00:00,7.2,0.0,0.0,,65.0,13.72,PPHC1,2100,-121.74694,40.99806
