,date_time,precip_accum_one_hour_set_1,precip_accum_six_hour_set_1,snow_accume_24_hour_set_1,precip_accum_12_hour_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,snow_depth_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
236,2018-08-11 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
237,2018-08-11 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
238,2018-08-11 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
239,2018-08-11 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
240,2018-08-11 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
241,2018-08-11 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
242,2018-08-11 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
243,2018-08-11 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
244,2018-08-11 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
245,2018-08-11 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
246,2018-08-11 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
247,2018-08-12 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
248,2018-08-12 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
249,2018-08-12 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
250,2018-08-12 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
251,2018-08-12 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
252,2018-08-12 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
253,2018-08-12 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
254,2018-08-12 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
255,2018-08-12 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
256,2018-08-12 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
257,2018-08-12 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
258,2018-08-12 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
259,2018-08-12 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
260,2018-08-12 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
261,2018-08-12 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
262,2018-08-12 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
263,2018-08-12 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
264,2018-08-12 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
265,2018-08-12 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
266,2018-08-12 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
267,2018-08-12 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
268,2018-08-12 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
269,2018-08-12 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
270,2018-08-12 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
271,2018-08-13 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
272,2018-08-13 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
273,2018-08-13 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
274,2018-08-13 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
275,2018-08-13 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
276,2018-08-13 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
277,2018-08-13 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
278,2018-08-13 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
279,2018-08-13 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
280,2018-08-13 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
281,2018-08-13 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
282,2018-08-13 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
283,2018-08-13 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
284,2018-08-13 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
285,2018-08-13 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
286,2018-08-13 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
287,2018-08-13 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
288,2018-08-13 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
289,2018-08-13 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
290,2018-08-13 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
291,2018-08-13 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
292,2018-08-13 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
293,2018-08-13 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
294,2018-08-13 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
295,2018-08-14 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
296,2018-08-14 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
297,2018-08-14 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
298,2018-08-14 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
299,2018-08-14 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
300,2018-08-14 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
301,2018-08-14 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
302,2018-08-14 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
303,2018-08-14 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
304,2018-08-14 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
305,2018-08-14 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
306,2018-08-14 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
307,2018-08-14 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
308,2018-08-14 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
309,2018-08-14 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
310,2018-08-14 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
311,2018-08-14 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
312,2018-08-14 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
313,2018-08-14 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
314,2018-08-14 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
315,2018-08-14 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
316,2018-08-14 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
317,2018-08-14 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
318,2018-08-14 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
319,2018-08-15 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
320,2018-08-15 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
321,2018-08-15 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
322,2018-08-15 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
323,2018-08-15 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
324,2018-08-15 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
325,2018-08-15 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
326,2018-08-15 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
327,2018-08-15 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
328,2018-08-15 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
329,2018-08-15 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
330,2018-08-15 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
331,2018-08-15 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
332,2018-08-15 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
333,2018-08-15 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
334,2018-08-15 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
335,2018-08-15 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
336,2018-08-15 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
337,2018-08-15 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
338,2018-08-15 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
339,2018-08-15 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
340,2018-08-15 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
341,2018-08-15 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
342,2018-08-15 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
343,2018-08-16 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
344,2018-08-16 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
345,2018-08-16 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
346,2018-08-16 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
347,2018-08-16 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
348,2018-08-16 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
349,2018-08-16 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
350,2018-08-16 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
351,2018-08-16 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
352,2018-08-16 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
353,2018-08-16 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
354,2018-08-16 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
355,2018-08-16 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
356,2018-08-16 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
357,2018-08-16 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
358,2018-08-16 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
359,2018-08-16 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
360,2018-08-16 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
361,2018-08-16 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
362,2018-08-16 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
363,2018-08-16 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
364,2018-08-16 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
365,2018-08-16 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
366,2018-08-16 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
367,2018-08-17 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
368,2018-08-17 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
369,2018-08-17 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
370,2018-08-17 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
371,2018-08-17 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
372,2018-08-17 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
373,2018-08-17 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
374,2018-08-17 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
375,2018-08-17 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
376,2018-08-17 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
377,2018-08-17 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
378,2018-08-17 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
379,2018-08-17 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
380,2018-08-17 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
381,2018-08-17 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
382,2018-08-17 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
383,2018-08-17 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
384,2018-08-17 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
385,2018-08-17 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
386,2018-08-17 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
387,2018-08-17 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
388,2018-08-17 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
389,2018-08-17 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
390,2018-08-17 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
391,2018-08-18 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
392,2018-08-18 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
393,2018-08-18 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
394,2018-08-18 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
395,2018-08-18 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
396,2018-08-18 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
397,2018-08-18 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
398,2018-08-18 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
399,2018-08-18 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
400,2018-08-18 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
401,2018-08-18 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
402,2018-08-18 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
403,2018-08-18 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
404,2018-08-18 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
405,2018-08-18 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
406,2018-08-18 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
407,2018-08-18 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
408,2018-08-18 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
409,2018-08-18 18:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
410,2018-08-18 19:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
411,2018-08-18 20:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
412,2018-08-18 21:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
413,2018-08-18 22:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
414,2018-08-18 23:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
415,2018-08-19 00:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
416,2018-08-19 01:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
417,2018-08-19 02:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
418,2018-08-19 03:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
419,2018-08-19 04:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
420,2018-08-19 05:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
421,2018-08-19 06:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
422,2018-08-19 07:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
423,2018-08-19 08:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
424,2018-08-19 09:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
425,2018-08-19 10:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
426,2018-08-19 11:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
427,2018-08-19 12:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
428,2018-08-19 13:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
429,2018-08-19 14:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
430,2018-08-19 15:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
431,2018-08-19 16:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
432,2018-08-19 17:00:00,0.0,0.0,,0.0,0.0,0.0,,COOPPRPC1,1458,-121.98,40.99
433,2018-08-19 18:00:00,,,,,,,,COOPPRPC1,1458,-121.98,40.99
