,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
565,28.7,2018-08-13 22:44:00,WSW,43.6,3.33,2.29,30.83,248.0,14.0,0.56,33.2,CTHLT,3188,-122.6088,41.99260
566,28.7,2018-08-13 22:59:00,NNE,42.6,7.78,6.19,30.58,32.0,19.0,2.78,32.7,CTHLT,3188,-122.6088,41.99260
567,28.7,2018-08-13 23:14:00,NE,42.6,5.56,5.66,30.81,39.0,18.0,3.33,33.0,CTHLT,3188,-122.6088,41.99260
568,28.8,2018-08-13 23:29:00,N,42.2,5.0,4.35,30.21,8.0,17.0,4.17,32.4,CTHLT,3188,-122.6088,41.99260
569,28.8,2018-08-13 23:44:00,N,41.2,6.39,5.33,30.44,356.0,18.0,2.5,32.6,CTHLT,3188,-122.6088,41.99260
570,28.8,2018-08-13 23:59:00,N,40.2,4.72,5.85,30.21,8.0,19.0,2.78,32.3,CTHLT,3188,-122.6088,41.99260
571,28.8,2018-08-14 00:14:00,N,39.7,6.94,5.77,30.11,353.0,19.0,3.61,32.2,CTHLT,3188,-122.6088,41.99260
572,28.8,2018-08-14 00:29:00,NNE,38.9,6.67,6.54,29.48,12.0,21.0,3.61,31.4,CTHLT,3188,-122.6088,41.99260
573,28.9,2018-08-14 00:44:00,NE,37.9,4.44,6.37,29.3,51.0,21.0,2.22,31.2,CTHLT,3188,-122.6088,41.99260
574,28.9,2018-08-14 00:59:00,NNW,37.0,5.83,6.71,28.99,336.0,22.0,3.33,30.8,CTHLT,3188,-122.6088,41.99260
575,28.9,2018-08-14 01:14:00,N,36.2,5.0,7.18,28.86,6.0,23.0,3.06,30.6,CTHLT,3188,-122.6088,41.99260
576,29.0,2018-08-14 01:29:00,NNW,35.1,4.72,7.46,28.56,342.0,24.0,3.33,30.2,CTHLT,3188,-122.6088,41.99260
577,29.0,2018-08-14 01:44:00,N,34.3,5.0,7.2,28.31,4.0,24.0,3.89,29.9,CTHLT,3188,-122.6088,41.99260
578,29.1,2018-08-14 01:59:00,N,33.6,5.56,6.95,28.06,356.0,24.0,2.78,29.6,CTHLT,3188,-122.6088,41.99260
579,29.1,2018-08-14 02:14:00,N,32.8,5.0,7.11,27.7,357.0,25.0,1.94,29.1,CTHLT,3188,-122.6088,41.99260
580,29.2,2018-08-14 02:29:00,N,31.8,4.72,7.17,27.29,3.0,26.0,3.61,28.5,CTHLT,3188,-122.6088,41.99260
581,29.2,2018-08-14 02:44:00,N,31.0,5.0,7.55,27.18,358.0,27.0,3.33,28.3,CTHLT,3188,-122.6088,41.99260
582,29.3,2018-08-14 02:59:00,NNE,30.4,4.72,6.65,26.86,17.0,26.0,2.78,27.9,CTHLT,3188,-122.6088,41.99260
583,29.3,2018-08-14 03:14:00,NNE,29.8,4.72,6.94,26.69,17.0,27.0,3.06,27.6,CTHLT,3188,-122.6088,41.99260
584,29.4,2018-08-14 03:29:00,N,29.4,5.56,7.9,26.7,5.0,29.0,3.06,27.5,CTHLT,3188,-122.6088,41.99260
585,29.4,2018-08-14 03:44:00,N,28.6,4.44,8.04,26.65,7.0,30.0,2.78,27.1,CTHLT,3188,-122.6088,41.99260
586,29.5,2018-08-14 03:59:00,NE,28.1,4.44,8.47,,53.0,32.0,1.67,26.5,CTHLT,3188,-122.6088,41.99260
587,29.6,2018-08-14 04:14:00,NE,28.0,3.89,8.38,,40.0,32.0,1.94,26.4,CTHLT,3188,-122.6088,41.99260
588,29.6,2018-08-14 04:29:00,NNE,27.6,3.06,8.11,,20.0,32.0,1.39,26.1,CTHLT,3188,-122.6088,41.99260
589,29.7,2018-08-14 04:44:00,NNE,27.4,5.0,8.38,,28.0,32.0,4.72,26.4,CTHLT,3188,-122.6088,41.99260
590,29.7,2018-08-14 04:59:00,NE,26.8,5.28,7.94,,42.0,32.0,2.22,25.9,CTHLT,3188,-122.6088,41.99260
591,29.7,2018-08-14 05:14:00,NNE,26.8,3.61,8.48,,26.0,33.0,2.5,26.0,CTHLT,3188,-122.6088,41.99260
592,29.8,2018-08-14 05:29:00,NNE,26.6,3.06,8.39,,25.0,34.0,1.11,25.4,CTHLT,3188,-122.6088,41.99260
593,29.8,2018-08-14 05:44:00,NW,24.0,2.5,8.72,,317.0,39.0,2.5,23.5,CTHLT,3188,-122.6088,41.99260
594,29.9,2018-08-14 05:59:00,NE,23.4,3.06,8.27,,41.0,42.0,0.83,21.8,CTHLT,3188,-122.6088,41.99260
595,29.9,2018-08-14 06:14:00,NE,23.6,1.11,8.42,,44.0,44.0,0.83,21.2,CTHLT,3188,-122.6088,41.99260
596,30.0,2018-08-14 06:29:00,NNE,22.9,0.83,8.47,,15.0,45.0,0.28,20.9,CTHLT,3188,-122.6088,41.99260
597,30.0,2018-08-14 06:44:00,ENE,22.8,0.83,8.62,,66.0,46.0,0.28,20.7,CTHLT,3188,-122.6088,41.99260
598,30.0,2018-08-14 06:59:00,NE,23.7,0.83,8.66,,41.0,47.0,0.56,20.4,CTHLT,3188,-122.6088,41.99260
599,30.1,2018-08-14 07:14:00,E,22.2,0.83,8.91,,82.0,49.0,0.83,20.0,CTHLT,3188,-122.6088,41.99260
600,30.1,2018-08-14 07:29:00,ENE,22.0,0.83,8.63,,74.0,49.0,0.56,19.7,CTHLT,3188,-122.6088,41.99260
601,30.1,2018-08-14 07:44:00,E,21.4,1.39,8.63,,93.0,49.0,1.11,19.7,CTHLT,3188,-122.6088,41.99260
602,30.1,2018-08-14 07:59:00,SE,22.5,1.39,8.77,,128.0,52.0,0.56,18.9,CTHLT,3188,-122.6088,41.99260
603,30.1,2018-08-14 08:14:00,E,20.9,0.83,8.87,,98.0,53.0,0.83,18.7,CTHLT,3188,-122.6088,41.99260
604,30.2,2018-08-14 08:29:00,E,21.1,1.39,9.15,,99.0,54.0,0.83,18.7,CTHLT,3188,-122.6088,41.99260
605,30.2,2018-08-14 08:44:00,SE,22.2,1.11,8.68,,132.0,52.0,0.56,18.8,CTHLT,3188,-122.6088,41.99260
606,30.2,2018-08-14 08:59:00,SE,21.3,1.11,9.06,,126.0,54.0,0.83,18.6,CTHLT,3188,-122.6088,41.99260
607,30.2,2018-08-14 09:14:00,NE,21.0,0.83,8.78,,36.0,53.0,0.83,18.6,CTHLT,3188,-122.6088,41.99260
608,30.2,2018-08-14 09:29:00,ESE,20.7,1.11,8.68,,111.0,55.0,1.11,17.9,CTHLT,3188,-122.6088,41.99260
609,30.2,2018-08-14 09:44:00,ESE,20.0,1.67,8.59,,120.0,54.0,1.11,18.1,CTHLT,3188,-122.6088,41.99260
610,30.2,2018-08-14 09:59:00,NNE,19.0,1.67,8.47,,26.0,56.0,0.28,17.4,CTHLT,3188,-122.6088,41.99260
611,30.2,2018-08-14 10:14:00,E,21.1,1.11,8.64,,98.0,57.0,1.67,17.3,CTHLT,3188,-122.6088,41.99260
612,30.2,2018-08-14 10:29:00,NNE,18.6,1.94,8.55,,28.0,57.0,0.56,17.2,CTHLT,3188,-122.6088,41.99260
613,30.2,2018-08-14 10:44:00,SSW,18.3,0.83,8.24,,213.0,58.0,0.56,16.6,CTHLT,3188,-122.6088,41.99260
614,30.2,2018-08-14 10:59:00,,18.9,0.83,8.4,,,59.0,0.0,16.5,CTHLT,3188,-122.6088,41.99260
615,30.2,2018-08-14 11:14:00,ESE,18.8,1.11,8.65,,109.0,60.0,0.56,16.5,CTHLT,3188,-122.6088,41.99260
616,30.2,2018-08-14 11:29:00,E,17.9,0.83,8.62,,87.0,61.0,0.28,16.2,CTHLT,3188,-122.6088,41.99260
617,30.2,2018-08-14 11:44:00,E,19.0,0.83,8.76,,93.0,62.0,0.83,16.1,CTHLT,3188,-122.6088,41.99260
618,30.1,2018-08-14 11:59:00,E,18.7,1.11,8.62,,93.0,61.0,0.83,16.2,CTHLT,3188,-122.6088,41.99260
619,30.1,2018-08-14 12:14:00,E,18.7,1.39,8.86,,91.0,62.0,1.39,16.2,CTHLT,3188,-122.6088,41.99260
620,30.1,2018-08-14 12:29:00,,18.0,1.39,8.38,,,64.0,0.0,15.2,CTHLT,3188,-122.6088,41.99260
621,30.1,2018-08-14 12:44:00,,17.4,0.83,8.8,,,65.0,0.0,15.4,CTHLT,3188,-122.6088,41.99260
622,30.1,2018-08-14 12:59:00,E,18.1,0.56,8.8,,90.0,65.0,0.83,15.4,CTHLT,3188,-122.6088,41.99260
623,30.0,2018-08-14 13:14:00,NNE,17.3,0.83,8.46,,25.0,66.0,0.28,14.8,CTHLT,3188,-122.6088,41.99260
624,30.0,2018-08-14 13:29:00,ESE,17.8,0.83,8.71,,113.0,65.0,0.56,15.3,CTHLT,3188,-122.6088,41.99260
625,30.0,2018-08-14 13:44:00,,17.9,0.56,8.61,,,65.0,0.0,15.2,CTHLT,3188,-122.6088,41.99260
626,30.0,2018-08-14 13:59:00,,17.4,0.56,8.68,,,67.0,0.0,14.8,CTHLT,3188,-122.6088,41.99260
627,30.0,2018-08-14 14:14:00,E,18.1,0.83,8.9,,80.0,65.0,0.56,15.5,CTHLT,3188,-122.6088,41.99260
628,29.9,2018-08-14 14:29:00,E,18.1,0.56,9.13,,83.0,66.0,0.56,15.5,CTHLT,3188,-122.6088,41.99260
629,29.9,2018-08-14 14:44:00,E,19.6,1.67,9.38,,79.0,63.0,1.39,16.5,CTHLT,3188,-122.6088,41.99260
630,29.9,2018-08-14 14:59:00,NE,19.4,1.39,9.76,,52.0,63.0,0.28,16.9,CTHLT,3188,-122.6088,41.99260
631,29.8,2018-08-14 15:14:00,,19.0,0.28,8.94,,,60.0,0.0,16.8,CTHLT,3188,-122.6088,41.99260
632,29.8,2018-08-14 15:29:00,,20.7,0.83,9.42,,,55.0,0.0,18.7,CTHLT,3188,-122.6088,41.99260
633,29.7,2018-08-14 15:44:00,,22.2,0.56,9.52,,,52.0,0.0,19.7,CTHLT,3188,-122.6088,41.99260
634,29.7,2018-08-14 15:59:00,WNW,22.5,0.28,9.37,,284.0,49.0,0.56,20.5,CTHLT,3188,-122.6088,41.99260
635,29.7,2018-08-14 16:14:00,,24.6,0.56,9.11,,,45.0,0.0,21.6,CTHLT,3188,-122.6088,41.99260
636,29.6,2018-08-14 16:29:00,W,25.2,0.56,9.26,,278.0,43.0,0.56,22.5,CTHLT,3188,-122.6088,41.99260
637,29.5,2018-08-14 16:44:00,W,26.2,1.11,9.19,,272.0,41.0,0.56,23.2,CTHLT,3188,-122.6088,41.99260
638,29.5,2018-08-14 16:59:00,,28.0,0.83,9.5,,,38.0,0.0,24.8,CTHLT,3188,-122.6088,41.99260
639,29.4,2018-08-14 17:14:00,WNW,28.3,1.11,8.61,,282.0,36.0,0.56,24.7,CTHLT,3188,-122.6088,41.99260
640,29.4,2018-08-14 17:29:00,W,30.5,1.39,7.67,,259.0,32.0,0.56,25.6,CTHLT,3188,-122.6088,41.99260
641,29.3,2018-08-14 17:44:00,S,31.5,1.94,6.76,,177.0,29.0,0.83,26.2,CTHLT,3188,-122.6088,41.99260
642,29.3,2018-08-14 17:59:00,SW,32.9,2.22,6.39,26.66,234.0,26.0,0.83,27.6,CTHLT,3188,-122.6088,41.99260
643,29.2,2018-08-14 18:14:00,S,33.7,2.78,5.88,26.43,191.0,26.0,2.22,27.0,CTHLT,3188,-122.6088,41.99260
644,29.2,2018-08-14 18:29:00,S,34.8,3.06,6.14,26.46,182.0,26.0,3.06,27.3,CTHLT,3188,-122.6088,41.99260
645,29.1,2018-08-14 18:44:00,SSW,36.7,3.06,5.84,27.07,193.0,24.0,1.94,28.3,CTHLT,3188,-122.6088,41.99260
646,29.1,2018-08-14 18:59:00,SW,38.0,2.78,4.78,27.72,218.0,21.0,1.11,29.3,CTHLT,3188,-122.6088,41.99260
647,29.0,2018-08-14 19:14:00,SW,40.1,3.89,3.78,28.05,220.0,19.0,1.94,29.8,CTHLT,3188,-122.6088,41.99260
648,29.0,2018-08-14 19:29:00,SSE,40.7,4.44,3.44,27.74,150.0,19.0,3.61,29.4,CTHLT,3188,-122.6088,41.99260
649,29.0,2018-08-14 19:44:00,S,41.1,5.0,3.18,28.19,185.0,18.0,3.61,30.0,CTHLT,3188,-122.6088,41.99260
650,28.9,2018-08-14 19:59:00,SSW,41.7,5.83,3.51,28.51,192.0,18.0,1.94,30.4,CTHLT,3188,-122.6088,41.99260
651,28.9,2018-08-14 20:14:00,S,42.5,3.06,4.09,29.09,185.0,18.0,2.78,31.1,CTHLT,3188,-122.6088,41.99260
652,28.8,2018-08-14 20:29:00,SW,43.7,3.33,3.34,29.99,217.0,16.0,0.83,32.2,CTHLT,3188,-122.6088,41.99260
653,28.8,2018-08-14 20:44:00,ENE,45.4,2.5,1.26,30.8,77.0,13.0,0.83,33.2,CTHLT,3188,-122.6088,41.99260
654,28.8,2018-08-14 20:59:00,S,46.2,3.89,1.72,30.21,190.0,14.0,0.83,32.5,CTHLT,3188,-122.6088,41.99260
655,28.8,2018-08-14 21:14:00,SSE,46.7,3.61,1.18,30.72,165.0,13.0,3.06,33.1,CTHLT,3188,-122.6088,41.99260
656,28.8,2018-08-14 21:29:00,SSW,48.4,4.72,-0.62,30.95,208.0,11.0,1.94,33.7,CTHLT,3188,-122.6088,41.99260
657,28.7,2018-08-14 21:44:00,SE,47.1,5.0,-2.05,30.65,125.0,10.0,1.94,33.5,CTHLT,3188,-122.6088,41.99260
658,28.7,2018-08-14 21:59:00,WSW,46.6,2.78,-1.51,31.23,239.0,10.0,0.28,34.2,CTHLT,3188,-122.6088,41.99260
659,28.7,2018-08-14 22:14:00,WNW,47.7,5.28,-0.38,31.21,296.0,11.0,1.11,34.0,CTHLT,3188,-122.6088,41.99260
660,28.7,2018-08-14 22:29:00,S,47.8,3.33,-2.68,31.34,188.0,9.0,2.22,34.5,CTHLT,3188,-122.6088,41.99260
661,28.7,2018-08-14 22:59:00,SSW,46.8,2.78,-2.37,31.67,212.0,9.0,2.5,34.9,CTHLT,3188,-122.6088,41.99260
662,28.7,2018-08-14 23:14:00,SW,47.8,5.0,-2.22,31.85,219.0,9.0,0.28,35.1,CTHLT,3188,-122.6088,41.99260
663,28.8,2018-08-14 23:29:00,SSW,47.4,4.44,-1.99,32.12,192.0,9.0,2.78,35.4,CTHLT,3188,-122.6088,41.99260
664,28.8,2018-08-14 23:44:00,S,45.5,2.22,-2.37,31.67,190.0,9.0,1.39,34.9,CTHLT,3188,-122.6088,41.99260
665,28.8,2018-08-14 23:59:00,N,44.4,2.22,2.3,31.98,2.0,13.0,0.56,34.5,CTHLT,3188,-122.6088,41.99260
666,28.8,2018-08-15 00:14:00,N,42.1,5.56,3.81,31.51,355.0,15.0,3.06,33.9,CTHLT,3188,-122.6088,41.99260
667,28.8,2018-08-15 00:29:00,N,41.5,4.17,3.33,30.95,350.0,15.0,3.61,33.3,CTHLT,3188,-122.6088,41.99260
668,28.9,2018-08-15 00:44:00,N,40.0,5.28,2.84,30.41,7.0,15.0,3.61,32.7,CTHLT,3188,-122.6088,41.99260
669,29.0,2018-08-15 01:14:00,NNE,38.3,4.17,5.94,30.3,24.0,19.0,2.78,32.4,CTHLT,3188,-122.6088,41.99260
670,29.1,2018-08-15 01:29:00,N,36.9,4.17,7.3,29.62,11.0,22.0,2.5,31.5,CTHLT,3188,-122.6088,41.99260
671,29.1,2018-08-15 01:44:00,NNE,35.2,5.28,7.97,29.09,19.0,24.0,3.06,30.8,CTHLT,3188,-122.6088,41.99260
672,29.2,2018-08-15 01:59:00,NE,34.3,3.61,8.55,28.58,47.0,26.0,3.06,30.1,CTHLT,3188,-122.6088,41.99260
673,29.3,2018-08-15 02:14:00,NE,33.3,5.56,8.76,28.29,40.0,27.0,3.33,29.7,CTHLT,3188,-122.6088,41.99260
674,29.3,2018-08-15 02:29:00,NE,32.4,4.72,9.38,27.98,39.0,29.0,3.61,29.2,CTHLT,3188,-122.6088,41.99260
675,29.3,2018-08-15 02:44:00,NNE,31.7,4.44,9.03,27.66,30.0,29.0,1.94,28.8,CTHLT,3188,-122.6088,41.99260
676,29.4,2018-08-15 02:59:00,N,31.1,5.83,8.92,27.17,5.0,30.0,1.94,28.1,CTHLT,3188,-122.6088,41.99260
677,29.5,2018-08-15 03:14:00,NNE,30.5,3.61,8.66,26.95,33.0,30.0,2.5,27.8,CTHLT,3188,-122.6088,41.99260
678,29.5,2018-08-15 03:29:00,NE,29.8,3.89,8.96,26.86,39.0,31.0,2.22,27.6,CTHLT,3188,-122.6088,41.99260
679,29.6,2018-08-15 03:44:00,NE,29.3,5.28,8.88,26.79,55.0,31.0,3.61,27.5,CTHLT,3188,-122.6088,41.99260
680,29.7,2018-08-15 03:59:00,NE,29.2,5.0,8.48,26.81,56.0,30.0,4.17,27.6,CTHLT,3188,-122.6088,41.99260
681,29.7,2018-08-15 04:14:00,NE,28.9,4.72,8.79,26.72,52.0,31.0,2.5,27.4,CTHLT,3188,-122.6088,41.99260
682,29.8,2018-08-15 04:29:00,NNE,28.6,5.0,8.61,26.59,17.0,31.0,2.78,27.2,CTHLT,3188,-122.6088,41.99260
683,29.8,2018-08-15 04:44:00,NE,28.2,4.17,8.91,26.59,39.0,32.0,1.94,27.0,CTHLT,3188,-122.6088,41.99260
684,29.9,2018-08-15 04:59:00,N,27.8,4.17,9.1,26.29,7.0,33.0,1.94,26.7,CTHLT,3188,-122.6088,41.99260
685,29.9,2018-08-15 05:14:00,NNE,27.9,2.78,8.92,,23.0,33.0,1.94,26.5,CTHLT,3188,-122.6088,41.99260
686,30.0,2018-08-15 05:29:00,NNE,27.5,4.17,9.27,,13.0,34.0,3.06,26.4,CTHLT,3188,-122.6088,41.99260
687,30.1,2018-08-15 05:44:00,NNE,27.2,5.0,9.1,,13.0,34.0,1.94,26.2,CTHLT,3188,-122.6088,41.99260
688,30.1,2018-08-15 05:59:00,N,27.4,4.44,9.44,,6.0,35.0,3.06,26.1,CTHLT,3188,-122.6088,41.99260
689,30.1,2018-08-15 06:14:00,N,27.0,3.89,9.01,,357.0,34.0,2.5,26.1,CTHLT,3188,-122.6088,41.99260
690,30.1,2018-08-15 06:29:00,NNW,26.5,3.06,9.41,,339.0,36.0,2.5,25.6,CTHLT,3188,-122.6088,41.99260
691,30.2,2018-08-15 06:44:00,SSW,23.2,4.44,9.26,,211.0,43.0,0.56,22.5,CTHLT,3188,-122.6088,41.99260
692,30.2,2018-08-15 06:59:00,NW,23.5,1.94,9.3,,319.0,45.0,0.56,21.8,CTHLT,3188,-122.6088,41.99260
693,30.3,2018-08-15 07:14:00,N,24.5,0.83,9.15,,355.0,44.0,1.39,22.0,CTHLT,3188,-122.6088,41.99260
694,30.3,2018-08-15 07:29:00,NNE,23.4,1.94,9.17,,16.0,46.0,0.83,21.3,CTHLT,3188,-122.6088,41.99260
695,30.4,2018-08-15 07:44:00,NE,22.8,1.39,9.03,,38.0,47.0,0.56,20.8,CTHLT,3188,-122.6088,41.99260
696,30.4,2018-08-15 07:59:00,SSE,23.4,1.39,9.06,,151.0,48.0,0.28,20.5,CTHLT,3188,-122.6088,41.99260
697,30.4,2018-08-15 08:14:00,ENE,22.0,1.11,9.21,,59.0,50.0,0.83,20.0,CTHLT,3188,-122.6088,41.99260
698,30.4,2018-08-15 08:29:00,ESE,22.3,0.83,9.04,,106.0,51.0,0.56,19.5,CTHLT,3188,-122.6088,41.99260
699,30.5,2018-08-15 08:44:00,SE,22.0,0.83,8.86,,143.0,51.0,0.28,19.3,CTHLT,3188,-122.6088,41.99260
700,30.5,2018-08-15 08:59:00,ESE,22.7,1.11,9.33,,108.0,52.0,0.83,19.5,CTHLT,3188,-122.6088,41.99260
701,30.5,2018-08-15 09:14:00,E,22.2,1.94,9.61,,81.0,52.0,1.11,19.8,CTHLT,3188,-122.6088,41.99260
702,30.5,2018-08-15 09:29:00,WNW,21.1,1.39,9.23,,291.0,51.0,0.56,19.7,CTHLT,3188,-122.6088,41.99260
703,30.5,2018-08-15 09:44:00,ESE,21.7,1.67,9.43,,108.0,54.0,1.11,19.0,CTHLT,3188,-122.6088,41.99260
704,30.5,2018-08-15 09:59:00,ESE,20.7,1.67,9.24,,102.0,53.0,0.28,19.1,CTHLT,3188,-122.6088,41.99260
705,30.5,2018-08-15 10:14:00,E,20.9,1.39,9.34,,89.0,54.0,1.39,18.9,CTHLT,3188,-122.6088,41.99260
706,30.5,2018-08-15 10:29:00,NE,20.2,1.67,9.22,,34.0,56.0,0.28,18.2,CTHLT,3188,-122.6088,41.99260
707,30.5,2018-08-15 10:44:00,ENE,20.9,0.83,9.24,,75.0,55.0,0.83,18.5,CTHLT,3188,-122.6088,41.99260
708,30.5,2018-08-15 10:59:00,E,20.7,1.11,9.33,,89.0,55.0,1.11,18.6,CTHLT,3188,-122.6088,41.99260
709,30.5,2018-08-15 11:14:00,N,19.7,0.56,9.21,,10.0,57.0,0.28,17.9,CTHLT,3188,-122.6088,41.99260
710,30.5,2018-08-15 11:29:00,ENE,20.1,0.56,9.4,,71.0,57.0,0.83,18.1,CTHLT,3188,-122.6088,41.99260
711,30.5,2018-08-15 11:44:00,E,19.5,1.39,9.47,,83.0,58.0,0.56,17.9,CTHLT,3188,-122.6088,41.99260
712,30.5,2018-08-15 11:59:00,E,19.5,0.83,9.35,,81.0,59.0,0.83,17.5,CTHLT,3188,-122.6088,41.99260
713,30.5,2018-08-15 12:14:00,,19.4,0.83,9.31,,,60.0,0.0,17.2,CTHLT,3188,-122.6088,41.99260
714,30.5,2018-08-15 12:29:00,E,19.6,0.56,9.5,,85.0,60.0,0.28,17.4,CTHLT,3188,-122.6088,41.99260
715,30.4,2018-08-15 12:44:00,E,19.8,1.39,9.31,,81.0,60.0,1.11,17.2,CTHLT,3188,-122.6088,41.99260
716,30.4,2018-08-15 12:59:00,,18.6,1.39,9.31,,,60.0,0.0,17.2,CTHLT,3188,-122.6088,41.99260
717,30.4,2018-08-15 13:14:00,NE,19.0,0.28,9.28,,42.0,61.0,0.28,16.9,CTHLT,3188,-122.6088,41.99260
718,30.4,2018-08-15 13:29:00,ESE,19.3,0.56,9.29,,107.0,63.0,0.56,16.4,CTHLT,3188,-122.6088,41.99260
719,30.4,2018-08-15 13:44:00,SSE,19.8,0.56,9.52,,161.0,62.0,0.28,16.9,CTHLT,3188,-122.6088,41.99260
720,30.3,2018-08-15 13:59:00,S,20.6,2.78,9.62,,169.0,54.0,2.22,19.2,CTHLT,3188,-122.6088,41.99260
721,30.3,2018-08-15 14:14:00,WNW,18.3,2.22,9.51,,289.0,56.0,0.56,18.5,CTHLT,3188,-122.6088,41.99260
722,30.3,2018-08-15 14:29:00,,17.8,2.22,9.37,,,61.0,0.0,17.0,CTHLT,3188,-122.6088,41.99260
723,30.2,2018-08-15 14:44:00,,19.6,0.56,9.66,,,61.0,0.0,17.3,CTHLT,3188,-122.6088,41.99260
724,30.2,2018-08-15 14:59:00,,21.0,0.28,9.58,,,57.0,0.0,18.3,CTHLT,3188,-122.6088,41.99260
725,30.2,2018-08-15 15:14:00,NW,21.6,0.83,9.98,,319.0,55.0,0.56,19.3,CTHLT,3188,-122.6088,41.99260
726,30.1,2018-08-15 15:29:00,W,21.5,0.83,10.08,,259.0,54.0,0.28,19.7,CTHLT,3188,-122.6088,41.99260
727,30.1,2018-08-15 15:44:00,,22.1,0.56,10.08,,,54.0,0.0,19.7,CTHLT,3188,-122.6088,41.99260
728,30.1,2018-08-15 15:59:00,NE,22.1,0.56,11.09,,52.0,57.0,0.56,19.9,CTHLT,3188,-122.6088,41.99260
729,30.0,2018-08-15 16:14:00,,21.1,1.11,9.9,,,54.0,0.0,19.5,CTHLT,3188,-122.6088,41.99260
730,30.0,2018-08-15 16:29:00,,21.9,1.67,9.98,,,52.0,0.0,20.2,CTHLT,3188,-122.6088,41.99260
731,30.0,2018-08-15 16:44:00,WSW,23.8,0.56,10.41,,252.0,50.0,0.28,21.3,CTHLT,3188,-122.6088,41.99260
732,29.9,2018-08-15 16:59:00,W,25.4,0.56,10.36,,263.0,46.0,0.56,22.6,CTHLT,3188,-122.6088,41.99260
733,29.9,2018-08-15 17:14:00,,27.4,0.83,10.53,,,43.0,0.0,23.9,CTHLT,3188,-122.6088,41.99260
734,29.8,2018-08-15 17:29:00,WSW,27.8,0.83,9.98,,245.0,39.0,0.28,24.9,CTHLT,3188,-122.6088,41.99260
735,29.7,2018-08-15 17:44:00,SW,29.6,1.39,10.31,,229.0,38.0,0.83,25.7,CTHLT,3188,-122.6088,41.99260
736,29.7,2018-08-15 17:59:00,SW,30.6,1.94,10.03,,217.0,36.0,2.22,26.3,CTHLT,3188,-122.6088,41.99260
737,29.7,2018-08-15 18:14:00,SSE,32.2,3.89,8.91,26.59,158.0,32.0,2.22,27.0,CTHLT,3188,-122.6088,41.99260
738,29.6,2018-08-15 18:29:00,SSW,32.7,3.61,6.59,26.43,197.0,27.0,2.78,27.2,CTHLT,3188,-122.6088,41.99260
739,29.6,2018-08-15 18:44:00,S,34.5,3.33,8.33,27.05,188.0,29.0,3.33,28.0,CTHLT,3188,-122.6088,41.99260
740,29.5,2018-08-15 18:59:00,SSW,34.2,4.17,8.25,27.37,199.0,28.0,2.22,28.5,CTHLT,3188,-122.6088,41.99260
741,29.5,2018-08-15 19:14:00,SW,37.3,3.61,7.94,27.99,214.0,26.0,1.94,29.4,CTHLT,3188,-122.6088,41.99260
742,29.5,2018-08-15 19:29:00,S,33.6,3.33,7.11,27.7,188.0,25.0,2.78,29.1,CTHLT,3188,-122.6088,41.99260
743,29.4,2018-08-15 19:44:00,S,34.5,3.06,7.03,28.14,183.0,24.0,2.78,29.7,CTHLT,3188,-122.6088,41.99260
744,29.4,2018-08-15 19:59:00,S,38.8,3.33,5.51,29.08,180.0,20.0,2.78,31.0,CTHLT,3188,-122.6088,41.99260
745,29.3,2018-08-15 20:14:00,S,39.6,3.89,5.02,29.3,188.0,19.0,3.89,31.3,CTHLT,3188,-122.6088,41.99260
746,29.3,2018-08-15 20:29:00,S,41.2,4.44,5.52,29.84,184.0,19.0,2.5,31.9,CTHLT,3188,-122.6088,41.99260
747,29.3,2018-08-15 20:44:00,S,42.0,4.44,5.0,30.07,176.0,18.0,2.22,32.2,CTHLT,3188,-122.6088,41.99260
748,29.3,2018-08-15 20:59:00,S,44.5,5.0,5.01,30.95,190.0,17.0,4.17,33.2,CTHLT,3188,-122.6088,41.99260
749,29.2,2018-08-15 21:14:00,SSE,43.4,2.78,4.48,31.28,149.0,16.0,2.5,33.6,CTHLT,3188,-122.6088,41.99260
750,29.2,2018-08-15 21:29:00,WNW,43.4,4.17,3.01,31.65,284.0,14.0,1.39,34.1,CTHLT,3188,-122.6088,41.99260
751,29.2,2018-08-15 21:44:00,S,44.4,2.5,3.01,31.65,185.0,14.0,2.5,34.1,CTHLT,3188,-122.6088,41.99260
752,29.1,2018-08-15 21:59:00,ESE,41.3,3.89,2.2,30.74,105.0,14.0,1.39,33.1,CTHLT,3188,-122.6088,41.99260
753,29.1,2018-08-15 22:14:00,S,43.8,2.22,2.46,32.17,186.0,13.0,2.78,34.7,CTHLT,3188,-122.6088,41.99260
754,29.1,2018-08-15 22:29:00,E,43.6,3.33,2.14,31.8,97.0,13.0,1.11,34.3,CTHLT,3188,-122.6088,41.99260
755,29.1,2018-08-15 22:44:00,N,44.9,3.06,1.75,32.45,351.0,12.0,0.83,35.2,CTHLT,3188,-122.6088,41.99260
756,29.1,2018-08-15 22:59:00,SW,44.6,3.89,1.67,32.36,230.0,12.0,3.06,35.1,CTHLT,3188,-122.6088,41.99260
