,volt_set_1,date_time,snow_depth_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
307,12.7,2018-08-13 19:00:00,,21.67,PTFC1,6700,-122.52500,41.31333
308,12.6,2018-08-13 20:00:00,2.54,22.22,PTFC1,6700,-122.52500,41.31333
309,12.6,2018-08-13 21:00:00,0.0,22.78,PTFC1,6700,-122.52500,41.31333
310,12.6,2018-08-13 22:00:00,,22.78,PTFC1,6700,-122.52500,41.31333
311,12.5,2018-08-13 23:00:00,,23.89,PTFC1,6700,-122.52500,41.31333
312,12.5,2018-08-14 00:00:00,10.16,21.67,PTFC1,6700,-122.52500,41.31333
313,12.5,2018-08-14 01:00:00,0.0,22.22,PTFC1,6700,-122.52500,41.31333
314,12.5,2018-08-14 02:00:00,,20.0,PTFC1,6700,-122.52500,41.31333
315,12.3,2018-08-14 03:00:00,5.08,16.67,PTFC1,6700,-122.52500,41.31333
316,12.3,2018-08-14 04:00:00,,16.11,PTFC1,6700,-122.52500,41.31333
317,12.3,2018-08-14 05:00:00,,16.11,PTFC1,6700,-122.52500,41.31333
318,12.3,2018-08-14 06:00:00,,15.56,PTFC1,6700,-122.52500,41.31333
319,12.2,2018-08-14 07:00:00,0.0,15.56,PTFC1,6700,-122.52500,41.31333
320,12.2,2018-08-14 08:00:00,,15.56,PTFC1,6700,-122.52500,41.31333
321,12.2,2018-08-14 09:00:00,22.86,13.89,PTFC1,6700,-122.52500,41.31333
322,12.2,2018-08-14 10:00:00,0.0,14.44,PTFC1,6700,-122.52500,41.31333
323,12.2,2018-08-14 11:00:00,,16.67,PTFC1,6700,-122.52500,41.31333
324,12.2,2018-08-14 12:00:00,25.4,16.11,PTFC1,6700,-122.52500,41.31333
325,12.2,2018-08-14 13:00:00,22.86,15.56,PTFC1,6700,-122.52500,41.31333
326,12.2,2018-08-14 14:00:00,20.32,15.56,PTFC1,6700,-122.52500,41.31333
327,12.3,2018-08-14 15:00:00,,17.22,PTFC1,6700,-122.52500,41.31333
328,12.5,2018-08-14 16:00:00,,20.56,PTFC1,6700,-122.52500,41.31333
329,12.8,2018-08-14 17:00:00,2.54,21.11,PTFC1,6700,-122.52500,41.31333
330,12.8,2018-08-14 18:00:00,2.54,21.67,PTFC1,6700,-122.52500,41.31333
331,12.7,2018-08-14 19:00:00,,22.78,PTFC1,6700,-122.52500,41.31333
332,12.6,2018-08-14 20:00:00,-5.08,24.44,PTFC1,6700,-122.52500,41.31333
333,12.6,2018-08-14 21:00:00,30.48,25.56,PTFC1,6700,-122.52500,41.31333
334,12.6,2018-08-14 22:00:00,2.54,24.44,PTFC1,6700,-122.52500,41.31333
335,12.6,2018-08-14 23:00:00,,25.56,PTFC1,6700,-122.52500,41.31333
336,12.5,2018-08-15 00:00:00,,25.0,PTFC1,6700,-122.52500,41.31333
337,12.5,2018-08-15 01:00:00,10.16,22.78,PTFC1,6700,-122.52500,41.31333
338,12.5,2018-08-15 02:00:00,,21.11,PTFC1,6700,-122.52500,41.31333
339,12.3,2018-08-15 03:00:00,2.54,18.33,PTFC1,6700,-122.52500,41.31333
340,12.3,2018-08-15 04:00:00,25.4,17.78,PTFC1,6700,-122.52500,41.31333
341,12.3,2018-08-15 05:00:00,10.16,17.22,PTFC1,6700,-122.52500,41.31333
342,12.2,2018-08-15 06:00:00,10.16,16.67,PTFC1,6700,-122.52500,41.31333
343,12.2,2018-08-15 07:00:00,10.16,17.22,PTFC1,6700,-122.52500,41.31333
344,12.2,2018-08-15 08:00:00,20.32,16.67,PTFC1,6700,-122.52500,41.31333
345,12.2,2018-08-15 09:00:00,15.24,16.67,PTFC1,6700,-122.52500,41.31333
346,12.2,2018-08-15 10:00:00,7.62,16.11,PTFC1,6700,-122.52500,41.31333
347,12.2,2018-08-15 11:00:00,10.16,16.11,PTFC1,6700,-122.52500,41.31333
348,12.2,2018-08-15 12:00:00,0.0,16.67,PTFC1,6700,-122.52500,41.31333
349,12.2,2018-08-15 13:00:00,17.78,16.11,PTFC1,6700,-122.52500,41.31333
350,12.2,2018-08-15 14:00:00,,16.67,PTFC1,6700,-122.52500,41.31333
351,12.3,2018-08-15 15:00:00,-15.24,18.33,PTFC1,6700,-122.52500,41.31333
352,12.4,2018-08-15 16:00:00,-58.42,22.78,PTFC1,6700,-122.52500,41.31333
353,12.7,2018-08-15 17:00:00,0.0,22.78,PTFC1,6700,-122.52500,41.31333
354,12.8,2018-08-15 18:00:00,,22.22,PTFC1,6700,-122.52500,41.31333
355,12.7,2018-08-15 19:00:00,10.16,22.22,PTFC1,6700,-122.52500,41.31333
356,12.6,2018-08-15 20:00:00,,24.44,PTFC1,6700,-122.52500,41.31333
357,12.6,2018-08-15 21:00:00,2.54,24.44,PTFC1,6700,-122.52500,41.31333
358,12.6,2018-08-15 22:00:00,,24.44,PTFC1,6700,-122.52500,41.31333
359,12.6,2018-08-15 23:00:00,7.62,23.89,PTFC1,6700,-122.52500,41.31333
360,12.5,2018-08-16 00:00:00,0.0,23.89,PTFC1,6700,-122.52500,41.31333
361,12.5,2018-08-16 01:00:00,5.08,23.33,PTFC1,6700,-122.52500,41.31333
362,12.5,2018-08-16 02:00:00,5.08,20.56,PTFC1,6700,-122.52500,41.31333
363,12.3,2018-08-16 03:00:00,0.0,18.33,PTFC1,6700,-122.52500,41.31333
364,12.3,2018-08-16 04:00:00,,16.67,PTFC1,6700,-122.52500,41.31333
365,12.3,2018-08-16 05:00:00,12.7,16.11,PTFC1,6700,-122.52500,41.31333
366,12.3,2018-08-16 06:00:00,12.7,15.0,PTFC1,6700,-122.52500,41.31333
367,12.2,2018-08-16 07:00:00,2.54,15.56,PTFC1,6700,-122.52500,41.31333
368,12.2,2018-08-16 08:00:00,15.24,16.11,PTFC1,6700,-122.52500,41.31333
369,12.2,2018-08-16 09:00:00,12.7,14.44,PTFC1,6700,-122.52500,41.31333
370,12.2,2018-08-16 10:00:00,30.48,13.89,PTFC1,6700,-122.52500,41.31333
371,12.2,2018-08-16 11:00:00,15.24,13.33,PTFC1,6700,-122.52500,41.31333
372,12.2,2018-08-16 12:00:00,,14.44,PTFC1,6700,-122.52500,41.31333
373,12.2,2018-08-16 13:00:00,,13.89,PTFC1,6700,-122.52500,41.31333
374,12.2,2018-08-16 14:00:00,,15.0,PTFC1,6700,-122.52500,41.31333
375,12.2,2018-08-16 15:00:00,,17.78,PTFC1,6700,-122.52500,41.31333
376,12.4,2018-08-16 16:00:00,,20.0,PTFC1,6700,-122.52500,41.31333
377,12.7,2018-08-16 17:00:00,,21.11,PTFC1,6700,-122.52500,41.31333
378,12.9,2018-08-16 18:00:00,,21.11,PTFC1,6700,-122.52500,41.31333
379,12.7,2018-08-16 19:00:00,17.78,21.11,PTFC1,6700,-122.52500,41.31333
380,12.7,2018-08-16 20:00:00,25.4,22.22,PTFC1,6700,-122.52500,41.31333
381,12.6,2018-08-16 21:00:00,,22.78,PTFC1,6700,-122.52500,41.31333
382,12.6,2018-08-16 22:00:00,15.24,22.22,PTFC1,6700,-122.52500,41.31333
383,12.6,2018-08-16 23:00:00,,23.33,PTFC1,6700,-122.52500,41.31333
384,12.6,2018-08-17 00:00:00,5.08,21.67,PTFC1,6700,-122.52500,41.31333
385,12.5,2018-08-17 01:00:00,,21.67,PTFC1,6700,-122.52500,41.31333
386,12.5,2018-08-17 02:00:00,,20.0,PTFC1,6700,-122.52500,41.31333
387,12.4,2018-08-17 03:00:00,,17.78,PTFC1,6700,-122.52500,41.31333
388,12.3,2018-08-17 04:00:00,2.54,16.67,PTFC1,6700,-122.52500,41.31333
389,12.3,2018-08-17 05:00:00,2.54,16.11,PTFC1,6700,-122.52500,41.31333
390,12.3,2018-08-17 06:00:00,,15.56,PTFC1,6700,-122.52500,41.31333
391,12.3,2018-08-17 07:00:00,,16.11,PTFC1,6700,-122.52500,41.31333
392,12.2,2018-08-17 08:00:00,,15.0,PTFC1,6700,-122.52500,41.31333
393,12.2,2018-08-17 09:00:00,20.32,14.44,PTFC1,6700,-122.52500,41.31333
394,12.2,2018-08-17 10:00:00,,15.0,PTFC1,6700,-122.52500,41.31333
395,12.2,2018-08-17 11:00:00,5.08,14.44,PTFC1,6700,-122.52500,41.31333
396,12.2,2018-08-17 12:00:00,20.32,13.89,PTFC1,6700,-122.52500,41.31333
397,12.2,2018-08-17 13:00:00,12.7,14.44,PTFC1,6700,-122.52500,41.31333
398,12.2,2018-08-17 14:00:00,35.56,14.44,PTFC1,6700,-122.52500,41.31333
399,12.3,2018-08-17 15:00:00,,17.22,PTFC1,6700,-122.52500,41.31333
400,12.6,2018-08-17 16:00:00,,21.11,PTFC1,6700,-122.52500,41.31333
401,12.8,2018-08-17 17:00:00,,21.67,PTFC1,6700,-122.52500,41.31333
402,12.8,2018-08-17 18:00:00,,21.11,PTFC1,6700,-122.52500,41.31333
403,12.7,2018-08-17 19:00:00,15.24,22.78,PTFC1,6700,-122.52500,41.31333
404,12.6,2018-08-17 20:00:00,20.32,22.78,PTFC1,6700,-122.52500,41.31333
405,12.6,2018-08-17 21:00:00,12.7,23.89,PTFC1,6700,-122.52500,41.31333
406,12.5,2018-08-17 22:00:00,17.78,23.33,PTFC1,6700,-122.52500,41.31333
407,12.5,2018-08-17 23:00:00,12.7,21.67,PTFC1,6700,-122.52500,41.31333
408,12.5,2018-08-18 00:00:00,,22.22,PTFC1,6700,-122.52500,41.31333
409,12.5,2018-08-18 01:00:00,0.0,21.67,PTFC1,6700,-122.52500,41.31333
410,12.5,2018-08-18 02:00:00,,21.11,PTFC1,6700,-122.52500,41.31333
411,12.3,2018-08-18 03:00:00,0.0,18.89,PTFC1,6700,-122.52500,41.31333
412,12.3,2018-08-18 04:00:00,15.24,16.11,PTFC1,6700,-122.52500,41.31333
413,12.3,2018-08-18 05:00:00,7.62,16.67,PTFC1,6700,-122.52500,41.31333
414,12.3,2018-08-18 06:00:00,,16.67,PTFC1,6700,-122.52500,41.31333
415,12.2,2018-08-18 07:00:00,20.32,16.11,PTFC1,6700,-122.52500,41.31333
416,12.2,2018-08-18 08:00:00,5.08,16.11,PTFC1,6700,-122.52500,41.31333
417,12.2,2018-08-18 09:00:00,,15.56,PTFC1,6700,-122.52500,41.31333
418,12.2,2018-08-18 10:00:00,,15.56,PTFC1,6700,-122.52500,41.31333
419,12.2,2018-08-18 11:00:00,,16.11,PTFC1,6700,-122.52500,41.31333
420,12.2,2018-08-18 12:00:00,12.7,15.56,PTFC1,6700,-122.52500,41.31333
421,12.2,2018-08-18 13:00:00,20.32,16.11,PTFC1,6700,-122.52500,41.31333
422,12.2,2018-08-18 14:00:00,12.7,15.0,PTFC1,6700,-122.52500,41.31333
423,12.3,2018-08-18 15:00:00,,16.67,PTFC1,6700,-122.52500,41.31333
424,12.4,2018-08-18 16:00:00,,20.56,PTFC1,6700,-122.52500,41.31333
425,12.8,2018-08-18 17:00:00,,21.67,PTFC1,6700,-122.52500,41.31333
426,12.8,2018-08-18 18:00:00,,22.22,PTFC1,6700,-122.52500,41.31333
427,12.7,2018-08-18 19:00:00,,22.78,PTFC1,6700,-122.52500,41.31333
428,12.6,2018-08-18 20:00:00,,23.33,PTFC1,6700,-122.52500,41.31333
429,12.6,2018-08-18 21:00:00,5.08,23.33,PTFC1,6700,-122.52500,41.31333
430,12.6,2018-08-18 22:00:00,,23.89,PTFC1,6700,-122.52500,41.31333
431,12.5,2018-08-18 23:00:00,10.16,23.33,PTFC1,6700,-122.52500,41.31333
432,12.5,2018-08-19 00:00:00,15.24,23.89,PTFC1,6700,-122.52500,41.31333
433,12.5,2018-08-19 01:00:00,,23.89,PTFC1,6700,-122.52500,41.31333
434,12.5,2018-08-19 02:00:00,,22.78,PTFC1,6700,-122.52500,41.31333
435,12.3,2018-08-19 03:00:00,,18.89,PTFC1,6700,-122.52500,41.31333
436,12.3,2018-08-19 04:00:00,,18.33,PTFC1,6700,-122.52500,41.31333
437,12.3,2018-08-19 05:00:00,,17.78,PTFC1,6700,-122.52500,41.31333
438,12.3,2018-08-19 06:00:00,17.78,16.67,PTFC1,6700,-122.52500,41.31333
439,12.2,2018-08-19 07:00:00,,16.11,PTFC1,6700,-122.52500,41.31333
440,12.2,2018-08-19 08:00:00,,15.56,PTFC1,6700,-122.52500,41.31333
441,12.2,2018-08-19 09:00:00,2.54,16.11,PTFC1,6700,-122.52500,41.31333
442,12.2,2018-08-19 10:00:00,,15.56,PTFC1,6700,-122.52500,41.31333
443,12.2,2018-08-19 11:00:00,,15.0,PTFC1,6700,-122.52500,41.31333
444,12.2,2018-08-19 12:00:00,,16.11,PTFC1,6700,-122.52500,41.31333
445,12.2,2018-08-19 13:00:00,30.48,17.22,PTFC1,6700,-122.52500,41.31333
446,12.2,2018-08-19 14:00:00,27.94,15.56,PTFC1,6700,-122.52500,41.31333
447,12.2,2018-08-19 15:00:00,,17.22,PTFC1,6700,-122.52500,41.31333
448,12.4,2018-08-19 16:00:00,,21.11,PTFC1,6700,-122.52500,41.31333
449,12.7,2018-08-19 17:00:00,,21.67,PTFC1,6700,-122.52500,41.31333
450,12.8,2018-08-19 18:00:00,17.78,21.67,PTFC1,6700,-122.52500,41.31333
