,date_time,precip_accum_set_1,T_water_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
317,2018-08-04 07:15:00,76.708,16.67,,FARC1,5188,-120.03306,39.42806
318,2018-08-04 07:30:00,76.708,16.56,,FARC1,5188,-120.03306,39.42806
319,2018-08-04 07:45:00,76.708,16.44,,FARC1,5188,-120.03306,39.42806
320,2018-08-04 08:00:00,76.708,16.33,0.0,FARC1,5188,-120.03306,39.42806
321,2018-08-04 08:15:00,76.708,16.28,,FARC1,5188,-120.03306,39.42806
322,2018-08-04 08:30:00,76.708,16.17,,FARC1,5188,-120.03306,39.42806
323,2018-08-04 08:45:00,76.708,16.06,,FARC1,5188,-120.03306,39.42806
324,2018-08-04 09:00:00,76.708,15.94,0.0,FARC1,5188,-120.03306,39.42806
325,2018-08-04 09:15:00,76.708,15.83,,FARC1,5188,-120.03306,39.42806
326,2018-08-04 09:30:00,76.708,15.72,,FARC1,5188,-120.03306,39.42806
327,2018-08-04 09:45:00,76.708,15.67,,FARC1,5188,-120.03306,39.42806
328,2018-08-04 10:00:00,76.708,15.56,0.0,FARC1,5188,-120.03306,39.42806
329,2018-08-04 10:15:00,76.708,15.44,,FARC1,5188,-120.03306,39.42806
330,2018-08-04 10:30:00,76.708,15.39,,FARC1,5188,-120.03306,39.42806
331,2018-08-04 10:45:00,76.708,15.28,,FARC1,5188,-120.03306,39.42806
332,2018-08-04 11:00:00,76.708,15.22,0.0,FARC1,5188,-120.03306,39.42806
333,2018-08-04 11:15:00,76.708,15.11,,FARC1,5188,-120.03306,39.42806
334,2018-08-04 11:30:00,76.708,15.06,,FARC1,5188,-120.03306,39.42806
335,2018-08-04 11:45:00,76.708,14.94,,FARC1,5188,-120.03306,39.42806
336,2018-08-04 12:00:00,76.708,14.89,0.0,FARC1,5188,-120.03306,39.42806
337,2018-08-04 12:15:00,76.708,14.83,,FARC1,5188,-120.03306,39.42806
338,2018-08-04 12:30:00,76.708,14.78,,FARC1,5188,-120.03306,39.42806
339,2018-08-04 12:45:00,76.708,14.72,,FARC1,5188,-120.03306,39.42806
340,2018-08-04 13:00:00,76.708,14.67,0.0,FARC1,5188,-120.03306,39.42806
341,2018-08-04 13:15:00,76.708,14.61,,FARC1,5188,-120.03306,39.42806
342,2018-08-04 13:30:00,76.708,14.56,,FARC1,5188,-120.03306,39.42806
343,2018-08-04 13:45:00,76.708,14.5,,FARC1,5188,-120.03306,39.42806
344,2018-08-04 14:00:00,76.708,14.44,0.0,FARC1,5188,-120.03306,39.42806
345,2018-08-04 14:15:00,76.708,14.33,,FARC1,5188,-120.03306,39.42806
346,2018-08-04 14:30:00,76.708,14.28,,FARC1,5188,-120.03306,39.42806
347,2018-08-04 14:45:00,76.708,14.22,,FARC1,5188,-120.03306,39.42806
348,2018-08-04 15:00:00,76.708,14.17,,FARC1,5188,-120.03306,39.42806
349,2018-08-04 15:15:00,76.708,14.17,,FARC1,5188,-120.03306,39.42806
350,2018-08-04 15:30:00,76.708,14.17,,FARC1,5188,-120.03306,39.42806
351,2018-08-04 15:45:00,76.708,14.17,,FARC1,5188,-120.03306,39.42806
352,2018-08-04 16:00:00,76.708,14.22,0.0,FARC1,5188,-120.03306,39.42806
353,2018-08-04 16:15:00,76.708,14.28,,FARC1,5188,-120.03306,39.42806
354,2018-08-04 16:30:00,76.708,14.33,,FARC1,5188,-120.03306,39.42806
355,2018-08-04 16:45:00,76.708,14.44,,FARC1,5188,-120.03306,39.42806
356,2018-08-04 17:00:00,76.708,14.61,0.0,FARC1,5188,-120.03306,39.42806
357,2018-08-04 17:15:00,76.708,14.72,,FARC1,5188,-120.03306,39.42806
358,2018-08-04 17:30:00,76.708,14.89,,FARC1,5188,-120.03306,39.42806
359,2018-08-04 17:45:00,76.708,15.06,,FARC1,5188,-120.03306,39.42806
360,2018-08-04 18:00:00,76.708,15.22,0.0,FARC1,5188,-120.03306,39.42806
361,2018-08-04 18:15:00,76.708,15.39,,FARC1,5188,-120.03306,39.42806
362,2018-08-04 18:30:00,76.708,15.56,,FARC1,5188,-120.03306,39.42806
363,2018-08-04 18:45:00,76.454,15.61,,FARC1,5188,-120.03306,39.42806
364,2018-08-04 19:00:00,76.454,15.78,0.0,FARC1,5188,-120.03306,39.42806
365,2018-08-04 19:15:00,76.454,15.89,,FARC1,5188,-120.03306,39.42806
366,2018-08-04 19:30:00,76.454,16.06,,FARC1,5188,-120.03306,39.42806
367,2018-08-04 19:45:00,76.454,16.22,,FARC1,5188,-120.03306,39.42806
368,2018-08-04 20:00:00,76.454,16.33,0.0,FARC1,5188,-120.03306,39.42806
369,2018-08-04 20:15:00,76.454,16.5,,FARC1,5188,-120.03306,39.42806
370,2018-08-04 20:30:00,76.454,16.61,,FARC1,5188,-120.03306,39.42806
371,2018-08-04 20:45:00,76.454,16.72,,FARC1,5188,-120.03306,39.42806
372,2018-08-04 21:00:00,76.454,16.83,0.0,FARC1,5188,-120.03306,39.42806
373,2018-08-04 21:15:00,76.454,16.94,,FARC1,5188,-120.03306,39.42806
374,2018-08-04 21:30:00,76.708,17.11,,FARC1,5188,-120.03306,39.42806
375,2018-08-04 21:45:00,76.454,17.22,,FARC1,5188,-120.03306,39.42806
376,2018-08-04 22:00:00,76.454,17.33,0.0,FARC1,5188,-120.03306,39.42806
377,2018-08-04 22:15:00,76.708,17.39,,FARC1,5188,-120.03306,39.42806
378,2018-08-04 22:30:00,76.454,17.5,,FARC1,5188,-120.03306,39.42806
379,2018-08-04 22:45:00,76.708,17.67,,FARC1,5188,-120.03306,39.42806
380,2018-08-04 23:00:00,76.708,17.72,0.0,FARC1,5188,-120.03306,39.42806
381,2018-08-04 23:15:00,76.454,17.72,,FARC1,5188,-120.03306,39.42806
382,2018-08-04 23:30:00,76.454,17.72,,FARC1,5188,-120.03306,39.42806
383,2018-08-04 23:45:00,76.454,17.72,,FARC1,5188,-120.03306,39.42806
384,2018-08-05 00:00:00,76.708,17.78,0.254,FARC1,5188,-120.03306,39.42806
385,2018-08-05 00:15:00,76.708,17.78,,FARC1,5188,-120.03306,39.42806
386,2018-08-05 00:30:00,76.708,17.78,,FARC1,5188,-120.03306,39.42806
387,2018-08-05 00:45:00,76.708,17.72,,FARC1,5188,-120.03306,39.42806
388,2018-08-05 01:00:00,76.708,17.67,,FARC1,5188,-120.03306,39.42806
389,2018-08-05 01:15:00,76.708,17.56,,FARC1,5188,-120.03306,39.42806
390,2018-08-05 01:30:00,76.708,17.39,,FARC1,5188,-120.03306,39.42806
391,2018-08-05 01:45:00,76.708,17.28,,FARC1,5188,-120.03306,39.42806
392,2018-08-05 02:00:00,76.708,17.22,0.0,FARC1,5188,-120.03306,39.42806
393,2018-08-05 02:15:00,76.708,17.17,,FARC1,5188,-120.03306,39.42806
394,2018-08-05 02:30:00,76.708,17.06,,FARC1,5188,-120.03306,39.42806
395,2018-08-05 02:45:00,76.708,17.0,,FARC1,5188,-120.03306,39.42806
396,2018-08-05 03:00:00,76.708,16.94,0.0,FARC1,5188,-120.03306,39.42806
397,2018-08-05 03:15:00,76.708,16.83,,FARC1,5188,-120.03306,39.42806
398,2018-08-05 03:30:00,76.708,16.78,,FARC1,5188,-120.03306,39.42806
399,2018-08-05 03:45:00,76.708,16.72,,FARC1,5188,-120.03306,39.42806
400,2018-08-05 04:00:00,76.708,16.67,,FARC1,5188,-120.03306,39.42806
401,2018-08-05 04:15:00,76.708,16.67,,FARC1,5188,-120.03306,39.42806
402,2018-08-05 04:30:00,76.708,16.61,,FARC1,5188,-120.03306,39.42806
403,2018-08-05 04:45:00,76.708,16.56,,FARC1,5188,-120.03306,39.42806
404,2018-08-05 05:00:00,76.708,16.56,0.0,FARC1,5188,-120.03306,39.42806
405,2018-08-05 05:15:00,76.708,16.5,,FARC1,5188,-120.03306,39.42806
406,2018-08-05 05:30:00,76.708,16.39,,FARC1,5188,-120.03306,39.42806
407,2018-08-05 05:45:00,76.708,16.33,,FARC1,5188,-120.03306,39.42806
408,2018-08-05 06:00:00,76.708,16.28,0.0,FARC1,5188,-120.03306,39.42806
409,2018-08-05 06:15:00,76.708,16.17,,FARC1,5188,-120.03306,39.42806
410,2018-08-05 06:30:00,76.708,16.11,,FARC1,5188,-120.03306,39.42806
411,2018-08-05 06:45:00,76.708,16.0,,FARC1,5188,-120.03306,39.42806
412,2018-08-05 07:00:00,76.708,15.94,0.0,FARC1,5188,-120.03306,39.42806
413,2018-08-05 07:15:00,76.708,15.83,,FARC1,5188,-120.03306,39.42806
414,2018-08-05 07:30:00,76.708,15.78,,FARC1,5188,-120.03306,39.42806
415,2018-08-05 07:45:00,76.708,15.72,,FARC1,5188,-120.03306,39.42806
416,2018-08-05 08:00:00,76.708,15.61,0.0,FARC1,5188,-120.03306,39.42806
417,2018-08-05 08:15:00,76.708,15.56,,FARC1,5188,-120.03306,39.42806
418,2018-08-05 08:30:00,76.708,15.44,,FARC1,5188,-120.03306,39.42806
419,2018-08-05 08:45:00,76.708,15.33,,FARC1,5188,-120.03306,39.42806
420,2018-08-05 09:00:00,76.708,15.28,0.0,FARC1,5188,-120.03306,39.42806
421,2018-08-05 09:15:00,76.708,15.17,,FARC1,5188,-120.03306,39.42806
422,2018-08-05 09:30:00,76.708,15.11,,FARC1,5188,-120.03306,39.42806
423,2018-08-05 09:45:00,76.708,15.06,,FARC1,5188,-120.03306,39.42806
424,2018-08-05 10:00:00,76.708,14.94,0.0,FARC1,5188,-120.03306,39.42806
425,2018-08-05 10:15:00,76.708,14.89,,FARC1,5188,-120.03306,39.42806
426,2018-08-05 10:30:00,76.708,14.78,,FARC1,5188,-120.03306,39.42806
427,2018-08-05 10:45:00,76.708,14.72,,FARC1,5188,-120.03306,39.42806
428,2018-08-05 11:00:00,76.708,14.67,0.0,FARC1,5188,-120.03306,39.42806
429,2018-08-05 11:15:00,76.708,14.56,,FARC1,5188,-120.03306,39.42806
430,2018-08-05 11:30:00,76.708,14.5,,FARC1,5188,-120.03306,39.42806
431,2018-08-05 11:45:00,76.708,14.44,,FARC1,5188,-120.03306,39.42806
432,2018-08-05 12:00:00,76.708,14.33,0.0,FARC1,5188,-120.03306,39.42806
433,2018-08-05 12:15:00,76.708,14.28,,FARC1,5188,-120.03306,39.42806
434,2018-08-05 12:30:00,76.708,14.22,,FARC1,5188,-120.03306,39.42806
435,2018-08-05 12:45:00,76.708,14.17,,FARC1,5188,-120.03306,39.42806
436,2018-08-05 13:00:00,76.708,14.11,,FARC1,5188,-120.03306,39.42806
437,2018-08-05 13:15:00,76.708,14.0,,FARC1,5188,-120.03306,39.42806
438,2018-08-05 13:30:00,76.708,13.94,,FARC1,5188,-120.03306,39.42806
439,2018-08-05 13:45:00,76.708,13.89,,FARC1,5188,-120.03306,39.42806
440,2018-08-05 14:00:00,76.708,13.83,0.0,FARC1,5188,-120.03306,39.42806
441,2018-08-05 14:15:00,76.708,13.78,,FARC1,5188,-120.03306,39.42806
442,2018-08-05 14:30:00,76.708,13.67,,FARC1,5188,-120.03306,39.42806
443,2018-08-05 14:45:00,76.708,13.67,,FARC1,5188,-120.03306,39.42806
444,2018-08-05 15:00:00,76.708,13.61,0.0,FARC1,5188,-120.03306,39.42806
445,2018-08-05 15:15:00,76.708,13.56,,FARC1,5188,-120.03306,39.42806
446,2018-08-05 15:30:00,76.708,13.5,,FARC1,5188,-120.03306,39.42806
447,2018-08-05 15:45:00,76.708,13.5,,FARC1,5188,-120.03306,39.42806
448,2018-08-05 16:00:00,76.708,13.56,0.0,FARC1,5188,-120.03306,39.42806
449,2018-08-05 16:15:00,76.708,13.67,,FARC1,5188,-120.03306,39.42806
450,2018-08-05 16:30:00,76.708,13.78,,FARC1,5188,-120.03306,39.42806
451,2018-08-05 16:45:00,76.708,13.94,,FARC1,5188,-120.03306,39.42806
452,2018-08-05 17:00:00,76.708,14.17,0.0,FARC1,5188,-120.03306,39.42806
453,2018-08-05 17:15:00,76.708,14.39,,FARC1,5188,-120.03306,39.42806
454,2018-08-05 17:30:00,76.708,14.67,,FARC1,5188,-120.03306,39.42806
455,2018-08-05 17:45:00,76.708,14.89,,FARC1,5188,-120.03306,39.42806
456,2018-08-05 18:00:00,76.708,15.11,0.0,FARC1,5188,-120.03306,39.42806
457,2018-08-05 18:15:00,76.708,15.28,,FARC1,5188,-120.03306,39.42806
458,2018-08-05 18:30:00,76.708,15.5,,FARC1,5188,-120.03306,39.42806
459,2018-08-05 18:45:00,76.708,15.72,,FARC1,5188,-120.03306,39.42806
460,2018-08-05 19:00:00,76.708,15.94,0.0,FARC1,5188,-120.03306,39.42806
461,2018-08-05 19:15:00,76.708,16.17,,FARC1,5188,-120.03306,39.42806
462,2018-08-05 19:30:00,76.708,16.33,,FARC1,5188,-120.03306,39.42806
463,2018-08-05 19:45:00,76.708,16.5,,FARC1,5188,-120.03306,39.42806
464,2018-08-05 20:00:00,76.708,16.72,0.0,FARC1,5188,-120.03306,39.42806
465,2018-08-05 20:15:00,76.708,16.89,,FARC1,5188,-120.03306,39.42806
466,2018-08-05 20:30:00,76.708,17.06,,FARC1,5188,-120.03306,39.42806
467,2018-08-05 20:45:00,76.708,17.22,,FARC1,5188,-120.03306,39.42806
468,2018-08-05 21:00:00,76.708,17.44,0.0,FARC1,5188,-120.03306,39.42806
469,2018-08-05 21:15:00,76.708,17.56,,FARC1,5188,-120.03306,39.42806
470,2018-08-05 21:30:00,76.708,17.72,,FARC1,5188,-120.03306,39.42806
471,2018-08-05 21:45:00,76.708,17.83,,FARC1,5188,-120.03306,39.42806
472,2018-08-05 22:00:00,76.708,17.94,0.0,FARC1,5188,-120.03306,39.42806
473,2018-08-05 22:15:00,76.708,18.11,,FARC1,5188,-120.03306,39.42806
474,2018-08-05 22:30:00,76.708,18.17,,FARC1,5188,-120.03306,39.42806
475,2018-08-05 22:45:00,76.708,18.28,,FARC1,5188,-120.03306,39.42806
476,2018-08-05 23:00:00,76.708,18.33,0.0,FARC1,5188,-120.03306,39.42806
477,2018-08-05 23:15:00,76.708,18.33,,FARC1,5188,-120.03306,39.42806
478,2018-08-05 23:30:00,76.708,18.33,,FARC1,5188,-120.03306,39.42806
479,2018-08-05 23:45:00,76.708,18.39,,FARC1,5188,-120.03306,39.42806
480,2018-08-06 00:00:00,76.708,18.33,,FARC1,5188,-120.03306,39.42806
481,2018-08-06 00:15:00,76.708,18.33,,FARC1,5188,-120.03306,39.42806
482,2018-08-06 00:30:00,76.708,18.33,,FARC1,5188,-120.03306,39.42806
483,2018-08-06 00:45:00,76.708,18.28,,FARC1,5188,-120.03306,39.42806
484,2018-08-06 01:00:00,76.708,18.28,0.0,FARC1,5188,-120.03306,39.42806
485,2018-08-06 01:15:00,76.708,18.22,,FARC1,5188,-120.03306,39.42806
486,2018-08-06 01:30:00,76.708,18.11,,FARC1,5188,-120.03306,39.42806
487,2018-08-06 01:45:00,76.708,18.0,,FARC1,5188,-120.03306,39.42806
488,2018-08-06 02:00:00,76.708,17.94,0.0,FARC1,5188,-120.03306,39.42806
489,2018-08-06 02:15:00,76.708,17.89,,FARC1,5188,-120.03306,39.42806
490,2018-08-06 02:30:00,76.708,17.83,,FARC1,5188,-120.03306,39.42806
491,2018-08-06 02:45:00,76.708,17.78,,FARC1,5188,-120.03306,39.42806
492,2018-08-06 03:00:00,76.708,17.72,0.0,FARC1,5188,-120.03306,39.42806
493,2018-08-06 03:15:00,76.708,17.67,,FARC1,5188,-120.03306,39.42806
494,2018-08-06 03:30:00,76.708,17.61,,FARC1,5188,-120.03306,39.42806
495,2018-08-06 03:45:00,76.708,17.5,,FARC1,5188,-120.03306,39.42806
496,2018-08-06 04:00:00,76.708,17.44,,FARC1,5188,-120.03306,39.42806
497,2018-08-06 04:15:00,76.708,17.33,,FARC1,5188,-120.03306,39.42806
498,2018-08-06 04:30:00,76.708,17.28,,FARC1,5188,-120.03306,39.42806
499,2018-08-06 04:45:00,76.708,17.22,,FARC1,5188,-120.03306,39.42806
500,2018-08-06 05:00:00,76.708,17.17,0.0,FARC1,5188,-120.03306,39.42806
501,2018-08-06 05:15:00,76.708,17.06,,FARC1,5188,-120.03306,39.42806
502,2018-08-06 05:30:00,76.708,17.0,,FARC1,5188,-120.03306,39.42806
503,2018-08-06 05:45:00,76.708,16.89,,FARC1,5188,-120.03306,39.42806
504,2018-08-06 06:00:00,76.708,16.78,0.0,FARC1,5188,-120.03306,39.42806
505,2018-08-06 06:15:00,76.708,16.67,,FARC1,5188,-120.03306,39.42806
506,2018-08-06 06:30:00,76.708,16.56,,FARC1,5188,-120.03306,39.42806
507,2018-08-06 06:45:00,76.708,16.5,,FARC1,5188,-120.03306,39.42806
508,2018-08-06 07:00:00,76.708,16.39,0.0,FARC1,5188,-120.03306,39.42806
509,2018-08-06 07:15:00,76.708,16.28,,FARC1,5188,-120.03306,39.42806
510,2018-08-06 07:30:00,76.708,16.17,,FARC1,5188,-120.03306,39.42806
511,2018-08-06 07:45:00,76.708,16.06,,FARC1,5188,-120.03306,39.42806
512,2018-08-06 08:00:00,76.708,15.94,,FARC1,5188,-120.03306,39.42806
513,2018-08-06 08:15:00,76.708,15.83,,FARC1,5188,-120.03306,39.42806
514,2018-08-06 08:30:00,76.708,15.72,,FARC1,5188,-120.03306,39.42806
515,2018-08-06 08:45:00,76.708,15.67,,FARC1,5188,-120.03306,39.42806
516,2018-08-06 09:00:00,76.708,15.56,0.0,FARC1,5188,-120.03306,39.42806
517,2018-08-06 09:15:00,76.708,15.44,,FARC1,5188,-120.03306,39.42806
518,2018-08-06 09:30:00,76.708,15.33,,FARC1,5188,-120.03306,39.42806
519,2018-08-06 09:45:00,76.708,15.28,,FARC1,5188,-120.03306,39.42806
520,2018-08-06 10:00:00,76.708,15.17,0.0,FARC1,5188,-120.03306,39.42806
521,2018-08-06 10:15:00,76.708,15.11,,FARC1,5188,-120.03306,39.42806
522,2018-08-06 10:30:00,76.708,15.0,,FARC1,5188,-120.03306,39.42806
523,2018-08-06 10:45:00,76.708,14.94,,FARC1,5188,-120.03306,39.42806
524,2018-08-06 11:00:00,76.708,14.89,0.0,FARC1,5188,-120.03306,39.42806
525,2018-08-06 11:15:00,76.708,14.78,,FARC1,5188,-120.03306,39.42806
526,2018-08-06 11:30:00,76.708,14.72,,FARC1,5188,-120.03306,39.42806
527,2018-08-06 11:45:00,76.708,14.67,,FARC1,5188,-120.03306,39.42806
528,2018-08-06 12:00:00,76.708,14.56,0.0,FARC1,5188,-120.03306,39.42806
529,2018-08-06 12:15:00,76.708,14.5,,FARC1,5188,-120.03306,39.42806
530,2018-08-06 12:30:00,76.708,14.44,,FARC1,5188,-120.03306,39.42806
531,2018-08-06 12:45:00,76.708,14.33,,FARC1,5188,-120.03306,39.42806
532,2018-08-06 13:00:00,76.708,14.28,,FARC1,5188,-120.03306,39.42806
533,2018-08-06 13:15:00,76.708,14.22,,FARC1,5188,-120.03306,39.42806
534,2018-08-06 13:30:00,76.708,14.17,,FARC1,5188,-120.03306,39.42806
535,2018-08-06 13:45:00,76.708,14.06,,FARC1,5188,-120.03306,39.42806
536,2018-08-06 14:00:00,76.708,14.0,0.0,FARC1,5188,-120.03306,39.42806
537,2018-08-06 14:15:00,76.708,13.94,,FARC1,5188,-120.03306,39.42806
538,2018-08-06 14:30:00,76.708,13.89,,FARC1,5188,-120.03306,39.42806
539,2018-08-06 14:45:00,76.708,13.83,,FARC1,5188,-120.03306,39.42806
540,2018-08-06 15:00:00,76.708,13.83,0.0,FARC1,5188,-120.03306,39.42806
541,2018-08-06 15:15:00,76.708,13.83,,FARC1,5188,-120.03306,39.42806
542,2018-08-06 15:30:00,76.708,13.78,,FARC1,5188,-120.03306,39.42806
543,2018-08-06 15:45:00,76.708,13.78,,FARC1,5188,-120.03306,39.42806
544,2018-08-06 16:00:00,76.708,13.83,0.0,FARC1,5188,-120.03306,39.42806
545,2018-08-06 16:15:00,76.708,13.89,,FARC1,5188,-120.03306,39.42806
546,2018-08-06 16:30:00,76.708,14.0,,FARC1,5188,-120.03306,39.42806
547,2018-08-06 16:45:00,76.708,14.11,,FARC1,5188,-120.03306,39.42806
548,2018-08-06 17:00:00,76.708,14.28,,FARC1,5188,-120.03306,39.42806
549,2018-08-06 17:15:00,76.708,14.5,,FARC1,5188,-120.03306,39.42806
550,2018-08-06 17:30:00,76.708,14.67,,FARC1,5188,-120.03306,39.42806
551,2018-08-06 17:45:00,76.708,14.83,,FARC1,5188,-120.03306,39.42806
552,2018-08-06 18:00:00,76.708,15.06,0.0,FARC1,5188,-120.03306,39.42806
553,2018-08-06 18:15:00,76.708,15.28,,FARC1,5188,-120.03306,39.42806
554,2018-08-06 18:30:00,76.708,15.44,,FARC1,5188,-120.03306,39.42806
555,2018-08-06 18:45:00,76.708,15.67,,FARC1,5188,-120.03306,39.42806
556,2018-08-06 19:00:00,76.708,15.83,0.0,FARC1,5188,-120.03306,39.42806
557,2018-08-06 19:15:00,76.708,16.06,,FARC1,5188,-120.03306,39.42806
558,2018-08-06 19:30:00,76.708,16.22,,FARC1,5188,-120.03306,39.42806
559,2018-08-06 19:45:00,76.708,16.39,,FARC1,5188,-120.03306,39.42806
560,2018-08-06 20:00:00,76.708,16.61,0.0,FARC1,5188,-120.03306,39.42806
561,2018-08-06 20:15:00,76.708,16.83,,FARC1,5188,-120.03306,39.42806
562,2018-08-06 20:30:00,76.708,17.0,,FARC1,5188,-120.03306,39.42806
563,2018-08-06 20:45:00,76.708,17.17,,FARC1,5188,-120.03306,39.42806
564,2018-08-06 21:00:00,76.708,17.33,0.0,FARC1,5188,-120.03306,39.42806
565,2018-08-06 21:15:00,76.708,17.44,,FARC1,5188,-120.03306,39.42806
566,2018-08-06 21:30:00,76.708,17.61,,FARC1,5188,-120.03306,39.42806
567,2018-08-06 21:45:00,76.708,17.78,,FARC1,5188,-120.03306,39.42806
568,2018-08-06 22:00:00,76.708,17.89,0.0,FARC1,5188,-120.03306,39.42806
569,2018-08-06 22:15:00,76.708,18.0,,FARC1,5188,-120.03306,39.42806
570,2018-08-06 22:30:00,76.708,18.11,,FARC1,5188,-120.03306,39.42806
571,2018-08-06 22:45:00,76.708,18.22,,FARC1,5188,-120.03306,39.42806
572,2018-08-06 23:00:00,76.708,18.28,0.0,FARC1,5188,-120.03306,39.42806
573,2018-08-06 23:15:00,76.708,18.39,,FARC1,5188,-120.03306,39.42806
574,2018-08-06 23:30:00,76.708,18.44,,FARC1,5188,-120.03306,39.42806
575,2018-08-06 23:45:00,76.708,18.44,,FARC1,5188,-120.03306,39.42806
576,2018-08-07 00:00:00,76.708,18.5,0.0,FARC1,5188,-120.03306,39.42806
577,2018-08-07 00:15:00,76.708,18.5,,FARC1,5188,-120.03306,39.42806
578,2018-08-07 00:30:00,76.708,18.56,,FARC1,5188,-120.03306,39.42806
579,2018-08-07 00:45:00,76.708,18.56,,FARC1,5188,-120.03306,39.42806
580,2018-08-07 01:00:00,76.708,18.56,0.0,FARC1,5188,-120.03306,39.42806
581,2018-08-07 01:15:00,76.708,18.5,,FARC1,5188,-120.03306,39.42806
582,2018-08-07 01:30:00,76.708,18.44,,FARC1,5188,-120.03306,39.42806
583,2018-08-07 01:45:00,76.708,18.39,,FARC1,5188,-120.03306,39.42806
584,2018-08-07 02:00:00,76.708,18.39,,FARC1,5188,-120.03306,39.42806
585,2018-08-07 02:15:00,76.708,18.39,,FARC1,5188,-120.03306,39.42806
586,2018-08-07 02:30:00,76.708,18.33,,FARC1,5188,-120.03306,39.42806
587,2018-08-07 02:45:00,76.708,18.28,,FARC1,5188,-120.03306,39.42806
588,2018-08-07 03:00:00,76.708,18.17,0.0,FARC1,5188,-120.03306,39.42806
589,2018-08-07 03:15:00,76.708,18.11,,FARC1,5188,-120.03306,39.42806
590,2018-08-07 03:30:00,76.708,18.06,,FARC1,5188,-120.03306,39.42806
591,2018-08-07 03:45:00,76.708,17.94,,FARC1,5188,-120.03306,39.42806
592,2018-08-07 04:00:00,76.708,17.89,0.0,FARC1,5188,-120.03306,39.42806
593,2018-08-07 04:15:00,76.708,17.83,,FARC1,5188,-120.03306,39.42806
594,2018-08-07 04:30:00,76.708,17.78,,FARC1,5188,-120.03306,39.42806
595,2018-08-07 04:45:00,76.708,17.72,,FARC1,5188,-120.03306,39.42806
596,2018-08-07 05:00:00,76.708,17.67,0.0,FARC1,5188,-120.03306,39.42806
597,2018-08-07 05:15:00,76.708,17.56,,FARC1,5188,-120.03306,39.42806
598,2018-08-07 05:30:00,76.708,17.5,,FARC1,5188,-120.03306,39.42806
599,2018-08-07 05:45:00,76.708,17.39,,FARC1,5188,-120.03306,39.42806
600,2018-08-07 06:00:00,76.708,17.33,0.0,FARC1,5188,-120.03306,39.42806
601,2018-08-07 06:15:00,76.708,17.28,,FARC1,5188,-120.03306,39.42806
602,2018-08-07 06:30:00,76.708,17.17,,FARC1,5188,-120.03306,39.42806
603,2018-08-07 06:45:00,76.708,17.11,,FARC1,5188,-120.03306,39.42806
604,2018-08-07 07:00:00,76.708,17.0,0.0,FARC1,5188,-120.03306,39.42806
605,2018-08-07 07:15:00,76.708,16.94,,FARC1,5188,-120.03306,39.42806
606,2018-08-07 07:30:00,76.708,16.83,,FARC1,5188,-120.03306,39.42806
607,2018-08-07 07:45:00,76.708,16.72,,FARC1,5188,-120.03306,39.42806
608,2018-08-07 08:00:00,76.708,16.67,0.0,FARC1,5188,-120.03306,39.42806
609,2018-08-07 08:15:00,76.708,16.56,,FARC1,5188,-120.03306,39.42806
610,2018-08-07 08:30:00,76.708,16.44,,FARC1,5188,-120.03306,39.42806
611,2018-08-07 08:45:00,76.708,16.39,,FARC1,5188,-120.03306,39.42806
612,2018-08-07 09:00:00,76.708,16.33,0.0,FARC1,5188,-120.03306,39.42806
613,2018-08-07 09:15:00,76.708,16.22,,FARC1,5188,-120.03306,39.42806
614,2018-08-07 09:30:00,76.708,16.17,,FARC1,5188,-120.03306,39.42806
615,2018-08-07 09:45:00,76.708,16.06,,FARC1,5188,-120.03306,39.42806
616,2018-08-07 10:00:00,76.708,16.0,0.0,FARC1,5188,-120.03306,39.42806
617,2018-08-07 10:15:00,76.708,15.94,,FARC1,5188,-120.03306,39.42806
618,2018-08-07 10:30:00,76.708,15.89,,FARC1,5188,-120.03306,39.42806
619,2018-08-07 10:45:00,76.708,15.78,,FARC1,5188,-120.03306,39.42806
620,2018-08-07 11:00:00,76.708,15.72,,FARC1,5188,-120.03306,39.42806
621,2018-08-07 11:15:00,76.708,15.67,,FARC1,5188,-120.03306,39.42806
622,2018-08-07 11:30:00,76.708,15.61,,FARC1,5188,-120.03306,39.42806
623,2018-08-07 11:45:00,76.708,15.5,,FARC1,5188,-120.03306,39.42806
624,2018-08-07 12:00:00,76.708,15.44,0.0,FARC1,5188,-120.03306,39.42806
625,2018-08-07 12:15:00,76.708,15.33,,FARC1,5188,-120.03306,39.42806
626,2018-08-07 12:30:00,76.708,15.28,,FARC1,5188,-120.03306,39.42806
627,2018-08-07 12:45:00,76.708,15.22,,FARC1,5188,-120.03306,39.42806
628,2018-08-07 13:00:00,76.708,15.17,,FARC1,5188,-120.03306,39.42806
629,2018-08-07 13:15:00,76.708,15.06,,FARC1,5188,-120.03306,39.42806
630,2018-08-07 13:30:00,76.708,15.0,,FARC1,5188,-120.03306,39.42806
631,2018-08-07 13:45:00,76.708,14.94,,FARC1,5188,-120.03306,39.42806
632,2018-08-07 14:00:00,76.708,14.89,,FARC1,5188,-120.03306,39.42806
633,2018-08-07 14:15:00,76.708,14.83,,FARC1,5188,-120.03306,39.42806
634,2018-08-07 14:30:00,76.708,14.78,,FARC1,5188,-120.03306,39.42806
635,2018-08-07 14:45:00,76.708,14.72,,FARC1,5188,-120.03306,39.42806
