,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
451,2018-08-05 16:45:00,0.58,N,9.76,,1031.24,,4.0,37.0,58.0,25.53,WXBC1,2058,-121.14389,39.39639
452,2018-08-05 17:00:00,0.9,N,10.03,0.0,1031.24,,3.0,38.0,57.0,25.39,WXBC1,2058,-121.14389,39.39639
453,2018-08-05 17:15:00,0.76,N,11.41,,1031.24,,3.0,41.0,82.0,25.66,WXBC1,2058,-121.14389,39.39639
454,2018-08-05 17:30:00,0.67,N,11.2,,1031.24,,3.0,39.0,65.0,26.26,WXBC1,2058,-121.14389,39.39639
455,2018-08-05 17:45:00,0.9,N,11.91,,1031.24,27.42,2.0,37.0,68.0,27.94,WXBC1,2058,-121.14389,39.39639
456,2018-08-05 18:00:00,0.76,N,11.51,0.0,1031.24,27.07,2.0,37.0,87.0,27.49,WXBC1,2058,-121.14389,39.39639
457,2018-08-05 18:15:00,0.76,N,12.75,,1031.24,27.9,7.0,38.0,167.0,28.42,WXBC1,2058,-121.14389,39.39639
458,2018-08-05 18:30:00,0.85,N,9.8,,1031.24,27.2,3.0,32.0,98.0,28.01,WXBC1,2058,-121.14389,39.39639
459,2018-08-05 18:45:00,0.31,N,11.03,,1031.24,27.96,7.0,33.0,306.0,28.89,WXBC1,2058,-121.14389,39.39639
460,2018-08-05 19:00:00,0.4,N,11.6,0.0,1031.24,28.15,4.0,34.0,103.0,29.02,WXBC1,2058,-121.14389,39.39639
461,2018-08-05 19:15:00,1.03,N,11.54,,1031.24,28.9,8.0,32.0,418.0,29.99,WXBC1,2058,-121.14389,39.39639
462,2018-08-05 19:30:00,0.76,N,9.86,,1031.24,28.46,8.0,29.0,116.0,29.75,WXBC1,2058,-121.14389,39.39639
463,2018-08-05 19:45:00,0.76,N,9.55,,1031.24,28.62,3.0,28.0,200.0,30.0,WXBC1,2058,-121.14389,39.39639
464,2018-08-05 20:00:00,0.63,N,8.36,0.0,1031.24,28.94,9.0,25.0,75.0,30.56,WXBC1,2058,-121.14389,39.39639
465,2018-08-05 20:15:00,0.36,NNE,12.42,,1031.24,32.1,15.0,28.0,141.0,33.31,WXBC1,2058,-121.14389,39.39639
466,2018-08-05 20:30:00,0.31,N,11.93,,1031.24,33.39,9.0,25.0,460.0,34.72,WXBC1,2058,-121.14389,39.39639
467,2018-08-05 20:45:00,1.34,NNE,12.9,,1031.24,36.44,18.0,23.0,838.0,37.33,WXBC1,2058,-121.14389,39.39639
468,2018-08-05 21:00:00,0.67,NE,15.43,0.0,1031.24,36.84,36.0,28.0,801.0,36.77,WXBC1,2058,-121.14389,39.39639
469,2018-08-05 21:15:00,0.85,NNE,8.31,,1031.24,32.34,16.0,20.0,416.0,34.36,WXBC1,2058,-121.14389,39.39639
470,2018-08-05 21:30:00,0.31,NNE,9.21,,1031.24,32.69,20.0,21.0,96.0,34.58,WXBC1,2058,-121.14389,39.39639
471,2018-08-05 21:45:00,0.58,NNE,9.54,,1031.24,31.59,27.0,23.0,84.0,33.38,WXBC1,2058,-121.14389,39.39639
472,2018-08-05 22:00:00,1.34,NNE,11.33,0.0,1031.24,33.27,15.0,24.0,96.0,34.74,WXBC1,2058,-121.14389,39.39639
473,2018-08-05 22:15:00,2.01,NNE,9.44,,1031.24,31.46,18.0,23.0,132.0,33.26,WXBC1,2058,-121.14389,39.39639
474,2018-08-05 22:30:00,1.03,NNE,10.69,,1031.24,31.68,19.0,25.0,179.0,33.27,WXBC1,2058,-121.14389,39.39639
475,2018-08-05 22:45:00,0.49,NNE,10.21,,1031.24,31.06,23.0,25.0,207.0,32.71,WXBC1,2058,-121.14389,39.39639
476,2018-08-05 23:00:00,4.02,NNE,10.98,0.0,1031.24,30.21,29.0,28.0,143.0,31.64,WXBC1,2058,-121.14389,39.39639
477,2018-08-05 23:15:00,0.67,NNE,11.9,,1031.24,30.82,33.0,29.0,191.0,32.1,WXBC1,2058,-121.14389,39.39639
478,2018-08-05 23:30:00,1.12,NNE,13.18,,1031.24,31.96,14.0,30.0,478.0,32.97,WXBC1,2058,-121.14389,39.39639
479,2018-08-05 23:45:00,0.72,NNE,10.98,,1031.24,30.8,12.0,27.0,152.0,32.28,WXBC1,2058,-121.14389,39.39639
480,2018-08-06 00:00:00,0.49,N,11.02,0.0,1031.24,31.47,7.0,26.0,524.0,32.98,WXBC1,2058,-121.14389,39.39639
481,2018-08-06 00:15:00,0.54,NNE,10.04,,1031.24,30.86,20.0,25.0,510.0,32.52,WXBC1,2058,-121.14389,39.39639
482,2018-08-06 00:30:00,0.36,NNE,9.75,,1031.24,31.15,15.0,24.0,464.0,32.88,WXBC1,2058,-121.14389,39.39639
483,2018-08-06 00:45:00,1.3,NNE,9.33,,1031.24,30.63,19.0,24.0,368.0,32.39,WXBC1,2058,-121.14389,39.39639
484,2018-08-06 01:00:00,3.71,NNE,9.57,0.0,1031.24,30.29,20.0,25.0,349.0,31.97,WXBC1,2058,-121.14389,39.39639
485,2018-08-06 01:15:00,0.94,NNE,11.47,,1031.24,30.83,17.0,28.0,320.0,32.21,WXBC1,2058,-121.14389,39.39639
486,2018-08-06 01:30:00,1.16,NNE,9.29,,1031.24,29.96,15.0,25.0,252.0,31.64,WXBC1,2058,-121.14389,39.39639
487,2018-08-06 01:45:00,0.94,NNE,10.43,,1031.24,29.57,22.0,28.0,60.0,31.01,WXBC1,2058,-121.14389,39.39639
488,2018-08-06 02:00:00,0.85,NNE,12.72,0.0,1031.24,29.81,22.0,33.0,33.0,30.8,WXBC1,2058,-121.14389,39.39639
489,2018-08-06 02:15:00,0.76,NNE,13.81,,1031.24,30.74,24.0,34.0,26.0,31.52,WXBC1,2058,-121.14389,39.39639
490,2018-08-06 02:30:00,1.43,NNE,16.66,,1031.24,32.12,28.0,40.0,20.0,31.89,WXBC1,2058,-121.14389,39.39639
491,2018-08-06 02:45:00,0.8,NNE,15.55,,1031.24,30.89,31.0,39.0,15.0,31.09,WXBC1,2058,-121.14389,39.39639
492,2018-08-06 03:00:00,0.85,NNE,15.1,0.0,1031.24,29.88,30.0,40.0,10.0,30.16,WXBC1,2058,-121.14389,39.39639
493,2018-08-06 03:15:00,1.16,NNE,16.38,,1031.24,30.85,27.0,42.0,6.0,30.73,WXBC1,2058,-121.14389,39.39639
494,2018-08-06 03:30:00,0.49,NE,13.03,,1031.24,27.26,34.0,41.0,3.0,27.45,WXBC1,2058,-121.14389,39.39639
495,2018-08-06 03:45:00,0.49,NNE,13.33,,1031.24,,33.0,44.0,1.0,26.59,WXBC1,2058,-121.14389,39.39639
496,2018-08-06 04:00:00,0.27,NNE,14.47,0.0,1031.24,,31.0,48.0,0.0,26.37,WXBC1,2058,-121.14389,39.39639
497,2018-08-06 04:15:00,0.31,NNE,16.98,,1031.24,29.22,32.0,49.0,0.0,28.74,WXBC1,2058,-121.14389,39.39639
498,2018-08-06 04:30:00,0.36,NE,16.24,,1031.24,28.3,35.0,49.0,0.0,27.94,WXBC1,2058,-121.14389,39.39639
499,2018-08-06 04:45:00,0.54,N,15.48,,1031.24,27.21,3.0,50.0,0.0,26.78,WXBC1,2058,-121.14389,39.39639
500,2018-08-06 05:00:00,1.08,NE,16.51,0.0,1031.24,,34.0,54.0,0.0,26.59,WXBC1,2058,-121.14389,39.39639
501,2018-08-06 05:15:00,1.12,N,18.07,,1031.24,29.16,2.0,54.0,0.0,28.26,WXBC1,2058,-121.14389,39.39639
502,2018-08-06 05:30:00,0.76,N,25.75,,1031.24,42.32,2.0,64.0,0.0,33.46,WXBC1,2058,-121.14389,39.39639
503,2018-08-06 05:45:00,0.58,N,20.17,,1031.24,30.2,0.0,61.0,0.0,28.41,WXBC1,2058,-121.14389,39.39639
504,2018-08-06 06:00:00,0.8,N,20.83,0.0,1031.24,31.38,1.0,61.0,0.0,29.11,WXBC1,2058,-121.14389,39.39639
505,2018-08-06 06:15:00,0.72,NE,16.4,,1031.24,,35.0,56.0,0.0,25.86,WXBC1,2058,-121.14389,39.39639
506,2018-08-06 06:30:00,1.08,NE,13.56,,1031.24,,34.0,57.0,0.0,22.54,WXBC1,2058,-121.14389,39.39639
507,2018-08-06 06:45:00,0.8,NE,12.67,,1031.24,,35.0,54.0,0.0,22.47,WXBC1,2058,-121.14389,39.39639
508,2018-08-06 07:00:00,1.08,NNE,12.79,0.0,1031.24,,33.0,55.0,0.0,22.3,WXBC1,2058,-121.14389,39.39639
509,2018-08-06 07:15:00,1.16,N,12.66,,1031.24,,1.0,55.0,0.0,22.16,WXBC1,2058,-121.14389,39.39639
510,2018-08-06 07:30:00,0.72,NE,12.93,,1031.24,,36.0,56.0,0.0,22.15,WXBC1,2058,-121.14389,39.39639
511,2018-08-06 07:45:00,0.76,N,13.48,,1031.24,,0.0,58.0,0.0,22.17,WXBC1,2058,-121.14389,39.39639
512,2018-08-06 08:00:00,0.8,NNE,11.59,0.0,1031.24,,32.0,54.0,0.0,21.31,WXBC1,2058,-121.14389,39.39639
513,2018-08-06 08:15:00,0.85,NNE,10.84,,1031.24,,33.0,50.0,0.0,21.76,WXBC1,2058,-121.14389,39.39639
514,2018-08-06 08:30:00,0.58,NNE,10.41,,1031.24,,33.0,49.0,0.0,21.63,WXBC1,2058,-121.14389,39.39639
515,2018-08-06 08:45:00,0.45,NNE,11.53,,1031.24,,33.0,53.0,0.0,21.55,WXBC1,2058,-121.14389,39.39639
516,2018-08-06 09:00:00,1.12,NNE,11.17,0.0,1031.24,,33.0,53.0,0.0,21.17,WXBC1,2058,-121.14389,39.39639
517,2018-08-06 09:15:00,0.45,N,10.16,,1031.24,,1.0,50.0,0.0,21.03,WXBC1,2058,-121.14389,39.39639
518,2018-08-06 09:30:00,0.58,NNE,9.87,,1031.24,,33.0,49.0,0.0,21.04,WXBC1,2058,-121.14389,39.39639
519,2018-08-06 09:45:00,0.9,NE,10.4,,1031.24,,34.0,51.0,0.0,20.96,WXBC1,2058,-121.14389,39.39639
520,2018-08-06 10:00:00,0.67,N,11.44,0.0,1031.24,,1.0,54.0,0.0,21.15,WXBC1,2058,-121.14389,39.39639
521,2018-08-06 10:15:00,0.76,N,11.37,,1031.24,,1.0,53.0,0.0,21.38,WXBC1,2058,-121.14389,39.39639
522,2018-08-06 10:30:00,0.8,N,11.19,,1031.24,,0.0,52.0,0.0,21.5,WXBC1,2058,-121.14389,39.39639
523,2018-08-06 10:45:00,0.63,NE,10.18,,1031.24,,34.0,49.0,0.0,21.38,WXBC1,2058,-121.14389,39.39639
524,2018-08-06 11:00:00,0.58,NE,9.96,0.0,1031.24,,35.0,50.0,0.0,20.81,WXBC1,2058,-121.14389,39.39639
525,2018-08-06 11:15:00,0.63,NE,10.58,,1031.24,,34.0,51.0,0.0,21.16,WXBC1,2058,-121.14389,39.39639
526,2018-08-06 11:30:00,0.54,NE,10.58,,1031.24,,36.0,51.0,0.0,21.16,WXBC1,2058,-121.14389,39.39639
527,2018-08-06 11:45:00,0.85,N,10.86,,1031.24,,0.0,51.0,0.0,21.46,WXBC1,2058,-121.14389,39.39639
528,2018-08-06 12:00:00,0.54,NE,10.35,0.0,1031.24,,36.0,51.0,0.0,20.91,WXBC1,2058,-121.14389,39.39639
529,2018-08-06 12:15:00,0.54,N,10.5,,1031.24,,0.0,51.0,0.0,21.07,WXBC1,2058,-121.14389,39.39639
530,2018-08-06 12:30:00,1.03,NE,10.31,,1031.24,,34.0,51.0,0.0,20.87,WXBC1,2058,-121.14389,39.39639
531,2018-08-06 12:45:00,0.85,NE,10.61,,1031.24,,34.0,52.0,0.0,20.88,WXBC1,2058,-121.14389,39.39639
532,2018-08-06 13:00:00,0.4,NE,10.54,0.0,1031.24,,35.0,52.0,0.0,20.8,WXBC1,2058,-121.14389,39.39639
533,2018-08-06 13:15:00,0.9,NE,10.57,,1031.24,,34.0,53.0,0.0,20.52,WXBC1,2058,-121.14389,39.39639
534,2018-08-06 13:30:00,0.8,NNE,9.36,,1031.24,,32.0,49.0,1.0,20.49,WXBC1,2058,-121.14389,39.39639
535,2018-08-06 13:45:00,0.45,NE,8.64,,1031.24,,35.0,47.0,3.0,20.38,WXBC1,2058,-121.14389,39.39639
536,2018-08-06 14:00:00,0.76,N,10.3,0.0,1031.24,,1.0,50.0,14.0,21.18,WXBC1,2058,-121.14389,39.39639
537,2018-08-06 14:15:00,0.49,NNE,9.81,,1031.24,,31.0,49.0,64.0,20.98,WXBC1,2058,-121.14389,39.39639
538,2018-08-06 14:30:00,0.98,N,10.26,,1031.24,,3.0,47.0,87.0,22.14,WXBC1,2058,-121.14389,39.39639
539,2018-08-06 14:45:00,0.98,N,9.5,,1031.24,,2.0,44.0,50.0,22.39,WXBC1,2058,-121.14389,39.39639
540,2018-08-06 15:00:00,1.03,N,10.17,0.0,1031.24,,2.0,46.0,50.0,22.39,WXBC1,2058,-121.14389,39.39639
541,2018-08-06 15:15:00,0.49,NE,9.82,,1031.24,,35.0,46.0,53.0,22.01,WXBC1,2058,-121.14389,39.39639
542,2018-08-06 15:30:00,0.45,N,11.46,,1031.24,,1.0,49.0,55.0,22.76,WXBC1,2058,-121.14389,39.39639
543,2018-08-06 15:45:00,0.58,N,10.29,,1031.24,,2.0,44.0,57.0,23.26,WXBC1,2058,-121.14389,39.39639
544,2018-08-06 16:00:00,1.38,N,11.56,0.0,1031.24,,1.0,45.0,59.0,24.27,WXBC1,2058,-121.14389,39.39639
545,2018-08-06 16:15:00,0.63,N,11.36,,1031.24,,2.0,44.0,61.0,24.43,WXBC1,2058,-121.14389,39.39639
546,2018-08-06 16:30:00,1.12,N,12.5,,1031.24,,3.0,44.0,64.0,25.68,WXBC1,2058,-121.14389,39.39639
547,2018-08-06 16:45:00,0.63,N,10.95,,1031.24,,4.0,41.0,69.0,25.15,WXBC1,2058,-121.14389,39.39639
548,2018-08-06 17:00:00,0.49,N,9.69,0.0,1031.24,,4.0,37.0,67.0,25.46,WXBC1,2058,-121.14389,39.39639
549,2018-08-06 17:15:00,0.76,N,11.94,,1031.24,,3.0,41.0,74.0,26.24,WXBC1,2058,-121.14389,39.39639
550,2018-08-06 17:30:00,0.49,N,11.77,,1031.24,,4.0,40.0,86.0,26.47,WXBC1,2058,-121.14389,39.39639
551,2018-08-06 17:45:00,0.67,N,13.36,,1031.24,27.03,3.0,43.0,80.0,27.01,WXBC1,2058,-121.14389,39.39639
552,2018-08-06 18:00:00,0.36,N,14.96,0.0,1031.24,28.64,0.0,43.0,104.0,28.77,WXBC1,2058,-121.14389,39.39639
553,2018-08-06 18:15:00,0.27,N,14.96,,1031.24,28.64,3.0,43.0,315.0,28.77,WXBC1,2058,-121.14389,39.39639
554,2018-08-06 18:30:00,0.4,N,13.07,,1031.24,28.22,4.0,38.0,112.0,28.78,WXBC1,2058,-121.14389,39.39639
555,2018-08-06 18:45:00,0.9,N,14.13,,1031.24,29.42,1.0,38.0,302.0,29.96,WXBC1,2058,-121.14389,39.39639
556,2018-08-06 19:00:00,0.58,N,13.5,0.0,1031.24,28.69,7.0,38.0,138.0,29.26,WXBC1,2058,-121.14389,39.39639
557,2018-08-06 19:15:00,0.58,N,14.58,,1031.24,30.41,5.0,37.0,493.0,30.92,WXBC1,2058,-121.14389,39.39639
558,2018-08-06 19:30:00,0.85,N,12.01,,1031.24,28.99,6.0,33.0,143.0,30.0,WXBC1,2058,-121.14389,39.39639
559,2018-08-06 19:45:00,0.85,N,10.46,,1031.24,28.62,3.0,30.0,293.0,29.86,WXBC1,2058,-121.14389,39.39639
560,2018-08-06 20:00:00,0.67,N,12.31,0.0,1031.24,29.79,4.0,32.0,120.0,30.87,WXBC1,2058,-121.14389,39.39639
561,2018-08-06 20:15:00,0.27,NNE,15.79,,1031.24,36.1,13.0,30.0,169.0,35.96,WXBC1,2058,-121.14389,39.39639
562,2018-08-06 20:30:00,0.58,N,15.77,,1031.24,34.81,6.0,32.0,551.0,34.8,WXBC1,2058,-121.14389,39.39639
563,2018-08-06 20:45:00,0.67,N,14.07,,1031.24,32.69,3.0,31.0,748.0,33.42,WXBC1,2058,-121.14389,39.39639
564,2018-08-06 21:00:00,0.58,N,14.5,,1031.24,33.94,3.0,30.0,685.0,34.48,WXBC1,2058,-121.14389,39.39639
565,2018-08-06 21:15:00,0.63,N,15.65,,1031.24,34.6,10.0,32.0,197.0,34.66,WXBC1,2058,-121.14389,39.39639
566,2018-08-06 21:30:00,0.98,NNE,12.36,,1031.24,34.02,15.0,25.0,175.0,35.22,WXBC1,2058,-121.14389,39.39639
567,2018-08-06 21:45:00,0.94,NNE,13.44,,1031.24,33.58,15.0,28.0,176.0,34.48,WXBC1,2058,-121.14389,39.39639
568,2018-08-06 22:00:00,0.45,NNE,14.24,0.0,1031.24,35.54,16.0,27.0,164.0,36.05,WXBC1,2058,-121.14389,39.39639
569,2018-08-06 22:15:00,0.94,N,15.11,,1031.24,34.93,5.0,30.0,178.0,35.18,WXBC1,2058,-121.14389,39.39639
570,2018-08-06 22:30:00,0.8,NNE,15.57,,1031.24,36.39,19.0,29.0,186.0,36.31,WXBC1,2058,-121.14389,39.39639
571,2018-08-06 22:45:00,0.31,NNE,12.62,,1031.24,35.19,26.0,24.0,178.0,36.25,WXBC1,2058,-121.14389,39.39639
572,2018-08-06 23:00:00,1.16,NNE,13.54,0.0,1031.24,34.41,15.0,27.0,179.0,35.24,WXBC1,2058,-121.14389,39.39639
573,2018-08-06 23:15:00,1.12,NNE,12.15,,1031.24,34.47,18.0,24.0,164.0,35.7,WXBC1,2058,-121.14389,39.39639
574,2018-08-06 23:30:00,0.98,NNE,11.41,,1031.24,32.65,17.0,25.0,239.0,34.11,WXBC1,2058,-121.14389,39.39639
575,2018-08-06 23:45:00,0.54,N,11.44,,1031.24,33.43,10.0,24.0,183.0,34.87,WXBC1,2058,-121.14389,39.39639
576,2018-08-07 00:00:00,0.45,N,12.7,0.0,1031.24,33.13,10.0,27.0,380.0,34.26,WXBC1,2058,-121.14389,39.39639
577,2018-08-07 00:15:00,1.16,NNE,12.13,,1031.24,33.68,17.0,25.0,373.0,34.95,WXBC1,2058,-121.14389,39.39639
578,2018-08-07 00:30:00,0.45,NNE,12.62,,1031.24,33.71,20.0,26.0,307.0,34.84,WXBC1,2058,-121.14389,39.39639
579,2018-08-07 00:45:00,1.25,NNE,11.86,,1031.24,33.29,15.0,25.0,280.0,34.64,WXBC1,2058,-121.14389,39.39639
580,2018-08-07 01:00:00,1.74,NNE,12.9,0.0,1031.24,32.78,18.0,28.0,212.0,33.86,WXBC1,2058,-121.14389,39.39639
581,2018-08-07 01:15:00,0.94,NNE,14.48,,1031.24,33.31,21.0,31.0,170.0,33.89,WXBC1,2058,-121.14389,39.39639
582,2018-08-07 01:30:00,0.45,NNE,14.44,,1031.24,32.68,21.0,32.0,144.0,33.29,WXBC1,2058,-121.14389,39.39639
583,2018-08-07 01:45:00,0.85,NNE,13.47,,1031.24,31.82,23.0,31.0,74.0,32.74,WXBC1,2058,-121.14389,39.39639
584,2018-08-07 02:00:00,0.49,NNE,13.91,0.0,1031.24,31.89,22.0,32.0,55.0,32.68,WXBC1,2058,-121.14389,39.39639
585,2018-08-07 02:15:00,0.9,NNE,15.6,,1031.24,31.85,26.0,37.0,46.0,32.06,WXBC1,2058,-121.14389,39.39639
586,2018-08-07 02:30:00,1.74,NNE,14.42,,1031.24,31.09,27.0,35.0,36.0,31.7,WXBC1,2058,-121.14389,39.39639
587,2018-08-07 02:45:00,1.43,NNE,14.64,,1031.24,30.93,28.0,36.0,27.0,31.46,WXBC1,2058,-121.14389,39.39639
588,2018-08-07 03:00:00,0.58,N,15.39,0.0,1031.24,30.67,2.0,39.0,18.0,30.92,WXBC1,2058,-121.14389,39.39639
589,2018-08-07 03:15:00,0.4,NE,15.28,,1031.24,29.72,35.0,41.0,10.0,29.93,WXBC1,2058,-121.14389,39.39639
590,2018-08-07 03:30:00,0.54,NE,17.26,,1031.24,29.59,34.0,49.0,4.0,29.04,WXBC1,2058,-121.14389,39.39639
591,2018-08-07 03:45:00,0.27,N,15.82,,1031.24,27.55,3.0,50.0,1.0,27.14,WXBC1,2058,-121.14389,39.39639
592,2018-08-07 04:00:00,1.08,NNE,17.32,0.0,1031.24,28.45,33.0,53.0,0.0,27.77,WXBC1,2058,-121.14389,39.39639
593,2018-08-07 04:15:00,0.54,N,17.47,,1031.24,28.36,1.0,54.0,0.0,27.62,WXBC1,2058,-121.14389,39.39639
594,2018-08-07 04:30:00,0.45,NNE,17.19,,1031.24,27.75,33.0,55.0,0.0,27.01,WXBC1,2058,-121.14389,39.39639
595,2018-08-07 04:45:00,0.85,NNE,16.35,,1031.24,,33.0,54.0,0.0,26.42,WXBC1,2058,-121.14389,39.39639
596,2018-08-07 05:00:00,0.85,NE,16.77,0.0,1031.24,27.52,34.0,54.0,0.0,26.86,WXBC1,2058,-121.14389,39.39639
597,2018-08-07 05:15:00,1.12,NE,18.19,,1031.24,28.14,35.0,58.0,0.0,27.17,WXBC1,2058,-121.14389,39.39639
598,2018-08-07 05:30:00,0.4,NE,20.0,,1031.24,30.56,35.0,59.0,0.0,28.8,WXBC1,2058,-121.14389,39.39639
599,2018-08-07 05:45:00,0.76,NNE,20.53,,1031.24,30.83,33.0,61.0,0.0,28.79,WXBC1,2058,-121.14389,39.39639
600,2018-08-07 06:00:00,0.45,NNE,18.46,0.0,1031.24,27.93,31.0,60.0,0.0,26.88,WXBC1,2058,-121.14389,39.39639
601,2018-08-07 06:15:00,1.03,N,18.09,,1031.24,,1.0,60.0,0.0,26.49,WXBC1,2058,-121.14389,39.39639
602,2018-08-07 06:30:00,0.8,NNE,18.53,,1031.24,27.75,31.0,61.0,0.0,26.68,WXBC1,2058,-121.14389,39.39639
603,2018-08-07 06:45:00,0.94,N,19.5,,1031.24,28.53,0.0,63.0,0.0,27.16,WXBC1,2058,-121.14389,39.39639
604,2018-08-07 07:00:00,0.85,NE,22.77,0.0,1031.24,34.37,36.0,64.0,0.0,30.33,WXBC1,2058,-121.14389,39.39639
605,2018-08-07 07:15:00,0.94,NE,23.18,,1031.24,34.97,34.0,65.0,0.0,30.49,WXBC1,2058,-121.14389,39.39639
606,2018-08-07 07:30:00,0.72,NE,34.48,,1031.24,75.11,35.0,76.0,0.0,39.45,WXBC1,2058,-121.14389,39.39639
607,2018-08-07 07:45:00,0.98,NE,32.23,,1031.24,64.41,34.0,73.0,0.0,37.87,WXBC1,2058,-121.14389,39.39639
608,2018-08-07 08:00:00,0.72,N,15.45,0.0,1031.24,,1.0,60.0,0.0,23.7,WXBC1,2058,-121.14389,39.39639
609,2018-08-07 08:15:00,0.76,NE,15.25,,1031.24,,35.0,60.0,0.0,23.49,WXBC1,2058,-121.14389,39.39639
610,2018-08-07 08:30:00,1.08,NE,15.04,,1031.24,,34.0,59.0,0.0,23.54,WXBC1,2058,-121.14389,39.39639
611,2018-08-07 08:45:00,0.98,N,14.26,,1031.24,,1.0,57.0,0.0,23.28,WXBC1,2058,-121.14389,39.39639
612,2018-08-07 09:00:00,1.03,NE,14.73,0.0,1031.24,,36.0,58.0,0.0,23.49,WXBC1,2058,-121.14389,39.39639
613,2018-08-07 09:15:00,1.3,N,14.47,,1031.24,,0.0,59.0,0.0,22.94,WXBC1,2058,-121.14389,39.39639
614,2018-08-07 09:30:00,1.03,NNE,14.18,,1031.24,,33.0,59.0,0.0,22.63,WXBC1,2058,-121.14389,39.39639
615,2018-08-07 09:45:00,1.25,N,13.4,,1031.24,,1.0,57.0,0.0,22.37,WXBC1,2058,-121.14389,39.39639
616,2018-08-07 10:00:00,1.52,NE,13.18,0.0,1031.24,,35.0,57.0,0.0,22.13,WXBC1,2058,-121.14389,39.39639
617,2018-08-07 10:15:00,0.94,N,13.03,,1031.24,,0.0,57.0,0.0,21.97,WXBC1,2058,-121.14389,39.39639
618,2018-08-07 10:30:00,0.76,NE,12.9,,1031.24,,34.0,57.0,0.0,21.83,WXBC1,2058,-121.14389,39.39639
619,2018-08-07 10:45:00,1.03,N,12.49,,1031.24,,1.0,58.0,0.0,21.11,WXBC1,2058,-121.14389,39.39639
620,2018-08-07 11:00:00,0.76,N,12.64,0.0,1031.24,,0.0,59.0,0.0,20.99,WXBC1,2058,-121.14389,39.39639
621,2018-08-07 11:15:00,0.72,NE,11.97,,1031.24,,35.0,57.0,0.0,20.84,WXBC1,2058,-121.14389,39.39639
622,2018-08-07 11:30:00,0.54,N,12.48,,1031.24,,0.0,59.0,0.0,20.83,WXBC1,2058,-121.14389,39.39639
623,2018-08-07 11:45:00,0.63,NE,12.1,,1031.24,,35.0,57.0,0.0,20.98,WXBC1,2058,-121.14389,39.39639
624,2018-08-07 12:00:00,0.63,NE,12.22,0.0,1031.24,,34.0,59.0,0.0,20.55,WXBC1,2058,-121.14389,39.39639
625,2018-08-07 12:15:00,0.67,NE,12.49,,1031.24,,34.0,61.0,0.0,20.29,WXBC1,2058,-121.14389,39.39639
626,2018-08-07 12:30:00,0.31,NE,12.21,,1031.24,,34.0,61.0,0.0,20.0,WXBC1,2058,-121.14389,39.39639
627,2018-08-07 12:45:00,0.94,N,12.63,,1031.24,,1.0,64.0,0.0,19.67,WXBC1,2058,-121.14389,39.39639
628,2018-08-07 13:00:00,1.08,NNE,13.72,0.0,1031.24,,33.0,69.0,0.0,19.6,WXBC1,2058,-121.14389,39.39639
629,2018-08-07 13:15:00,0.8,NE,13.59,,1031.24,,35.0,69.0,0.0,19.46,WXBC1,2058,-121.14389,39.39639
630,2018-08-07 13:30:00,0.8,N,12.13,,1031.24,,1.0,64.0,0.0,19.14,WXBC1,2058,-121.14389,39.39639
631,2018-08-07 13:45:00,1.12,N,12.02,,1031.24,,1.0,64.0,2.0,19.03,WXBC1,2058,-121.14389,39.39639
632,2018-08-07 14:00:00,1.12,N,11.76,0.0,1031.24,,1.0,62.0,8.0,19.26,WXBC1,2058,-121.14389,39.39639
633,2018-08-07 14:15:00,1.12,N,11.76,,1031.24,,1.0,63.0,19.0,19.01,WXBC1,2058,-121.14389,39.39639
634,2018-08-07 14:30:00,0.85,NE,11.68,,1031.24,,35.0,62.0,29.0,19.18,WXBC1,2058,-121.14389,39.39639
635,2018-08-07 14:45:00,0.9,NE,12.19,,1031.24,,35.0,64.0,35.0,19.2,WXBC1,2058,-121.14389,39.39639
636,2018-08-07 15:00:00,0.67,N,12.58,0.0,1031.24,,1.0,64.0,44.0,19.61,WXBC1,2058,-121.14389,39.39639
637,2018-08-07 15:15:00,0.76,NNE,11.94,,1031.24,,32.0,60.0,53.0,19.98,WXBC1,2058,-121.14389,39.39639
638,2018-08-07 15:30:00,0.31,NNE,12.48,,1031.24,,32.0,60.0,61.0,20.55,WXBC1,2058,-121.14389,39.39639
639,2018-08-07 15:45:00,0.45,N,13.35,,1031.24,,3.0,62.0,68.0,20.94,WXBC1,2058,-121.14389,39.39639
640,2018-08-07 16:00:00,0.54,N,13.21,0.0,1031.24,,11.0,60.0,75.0,21.32,WXBC1,2058,-121.14389,39.39639
641,2018-08-07 16:15:00,0.58,N,13.44,,1031.24,,1.0,60.0,81.0,21.57,WXBC1,2058,-121.14389,39.39639
642,2018-08-07 16:30:00,0.76,N,13.27,,1031.24,,2.0,59.0,86.0,21.66,WXBC1,2058,-121.14389,39.39639
643,2018-08-07 16:45:00,0.63,N,13.82,,1031.24,,4.0,59.0,96.0,22.25,WXBC1,2058,-121.14389,39.39639
644,2018-08-07 17:00:00,1.03,N,13.31,0.0,1031.24,,3.0,56.0,103.0,22.56,WXBC1,2058,-121.14389,39.39639
