,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_since_local_midnight_set_1,dew_point_temperature_set_1d,heat_index_set_1d,precip_accum_fifteen_minute_set_1,snow_depth_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
434,2018-08-05 12:30:00,S,4.48,0.0,-11.15,,0.0,3721.1,21.15,2.46,10.24,189.4,BMTSV,8000,-120.263775,39.192188
435,2018-08-05 12:45:00,S,3.44,0.0,-11.62,,0.0,3721.1,20.67,1.84,10.03,187.8,BMTSV,8000,-120.263775,39.192188
436,2018-08-05 13:00:00,S,3.44,0.0,-12.49,,0.0,3721.1,19.14,1.62,10.12,187.8,BMTSV,8000,-120.263775,39.192188
437,2018-08-05 13:15:00,S,3.32,0.0,-12.7,,0.0,3721.1,19.13,1.34,9.88,189.5,BMTSV,8000,-120.263775,39.192188
438,2018-08-05 13:30:00,S,3.43,0.0,-11.53,,0.0,3721.1,21.13,1.66,9.81,172.9,BMTSV,8000,-120.263775,39.192188
439,2018-08-05 13:45:00,SSE,3.32,0.0,-8.66,,0.0,3721.1,25.57,1.83,10.36,157.9,BMTSV,8000,-120.263775,39.192188
440,2018-08-05 14:00:00,SSE,3.05,0.0,-9.4,,0.0,3721.1,22.66,1.86,11.29,164.0,BMTSV,8000,-120.263775,39.192188
441,2018-08-05 14:15:00,SSE,2.5,0.0,-7.91,,0.0,3721.1,24.33,1.28,11.98,168.5,BMTSV,8000,-120.263775,39.192188
442,2018-08-05 14:30:00,S,3.54,0.0,-5.85,,0.0,3716.02,27.55,2.24,12.49,170.4,BMTSV,8000,-120.263775,39.192188
443,2018-08-05 14:45:00,S,3.33,0.0,-7.45,,0.0,3716.02,22.58,1.51,13.65,188.2,BMTSV,8000,-120.263775,39.192188
444,2018-08-05 15:00:00,S,3.38,0.0,-6.9,,0.0,3710.94,21.27,1.54,15.21,172.3,BMTSV,8000,-120.263775,39.192188
445,2018-08-05 15:15:00,SSE,3.96,0.0,-7.25,,0.0,3698.24,22.15,1.73,14.17,161.9,BMTSV,8000,-120.263775,39.192188
446,2018-08-05 15:30:00,SSW,6.18,0.0,-6.44,,0.0,3695.7,23.07,2.86,14.51,205.1,BMTSV,8000,-120.263775,39.192188
447,2018-08-05 15:45:00,SSW,6.92,0.0,-9.8,,0.0,3700.78,17.57,3.34,14.66,202.1,BMTSV,8000,-120.263775,39.192188
448,2018-08-05 16:00:00,S,6.04,0.0,-10.63,,0.0,3703.32,15.96,3.76,15.12,190.4,BMTSV,8000,-120.263775,39.192188
449,2018-08-05 16:15:00,SSW,4.99,0.0,-9.92,,0.0,3705.86,16.33,2.75,15.64,197.5,BMTSV,8000,-120.263775,39.192188
450,2018-08-05 16:30:00,SSW,5.21,0.0,-9.6,,0.0,3705.86,15.92,3.24,16.42,199.8,BMTSV,8000,-120.263775,39.192188
451,2018-08-05 16:45:00,S,5.2,0.0,-9.49,,0.0,3710.94,15.7,3.3,16.77,188.2,BMTSV,8000,-120.263775,39.192188
452,2018-08-05 17:00:00,SSW,7.55,0.0,-9.13,,0.0,3710.94,15.33,4.52,17.58,202.4,BMTSV,8000,-120.263775,39.192188
453,2018-08-05 17:15:00,SSW,6.84,0.0,-9.34,,0.0,3713.48,15.25,3.8,17.41,203.1,BMTSV,8000,-120.263775,39.192188
454,2018-08-05 17:30:00,SW,9.14,0.0,-9.29,,0.0,3716.02,15.58,4.75,17.13,215.7,BMTSV,8000,-120.263775,39.192188
455,2018-08-05 17:45:00,SSW,6.19,0.0,-9.59,,0.0,3718.56,14.31,3.65,18.09,204.2,BMTSV,8000,-120.263775,39.192188
456,2018-08-05 18:00:00,SW,7.5,0.0,-8.58,,0.0,3721.1,15.42,4.47,18.17,214.2,BMTSV,8000,-120.263775,39.192188
457,2018-08-05 18:15:00,SSW,7.23,0.0,-8.83,,0.0,3726.18,14.49,3.33,18.83,205.1,BMTSV,8000,-120.263775,39.192188
458,2018-08-05 18:30:00,SW,6.94,0.0,-8.4,,0.0,3736.34,15.63,3.83,18.18,224.3,BMTSV,8000,-120.263775,39.192188
459,2018-08-05 18:45:00,SSW,7.77,0.0,-9.56,,0.0,3751.58,13.42,3.63,19.13,210.0,BMTSV,8000,-120.263775,39.192188
460,2018-08-05 19:00:00,SSW,6.43,0.0,-7.14,,0.0,3761.74,15.71,3.93,19.64,199.7,BMTSV,8000,-120.263775,39.192188
461,2018-08-05 19:15:00,WSW,7.6,0.0,-8.12,,0.0,3774.44,15.38,4.01,18.77,241.9,BMTSV,8000,-120.263775,39.192188
462,2018-08-05 19:30:00,SSW,7.19,0.0,-7.82,,0.0,3784.6,14.01,3.14,20.62,195.5,BMTSV,8000,-120.263775,39.192188
463,2018-08-05 19:45:00,SW,7.89,0.0,-7.25,,0.0,3804.92,15.96,4.05,19.26,229.2,BMTSV,8000,-120.263775,39.192188
464,2018-08-05 20:00:00,SW,9.53,0.0,-9.05,,0.0,3820.16,13.22,4.55,20.0,223.3,BMTSV,8000,-120.263775,39.192188
465,2018-08-05 20:15:00,SW,8.97,0.0,-7.75,,0.0,3835.4,15.57,5.09,19.04,234.9,BMTSV,8000,-120.263775,39.192188
466,2018-08-05 20:30:00,SW,7.59,0.0,-8.37,,0.0,3840.48,14.58,4.79,19.31,225.9,BMTSV,8000,-120.263775,39.192188
467,2018-08-05 20:45:00,SW,7.43,0.0,-7.42,,0.0,3850.64,15.95,4.54,19.06,230.7,BMTSV,8000,-120.263775,39.192188
468,2018-08-05 21:00:00,SW,8.36,0.0,-7.88,,0.0,3865.88,15.07,4.62,19.39,224.3,BMTSV,8000,-120.263775,39.192188
469,2018-08-05 21:15:00,SW,10.23,0.0,-7.9,,0.0,3898.9,15.13,5.41,19.3,234.1,BMTSV,8000,-120.263775,39.192188
470,2018-08-05 21:30:00,WSW,9.92,0.0,-6.74,,0.0,3929.38,16.29,4.87,19.56,237.5,BMTSV,8000,-120.263775,39.192188
471,2018-08-05 21:45:00,SW,8.87,0.0,-6.55,,0.0,3970.02,16.53,4.88,19.56,226.9,BMTSV,8000,-120.263775,39.192188
472,2018-08-05 22:00:00,SW,7.55,0.0,-8.68,,0.0,3997.96,14.1,4.8,19.45,221.8,BMTSV,8000,-120.263775,39.192188
473,2018-08-05 22:15:00,SW,8.22,0.0,-5.79,,0.0,4023.36,17.57,5.17,19.52,232.4,BMTSV,8000,-120.263775,39.192188
474,2018-08-05 22:30:00,SW,9.13,0.0,-5.98,,0.0,4043.68,16.83,4.57,19.98,215.5,BMTSV,8000,-120.263775,39.192188
475,2018-08-05 22:45:00,SSW,7.81,0.0,-6.15,,0.0,4069.08,16.95,4.48,19.66,208.0,BMTSV,8000,-120.263775,39.192188
476,2018-08-05 23:00:00,SW,7.64,0.0,-5.43,,0.0,4089.4,18.05,4.37,19.53,215.4,BMTSV,8000,-120.263775,39.192188
477,2018-08-05 23:15:00,SSW,8.47,0.0,-5.25,,0.0,4091.94,18.82,3.48,19.09,211.1,BMTSV,8000,-120.263775,39.192188
478,2018-08-05 23:30:00,SSW,6.17,0.0,-5.61,,0.0,4064.0,18.99,3.9,18.52,207.8,BMTSV,8000,-120.263775,39.192188
479,2018-08-05 23:45:00,SW,7.43,0.0,-4.37,,0.0,4018.28,21.06,4.36,18.37,220.1,BMTSV,8000,-120.263775,39.192188
480,2018-08-06 00:00:00,SW,7.71,0.0,-3.56,,0.0,3972.56,22.55,4.2,18.26,219.4,BMTSV,8000,-120.263775,39.192188
481,2018-08-06 00:15:00,SW,6.32,0.0,-2.84,,0.0,3939.54,23.71,3.33,18.32,233.3,BMTSV,8000,-120.263775,39.192188
482,2018-08-06 00:30:00,SW,6.74,0.0,-3.05,,0.0,3919.22,24.27,4.04,17.7,234.3,BMTSV,8000,-120.263775,39.192188
483,2018-08-06 00:45:00,SW,5.82,0.0,-3.17,,0.0,3903.98,24.39,3.46,17.49,233.9,BMTSV,8000,-120.263775,39.192188
484,2018-08-06 01:00:00,WSW,7.07,0.0,-3.04,,0.0,3896.36,24.79,3.72,17.38,237.0,BMTSV,8000,-120.263775,39.192188
485,2018-08-06 01:15:00,WSW,7.21,0.0,-2.65,,0.0,3876.04,26.36,3.59,16.88,238.6,BMTSV,8000,-120.263775,39.192188
486,2018-08-06 01:30:00,SW,5.9,0.0,-2.21,,0.0,3855.72,28.06,3.66,16.41,232.5,BMTSV,8000,-120.263775,39.192188
487,2018-08-06 01:45:00,WSW,5.54,0.0,-1.09,,0.0,3830.32,31.01,3.52,16.14,245.7,BMTSV,8000,-120.263775,39.192188
488,2018-08-06 02:00:00,SW,5.12,0.0,-1.09,,0.0,3815.08,31.48,2.89,15.9,231.7,BMTSV,8000,-120.263775,39.192188
489,2018-08-06 02:15:00,WSW,4.51,0.0,-0.8,,0.0,3799.84,32.61,2.42,15.68,238.9,BMTSV,8000,-120.263775,39.192188
490,2018-08-06 02:30:00,WSW,4.05,0.0,-1.38,,0.0,3784.6,32.4,2.52,15.13,239.3,BMTSV,8000,-120.263775,39.192188
491,2018-08-06 02:45:00,WSW,3.34,0.0,-0.12,,0.0,3776.98,37.47,1.9,14.3,252.2,BMTSV,8000,-120.263775,39.192188
492,2018-08-06 03:00:00,W,3.93,0.0,-0.16,,0.0,3766.82,38.45,1.65,13.86,268.3,BMTSV,8000,-120.263775,39.192188
493,2018-08-06 03:15:00,WSW,5.45,0.0,-1.97,,0.0,3759.2,34.24,2.27,13.61,252.4,BMTSV,8000,-120.263775,39.192188
494,2018-08-06 03:30:00,WSW,5.77,0.0,-1.13,,0.0,3754.12,36.53,4.12,13.56,251.0,BMTSV,8000,-120.263775,39.192188
495,2018-08-06 03:45:00,WSW,5.91,0.0,-1.71,,0.0,3751.58,35.2,4.69,13.48,249.7,BMTSV,8000,-120.263775,39.192188
496,2018-08-06 04:00:00,WSW,5.55,0.0,-2.33,,0.0,3743.96,33.55,4.21,13.51,244.4,BMTSV,8000,-120.263775,39.192188
497,2018-08-06 04:15:00,WSW,5.53,0.0,-2.35,,0.0,3741.42,33.89,4.15,13.34,249.6,BMTSV,8000,-120.263775,39.192188
498,2018-08-06 04:30:00,WSW,4.9,0.0,-1.94,,0.0,3738.88,36.72,2.63,12.58,244.7,BMTSV,8000,-120.263775,39.192188
499,2018-08-06 04:45:00,WSW,2.79,0.0,-1.74,,0.0,3738.88,38.97,1.72,11.89,238.6,BMTSV,8000,-120.263775,39.192188
500,2018-08-06 05:00:00,SW,3.97,0.0,-1.58,,0.0,3736.34,39.39,2.48,11.91,225.2,BMTSV,8000,-120.263775,39.192188
501,2018-08-06 05:15:00,SW,4.39,0.0,-1.3,,0.0,3736.34,41.48,2.27,11.44,219.8,BMTSV,8000,-120.263775,39.192188
502,2018-08-06 05:30:00,SW,2.98,0.0,-1.61,,0.0,3736.34,40.72,1.37,11.37,221.8,BMTSV,8000,-120.263775,39.192188
503,2018-08-06 05:45:00,SW,3.98,0.0,-2.6,,0.0,3736.34,38.69,1.69,11.05,217.4,BMTSV,8000,-120.263775,39.192188
504,2018-08-06 06:00:00,SW,2.47,0.0,-2.53,,0.0,3736.34,39.03,1.0,10.99,222.1,BMTSV,8000,-120.263775,39.192188
505,2018-08-06 06:15:00,SW,2.51,0.0,-5.96,,0.0,3733.8,29.58,1.16,11.29,221.8,BMTSV,8000,-120.263775,39.192188
506,2018-08-06 06:30:00,SSW,2.38,0.0,-9.05,,0.0,3731.26,22.84,0.51,11.58,201.2,BMTSV,8000,-120.263775,39.192188
507,2018-08-06 06:45:00,SW,1.13,0.0,-9.54,,0.0,3731.26,21.78,0.54,11.72,218.9,BMTSV,8000,-120.263775,39.192188
508,2018-08-06 07:00:00,SW,1.31,0.0,-4.84,,0.0,3731.26,31.53,0.52,11.61,224.8,BMTSV,8000,-120.263775,39.192188
509,2018-08-06 07:15:00,SW,1.18,0.0,-2.78,,0.0,3728.72,38.03,0.55,11.11,221.6,BMTSV,8000,-120.263775,39.192188
510,2018-08-06 07:30:00,SW,0.72,0.0,-0.89,,0.0,3731.26,43.97,0.18,11.01,232.6,BMTSV,8000,-120.263775,39.192188
511,2018-08-06 07:45:00,WNW,0.26,0.0,-1.37,,0.0,3731.26,41.63,0.04,11.31,289.0,BMTSV,8000,-120.263775,39.192188
512,2018-08-06 08:00:00,WSW,0.38,0.0,-1.01,,0.0,3731.26,43.71,0.05,10.97,237.1,BMTSV,8000,-120.263775,39.192188
513,2018-08-06 08:15:00,WSW,0.53,0.0,-1.34,,0.0,3731.26,42.32,0.09,11.09,250.4,BMTSV,8000,-120.263775,39.192188
514,2018-08-06 08:30:00,SSW,0.66,0.0,-1.84,,0.0,3731.26,42.08,0.21,10.63,205.4,BMTSV,8000,-120.263775,39.192188
515,2018-08-06 08:45:00,SW,0.67,0.0,-1.71,,0.0,3728.72,42.31,0.08,10.69,222.5,BMTSV,8000,-120.263775,39.192188
516,2018-08-06 09:00:00,SSW,0.24,0.0,-1.75,,0.0,3728.72,42.48,0.02,10.58,205.4,BMTSV,8000,-120.263775,39.192188
517,2018-08-06 09:15:00,SSW,0.56,0.0,-2.13,,0.0,3728.72,41.71,0.11,10.44,199.5,BMTSV,8000,-120.263775,39.192188
518,2018-08-06 09:30:00,SW,1.12,0.0,-2.36,,0.0,3728.72,40.39,0.33,10.67,214.9,BMTSV,8000,-120.263775,39.192188
519,2018-08-06 09:45:00,SW,1.12,0.0,-2.72,,0.0,3726.18,39.68,0.39,10.54,224.4,BMTSV,8000,-120.263775,39.192188
520,2018-08-06 10:00:00,SSW,1.01,0.0,-3.12,,0.0,3726.18,37.81,0.26,10.81,211.5,BMTSV,8000,-120.263775,39.192188
521,2018-08-06 10:15:00,SSE,1.51,0.0,-2.94,,0.0,3726.18,37.77,0.67,11.03,151.4,BMTSV,8000,-120.263775,39.192188
522,2018-08-06 10:30:00,SSW,0.92,0.0,-3.48,,0.0,3726.18,36.97,0.48,10.75,203.7,BMTSV,8000,-120.263775,39.192188
523,2018-08-06 10:45:00,SSW,0.69,0.0,-3.06,,0.0,3726.18,37.05,0.3,11.19,193.4,BMTSV,8000,-120.263775,39.192188
524,2018-08-06 11:00:00,SSW,0.81,0.0,-3.17,,0.0,3726.18,38.14,0.31,10.63,208.6,BMTSV,8000,-120.263775,39.192188
525,2018-08-06 11:15:00,SSW,1.14,0.0,-3.95,,0.0,3726.18,34.5,0.34,11.26,213.3,BMTSV,8000,-120.263775,39.192188
526,2018-08-06 11:30:00,SW,1.39,0.0,-3.99,,0.0,3728.72,34.56,0.79,11.19,225.5,BMTSV,8000,-120.263775,39.192188
527,2018-08-06 11:45:00,SW,1.57,0.0,-4.65,,0.0,3726.18,32.26,0.76,11.48,226.9,BMTSV,8000,-120.263775,39.192188
528,2018-08-06 12:00:00,SW,0.85,0.0,-4.76,,0.0,3726.18,32.41,0.2,11.29,226.4,BMTSV,8000,-120.263775,39.192188
529,2018-08-06 12:15:00,SW,0.87,0.0,-4.83,,0.0,3723.64,32.71,0.35,11.07,221.4,BMTSV,8000,-120.263775,39.192188
530,2018-08-06 12:30:00,SW,0.87,0.0,-4.44,,0.0,3726.18,34.05,0.37,10.91,216.8,BMTSV,8000,-120.263775,39.192188
531,2018-08-06 12:45:00,SSW,0.88,0.0,-3.51,,0.0,3721.1,36.18,0.19,11.04,196.0,BMTSV,8000,-120.263775,39.192188
532,2018-08-06 13:00:00,SSE,1.63,0.0,-3.37,,0.0,3723.64,37.05,0.38,10.84,147.9,BMTSV,8000,-120.263775,39.192188
533,2018-08-06 13:15:00,SSE,1.19,0.0,-2.99,,0.0,3723.64,38.4,0.23,10.73,146.7,BMTSV,8000,-120.263775,39.192188
534,2018-08-06 13:30:00,ESE,1.74,0.0,-2.52,,0.0,3723.64,38.76,0.23,11.11,114.1,BMTSV,8000,-120.263775,39.192188
535,2018-08-06 13:45:00,SSE,1.87,0.0,-2.46,,0.0,3723.64,37.88,0.67,11.52,154.3,BMTSV,8000,-120.263775,39.192188
536,2018-08-06 14:00:00,SSE,1.91,0.0,-2.17,,0.0,3723.64,37.12,0.82,12.15,150.6,BMTSV,8000,-120.263775,39.192188
537,2018-08-06 14:15:00,SSE,1.51,0.0,-1.59,,0.0,3721.1,36.97,0.64,12.86,155.9,BMTSV,8000,-120.263775,39.192188
538,2018-08-06 14:30:00,SSE,2.02,0.0,-1.63,,0.0,3721.1,34.46,0.81,13.89,151.2,BMTSV,8000,-120.263775,39.192188
539,2018-08-06 14:45:00,SE,2.44,0.0,-2.57,,0.0,3721.1,29.74,0.81,15.09,144.0,BMTSV,8000,-120.263775,39.192188
540,2018-08-06 15:00:00,SSE,2.06,0.0,-1.94,,0.0,3716.02,28.62,0.92,16.41,147.7,BMTSV,8000,-120.263775,39.192188
541,2018-08-06 15:15:00,SSE,2.61,0.0,-1.61,,0.0,3710.94,30.08,1.16,16.02,146.5,BMTSV,8000,-120.263775,39.192188
542,2018-08-06 15:30:00,SSE,2.45,0.0,-2.19,,0.0,3710.94,28.25,1.27,16.33,152.1,BMTSV,8000,-120.263775,39.192188
543,2018-08-06 15:45:00,SE,3.01,0.0,-2.27,,0.0,3710.94,27.54,1.49,16.63,140.3,BMTSV,8000,-120.263775,39.192188
544,2018-08-06 16:00:00,SE,4.99,0.0,-2.15,,0.0,3713.48,27.62,1.75,16.73,140.4,BMTSV,8000,-120.263775,39.192188
545,2018-08-06 16:15:00,SE,3.29,0.0,-1.85,,0.0,3716.02,27.51,1.69,17.13,133.9,BMTSV,8000,-120.263775,39.192188
546,2018-08-06 16:30:00,ESE,3.27,0.0,-0.89,,0.0,3721.1,28.68,1.72,17.59,118.4,BMTSV,8000,-120.263775,39.192188
547,2018-08-06 16:45:00,SE,3.22,0.0,-0.67,,0.0,3723.64,28.13,1.5,18.14,140.0,BMTSV,8000,-120.263775,39.192188
548,2018-08-06 17:00:00,ESE,4.01,0.0,-0.91,,0.0,3726.18,26.06,1.8,19.08,122.3,BMTSV,8000,-120.263775,39.192188
549,2018-08-06 17:15:00,SE,4.88,0.0,-1.16,,0.0,3733.8,25.33,2.17,19.24,138.5,BMTSV,8000,-120.263775,39.192188
550,2018-08-06 17:30:00,ESE,4.78,0.0,-1.28,,0.0,3738.88,25.19,1.96,19.18,120.7,BMTSV,8000,-120.263775,39.192188
551,2018-08-06 17:45:00,SE,4.81,0.0,-1.74,,0.0,3746.5,23.27,2.52,19.9,126.6,BMTSV,8000,-120.263775,39.192188
552,2018-08-06 18:00:00,ESE,5.17,0.0,-2.54,,0.0,3754.12,22.17,1.75,19.73,121.9,BMTSV,8000,-120.263775,39.192188
553,2018-08-06 18:15:00,SSE,4.58,0.0,-2.57,,0.0,3771.9,20.47,2.22,20.97,147.1,BMTSV,8000,-120.263775,39.192188
554,2018-08-06 18:30:00,SE,5.56,0.0,-2.67,,0.0,3794.76,19.94,1.92,21.27,141.7,BMTSV,8000,-120.263775,39.192188
555,2018-08-06 18:45:00,SE,5.55,0.0,-2.91,,0.0,3820.16,21.04,2.19,20.12,126.6,BMTSV,8000,-120.263775,39.192188
556,2018-08-06 19:00:00,SE,4.58,0.0,-2.04,,0.0,3850.64,20.31,1.69,21.73,128.1,BMTSV,8000,-120.263775,39.192188
557,2018-08-06 19:15:00,ESE,4.52,0.0,-3.47,,0.0,3881.12,17.98,1.69,21.97,121.2,BMTSV,8000,-120.263775,39.192188
558,2018-08-06 19:30:00,S,4.28,0.0,-3.03,,0.0,3919.22,17.61,1.91,22.84,172.7,BMTSV,8000,-120.263775,39.192188
559,2018-08-06 19:45:00,SE,4.77,0.0,-3.66,,0.0,3962.4,17.37,1.77,22.29,139.8,BMTSV,8000,-120.263775,39.192188
560,2018-08-06 20:00:00,SSE,4.28,0.0,-3.56,,0.0,4000.5,17.44,1.7,22.35,155.7,BMTSV,8000,-120.263775,39.192188
561,2018-08-06 20:15:00,E,3.43,0.0,-3.56,,0.0,4033.52,18.3,1.69,21.58,98.1,BMTSV,8000,-120.263775,39.192188
562,2018-08-06 20:30:00,ENE,4.42,0.0,-4.34,,0.0,4043.68,17.19,1.54,21.63,75.06,BMTSV,8000,-120.263775,39.192188
563,2018-08-06 20:45:00,NE,4.34,0.0,-6.24,,0.0,4041.14,15.1,1.68,21.38,55.92,BMTSV,8000,-120.263775,39.192188
564,2018-08-06 21:00:00,ESE,3.44,0.0,-6.49,,0.0,4043.68,14.22,1.7,22.03,107.8,BMTSV,8000,-120.263775,39.192188
565,2018-08-06 21:15:00,ESE,3.63,0.0,-6.23,,0.0,4066.54,15.03,1.28,21.47,104.8,BMTSV,8000,-120.263775,39.192188
566,2018-08-06 21:30:00,SW,3.18,0.0,-5.32,,0.0,4109.72,14.95,1.56,22.68,220.4,BMTSV,8000,-120.263775,39.192188
567,2018-08-06 21:45:00,SSW,4.58,0.0,-5.09,,0.0,4168.14,15.63,1.63,22.25,197.6,BMTSV,8000,-120.263775,39.192188
568,2018-08-06 22:00:00,S,5.0,0.0,-0.6,,0.0,4196.08,19.88,2.57,23.79,185.1,BMTSV,8000,-120.263775,39.192188
569,2018-08-06 22:15:00,SSE,4.84,0.0,-1.45,,0.0,4208.78,20.55,2.37,22.24,156.6,BMTSV,8000,-120.263775,39.192188
570,2018-08-06 22:30:00,WNW,4.82,0.0,0.0,,0.0,4213.86,22.23,2.66,22.69,286.6,BMTSV,8000,-120.263775,39.192188
571,2018-08-06 22:45:00,WSW,5.06,0.0,-0.44,,0.0,4213.86,21.84,2.32,22.46,240.2,BMTSV,8000,-120.263775,39.192188
572,2018-08-06 23:00:00,W,5.09,0.0,-0.26,,0.0,4213.86,22.73,2.45,22.02,267.0,BMTSV,8000,-120.263775,39.192188
573,2018-08-06 23:15:00,WSW,5.71,0.0,-0.17,,0.0,4203.7,22.54,3.08,22.27,245.6,BMTSV,8000,-120.263775,39.192188
574,2018-08-06 23:30:00,WSW,4.41,0.0,-0.05,,0.0,4201.16,22.62,2.62,22.35,248.3,BMTSV,8000,-120.263775,39.192188
575,2018-08-06 23:45:00,W,3.64,0.0,0.03,,0.0,4208.78,23.05,1.98,22.14,265.2,BMTSV,8000,-120.263775,39.192188
576,2018-08-07 00:00:00,WSW,4.94,0.0,-0.57,,0.0,4201.16,23.88,2.77,20.86,250.7,BMTSV,8000,-120.263775,39.192188
577,2018-08-07 00:15:00,WSW,5.12,0.0,-0.34,,0.0,4157.98,25.0,2.54,20.4,258.5,BMTSV,8000,-120.263775,39.192188
578,2018-08-07 00:30:00,WSW,5.07,0.0,0.01,,0.0,4104.64,26.29,2.75,20.01,253.8,BMTSV,8000,-120.263775,39.192188
579,2018-08-07 00:45:00,WSW,5.23,0.0,0.29,,0.0,4048.76,27.35,2.81,19.7,249.2,BMTSV,8000,-120.263775,39.192188
580,2018-08-07 01:00:00,WSW,4.46,0.0,0.77,,0.0,4003.04,28.64,2.36,19.52,251.5,BMTSV,8000,-120.263775,39.192188
581,2018-08-07 01:15:00,WSW,4.36,0.0,0.96,,0.0,3959.86,29.36,2.23,19.34,254.4,BMTSV,8000,-120.263775,39.192188
582,2018-08-07 01:30:00,W,4.34,0.0,1.02,,0.0,3924.3,29.75,1.93,19.2,260.4,BMTSV,8000,-120.263775,39.192188
583,2018-08-07 01:45:00,WSW,4.15,0.0,1.54,,0.0,3896.36,31.83,2.35,18.72,252.6,BMTSV,8000,-120.263775,39.192188
584,2018-08-07 02:00:00,WSW,3.7,0.0,1.66,,0.0,3870.96,33.2,1.9,18.19,253.8,BMTSV,8000,-120.263775,39.192188
585,2018-08-07 02:15:00,W,4.3,0.0,1.69,,0.0,3850.64,33.8,1.88,17.94,270.6,BMTSV,8000,-120.263775,39.192188
586,2018-08-07 02:30:00,WNW,4.09,0.0,1.73,,0.0,3830.32,35.31,2.95,17.29,301.2,BMTSV,8000,-120.263775,39.192188
587,2018-08-07 02:45:00,NW,4.31,0.0,1.21,,0.0,3815.08,35.32,2.88,16.71,318.2,BMTSV,8000,-120.263775,39.192188
588,2018-08-07 03:00:00,NW,4.29,0.0,0.94,,0.0,3799.84,35.35,3.03,16.39,325.1,BMTSV,8000,-120.263775,39.192188
589,2018-08-07 03:15:00,NW,3.15,0.0,0.92,,0.0,3789.68,37.03,2.38,15.64,320.9,BMTSV,8000,-120.263775,39.192188
590,2018-08-07 03:30:00,NW,3.07,0.0,0.58,,0.0,3779.52,37.05,2.22,15.26,321.8,BMTSV,8000,-120.263775,39.192188
591,2018-08-07 03:45:00,NW,2.46,0.0,-0.12,,0.0,3771.9,34.34,1.79,15.65,317.7,BMTSV,8000,-120.263775,39.192188
592,2018-08-07 04:00:00,NW,2.34,0.0,-0.35,,0.0,3766.82,34.78,1.79,15.19,315.8,BMTSV,8000,-120.263775,39.192188
593,2018-08-07 04:15:00,NNW,2.0,0.0,-0.42,,0.0,3761.74,34.09,1.36,15.42,335.3,BMTSV,8000,-120.263775,39.192188
594,2018-08-07 04:30:00,NNW,1.15,0.0,-0.47,,0.0,3756.66,33.08,0.72,15.84,341.3,BMTSV,8000,-120.263775,39.192188
595,2018-08-07 04:45:00,N,2.57,0.0,-0.26,,0.0,3754.12,33.36,1.03,15.94,1.39,BMTSV,8000,-120.263775,39.192188
596,2018-08-07 05:00:00,NNE,2.68,0.0,0.17,,0.0,3751.58,33.49,1.1,16.37,11.92,BMTSV,8000,-120.263775,39.192188
597,2018-08-07 05:15:00,NNE,3.14,0.0,0.37,,0.0,3746.5,32.98,1.87,16.83,13.09,BMTSV,8000,-120.263775,39.192188
598,2018-08-07 05:30:00,NNE,3.62,0.0,0.64,,0.0,3746.5,33.82,2.01,16.74,13.8,BMTSV,8000,-120.263775,39.192188
599,2018-08-07 05:45:00,NNE,3.43,0.0,0.9,,0.0,3743.96,34.35,2.3,16.79,14.43,BMTSV,8000,-120.263775,39.192188
600,2018-08-07 06:00:00,NNE,3.04,0.0,0.98,,0.0,3741.42,35.17,1.85,16.51,17.51,BMTSV,8000,-120.263775,39.192188
601,2018-08-07 06:15:00,NNE,2.62,0.0,1.11,,0.0,3741.42,35.75,1.63,16.41,15.51,BMTSV,8000,-120.263775,39.192188
602,2018-08-07 06:30:00,NNE,2.74,0.0,1.16,,0.0,3738.88,36.5,1.69,16.14,18.76,BMTSV,8000,-120.263775,39.192188
603,2018-08-07 06:45:00,NE,3.09,0.0,1.13,,0.0,3738.88,36.8,1.15,15.97,36.32,BMTSV,8000,-120.263775,39.192188
604,2018-08-07 07:00:00,NE,2.17,0.0,1.18,,0.0,3736.34,37.24,0.84,15.85,43.61,BMTSV,8000,-120.263775,39.192188
605,2018-08-07 07:15:00,NE,1.76,0.0,1.24,,0.0,3736.34,37.62,0.77,15.75,50.45,BMTSV,8000,-120.263775,39.192188
606,2018-08-07 07:30:00,ENE,2.71,0.0,1.19,,0.0,3733.8,38.11,1.02,15.5,62.36,BMTSV,8000,-120.263775,39.192188
607,2018-08-07 07:45:00,NE,2.38,0.0,1.19,,0.0,3733.8,37.89,0.83,15.59,45.45,BMTSV,8000,-120.263775,39.192188
608,2018-08-07 08:00:00,NE,2.38,0.0,1.23,,0.0,3733.8,37.93,0.92,15.62,39.0,BMTSV,8000,-120.263775,39.192188
609,2018-08-07 08:15:00,ENE,2.41,0.0,1.22,,0.0,3736.34,38.24,1.24,15.48,66.83,BMTSV,8000,-120.263775,39.192188
610,2018-08-07 08:30:00,NE,2.75,0.0,1.19,,0.0,3733.8,37.12,1.39,15.91,55.78,BMTSV,8000,-120.263775,39.192188
611,2018-08-07 08:45:00,ENE,2.65,0.0,1.18,,0.0,3733.8,37.98,1.25,15.54,57.41,BMTSV,8000,-120.263775,39.192188
612,2018-08-07 09:00:00,NE,2.85,0.0,1.02,,0.0,3731.26,37.04,1.06,15.75,55.96,BMTSV,8000,-120.263775,39.192188
