,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,pressure_set_1d,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
378,2018-08-16 19:00:00,98306.81,E,94374.12,8.54,,203.2,27.63,92.0,28.0,4.34,98092.7,28.83,EPRC1,1125,-122.51778,39.35917
379,2018-08-16 20:00:00,98272.95,E,94341.61,9.35,0.0,203.2,27.96,93.0,29.0,5.32,98054.65,29.17,EPRC1,1125,-122.51778,39.35917
380,2018-08-16 21:00:00,98239.09,ENE,94309.11,10.53,0.0,203.2,28.7,75.0,30.0,4.74,98011.28,29.94,EPRC1,1125,-122.51778,39.35917
381,2018-08-16 22:00:00,98205.22,ENE,94276.59,10.66,0.0,203.2,29.32,67.0,29.0,4.96,97968.45,30.67,EPRC1,1125,-122.51778,39.35917
382,2018-08-16 23:00:00,98171.36,ENE,94244.09,9.97,0.0,203.2,29.59,75.0,27.0,3.94,97929.27,31.11,EPRC1,1125,-122.51778,39.35917
383,2018-08-17 00:00:00,98171.36,E,94244.09,8.48,0.0,203.2,29.64,99.0,24.0,3.94,97925.85,31.39,EPRC1,1125,-122.51778,39.35917
384,2018-08-17 01:00:00,98137.5,ENE,94211.58,11.28,0.0,203.2,30.05,74.0,29.0,2.46,97892.02,31.39,EPRC1,1125,-122.51778,39.35917
385,2018-08-17 02:00:00,98103.63,E,94179.06,13.1,0.0,203.2,29.83,90.0,34.0,2.64,97866.44,30.72,EPRC1,1125,-122.51778,39.35917
386,2018-08-17 03:00:00,98137.5,W,94211.58,9.3,0.0,203.2,27.91,280.0,29.0,0.72,97920.25,29.11,EPRC1,1125,-122.51778,39.35917
387,2018-08-17 04:00:00,98205.22,NE,94276.59,12.4,0.0,203.2,26.99,48.0,40.0,0.58,98012.12,27.17,EPRC1,1125,-122.51778,39.35917
388,2018-08-17 05:00:00,98272.95,WNW,94341.61,9.42,0.0,203.2,,289.0,39.0,0.63,98116.67,24.28,EPRC1,1125,-122.51778,39.35917
389,2018-08-17 06:00:00,98306.81,WNW,94374.12,9.34,0.0,203.2,,293.0,40.0,0.49,98156.94,23.78,EPRC1,1125,-122.51778,39.35917
390,2018-08-17 07:00:00,98340.68,WNW,94406.63,10.24,0.0,203.2,,300.0,49.0,0.49,98221.28,21.44,EPRC1,1125,-122.51778,39.35917
391,2018-08-17 08:00:00,98340.68,NW,94406.63,9.22,0.0,203.2,,305.0,48.0,0.54,98231.45,20.67,EPRC1,1125,-122.51778,39.35917
392,2018-08-17 09:00:00,98374.54,WNW,94439.14,9.69,0.0,203.2,,292.0,52.0,0.4,98275.62,19.89,EPRC1,1125,-122.51778,39.35917
393,2018-08-17 10:00:00,98374.54,WNW,94439.14,9.66,0.0,203.2,,287.0,58.0,0.49,98299.45,18.11,EPRC1,1125,-122.51778,39.35917
394,2018-08-17 11:00:00,98374.54,SE,94439.14,13.08,0.0,203.2,,135.0,65.0,0.58,98275.56,19.89,EPRC1,1125,-122.51778,39.35917
395,2018-08-17 12:00:00,98408.41,WNW,94471.65,8.51,0.0,203.2,,286.0,62.0,0.63,98364.27,15.83,EPRC1,1125,-122.51778,39.35917
396,2018-08-17 13:00:00,98408.41,WNW,94471.65,8.71,0.0,203.2,,288.0,60.0,0.67,98354.3,16.56,EPRC1,1125,-122.51778,39.35917
397,2018-08-17 14:00:00,98476.13,WNW,94536.66,8.5,0.0,203.2,,288.0,64.0,0.58,98438.83,15.33,EPRC1,1125,-122.51778,39.35917
398,2018-08-17 15:00:00,98476.13,WNW,94536.66,8.29,0.0,203.2,,294.0,50.0,0.45,98389.02,19.0,EPRC1,1125,-122.51778,39.35917
399,2018-08-17 16:00:00,98510.0,E,94569.18,8.93,0.0,203.2,,94.0,37.0,0.8,98349.09,24.61,EPRC1,1125,-122.51778,39.35917
400,2018-08-17 17:00:00,98476.13,SE,94536.66,6.79,0.0,203.2,26.97,138.0,26.0,0.98,98271.35,28.06,EPRC1,1125,-122.51778,39.35917
401,2018-08-17 18:00:00,98476.13,SSE,94536.66,5.13,0.0,203.2,28.04,149.0,21.0,1.79,98250.58,29.72,EPRC1,1125,-122.51778,39.35917
402,2018-08-17 19:00:00,98442.27,ESE,94504.16,5.74,0.0,203.2,29.32,117.0,20.0,2.37,98197.47,31.28,EPRC1,1125,-122.51778,39.35917
403,2018-08-17 20:00:00,98408.41,ENE,94471.65,4.94,0.0,203.2,30.87,72.0,17.0,2.28,98141.3,33.11,EPRC1,1125,-122.51778,39.35917
404,2018-08-17 21:00:00,98374.54,ENE,94439.14,5.44,0.0,203.2,31.45,69.0,17.0,2.19,98100.12,33.72,EPRC1,1125,-122.51778,39.35917
405,2018-08-17 22:00:00,98306.81,E,94374.12,6.17,0.0,203.2,31.41,79.0,18.0,3.66,98033.9,33.61,EPRC1,1125,-122.51778,39.35917
406,2018-08-17 23:00:00,98239.09,ENE,94309.11,6.12,0.0,203.2,31.36,75.0,18.0,4.52,97966.98,33.56,EPRC1,1125,-122.51778,39.35917
407,2018-08-18 00:00:00,98205.22,E,94276.59,5.58,0.0,203.2,31.62,93.0,17.0,2.73,97929.21,33.89,EPRC1,1125,-122.51778,39.35917
408,2018-08-18 01:00:00,98205.22,ENE,94276.59,8.36,0.0,203.2,31.59,75.0,21.0,2.1,97933.16,33.56,EPRC1,1125,-122.51778,39.35917
409,2018-08-18 02:00:00,98205.22,NNE,94276.59,8.89,0.0,203.2,30.78,20.0,23.0,0.36,97944.69,32.61,EPRC1,1125,-122.51778,39.35917
410,2018-08-18 03:00:00,98205.22,NW,94276.59,8.22,0.0,203.2,28.26,305.0,26.0,0.58,97980.25,29.72,EPRC1,1125,-122.51778,39.35917
411,2018-08-18 04:00:00,98272.95,W,94341.61,8.01,0.0,203.2,26.6,278.0,30.0,0.8,98081.18,27.06,EPRC1,1125,-122.51778,39.35917
412,2018-08-18 05:00:00,98340.68,WSW,94406.63,6.7,0.0,203.2,,250.0,30.0,0.27,98167.89,25.56,EPRC1,1125,-122.51778,39.35917
413,2018-08-18 06:00:00,98340.68,W,94406.63,7.5,0.0,203.2,,261.0,33.0,0.36,98176.47,24.89,EPRC1,1125,-122.51778,39.35917
414,2018-08-18 07:00:00,98340.68,WSW,94406.63,6.33,0.0,203.2,,252.0,35.0,0.67,98206.01,22.61,EPRC1,1125,-122.51778,39.35917
415,2018-08-18 08:00:00,98340.68,WNW,94406.63,8.16,0.0,203.2,,286.0,42.0,0.45,98218.29,21.67,EPRC1,1125,-122.51778,39.35917
416,2018-08-18 09:00:00,98340.68,,94406.63,9.93,0.0,203.2,,,48.0,0.18,98221.28,21.44,EPRC1,1125,-122.51778,39.35917
417,2018-08-18 10:00:00,98340.68,W,94406.63,7.17,0.0,203.2,,274.0,48.0,0.76,98261.21,18.44,EPRC1,1125,-122.51778,39.35917
418,2018-08-18 11:00:00,98374.54,W,94439.14,6.86,0.0,203.2,,275.0,46.0,0.67,98290.49,18.78,EPRC1,1125,-122.51778,39.35917
419,2018-08-18 12:00:00,98374.54,W,94439.14,7.67,0.0,203.2,,276.0,50.0,0.67,98296.52,18.33,EPRC1,1125,-122.51778,39.35917
420,2018-08-18 13:00:00,98408.41,WSW,94471.65,8.87,0.0,203.2,,238.0,55.0,0.27,98333.3,18.11,EPRC1,1125,-122.51778,39.35917
421,2018-08-18 14:00:00,98442.27,W,94504.16,7.99,0.0,203.2,,280.0,58.0,0.4,98391.3,16.33,EPRC1,1125,-122.51778,39.35917
422,2018-08-18 15:00:00,98476.13,WSW,94536.66,9.79,0.0,203.2,,256.0,54.0,0.49,98383.77,19.39,EPRC1,1125,-122.51778,39.35917
423,2018-08-18 16:00:00,98510.0,SE,94569.18,11.73,0.0,203.2,,146.0,49.0,0.85,98369.14,23.06,EPRC1,1125,-122.51778,39.35917
424,2018-08-18 17:00:00,98476.13,,94536.66,9.05,0.0,203.2,27.68,,29.0,0.49,98261.64,28.83,EPRC1,1125,-122.51778,39.35917
425,2018-08-18 18:00:00,98476.13,NE,94536.66,7.77,0.0,203.2,30.15,42.0,22.0,1.48,98221.63,32.06,EPRC1,1125,-122.51778,39.35917
426,2018-08-18 19:00:00,98442.27,SE,94504.16,6.94,0.0,203.2,30.66,140.0,20.0,1.52,98179.8,32.72,EPRC1,1125,-122.51778,39.35917
427,2018-08-18 20:00:00,98374.54,ENE,94439.14,7.74,0.0,203.2,31.62,73.0,20.0,3.17,98100.69,33.67,EPRC1,1125,-122.51778,39.35917
428,2018-08-18 21:00:00,98306.81,E,94374.12,9.46,0.0,203.2,31.48,89.0,23.0,4.07,98037.86,33.28,EPRC1,1125,-122.51778,39.35917
429,2018-08-18 22:00:00,98272.95,ENE,94341.61,7.87,0.0,203.2,31.78,77.0,20.0,5.23,97997.44,33.83,EPRC1,1125,-122.51778,39.35917
430,2018-08-18 23:00:00,98171.36,E,94244.09,8.54,0.0,203.2,31.82,92.0,21.0,4.92,97896.74,33.78,EPRC1,1125,-122.51778,39.35917
431,2018-08-19 00:00:00,98137.5,E,94211.58,6.63,0.0,203.2,31.97,84.0,18.0,3.13,97858.29,34.17,EPRC1,1125,-122.51778,39.35917
432,2018-08-19 01:00:00,98103.63,E,94179.06,8.06,0.0,203.2,32.03,85.0,20.0,3.4,97825.82,34.06,EPRC1,1125,-122.51778,39.35917
433,2018-08-19 02:00:00,98069.77,ESE,94146.56,8.94,0.0,203.2,31.55,106.0,22.0,2.37,97799.53,33.44,EPRC1,1125,-122.51778,39.35917
434,2018-08-19 03:00:00,98069.77,W,94146.56,5.36,0.0,203.2,28.93,272.0,20.0,0.31,97831.43,30.83,EPRC1,1125,-122.51778,39.35917
435,2018-08-19 04:00:00,98103.63,NW,94179.06,5.31,0.0,203.2,27.1,310.0,23.0,0.67,97895.5,28.39,EPRC1,1125,-122.51778,39.35917
436,2018-08-19 05:00:00,98137.5,WNW,94211.58,6.74,0.0,203.2,,290.0,29.0,0.63,97957.3,26.17,EPRC1,1125,-122.51778,39.35917
437,2018-08-19 06:00:00,98137.5,W,94211.58,6.05,0.0,203.2,,259.0,31.0,0.4,97981.49,24.28,EPRC1,1125,-122.51778,39.35917
438,2018-08-19 07:00:00,98137.5,,94211.58,5.58,0.0,203.2,,,32.0,0.13,97995.19,23.22,EPRC1,1125,-122.51778,39.35917
439,2018-08-19 08:00:00,98137.5,,94211.58,6.48,0.0,203.2,,,38.0,0.4,98018.41,21.44,EPRC1,1125,-122.51778,39.35917
440,2018-08-19 09:00:00,98137.5,W,94211.58,7.95,0.0,203.2,,268.0,42.0,0.18,98018.38,21.44,EPRC1,1125,-122.51778,39.35917
441,2018-08-19 10:00:00,98137.5,WNW,94211.58,6.24,0.0,203.2,,282.0,41.0,0.45,98038.21,19.94,EPRC1,1125,-122.51778,39.35917
442,2018-08-19 11:00:00,98103.63,WNW,94179.06,5.32,0.0,203.2,,293.0,43.0,0.72,98028.0,18.17,EPRC1,1125,-122.51778,39.35917
443,2018-08-19 12:00:00,98137.5,WNW,94211.58,6.45,0.0,203.2,,296.0,47.0,0.45,98064.12,18.0,EPRC1,1125,-122.51778,39.35917
444,2018-08-19 13:00:00,98137.5,NW,94211.58,5.89,0.0,203.2,,306.0,47.0,0.31,98072.34,17.39,EPRC1,1125,-122.51778,39.35917
445,2018-08-19 14:00:00,98171.36,WNW,94244.09,6.24,0.0,203.2,,291.0,52.0,0.63,98122.73,16.17,EPRC1,1125,-122.51778,39.35917
446,2018-08-19 15:00:00,98171.36,WNW,94244.09,6.14,0.0,203.2,,295.0,46.0,0.49,98097.96,18.0,EPRC1,1125,-122.51778,39.35917
447,2018-08-19 16:00:00,98171.36,SSE,94244.09,9.41,0.0,203.2,,160.0,43.0,0.22,98036.1,22.67,EPRC1,1125,-122.51778,39.35917
448,2018-08-19 17:00:00,98137.5,SE,94211.58,8.57,0.0,203.2,,128.0,34.0,0.76,97964.4,25.61,EPRC1,1125,-122.51778,39.35917
449,2018-08-19 18:00:00,98103.63,SE,94179.06,10.54,0.0,203.2,27.5,137.0,33.0,1.16,97896.18,28.33,EPRC1,1125,-122.51778,39.35917
