,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,soil_moisture_set_1,electric_conductivity_set_1,soil_moisture_set_2,volt_set_1,soil_temp_set_4,peak_wind_direction_set_1,peak_wind_speed_set_1,wind_speed_set_1,air_temp_set_1,date_time,soil_temp_set_1,soil_temp_set_3,soil_temp_set_2,dew_point_temperature_set_1d,solar_radiation_set_1,snow_depth_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
233,WNW,4.92,0.508,27.52,291.0,11.0,4.0,0.0,10.0,13.6,26.9,291.0,4.92,2.68,29.44,2018-08-10 17:40:00,27.5,27.1,26.1,-3.95,604.0,0.0,BUFC1,4678,-120.115083, 40.481472
234,W,6.26,0.508,28.91,276.0,12.0,4.0,0.0,10.0,13.3,26.9,252.0,6.26,2.68,31.11,2018-08-10 18:40:00,31.2,26.9,26.9,-1.48,712.0,0.0,BUFC1,4678,-120.115083, 40.481472
235,WNW,7.15,0.508,29.6,284.0,10.0,5.0,0.0,11.0,13.3,26.8,272.0,7.15,3.13,32.22,2018-08-10 19:40:00,36.5,26.9,28.2,-3.04,854.0,15.24,BUFC1,4678,-120.115083, 40.481472
236,WSW,6.7,0.508,30.97,247.0,10.0,5.0,0.0,11.0,13.9,26.7,271.0,6.7,2.68,33.89,2018-08-10 20:40:00,41.7,27.2,30.0,-1.75,862.0,0.0,BUFC1,4678,-120.115083, 40.481472
237,WNW,9.39,0.508,31.46,285.0,7.0,5.0,0.0,11.0,13.2,26.7,282.0,9.39,4.92,35.0,2018-08-10 21:40:00,44.9,27.5,32.0,-5.58,826.0,15.24,BUFC1,4678,-120.115083, 40.481472
238,W,9.39,0.508,32.17,266.0,5.0,5.0,0.0,11.0,13.1,26.7,224.0,9.39,5.37,36.11,2018-08-10 22:40:00,46.6,27.9,33.8,-9.02,796.0,0.0,BUFC1,4678,-120.115083, 40.481472
239,W,9.84,0.508,31.82,281.0,6.0,5.0,0.0,11.0,13.7,26.7,302.0,9.84,4.47,35.56,2018-08-10 23:40:00,45.5,28.3,35.0,-7.14,689.0,0.0,BUFC1,4678,-120.115083, 40.481472
240,W,11.17,0.508,31.46,273.0,7.0,5.0,0.0,11.0,13.3,26.7,259.0,11.17,5.81,35.0,2018-08-11 00:40:00,42.4,28.8,35.3,-5.58,514.0,0.0,BUFC1,4678,-120.115083, 40.481472
241,WSW,10.28,0.508,30.38,256.0,9.0,5.0,0.0,12.0,13.1,26.7,269.0,10.28,5.81,33.33,2018-08-11 01:40:00,39.8,29.2,35.1,-3.58,315.0,0.0,BUFC1,4678,-120.115083, 40.481472
242,WSW,9.84,0.508,28.81,249.0,11.0,5.0,0.0,11.0,13.0,26.7,253.0,9.84,5.37,31.11,2018-08-11 02:40:00,37.5,29.5,34.7,-2.65,120.0,0.0,BUFC1,4678,-120.115083, 40.481472
243,WSW,7.15,0.508,27.29,246.0,15.0,4.0,0.0,11.0,12.8,26.7,253.0,7.15,4.47,28.89,2018-08-11 03:40:00,35.3,29.5,34.0,-0.24,7.0,0.0,BUFC1,4678,-120.115083, 40.481472
244,W,6.26,0.508,25.84,275.0,17.0,4.0,0.0,11.0,12.8,26.8,256.0,6.26,3.13,26.67,2018-08-11 04:40:00,33.2,29.5,33.2,-0.35,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
245,WNW,4.47,0.508,,286.0,20.0,4.0,0.0,11.0,12.8,26.9,280.0,4.47,2.68,23.33,2018-08-11 05:40:00,31.4,29.5,32.4,-0.91,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
246,W,5.81,0.508,,270.0,19.0,4.0,0.0,11.0,12.7,26.9,271.0,5.81,4.47,25.0,2018-08-11 06:40:00,29.7,29.5,31.6,-0.21,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
247,W,5.81,0.508,,277.0,24.0,4.0,0.0,11.0,12.8,26.9,263.0,5.81,2.23,19.44,2018-08-11 07:40:00,28.3,29.3,30.8,-1.72,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
248,ESE,2.23,0.508,,107.0,30.0,4.0,0.0,11.0,12.7,26.9,280.0,2.23,1.34,15.0,2018-08-11 08:40:00,26.8,29.1,30.0,-2.53,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
249,,1.34,0.508,,,33.0,4.0,0.0,11.0,12.7,26.9,108.0,1.34,0.0,15.0,2018-08-11 09:40:00,25.4,28.9,29.2,-1.24,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
250,,1.34,0.508,,,37.0,4.0,0.0,11.0,12.7,26.9,332.0,1.34,0.0,12.22,2018-08-11 10:40:00,24.2,28.6,28.4,-2.15,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
251,,0.9,0.508,,,37.0,4.0,0.0,10.0,12.7,26.9,308.0,0.9,0.0,11.11,2018-08-11 11:40:00,23.1,28.3,27.7,-3.15,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
252,,0.9,0.508,,,39.0,4.0,0.0,10.0,12.7,27.0,264.0,0.9,0.0,10.56,2018-08-11 12:40:00,22.0,28.1,26.9,-2.93,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
253,,1.34,0.508,,,42.0,4.0,0.0,10.0,12.7,26.9,177.0,1.34,0.0,10.0,2018-08-11 13:40:00,21.1,27.9,26.2,-2.43,7.0,0.0,BUFC1,4678,-120.115083, 40.481472
254,,1.34,0.508,,,28.0,4.0,0.0,10.0,12.9,26.9,112.0,1.34,0.0,18.33,2018-08-11 14:40:00,20.8,27.6,25.6,-0.57,106.0,0.0,BUFC1,4678,-120.115083, 40.481472
255,ENE,1.79,0.508,,74.0,18.0,4.0,0.0,10.0,13.7,26.9,77.0,1.79,0.9,26.11,2018-08-11 15:40:00,22.4,27.3,25.1,-0.03,290.0,0.0,BUFC1,4678,-120.115083, 40.481472
256,NW,4.02,0.508,26.87,311.0,14.0,4.0,0.0,10.0,13.4,26.9,292.0,4.02,1.79,28.33,2018-08-11 16:40:00,25.1,27.0,25.3,-1.63,499.0,0.0,BUFC1,4678,-120.115083, 40.481472
257,WSW,6.7,0.508,28.72,242.0,10.0,4.0,0.0,10.0,13.4,26.9,262.0,6.7,3.58,31.11,2018-08-11 17:40:00,28.2,26.9,25.9,-3.9,688.0,0.0,BUFC1,4678,-120.115083, 40.481472
258,SW,8.05,0.508,29.39,233.0,8.0,5.0,0.0,10.0,13.2,26.9,254.0,8.05,5.37,32.22,2018-08-11 18:40:00,32.1,26.8,26.9,-5.95,834.0,0.0,BUFC1,4678,-120.115083, 40.481472
259,WSW,8.49,0.508,30.27,249.0,8.0,5.0,0.0,11.0,13.4,26.9,259.0,8.49,4.92,33.33,2018-08-11 19:40:00,38.7,26.9,28.3,-5.11,920.0,0.0,BUFC1,4678,-120.115083, 40.481472
260,WSW,10.28,0.508,30.84,254.0,9.0,5.0,0.0,11.0,13.1,26.8,260.0,10.28,6.26,33.89,2018-08-11 20:40:00,44.2,27.0,30.5,-3.15,940.0,0.0,BUFC1,4678,-120.115083, 40.481472
261,WSW,10.73,0.508,31.15,239.0,8.0,6.0,0.0,11.0,13.8,26.7,244.0,10.73,6.26,34.44,2018-08-11 21:40:00,47.6,27.4,32.8,-4.27,899.0,0.0,BUFC1,4678,-120.115083, 40.481472
262,WSW,11.62,0.508,32.09,246.0,11.0,5.0,0.0,12.0,13.5,26.7,255.0,11.62,6.26,35.0,2018-08-11 22:40:00,49.0,27.9,34.8,0.4,803.0,15.24,BUFC1,4678,-120.115083, 40.481472
263,WSW,11.17,0.508,31.26,242.0,12.0,5.0,0.0,12.0,13.2,26.7,243.0,11.17,5.81,33.89,2018-08-11 23:40:00,46.9,28.5,36.0,0.71,643.0,0.0,BUFC1,4678,-120.115083, 40.481472
264,WSW,10.73,0.508,30.92,245.0,13.0,5.0,0.0,12.0,13.3,26.7,252.0,10.73,6.7,33.33,2018-08-12 00:40:00,43.5,29.0,36.2,1.37,480.0,0.0,BUFC1,4678,-120.115083, 40.481472
265,WSW,9.39,0.508,29.49,246.0,14.0,5.0,0.0,12.0,13.1,26.7,265.0,9.39,5.81,31.67,2018-08-12 01:40:00,40.6,29.5,35.9,1.06,280.0,0.0,BUFC1,4678,-120.115083, 40.481472
266,WSW,8.94,0.508,27.7,252.0,14.0,4.0,0.0,12.0,13.0,26.7,269.0,8.94,4.92,29.44,2018-08-12 02:40:00,38.0,29.7,35.2,-0.74,101.0,0.0,BUFC1,4678,-120.115083, 40.481472
267,WSW,8.05,0.508,26.39,240.0,15.0,4.0,0.0,11.0,12.8,26.8,253.0,8.05,4.47,27.22,2018-08-12 03:40:00,35.5,29.8,34.6,-1.6,7.0,0.0,BUFC1,4678,-120.115083, 40.481472
268,WSW,8.05,0.508,,246.0,16.0,4.0,0.0,11.0,12.8,26.9,259.0,8.05,4.92,26.11,2018-08-12 04:40:00,33.3,29.8,33.7,-1.63,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
269,WNW,6.7,0.508,,284.0,19.0,4.0,0.0,11.0,12.8,26.9,259.0,6.7,3.13,22.22,2018-08-12 05:40:00,31.5,29.8,32.7,-2.52,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
270,E,5.37,0.508,,93.0,24.0,4.0,0.0,11.0,12.8,26.9,288.0,5.37,1.34,20.0,2018-08-12 06:40:00,29.8,29.6,31.9,-1.24,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
271,W,3.58,0.508,,259.0,26.0,4.0,0.0,11.0,12.8,26.9,260.0,3.58,3.13,20.56,2018-08-12 07:40:00,28.2,29.5,31.0,0.34,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
272,NNE,4.02,0.508,,14.0,31.0,4.0,0.0,11.0,12.7,27.0,87.0,4.02,0.9,16.67,2018-08-12 08:40:00,26.9,29.3,30.1,-0.63,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
273,SE,2.68,0.508,,142.0,35.0,4.0,0.0,11.0,12.7,27.2,168.0,2.68,0.9,13.89,2018-08-12 09:40:00,25.6,29.0,29.4,-1.42,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
274,NE,1.79,0.508,,56.0,40.0,4.0,0.0,11.0,12.7,27.2,138.0,1.79,0.9,11.11,2018-08-12 10:40:00,24.2,28.8,28.6,-2.09,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
275,,1.34,0.508,,,41.0,4.0,0.0,10.0,12.7,27.2,259.0,1.34,0.0,10.0,2018-08-12 11:40:00,23.0,28.5,27.8,-2.76,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
276,SSE,1.79,0.508,,152.0,44.0,4.0,0.0,10.0,12.7,27.2,114.0,1.79,1.34,8.89,2018-08-12 12:40:00,22.0,28.2,27.0,-2.81,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
277,S,3.13,0.508,,185.0,43.0,4.0,0.0,10.0,12.7,27.2,153.0,3.13,1.34,10.56,2018-08-12 13:40:00,21.0,27.9,26.3,-1.61,8.0,0.0,BUFC1,4678,-120.115083, 40.481472
278,SE,2.68,0.508,,146.0,29.0,4.0,0.0,10.0,12.9,27.2,144.0,2.68,1.79,18.89,2018-08-12 14:40:00,20.7,27.8,25.6,0.4,109.0,0.0,BUFC1,4678,-120.115083, 40.481472
279,SE,2.23,0.508,,125.0,22.0,4.0,0.0,10.0,13.8,27.2,137.0,2.23,0.45,23.89,2018-08-12 15:40:00,22.4,27.4,25.2,0.87,297.0,0.0,BUFC1,4678,-120.115083, 40.481472
280,ESE,2.68,0.508,26.51,111.0,16.0,4.0,0.0,10.0,13.5,27.0,68.0,2.68,0.9,27.78,2018-08-12 16:40:00,24.9,27.1,25.3,-0.27,501.0,0.0,BUFC1,4678,-120.115083, 40.481472
281,NE,3.13,0.508,28.13,50.0,13.0,4.0,0.0,10.0,13.8,26.9,51.0,3.13,0.45,30.0,2018-08-12 17:40:00,27.7,26.9,25.8,-1.29,683.0,0.0,BUFC1,4678,-120.115083, 40.481472
282,W,6.7,0.508,29.16,264.0,10.0,4.0,0.0,10.0,13.3,26.9,284.0,6.7,3.58,31.67,2018-08-12 18:40:00,31.5,26.9,26.8,-3.47,830.0,0.0,BUFC1,4678,-120.115083, 40.481472
283,SW,7.6,0.508,29.6,225.0,10.0,5.0,0.0,11.0,13.5,26.9,256.0,7.6,4.02,32.22,2018-08-12 19:40:00,38.2,26.9,28.1,-3.04,929.0,0.0,BUFC1,4678,-120.115083, 40.481472
284,SW,8.49,0.508,30.97,221.0,10.0,5.0,0.0,11.0,13.2,26.9,233.0,8.49,4.02,33.89,2018-08-12 20:40:00,44.1,27.1,30.3,-1.75,958.0,0.0,BUFC1,4678,-120.115083, 40.481472
285,W,9.84,0.508,30.97,272.0,10.0,5.0,0.0,11.0,13.2,26.9,272.0,9.84,5.37,33.89,2018-08-12 21:40:00,47.9,27.5,32.8,-1.75,928.0,0.0,BUFC1,4678,-120.115083, 40.481472
286,WSW,11.17,0.508,31.44,250.0,10.0,6.0,0.0,12.0,13.5,26.8,208.0,11.17,4.47,34.44,2018-08-12 22:40:00,49.5,27.9,34.8,-1.32,832.0,0.0,BUFC1,4678,-120.115083, 40.481472
287,W,12.52,0.508,30.84,280.0,9.0,5.0,0.0,12.0,13.4,26.8,281.0,12.52,8.49,33.89,2018-08-12 23:40:00,47.2,28.5,36.0,-3.15,706.0,0.0,BUFC1,4678,-120.115083, 40.481472
288,W,13.86,0.508,30.5,265.0,10.0,5.0,0.0,12.0,13.5,26.7,278.0,13.86,6.7,33.33,2018-08-13 00:40:00,43.3,29.1,36.3,-2.18,521.0,0.0,BUFC1,4678,-120.115083, 40.481472
289,WSW,12.52,0.508,29.16,240.0,10.0,5.0,0.0,12.0,13.5,26.8,284.0,12.52,5.81,31.67,2018-08-13 01:40:00,40.2,29.5,35.9,-3.47,315.0,0.0,BUFC1,4678,-120.115083, 40.481472
290,SW,9.84,0.508,27.52,236.0,11.0,4.0,0.0,12.0,12.9,26.9,238.0,9.84,6.7,29.44,2018-08-13 02:40:00,37.6,29.8,35.2,-3.95,124.0,0.0,BUFC1,4678,-120.115083, 40.481472
291,WSW,9.39,0.508,25.71,251.0,12.0,4.0,0.0,11.0,12.8,26.9,250.0,9.39,4.02,26.67,2018-08-13 03:40:00,35.1,29.8,34.4,-4.99,5.0,0.0,BUFC1,4678,-120.115083, 40.481472
292,WNW,6.7,0.508,,286.0,16.0,4.0,0.0,11.0,12.8,26.9,269.0,6.7,3.13,23.33,2018-08-13 04:40:00,32.9,29.8,33.5,-3.9,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
293,W,6.7,0.508,,264.0,16.0,4.0,0.0,11.0,12.8,26.9,255.0,6.7,3.58,23.33,2018-08-13 05:40:00,30.8,29.8,32.6,-3.9,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
294,NW,5.37,0.508,,324.0,21.0,4.0,0.0,11.0,12.8,26.9,258.0,5.37,2.68,19.44,2018-08-13 06:40:00,29.1,29.6,31.7,-3.51,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
295,SSW,4.92,0.508,,210.0,23.0,4.0,0.0,11.0,12.8,27.1,331.0,4.92,2.68,17.22,2018-08-13 07:40:00,27.5,29.5,30.7,-4.18,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
296,SSW,3.13,0.508,,204.0,28.0,4.0,0.0,11.0,12.7,27.2,81.0,3.13,0.45,13.89,2018-08-13 08:40:00,26.0,29.2,29.8,-4.42,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
297,SSE,1.34,0.508,,156.0,30.0,4.0,0.0,11.0,12.7,27.2,155.0,1.34,0.9,11.11,2018-08-13 09:40:00,24.5,29.0,29.0,-5.94,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
298,,1.79,0.508,,,34.0,4.0,0.0,10.0,12.7,27.2,41.0,1.79,0.0,10.56,2018-08-13 10:40:00,23.2,28.7,28.1,-4.77,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
299,ESE,1.34,0.508,,114.0,31.0,4.0,0.0,10.0,12.7,27.2,126.0,1.34,0.45,10.0,2018-08-13 11:40:00,22.0,28.4,27.3,-6.48,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
300,ESE,1.34,0.508,,116.0,33.0,4.0,0.0,10.0,12.7,27.2,125.0,1.34,0.45,8.89,2018-08-13 12:40:00,21.1,28.1,26.5,-6.64,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
301,,1.34,0.508,,,36.0,4.0,0.0,10.0,12.7,27.2,143.0,1.34,0.0,8.33,2018-08-13 13:40:00,20.2,27.9,25.8,-6.0,7.0,0.0,BUFC1,4678,-120.115083, 40.481472
302,,2.23,0.508,,,26.0,4.0,0.0,10.0,12.8,27.2,127.0,2.23,0.0,15.56,2018-08-13 14:40:00,19.7,27.6,25.1,-3.97,86.0,0.0,BUFC1,4678,-120.115083, 40.481472
303,SSE,2.68,0.508,,154.0,15.0,4.0,0.0,10.0,13.9,27.2,103.0,2.68,1.34,24.44,2018-08-13 15:40:00,21.4,27.2,24.7,-3.85,314.0,0.0,BUFC1,4678,-120.115083, 40.481472
304,N,2.68,0.508,26.28,358.0,11.0,4.0,0.0,10.0,13.5,27.2,344.0,2.68,1.79,27.22,2018-08-13 16:40:00,24.3,26.9,24.8,-5.69,502.0,0.0,BUFC1,4678,-120.115083, 40.481472
305,WNW,4.92,0.508,27.36,298.0,9.0,4.0,0.0,10.0,13.3,27.0,249.0,4.92,2.23,29.44,2018-08-13 17:40:00,27.0,26.7,25.3,-6.56,698.0,15.24,BUFC1,4678,-120.115083, 40.481472
306,W,6.7,0.508,28.54,268.0,8.0,4.0,0.0,10.0,13.3,26.9,258.0,6.7,3.58,31.11,2018-08-13 18:40:00,31.2,26.7,26.3,-6.79,844.0,15.24,BUFC1,4678,-120.115083, 40.481472
307,W,8.05,0.508,28.97,278.0,8.0,5.0,0.0,10.0,14.0,26.9,220.0,8.05,4.92,31.67,2018-08-13 19:40:00,38.2,26.7,27.7,-6.37,932.0,0.0,BUFC1,4678,-120.115083, 40.481472
308,W,9.39,0.508,29.94,278.0,9.0,5.0,0.0,11.0,13.3,26.9,282.0,9.39,4.92,32.78,2018-08-13 20:40:00,44.0,26.8,30.0,-4.0,968.0,15.24,BUFC1,4678,-120.115083, 40.481472
309,WSW,9.84,0.508,30.5,258.0,10.0,5.0,0.0,11.0,13.5,26.9,236.0,9.84,4.47,33.33,2018-08-13 21:40:00,47.9,27.3,32.5,-2.18,931.0,0.0,BUFC1,4678,-120.115083, 40.481472
310,WSW,9.84,0.508,30.5,255.0,10.0,5.0,0.0,11.0,13.6,26.8,224.0,9.84,5.81,33.33,2018-08-13 22:40:00,49.5,27.8,34.6,-2.18,841.0,0.0,BUFC1,4678,-120.115083, 40.481472
311,WNW,11.17,0.508,30.64,284.0,11.0,5.0,0.0,12.0,13.4,26.8,266.0,11.17,6.7,33.33,2018-08-13 23:40:00,47.2,28.4,35.9,-0.91,696.0,0.0,BUFC1,4678,-120.115083, 40.481472
312,WSW,10.28,0.508,30.17,255.0,11.0,5.0,0.0,12.0,13.7,26.7,260.0,10.28,5.37,32.78,2018-08-14 00:40:00,43.1,28.9,36.1,-1.34,513.0,0.0,BUFC1,4678,-120.115083, 40.481472
313,WSW,9.84,0.508,29.37,253.0,12.0,5.0,0.0,12.0,13.2,26.8,272.0,9.84,5.81,31.67,2018-08-14 01:40:00,40.0,29.4,35.7,-1.04,314.0,0.0,BUFC1,4678,-120.115083, 40.481472
314,WSW,9.39,0.508,27.7,257.0,13.0,4.0,0.0,11.0,12.9,26.9,235.0,9.39,5.37,29.44,2018-08-14 02:40:00,37.4,29.6,35.0,-1.74,119.0,0.0,BUFC1,4678,-120.115083, 40.481472
315,WSW,7.15,0.508,,242.0,14.0,4.0,0.0,11.0,12.8,26.9,249.0,7.15,3.58,26.11,2018-08-14 03:40:00,35.0,29.8,34.3,-3.41,6.0,0.0,BUFC1,4678,-120.115083, 40.481472
316,WSW,6.26,0.508,,251.0,14.0,4.0,0.0,11.0,12.8,26.9,244.0,6.26,4.47,25.56,2018-08-14 04:40:00,32.8,29.8,33.4,-3.86,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
317,W,6.26,0.508,,276.0,19.0,4.0,0.0,11.0,12.8,26.9,262.0,6.26,2.68,22.78,2018-08-14 05:40:00,30.9,29.7,32.4,-2.06,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
318,WSW,4.92,0.508,,245.0,20.0,4.0,0.0,11.0,12.8,26.9,278.0,4.92,2.23,21.67,2018-08-14 06:40:00,29.3,29.5,31.6,-2.29,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
319,S,3.58,0.508,,190.0,29.0,4.0,0.0,11.0,12.8,27.1,85.0,3.58,0.9,16.11,2018-08-14 07:40:00,27.8,29.4,30.7,-2.02,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
320,W,2.68,0.508,,279.0,32.0,4.0,0.0,11.0,12.7,27.2,94.0,2.68,0.9,14.44,2018-08-14 08:40:00,26.2,29.2,29.8,-2.15,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
321,NW,1.34,0.508,,320.0,34.0,4.0,0.0,11.0,12.7,27.2,194.0,1.34,0.45,12.78,2018-08-14 09:40:00,24.8,28.9,29.0,-2.8,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
322,W,1.79,0.508,,267.0,37.0,4.0,0.0,10.0,12.7,27.2,132.0,1.79,0.45,11.11,2018-08-14 10:40:00,23.5,28.7,28.2,-3.15,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
323,,3.13,0.508,,,40.0,4.0,0.0,10.0,12.7,27.2,148.0,3.13,0.0,9.44,2018-08-14 11:40:00,22.4,28.4,27.4,-3.6,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
324,,1.34,0.508,,,42.0,4.0,0.0,10.0,12.7,27.2,211.0,1.34,0.0,10.0,2018-08-14 12:40:00,21.4,28.1,26.6,-2.43,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
325,,1.79,0.508,,,40.0,4.0,0.0,10.0,12.7,27.2,285.0,1.79,0.0,11.67,2018-08-14 13:40:00,20.7,27.8,25.9,-1.59,9.0,0.0,BUFC1,4678,-120.115083, 40.481472
326,,1.79,0.508,,,26.0,4.0,0.0,10.0,12.9,27.2,157.0,1.79,0.0,19.44,2018-08-14 14:40:00,20.6,27.6,25.3,-0.63,124.0,0.0,BUFC1,4678,-120.115083, 40.481472
327,NW,2.23,0.508,,324.0,20.0,4.0,0.0,10.0,13.8,27.2,336.0,2.23,0.9,23.89,2018-08-14 15:40:00,22.5,27.2,25.0,-0.44,305.0,0.0,BUFC1,4678,-120.115083, 40.481472
328,ENE,2.68,0.508,26.42,78.0,16.0,4.0,0.0,10.0,13.4,27.2,79.0,2.68,0.9,27.22,2018-08-14 16:40:00,25.0,27.0,25.2,-0.73,508.0,0.0,BUFC1,4678,-120.115083, 40.481472
329,WNW,3.58,0.508,27.7,296.0,13.0,4.0,0.0,10.0,13.3,27.0,317.0,3.58,1.34,29.44,2018-08-14 17:40:00,27.6,26.8,25.7,-1.74,688.0,0.0,BUFC1,4678,-120.115083, 40.481472
330,W,5.37,0.508,28.81,269.0,11.0,4.0,0.0,10.0,13.8,26.9,242.0,5.37,2.23,31.11,2018-08-14 18:40:00,31.7,26.7,26.6,-2.65,821.0,0.0,BUFC1,4678,-120.115083, 40.481472
331,WSW,5.37,0.508,28.81,257.0,11.0,5.0,0.0,10.0,13.6,26.9,288.0,5.37,2.68,31.11,2018-08-14 19:40:00,37.9,26.8,28.0,-2.65,784.0,0.0,BUFC1,4678,-120.115083, 40.481472
332,WNW,6.26,0.508,30.5,300.0,10.0,5.0,0.0,11.0,13.3,26.9,245.0,6.26,2.23,33.33,2018-08-14 20:40:00,41.9,26.9,30.0,-2.18,910.0,0.0,BUFC1,4678,-120.115083, 40.481472
333,WSW,7.15,0.508,31.11,257.0,11.0,5.0,0.0,11.0,13.5,26.9,313.0,7.15,2.68,33.89,2018-08-14 21:40:00,45.5,27.3,32.0,-0.47,875.0,15.24,BUFC1,4678,-120.115083, 40.481472
334,NW,7.6,0.508,31.11,324.0,11.0,5.0,0.0,11.0,13.2,26.8,255.0,7.6,2.23,33.89,2018-08-14 22:40:00,47.3,27.8,33.8,-0.47,782.0,0.0,BUFC1,4678,-120.115083, 40.481472
335,W,6.26,0.508,31.11,261.0,11.0,5.0,0.0,12.0,13.1,26.8,293.0,6.26,3.58,33.89,2018-08-14 23:40:00,45.6,28.2,35.0,-0.47,662.0,0.0,BUFC1,4678,-120.115083, 40.481472
336,W,6.7,0.508,31.59,271.0,11.0,5.0,0.0,12.0,13.9,26.8,290.0,6.7,2.68,34.44,2018-08-15 00:40:00,42.5,28.8,35.3,-0.04,505.0,0.0,BUFC1,4678,-120.115083, 40.481472
337,WSW,7.6,0.508,30.77,253.0,12.0,5.0,0.0,11.0,13.5,26.8,274.0,7.6,4.92,33.33,2018-08-15 01:40:00,40.3,29.1,35.1,0.27,336.0,0.0,BUFC1,4678,-120.115083, 40.481472
338,WSW,8.49,0.508,28.58,251.0,14.0,5.0,0.0,11.0,12.9,26.9,222.0,8.49,4.92,30.56,2018-08-15 02:40:00,38.4,29.4,34.8,0.16,104.0,0.0,BUFC1,4678,-120.115083, 40.481472
339,SW,10.28,0.508,26.97,215.0,20.0,4.0,0.0,11.0,12.9,26.9,206.0,10.28,6.7,28.33,2018-08-15 03:40:00,36.5,29.5,34.3,3.27,5.0,0.0,BUFC1,4678,-120.115083, 40.481472
340,WSW,8.94,0.508,25.97,241.0,22.0,4.0,0.0,11.0,12.8,26.9,243.0,8.94,5.37,26.67,2018-08-15 04:40:00,34.7,29.5,33.6,3.22,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
341,WNW,6.26,0.508,,296.0,25.0,4.0,0.0,11.0,12.8,26.9,264.0,6.26,3.13,23.89,2018-08-15 05:40:00,32.9,29.5,32.9,2.65,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
342,W,4.47,0.508,,271.0,19.0,4.0,0.0,11.0,12.8,26.9,272.0,4.47,2.68,23.33,2018-08-15 06:40:00,31.1,29.5,32.2,-1.6,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
343,W,4.02,0.508,,264.0,19.0,4.0,0.0,11.0,12.8,27.0,269.0,4.02,2.68,24.44,2018-08-15 07:40:00,29.8,29.5,31.4,-0.68,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
344,WNW,4.02,0.508,,293.0,19.0,4.0,0.0,11.0,12.7,27.2,273.0,4.02,1.79,22.78,2018-08-15 08:40:00,28.8,29.2,30.7,-2.06,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
345,SSW,2.23,0.508,,197.0,26.0,4.0,0.0,11.0,12.7,27.2,270.0,2.23,0.45,18.89,2018-08-15 09:40:00,27.8,29.1,30.0,-1.1,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
346,SSE,2.68,0.508,,150.0,30.0,4.0,0.0,11.0,12.7,27.2,147.0,2.68,1.34,16.67,2018-08-15 10:40:00,26.5,28.9,29.5,-1.07,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
347,NW,2.68,0.508,,317.0,32.0,4.0,0.0,10.0,12.7,27.2,294.0,2.68,0.9,15.56,2018-08-15 11:40:00,25.3,28.7,28.8,-1.17,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
348,WNW,1.79,0.508,,285.0,32.0,4.0,0.0,10.0,12.7,27.2,303.0,1.79,0.45,16.11,2018-08-15 12:40:00,24.5,28.4,28.1,-0.68,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
