,date_time,precip_accum_fifteen_minute_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
340,2018-08-04 13:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
341,2018-08-04 13:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
342,2018-08-04 13:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
343,2018-08-04 13:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
344,2018-08-04 14:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
345,2018-08-04 14:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
346,2018-08-04 14:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
347,2018-08-04 14:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
348,2018-08-04 15:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
349,2018-08-04 15:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
350,2018-08-04 15:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
351,2018-08-04 15:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
352,2018-08-04 16:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
353,2018-08-04 16:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
354,2018-08-04 16:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
355,2018-08-04 16:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
356,2018-08-04 17:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
357,2018-08-04 17:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
358,2018-08-04 17:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
359,2018-08-04 17:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
360,2018-08-04 18:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
361,2018-08-04 18:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
362,2018-08-04 18:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
363,2018-08-04 18:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
364,2018-08-04 19:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
365,2018-08-04 19:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
366,2018-08-04 19:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
367,2018-08-04 19:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
368,2018-08-04 20:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
369,2018-08-04 20:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
370,2018-08-04 20:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
371,2018-08-04 20:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
372,2018-08-04 21:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
373,2018-08-04 21:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
374,2018-08-04 21:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
375,2018-08-04 21:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
376,2018-08-04 22:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
377,2018-08-04 22:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
378,2018-08-04 22:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
379,2018-08-04 22:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
380,2018-08-04 23:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
381,2018-08-04 23:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
382,2018-08-04 23:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
383,2018-08-04 23:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
384,2018-08-05 00:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
385,2018-08-05 00:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
386,2018-08-05 00:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
387,2018-08-05 00:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
388,2018-08-05 01:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
389,2018-08-05 01:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
390,2018-08-05 01:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
391,2018-08-05 01:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
392,2018-08-05 02:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
393,2018-08-05 02:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
394,2018-08-05 02:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
395,2018-08-05 02:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
396,2018-08-05 03:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
397,2018-08-05 03:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
398,2018-08-05 03:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
399,2018-08-05 03:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
400,2018-08-05 04:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
401,2018-08-05 04:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
402,2018-08-05 04:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
403,2018-08-05 04:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
404,2018-08-05 05:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
405,2018-08-05 05:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
406,2018-08-05 05:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
407,2018-08-05 05:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
408,2018-08-05 06:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
409,2018-08-05 06:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
410,2018-08-05 06:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
411,2018-08-05 06:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
412,2018-08-05 07:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
413,2018-08-05 07:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
414,2018-08-05 07:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
415,2018-08-05 07:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
416,2018-08-05 08:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
417,2018-08-05 08:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
418,2018-08-05 08:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
419,2018-08-05 08:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
420,2018-08-05 09:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
421,2018-08-05 09:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
422,2018-08-05 09:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
423,2018-08-05 09:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
424,2018-08-05 10:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
425,2018-08-05 10:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
426,2018-08-05 10:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
427,2018-08-05 10:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
428,2018-08-05 11:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
429,2018-08-05 11:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
430,2018-08-05 11:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
431,2018-08-05 11:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
432,2018-08-05 12:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
433,2018-08-05 12:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
434,2018-08-05 12:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
435,2018-08-05 12:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
436,2018-08-05 13:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
437,2018-08-05 13:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
438,2018-08-05 13:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
439,2018-08-05 13:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
440,2018-08-05 14:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
441,2018-08-05 14:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
442,2018-08-05 14:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
443,2018-08-05 14:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
444,2018-08-05 15:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
445,2018-08-05 15:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
446,2018-08-05 15:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
447,2018-08-05 15:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
448,2018-08-05 16:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
449,2018-08-05 16:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
450,2018-08-05 16:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
451,2018-08-05 16:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
452,2018-08-05 17:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
453,2018-08-05 17:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
454,2018-08-05 17:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
455,2018-08-05 17:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
456,2018-08-05 18:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
457,2018-08-05 18:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
458,2018-08-05 18:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
459,2018-08-05 18:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
460,2018-08-05 19:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
461,2018-08-05 19:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
462,2018-08-05 19:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
463,2018-08-05 19:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
464,2018-08-05 20:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
465,2018-08-05 20:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
466,2018-08-05 20:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
467,2018-08-05 20:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
468,2018-08-05 21:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
469,2018-08-05 21:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
470,2018-08-05 21:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
471,2018-08-05 21:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
472,2018-08-05 22:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
473,2018-08-05 22:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
474,2018-08-05 22:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
475,2018-08-05 22:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
476,2018-08-05 23:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
477,2018-08-05 23:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
478,2018-08-05 23:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
479,2018-08-05 23:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
480,2018-08-06 00:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
481,2018-08-06 00:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
482,2018-08-06 00:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
483,2018-08-06 00:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
484,2018-08-06 01:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
485,2018-08-06 01:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
486,2018-08-06 01:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
487,2018-08-06 01:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
488,2018-08-06 02:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
489,2018-08-06 02:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
490,2018-08-06 02:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
491,2018-08-06 02:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
492,2018-08-06 03:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
493,2018-08-06 03:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
494,2018-08-06 03:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
495,2018-08-06 03:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
496,2018-08-06 04:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
497,2018-08-06 04:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
498,2018-08-06 04:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
499,2018-08-06 04:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
500,2018-08-06 05:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
501,2018-08-06 05:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
502,2018-08-06 05:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
503,2018-08-06 05:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
504,2018-08-06 06:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
505,2018-08-06 06:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
506,2018-08-06 06:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
507,2018-08-06 06:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
508,2018-08-06 07:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
509,2018-08-06 07:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
510,2018-08-06 07:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
511,2018-08-06 07:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
512,2018-08-06 08:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
513,2018-08-06 08:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
514,2018-08-06 08:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
515,2018-08-06 08:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
516,2018-08-06 09:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
517,2018-08-06 09:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
518,2018-08-06 09:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
519,2018-08-06 09:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
520,2018-08-06 10:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
521,2018-08-06 10:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
522,2018-08-06 10:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
523,2018-08-06 10:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
524,2018-08-06 11:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
525,2018-08-06 11:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
526,2018-08-06 11:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
527,2018-08-06 11:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
528,2018-08-06 12:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
529,2018-08-06 12:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
530,2018-08-06 12:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
531,2018-08-06 12:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
532,2018-08-06 13:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
533,2018-08-06 13:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
534,2018-08-06 13:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
535,2018-08-06 13:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
536,2018-08-06 14:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
537,2018-08-06 14:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
538,2018-08-06 14:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
539,2018-08-06 14:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
540,2018-08-06 15:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
541,2018-08-06 15:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
542,2018-08-06 15:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
543,2018-08-06 15:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
544,2018-08-06 16:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
545,2018-08-06 16:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
546,2018-08-06 16:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
547,2018-08-06 16:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
548,2018-08-06 17:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
549,2018-08-06 17:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
550,2018-08-06 17:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
551,2018-08-06 17:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
552,2018-08-06 18:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
553,2018-08-06 18:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
554,2018-08-06 18:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
555,2018-08-06 18:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
556,2018-08-06 19:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
557,2018-08-06 19:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
558,2018-08-06 19:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
559,2018-08-06 19:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
560,2018-08-06 20:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
561,2018-08-06 20:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
562,2018-08-06 20:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
563,2018-08-06 20:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
564,2018-08-06 21:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
565,2018-08-06 21:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
566,2018-08-06 21:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
567,2018-08-06 21:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
568,2018-08-06 22:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
569,2018-08-06 22:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
570,2018-08-06 22:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
571,2018-08-06 22:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
572,2018-08-06 23:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
573,2018-08-06 23:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
574,2018-08-06 23:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
575,2018-08-06 23:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
576,2018-08-07 00:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
577,2018-08-07 00:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
578,2018-08-07 00:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
579,2018-08-07 00:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
580,2018-08-07 01:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
581,2018-08-07 01:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
582,2018-08-07 01:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
583,2018-08-07 01:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
584,2018-08-07 02:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
585,2018-08-07 02:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
586,2018-08-07 02:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
587,2018-08-07 02:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
588,2018-08-07 03:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
589,2018-08-07 03:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
590,2018-08-07 03:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
591,2018-08-07 03:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
592,2018-08-07 04:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
593,2018-08-07 04:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
594,2018-08-07 04:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
595,2018-08-07 04:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
596,2018-08-07 05:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
597,2018-08-07 05:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
598,2018-08-07 05:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
599,2018-08-07 05:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
600,2018-08-07 06:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
601,2018-08-07 06:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
602,2018-08-07 06:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
603,2018-08-07 06:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
604,2018-08-07 07:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
605,2018-08-07 07:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
606,2018-08-07 07:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
607,2018-08-07 07:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
608,2018-08-07 08:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
609,2018-08-07 08:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
610,2018-08-07 08:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
611,2018-08-07 08:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
612,2018-08-07 09:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
613,2018-08-07 09:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
614,2018-08-07 09:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
615,2018-08-07 09:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
616,2018-08-07 10:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
617,2018-08-07 10:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
618,2018-08-07 10:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
619,2018-08-07 10:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
620,2018-08-07 11:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
621,2018-08-07 11:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
622,2018-08-07 11:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
623,2018-08-07 11:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
624,2018-08-07 12:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
625,2018-08-07 12:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
626,2018-08-07 12:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
627,2018-08-07 12:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
628,2018-08-07 13:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
629,2018-08-07 13:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
630,2018-08-07 13:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
631,2018-08-07 13:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
632,2018-08-07 14:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
633,2018-08-07 14:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
634,2018-08-07 14:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
635,2018-08-07 14:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
636,2018-08-07 15:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
637,2018-08-07 15:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
638,2018-08-07 15:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
639,2018-08-07 15:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
640,2018-08-07 16:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
641,2018-08-07 16:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
642,2018-08-07 16:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
643,2018-08-07 16:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
644,2018-08-07 17:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
645,2018-08-07 17:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
646,2018-08-07 17:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
647,2018-08-07 17:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
648,2018-08-07 18:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
649,2018-08-07 18:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
650,2018-08-07 18:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
651,2018-08-07 18:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
652,2018-08-07 19:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
653,2018-08-07 19:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
654,2018-08-07 19:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
655,2018-08-07 19:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
656,2018-08-07 20:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
657,2018-08-07 20:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
658,2018-08-07 20:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
659,2018-08-07 20:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
660,2018-08-07 21:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
661,2018-08-07 21:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
662,2018-08-07 21:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
663,2018-08-07 21:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
664,2018-08-07 22:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
665,2018-08-07 22:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
666,2018-08-07 22:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
667,2018-08-07 22:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
668,2018-08-07 23:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
669,2018-08-07 23:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
670,2018-08-07 23:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
671,2018-08-07 23:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
672,2018-08-08 00:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
673,2018-08-08 00:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
674,2018-08-08 00:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
675,2018-08-08 00:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
676,2018-08-08 01:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
677,2018-08-08 01:15:00,0.0,,PSRC1,5776,-120.13667,39.37944
678,2018-08-08 01:30:00,0.0,,PSRC1,5776,-120.13667,39.37944
679,2018-08-08 01:45:00,0.0,,PSRC1,5776,-120.13667,39.37944
680,2018-08-08 02:00:00,0.0,0.0,PSRC1,5776,-120.13667,39.37944
