,road_freezing_temp_set_2,date_time,road_freezing_temp_set_1,road_subsurface_tmp_set_1,road_temp_set_1,road_temp_set_2,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,wind_cardinal_direction_set_1d,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
884,0.0,2018-08-10 08:26:00,0.0,31.4,21.5,21.5,1.96,,297.0,WNW,39.0,0.83,1.67,16.0,CTHAT,4366,-121.76199,40.85216
885,0.0,2018-08-10 08:41:00,0.0,31.3,21.4,21.4,0.9,,272.0,W,35.0,1.11,1.67,16.5,CTHAT,4366,-121.76199,40.85216
886,0.0,2018-08-10 08:56:00,0.0,31.2,21.3,21.2,-1.08,,255.0,WSW,29.0,1.39,1.67,17.2,CTHAT,4366,-121.76199,40.85216
887,0.0,2018-08-10 09:11:00,0.0,31.1,21.4,21.4,-0.51,,289.0,WNW,28.0,1.11,2.22,18.4,CTHAT,4366,-121.76199,40.85216
888,0.0,2018-08-10 09:26:00,0.0,31.0,21.3,21.2,-0.16,,285.0,WNW,31.0,1.11,1.39,17.2,CTHAT,4366,-121.76199,40.85216
889,0.0,2018-08-10 09:41:00,0.0,30.9,21.1,21.1,-0.52,,274.0,W,30.0,0.83,1.39,17.3,CTHAT,4366,-121.76199,40.85216
890,0.0,2018-08-10 09:56:00,0.0,30.8,21.0,20.9,-0.25,,269.0,W,32.0,0.83,1.39,16.6,CTHAT,4366,-121.76199,40.85216
891,0.0,2018-08-10 10:11:00,0.0,30.7,20.8,20.8,0.81,,293.0,WNW,35.0,0.56,0.83,16.4,CTHAT,4366,-121.76199,40.85216
892,0.0,2018-08-10 10:26:00,0.0,30.6,20.7,20.6,0.78,,276.0,W,37.0,0.83,0.56,15.5,CTHAT,4366,-121.76199,40.85216
893,0.0,2018-08-10 10:41:00,0.0,30.6,20.6,20.5,1.69,,279.0,W,40.0,0.83,1.11,15.3,CTHAT,4366,-121.76199,40.85216
894,0.0,2018-08-10 10:56:00,0.0,30.5,20.4,20.3,2.19,,272.0,W,42.0,0.83,0.83,15.1,CTHAT,4366,-121.76199,40.85216
895,0.0,2018-08-10 11:11:00,0.0,30.4,20.3,20.2,2.19,,274.0,W,42.0,0.83,1.11,15.1,CTHAT,4366,-121.76199,40.85216
896,0.0,2018-08-10 11:26:00,0.0,30.3,20.1,20.0,2.28,,276.0,W,42.0,0.83,1.39,15.2,CTHAT,4366,-121.76199,40.85216
897,0.0,2018-08-10 11:41:00,0.0,30.2,20.0,19.9,2.62,,269.0,W,43.0,0.83,1.39,15.2,CTHAT,4366,-121.76199,40.85216
898,0.0,2018-08-10 11:56:00,0.0,30.1,19.8,19.7,2.9,,275.0,W,45.0,0.56,1.67,14.8,CTHAT,4366,-121.76199,40.85216
899,0.0,2018-08-10 12:11:00,0.0,30.0,19.7,19.7,2.76,,297.0,WNW,44.0,0.56,0.83,15.0,CTHAT,4366,-121.76199,40.85216
900,0.0,2018-08-10 12:26:00,0.0,29.9,19.7,19.6,3.26,,294.0,WNW,45.0,0.83,1.11,15.2,CTHAT,4366,-121.76199,40.85216
901,0.0,2018-08-10 12:41:00,0.0,29.8,19.5,19.5,3.21,,281.0,W,46.0,0.28,0.83,14.8,CTHAT,4366,-121.76199,40.85216
902,0.0,2018-08-10 12:56:00,0.0,29.7,19.4,19.4,2.67,,290.0,WNW,44.0,0.28,0.28,14.9,CTHAT,4366,-121.76199,40.85216
903,0.0,2018-08-10 13:11:00,0.0,29.6,19.4,19.4,2.28,,262.0,W,42.0,0.28,0.56,15.2,CTHAT,4366,-121.76199,40.85216
904,0.0,2018-08-10 13:26:00,0.0,29.5,19.3,19.3,2.1,,,,42.0,0.0,0.28,15.0,CTHAT,4366,-121.76199,40.85216
905,0.0,2018-08-10 13:41:00,0.0,29.4,19.3,19.3,2.53,,253.0,WSW,43.0,0.28,0.28,15.1,CTHAT,4366,-121.76199,40.85216
906,0.0,2018-08-10 13:56:00,0.0,29.3,19.4,19.3,2.94,,,,44.0,0.0,0.28,15.2,CTHAT,4366,-121.76199,40.85216
907,0.0,2018-08-10 14:11:00,0.0,29.2,19.5,19.4,3.85,,,,46.0,0.0,0.0,15.5,CTHAT,4366,-121.76199,40.85216
908,0.0,2018-08-10 14:26:00,0.0,29.2,19.7,19.7,4.83,,,,48.0,0.0,0.28,15.9,CTHAT,4366,-121.76199,40.85216
909,0.0,2018-08-10 14:41:00,0.0,29.1,20.0,20.2,5.86,,,,49.0,0.0,0.0,16.7,CTHAT,4366,-121.76199,40.85216
910,0.0,2018-08-10 14:56:00,0.0,29.0,20.4,20.5,6.9,,,,50.0,0.0,0.0,17.5,CTHAT,4366,-121.76199,40.85216
911,0.0,2018-08-10 15:11:00,0.0,28.9,20.8,20.9,7.94,,266.0,W,54.0,0.28,0.28,17.4,CTHAT,4366,-121.76199,40.85216
912,0.0,2018-08-10 15:26:00,0.0,28.8,21.3,21.4,8.59,,,,53.0,0.0,0.28,18.4,CTHAT,4366,-121.76199,40.85216
913,0.0,2018-08-10 15:41:00,0.0,28.7,22.0,21.8,9.8,,,,53.0,0.0,0.28,19.7,CTHAT,4366,-121.76199,40.85216
914,0.0,2018-08-10 15:56:00,0.0,28.6,22.6,22.5,10.69,,,,50.0,0.0,0.0,21.6,CTHAT,4366,-121.76199,40.85216
915,0.0,2018-08-10 16:11:00,0.0,28.6,23.1,23.1,8.89,,111.0,ESE,43.0,0.28,0.56,22.1,CTHAT,4366,-121.76199,40.85216
916,0.0,2018-08-10 16:26:00,0.0,28.5,23.8,23.8,6.08,,94.0,E,34.0,1.11,1.39,22.8,CTHAT,4366,-121.76199,40.85216
917,0.0,2018-08-10 16:41:00,0.0,28.4,26.8,24.4,7.31,,100.0,E,37.0,1.39,1.67,22.8,CTHAT,4366,-121.76199,40.85216
918,0.0,2018-08-10 16:56:00,0.0,28.3,29.5,27.7,4.9,,92.0,E,30.0,0.56,1.67,23.5,CTHAT,4366,-121.76199,40.85216
919,0.0,2018-08-10 17:11:00,0.0,28.3,31.4,30.3,5.33,,79.0,E,30.0,1.11,1.39,24.0,CTHAT,4366,-121.76199,40.85216
920,0.0,2018-08-10 17:26:00,0.0,28.2,29.9,32.6,6.18,,79.0,E,32.0,1.39,1.67,23.9,CTHAT,4366,-121.76199,40.85216
921,0.0,2018-08-10 17:41:00,0.0,28.2,29.4,34.4,5.68,,151.0,SSE,30.0,0.83,2.22,24.4,CTHAT,4366,-121.76199,40.85216
922,0.0,2018-08-10 17:56:00,0.0,28.1,31.8,36.5,3.17,,101.0,E,25.0,1.67,1.94,24.5,CTHAT,4366,-121.76199,40.85216
923,0.0,2018-08-10 18:11:00,0.0,28.1,35.6,38.4,4.41,,103.0,ESE,26.0,1.39,1.94,25.3,CTHAT,4366,-121.76199,40.85216
924,0.0,2018-08-10 18:26:00,0.0,28.1,38.4,40.6,4.93,,115.0,ESE,26.0,1.94,2.5,25.9,CTHAT,4366,-121.76199,40.85216
925,0.0,2018-08-10 18:41:00,0.0,28.1,40.8,42.5,4.39,,112.0,ESE,24.0,1.67,2.5,26.6,CTHAT,4366,-121.76199,40.85216
926,0.0,2018-08-10 18:56:00,0.0,28.1,42.8,44.1,4.99,26.39,43.0,NE,24.0,0.83,2.78,27.3,CTHAT,4366,-121.76199,40.85216
927,0.0,2018-08-10 19:11:00,0.0,28.1,44.4,45.4,5.48,27.25,103.0,ESE,23.0,0.83,1.39,28.6,CTHAT,4366,-121.76199,40.85216
928,0.0,2018-08-10 19:26:00,0.0,28.1,45.9,46.8,6.43,27.1,277.0,W,25.0,1.94,1.11,28.3,CTHAT,4366,-121.76199,40.85216
929,0.0,2018-08-10 19:41:00,0.0,28.2,47.0,48.0,6.26,26.96,315.0,NW,25.0,1.67,2.5,28.1,CTHAT,4366,-121.76199,40.85216
930,0.0,2018-08-10 19:56:00,0.0,28.3,48.2,49.1,6.1,27.29,287.0,WNW,24.0,3.06,2.5,28.6,CTHAT,4366,-121.76199,40.85216
931,0.0,2018-08-10 20:11:00,0.0,28.3,49.1,49.9,6.27,27.43,278.0,W,24.0,1.94,3.89,28.8,CTHAT,4366,-121.76199,40.85216
932,0.0,2018-08-10 20:26:00,0.0,28.4,50.2,50.9,6.69,27.32,312.0,NW,25.0,3.06,4.17,28.6,CTHAT,4366,-121.76199,40.85216
933,0.0,2018-08-10 20:41:00,0.0,28.6,50.8,51.5,6.08,27.78,311.0,NW,23.0,2.22,3.89,29.3,CTHAT,4366,-121.76199,40.85216
934,0.0,2018-08-10 20:56:00,0.0,28.7,51.4,51.9,6.16,27.86,322.0,NW,23.0,2.5,5.0,29.4,CTHAT,4366,-121.76199,40.85216
935,0.0,2018-08-10 21:11:00,0.0,28.8,51.8,52.3,5.82,27.55,268.0,W,23.0,3.06,3.89,29.0,CTHAT,4366,-121.76199,40.85216
936,0.0,2018-08-10 21:26:00,0.0,29.0,52.4,52.7,5.11,28.03,294.0,WNW,21.0,3.06,3.06,29.7,CTHAT,4366,-121.76199,40.85216
937,0.0,2018-08-10 21:41:00,0.0,29.1,52.5,52.7,4.03,28.29,267.0,W,19.0,3.06,4.44,30.1,CTHAT,4366,-121.76199,40.85216
938,0.0,2018-08-10 21:56:00,0.0,29.3,52.5,52.7,4.33,27.92,299.0,WNW,20.0,3.33,4.44,29.6,CTHAT,4366,-121.76199,40.85216
939,0.0,2018-08-10 22:11:00,0.0,29.5,52.4,52.4,3.02,28.03,292.0,WNW,18.0,4.44,5.28,29.8,CTHAT,4366,-121.76199,40.85216
940,0.0,2018-08-10 22:26:00,0.0,29.7,52.4,52.4,2.38,28.17,283.0,WNW,17.0,3.06,4.17,30.0,CTHAT,4366,-121.76199,40.85216
941,0.0,2018-08-10 22:41:00,0.0,29.8,52.1,52.1,2.79,28.57,277.0,W,17.0,2.78,4.72,30.5,CTHAT,4366,-121.76199,40.85216
942,0.0,2018-08-10 22:56:00,0.0,30.0,51.7,51.8,-0.29,28.13,290.0,WNW,14.0,2.78,4.72,30.0,CTHAT,4366,-121.76199,40.85216
943,0.0,2018-08-10 23:11:00,0.0,30.2,51.4,51.3,0.57,28.06,282.0,WNW,15.0,3.61,5.28,29.9,CTHAT,4366,-121.76199,40.85216
944,0.0,2018-08-10 23:26:00,0.0,30.4,51.0,50.8,0.36,28.77,290.0,WNW,14.0,1.39,5.0,30.8,CTHAT,4366,-121.76199,40.85216
945,0.0,2018-08-10 23:41:00,0.0,30.6,50.4,50.0,1.14,28.62,263.0,W,15.0,2.78,3.06,30.6,CTHAT,4366,-121.76199,40.85216
946,0.0,2018-08-10 23:56:00,0.0,30.8,49.7,49.2,-0.21,28.21,273.0,W,14.0,2.78,4.44,30.1,CTHAT,4366,-121.76199,40.85216
947,0.0,2018-08-11 00:11:00,0.0,31.0,48.9,48.4,0.03,28.45,273.0,W,14.0,2.22,2.78,30.4,CTHAT,4366,-121.76199,40.85216
948,0.0,2018-08-11 00:26:00,0.0,31.2,47.9,47.4,-1.53,27.9,295.0,WNW,13.0,2.22,4.44,29.7,CTHAT,4366,-121.76199,40.85216
949,0.0,2018-08-11 00:41:00,0.0,31.3,47.1,46.7,-1.29,28.13,282.0,WNW,13.0,1.67,3.89,30.0,CTHAT,4366,-121.76199,40.85216
950,0.0,2018-08-11 00:56:00,0.0,31.5,46.0,43.6,-2.2,28.19,289.0,WNW,12.0,2.22,3.89,30.2,CTHAT,4366,-121.76199,40.85216
951,0.0,2018-08-11 01:11:00,0.0,31.7,43.6,41.6,0.74,28.22,258.0,WSW,15.0,1.11,3.06,30.1,CTHAT,4366,-121.76199,40.85216
952,0.0,2018-08-11 01:26:00,0.0,31.8,41.2,39.9,1.38,27.99,261.0,W,16.0,1.67,3.89,29.8,CTHAT,4366,-121.76199,40.85216
953,0.0,2018-08-11 01:41:00,0.0,32.0,39.7,38.7,1.48,27.32,249.0,WSW,17.0,0.83,2.78,28.9,CTHAT,4366,-121.76199,40.85216
954,0.0,2018-08-11 01:56:00,0.0,32.1,38.4,37.6,2.7,27.07,272.0,W,19.0,0.83,3.33,28.5,CTHAT,4366,-121.76199,40.85216
955,0.0,2018-08-11 02:11:00,0.0,32.3,37.2,36.6,4.21,26.47,249.0,WSW,23.0,1.11,1.11,27.1,CTHAT,4366,-121.76199,40.85216
956,0.0,2018-08-11 02:26:00,0.0,32.4,35.8,35.3,4.67,,298.0,WNW,26.0,0.83,1.39,25.6,CTHAT,4366,-121.76199,40.85216
957,0.0,2018-08-11 02:41:00,0.0,32.5,34.7,34.3,5.42,,274.0,W,30.0,0.83,1.11,24.1,CTHAT,4366,-121.76199,40.85216
958,0.0,2018-08-11 02:56:00,0.0,32.6,33.6,33.2,5.3,,267.0,W,32.0,0.83,1.11,22.9,CTHAT,4366,-121.76199,40.85216
959,0.0,2018-08-11 03:11:00,0.0,32.7,32.6,32.2,5.02,,291.0,WNW,34.0,0.83,1.11,21.6,CTHAT,4366,-121.76199,40.85216
960,0.0,2018-08-11 03:26:00,0.0,32.8,31.6,31.3,3.97,,307.0,NW,33.0,1.11,1.39,20.9,CTHAT,4366,-121.76199,40.85216
961,0.0,2018-08-11 03:41:00,0.0,32.8,30.7,30.4,4.81,,282.0,WNW,37.0,1.39,1.67,20.0,CTHAT,4366,-121.76199,40.85216
962,0.0,2018-08-11 03:56:00,0.0,32.8,29.9,29.7,4.93,,268.0,W,39.0,1.39,1.67,19.3,CTHAT,4366,-121.76199,40.85216
963,0.0,2018-08-11 04:11:00,0.0,32.9,29.2,29.1,4.0,,277.0,W,37.0,1.39,1.39,19.1,CTHAT,4366,-121.76199,40.85216
964,0.0,2018-08-11 04:26:00,0.0,32.9,28.6,28.4,3.73,,274.0,W,37.0,1.67,1.67,18.8,CTHAT,4366,-121.76199,40.85216
965,0.0,2018-08-11 04:41:00,0.0,32.9,28.1,27.9,3.43,,289.0,WNW,36.0,1.11,1.67,18.9,CTHAT,4366,-121.76199,40.85216
966,0.0,2018-08-11 04:56:00,0.0,32.9,27.5,27.4,2.71,,286.0,WNW,34.0,1.39,1.39,19.0,CTHAT,4366,-121.76199,40.85216
967,0.0,2018-08-11 05:11:00,0.0,32.9,27.1,27.0,2.86,,284.0,WNW,35.0,1.39,1.67,18.7,CTHAT,4366,-121.76199,40.85216
968,0.0,2018-08-11 05:26:00,0.0,32.9,26.7,26.6,3.08,,292.0,WNW,36.0,1.39,1.39,18.5,CTHAT,4366,-121.76199,40.85216
969,0.0,2018-08-11 05:41:00,0.0,32.8,26.3,26.3,3.38,,277.0,W,37.0,1.39,1.94,18.4,CTHAT,4366,-121.76199,40.85216
970,0.0,2018-08-11 05:56:00,0.0,32.8,26.0,26.0,3.4,,274.0,W,38.0,1.39,1.67,18.0,CTHAT,4366,-121.76199,40.85216
971,0.0,2018-08-11 06:11:00,0.0,32.8,25.7,25.7,3.49,,276.0,W,38.0,1.39,1.67,18.1,CTHAT,4366,-121.76199,40.85216
972,0.0,2018-08-11 06:26:00,0.0,32.7,25.4,25.4,3.86,,278.0,W,40.0,1.11,1.67,17.7,CTHAT,4366,-121.76199,40.85216
973,0.0,2018-08-11 06:41:00,0.0,32.6,25.1,25.1,3.67,,273.0,W,39.0,1.11,1.11,17.9,CTHAT,4366,-121.76199,40.85216
974,0.0,2018-08-11 06:56:00,0.0,32.6,24.8,24.8,3.02,,288.0,WNW,37.0,0.83,0.83,18.0,CTHAT,4366,-121.76199,40.85216
975,0.0,2018-08-11 07:11:00,0.0,32.5,24.6,24.6,2.54,,284.0,WNW,36.0,1.39,1.67,17.9,CTHAT,4366,-121.76199,40.85216
976,0.0,2018-08-11 07:26:00,0.0,32.5,24.3,24.3,2.72,,280.0,W,36.0,1.67,1.94,18.1,CTHAT,4366,-121.76199,40.85216
977,0.0,2018-08-11 07:41:00,0.0,32.4,24.1,24.1,2.68,,282.0,WNW,35.0,1.39,1.94,18.5,CTHAT,4366,-121.76199,40.85216
978,0.0,2018-08-11 07:56:00,0.0,32.3,23.9,23.9,3.22,,301.0,WNW,38.0,1.11,1.39,17.8,CTHAT,4366,-121.76199,40.85216
979,0.0,2018-08-11 08:11:00,0.0,32.2,23.7,23.7,3.77,,287.0,WNW,40.0,0.83,1.39,17.6,CTHAT,4366,-121.76199,40.85216
980,0.0,2018-08-11 08:26:00,0.0,32.1,23.5,23.4,3.58,,291.0,WNW,39.0,1.11,1.67,17.8,CTHAT,4366,-121.76199,40.85216
981,0.0,2018-08-11 08:41:00,0.0,32.1,23.4,23.3,3.49,,295.0,WNW,38.0,0.83,1.11,18.1,CTHAT,4366,-121.76199,40.85216
982,0.0,2018-08-11 08:56:00,0.0,32.0,23.2,23.1,3.94,,278.0,W,39.0,0.28,1.11,18.2,CTHAT,4366,-121.76199,40.85216
983,0.0,2018-08-11 09:11:00,0.0,31.9,23.0,23.0,3.57,,325.0,NW,38.0,0.28,1.11,18.2,CTHAT,4366,-121.76199,40.85216
984,0.0,2018-08-11 09:26:00,0.0,31.8,22.9,22.8,3.84,,315.0,NW,38.0,0.28,1.39,18.5,CTHAT,4366,-121.76199,40.85216
985,0.0,2018-08-11 09:41:00,0.0,31.7,22.8,22.7,4.21,,287.0,WNW,39.0,0.28,0.56,18.5,CTHAT,4366,-121.76199,40.85216
986,0.0,2018-08-11 09:56:00,0.0,31.6,22.6,22.5,4.12,,,,39.0,0.0,0.28,18.4,CTHAT,4366,-121.76199,40.85216
987,0.0,2018-08-11 10:11:00,0.0,31.6,22.5,22.4,4.48,,292.0,WNW,41.0,0.28,0.56,18.0,CTHAT,4366,-121.76199,40.85216
988,0.0,2018-08-11 10:26:00,0.0,31.5,22.3,22.2,4.22,,,,40.0,0.0,0.56,18.1,CTHAT,4366,-121.76199,40.85216
989,0.0,2018-08-11 10:41:00,0.0,31.4,22.2,22.1,4.64,,128.0,SE,42.0,0.56,0.83,17.8,CTHAT,4366,-121.76199,40.85216
990,0.0,2018-08-11 10:56:00,0.0,31.3,22.0,21.9,4.95,,275.0,W,44.0,0.28,0.56,17.4,CTHAT,4366,-121.76199,40.85216
991,0.0,2018-08-11 11:11:00,0.0,31.2,21.9,21.8,4.91,,,,45.0,0.0,0.56,17.0,CTHAT,4366,-121.76199,40.85216
992,0.0,2018-08-11 11:26:00,0.0,31.1,21.7,21.6,4.95,,269.0,W,46.0,0.28,0.56,16.7,CTHAT,4366,-121.76199,40.85216
993,0.0,2018-08-11 11:41:00,0.0,31.0,21.5,21.4,5.08,,,,47.0,0.0,0.28,16.5,CTHAT,4366,-121.76199,40.85216
994,0.0,2018-08-11 11:56:00,0.0,30.9,21.3,21.2,4.89,,314.0,NW,47.0,0.28,0.28,16.3,CTHAT,4366,-121.76199,40.85216
995,0.0,2018-08-11 12:11:00,0.0,30.8,21.2,21.1,4.71,,,,47.0,0.0,0.28,16.1,CTHAT,4366,-121.76199,40.85216
996,0.0,2018-08-11 12:26:00,0.0,30.7,21.0,20.9,4.83,,320.0,NW,48.0,0.28,0.56,15.9,CTHAT,4366,-121.76199,40.85216
997,0.0,2018-08-11 12:41:00,0.0,30.6,20.8,20.7,5.03,,278.0,W,49.0,0.28,0.56,15.8,CTHAT,4366,-121.76199,40.85216
998,0.0,2018-08-11 12:56:00,0.0,30.5,20.6,20.5,5.14,,303.0,WNW,50.0,0.28,0.56,15.6,CTHAT,4366,-121.76199,40.85216
999,0.0,2018-08-11 13:11:00,0.0,30.5,20.5,20.4,5.24,,309.0,NW,51.0,0.28,0.56,15.4,CTHAT,4366,-121.76199,40.85216
1000,0.0,2018-08-11 13:26:00,0.0,30.4,20.3,20.3,5.52,,295.0,WNW,53.0,0.56,0.56,15.1,CTHAT,4366,-121.76199,40.85216
1001,0.0,2018-08-11 13:41:00,0.0,30.3,20.3,20.2,6.41,,289.0,WNW,56.0,0.56,0.83,15.2,CTHAT,4366,-121.76199,40.85216
1002,0.0,2018-08-11 13:56:00,0.0,30.2,20.3,20.3,7.3,,297.0,WNW,58.0,0.28,0.83,15.6,CTHAT,4366,-121.76199,40.85216
1003,0.0,2018-08-11 14:11:00,0.0,30.1,20.5,20.4,8.33,,302.0,WNW,61.0,0.28,0.56,15.9,CTHAT,4366,-121.76199,40.85216
1004,0.0,2018-08-11 14:26:00,0.0,30.0,20.7,20.7,9.47,,286.0,WNW,65.0,0.56,0.56,16.1,CTHAT,4366,-121.76199,40.85216
1005,0.0,2018-08-11 14:41:00,0.0,29.9,20.9,21.1,9.95,,314.0,NW,65.0,0.28,0.28,16.6,CTHAT,4366,-121.76199,40.85216
1006,0.0,2018-08-11 14:56:00,0.0,29.8,21.3,21.3,10.38,,,,64.0,0.0,0.56,17.3,CTHAT,4366,-121.76199,40.85216
1007,0.0,2018-08-11 15:11:00,0.0,29.7,21.7,21.7,11.0,,301.0,WNW,63.0,0.28,0.28,18.2,CTHAT,4366,-121.76199,40.85216
1008,0.0,2018-08-11 15:26:00,0.0,29.6,22.2,22.2,10.71,,306.0,NW,57.0,0.56,0.83,19.5,CTHAT,4366,-121.76199,40.85216
1009,0.0,2018-08-11 15:41:00,0.0,29.6,22.8,22.6,10.92,,269.0,W,55.0,0.83,1.39,20.3,CTHAT,4366,-121.76199,40.85216
1010,0.0,2018-08-11 15:56:00,0.0,29.5,23.1,22.9,10.54,,290.0,WNW,52.0,1.39,1.94,20.8,CTHAT,4366,-121.76199,40.85216
1011,0.0,2018-08-11 16:11:00,0.0,29.4,23.4,23.4,8.62,,265.0,W,43.0,1.39,2.5,21.8,CTHAT,4366,-121.76199,40.85216
1012,0.0,2018-08-11 16:26:00,0.0,29.3,23.9,23.8,7.56,,303.0,WNW,40.0,1.94,3.06,21.8,CTHAT,4366,-121.76199,40.85216
1013,0.0,2018-08-11 16:41:00,0.0,29.2,27.7,24.1,6.78,,308.0,NW,37.0,2.5,3.89,22.2,CTHAT,4366,-121.76199,40.85216
1014,0.0,2018-08-11 16:56:00,0.0,29.2,30.5,28.0,6.08,,268.0,W,34.0,2.5,4.17,22.8,CTHAT,4366,-121.76199,40.85216
1015,0.0,2018-08-11 17:11:00,0.0,29.1,32.3,31.0,5.38,,306.0,NW,32.0,2.5,4.17,23.0,CTHAT,4366,-121.76199,40.85216
1016,0.0,2018-08-11 17:26:00,0.0,29.0,29.4,33.4,5.82,,291.0,WNW,32.0,1.67,3.89,23.5,CTHAT,4366,-121.76199,40.85216
1017,0.0,2018-08-11 17:41:00,0.0,29.0,28.7,35.3,5.07,,285.0,WNW,30.0,2.78,3.89,23.7,CTHAT,4366,-121.76199,40.85216
1018,0.0,2018-08-11 17:56:00,0.0,28.9,31.8,37.2,5.6,,329.0,NNW,30.0,1.94,4.17,24.3,CTHAT,4366,-121.76199,40.85216
1019,0.0,2018-08-11 18:11:00,0.0,28.9,35.3,38.7,6.44,,314.0,NW,32.0,3.06,4.44,24.2,CTHAT,4366,-121.76199,40.85216
1020,0.0,2018-08-11 18:26:00,0.0,28.8,38.0,40.5,6.68,,301.0,WNW,31.0,2.5,5.0,25.0,CTHAT,4366,-121.76199,40.85216
1021,0.0,2018-08-11 18:41:00,0.0,28.8,40.0,42.2,6.21,,324.0,NW,30.0,2.78,4.17,25.0,CTHAT,4366,-121.76199,40.85216
1022,0.0,2018-08-11 18:56:00,0.0,28.8,42.0,43.8,5.65,,294.0,WNW,28.0,1.94,4.17,25.5,CTHAT,4366,-121.76199,40.85216
1023,0.0,2018-08-11 19:11:00,0.0,28.8,43.5,45.0,6.24,,282.0,WNW,29.0,3.06,4.72,25.6,CTHAT,4366,-121.76199,40.85216
1024,0.0,2018-08-11 19:26:00,0.0,28.9,44.6,45.9,5.73,,293.0,WNW,28.0,3.61,4.72,25.6,CTHAT,4366,-121.76199,40.85216
1025,0.0,2018-08-11 19:41:00,0.0,28.9,45.8,46.9,5.56,,268.0,W,27.0,2.5,3.89,26.0,CTHAT,4366,-121.76199,40.85216
1026,0.0,2018-08-11 19:56:00,0.0,29.0,47.0,48.1,5.02,,298.0,WNW,26.0,3.06,5.28,26.0,CTHAT,4366,-121.76199,40.85216
1027,0.0,2018-08-11 20:11:00,0.0,29.0,48.0,49.0,5.31,26.41,251.0,WSW,25.0,3.89,5.28,27.0,CTHAT,4366,-121.76199,40.85216
1028,0.0,2018-08-11 20:26:00,0.0,29.1,49.1,49.9,2.68,26.08,297.0,WNW,21.0,3.06,5.28,26.8,CTHAT,4366,-121.76199,40.85216
1029,0.0,2018-08-11 20:41:00,0.0,29.2,49.7,50.4,2.76,26.19,271.0,W,21.0,3.06,6.67,26.9,CTHAT,4366,-121.76199,40.85216
1030,0.0,2018-08-11 20:56:00,0.0,29.4,50.8,51.3,1.45,26.63,312.0,NW,18.0,1.67,4.72,27.9,CTHAT,4366,-121.76199,40.85216
1031,0.0,2018-08-11 21:11:00,0.0,29.5,51.1,51.6,-3.36,26.53,297.0,WNW,13.0,2.78,4.44,27.4,CTHAT,4366,-121.76199,40.85216
1032,0.0,2018-08-11 21:26:00,0.0,29.6,51.6,52.0,-2.06,26.49,275.0,W,14.0,2.22,5.56,27.8,CTHAT,4366,-121.76199,40.85216
1033,0.0,2018-08-11 21:41:00,0.0,29.7,52.1,52.4,-1.57,26.92,266.0,W,14.0,2.78,4.17,28.4,CTHAT,4366,-121.76199,40.85216
1034,0.0,2018-08-11 21:56:00,0.0,29.9,52.4,52.6,-1.89,26.63,253.0,WSW,14.0,2.78,4.72,28.0,CTHAT,4366,-121.76199,40.85216
1035,0.0,2018-08-11 22:11:00,0.0,30.1,52.2,52.4,-1.49,27.0,233.0,SW,14.0,3.33,4.44,28.5,CTHAT,4366,-121.76199,40.85216
1036,0.0,2018-08-11 22:26:00,0.0,30.2,52.0,52.2,-0.97,26.65,297.0,WNW,15.0,2.5,4.17,28.0,CTHAT,4366,-121.76199,40.85216
1037,0.0,2018-08-11 22:41:00,0.0,30.4,51.8,51.8,-0.64,26.93,241.0,WSW,15.0,1.94,4.17,28.4,CTHAT,4366,-121.76199,40.85216
1038,0.0,2018-08-11 22:56:00,0.0,30.6,50.9,51.0,-0.56,27.01,305.0,NW,15.0,2.5,4.72,28.5,CTHAT,4366,-121.76199,40.85216
1039,0.0,2018-08-11 23:11:00,0.0,30.7,50.4,50.3,0.24,26.95,247.0,WSW,16.0,1.39,4.44,28.4,CTHAT,4366,-121.76199,40.85216
1040,0.0,2018-08-11 23:26:00,0.0,30.9,49.4,49.4,0.58,26.54,268.0,W,17.0,2.5,4.44,27.8,CTHAT,4366,-121.76199,40.85216
1041,0.0,2018-08-11 23:41:00,0.0,31.1,48.7,48.5,2.36,26.79,276.0,W,19.0,1.94,3.89,28.1,CTHAT,4366,-121.76199,40.85216
1042,0.0,2018-08-11 23:56:00,0.0,31.3,47.7,47.5,1.95,26.45,273.0,W,19.0,2.5,3.33,27.6,CTHAT,4366,-121.76199,40.85216
1043,0.0,2018-08-12 00:11:00,0.0,31.5,46.7,46.5,1.86,26.38,279.0,W,19.0,2.78,3.61,27.5,CTHAT,4366,-121.76199,40.85216
1044,0.0,2018-08-12 00:26:00,0.0,31.6,45.8,45.6,3.35,26.5,272.0,W,21.0,1.67,3.61,27.6,CTHAT,4366,-121.76199,40.85216
1045,0.0,2018-08-12 00:41:00,0.0,31.8,45.1,44.8,3.52,26.63,293.0,WNW,21.0,2.5,3.61,27.8,CTHAT,4366,-121.76199,40.85216
1046,0.0,2018-08-12 00:56:00,0.0,32.0,44.1,42.0,3.92,26.46,293.0,WNW,22.0,2.5,3.89,27.5,CTHAT,4366,-121.76199,40.85216
1047,0.0,2018-08-12 01:11:00,0.0,32.1,41.9,40.2,3.58,26.44,266.0,W,22.0,2.78,3.33,27.1,CTHAT,4366,-121.76199,40.85216
