,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
908,28.2,2018-08-10 11:03:00,SSE,24.3,0.83,7.19,,147.0,42.0,0.28,20.6,CTWED,3445,-122.3987,41.4285
909,28.2,2018-08-10 11:18:00,,24.1,0.83,7.09,,,42.0,0.0,20.5,CTWED,3445,-122.3987,41.4285
910,28.2,2018-08-10 11:33:00,SE,24.9,0.28,7.0,,126.0,42.0,0.56,20.4,CTWED,3445,-122.3987,41.4285
911,28.1,2018-08-10 11:48:00,SSE,25.1,0.83,6.92,,155.0,41.0,0.28,20.7,CTWED,3445,-122.3987,41.4285
912,28.2,2018-08-10 12:03:00,SE,24.3,0.56,6.65,,142.0,41.0,0.28,20.4,CTWED,3445,-122.3987,41.4285
913,28.3,2018-08-10 12:18:00,SSE,23.9,0.83,6.64,,157.0,42.0,0.28,20.0,CTWED,3445,-122.3987,41.4285
914,28.1,2018-08-10 12:33:00,ESE,23.2,0.83,6.68,,121.0,44.0,1.11,19.3,CTWED,3445,-122.3987,41.4285
915,28.1,2018-08-10 12:48:00,SE,23.5,1.67,6.83,,130.0,45.0,0.83,19.1,CTWED,3445,-122.3987,41.4285
916,28.1,2018-08-10 13:03:00,,23.5,0.56,6.77,,,44.0,0.0,19.4,CTWED,3445,-122.3987,41.4285
917,28.1,2018-08-10 13:18:00,,22.4,0.0,6.86,,,44.0,0.0,19.5,CTWED,3445,-122.3987,41.4285
918,28.1,2018-08-10 13:33:00,SE,22.9,0.83,6.87,,124.0,46.0,0.28,18.8,CTWED,3445,-122.3987,41.4285
919,28.1,2018-08-10 13:48:00,SSE,23.0,0.83,6.92,,158.0,45.0,0.28,19.2,CTWED,3445,-122.3987,41.4285
920,28.0,2018-08-10 14:03:00,SSE,22.4,0.83,7.37,,156.0,47.0,0.56,19.0,CTWED,3445,-122.3987,41.4285
921,28.1,2018-08-10 14:18:00,SE,22.8,1.11,7.68,,131.0,48.0,1.39,19.0,CTWED,3445,-122.3987,41.4285
922,28.0,2018-08-10 14:33:00,SE,22.9,1.94,7.77,,126.0,48.0,1.94,19.1,CTWED,3445,-122.3987,41.4285
923,28.1,2018-08-10 14:48:00,SE,23.1,1.94,8.07,,129.0,46.0,0.83,20.1,CTWED,3445,-122.3987,41.4285
924,28.0,2018-08-10 15:03:00,SE,23.0,1.94,8.11,,131.0,45.0,1.39,20.5,CTWED,3445,-122.3987,41.4285
925,28.1,2018-08-10 15:18:00,ESE,23.4,1.67,8.44,,121.0,43.0,1.39,21.6,CTWED,3445,-122.3987,41.4285
926,28.0,2018-08-10 15:33:00,,24.2,0.83,7.64,,,42.0,0.0,21.1,CTWED,3445,-122.3987,41.4285
927,27.8,2018-08-10 15:48:00,,25.5,0.56,7.46,,,39.0,0.0,22.1,CTWED,3445,-122.3987,41.4285
928,27.9,2018-08-10 16:03:00,,26.6,0.83,7.7,,,38.0,0.0,22.8,CTWED,3445,-122.3987,41.4285
929,27.9,2018-08-10 16:18:00,WNW,27.6,0.83,7.12,,299.0,35.0,0.28,23.5,CTWED,3445,-122.3987,41.4285
930,27.9,2018-08-10 16:33:00,WSW,28.9,1.11,6.98,,238.0,33.0,0.56,24.3,CTWED,3445,-122.3987,41.4285
931,27.9,2018-08-10 16:48:00,NW,29.5,0.83,7.23,,311.0,32.0,0.56,25.1,CTWED,3445,-122.3987,41.4285
932,27.9,2018-08-10 17:03:00,WNW,30.1,1.39,6.59,,297.0,29.0,0.28,26.0,CTWED,3445,-122.3987,41.4285
933,27.8,2018-08-10 17:18:00,NNW,31.3,0.83,6.85,,336.0,29.0,0.56,26.3,CTWED,3445,-122.3987,41.4285
934,27.7,2018-08-10 17:33:00,,32.0,1.11,7.56,26.8,,28.0,0.0,27.7,CTWED,3445,-122.3987,41.4285
935,27.8,2018-08-10 17:48:00,WNW,32.5,1.39,6.91,27.07,301.0,26.0,1.11,28.2,CTWED,3445,-122.3987,41.4285
936,27.7,2018-08-10 18:03:00,NW,33.6,1.94,7.46,27.11,316.0,27.0,0.56,28.2,CTWED,3445,-122.3987,41.4285
937,27.6,2018-08-10 18:18:00,NW,33.9,1.94,7.51,27.59,312.0,26.0,1.11,28.9,CTWED,3445,-122.3987,41.4285
938,27.8,2018-08-10 18:33:00,W,34.6,2.22,7.03,27.63,279.0,25.0,1.67,29.0,CTWED,3445,-122.3987,41.4285
939,27.6,2018-08-10 18:48:00,WNW,35.4,1.94,7.28,27.86,301.0,25.0,0.83,29.3,CTWED,3445,-122.3987,41.4285
940,27.5,2018-08-10 19:03:00,ENE,37.2,2.22,7.63,28.74,67.0,24.0,1.39,30.4,CTWED,3445,-122.3987,41.4285
941,27.7,2018-08-10 19:18:00,SE,38.0,2.5,7.8,28.91,126.0,24.0,2.5,30.6,CTWED,3445,-122.3987,41.4285
942,27.6,2018-08-10 19:33:00,ESE,38.0,6.11,7.27,28.95,123.0,23.0,5.28,30.7,CTWED,3445,-122.3987,41.4285
943,27.6,2018-08-10 19:48:00,SE,38.1,6.39,6.71,28.99,129.0,22.0,6.67,30.8,CTWED,3445,-122.3987,41.4285
944,27.6,2018-08-10 20:03:00,SE,37.7,7.5,7.05,29.35,127.0,22.0,6.94,31.2,CTWED,3445,-122.3987,41.4285
945,27.6,2018-08-10 20:18:00,SE,39.8,7.78,6.79,29.75,142.0,21.0,5.83,31.7,CTWED,3445,-122.3987,41.4285
946,27.6,2018-08-10 20:33:00,SE,40.5,8.06,6.51,30.17,128.0,20.0,5.56,32.2,CTWED,3445,-122.3987,41.4285
947,27.4,2018-08-10 20:48:00,SE,41.3,7.78,5.08,30.16,130.0,18.0,6.67,32.3,CTWED,3445,-122.3987,41.4285
948,27.5,2018-08-10 21:03:00,ESE,41.9,6.94,5.5,30.62,123.0,18.0,5.83,32.8,CTWED,3445,-122.3987,41.4285
949,27.4,2018-08-10 21:18:00,SE,42.3,7.78,4.93,30.86,124.0,17.0,5.83,33.1,CTWED,3445,-122.3987,41.4285
950,27.4,2018-08-10 21:33:00,SE,42.5,7.5,4.07,30.81,140.0,16.0,7.5,33.1,CTWED,3445,-122.3987,41.4285
951,27.3,2018-08-10 21:48:00,SE,43.3,8.33,3.33,30.95,128.0,15.0,6.67,33.3,CTWED,3445,-122.3987,41.4285
952,27.5,2018-08-10 22:03:00,SE,43.0,8.89,2.61,31.19,133.0,14.0,5.83,33.6,CTWED,3445,-122.3987,41.4285
953,27.4,2018-08-10 22:18:00,SE,41.4,8.33,2.37,30.92,130.0,14.0,5.56,33.3,CTWED,3445,-122.3987,41.4285
954,27.4,2018-08-10 22:33:00,SE,41.8,7.5,2.93,31.56,128.0,14.0,6.11,34.0,CTWED,3445,-122.3987,41.4285
955,27.5,2018-08-10 22:48:00,ESE,42.5,8.89,3.25,30.86,123.0,15.0,7.22,33.2,CTWED,3445,-122.3987,41.4285
956,27.4,2018-08-10 23:03:00,SE,42.4,9.45,2.92,30.5,133.0,15.0,7.78,32.8,CTWED,3445,-122.3987,41.4285
957,27.5,2018-08-10 23:18:00,SE,42.4,8.06,3.57,31.23,124.0,15.0,7.5,33.6,CTWED,3445,-122.3987,41.4285
958,27.4,2018-08-10 23:33:00,SE,41.1,8.61,3.41,31.05,127.0,15.0,6.94,33.4,CTWED,3445,-122.3987,41.4285
959,27.5,2018-08-10 23:48:00,SE,40.0,8.89,2.45,31.01,129.0,14.0,6.11,33.4,CTWED,3445,-122.3987,41.4285
960,27.5,2018-08-11 00:03:00,SE,39.8,8.33,3.65,31.33,137.0,15.0,5.83,33.7,CTWED,3445,-122.3987,41.4285
961,27.5,2018-08-11 00:18:00,SE,39.7,8.33,2.92,30.5,128.0,15.0,7.22,32.8,CTWED,3445,-122.3987,41.4285
962,27.5,2018-08-11 00:33:00,SE,39.4,7.78,3.83,30.53,133.0,16.0,4.72,32.8,CTWED,3445,-122.3987,41.4285
963,27.6,2018-08-11 00:48:00,SE,38.3,6.39,3.58,30.26,126.0,16.0,4.44,32.5,CTWED,3445,-122.3987,41.4285
964,27.4,2018-08-11 01:03:00,SE,37.5,7.78,3.42,30.08,131.0,16.0,5.0,32.3,CTWED,3445,-122.3987,41.4285
965,27.5,2018-08-11 01:18:00,SE,36.6,6.94,3.86,29.67,141.0,17.0,6.67,31.8,CTWED,3445,-122.3987,41.4285
966,27.6,2018-08-11 01:33:00,ESE,36.4,6.94,4.86,29.13,122.0,19.0,6.67,31.1,CTWED,3445,-122.3987,41.4285
967,27.5,2018-08-11 01:48:00,SE,35.9,7.5,5.34,28.91,125.0,20.0,6.39,30.8,CTWED,3445,-122.3987,41.4285
968,27.6,2018-08-11 02:03:00,SE,34.7,6.94,5.7,28.6,132.0,21.0,5.83,30.4,CTWED,3445,-122.3987,41.4285
969,27.6,2018-08-11 02:18:00,SE,33.9,7.78,6.03,28.31,129.0,22.0,6.39,30.0,CTWED,3445,-122.3987,41.4285
970,27.6,2018-08-11 02:33:00,SE,33.4,6.67,5.69,27.98,133.0,22.0,4.44,29.6,CTWED,3445,-122.3987,41.4285
971,27.7,2018-08-11 02:48:00,SE,32.7,6.94,6.16,27.86,136.0,23.0,5.56,29.4,CTWED,3445,-122.3987,41.4285
972,27.7,2018-08-11 03:03:00,SE,32.2,6.94,6.08,27.78,143.0,23.0,6.11,29.3,CTWED,3445,-122.3987,41.4285
973,27.7,2018-08-11 03:18:00,SE,31.2,7.78,5.82,27.55,129.0,23.0,5.83,29.0,CTWED,3445,-122.3987,41.4285
974,27.8,2018-08-11 03:33:00,SE,30.7,5.83,6.1,27.29,135.0,24.0,5.0,28.6,CTWED,3445,-122.3987,41.4285
975,27.8,2018-08-11 03:48:00,SE,30.3,5.56,5.92,27.14,140.0,24.0,4.17,28.4,CTWED,3445,-122.3987,41.4285
976,27.8,2018-08-11 04:03:00,ESE,30.2,5.28,5.58,26.86,120.0,24.0,4.17,28.0,CTWED,3445,-122.3987,41.4285
977,28.0,2018-08-11 04:18:00,SE,30.3,5.28,5.58,26.86,132.0,24.0,4.17,28.0,CTWED,3445,-122.3987,41.4285
978,27.9,2018-08-11 04:33:00,ESE,30.2,4.72,5.91,26.69,117.0,25.0,3.33,27.7,CTWED,3445,-122.3987,41.4285
979,28.0,2018-08-11 04:48:00,ESE,29.7,4.72,5.66,26.49,121.0,25.0,3.33,27.4,CTWED,3445,-122.3987,41.4285
980,28.0,2018-08-11 05:03:00,ESE,29.4,4.17,5.57,26.43,119.0,25.0,2.5,27.3,CTWED,3445,-122.3987,41.4285
981,28.0,2018-08-11 05:18:00,SE,29.6,3.61,5.79,26.32,125.0,26.0,3.33,26.9,CTWED,3445,-122.3987,41.4285
982,28.1,2018-08-11 05:33:00,ESE,28.7,4.44,5.23,26.3,120.0,25.0,2.5,26.9,CTWED,3445,-122.3987,41.4285
983,28.1,2018-08-11 05:48:00,ESE,28.2,5.28,5.82,,121.0,27.0,1.94,26.3,CTWED,3445,-122.3987,41.4285
984,28.1,2018-08-11 06:03:00,ESE,27.9,2.78,5.72,,119.0,29.0,0.83,25.0,CTWED,3445,-122.3987,41.4285
985,28.1,2018-08-11 06:18:00,ESE,28.0,1.67,5.28,,122.0,29.0,0.56,24.5,CTWED,3445,-122.3987,41.4285
986,28.1,2018-08-11 06:33:00,ESE,27.3,1.11,4.52,,120.0,28.0,1.11,24.2,CTWED,3445,-122.3987,41.4285
987,28.2,2018-08-11 06:48:00,,26.3,1.67,4.66,,,31.0,0.0,22.7,CTWED,3445,-122.3987,41.4285
988,28.2,2018-08-11 07:03:00,WNW,26.7,0.83,4.28,,288.0,30.0,0.56,22.8,CTWED,3445,-122.3987,41.4285
989,28.2,2018-08-11 07:18:00,NW,26.9,0.83,2.7,,312.0,28.0,0.28,22.1,CTWED,3445,-122.3987,41.4285
990,28.2,2018-08-11 07:33:00,WNW,26.3,0.83,2.7,,293.0,28.0,1.11,22.1,CTWED,3445,-122.3987,41.4285
991,28.2,2018-08-11 07:48:00,,26.1,1.39,3.06,,,30.0,0.0,21.4,CTWED,3445,-122.3987,41.4285
992,28.2,2018-08-11 08:03:00,,25.8,1.39,3.32,,,30.0,0.0,21.7,CTWED,3445,-122.3987,41.4285
993,28.2,2018-08-11 08:18:00,WNW,26.3,1.11,3.19,,303.0,29.0,0.56,22.1,CTWED,3445,-122.3987,41.4285
994,28.4,2018-08-11 08:33:00,SSW,25.2,0.83,3.17,,199.0,31.0,0.56,21.0,CTWED,3445,-122.3987,41.4285
995,28.3,2018-08-11 08:48:00,SSW,24.7,0.56,3.27,,198.0,33.0,0.56,20.1,CTWED,3445,-122.3987,41.4285
996,28.3,2018-08-11 09:03:00,SE,24.0,0.83,3.33,,137.0,34.0,1.39,19.7,CTWED,3445,-122.3987,41.4285
997,28.3,2018-08-11 09:18:00,SSE,24.2,1.67,3.43,,168.0,36.0,0.83,18.9,CTWED,3445,-122.3987,41.4285
998,28.4,2018-08-11 09:33:00,ESE,23.4,1.39,3.29,,121.0,37.0,1.11,18.3,CTWED,3445,-122.3987,41.4285
999,28.2,2018-08-11 09:48:00,SSE,24.0,1.39,3.49,,150.0,38.0,0.83,18.1,CTWED,3445,-122.3987,41.4285
1000,28.2,2018-08-11 10:03:00,ESE,22.9,1.67,3.31,,119.0,40.0,1.11,17.1,CTWED,3445,-122.3987,41.4285
1001,28.3,2018-08-11 10:18:00,ESE,22.9,1.67,3.48,,121.0,41.0,1.94,16.9,CTWED,3445,-122.3987,41.4285
1002,28.3,2018-08-11 10:33:00,SE,22.1,1.94,4.22,,124.0,44.0,0.83,16.6,CTWED,3445,-122.3987,41.4285
1003,28.3,2018-08-11 10:48:00,SE,22.2,2.22,4.18,,128.0,45.0,1.67,16.2,CTWED,3445,-122.3987,41.4285
1004,28.3,2018-08-11 11:03:00,SE,21.9,1.67,4.03,,134.0,46.0,1.39,15.7,CTWED,3445,-122.3987,41.4285
1005,28.4,2018-08-11 11:18:00,SE,21.9,1.67,3.97,,127.0,47.0,1.67,15.3,CTWED,3445,-122.3987,41.4285
1006,28.2,2018-08-11 11:33:00,SE,20.7,1.94,4.29,,133.0,49.0,1.39,15.0,CTWED,3445,-122.3987,41.4285
1007,28.3,2018-08-11 11:48:00,SE,22.2,1.94,4.49,,137.0,50.0,1.67,14.9,CTWED,3445,-122.3987,41.4285
1008,28.3,2018-08-11 12:03:00,SE,20.5,1.94,4.68,,141.0,51.0,1.39,14.8,CTWED,3445,-122.3987,41.4285
1009,28.3,2018-08-11 12:18:00,SE,20.4,1.94,4.5,,128.0,52.0,1.67,14.3,CTWED,3445,-122.3987,41.4285
1010,28.3,2018-08-11 12:33:00,SE,20.1,1.67,4.58,,130.0,54.0,1.11,13.8,CTWED,3445,-122.3987,41.4285
1011,28.2,2018-08-11 12:48:00,ESE,20.2,1.39,4.65,,121.0,55.0,1.67,13.6,CTWED,3445,-122.3987,41.4285
1012,28.3,2018-08-11 13:03:00,SE,19.3,1.94,4.73,,131.0,56.0,1.67,13.4,CTWED,3445,-122.3987,41.4285
1013,28.2,2018-08-11 13:18:00,SE,19.1,1.67,4.63,,132.0,56.0,1.39,13.3,CTWED,3445,-122.3987,41.4285
1014,28.2,2018-08-11 13:33:00,SE,19.2,1.94,4.7,,127.0,57.0,1.67,13.1,CTWED,3445,-122.3987,41.4285
1015,28.1,2018-08-11 13:48:00,ESE,19.4,1.94,4.86,,123.0,58.0,1.67,13.0,CTWED,3445,-122.3987,41.4285
1016,28.1,2018-08-11 14:03:00,SE,19.0,1.94,4.95,,124.0,58.0,1.67,13.1,CTWED,3445,-122.3987,41.4285
1017,28.2,2018-08-11 14:18:00,SE,18.8,1.94,5.14,,125.0,58.0,1.94,13.3,CTWED,3445,-122.3987,41.4285
1018,28.1,2018-08-11 14:33:00,SE,18.7,1.67,5.42,,131.0,58.0,1.39,13.6,CTWED,3445,-122.3987,41.4285
1019,28.1,2018-08-11 14:48:00,ESE,19.6,2.22,5.7,,119.0,58.0,0.83,13.9,CTWED,3445,-122.3987,41.4285
1020,28.1,2018-08-11 15:03:00,SE,20.6,2.22,6.06,,124.0,55.0,0.83,15.1,CTWED,3445,-122.3987,41.4285
1021,28.1,2018-08-11 15:18:00,SE,22.0,1.39,6.45,,133.0,53.0,1.39,16.1,CTWED,3445,-122.3987,41.4285
1022,28.0,2018-08-11 15:33:00,ESE,23.4,1.39,6.91,,114.0,51.0,1.67,17.2,CTWED,3445,-122.3987,41.4285
1023,28.0,2018-08-11 15:48:00,ESE,25.1,1.94,5.95,,118.0,44.0,0.28,18.5,CTWED,3445,-122.3987,41.4285
1024,28.0,2018-08-11 16:03:00,NNW,25.9,0.83,6.68,,341.0,44.0,0.83,19.3,CTWED,3445,-122.3987,41.4285
1025,28.0,2018-08-11 16:18:00,NW,26.9,1.39,6.55,,311.0,42.0,1.39,19.9,CTWED,3445,-122.3987,41.4285
1026,27.9,2018-08-11 16:33:00,NNW,27.6,1.94,6.38,,342.0,39.0,0.56,20.9,CTWED,3445,-122.3987,41.4285
1027,27.9,2018-08-11 16:48:00,NNW,28.4,1.67,6.18,,328.0,38.0,1.11,21.1,CTWED,3445,-122.3987,41.4285
1028,27.9,2018-08-11 17:03:00,NNW,30.1,1.67,5.9,,330.0,34.0,0.28,22.6,CTWED,3445,-122.3987,41.4285
1029,27.9,2018-08-11 17:18:00,NNW,31.6,0.83,5.82,,340.0,32.0,0.83,23.5,CTWED,3445,-122.3987,41.4285
1030,27.8,2018-08-11 17:33:00,WNW,31.3,1.67,5.83,,294.0,33.0,1.39,23.0,CTWED,3445,-122.3987,41.4285
1031,27.7,2018-08-11 17:48:00,WNW,33.5,1.67,5.37,,293.0,29.0,0.83,24.6,CTWED,3445,-122.3987,41.4285
1032,27.7,2018-08-11 18:03:00,NNW,33.7,1.39,5.77,,333.0,30.0,1.11,24.5,CTWED,3445,-122.3987,41.4285
1033,27.7,2018-08-11 18:18:00,NW,35.5,1.94,5.47,,321.0,28.0,1.39,25.3,CTWED,3445,-122.3987,41.4285
1034,27.6,2018-08-11 18:33:00,SW,35.5,1.67,5.72,,231.0,29.0,0.56,25.0,CTWED,3445,-122.3987,41.4285
1035,27.7,2018-08-11 18:48:00,NW,36.3,1.94,5.56,,311.0,27.0,0.83,26.0,CTWED,3445,-122.3987,41.4285
1036,27.6,2018-08-11 19:03:00,N,38.4,2.22,5.49,26.63,349.0,25.0,0.83,27.2,CTWED,3445,-122.3987,41.4285
1037,27.5,2018-08-11 19:18:00,WNW,39.2,1.67,5.41,26.72,285.0,24.0,0.28,27.8,CTWED,3445,-122.3987,41.4285
1038,27.5,2018-08-11 19:33:00,NE,38.8,2.5,5.49,26.63,53.0,25.0,1.39,27.2,CTWED,3445,-122.3987,41.4285
1039,27.4,2018-08-11 19:48:00,WNW,37.3,1.94,5.88,26.43,303.0,26.0,0.28,27.0,CTWED,3445,-122.3987,41.4285
1040,27.5,2018-08-11 20:03:00,WNW,36.6,1.94,4.72,26.62,303.0,23.0,1.39,27.7,CTWED,3445,-122.3987,41.4285
1041,27.5,2018-08-11 20:18:00,N,38.7,2.22,4.8,26.69,2.0,23.0,0.83,27.8,CTWED,3445,-122.3987,41.4285
1042,27.5,2018-08-11 20:33:00,NNE,39.2,1.67,3.75,27.39,29.0,20.0,1.11,28.9,CTWED,3445,-122.3987,41.4285
1043,27.4,2018-08-11 20:48:00,E,39.2,1.39,4.19,28.45,80.0,19.0,0.83,30.3,CTWED,3445,-122.3987,41.4285
1044,27.5,2018-08-11 21:03:00,NE,39.3,1.94,2.6,27.64,41.0,18.0,0.83,29.3,CTWED,3445,-122.3987,41.4285
1045,27.4,2018-08-11 21:18:00,SSW,40.4,2.78,0.57,28.06,204.0,15.0,1.11,29.9,CTWED,3445,-122.3987,41.4285
1046,27.4,2018-08-11 21:33:00,SSE,41.9,2.5,-0.73,28.69,163.0,13.0,1.67,30.7,CTWED,3445,-122.3987,41.4285
1047,27.5,2018-08-11 21:48:00,SSW,41.7,2.78,-1.41,28.99,203.0,12.0,0.56,31.2,CTWED,3445,-122.3987,41.4285
1048,27.5,2018-08-11 22:03:00,ESE,40.9,2.5,-2.97,28.49,113.0,11.0,1.67,30.7,CTWED,3445,-122.3987,41.4285
1049,27.3,2018-08-11 22:18:00,NNW,39.6,2.22,-1.56,29.94,335.0,11.0,0.83,32.5,CTWED,3445,-122.3987,41.4285
1050,27.3,2018-08-11 22:33:00,SSE,41.5,2.5,-2.42,29.04,150.0,11.0,1.67,31.4,CTWED,3445,-122.3987,41.4285
1051,27.4,2018-08-11 22:48:00,W,40.0,2.22,1.87,29.37,264.0,15.0,1.39,31.5,CTWED,3445,-122.3987,41.4285
1052,27.4,2018-08-11 23:03:00,WNW,40.7,2.5,1.87,29.37,291.0,15.0,0.56,31.5,CTWED,3445,-122.3987,41.4285
1053,27.4,2018-08-11 23:18:00,WNW,40.7,2.78,1.16,29.6,296.0,14.0,0.83,31.8,CTWED,3445,-122.3987,41.4285
1054,27.3,2018-08-11 23:33:00,SE,41.3,2.5,-0.78,29.64,130.0,12.0,2.22,32.0,CTWED,3445,-122.3987,41.4285
1055,27.4,2018-08-11 23:48:00,SSE,39.5,3.06,0.23,29.68,165.0,13.0,0.56,31.9,CTWED,3445,-122.3987,41.4285
1056,27.5,2018-08-12 00:03:00,SE,39.2,2.78,0.15,29.59,135.0,13.0,1.39,31.8,CTWED,3445,-122.3987,41.4285
1057,27.4,2018-08-12 00:18:00,ENE,37.6,3.89,1.24,29.69,78.0,14.0,0.83,31.9,CTWED,3445,-122.3987,41.4285
1058,27.5,2018-08-12 00:33:00,SE,37.8,3.33,0.82,28.3,131.0,15.0,3.33,30.2,CTWED,3445,-122.3987,41.4285
1059,27.4,2018-08-12 00:48:00,NW,36.6,3.89,2.68,29.3,322.0,16.0,0.83,31.4,CTWED,3445,-122.3987,41.4285
1060,27.5,2018-08-12 01:03:00,NW,35.6,2.22,1.63,29.11,304.0,15.0,1.11,31.2,CTWED,3445,-122.3987,41.4285
1061,27.5,2018-08-12 01:18:00,NW,35.4,2.22,0.36,28.77,314.0,14.0,2.22,30.8,CTWED,3445,-122.3987,41.4285
1062,27.5,2018-08-12 01:33:00,NNW,35.0,2.22,1.46,28.07,339.0,16.0,0.83,29.9,CTWED,3445,-122.3987,41.4285
1063,27.5,2018-08-12 01:48:00,NNE,34.3,2.22,2.78,27.14,12.0,19.0,2.22,28.6,CTWED,3445,-122.3987,41.4285
1064,27.5,2018-08-12 02:03:00,N,33.4,2.5,3.0,26.74,353.0,20.0,1.39,28.0,CTWED,3445,-122.3987,41.4285
1065,27.5,2018-08-12 02:18:00,N,31.8,2.5,3.96,26.14,9.0,23.0,0.83,26.8,CTWED,3445,-122.3987,41.4285
1066,27.6,2018-08-12 02:33:00,N,31.4,2.5,4.93,,353.0,26.0,0.83,25.9,CTWED,3445,-122.3987,41.4285
1067,27.6,2018-08-12 02:48:00,NNE,30.1,2.22,4.43,,21.0,27.0,0.83,24.7,CTWED,3445,-122.3987,41.4285
1068,27.6,2018-08-12 03:03:00,NW,29.4,1.67,4.76,,306.0,29.0,0.56,23.9,CTWED,3445,-122.3987,41.4285
1069,27.6,2018-08-12 03:18:00,NNW,28.7,1.67,4.37,,338.0,30.0,1.11,22.9,CTWED,3445,-122.3987,41.4285
1070,27.7,2018-08-12 03:33:00,WNW,28.1,1.94,4.23,,297.0,31.0,1.11,22.2,CTWED,3445,-122.3987,41.4285
1071,27.6,2018-08-12 03:48:00,WNW,27.6,1.39,4.15,,300.0,32.0,0.56,21.6,CTWED,3445,-122.3987,41.4285
1072,27.6,2018-08-12 04:03:00,WSW,27.2,1.39,4.15,,256.0,32.0,0.56,21.6,CTWED,3445,-122.3987,41.4285
1073,27.7,2018-08-12 04:18:00,W,26.3,1.11,3.88,,278.0,33.0,0.83,20.8,CTWED,3445,-122.3987,41.4285
1074,27.8,2018-08-12 04:33:00,WSW,26.4,1.67,4.19,,246.0,35.0,0.56,20.2,CTWED,3445,-122.3987,41.4285
1075,27.8,2018-08-12 04:48:00,WNW,26.0,1.39,4.01,,301.0,35.0,0.28,20.0,CTWED,3445,-122.3987,41.4285
1076,27.8,2018-08-12 05:03:00,W,25.5,1.39,3.83,,275.0,35.0,0.56,19.8,CTWED,3445,-122.3987,41.4285
1077,27.8,2018-08-12 05:18:00,SE,24.0,0.56,4.0,,132.0,37.0,0.56,19.1,CTWED,3445,-122.3987,41.4285
1078,27.8,2018-08-12 05:33:00,SE,24.5,0.56,3.93,,135.0,38.0,0.56,18.6,CTWED,3445,-122.3987,41.4285
1079,28.0,2018-08-12 05:48:00,SE,24.0,0.83,4.12,,140.0,41.0,0.56,17.6,CTWED,3445,-122.3987,41.4285
1080,28.0,2018-08-12 06:03:00,SE,23.7,1.11,4.16,,128.0,43.0,0.83,16.9,CTWED,3445,-122.3987,41.4285
1081,28.0,2018-08-12 06:18:00,SE,23.4,1.11,4.36,,136.0,45.0,1.11,16.4,CTWED,3445,-122.3987,41.4285
1082,27.9,2018-08-12 06:33:00,SE,23.0,1.67,4.12,,133.0,46.0,1.39,15.8,CTWED,3445,-122.3987,41.4285
1083,27.9,2018-08-12 06:48:00,SE,22.7,1.39,4.27,,128.0,48.0,1.11,15.3,CTWED,3445,-122.3987,41.4285
1084,27.9,2018-08-12 07:03:00,SE,22.2,1.39,4.0,,135.0,48.0,1.11,15.0,CTWED,3445,-122.3987,41.4285
1085,27.9,2018-08-12 07:18:00,SE,21.5,1.94,4.21,,125.0,50.0,1.11,14.6,CTWED,3445,-122.3987,41.4285
1086,28.0,2018-08-12 07:33:00,SE,22.0,1.39,4.41,,134.0,52.0,1.11,14.2,CTWED,3445,-122.3987,41.4285
1087,28.0,2018-08-12 07:48:00,SE,21.3,1.39,4.4,,124.0,53.0,1.39,13.9,CTWED,3445,-122.3987,41.4285
1088,28.0,2018-08-12 08:03:00,SE,20.5,1.67,4.31,,127.0,53.0,1.39,13.8,CTWED,3445,-122.3987,41.4285
1089,28.1,2018-08-12 08:18:00,SE,20.5,1.67,4.2,,132.0,54.0,1.39,13.4,CTWED,3445,-122.3987,41.4285
1090,28.0,2018-08-12 08:33:00,SE,20.7,1.67,4.79,,135.0,57.0,1.11,13.2,CTWED,3445,-122.3987,41.4285
1091,28.0,2018-08-12 08:48:00,SE,19.9,1.67,4.76,,131.0,58.0,1.39,12.9,CTWED,3445,-122.3987,41.4285
1092,28.1,2018-08-12 09:03:00,SSE,19.9,1.67,4.73,,148.0,59.0,1.11,12.6,CTWED,3445,-122.3987,41.4285
1093,27.9,2018-08-12 09:18:00,SE,20.3,1.67,4.63,,125.0,59.0,1.67,12.5,CTWED,3445,-122.3987,41.4285
1094,28.0,2018-08-12 09:33:00,SE,20.4,1.67,4.74,,130.0,61.0,1.67,12.1,CTWED,3445,-122.3987,41.4285
1095,28.1,2018-08-12 09:48:00,SE,19.1,1.94,4.74,,131.0,61.0,1.67,12.1,CTWED,3445,-122.3987,41.4285
1096,28.0,2018-08-12 10:03:00,SE,19.2,1.67,4.69,,127.0,62.0,1.94,11.8,CTWED,3445,-122.3987,41.4285
1097,28.0,2018-08-12 10:18:00,SE,18.8,1.94,4.86,,131.0,64.0,1.67,11.5,CTWED,3445,-122.3987,41.4285
1098,28.0,2018-08-12 10:33:00,SE,18.9,1.67,4.77,,129.0,64.0,1.39,11.4,CTWED,3445,-122.3987,41.4285
1099,27.9,2018-08-12 10:48:00,SE,18.8,1.67,4.9,,128.0,65.0,1.39,11.3,CTWED,3445,-122.3987,41.4285
