,road_freezing_temp_set_2,date_time,road_freezing_temp_set_1,road_subsurface_tmp_set_1,road_temp_set_1,road_temp_set_2,road_temp_set_3,road_freezing_temp_set_3,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
891,0.0,2018-08-10 06:46:00,0.0,30.6,28.1,29.1,29.0,0.0,CF112,3065,-122.58186,41.80012
892,0.0,2018-08-10 07:01:00,0.0,30.6,27.8,28.8,28.7,0.0,CF112,3065,-122.58186,41.80012
893,0.0,2018-08-10 07:16:00,0.0,30.6,27.5,28.5,28.4,0.0,CF112,3065,-122.58186,41.80012
894,0.0,2018-08-10 07:31:00,0.0,30.6,27.1,28.2,28.1,0.0,CF112,3065,-122.58186,41.80012
895,0.0,2018-08-10 07:46:00,0.0,30.6,26.9,27.9,27.8,0.0,CF112,3065,-122.58186,41.80012
896,0.0,2018-08-10 08:01:00,0.0,30.6,26.7,27.7,27.6,0.0,CF112,3065,-122.58186,41.80012
897,0.0,2018-08-10 08:16:00,0.0,30.6,26.4,27.4,27.4,0.0,CF112,3065,-122.58186,41.80012
898,0.0,2018-08-10 08:31:00,0.0,30.6,26.2,27.2,27.3,0.0,CF112,3065,-122.58186,41.80012
899,0.0,2018-08-10 08:46:00,0.0,30.6,26.0,27.0,27.1,0.0,CF112,3065,-122.58186,41.80012
900,0.0,2018-08-10 09:01:00,0.0,30.6,25.9,26.8,26.8,0.0,CF112,3065,-122.58186,41.80012
901,0.0,2018-08-10 09:16:00,0.0,30.6,25.7,26.6,26.5,0.0,CF112,3065,-122.58186,41.80012
902,0.0,2018-08-10 09:31:00,0.0,30.6,25.5,26.5,26.4,0.0,CF112,3065,-122.58186,41.80012
903,0.0,2018-08-10 09:46:00,0.0,30.4,25.4,26.3,26.3,0.0,CF112,3065,-122.58186,41.80012
904,0.0,2018-08-10 10:01:00,0.0,30.4,25.3,26.1,26.1,0.0,CF112,3065,-122.58186,41.80012
905,0.0,2018-08-10 10:16:00,0.0,30.4,25.2,26.0,26.0,0.0,CF112,3065,-122.58186,41.80012
906,0.0,2018-08-10 10:31:00,0.0,30.4,25.1,25.9,25.9,0.0,CF112,3065,-122.58186,41.80012
907,0.0,2018-08-10 10:46:00,0.0,30.4,25.0,25.8,25.8,0.0,CF112,3065,-122.58186,41.80012
908,0.0,2018-08-10 11:01:00,0.0,30.4,24.8,25.6,25.6,0.0,CF112,3065,-122.58186,41.80012
909,0.0,2018-08-10 11:16:00,0.0,30.3,24.7,25.5,25.5,0.0,CF112,3065,-122.58186,41.80012
910,0.0,2018-08-10 11:31:00,0.0,30.3,24.3,25.2,25.1,0.0,CF112,3065,-122.58186,41.80012
911,0.0,2018-08-10 11:46:00,0.0,30.3,23.8,24.7,24.7,0.0,CF112,3065,-122.58186,41.80012
912,0.0,2018-08-10 12:01:00,0.0,30.3,23.7,24.6,24.5,0.0,CF112,3065,-122.58186,41.80012
913,0.0,2018-08-10 12:16:00,0.0,30.3,23.3,24.2,24.1,0.0,CF112,3065,-122.58186,41.80012
914,0.0,2018-08-10 12:31:00,0.0,30.2,23.1,24.0,23.9,0.0,CF112,3065,-122.58186,41.80012
915,0.0,2018-08-10 12:46:00,0.0,30.2,22.9,23.7,23.7,0.0,CF112,3065,-122.58186,41.80012
916,0.0,2018-08-10 13:01:00,0.0,30.2,22.7,23.6,23.4,0.0,CF112,3065,-122.58186,41.80012
917,0.0,2018-08-10 13:16:00,0.0,30.2,22.4,23.2,23.2,0.0,CF112,3065,-122.58186,41.80012
918,0.0,2018-08-10 13:31:00,0.0,30.0,22.3,23.0,23.0,0.0,CF112,3065,-122.58186,41.80012
919,0.0,2018-08-10 13:46:00,0.0,30.0,22.2,23.1,23.0,0.0,CF112,3065,-122.58186,41.80012
920,0.0,2018-08-10 14:01:00,0.0,30.0,22.1,22.9,23.0,0.0,CF112,3065,-122.58186,41.80012
921,0.0,2018-08-10 14:16:00,0.0,29.9,22.1,22.9,23.0,0.0,CF112,3065,-122.58186,41.80012
922,0.0,2018-08-10 14:31:00,0.0,29.9,22.1,22.9,23.2,0.0,CF112,3065,-122.58186,41.80012
923,0.0,2018-08-10 14:46:00,0.0,29.9,22.3,23.1,23.3,0.0,CF112,3065,-122.58186,41.80012
924,0.0,2018-08-10 15:01:00,0.0,29.9,22.5,23.3,23.5,0.0,CF112,3065,-122.58186,41.80012
925,0.0,2018-08-10 15:16:00,0.0,29.8,22.7,23.6,24.0,0.0,CF112,3065,-122.58186,41.80012
926,0.0,2018-08-10 15:31:00,0.0,29.8,22.9,23.8,24.1,0.0,CF112,3065,-122.58186,41.80012
927,0.0,2018-08-10 15:46:00,0.0,29.8,23.2,24.1,24.6,0.0,CF112,3065,-122.58186,41.80012
928,0.0,2018-08-10 16:01:00,0.0,29.7,23.6,24.5,24.9,0.0,CF112,3065,-122.58186,41.80012
929,0.0,2018-08-10 16:16:00,0.0,29.7,24.1,25.1,25.6,0.0,CF112,3065,-122.58186,41.80012
930,0.0,2018-08-10 16:31:00,0.0,29.7,24.4,25.3,25.9,0.0,CF112,3065,-122.58186,41.80012
931,0.0,2018-08-10 16:46:00,0.0,29.5,24.8,25.7,26.4,0.0,CF112,3065,-122.58186,41.80012
932,0.0,2018-08-10 17:01:00,0.0,29.5,25.2,26.2,29.1,0.0,CF112,3065,-122.58186,41.80012
933,0.0,2018-08-10 17:16:00,0.0,29.4,27.1,26.7,32.8,0.0,CF112,3065,-122.58186,41.80012
934,0.0,2018-08-10 17:31:00,0.0,29.4,30.4,29.5,34.6,0.0,CF112,3065,-122.58186,41.80012
935,0.0,2018-08-10 17:46:00,0.0,29.4,33.1,33.2,36.9,0.0,CF112,3065,-122.58186,41.80012
936,0.0,2018-08-10 18:01:00,0.0,29.3,35.2,35.5,38.7,0.0,CF112,3065,-122.58186,41.80012
937,0.0,2018-08-10 18:16:00,0.0,29.3,37.2,37.7,40.5,0.0,CF112,3065,-122.58186,41.80012
938,0.0,2018-08-10 18:31:00,0.0,29.3,38.5,39.2,41.7,0.0,CF112,3065,-122.58186,41.80012
939,0.0,2018-08-10 18:46:00,0.0,29.1,40.0,40.8,42.8,0.0,CF112,3065,-122.58186,41.80012
940,0.0,2018-08-10 19:01:00,0.0,29.1,41.4,42.3,44.2,0.0,CF112,3065,-122.58186,41.80012
941,0.0,2018-08-10 19:16:00,0.0,29.1,42.9,43.8,45.6,0.0,CF112,3065,-122.58186,41.80012
942,0.0,2018-08-10 19:31:00,0.0,29.1,44.1,45.1,46.8,0.0,CF112,3065,-122.58186,41.80012
943,0.0,2018-08-10 19:46:00,0.0,29.0,45.4,46.4,47.9,0.0,CF112,3065,-122.58186,41.80012
944,0.0,2018-08-10 20:01:00,0.0,29.0,46.4,47.4,48.7,0.0,CF112,3065,-122.58186,41.80012
945,0.0,2018-08-10 20:16:00,0.0,29.0,47.5,48.5,49.8,0.0,CF112,3065,-122.58186,41.80012
946,0.0,2018-08-10 20:31:00,0.0,29.0,48.3,49.5,50.6,0.0,CF112,3065,-122.58186,41.80012
947,0.0,2018-08-10 20:46:00,0.0,29.0,48.9,50.2,51.2,0.0,CF112,3065,-122.58186,41.80012
948,0.0,2018-08-10 21:01:00,0.0,29.0,49.2,50.5,51.2,0.0,CF112,3065,-122.58186,41.80012
949,0.0,2018-08-10 21:16:00,0.0,29.0,49.5,50.9,51.5,0.0,CF112,3065,-122.58186,41.80012
950,0.0,2018-08-10 21:31:00,0.0,29.0,49.8,51.2,51.5,0.0,CF112,3065,-122.58186,41.80012
951,0.0,2018-08-10 21:46:00,0.0,29.0,49.7,51.2,51.2,0.0,CF112,3065,-122.58186,41.80012
952,0.0,2018-08-10 22:01:00,0.0,29.0,49.4,50.9,50.8,0.0,CF112,3065,-122.58186,41.80012
953,0.0,2018-08-10 22:16:00,0.0,29.1,48.8,50.4,50.2,0.0,CF112,3065,-122.58186,41.80012
954,0.0,2018-08-10 22:31:00,0.0,29.1,47.8,49.3,48.7,0.0,CF112,3065,-122.58186,41.80012
955,0.0,2018-08-10 22:46:00,0.0,29.1,46.8,48.2,47.4,0.0,CF112,3065,-122.58186,41.80012
956,0.0,2018-08-10 23:01:00,0.0,29.3,46.3,47.7,46.6,0.0,CF112,3065,-122.58186,41.80012
957,0.0,2018-08-10 23:16:00,0.0,29.3,46.3,47.7,47.0,0.0,CF112,3065,-122.58186,41.80012
958,0.0,2018-08-10 23:31:00,0.0,29.4,46.3,47.6,47.0,0.0,CF112,3065,-122.58186,41.80012
959,0.0,2018-08-10 23:46:00,0.0,29.4,47.0,48.3,43.6,0.0,CF112,3065,-122.58186,41.80012
960,0.0,2018-08-11 00:01:00,0.0,29.5,43.9,47.0,41.7,0.0,CF112,3065,-122.58186,41.80012
961,0.0,2018-08-11 00:16:00,0.0,29.5,42.0,44.0,40.8,0.0,CF112,3065,-122.58186,41.80012
962,0.0,2018-08-11 00:31:00,0.0,29.7,40.7,42.5,39.9,0.0,CF112,3065,-122.58186,41.80012
963,0.0,2018-08-11 00:46:00,0.0,29.7,39.9,41.7,39.4,0.0,CF112,3065,-122.58186,41.80012
964,0.0,2018-08-11 01:01:00,0.0,29.8,39.3,41.0,39.2,0.0,CF112,3065,-122.58186,41.80012
965,0.0,2018-08-11 01:16:00,0.0,29.8,38.5,40.0,38.4,0.0,CF112,3065,-122.58186,41.80012
966,0.0,2018-08-11 01:31:00,0.0,29.9,37.7,39.1,37.6,0.0,CF112,3065,-122.58186,41.80012
967,0.0,2018-08-11 01:46:00,0.0,29.9,37.0,38.4,36.9,0.0,CF112,3065,-122.58186,41.80012
968,0.0,2018-08-11 02:01:00,0.0,30.0,36.3,37.7,36.5,0.0,CF112,3065,-122.58186,41.80012
969,0.0,2018-08-11 02:16:00,0.0,30.2,35.4,36.7,35.7,0.0,CF112,3065,-122.58186,41.80012
970,0.0,2018-08-11 02:31:00,0.0,30.2,34.5,35.8,35.0,0.0,CF112,3065,-122.58186,41.80012
971,0.0,2018-08-11 02:46:00,0.0,30.3,33.6,34.8,34.0,0.0,CF112,3065,-122.58186,41.80012
972,0.0,2018-08-11 03:01:00,0.0,30.3,32.8,34.1,33.4,0.0,CF112,3065,-122.58186,41.80012
973,0.0,2018-08-11 03:16:00,0.0,30.4,32.1,33.4,32.6,0.0,CF112,3065,-122.58186,41.80012
974,0.0,2018-08-11 03:31:00,0.0,30.4,31.6,32.8,32.2,0.0,CF112,3065,-122.58186,41.80012
975,0.0,2018-08-11 03:46:00,0.0,30.6,31.0,32.2,31.7,0.0,CF112,3065,-122.58186,41.80012
976,0.0,2018-08-11 04:01:00,0.0,30.6,30.6,31.7,31.2,0.0,CF112,3065,-122.58186,41.80012
977,0.0,2018-08-11 04:16:00,0.0,30.6,30.1,31.3,30.8,0.0,CF112,3065,-122.58186,41.80012
978,0.0,2018-08-11 04:31:00,0.0,30.7,29.7,30.7,30.4,0.0,CF112,3065,-122.58186,41.80012
979,0.0,2018-08-11 04:46:00,0.0,30.7,29.2,30.3,30.1,0.0,CF112,3065,-122.58186,41.80012
980,0.0,2018-08-11 05:01:00,0.0,30.7,28.9,30.0,29.8,0.0,CF112,3065,-122.58186,41.80012
981,0.0,2018-08-11 05:16:00,0.0,30.8,28.7,29.8,29.5,0.0,CF112,3065,-122.58186,41.80012
982,0.0,2018-08-11 05:31:00,0.0,30.8,28.4,29.5,29.3,0.0,CF112,3065,-122.58186,41.80012
983,0.0,2018-08-11 05:46:00,0.0,30.8,28.2,29.2,29.0,0.0,CF112,3065,-122.58186,41.80012
984,0.0,2018-08-11 06:01:00,0.0,30.8,27.9,28.8,28.8,0.0,CF112,3065,-122.58186,41.80012
985,0.0,2018-08-11 06:16:00,0.0,30.8,27.6,28.6,28.4,0.0,CF112,3065,-122.58186,41.80012
986,0.0,2018-08-11 06:31:00,0.0,30.8,27.3,28.2,28.2,0.0,CF112,3065,-122.58186,41.80012
987,0.0,2018-08-11 06:46:00,0.0,30.8,26.8,27.8,27.7,0.0,CF112,3065,-122.58186,41.80012
988,0.0,2018-08-11 07:01:00,0.0,30.8,26.5,27.4,27.5,0.0,CF112,3065,-122.58186,41.80012
989,0.0,2018-08-11 07:16:00,0.0,30.8,26.2,27.1,27.2,0.0,CF112,3065,-122.58186,41.80012
990,0.0,2018-08-11 07:31:00,0.0,30.8,25.9,26.7,26.7,0.0,CF112,3065,-122.58186,41.80012
991,0.0,2018-08-11 07:46:00,0.0,30.8,25.6,26.3,26.4,0.0,CF112,3065,-122.58186,41.80012
992,0.0,2018-08-11 08:01:00,0.0,30.8,25.3,26.1,26.1,0.0,CF112,3065,-122.58186,41.80012
993,0.0,2018-08-11 08:16:00,0.0,30.8,25.0,25.7,25.8,0.0,CF112,3065,-122.58186,41.80012
994,0.0,2018-08-11 08:31:00,0.0,30.8,24.7,25.4,25.5,0.0,CF112,3065,-122.58186,41.80012
995,0.0,2018-08-11 08:46:00,0.0,30.8,24.4,25.1,25.3,0.0,CF112,3065,-122.58186,41.80012
996,0.0,2018-08-11 09:01:00,0.0,30.8,24.2,24.9,25.0,0.0,CF112,3065,-122.58186,41.80012
997,0.0,2018-08-11 09:16:00,0.0,30.8,23.9,24.6,24.7,0.0,CF112,3065,-122.58186,41.80012
998,0.0,2018-08-11 09:31:00,0.0,30.8,23.7,24.3,24.4,0.0,CF112,3065,-122.58186,41.80012
999,0.0,2018-08-11 09:46:00,0.0,30.8,23.4,24.0,24.1,0.0,CF112,3065,-122.58186,41.80012
1000,0.0,2018-08-11 10:01:00,0.0,30.7,23.2,23.8,23.9,0.0,CF112,3065,-122.58186,41.80012
1001,0.0,2018-08-11 10:16:00,0.0,30.7,22.9,23.5,23.6,0.0,CF112,3065,-122.58186,41.80012
1002,0.0,2018-08-11 10:31:00,0.0,30.7,22.7,23.3,23.3,0.0,CF112,3065,-122.58186,41.80012
1003,0.0,2018-08-11 10:46:00,0.0,30.7,22.5,23.0,23.2,0.0,CF112,3065,-122.58186,41.80012
1004,0.0,2018-08-11 11:01:00,0.0,30.7,22.3,22.8,22.9,0.0,CF112,3065,-122.58186,41.80012
1005,0.0,2018-08-11 11:16:00,0.0,30.6,22.1,22.6,22.7,0.0,CF112,3065,-122.58186,41.80012
1006,0.0,2018-08-11 11:31:00,0.0,30.6,21.9,22.4,22.6,0.0,CF112,3065,-122.58186,41.80012
1007,0.0,2018-08-11 11:46:00,0.0,30.6,21.7,22.2,22.4,0.0,CF112,3065,-122.58186,41.80012
1008,0.0,2018-08-11 12:01:00,0.0,30.4,21.5,22.0,22.2,0.0,CF112,3065,-122.58186,41.80012
1009,0.0,2018-08-11 12:16:00,0.0,30.4,21.3,21.9,22.1,0.0,CF112,3065,-122.58186,41.80012
1010,0.0,2018-08-11 12:31:00,0.0,30.4,21.1,21.6,21.9,0.0,CF112,3065,-122.58186,41.80012
1011,0.0,2018-08-11 12:46:00,0.0,30.3,20.8,21.4,21.6,0.0,CF112,3065,-122.58186,41.80012
1012,0.0,2018-08-11 13:01:00,0.0,30.3,20.7,21.2,21.5,0.0,CF112,3065,-122.58186,41.80012
1013,0.0,2018-08-11 13:16:00,0.0,30.3,20.6,21.1,21.4,0.0,CF112,3065,-122.58186,41.80012
1014,0.0,2018-08-11 13:31:00,0.0,30.2,20.4,21.0,21.3,0.0,CF112,3065,-122.58186,41.80012
1015,0.0,2018-08-11 13:46:00,0.0,30.2,20.3,20.9,21.1,0.0,CF112,3065,-122.58186,41.80012
1016,0.0,2018-08-11 14:01:00,0.0,30.2,20.2,20.9,21.1,0.0,CF112,3065,-122.58186,41.80012
1017,0.0,2018-08-11 14:16:00,0.0,30.0,20.2,21.0,21.1,0.0,CF112,3065,-122.58186,41.80012
1018,0.0,2018-08-11 14:31:00,0.0,30.0,20.2,20.9,21.0,0.0,CF112,3065,-122.58186,41.80012
1019,0.0,2018-08-11 14:46:00,0.0,30.0,20.1,20.9,21.1,0.0,CF112,3065,-122.58186,41.80012
1020,0.0,2018-08-11 15:01:00,0.0,29.9,20.2,20.9,21.2,0.0,CF112,3065,-122.58186,41.80012
1021,0.0,2018-08-11 15:16:00,0.0,29.9,20.1,20.9,21.2,0.0,CF112,3065,-122.58186,41.80012
1022,0.0,2018-08-11 15:31:00,0.0,29.8,20.2,21.1,21.3,0.0,CF112,3065,-122.58186,41.80012
1023,0.0,2018-08-11 15:46:00,0.0,29.8,20.3,21.2,21.4,0.0,CF112,3065,-122.58186,41.80012
1024,0.0,2018-08-11 16:01:00,0.0,29.8,20.5,21.4,21.6,0.0,CF112,3065,-122.58186,41.80012
1025,0.0,2018-08-11 16:16:00,0.0,29.7,20.7,21.6,21.8,0.0,CF112,3065,-122.58186,41.80012
1026,0.0,2018-08-11 16:31:00,0.0,29.7,20.8,21.7,22.1,0.0,CF112,3065,-122.58186,41.80012
1027,0.0,2018-08-11 16:46:00,0.0,29.5,21.2,22.0,22.6,0.0,CF112,3065,-122.58186,41.80012
1028,0.0,2018-08-11 17:01:00,0.0,29.5,21.4,22.3,26.6,0.0,CF112,3065,-122.58186,41.80012
1029,0.0,2018-08-11 17:16:00,0.0,29.4,23.8,22.6,31.9,0.0,CF112,3065,-122.58186,41.80012
1030,0.0,2018-08-11 17:31:00,0.0,29.4,28.6,26.3,34.6,0.0,CF112,3065,-122.58186,41.80012
1031,0.0,2018-08-11 17:46:00,0.0,29.4,31.9,31.4,36.8,0.0,CF112,3065,-122.58186,41.80012
1032,0.0,2018-08-11 18:01:00,0.0,29.3,34.2,34.3,38.7,0.0,CF112,3065,-122.58186,41.80012
1033,0.0,2018-08-11 18:16:00,0.0,29.3,36.4,36.7,40.5,0.0,CF112,3065,-122.58186,41.80012
1034,0.0,2018-08-11 18:31:00,0.0,29.1,38.0,38.5,41.5,0.0,CF112,3065,-122.58186,41.80012
1035,0.0,2018-08-11 18:46:00,0.0,29.1,39.7,40.3,43.1,0.0,CF112,3065,-122.58186,41.80012
1036,0.0,2018-08-11 19:01:00,0.0,29.1,41.0,41.8,44.1,0.0,CF112,3065,-122.58186,41.80012
1037,0.0,2018-08-11 19:16:00,0.0,29.0,42.2,43.0,44.9,0.0,CF112,3065,-122.58186,41.80012
1038,0.0,2018-08-11 19:31:00,0.0,29.0,43.7,44.5,46.3,0.0,CF112,3065,-122.58186,41.80012
1039,0.0,2018-08-11 19:46:00,0.0,29.0,44.6,45.6,47.2,0.0,CF112,3065,-122.58186,41.80012
1040,0.0,2018-08-11 20:01:00,0.0,28.9,45.4,46.3,47.7,0.0,CF112,3065,-122.58186,41.80012
1041,0.0,2018-08-11 20:16:00,0.0,28.9,46.3,47.3,48.3,0.0,CF112,3065,-122.58186,41.80012
1042,0.0,2018-08-11 20:31:00,0.0,28.9,47.1,48.2,48.9,0.0,CF112,3065,-122.58186,41.80012
1043,0.0,2018-08-11 20:46:00,0.0,28.9,47.6,48.7,49.2,0.0,CF112,3065,-122.58186,41.80012
1044,0.0,2018-08-11 21:01:00,0.0,28.9,48.0,49.1,49.4,0.0,CF112,3065,-122.58186,41.80012
1045,0.0,2018-08-11 21:16:00,0.0,28.9,48.2,49.3,49.8,0.0,CF112,3065,-122.58186,41.80012
1046,0.0,2018-08-11 21:31:00,0.0,28.9,48.4,49.8,50.2,0.0,CF112,3065,-122.58186,41.80012
1047,0.0,2018-08-11 21:46:00,0.0,28.9,48.8,50.1,50.2,0.0,CF112,3065,-122.58186,41.80012
1048,0.0,2018-08-11 22:01:00,0.0,28.9,48.6,50.0,50.4,0.0,CF112,3065,-122.58186,41.80012
1049,0.0,2018-08-11 22:16:00,0.0,29.0,48.7,50.0,50.2,0.0,CF112,3065,-122.58186,41.80012
1050,0.0,2018-08-11 22:31:00,0.0,29.0,48.4,49.6,49.6,0.0,CF112,3065,-122.58186,41.80012
1051,0.0,2018-08-11 22:46:00,0.0,29.0,48.2,49.3,49.4,0.0,CF112,3065,-122.58186,41.80012
1052,0.0,2018-08-11 23:01:00,0.0,29.1,47.8,49.0,48.7,0.0,CF112,3065,-122.58186,41.80012
1053,0.0,2018-08-11 23:16:00,0.0,29.1,47.2,48.2,47.9,0.0,CF112,3065,-122.58186,41.80012
1054,0.0,2018-08-11 23:31:00,0.0,29.3,46.5,47.6,47.0,0.0,CF112,3065,-122.58186,41.80012
1055,0.0,2018-08-11 23:46:00,0.0,29.3,45.9,47.2,40.8,0.0,CF112,3065,-122.58186,41.80012
1056,0.0,2018-08-12 00:01:00,0.0,29.4,41.6,45.0,38.6,0.0,CF112,3065,-122.58186,41.80012
1057,0.0,2018-08-12 00:16:00,0.0,29.4,38.8,40.8,36.8,0.0,CF112,3065,-122.58186,41.80012
1058,0.0,2018-08-12 00:31:00,0.0,29.5,36.9,38.6,35.4,0.0,CF112,3065,-122.58186,41.80012
1059,0.0,2018-08-12 00:46:00,0.0,29.7,35.3,36.7,34.2,0.0,CF112,3065,-122.58186,41.80012
1060,0.0,2018-08-12 01:01:00,0.0,29.7,34.2,35.5,33.2,0.0,CF112,3065,-122.58186,41.80012
1061,0.0,2018-08-12 01:16:00,0.0,29.8,33.0,34.2,32.4,0.0,CF112,3065,-122.58186,41.80012
1062,0.0,2018-08-12 01:31:00,0.0,29.8,32.2,33.3,31.9,0.0,CF112,3065,-122.58186,41.80012
1063,0.0,2018-08-12 01:46:00,0.0,29.9,31.3,32.4,31.2,0.0,CF112,3065,-122.58186,41.80012
1064,0.0,2018-08-12 02:01:00,0.0,29.9,30.7,31.7,30.8,0.0,CF112,3065,-122.58186,41.80012
1065,0.0,2018-08-12 02:16:00,0.0,30.0,30.0,30.9,30.1,0.0,CF112,3065,-122.58186,41.80012
1066,0.0,2018-08-12 02:31:00,0.0,30.2,29.3,30.2,29.4,0.0,CF112,3065,-122.58186,41.80012
1067,0.0,2018-08-12 02:46:00,0.0,30.2,28.5,29.3,28.7,0.0,CF112,3065,-122.58186,41.80012
1068,0.0,2018-08-12 03:01:00,0.0,30.3,27.8,28.5,28.0,0.0,CF112,3065,-122.58186,41.80012
1069,0.0,2018-08-12 03:16:00,0.0,30.3,27.1,27.7,27.4,0.0,CF112,3065,-122.58186,41.80012
1070,0.0,2018-08-12 03:31:00,0.0,30.4,26.5,27.1,26.8,0.0,CF112,3065,-122.58186,41.80012
1071,0.0,2018-08-12 03:46:00,0.0,30.4,25.9,26.5,26.3,0.0,CF112,3065,-122.58186,41.80012
1072,0.0,2018-08-12 04:01:00,0.0,30.4,25.5,26.1,25.9,0.0,CF112,3065,-122.58186,41.80012
1073,0.0,2018-08-12 04:16:00,0.0,30.6,25.0,25.6,25.5,0.0,CF112,3065,-122.58186,41.80012
1074,0.0,2018-08-12 04:31:00,0.0,30.6,24.6,25.2,25.1,0.0,CF112,3065,-122.58186,41.80012
1075,0.0,2018-08-12 04:46:00,0.0,30.6,24.3,24.8,24.8,0.0,CF112,3065,-122.58186,41.80012
1076,0.0,2018-08-12 05:01:00,0.0,30.6,24.0,24.6,24.6,0.0,CF112,3065,-122.58186,41.80012
1077,0.0,2018-08-12 05:16:00,0.0,30.7,23.8,24.3,24.3,0.0,CF112,3065,-122.58186,41.80012
1078,0.0,2018-08-12 05:31:00,0.0,30.7,23.5,24.1,24.1,0.0,CF112,3065,-122.58186,41.80012
1079,0.0,2018-08-12 05:46:00,0.0,30.7,23.3,23.8,23.9,0.0,CF112,3065,-122.58186,41.80012
1080,0.0,2018-08-12 06:01:00,0.0,30.7,23.0,23.6,23.7,0.0,CF112,3065,-122.58186,41.80012
1081,0.0,2018-08-12 06:16:00,0.0,30.7,22.8,23.3,23.3,0.0,CF112,3065,-122.58186,41.80012
1082,0.0,2018-08-12 06:31:00,0.0,30.7,22.6,23.0,23.2,0.0,CF112,3065,-122.58186,41.80012
1083,0.0,2018-08-12 06:46:00,0.0,30.7,22.3,22.8,22.9,0.0,CF112,3065,-122.58186,41.80012
1084,0.0,2018-08-12 07:01:00,0.0,30.7,22.1,22.5,22.7,0.0,CF112,3065,-122.58186,41.80012
1085,0.0,2018-08-12 07:16:00,0.0,30.7,21.9,22.3,22.6,0.0,CF112,3065,-122.58186,41.80012
1086,0.0,2018-08-12 07:31:00,0.0,30.7,21.7,22.1,22.5,0.0,CF112,3065,-122.58186,41.80012
1087,0.0,2018-08-12 07:46:00,0.0,30.6,21.5,22.0,22.3,0.0,CF112,3065,-122.58186,41.80012
1088,0.0,2018-08-12 08:01:00,0.0,30.6,21.3,21.8,22.1,0.0,CF112,3065,-122.58186,41.80012
1089,0.0,2018-08-12 08:16:00,0.0,30.6,21.2,21.6,21.9,0.0,CF112,3065,-122.58186,41.80012
1090,0.0,2018-08-12 08:31:00,0.0,30.6,21.0,21.5,21.8,0.0,CF112,3065,-122.58186,41.80012
1091,0.0,2018-08-12 08:46:00,0.0,30.6,20.8,21.3,21.6,0.0,CF112,3065,-122.58186,41.80012
1092,0.0,2018-08-12 09:01:00,0.0,30.4,20.7,21.2,21.5,0.0,CF112,3065,-122.58186,41.80012
1093,0.0,2018-08-12 09:16:00,0.0,30.4,20.5,21.0,21.2,0.0,CF112,3065,-122.58186,41.80012
1094,0.0,2018-08-12 09:31:00,0.0,30.4,20.3,20.7,21.0,0.0,CF112,3065,-122.58186,41.80012
1095,0.0,2018-08-12 09:46:00,0.0,30.3,20.1,20.5,20.9,0.0,CF112,3065,-122.58186,41.80012
1096,0.0,2018-08-12 10:01:00,0.0,30.3,19.8,20.3,20.7,0.0,CF112,3065,-122.58186,41.80012
1097,0.0,2018-08-12 10:16:00,0.0,30.3,19.7,20.3,20.5,0.0,CF112,3065,-122.58186,41.80012
1098,0.0,2018-08-12 10:31:00,0.0,30.3,19.6,20.1,20.4,0.0,CF112,3065,-122.58186,41.80012
1099,0.0,2018-08-12 10:46:00,0.0,30.2,19.3,19.8,20.1,0.0,CF112,3065,-122.58186,41.80012
1100,0.0,2018-08-12 11:01:00,0.0,30.2,19.2,19.7,20.0,0.0,CF112,3065,-122.58186,41.80012
1101,0.0,2018-08-12 11:16:00,0.0,30.0,19.0,19.5,19.9,0.0,CF112,3065,-122.58186,41.80012
1102,0.0,2018-08-12 11:31:00,0.0,30.0,18.9,19.4,19.8,0.0,CF112,3065,-122.58186,41.80012
1103,0.0,2018-08-12 11:46:00,0.0,30.0,18.8,19.2,19.7,0.0,CF112,3065,-122.58186,41.80012
1104,0.0,2018-08-12 12:01:00,0.0,29.9,18.7,19.2,19.6,0.0,CF112,3065,-122.58186,41.80012
1105,0.0,2018-08-12 12:16:00,0.0,29.9,18.5,19.0,19.4,0.0,CF112,3065,-122.58186,41.80012
1106,0.0,2018-08-12 12:31:00,0.0,29.8,18.4,18.9,19.3,0.0,CF112,3065,-122.58186,41.80012
1107,0.0,2018-08-12 12:46:00,0.0,29.8,18.3,18.8,19.2,0.0,CF112,3065,-122.58186,41.80012
1108,0.0,2018-08-12 13:01:00,0.0,29.8,18.1,18.6,19.0,0.0,CF112,3065,-122.58186,41.80012
1109,0.0,2018-08-12 13:16:00,0.0,29.7,18.0,18.5,18.9,0.0,CF112,3065,-122.58186,41.80012
1110,0.0,2018-08-12 13:31:00,0.0,29.7,17.8,18.5,18.8,0.0,CF112,3065,-122.58186,41.80012
1111,0.0,2018-08-12 13:46:00,0.0,29.5,17.8,18.4,18.8,0.0,CF112,3065,-122.58186,41.80012
1112,0.0,2018-08-12 14:01:00,0.0,29.5,17.8,18.5,18.9,0.0,CF112,3065,-122.58186,41.80012
1113,0.0,2018-08-12 14:16:00,0.0,29.4,18.0,18.7,19.1,0.0,CF112,3065,-122.58186,41.80012
1114,0.0,2018-08-12 14:31:00,0.0,29.4,18.1,18.8,19.3,0.0,CF112,3065,-122.58186,41.80012
1115,0.0,2018-08-12 14:46:00,0.0,29.3,18.3,19.0,19.5,0.0,CF112,3065,-122.58186,41.80012
