,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
450,2018-08-05 16:30:00,1.69,NNE,3.33,3.75,220.98,,18.41,35.86,616.2,19.32,CEDC,4600,-120.17139,41.58528
451,2018-08-05 16:45:00,1.35,NNE,2.94,3.42,220.726,,17.06,33.73,658.73,19.92,CEDC,4600,-120.17139,41.58528
452,2018-08-05 17:00:00,0.76,NE,2.25,3.95,220.98,,39.45,33.0,699.41,20.87,CEDC,4600,-120.17139,41.58528
453,2018-08-05 17:15:00,0.74,SE,1.86,4.21,220.98,,125.2,34.07,719.75,20.66,CEDC,4600,-120.17139,41.58528
454,2018-08-05 17:30:00,0.91,SE,2.06,3.17,220.98,,129.8,30.74,775.65,21.13,CEDC,4600,-120.17139,41.58528
455,2018-08-05 17:45:00,1.14,SE,2.94,3.6,220.98,,143.6,30.46,810.17,21.77,CEDC,4600,-120.17139,41.58528
456,2018-08-05 18:00:00,1.77,SSE,3.23,4.12,220.98,,153.3,32.21,830.86,21.46,CEDC,4600,-120.17139,41.58528
457,2018-08-05 18:15:00,1.48,SSE,3.04,3.62,220.98,,157.7,29.73,843.87,22.19,CEDC,4600,-120.17139,41.58528
458,2018-08-05 18:30:00,1.2,SSE,3.23,4.04,220.98,,166.7,28.88,849.8,23.14,CEDC,4600,-120.17139,41.58528
459,2018-08-05 18:45:00,0.85,SSE,2.84,3.53,220.98,,158.3,27.34,870.49,23.45,CEDC,4600,-120.17139,41.58528
460,2018-08-05 19:00:00,1.45,SSE,3.72,2.85,220.98,,155.1,26.18,920.11,23.37,CEDC,4600,-120.17139,41.58528
461,2018-08-05 19:15:00,1.24,SE,3.82,2.76,220.726,,144.6,24.61,987.87,24.28,CEDC,4600,-120.17139,41.58528
462,2018-08-05 19:30:00,1.51,SE,4.7,3.11,220.726,,125.6,23.91,990.19,25.16,CEDC,4600,-120.17139,41.58528
463,2018-08-05 19:45:00,1.83,ESE,3.43,3.56,220.726,,111.9,24.79,1007.63,25.09,CEDC,4600,-120.17139,41.58528
464,2018-08-05 20:00:00,1.69,SE,3.72,2.56,220.98,,143.2,23.48,1008.79,24.82,CEDC,4600,-120.17139,41.58528
465,2018-08-05 20:15:00,1.67,SE,4.12,1.96,220.98,,141.2,22.54,997.17,24.78,CEDC,4600,-120.17139,41.58528
466,2018-08-05 20:30:00,0.88,SE,2.64,1.38,220.98,,131.7,20.93,982.06,25.32,CEDC,4600,-120.17139,41.58528
467,2018-08-05 20:45:00,1.28,SE,4.31,2.09,220.98,,131.1,22.12,956.49,25.25,CEDC,4600,-120.17139,41.58528
468,2018-08-05 21:00:00,1.37,SE,3.43,1.7,220.98,,139.8,20.86,943.71,25.75,CEDC,4600,-120.17139,41.58528
469,2018-08-05 21:15:00,1.31,SSE,3.04,3.83,220.98,26.41,150.0,22.44,920.23,27.06,CEDC,4600,-120.17139,41.58528
470,2018-08-05 21:30:00,1.06,SE,3.72,3.06,220.98,,132.7,22.17,894.08,26.35,CEDC,4600,-120.17139,41.58528
471,2018-08-05 21:45:00,1.73,S,4.51,3.39,220.98,26.56,175.7,21.54,875.6,27.22,CEDC,4600,-120.17139,41.58528
472,2018-08-05 22:00:00,1.1,SW,2.84,1.79,220.98,26.7,224.8,18.34,854.33,28.0,CEDC,4600,-120.17139,41.58528
473,2018-08-05 22:15:00,1.31,SW,2.55,1.03,220.98,26.8,217.9,17.18,792.27,28.17,CEDC,4600,-120.17139,41.58528
474,2018-08-05 22:30:00,0.8,SSW,3.23,1.21,220.98,26.62,194.9,17.7,783.44,27.89,CEDC,4600,-120.17139,41.58528
475,2018-08-05 22:45:00,1.32,N,3.63,0.84,220.98,27.07,5.21,16.56,755.2,28.56,CEDC,4600,-120.17139,41.58528
476,2018-08-05 23:00:00,1.98,NNE,5.58,0.02,220.98,26.97,12.53,15.71,734.98,28.44,CEDC,4600,-120.17139,41.58528
477,2018-08-05 23:15:00,2.18,NE,5.58,0.91,220.98,26.54,35.15,17.44,701.85,27.78,CEDC,4600,-120.17139,41.58528
478,2018-08-05 23:30:00,1.41,NNE,3.82,-0.76,220.726,26.96,15.3,14.83,660.48,28.44,CEDC,4600,-120.17139,41.58528
479,2018-08-05 23:45:00,2.08,ENE,5.49,-1.71,220.726,26.57,63.39,14.72,629.33,27.39,CEDC,4600,-120.17139,41.58528
480,2018-08-06 00:00:00,2.23,ENE,6.96,0.57,220.726,26.53,67.1,17.01,581.1,27.78,CEDC,4600,-120.17139,41.58528
481,2018-08-06 00:15:00,1.77,NNE,4.51,-1.06,220.726,26.76,21.7,14.74,523.45,28.17,CEDC,4600,-120.17139,41.58528
482,2018-08-06 00:30:00,2.17,NNE,4.8,-1.05,220.726,26.29,13.29,15.73,426.06,27.11,CEDC,4600,-120.17139,41.58528
483,2018-08-06 00:45:00,1.48,NNE,4.6,-0.67,220.726,25.94,22.94,16.5,332.51,26.78,CEDC,4600,-120.17139,41.58528
484,2018-08-06 01:00:00,1.37,NNE,3.72,-0.79,220.726,,23.13,16.53,288.46,26.6,CEDC,4600,-120.17139,41.58528
485,2018-08-06 01:15:00,1.24,N,3.53,0.38,220.726,26.15,0.68,17.65,324.95,26.94,CEDC,4600,-120.17139,41.58528
486,2018-08-06 01:30:00,1.37,N,2.64,-0.54,220.726,,7.97,17.29,241.51,26.16,CEDC,4600,-120.17139,41.58528
487,2018-08-06 01:45:00,0.82,NNW,1.67,-0.03,220.726,,339.1,17.92,221.98,26.19,CEDC,4600,-120.17139,41.58528
488,2018-08-06 02:00:00,0.91,NNW,2.35,0.82,220.726,,327.8,20.44,171.31,25.04,CEDC,4600,-120.17139,41.58528
489,2018-08-06 02:15:00,0.48,NW,2.16,1.42,220.726,,312.5,22.69,116.8,24.03,CEDC,4600,-120.17139,41.58528
490,2018-08-06 02:30:00,0.06,NW,0.98,0.54,220.726,,307.3,23.63,54.86,22.34,CEDC,4600,-120.17139,41.58528
491,2018-08-06 02:45:00,0.23,NW,1.86,-0.21,220.726,,308.3,23.42,28.36,21.6,CEDC,4600,-120.17139,41.58528
492,2018-08-06 03:00:00,0.82,WNW,2.06,-1.58,220.726,,292.0,21.08,26.15,21.68,CEDC,4600,-120.17139,41.58528
493,2018-08-06 03:15:00,1.3,WNW,2.64,-2.17,220.726,,291.1,20.86,11.62,21.14,CEDC,4600,-120.17139,41.58528
494,2018-08-06 03:30:00,0.94,WNW,2.35,-2.47,220.726,,293.4,21.15,3.02,20.56,CEDC,4600,-120.17139,41.58528
495,2018-08-06 03:45:00,0.96,WNW,2.35,-2.53,220.726,,294.3,21.65,0.12,20.12,CEDC,4600,-120.17139,41.58528
496,2018-08-06 04:00:00,1.48,WNW,2.45,-2.61,220.726,,285.0,22.63,0.0,19.32,CEDC,4600,-120.17139,41.58528
497,2018-08-06 04:15:00,1.41,WNW,2.55,-2.94,220.726,,285.1,22.94,0.0,18.72,CEDC,4600,-120.17139,41.58528
498,2018-08-06 04:30:00,1.45,W,2.16,-2.27,220.726,,272.7,23.55,0.0,19.09,CEDC,4600,-120.17139,41.58528
499,2018-08-06 04:45:00,0.87,WNW,2.06,-3.56,220.726,,291.4,22.58,0.0,18.24,CEDC,4600,-120.17139,41.58528
500,2018-08-06 05:00:00,0.87,ENE,2.16,-0.2,220.726,,77.93,31.66,0.0,16.83,CEDC,4600,-120.17139,41.58528
501,2018-08-06 05:15:00,0.84,WSW,2.84,-0.89,220.726,,239.8,31.56,0.0,16.09,CEDC,4600,-120.17139,41.58528
502,2018-08-06 05:30:00,1.15,SW,3.63,-0.62,220.98,,235.1,23.64,0.0,20.97,CEDC,4600,-120.17139,41.58528
503,2018-08-06 05:45:00,0.8,SE,2.06,-2.56,220.98,,139.2,26.89,0.0,16.67,CEDC,4600,-120.17139,41.58528
504,2018-08-06 06:00:00,1.13,SSW,2.35,-0.68,220.98,,209.2,29.94,0.0,17.15,CEDC,4600,-120.17139,41.58528
505,2018-08-06 06:15:00,1.08,ESE,2.94,-1.5,220.98,,117.6,30.02,0.0,16.17,CEDC,4600,-120.17139,41.58528
506,2018-08-06 06:30:00,1.4,SSW,2.64,-1.31,220.726,,206.0,31.67,0.0,15.56,CEDC,4600,-120.17139,41.58528
507,2018-08-06 06:45:00,1.11,SW,2.16,-2.35,220.98,,227.6,28.51,0.0,16.0,CEDC,4600,-120.17139,41.58528
508,2018-08-06 07:00:00,1.69,WSW,2.55,-1.43,220.98,,239.7,29.02,0.0,16.78,CEDC,4600,-120.17139,41.58528
509,2018-08-06 07:15:00,1.72,SW,2.45,-1.07,220.726,,223.8,29.91,0.0,16.72,CEDC,4600,-120.17139,41.58528
510,2018-08-06 07:30:00,1.54,SW,2.45,-0.54,220.726,,227.2,31.24,0.0,16.65,CEDC,4600,-120.17139,41.58528
511,2018-08-06 07:45:00,1.57,WSW,2.35,-2.32,220.726,,251.5,30.57,0.0,14.96,CEDC,4600,-120.17139,41.58528
512,2018-08-06 08:00:00,1.58,W,2.16,-1.75,220.726,,259.5,32.43,0.0,14.69,CEDC,4600,-120.17139,41.58528
513,2018-08-06 08:15:00,1.37,W,1.96,-2.2,220.726,,266.0,32.57,0.0,14.12,CEDC,4600,-120.17139,41.58528
514,2018-08-06 08:30:00,1.3,W,2.25,-2.05,220.726,,277.0,31.72,0.0,14.69,CEDC,4600,-120.17139,41.58528
515,2018-08-06 08:45:00,1.35,W,1.76,-1.8,220.726,,271.9,33.11,0.0,14.32,CEDC,4600,-120.17139,41.58528
516,2018-08-06 09:00:00,1.01,W,1.67,-1.21,220.726,,273.1,37.67,0.0,13.0,CEDC,4600,-120.17139,41.58528
517,2018-08-06 09:15:00,0.67,NW,1.28,0.18,220.726,,311.2,39.75,0.0,13.72,CEDC,4600,-120.17139,41.58528
518,2018-08-06 09:30:00,0.87,W,1.47,-0.61,220.726,,280.3,35.39,0.0,14.63,CEDC,4600,-120.17139,41.58528
519,2018-08-06 09:45:00,0.62,NW,1.57,-1.67,220.726,,312.0,34.98,0.0,13.62,CEDC,4600,-120.17139,41.58528
520,2018-08-06 10:00:00,0.51,NW,0.98,-1.93,220.726,,317.2,35.26,0.0,13.21,CEDC,4600,-120.17139,41.58528
521,2018-08-06 10:15:00,0.79,W,1.47,-0.83,220.726,,260.0,36.54,0.0,13.89,CEDC,4600,-120.17139,41.58528
522,2018-08-06 10:30:00,0.91,W,1.57,-1.55,220.726,,267.6,36.96,0.0,12.91,CEDC,4600,-120.17139,41.58528
523,2018-08-06 10:45:00,0.47,WNW,0.88,-1.97,220.726,,285.8,33.98,0.0,13.72,CEDC,4600,-120.17139,41.58528
524,2018-08-06 11:00:00,0.67,NW,1.57,-2.32,220.726,,310.6,35.85,0.0,12.51,CEDC,4600,-120.17139,41.58528
525,2018-08-06 11:15:00,0.44,WNW,1.37,-1.77,220.726,,300.4,38.63,0.0,12.0,CEDC,4600,-120.17139,41.58528
526,2018-08-06 11:30:00,0.85,WNW,1.57,-1.5,220.98,,289.6,39.21,0.0,12.07,CEDC,4600,-120.17139,41.58528
527,2018-08-06 11:45:00,0.65,WNW,1.76,-2.18,220.98,,295.4,39.27,0.0,11.29,CEDC,4600,-120.17139,41.58528
528,2018-08-06 12:00:00,1.16,WNW,1.86,-1.85,220.98,,289.0,39.86,0.0,11.43,CEDC,4600,-120.17139,41.58528
529,2018-08-06 12:15:00,0.76,WNW,1.67,-1.57,220.98,,292.4,39.17,0.0,12.01,CEDC,4600,-120.17139,41.58528
530,2018-08-06 12:30:00,1.14,W,1.57,-2.46,220.726,,272.6,41.81,0.12,10.04,CEDC,4600,-120.17139,41.58528
531,2018-08-06 12:45:00,0.56,WNW,2.06,0.16,220.726,,282.8,55.42,0.35,8.68,CEDC,4600,-120.17139,41.58528
532,2018-08-06 13:00:00,0.95,WSW,1.47,0.53,220.726,,241.6,57.94,2.09,8.42,CEDC,4600,-120.17139,41.58528
533,2018-08-06 13:15:00,1.14,WSW,1.47,0.29,220.726,,251.0,54.8,8.02,8.99,CEDC,4600,-120.17139,41.58528
534,2018-08-06 13:30:00,1.38,W,1.76,1.0,220.726,,259.4,51.7,24.41,10.62,CEDC,4600,-120.17139,41.58528
535,2018-08-06 13:45:00,1.04,W,1.47,-0.37,220.98,,268.6,45.73,53.81,10.99,CEDC,4600,-120.17139,41.58528
536,2018-08-06 14:00:00,0.79,W,1.37,1.26,220.98,,273.7,45.67,92.98,12.79,CEDC,4600,-120.17139,41.58528
537,2018-08-06 14:15:00,0.72,N,1.67,1.79,220.98,,352.0,42.74,133.3,14.39,CEDC,4600,-120.17139,41.58528
538,2018-08-06 14:30:00,0.24,NNW,0.98,3.73,220.98,,327.3,45.21,180.14,15.64,CEDC,4600,-120.17139,41.58528
539,2018-08-06 14:45:00,0.05,NE,0.68,7.25,220.98,,55.96,55.07,232.56,16.36,CEDC,4600,-120.17139,41.58528
540,2018-08-06 15:00:00,0.32,ENE,0.88,6.88,220.98,,63.3,50.98,284.27,17.17,CEDC,4600,-120.17139,41.58528
541,2018-08-06 15:15:00,0.69,NE,1.67,6.66,220.98,,37.96,49.46,334.25,17.41,CEDC,4600,-120.17139,41.58528
542,2018-08-06 15:30:00,1.05,NE,1.67,4.88,220.98,,42.55,40.44,388.52,18.66,CEDC,4600,-120.17139,41.58528
543,2018-08-06 15:45:00,1.11,NE,1.96,4.67,220.98,,51.3,38.22,439.31,19.33,CEDC,4600,-120.17139,41.58528
544,2018-08-06 16:00:00,0.91,ENE,1.76,3.8,220.98,,57.28,34.68,489.4,19.91,CEDC,4600,-120.17139,41.58528
545,2018-08-06 16:15:00,0.43,ESE,1.18,2.91,220.98,,102.5,29.94,537.4,21.26,CEDC,4600,-120.17139,41.58528
546,2018-08-06 16:30:00,0.21,SSE,0.88,2.74,220.726,,156.6,27.51,588.19,22.43,CEDC,4600,-120.17139,41.58528
547,2018-08-06 16:45:00,0.31,SE,1.08,2.86,220.98,,128.6,26.3,635.14,23.31,CEDC,4600,-120.17139,41.58528
548,2018-08-06 17:00:00,0.8,ESE,1.86,4.61,220.726,,122.6,31.39,680.12,22.43,CEDC,4600,-120.17139,41.58528
549,2018-08-06 17:15:00,0.95,ESE,2.06,3.91,220.726,,107.2,28.14,726.61,23.41,CEDC,4600,-120.17139,41.58528
550,2018-08-06 17:30:00,0.99,ENE,2.55,2.8,220.98,,75.4,24.33,766.47,24.51,CEDC,4600,-120.17139,41.58528
551,2018-08-06 17:45:00,1.13,E,2.25,2.46,220.98,,82.4,23.12,771.82,24.95,CEDC,4600,-120.17139,41.58528
552,2018-08-06 18:00:00,1.07,ENE,1.76,2.24,220.98,,74.08,21.73,832.02,25.72,CEDC,4600,-120.17139,41.58528
553,2018-08-06 18:15:00,0.8,ENE,1.96,1.19,220.98,,59.6,19.53,856.66,26.23,CEDC,4600,-120.17139,41.58528
554,2018-08-06 18:30:00,0.95,ENE,2.16,0.99,220.98,26.3,66.34,18.31,877.58,27.06,CEDC,4600,-120.17139,41.58528
555,2018-08-06 18:45:00,0.81,E,2.35,0.25,220.726,26.03,83.3,17.6,893.96,26.83,CEDC,4600,-120.17139,41.58528
556,2018-08-06 19:00:00,0.78,S,2.16,2.01,220.726,26.71,173.6,18.64,910.24,28.0,CEDC,4600,-120.17139,41.58528
557,2018-08-06 19:15:00,1.17,SSE,3.43,1.38,220.726,26.6,163.0,18.53,923.25,27.33,CEDC,4600,-120.17139,41.58528
558,2018-08-06 19:30:00,1.38,SSE,2.84,1.03,220.726,26.43,162.6,17.77,930.92,27.61,CEDC,4600,-120.17139,41.58528
559,2018-08-06 19:45:00,1.26,SSE,2.55,1.66,220.98,26.74,154.6,18.11,941.38,28.06,CEDC,4600,-120.17139,41.58528
560,2018-08-06 20:00:00,1.57,S,4.12,2.32,220.726,27.18,179.1,18.31,943.71,28.67,CEDC,4600,-120.17139,41.58528
561,2018-08-06 20:15:00,2.13,S,3.92,1.73,220.98,27.05,178.3,17.72,959.98,28.5,CEDC,4600,-120.17139,41.58528
562,2018-08-06 20:30:00,1.95,SSE,3.72,2.9,220.98,27.55,160.7,18.53,961.14,29.17,CEDC,4600,-120.17139,41.58528
563,2018-08-06 20:45:00,2.42,S,4.31,1.82,220.98,27.61,169.1,17.03,942.54,29.28,CEDC,4600,-120.17139,41.58528
564,2018-08-06 21:00:00,2.37,SSE,4.41,1.72,220.98,27.48,166.9,17.08,924.53,29.11,CEDC,4600,-120.17139,41.58528
565,2018-08-06 21:15:00,1.78,SSE,3.72,1.42,220.98,27.85,165.5,16.23,895.24,29.61,CEDC,4600,-120.17139,41.58528
566,2018-08-06 21:30:00,1.27,SSE,2.84,1.3,220.98,27.81,153.0,16.13,868.98,29.56,CEDC,4600,-120.17139,41.58528
567,2018-08-06 21:45:00,1.14,SE,2.75,3.25,220.98,28.14,127.5,18.15,845.73,29.94,CEDC,4600,-120.17139,41.58528
568,2018-08-06 22:00:00,1.26,SE,3.72,3.4,220.726,28.24,127.7,18.22,829.81,30.06,CEDC,4600,-120.17139,41.58528
569,2018-08-06 22:15:00,1.58,SSE,3.04,2.95,220.726,28.31,147.1,17.53,801.22,30.17,CEDC,4600,-120.17139,41.58528
570,2018-08-06 22:30:00,1.19,SSE,3.33,3.03,220.726,28.58,153.9,17.29,763.91,30.5,CEDC,4600,-120.17139,41.58528
571,2018-08-06 22:45:00,1.64,SSE,3.33,2.94,220.726,28.53,160.5,17.24,716.5,30.44,CEDC,4600,-120.17139,41.58528
572,2018-08-06 23:00:00,1.29,SSE,4.51,1.97,220.726,28.91,147.2,15.61,683.14,30.94,CEDC,4600,-120.17139,41.58528
573,2018-08-06 23:15:00,1.11,SSE,2.94,1.48,220.726,28.46,151.9,15.56,636.77,30.39,CEDC,4600,-120.17139,41.58528
574,2018-08-06 23:30:00,0.52,SSE,1.47,1.52,220.726,28.72,166.0,15.31,593.3,30.72,CEDC,4600,-120.17139,41.58528
575,2018-08-06 23:45:00,0.49,ENE,1.28,1.63,220.726,29.18,56.73,14.93,545.77,31.28,CEDC,4600,-120.17139,41.58528
576,2018-08-07 00:00:00,0.91,NE,2.75,3.22,220.726,28.93,53.6,17.08,489.29,30.94,CEDC,4600,-120.17139,41.58528
577,2018-08-07 00:15:00,1.04,NNE,2.75,-0.1,220.726,29.02,14.6,13.29,404.79,31.11,CEDC,4600,-120.17139,41.58528
578,2018-08-07 00:30:00,0.94,NNE,2.06,3.14,220.726,28.44,23.78,17.6,401.66,30.33,CEDC,4600,-120.17139,41.58528
579,2018-08-07 00:45:00,0.64,NE,1.76,3.65,220.726,28.68,47.4,17.96,354.7,30.61,CEDC,4600,-120.17139,41.58528
580,2018-08-07 01:00:00,1.05,N,2.45,1.02,220.726,28.54,5.04,14.96,310.07,30.5,CEDC,4600,-120.17139,41.58528
581,2018-08-07 01:15:00,1.04,N,1.96,1.18,220.726,28.01,349.0,15.74,268.58,29.83,CEDC,4600,-120.17139,41.58528
582,2018-08-07 01:30:00,0.74,N,1.67,2.04,220.726,27.78,354.0,17.08,226.63,29.5,CEDC,4600,-120.17139,41.58528
583,2018-08-07 01:45:00,0.72,NNW,1.57,3.78,220.726,27.26,339.8,20.26,180.37,28.72,CEDC,4600,-120.17139,41.58528
584,2018-08-07 02:00:00,0.77,NNW,1.57,4.53,220.726,26.56,327.7,22.81,137.6,27.61,CEDC,4600,-120.17139,41.58528
585,2018-08-07 02:15:00,0.32,NW,1.47,5.13,220.726,26.17,310.8,25.01,100.07,26.78,CEDC,4600,-120.17139,41.58528
586,2018-08-07 02:30:00,0.22,WNW,1.37,1.78,220.726,,291.4,20.94,65.78,25.78,CEDC,4600,-120.17139,41.58528
587,2018-08-07 02:45:00,0.6,NW,1.96,1.18,220.726,,314.5,22.74,34.87,23.72,CEDC,4600,-120.17139,41.58528
588,2018-08-07 03:00:00,0.27,WNW,1.47,0.31,220.726,,300.7,21.74,18.48,23.42,CEDC,4600,-120.17139,41.58528
589,2018-08-07 03:15:00,0.57,WNW,1.57,-0.56,220.726,,297.5,21.31,6.28,22.71,CEDC,4600,-120.17139,41.58528
590,2018-08-07 03:30:00,1.0,WNW,1.76,-0.71,220.726,,291.9,21.87,1.51,22.11,CEDC,4600,-120.17139,41.58528
591,2018-08-07 03:45:00,0.6,WNW,1.76,-1.36,220.726,,299.2,21.12,0.23,21.91,CEDC,4600,-120.17139,41.58528
592,2018-08-07 04:00:00,0.63,WNW,1.86,-1.7,220.726,,297.3,20.2,0.0,22.22,CEDC,4600,-120.17139,41.58528
593,2018-08-07 04:15:00,0.79,WNW,1.76,-2.27,220.726,,296.1,19.49,0.0,22.12,CEDC,4600,-120.17139,41.58528
594,2018-08-07 04:30:00,0.68,NNW,2.35,-2.53,220.726,,329.0,23.64,0.0,18.73,CEDC,4600,-120.17139,41.58528
595,2018-08-07 04:45:00,1.72,NNW,2.55,1.31,220.726,,337.1,28.29,0.0,20.33,CEDC,4600,-120.17139,41.58528
596,2018-08-07 05:00:00,0.65,NW,2.06,-0.08,220.726,,305.2,24.4,0.0,21.09,CEDC,4600,-120.17139,41.58528
597,2018-08-07 05:15:00,0.47,WNW,2.45,-1.38,220.726,,296.6,22.29,0.0,21.02,CEDC,4600,-120.17139,41.58528
598,2018-08-07 05:30:00,0.37,NW,1.67,-0.54,220.726,,309.5,26.59,0.0,19.19,CEDC,4600,-120.17139,41.58528
599,2018-08-07 05:45:00,1.31,WSW,2.06,0.55,220.726,,256.2,30.33,0.0,18.35,CEDC,4600,-120.17139,41.58528
600,2018-08-07 06:00:00,0.53,NNW,1.37,-2.57,220.726,,340.0,22.11,0.0,19.74,CEDC,4600,-120.17139,41.58528
601,2018-08-07 06:15:00,0.63,WNW,1.86,-1.71,220.726,,302.0,24.16,0.0,19.34,CEDC,4600,-120.17139,41.58528
602,2018-08-07 06:30:00,0.83,WNW,1.96,-2.73,220.98,,284.6,24.4,0.0,17.99,CEDC,4600,-120.17139,41.58528
603,2018-08-07 06:45:00,0.57,WNW,1.86,-0.35,220.98,,292.9,29.14,0.0,17.96,CEDC,4600,-120.17139,41.58528
604,2018-08-07 07:00:00,0.95,WSW,2.16,-1.34,220.98,,257.0,28.73,0.0,17.04,CEDC,4600,-120.17139,41.58528
605,2018-08-07 07:15:00,1.06,WNW,1.86,-1.97,220.98,,291.1,25.48,0.0,18.2,CEDC,4600,-120.17139,41.58528
606,2018-08-07 07:30:00,1.26,WNW,1.96,-2.41,220.98,,286.0,24.61,0.0,18.23,CEDC,4600,-120.17139,41.58528
607,2018-08-07 07:45:00,0.61,NNW,2.64,-0.2,220.726,,338.7,33.74,0.0,15.83,CEDC,4600,-120.17139,41.58528
608,2018-08-07 08:00:00,0.48,WNW,1.67,-0.13,220.726,,290.9,28.42,0.0,18.61,CEDC,4600,-120.17139,41.58528
609,2018-08-07 08:15:00,0.5,WNW,1.96,-0.4,220.726,,292.8,28.71,0.0,18.13,CEDC,4600,-120.17139,41.58528
610,2018-08-07 08:30:00,0.43,NW,0.88,-1.63,220.726,,315.9,27.5,0.0,17.39,CEDC,4600,-120.17139,41.58528
611,2018-08-07 08:45:00,0.67,WSW,2.35,-1.84,220.726,,238.5,31.67,0.0,14.96,CEDC,4600,-120.17139,41.58528
612,2018-08-07 09:00:00,0.87,WNW,3.04,-0.81,220.726,,288.4,30.62,0.0,16.65,CEDC,4600,-120.17139,41.58528
613,2018-08-07 09:15:00,0.14,NW,0.78,-1.48,220.726,,307.3,27.69,0.0,17.46,CEDC,4600,-120.17139,41.58528
614,2018-08-07 09:30:00,0.6,NW,2.25,-2.66,220.726,,306.9,25.52,0.0,17.37,CEDC,4600,-120.17139,41.58528
615,2018-08-07 09:45:00,0.33,NW,2.35,-1.56,220.726,,315.1,28.79,0.0,16.76,CEDC,4600,-120.17139,41.58528
616,2018-08-07 10:00:00,1.15,NW,2.94,-1.33,220.726,,319.2,30.63,0.0,16.05,CEDC,4600,-120.17139,41.58528
617,2018-08-07 10:15:00,0.58,NW,1.96,-1.37,220.726,,319.7,31.36,0.0,15.64,CEDC,4600,-120.17139,41.58528
618,2018-08-07 10:30:00,0.04,NW,0.68,-1.98,220.726,,317.2,29.03,0.0,16.15,CEDC,4600,-120.17139,41.58528
619,2018-08-07 10:45:00,0.55,NW,1.76,-1.32,220.726,,325.1,31.41,0.0,15.68,CEDC,4600,-120.17139,41.58528
620,2018-08-07 11:00:00,0.32,NW,1.76,-1.38,220.726,,315.6,30.4,0.0,16.12,CEDC,4600,-120.17139,41.58528
621,2018-08-07 11:15:00,0.53,NW,1.96,-1.27,220.726,,320.8,32.14,0.0,15.38,CEDC,4600,-120.17139,41.58528
622,2018-08-07 11:30:00,1.0,NW,2.35,-0.6,220.726,,319.4,34.34,0.0,15.11,CEDC,4600,-120.17139,41.58528
623,2018-08-07 11:45:00,0.63,NNE,2.16,-0.9,220.726,,31.19,41.44,0.0,11.89,CEDC,4600,-120.17139,41.58528
624,2018-08-07 12:00:00,0.95,WSW,2.25,0.57,220.726,,250.3,46.42,0.0,11.79,CEDC,4600,-120.17139,41.58528
625,2018-08-07 12:15:00,0.99,WSW,1.76,0.57,220.726,,241.6,41.7,0.0,13.42,CEDC,4600,-120.17139,41.58528
626,2018-08-07 12:30:00,0.86,ESE,1.86,-0.66,220.726,,115.4,39.28,0.0,12.97,CEDC,4600,-120.17139,41.58528
627,2018-08-07 12:45:00,1.22,SW,2.06,-0.4,220.726,,226.1,42.58,0.35,12.03,CEDC,4600,-120.17139,41.58528
628,2018-08-07 13:00:00,1.16,WSW,1.86,-0.4,220.726,,241.2,37.89,2.09,13.82,CEDC,4600,-120.17139,41.58528
629,2018-08-07 13:15:00,0.55,NNW,1.76,-1.82,220.726,,330.1,33.32,9.41,14.2,CEDC,4600,-120.17139,41.58528
630,2018-08-07 13:30:00,0.48,N,1.18,0.33,220.726,,3.38,48.88,26.27,10.74,CEDC,4600,-120.17139,41.58528
631,2018-08-07 13:45:00,0.81,W,1.86,1.2,220.726,,271.3,50.17,53.46,11.29,CEDC,4600,-120.17139,41.58528
632,2018-08-07 14:00:00,1.06,WSW,1.57,1.46,220.98,,249.2,43.27,91.0,13.83,CEDC,4600,-120.17139,41.58528
633,2018-08-07 14:15:00,0.73,SSW,1.37,1.74,220.98,,197.5,46.43,137.72,13.06,CEDC,4600,-120.17139,41.58528
634,2018-08-07 14:30:00,0.35,SSW,0.78,6.38,220.98,,197.5,55.18,191.88,15.39,CEDC,4600,-120.17139,41.58528
635,2018-08-07 14:45:00,0.32,SE,1.18,4.4,220.98,,133.3,44.73,246.04,16.54,CEDC,4600,-120.17139,41.58528
636,2018-08-07 15:00:00,0.21,SSE,0.78,3.67,220.98,,160.3,40.33,261.5,17.36,CEDC,4600,-120.17139,41.58528
637,2018-08-07 15:15:00,0.49,SSE,1.57,2.32,220.98,,152.1,37.31,279.39,17.09,CEDC,4600,-120.17139,41.58528
638,2018-08-07 15:30:00,0.17,W,0.98,3.85,220.98,,276.5,34.97,344.82,19.83,CEDC,4600,-120.17139,41.58528
639,2018-08-07 15:45:00,1.19,ENE,2.16,6.24,220.98,,72.97,41.3,385.85,19.83,CEDC,4600,-120.17139,41.58528
640,2018-08-07 16:00:00,1.1,NE,2.25,5.19,220.726,,46.15,36.13,440.59,20.81,CEDC,4600,-120.17139,41.58528
641,2018-08-07 16:15:00,0.81,NE,3.04,4.93,220.726,,50.61,32.5,527.76,22.23,CEDC,4600,-120.17139,41.58528
642,2018-08-07 16:30:00,2.06,NNE,3.33,3.46,220.726,,17.23,27.21,563.09,23.44,CEDC,4600,-120.17139,41.58528
