,date_time,volt_set_1,precip_accum_one_hour_set_1,precip_accum_set_1,air_temp_set_1,snow_depth_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
299,2018-08-18 23:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
300,2018-08-19 00:00:00,13.3,0.0,0.0,24.44,4140.2,SHMC1,6392,-122.80167,41.00528
301,2018-08-19 00:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
302,2018-08-19 00:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
303,2018-08-19 00:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
304,2018-08-19 01:00:00,13.0,0.0,0.0,24.44,4107.18,SHMC1,6392,-122.80167,41.00528
305,2018-08-19 01:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
306,2018-08-19 01:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
307,2018-08-19 01:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
308,2018-08-19 02:00:00,12.7,0.0,0.0,23.33,4064.0,SHMC1,6392,-122.80167,41.00528
309,2018-08-19 02:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
310,2018-08-19 02:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
311,2018-08-19 02:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
312,2018-08-19 03:00:00,12.5,0.0,0.0,18.89,4025.9,SHMC1,6392,-122.80167,41.00528
313,2018-08-19 03:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
314,2018-08-19 03:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
315,2018-08-19 03:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
316,2018-08-19 04:00:00,12.4,0.0,0.0,17.78,3954.78,SHMC1,6392,-122.80167,41.00528
317,2018-08-19 04:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
318,2018-08-19 04:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
319,2018-08-19 04:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
320,2018-08-19 05:00:00,12.4,0.0,0.0,16.11,3934.46,SHMC1,6392,-122.80167,41.00528
321,2018-08-19 05:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
322,2018-08-19 05:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
323,2018-08-19 05:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
324,2018-08-19 06:00:00,12.3,0.0,0.0,15.56,3962.4,SHMC1,6392,-122.80167,41.00528
325,2018-08-19 06:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
326,2018-08-19 06:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
327,2018-08-19 06:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
328,2018-08-19 07:00:00,12.3,,0.0,16.11,3911.6,SHMC1,6392,-122.80167,41.00528
329,2018-08-19 07:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
330,2018-08-19 07:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
331,2018-08-19 07:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
332,2018-08-19 08:00:00,12.3,0.0,0.0,15.0,3949.7,SHMC1,6392,-122.80167,41.00528
333,2018-08-19 08:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
334,2018-08-19 08:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
335,2018-08-19 08:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
336,2018-08-19 09:00:00,12.3,0.0,0.0,15.56,3947.16,SHMC1,6392,-122.80167,41.00528
337,2018-08-19 09:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
338,2018-08-19 09:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
339,2018-08-19 09:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
340,2018-08-19 10:00:00,12.3,0.0,0.0,15.56,3898.9,SHMC1,6392,-122.80167,41.00528
341,2018-08-19 10:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
342,2018-08-19 10:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
343,2018-08-19 10:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
344,2018-08-19 11:00:00,12.2,0.0,0.0,15.0,3893.82,SHMC1,6392,-122.80167,41.00528
345,2018-08-19 11:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
346,2018-08-19 11:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
347,2018-08-19 11:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
348,2018-08-19 12:00:00,12.2,0.0,0.0,13.89,3939.54,SHMC1,6392,-122.80167,41.00528
349,2018-08-19 12:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
350,2018-08-19 12:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
351,2018-08-19 12:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
352,2018-08-19 13:00:00,12.2,0.0,0.0,13.33,3937.0,SHMC1,6392,-122.80167,41.00528
353,2018-08-19 13:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
354,2018-08-19 13:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
355,2018-08-19 13:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
356,2018-08-19 14:00:00,12.2,0.0,0.0,14.44,3934.46,SHMC1,6392,-122.80167,41.00528
357,2018-08-19 14:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
358,2018-08-19 14:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
359,2018-08-19 14:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
360,2018-08-19 15:00:00,12.3,0.0,0.0,20.0,3909.06,SHMC1,6392,-122.80167,41.00528
361,2018-08-19 15:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
362,2018-08-19 15:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
363,2018-08-19 15:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
364,2018-08-19 16:00:00,12.7,0.0,0.0,20.56,3964.94,SHMC1,6392,-122.80167,41.00528
365,2018-08-19 16:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
366,2018-08-19 16:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
367,2018-08-19 16:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
368,2018-08-19 17:00:00,12.9,,0.0,21.11,4038.6,SHMC1,6392,-122.80167,41.00528
369,2018-08-19 17:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
370,2018-08-19 17:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
371,2018-08-19 17:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
372,2018-08-19 18:00:00,13.3,0.0,0.0,22.78,4051.3,SHMC1,6392,-122.80167,41.00528
373,2018-08-19 18:15:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
374,2018-08-19 18:30:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
375,2018-08-19 18:45:00,,,0.0,,,SHMC1,6392,-122.80167,41.00528
