,date_time,wind_cardinal_direction_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,wind_direction_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1728,2018-08-19 00:00:00,SSW,0.0,489.966,199.0,1.34,28.28,MTSC1,5799,-120.11333,39.32667
1729,2018-08-19 00:15:00,SSW,,489.966,205.0,1.79,28.0,MTSC1,5799,-120.11333,39.32667
1730,2018-08-19 00:30:00,SW,,489.966,228.0,1.79,28.22,MTSC1,5799,-120.11333,39.32667
1731,2018-08-19 00:45:00,WSW,,489.966,249.0,1.79,27.44,MTSC1,5799,-120.11333,39.32667
1732,2018-08-19 01:00:00,WSW,0.0,489.966,250.0,1.79,27.11,MTSC1,5799,-120.11333,39.32667
1733,2018-08-19 01:15:00,W,,489.966,269.0,1.79,27.11,MTSC1,5799,-120.11333,39.32667
1734,2018-08-19 01:30:00,SSW,,489.966,199.0,1.34,26.94,MTSC1,5799,-120.11333,39.32667
1735,2018-08-19 01:45:00,WSW,,489.966,258.0,1.34,26.5,MTSC1,5799,-120.11333,39.32667
1736,2018-08-19 02:00:00,SW,0.0,489.966,232.0,1.34,26.56,MTSC1,5799,-120.11333,39.32667
1737,2018-08-19 02:15:00,NW,,489.966,321.0,0.9,25.67,MTSC1,5799,-120.11333,39.32667
1738,2018-08-19 02:30:00,W,,489.966,263.0,0.45,24.72,MTSC1,5799,-120.11333,39.32667
1739,2018-08-19 02:45:00,E,,489.966,97.0,0.45,24.22,MTSC1,5799,-120.11333,39.32667
1740,2018-08-19 03:00:00,SW,,489.966,222.0,0.45,23.94,MTSC1,5799,-120.11333,39.32667
1741,2018-08-19 03:15:00,ENE,,489.966,64.0,0.45,22.44,MTSC1,5799,-120.11333,39.32667
1742,2018-08-19 03:30:00,SE,,489.966,134.0,0.45,21.78,MTSC1,5799,-120.11333,39.32667
1743,2018-08-19 03:45:00,SSE,,489.966,151.0,1.79,19.94,MTSC1,5799,-120.11333,39.32667
1744,2018-08-19 04:00:00,WNW,0.0,489.966,293.0,0.9,19.11,MTSC1,5799,-120.11333,39.32667
1745,2018-08-19 04:15:00,ESE,,489.966,117.0,0.9,18.67,MTSC1,5799,-120.11333,39.32667
1746,2018-08-19 04:30:00,SE,,489.966,126.0,1.34,17.72,MTSC1,5799,-120.11333,39.32667
1747,2018-08-19 04:45:00,SE,,489.966,141.0,1.79,16.67,MTSC1,5799,-120.11333,39.32667
1748,2018-08-19 05:00:00,SSE,0.0,489.966,161.0,1.79,16.0,MTSC1,5799,-120.11333,39.32667
1749,2018-08-19 05:15:00,ESE,,489.966,109.0,1.34,15.61,MTSC1,5799,-120.11333,39.32667
1750,2018-08-19 05:30:00,N,,489.966,1.0,0.9,15.11,MTSC1,5799,-120.11333,39.32667
1751,2018-08-19 05:45:00,SE,,489.966,133.0,0.45,14.44,MTSC1,5799,-120.11333,39.32667
1752,2018-08-19 06:00:00,SE,0.0,489.966,129.0,1.34,14.0,MTSC1,5799,-120.11333,39.32667
1753,2018-08-19 06:15:00,SE,,489.966,127.0,0.9,13.33,MTSC1,5799,-120.11333,39.32667
1754,2018-08-19 06:30:00,SE,,489.966,125.0,0.9,12.94,MTSC1,5799,-120.11333,39.32667
1755,2018-08-19 06:45:00,SSE,,489.966,155.0,0.9,12.67,MTSC1,5799,-120.11333,39.32667
1756,2018-08-19 07:00:00,SE,0.0,489.966,134.0,0.9,12.11,MTSC1,5799,-120.11333,39.32667
1757,2018-08-19 07:15:00,W,,489.966,275.0,0.45,11.44,MTSC1,5799,-120.11333,39.32667
1758,2018-08-19 07:30:00,,,489.966,,0.0,11.67,MTSC1,5799,-120.11333,39.32667
1759,2018-08-19 07:45:00,ESE,,489.966,106.0,1.34,10.89,MTSC1,5799,-120.11333,39.32667
1760,2018-08-19 08:00:00,NW,0.0,489.966,306.0,0.9,10.67,MTSC1,5799,-120.11333,39.32667
1761,2018-08-19 08:15:00,ESE,,489.966,114.0,0.9,10.22,MTSC1,5799,-120.11333,39.32667
1762,2018-08-19 08:30:00,SE,,489.966,140.0,0.9,9.72,MTSC1,5799,-120.11333,39.32667
1763,2018-08-19 08:45:00,SE,,489.966,129.0,0.9,9.5,MTSC1,5799,-120.11333,39.32667
1764,2018-08-19 09:00:00,S,0.0,489.966,172.0,1.34,9.06,MTSC1,5799,-120.11333,39.32667
1765,2018-08-19 09:15:00,ESE,,489.966,105.0,0.9,8.72,MTSC1,5799,-120.11333,39.32667
1766,2018-08-19 09:30:00,E,,489.966,85.0,0.45,8.94,MTSC1,5799,-120.11333,39.32667
1767,2018-08-19 09:45:00,W,,489.966,267.0,0.45,8.78,MTSC1,5799,-120.11333,39.32667
1768,2018-08-19 10:00:00,SE,0.0,489.966,124.0,0.9,8.06,MTSC1,5799,-120.11333,39.32667
1769,2018-08-19 10:15:00,ESE,,489.966,106.0,0.9,8.28,MTSC1,5799,-120.11333,39.32667
1770,2018-08-19 10:30:00,SE,,489.966,138.0,0.9,8.22,MTSC1,5799,-120.11333,39.32667
1771,2018-08-19 10:45:00,S,,489.966,181.0,0.9,7.17,MTSC1,5799,-120.11333,39.32667
1772,2018-08-19 11:00:00,SE,0.0,489.966,129.0,0.45,6.94,MTSC1,5799,-120.11333,39.32667
1773,2018-08-19 11:15:00,E,,489.966,90.0,0.45,7.11,MTSC1,5799,-120.11333,39.32667
1774,2018-08-19 11:30:00,SSE,,489.966,166.0,0.9,6.83,MTSC1,5799,-120.11333,39.32667
1775,2018-08-19 11:45:00,ESE,,489.966,121.0,0.45,6.89,MTSC1,5799,-120.11333,39.32667
1776,2018-08-19 12:00:00,SE,0.0,489.966,131.0,0.45,6.56,MTSC1,5799,-120.11333,39.32667
1777,2018-08-19 12:15:00,ESE,,489.966,115.0,0.9,6.5,MTSC1,5799,-120.11333,39.32667
1778,2018-08-19 12:30:00,S,,489.966,179.0,0.45,6.06,MTSC1,5799,-120.11333,39.32667
1779,2018-08-19 12:45:00,ESE,,489.966,110.0,0.45,6.22,MTSC1,5799,-120.11333,39.32667
1780,2018-08-19 13:00:00,W,0.0,489.966,273.0,0.45,5.61,MTSC1,5799,-120.11333,39.32667
1781,2018-08-19 13:15:00,SE,,489.966,134.0,0.45,5.56,MTSC1,5799,-120.11333,39.32667
1782,2018-08-19 13:30:00,NNW,,489.966,345.0,0.9,5.39,MTSC1,5799,-120.11333,39.32667
1783,2018-08-19 13:45:00,W,,489.966,272.0,0.45,5.5,MTSC1,5799,-120.11333,39.32667
1784,2018-08-19 14:00:00,ESE,0.0,489.966,111.0,0.45,5.67,MTSC1,5799,-120.11333,39.32667
1785,2018-08-19 14:15:00,ESE,,489.966,107.0,0.9,6.06,MTSC1,5799,-120.11333,39.32667
1786,2018-08-19 14:30:00,NNE,,489.966,23.0,0.45,6.17,MTSC1,5799,-120.11333,39.32667
1787,2018-08-19 14:45:00,NE,,489.966,48.0,0.9,6.72,MTSC1,5799,-120.11333,39.32667
1788,2018-08-19 15:00:00,NE,0.0,489.966,43.0,0.45,8.28,MTSC1,5799,-120.11333,39.32667
1789,2018-08-19 15:15:00,ENE,,489.966,59.0,0.45,9.56,MTSC1,5799,-120.11333,39.32667
1790,2018-08-19 15:30:00,ENE,,489.966,70.0,0.45,10.5,MTSC1,5799,-120.11333,39.32667
1791,2018-08-19 15:45:00,,,489.966,,0.0,12.44,MTSC1,5799,-120.11333,39.32667
1792,2018-08-19 16:00:00,E,0.0,489.966,83.0,0.45,14.28,MTSC1,5799,-120.11333,39.32667
1793,2018-08-19 16:15:00,,,489.966,,0.0,15.94,MTSC1,5799,-120.11333,39.32667
1794,2018-08-19 16:30:00,,,489.966,,0.0,16.89,MTSC1,5799,-120.11333,39.32667
1795,2018-08-19 16:45:00,WNW,,489.966,302.0,0.45,16.83,MTSC1,5799,-120.11333,39.32667
1796,2018-08-19 17:00:00,WNW,0.0,489.966,303.0,0.45,17.67,MTSC1,5799,-120.11333,39.32667
1797,2018-08-19 17:15:00,NW,,489.966,315.0,0.9,19.22,MTSC1,5799,-120.11333,39.32667
1798,2018-08-19 17:30:00,NW,,489.966,317.0,1.34,20.33,MTSC1,5799,-120.11333,39.32667
1799,2018-08-19 17:45:00,NW,,489.966,317.0,1.34,21.83,MTSC1,5799,-120.11333,39.32667
1800,2018-08-19 18:00:00,SE,0.0,489.966,144.0,0.45,23.67,MTSC1,5799,-120.11333,39.32667
1801,2018-08-19 18:15:00,NNW,,489.966,345.0,0.45,25.89,MTSC1,5799,-120.11333,39.32667
1802,2018-08-19 18:30:00,SE,,489.966,143.0,0.9,26.94,MTSC1,5799,-120.11333,39.32667
1803,2018-08-19 18:45:00,SSW,,489.966,201.0,1.34,27.44,MTSC1,5799,-120.11333,39.32667
