,road_subsurface_tmp_set_1,date_time,road_freezing_temp_set_1,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
901,25.83,2018-08-10 11:31:00,0.0,,18.33,0.0,-1.01,,,28.0,0.0,17.83,CRLNV,6422,-120.00341,39.23022
902,25.72,2018-08-10 11:46:00,0.0,,18.22,0.0,-0.06,,,30.0,0.0,17.83,CRLNV,6422,-120.00341,39.23022
903,25.67,2018-08-10 12:01:00,0.0,,18.06,0.0,2.13,,,36.0,0.0,17.44,CRLNV,6422,-120.00341,39.23022
904,25.44,2018-08-10 12:16:00,0.0,,17.94,0.0,1.89,,,36.0,0.0,17.17,CRLNV,6422,-120.00341,39.23022
905,25.33,2018-08-10 12:31:00,0.0,,17.83,0.0,4.28,,,44.0,0.0,16.67,CRLNV,6422,-120.00341,39.23022
906,25.22,2018-08-10 12:47:00,0.0,,17.67,0.0,2.97,,,41.0,0.0,16.33,CRLNV,6422,-120.00341,39.23022
907,25.17,2018-08-10 13:02:00,0.0,,17.67,0.0,0.79,,,34.0,0.0,16.83,CRLNV,6422,-120.00341,39.23022
908,25.06,2018-08-10 13:17:00,0.0,,17.78,0.0,2.83,,,40.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
909,24.94,2018-08-10 13:32:00,0.0,,18.06,0.09,1.97,,,37.0,0.0,16.83,CRLNV,6422,-120.00341,39.23022
910,24.78,2018-08-10 13:47:00,0.0,,18.22,0.31,1.4,,,35.0,0.0,17.06,CRLNV,6422,-120.00341,39.23022
911,24.67,2018-08-10 14:02:00,0.0,,18.67,0.09,2.32,,,37.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
912,24.56,2018-08-10 14:17:00,0.0,,18.83,0.09,3.06,,,39.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
913,24.44,2018-08-10 14:32:00,0.0,,19.06,0.0,3.06,,,39.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
914,24.44,2018-08-10 14:47:00,0.0,ENE,19.44,0.49,5.84,,58.0,46.0,0.09,17.67,CRLNV,6422,-120.00341,39.23022
915,24.33,2018-08-10 15:02:00,0.0,,19.83,0.18,6.3,,,47.0,0.0,17.83,CRLNV,6422,-120.00341,39.23022
916,24.28,2018-08-10 15:17:00,0.0,NNE,19.94,0.58,4.99,,32.0,44.0,0.18,17.44,CRLNV,6422,-120.00341,39.23022
917,24.17,2018-08-10 15:32:00,0.0,N,20.22,0.9,4.99,,353.0,44.0,0.49,17.44,CRLNV,6422,-120.00341,39.23022
918,24.06,2018-08-10 15:48:00,0.0,ENE,21.28,1.12,2.01,,66.0,32.0,0.72,19.17,CRLNV,6422,-120.00341,39.23022
919,24.06,2018-08-10 16:03:00,0.0,NE,21.83,1.12,5.99,,42.0,42.0,0.58,19.28,CRLNV,6422,-120.00341,39.23022
920,23.94,2018-08-10 16:18:00,0.0,E,22.83,0.9,6.78,,90.0,43.0,0.4,19.78,CRLNV,6422,-120.00341,39.23022
921,23.94,2018-08-10 16:33:00,0.0,SSE,23.22,1.12,4.96,,147.0,37.0,0.4,20.17,CRLNV,6422,-120.00341,39.23022
922,23.83,2018-08-10 16:49:00,0.0,NNW,27.67,1.61,6.31,,330.0,39.0,0.72,20.83,CRLNV,6422,-120.00341,39.23022
923,23.33,2018-08-10 17:04:00,0.0,ENE,31.67,1.3,5.85,,76.0,37.0,0.4,21.17,CRLNV,6422,-120.00341,39.23022
924,23.83,2018-08-10 17:20:00,0.0,N,28.78,2.1,8.18,,4.0,46.0,0.9,20.22,CRLNV,6422,-120.00341,39.23022
925,23.06,2018-08-10 17:35:00,0.0,NE,28.56,1.38,8.95,,41.0,47.0,0.58,20.72,CRLNV,6422,-120.00341,39.23022
926,23.94,2018-08-10 17:51:00,0.0,ESE,27.56,1.12,7.17,,103.0,39.0,0.31,21.78,CRLNV,6422,-120.00341,39.23022
927,24.06,2018-08-10 18:07:00,0.0,NE,27.33,0.9,8.74,,56.0,46.0,0.18,20.83,CRLNV,6422,-120.00341,39.23022
928,24.17,2018-08-10 18:22:00,0.0,E,34.94,1.21,2.06,,92.0,26.0,0.8,22.56,CRLNV,6422,-120.00341,39.23022
929,24.28,2018-08-10 18:38:00,0.0,E,39.06,1.21,10.9,,100.0,50.0,0.72,21.83,CRLNV,6422,-120.00341,39.23022
930,24.33,2018-08-10 18:53:00,0.0,ENE,41.78,1.92,10.45,,66.0,49.0,0.9,21.67,CRLNV,6422,-120.00341,39.23022
931,24.44,2018-08-10 19:09:00,0.0,ENE,43.33,0.98,11.06,,75.0,49.0,0.49,22.33,CRLNV,6422,-120.00341,39.23022
932,24.67,2018-08-10 19:25:00,0.0,ENE,45.22,0.9,9.97,,58.0,42.0,0.31,23.67,CRLNV,6422,-120.00341,39.23022
933,24.78,2018-08-10 19:40:00,0.0,S,46.67,1.7,-0.11,,174.0,20.0,0.9,24.28,CRLNV,6422,-120.00341,39.23022
934,25.17,2018-08-10 19:56:00,0.0,S,48.22,2.1,0.44,,188.0,20.0,1.21,24.94,CRLNV,6422,-120.00341,39.23022
935,25.44,2018-08-10 20:11:00,0.0,ESE,46.67,1.3,0.79,,110.0,21.0,0.58,24.56,CRLNV,6422,-120.00341,39.23022
936,25.83,2018-08-10 20:27:00,0.0,SE,46.17,1.3,-0.35,,140.0,19.0,0.4,24.83,CRLNV,6422,-120.00341,39.23022
937,26.28,2018-08-10 20:43:00,0.0,S,50.22,1.92,9.21,26.43,176.0,33.0,1.12,26.83,CRLNV,6422,-120.00341,39.23022
938,,2018-08-10 20:58:00,0.0,E,50.33,1.3,1.69,,100.0,20.0,0.4,26.44,CRLNV,6422,-120.00341,39.23022
939,27.06,2018-08-10 21:14:00,0.0,SSE,50.94,2.1,6.14,26.1,165.0,27.0,1.3,26.67,CRLNV,6422,-120.00341,39.23022
940,27.44,2018-08-10 21:30:00,0.0,ENE,50.83,1.12,6.32,,61.0,32.0,0.58,24.06,CRLNV,6422,-120.00341,39.23022
941,27.83,2018-08-10 21:45:00,0.0,E,43.83,1.12,7.51,,93.0,31.0,0.58,25.94,CRLNV,6422,-120.00341,39.23022
942,28.33,2018-08-10 22:00:00,0.0,ENE,39.94,0.98,7.2,,72.0,32.0,0.58,25.06,CRLNV,6422,-120.00341,39.23022
943,28.78,2018-08-10 22:15:00,0.0,ESE,38.78,1.12,3.56,,114.0,23.0,0.49,26.33,CRLNV,6422,-120.00341,39.23022
944,29.17,2018-08-10 22:30:00,0.0,NE,37.94,1.12,7.73,,37.0,32.0,0.49,25.67,CRLNV,6422,-120.00341,39.23022
945,29.44,2018-08-10 22:45:00,0.0,NE,37.44,0.9,7.0,,54.0,32.0,0.49,24.83,CRLNV,6422,-120.00341,39.23022
946,29.78,2018-08-10 23:00:00,0.0,N,35.67,0.72,7.86,,11.0,35.0,0.09,24.33,CRLNV,6422,-120.00341,39.23022
947,30.06,2018-08-10 23:15:00,0.0,ENE,35.06,0.9,6.76,,61.0,32.0,0.4,24.56,CRLNV,6422,-120.00341,39.23022
948,30.17,2018-08-10 23:30:00,0.0,NE,34.44,0.8,7.64,,48.0,34.0,0.18,24.56,CRLNV,6422,-120.00341,39.23022
949,30.33,2018-08-10 23:45:00,0.0,NE,33.67,0.9,7.1,,45.0,33.0,0.18,24.44,CRLNV,6422,-120.00341,39.23022
950,30.44,2018-08-11 00:00:00,0.0,NE,34.78,0.8,6.76,,42.0,32.0,0.18,24.56,CRLNV,6422,-120.00341,39.23022
951,30.56,2018-08-11 00:15:00,0.0,SE,33.56,4.38,3.0,,141.0,23.0,1.92,25.67,CRLNV,6422,-120.00341,39.23022
952,30.56,2018-08-11 00:30:00,0.0,SSE,32.72,5.41,-1.55,26.46,151.0,15.0,2.28,27.28,CRLNV,6422,-120.00341,39.23022
953,30.56,2018-08-11 00:46:00,0.0,SSE,32.17,6.88,-0.22,26.01,157.0,17.0,3.4,26.83,CRLNV,6422,-120.00341,39.23022
954,30.67,2018-08-11 01:01:00,0.0,S,31.56,4.29,-1.64,26.33,171.0,15.0,2.59,27.17,CRLNV,6422,-120.00341,39.23022
955,30.56,2018-08-11 01:17:00,0.0,SSE,30.94,4.6,1.08,,155.0,19.0,2.19,26.56,CRLNV,6422,-120.00341,39.23022
956,30.67,2018-08-11 01:32:00,0.0,WSW,30.22,0.9,0.06,,240.0,19.0,0.18,25.33,CRLNV,6422,-120.00341,39.23022
957,30.56,2018-08-11 01:48:00,0.0,S,29.67,2.81,-1.26,,176.0,17.0,0.72,25.56,CRLNV,6422,-120.00341,39.23022
958,30.67,2018-08-11 02:04:00,0.0,NW,28.83,0.8,-1.54,,315.0,18.0,0.4,24.28,CRLNV,6422,-120.00341,39.23022
959,30.44,2018-08-11 02:19:00,0.0,,28.17,0.31,-1.83,,,18.0,0.0,23.94,CRLNV,6422,-120.00341,39.23022
960,30.44,2018-08-11 02:35:00,0.0,,27.67,0.31,-2.14,,,18.0,0.0,23.56,CRLNV,6422,-120.00341,39.23022
961,30.72,2018-08-11 02:50:00,0.0,,27.94,0.18,-2.14,,,18.0,0.0,23.56,CRLNV,6422,-120.00341,39.23022
962,30.33,2018-08-11 03:06:00,0.0,S,26.17,1.3,-1.93,,188.0,19.0,0.4,22.94,CRLNV,6422,-120.00341,39.23022
963,29.56,2018-08-11 03:21:00,0.0,,25.83,0.58,-0.33,,,21.0,0.0,23.22,CRLNV,6422,-120.00341,39.23022
964,29.94,2018-08-11 03:37:00,0.0,WSW,25.17,2.41,0.12,,244.0,23.0,0.9,22.28,CRLNV,6422,-120.00341,39.23022
965,29.94,2018-08-11 03:52:00,0.0,S,24.94,2.81,0.87,,189.0,23.0,1.79,23.17,CRLNV,6422,-120.00341,39.23022
966,29.78,2018-08-11 04:08:00,0.0,SSW,24.78,2.51,1.6,,200.0,25.0,0.8,22.67,CRLNV,6422,-120.00341,39.23022
967,29.67,2018-08-11 04:23:00,0.0,W,24.56,1.12,1.86,,278.0,26.0,0.49,22.33,CRLNV,6422,-120.00341,39.23022
968,29.56,2018-08-11 04:38:00,0.0,NNW,24.28,0.9,1.09,,330.0,26.0,0.18,21.44,CRLNV,6422,-120.00341,39.23022
969,29.28,2018-08-11 04:54:00,0.0,NNW,23.67,2.68,4.31,,336.0,33.0,1.12,21.28,CRLNV,6422,-120.00341,39.23022
970,29.17,2018-08-11 05:09:00,0.0,NNW,23.33,2.91,6.9,,347.0,41.0,1.61,20.67,CRLNV,6422,-120.00341,39.23022
971,28.94,2018-08-11 05:25:00,0.0,NW,23.06,0.8,7.15,,320.0,42.0,0.31,20.56,CRLNV,6422,-120.00341,39.23022
972,28.94,2018-08-11 05:40:00,0.0,NNW,22.83,0.98,6.08,,339.0,40.0,0.49,20.17,CRLNV,6422,-120.00341,39.23022
973,28.78,2018-08-11 05:56:00,0.0,N,22.56,1.52,6.34,,349.0,42.0,1.12,19.67,CRLNV,6422,-120.00341,39.23022
974,28.56,2018-08-11 06:11:00,0.0,N,22.28,2.01,6.44,,349.0,42.0,1.21,19.78,CRLNV,6422,-120.00341,39.23022
975,28.44,2018-08-11 06:27:00,0.0,,22.06,0.31,6.33,,,43.0,0.0,19.28,CRLNV,6422,-120.00341,39.23022
976,28.22,2018-08-11 06:42:00,0.0,NW,21.67,0.49,7.04,,326.0,45.0,0.09,19.33,CRLNV,6422,-120.00341,39.23022
977,28.17,2018-08-11 06:57:00,0.0,W,21.56,0.49,7.63,,281.0,47.0,0.09,19.28,CRLNV,6422,-120.00341,39.23022
978,27.94,2018-08-11 07:13:00,0.0,,21.28,0.0,7.78,,,49.0,0.0,18.78,CRLNV,6422,-120.00341,39.23022
979,27.83,2018-08-11 07:28:00,0.0,,21.17,0.0,7.83,,,49.0,0.0,18.83,CRLNV,6422,-120.00341,39.23022
980,27.83,2018-08-11 07:30:00,0.0,,21.17,0.0,7.93,,,49.0,0.0,18.94,CRLNV,6422,-120.00341,39.23022
981,27.72,2018-08-11 07:46:00,0.0,,20.83,0.0,7.53,,,48.0,0.0,18.83,CRLNV,6422,-120.00341,39.23022
982,27.56,2018-08-11 08:01:00,0.0,,20.67,0.0,7.53,,,48.0,0.0,18.83,CRLNV,6422,-120.00341,39.23022
983,27.44,2018-08-11 08:16:00,0.0,,20.56,0.0,7.07,,,48.0,0.0,18.33,CRLNV,6422,-120.00341,39.23022
984,27.33,2018-08-11 08:31:00,0.0,,20.44,0.0,6.82,,,48.0,0.0,18.06,CRLNV,6422,-120.00341,39.23022
985,27.28,2018-08-11 08:46:00,0.0,,20.17,0.0,6.96,,,48.0,0.0,18.22,CRLNV,6422,-120.00341,39.23022
986,27.06,2018-08-11 09:01:00,0.0,,19.83,0.0,6.51,,,47.0,0.0,18.06,CRLNV,6422,-120.00341,39.23022
987,26.83,2018-08-11 09:28:00,0.0,,19.94,0.0,5.52,,,45.0,0.0,17.67,CRLNV,6422,-120.00341,39.23022
988,26.78,2018-08-11 09:43:00,0.0,,19.94,0.0,4.98,,,42.0,0.0,18.17,CRLNV,6422,-120.00341,39.23022
989,26.56,2018-08-11 09:58:00,0.0,NNW,19.78,0.9,5.42,,339.0,45.0,0.49,17.56,CRLNV,6422,-120.00341,39.23022
990,26.44,2018-08-11 10:13:00,0.0,NW,19.56,0.72,4.18,,325.0,40.0,0.31,18.06,CRLNV,6422,-120.00341,39.23022
991,26.33,2018-08-11 10:28:00,0.0,,19.28,0.0,3.45,,,38.0,0.0,18.06,CRLNV,6422,-120.00341,39.23022
992,26.17,2018-08-11 10:43:00,0.0,,19.17,0.31,2.97,,,35.0,0.0,18.83,CRLNV,6422,-120.00341,39.23022
993,26.17,2018-08-11 10:59:00,0.0,NNW,18.83,1.3,4.89,,343.0,44.0,0.8,17.33,CRLNV,6422,-120.00341,39.23022
994,25.94,2018-08-11 11:14:00,0.0,NW,18.67,0.49,5.11,,322.0,45.0,0.31,17.22,CRLNV,6422,-120.00341,39.23022
995,25.94,2018-08-11 11:29:00,0.0,,18.44,0.0,4.65,,,43.0,0.0,17.44,CRLNV,6422,-120.00341,39.23022
996,25.72,2018-08-11 11:44:00,0.0,,18.33,0.09,5.43,,,46.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
997,25.67,2018-08-11 11:59:00,0.0,,18.17,0.0,6.08,,,49.0,0.0,16.94,CRLNV,6422,-120.00341,39.23022
998,25.56,2018-08-11 12:14:00,0.0,SSW,18.17,0.49,8.42,,205.0,57.0,0.09,17.06,CRLNV,6422,-120.00341,39.23022
999,25.33,2018-08-11 12:29:00,0.0,,17.94,0.31,5.84,,,49.0,0.0,16.67,CRLNV,6422,-120.00341,39.23022
1000,25.22,2018-08-11 12:44:00,0.0,N,17.78,0.49,5.92,,356.0,52.0,0.18,15.83,CRLNV,6422,-120.00341,39.23022
1001,25.17,2018-08-11 12:59:00,0.0,NNW,17.56,1.3,6.41,,344.0,53.0,0.9,16.06,CRLNV,6422,-120.00341,39.23022
1002,25.06,2018-08-11 13:14:00,0.0,N,17.67,0.9,5.62,,349.0,49.0,0.49,16.44,CRLNV,6422,-120.00341,39.23022
1003,24.94,2018-08-11 13:29:00,0.0,,17.67,0.0,5.13,,,47.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
1004,24.78,2018-08-11 13:44:00,0.0,,17.83,0.0,6.8,,,52.0,0.0,16.78,CRLNV,6422,-120.00341,39.23022
1005,24.78,2018-08-11 13:59:00,0.0,,18.17,0.0,7.36,,,54.0,0.0,16.78,CRLNV,6422,-120.00341,39.23022
1006,24.56,2018-08-11 14:14:00,0.0,,18.33,0.31,6.7,,,52.0,0.0,16.67,CRLNV,6422,-120.00341,39.23022
1007,24.44,2018-08-11 14:29:00,0.0,,18.67,0.49,6.28,,,50.0,0.0,16.83,CRLNV,6422,-120.00341,39.23022
1008,24.44,2018-08-11 14:44:00,0.0,,19.17,0.49,6.76,,,49.0,0.0,17.67,CRLNV,6422,-120.00341,39.23022
1009,24.33,2018-08-11 14:59:00,0.0,,19.67,0.31,4.78,,,41.0,0.0,18.33,CRLNV,6422,-120.00341,39.23022
1010,24.28,2018-08-11 15:15:00,0.0,E,20.33,0.58,5.92,,79.0,43.0,0.09,18.83,CRLNV,6422,-120.00341,39.23022
1011,24.06,2018-08-11 15:30:00,0.0,,20.67,0.31,7.43,,,47.0,0.0,19.06,CRLNV,6422,-120.00341,39.23022
1012,24.06,2018-08-11 15:45:00,0.0,E,21.17,0.9,6.89,,85.0,45.0,0.4,19.17,CRLNV,6422,-120.00341,39.23022
1013,24.06,2018-08-11 16:00:00,0.0,E,21.44,0.8,7.32,,85.0,47.0,0.4,18.94,CRLNV,6422,-120.00341,39.23022
1014,23.94,2018-08-11 16:15:00,0.0,ESE,22.67,0.9,8.63,,102.0,51.0,0.4,19.06,CRLNV,6422,-120.00341,39.23022
1015,23.94,2018-08-11 16:30:00,0.0,SE,22.67,1.79,9.13,,136.0,52.0,0.58,19.28,CRLNV,6422,-120.00341,39.23022
1016,24.06,2018-08-11 16:45:00,0.0,E,24.67,1.3,9.41,,97.0,53.0,0.49,19.28,CRLNV,6422,-120.00341,39.23022
1017,23.83,2018-08-11 17:00:00,0.0,ESE,30.44,0.9,10.2,,123.0,54.0,0.4,19.83,CRLNV,6422,-120.00341,39.23022
1018,24.17,2018-08-11 17:15:00,0.0,SSE,28.56,1.21,10.03,,168.0,53.0,0.49,19.94,CRLNV,6422,-120.00341,39.23022
1019,23.78,2018-08-11 17:30:00,0.0,SSE,27.56,2.1,9.59,,152.0,52.0,1.12,19.78,CRLNV,6422,-120.00341,39.23022
1020,23.94,2018-08-11 17:45:00,0.0,E,26.94,1.3,9.62,,83.0,47.0,0.72,21.44,CRLNV,6422,-120.00341,39.23022
1021,24.06,2018-08-11 18:00:00,0.0,NE,26.56,1.7,10.78,,51.0,52.0,0.8,21.06,CRLNV,6422,-120.00341,39.23022
1022,24.17,2018-08-11 18:16:00,0.0,NE,29.83,1.12,3.66,,34.0,31.0,0.49,21.56,CRLNV,6422,-120.00341,39.23022
1023,24.28,2018-08-11 18:31:00,0.0,E,37.72,0.98,4.07,,79.0,30.0,0.49,22.56,CRLNV,6422,-120.00341,39.23022
1024,,2018-08-11 18:47:00,0.0,ENE,41.44,0.72,,,65.0,,0.18,23.17,CRLNV,6422,-120.00341,39.23022
1025,24.44,2018-08-11 19:03:00,0.0,SSE,44.06,1.79,1.82,,165.0,23.0,0.8,24.28,CRLNV,6422,-120.00341,39.23022
1026,24.67,2018-08-11 19:18:00,0.0,SSE,45.44,1.92,-2.08,,168.0,17.0,0.9,24.56,CRLNV,6422,-120.00341,39.23022
1027,24.83,2018-08-11 19:33:00,0.0,SSE,47.17,2.59,-4.93,,155.0,13.0,0.8,25.44,CRLNV,6422,-120.00341,39.23022
1028,25.06,2018-08-11 19:48:00,0.0,SSW,48.17,2.51,-6.36,,192.0,12.0,1.3,24.94,CRLNV,6422,-120.00341,39.23022
1029,25.33,2018-08-11 20:03:00,0.0,S,49.33,1.92,-2.85,,178.0,15.0,1.12,25.67,CRLNV,6422,-120.00341,39.23022
1030,25.72,2018-08-11 20:18:00,0.0,S,49.94,1.38,2.05,,172.0,21.0,0.58,26.06,CRLNV,6422,-120.00341,39.23022
1031,26.17,2018-08-11 20:33:00,0.0,ESE,50.83,1.12,-1.31,,107.0,18.0,0.4,24.56,CRLNV,6422,-120.00341,39.23022
1032,26.56,2018-08-11 20:48:00,0.0,SSW,50.56,1.7,-3.28,,205.0,14.0,0.8,26.28,CRLNV,6422,-120.00341,39.23022
1033,26.94,2018-08-11 21:03:00,0.0,,50.72,0.49,6.85,,,32.0,0.0,24.67,CRLNV,6422,-120.00341,39.23022
1034,27.44,2018-08-11 21:19:00,0.0,NNE,51.17,0.98,9.13,,23.0,37.0,0.49,24.83,CRLNV,6422,-120.00341,39.23022
1035,27.83,2018-08-11 21:35:00,0.0,,50.83,0.72,5.34,,,29.0,0.0,24.56,CRLNV,6422,-120.00341,39.23022
1036,28.33,2018-08-11 21:50:00,0.0,N,42.33,1.21,6.54,,4.0,29.0,0.4,25.94,CRLNV,6422,-120.00341,39.23022
1037,28.78,2018-08-11 22:06:00,0.0,N,39.33,2.1,5.92,,353.0,30.0,0.8,24.67,CRLNV,6422,-120.00341,39.23022
1038,29.28,2018-08-11 22:21:00,0.0,NNE,38.67,1.3,6.05,,20.0,31.0,0.4,24.28,CRLNV,6422,-120.00341,39.23022
1039,29.56,2018-08-11 22:37:00,0.0,NE,36.78,1.3,7.3,,41.0,33.0,0.72,24.67,CRLNV,6422,-120.00341,39.23022
1040,29.94,2018-08-11 22:53:00,0.0,NE,35.94,1.3,8.51,,38.0,35.0,0.4,25.06,CRLNV,6422,-120.00341,39.23022
1041,30.22,2018-08-11 23:08:00,0.0,S,35.22,6.21,4.51,,175.0,25.0,3.31,26.06,CRLNV,6422,-120.00341,39.23022
1042,30.33,2018-08-11 23:24:00,0.0,S,34.28,6.3,5.32,,169.0,27.0,4.11,25.72,CRLNV,6422,-120.00341,39.23022
1043,30.56,2018-08-11 23:39:00,0.0,SSE,33.94,6.39,4.22,,157.0,25.0,3.62,25.72,CRLNV,6422,-120.00341,39.23022
1044,30.72,2018-08-11 23:54:00,0.0,SSE,33.94,5.59,3.23,,161.0,23.0,3.4,25.94,CRLNV,6422,-120.00341,39.23022
1045,30.72,2018-08-12 00:09:00,0.0,SSE,34.28,3.89,4.78,,164.0,26.0,2.1,25.72,CRLNV,6422,-120.00341,39.23022
1046,30.72,2018-08-12 00:24:00,0.0,SSE,32.83,5.1,3.33,,164.0,23.0,2.81,26.06,CRLNV,6422,-120.00341,39.23022
1047,30.83,2018-08-12 00:40:00,0.0,SSE,31.67,5.41,3.4,,157.0,24.0,3.4,25.44,CRLNV,6422,-120.00341,39.23022
1048,30.83,2018-08-12 00:55:00,0.0,SSE,31.06,5.19,-1.77,,167.0,16.0,2.91,25.94,CRLNV,6422,-120.00341,39.23022
1049,30.83,2018-08-12 01:11:00,0.0,SSE,30.22,6.21,-0.68,,164.0,18.0,3.49,25.33,CRLNV,6422,-120.00341,39.23022
1050,30.83,2018-08-12 01:27:00,0.0,SE,30.17,2.81,-2.18,,138.0,16.0,0.72,25.44,CRLNV,6422,-120.00341,39.23022
1051,30.56,2018-08-12 01:42:00,0.0,NE,29.28,1.52,-0.81,,44.0,19.0,0.49,24.28,CRLNV,6422,-120.00341,39.23022
1052,30.72,2018-08-12 01:58:00,0.0,,28.67,0.49,-1.5,,,18.0,0.0,24.33,CRLNV,6422,-120.00341,39.23022
1053,30.83,2018-08-12 02:14:00,0.0,,28.06,0.49,-0.71,,,20.0,0.0,23.56,CRLNV,6422,-120.00341,39.23022
1054,30.22,2018-08-12 02:29:00,0.0,,27.44,0.4,-1.0,,,20.0,0.0,23.22,CRLNV,6422,-120.00341,39.23022
1055,30.72,2018-08-12 02:45:00,0.0,ENE,26.83,0.9,-2.16,,72.0,20.0,0.31,21.83,CRLNV,6422,-120.00341,39.23022
1056,30.44,2018-08-12 03:00:00,0.0,E,26.56,1.52,-1.74,,95.0,20.0,0.8,22.33,CRLNV,6422,-120.00341,39.23022
1057,30.56,2018-08-12 03:16:00,0.0,,25.33,0.31,-2.49,,,20.0,0.0,21.44,CRLNV,6422,-120.00341,39.23022
1058,30.06,2018-08-12 03:31:00,0.0,,24.94,0.4,-2.9,,,20.0,0.0,20.94,CRLNV,6422,-120.00341,39.23022
1059,29.83,2018-08-12 03:47:00,0.0,S,25.17,3.22,-3.7,,181.0,18.0,0.9,21.67,CRLNV,6422,-120.00341,39.23022
1060,29.94,2018-08-12 04:03:00,0.0,SW,24.28,1.38,-3.48,,220.0,18.0,0.4,21.94,CRLNV,6422,-120.00341,39.23022
1061,29.67,2018-08-12 04:18:00,0.0,SW,24.17,2.99,-3.7,,220.0,18.0,0.8,21.67,CRLNV,6422,-120.00341,39.23022
1062,29.56,2018-08-12 04:34:00,0.0,WNW,23.67,0.72,-3.41,,284.0,20.0,0.18,20.33,CRLNV,6422,-120.00341,39.23022
1063,29.33,2018-08-12 04:50:00,0.0,WNW,23.33,0.72,-0.54,,296.0,25.0,0.31,20.17,CRLNV,6422,-120.00341,39.23022
1064,29.17,2018-08-12 05:05:00,0.0,NNW,22.83,0.9,-1.52,,339.0,24.0,0.58,19.67,CRLNV,6422,-120.00341,39.23022
1065,29.06,2018-08-12 05:21:00,0.0,,22.56,0.0,2.55,,,32.0,0.0,19.78,CRLNV,6422,-120.00341,39.23022
1066,28.83,2018-08-12 05:36:00,0.0,NNW,22.28,0.8,3.18,,336.0,35.0,0.31,19.06,CRLNV,6422,-120.00341,39.23022
1067,28.78,2018-08-12 05:52:00,0.0,,22.06,0.09,2.97,,,35.0,0.0,18.83,CRLNV,6422,-120.00341,39.23022
1068,28.56,2018-08-12 06:07:00,0.0,NNW,21.78,1.3,3.76,,339.0,37.0,0.72,18.83,CRLNV,6422,-120.00341,39.23022
1069,28.33,2018-08-12 06:22:00,0.0,,21.44,0.31,4.63,,,40.0,0.0,18.56,CRLNV,6422,-120.00341,39.23022
1070,28.22,2018-08-12 06:38:00,0.0,,21.28,0.09,5.12,,,42.0,0.0,18.33,CRLNV,6422,-120.00341,39.23022
1071,28.17,2018-08-12 06:53:00,0.0,,21.06,0.0,5.12,,,42.0,0.0,18.33,CRLNV,6422,-120.00341,39.23022
1072,27.94,2018-08-12 07:08:00,0.0,,20.83,0.0,4.98,,,42.0,0.0,18.17,CRLNV,6422,-120.00341,39.23022
1073,27.83,2018-08-12 07:24:00,0.0,,20.56,0.0,3.71,,,39.0,0.0,17.94,CRLNV,6422,-120.00341,39.23022
1074,27.72,2018-08-12 07:30:00,0.0,,20.56,0.0,3.92,,,39.0,0.0,18.17,CRLNV,6422,-120.00341,39.23022
1075,27.56,2018-08-12 07:46:00,0.0,,20.33,0.18,3.82,,,39.0,0.0,18.06,CRLNV,6422,-120.00341,39.23022
1076,27.44,2018-08-12 08:01:00,0.0,,20.22,0.0,4.43,,,41.0,0.0,17.94,CRLNV,6422,-120.00341,39.23022
1077,27.33,2018-08-12 08:16:00,0.0,,20.06,0.0,4.07,,,40.0,0.0,17.94,CRLNV,6422,-120.00341,39.23022
1078,27.17,2018-08-12 08:31:00,0.0,,19.83,0.0,4.33,,,41.0,0.0,17.83,CRLNV,6422,-120.00341,39.23022
1079,26.94,2018-08-12 08:46:00,0.0,,19.67,0.0,5.2,,,44.0,0.0,17.67,CRLNV,6422,-120.00341,39.23022
1080,26.83,2018-08-12 09:01:00,0.0,,19.56,0.0,4.43,,,41.0,0.0,17.94,CRLNV,6422,-120.00341,39.23022
1081,26.78,2018-08-12 09:16:00,0.0,,19.44,0.0,3.61,,,39.0,0.0,17.83,CRLNV,6422,-120.00341,39.23022
1082,26.67,2018-08-12 09:31:00,0.0,,19.28,0.0,3.62,,,40.0,0.0,17.44,CRLNV,6422,-120.00341,39.23022
1083,26.44,2018-08-12 09:46:00,0.0,,19.06,0.0,4.53,,,42.0,0.0,17.67,CRLNV,6422,-120.00341,39.23022
1084,26.33,2018-08-12 10:01:00,0.0,,18.94,0.0,3.97,,,41.0,0.0,17.44,CRLNV,6422,-120.00341,39.23022
1085,26.28,2018-08-12 10:16:00,0.0,,18.78,0.0,5.64,,,48.0,0.0,16.78,CRLNV,6422,-120.00341,39.23022
1086,26.06,2018-08-12 10:31:00,0.0,,18.56,0.0,4.75,,,45.0,0.0,16.83,CRLNV,6422,-120.00341,39.23022
1087,25.94,2018-08-12 10:46:00,0.0,,18.44,0.0,3.86,,,42.0,0.0,16.94,CRLNV,6422,-120.00341,39.23022
