,date_time,precip_accum_set_1,air_temp_set_1,snow_depth_set_1,snow_water_equiv_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
287,2018-08-13 07:00:00,1013.46,10.9,0.0,,DMLC1,7360,-120.18033,41.99127
288,2018-08-13 08:00:00,1013.46,10.4,0.0,0.0,DMLC1,7360,-120.18033,41.99127
289,2018-08-13 09:00:00,1010.92,9.8,0.0,,DMLC1,7360,-120.18033,41.99127
290,2018-08-13 10:00:00,1010.92,9.5,0.0,,DMLC1,7360,-120.18033,41.99127
291,2018-08-13 11:00:00,1010.92,8.8,0.0,,DMLC1,7360,-120.18033,41.99127
292,2018-08-13 12:00:00,1010.92,8.6,0.0,,DMLC1,7360,-120.18033,41.99127
293,2018-08-13 13:00:00,1010.92,8.3,0.0,,DMLC1,7360,-120.18033,41.99127
294,2018-08-13 14:00:00,1010.92,8.1,0.0,,DMLC1,7360,-120.18033,41.99127
295,2018-08-13 15:00:00,1010.92,11.2,0.0,,DMLC1,7360,-120.18033,41.99127
296,2018-08-13 16:00:00,1010.92,15.8,0.0,,DMLC1,7360,-120.18033,41.99127
297,2018-08-13 17:00:00,1013.46,18.2,,,DMLC1,7360,-120.18033,41.99127
298,2018-08-13 18:00:00,1016.0,19.7,,,DMLC1,7360,-120.18033,41.99127
299,2018-08-13 19:00:00,1016.0,21.0,,,DMLC1,7360,-120.18033,41.99127
300,2018-08-13 20:00:00,1013.46,21.6,,,DMLC1,7360,-120.18033,41.99127
301,2018-08-13 21:00:00,1010.92,23.1,,,DMLC1,7360,-120.18033,41.99127
302,2018-08-13 22:00:00,1010.92,22.9,,,DMLC1,7360,-120.18033,41.99127
303,2018-08-13 23:00:00,1016.0,22.1,,,DMLC1,7360,-120.18033,41.99127
304,2018-08-14 00:00:00,1013.46,21.2,0.0,,DMLC1,7360,-120.18033,41.99127
305,2018-08-14 01:00:00,1013.46,19.9,,,DMLC1,7360,-120.18033,41.99127
306,2018-08-14 02:00:00,1013.46,17.6,0.0,,DMLC1,7360,-120.18033,41.99127
307,2018-08-14 03:00:00,1016.0,15.9,0.0,,DMLC1,7360,-120.18033,41.99127
308,2018-08-14 04:00:00,1013.46,12.8,0.0,,DMLC1,7360,-120.18033,41.99127
309,2018-08-14 05:00:00,1013.46,12.3,0.0,,DMLC1,7360,-120.18033,41.99127
310,2018-08-14 06:00:00,1013.46,12.8,0.0,,DMLC1,7360,-120.18033,41.99127
311,2018-08-14 07:00:00,1013.46,11.0,0.0,,DMLC1,7360,-120.18033,41.99127
312,2018-08-14 08:00:00,1013.46,10.5,0.0,,DMLC1,7360,-120.18033,41.99127
313,2018-08-14 09:00:00,1010.92,11.6,0.0,,DMLC1,7360,-120.18033,41.99127
314,2018-08-14 10:00:00,1013.46,11.0,0.0,,DMLC1,7360,-120.18033,41.99127
315,2018-08-14 11:00:00,1010.92,9.4,0.0,,DMLC1,7360,-120.18033,41.99127
316,2018-08-14 12:00:00,1010.92,8.7,0.0,,DMLC1,7360,-120.18033,41.99127
317,2018-08-14 13:00:00,1010.92,7.9,0.0,,DMLC1,7360,-120.18033,41.99127
318,2018-08-14 14:00:00,1010.92,10.5,0.0,,DMLC1,7360,-120.18033,41.99127
319,2018-08-14 15:00:00,1010.92,14.7,0.0,,DMLC1,7360,-120.18033,41.99127
320,2018-08-14 16:00:00,1013.46,17.5,0.0,,DMLC1,7360,-120.18033,41.99127
321,2018-08-14 17:00:00,1013.46,19.9,,,DMLC1,7360,-120.18033,41.99127
322,2018-08-14 18:00:00,1016.0,21.4,,,DMLC1,7360,-120.18033,41.99127
323,2018-08-14 19:00:00,1016.0,22.3,,,DMLC1,7360,-120.18033,41.99127
324,2018-08-14 20:00:00,1013.46,22.5,,,DMLC1,7360,-120.18033,41.99127
325,2018-08-14 21:00:00,1010.92,23.6,,,DMLC1,7360,-120.18033,41.99127
326,2018-08-14 22:00:00,1010.92,24.5,,,DMLC1,7360,-120.18033,41.99127
327,2018-08-14 23:00:00,1016.0,23.0,,,DMLC1,7360,-120.18033,41.99127
328,2018-08-15 00:00:00,1016.0,22.0,,,DMLC1,7360,-120.18033,41.99127
329,2018-08-15 01:00:00,1013.46,20.4,,,DMLC1,7360,-120.18033,41.99127
330,2018-08-15 02:00:00,1016.0,18.8,,,DMLC1,7360,-120.18033,41.99127
331,2018-08-15 03:00:00,1016.0,17.0,,,DMLC1,7360,-120.18033,41.99127
332,2018-08-15 04:00:00,1016.0,15.0,,,DMLC1,7360,-120.18033,41.99127
333,2018-08-15 05:00:00,1013.46,14.6,0.0,,DMLC1,7360,-120.18033,41.99127
334,2018-08-15 06:00:00,1016.0,15.7,,,DMLC1,7360,-120.18033,41.99127
335,2018-08-15 07:00:00,1016.0,15.6,0.0,,DMLC1,7360,-120.18033,41.99127
336,2018-08-15 08:00:00,1016.0,14.5,,,DMLC1,7360,-120.18033,41.99127
337,2018-08-15 09:00:00,1016.0,14.1,,,DMLC1,7360,-120.18033,41.99127
338,2018-08-15 10:00:00,1016.0,14.7,0.0,,DMLC1,7360,-120.18033,41.99127
339,2018-08-15 11:00:00,1016.0,14.9,,,DMLC1,7360,-120.18033,41.99127
340,2018-08-15 12:00:00,1016.0,13.7,0.0,,DMLC1,7360,-120.18033,41.99127
341,2018-08-15 13:00:00,1016.0,12.9,,,DMLC1,7360,-120.18033,41.99127
342,2018-08-15 14:00:00,1016.0,13.3,0.0,,DMLC1,7360,-120.18033,41.99127
343,2018-08-15 15:00:00,1016.0,14.8,,,DMLC1,7360,-120.18033,41.99127
344,2018-08-15 16:00:00,1016.0,18.5,,,DMLC1,7360,-120.18033,41.99127
345,2018-08-15 17:00:00,1016.0,18.8,,,DMLC1,7360,-120.18033,41.99127
346,2018-08-15 18:00:00,1016.0,17.7,,,DMLC1,7360,-120.18033,41.99127
347,2018-08-15 19:00:00,1016.0,18.7,,,DMLC1,7360,-120.18033,41.99127
348,2018-08-15 20:00:00,1016.0,17.8,,,DMLC1,7360,-120.18033,41.99127
349,2018-08-15 21:00:00,1016.0,14.7,0.0,,DMLC1,7360,-120.18033,41.99127
350,2018-08-15 22:00:00,1016.0,19.9,,,DMLC1,7360,-120.18033,41.99127
351,2018-08-15 23:00:00,1018.54,20.2,,,DMLC1,7360,-120.18033,41.99127
352,2018-08-16 00:00:00,1016.0,19.4,,,DMLC1,7360,-120.18033,41.99127
353,2018-08-16 01:00:00,1016.0,18.9,,,DMLC1,7360,-120.18033,41.99127
354,2018-08-16 02:00:00,1016.0,16.9,,,DMLC1,7360,-120.18033,41.99127
355,2018-08-16 03:00:00,1016.0,14.7,,,DMLC1,7360,-120.18033,41.99127
356,2018-08-16 04:00:00,1016.0,12.9,,,DMLC1,7360,-120.18033,41.99127
357,2018-08-16 05:00:00,1016.0,12.8,0.0,,DMLC1,7360,-120.18033,41.99127
358,2018-08-16 06:00:00,1016.0,13.0,,,DMLC1,7360,-120.18033,41.99127
359,2018-08-16 07:00:00,1016.0,11.9,0.0,,DMLC1,7360,-120.18033,41.99127
360,2018-08-16 08:00:00,1016.0,12.3,0.0,0.0,DMLC1,7360,-120.18033,41.99127
361,2018-08-16 09:00:00,1016.0,12.1,0.0,,DMLC1,7360,-120.18033,41.99127
362,2018-08-16 10:00:00,1016.0,11.7,0.0,,DMLC1,7360,-120.18033,41.99127
363,2018-08-16 11:00:00,1016.0,11.8,0.0,,DMLC1,7360,-120.18033,41.99127
364,2018-08-16 12:00:00,1016.0,10.9,0.0,,DMLC1,7360,-120.18033,41.99127
365,2018-08-16 13:00:00,1016.0,10.6,0.0,,DMLC1,7360,-120.18033,41.99127
366,2018-08-16 14:00:00,1016.0,11.9,0.0,,DMLC1,7360,-120.18033,41.99127
367,2018-08-16 15:00:00,1016.0,14.2,,,DMLC1,7360,-120.18033,41.99127
368,2018-08-16 16:00:00,1016.0,17.3,,,DMLC1,7360,-120.18033,41.99127
369,2018-08-16 17:00:00,1016.0,19.4,,,DMLC1,7360,-120.18033,41.99127
370,2018-08-16 18:00:00,1016.0,20.7,,,DMLC1,7360,-120.18033,41.99127
371,2018-08-16 19:00:00,1016.0,21.1,,,DMLC1,7360,-120.18033,41.99127
372,2018-08-16 20:00:00,1016.0,21.9,,,DMLC1,7360,-120.18033,41.99127
373,2018-08-16 21:00:00,1013.46,22.6,,,DMLC1,7360,-120.18033,41.99127
374,2018-08-16 22:00:00,1013.46,23.6,,,DMLC1,7360,-120.18033,41.99127
375,2018-08-16 23:00:00,1016.0,22.1,,,DMLC1,7360,-120.18033,41.99127
376,2018-08-17 00:00:00,1016.0,21.1,,,DMLC1,7360,-120.18033,41.99127
377,2018-08-17 01:00:00,1016.0,19.7,,,DMLC1,7360,-120.18033,41.99127
378,2018-08-17 02:00:00,1016.0,18.6,,,DMLC1,7360,-120.18033,41.99127
379,2018-08-17 03:00:00,1016.0,16.8,0.0,,DMLC1,7360,-120.18033,41.99127
380,2018-08-17 04:00:00,1016.0,15.7,0.0,,DMLC1,7360,-120.18033,41.99127
381,2018-08-17 05:00:00,1016.0,14.6,0.0,,DMLC1,7360,-120.18033,41.99127
382,2018-08-17 06:00:00,1016.0,13.9,,,DMLC1,7360,-120.18033,41.99127
383,2018-08-17 07:00:00,1016.0,13.0,,,DMLC1,7360,-120.18033,41.99127
384,2018-08-17 08:00:00,1016.0,12.3,,,DMLC1,7360,-120.18033,41.99127
385,2018-08-17 09:00:00,1016.0,11.6,0.0,,DMLC1,7360,-120.18033,41.99127
386,2018-08-17 10:00:00,1016.0,10.8,0.0,,DMLC1,7360,-120.18033,41.99127
387,2018-08-17 11:00:00,1016.0,9.6,,,DMLC1,7360,-120.18033,41.99127
388,2018-08-17 12:00:00,1013.46,8.6,,,DMLC1,7360,-120.18033,41.99127
389,2018-08-17 13:00:00,1013.46,7.8,0.0,,DMLC1,7360,-120.18033,41.99127
390,2018-08-17 14:00:00,1010.92,8.8,,,DMLC1,7360,-120.18033,41.99127
391,2018-08-17 15:00:00,1010.92,11.4,,,DMLC1,7360,-120.18033,41.99127
392,2018-08-17 16:00:00,1013.46,14.6,,,DMLC1,7360,-120.18033,41.99127
393,2018-08-17 17:00:00,1013.46,16.2,,,DMLC1,7360,-120.18033,41.99127
394,2018-08-17 18:00:00,1013.46,18.0,,,DMLC1,7360,-120.18033,41.99127
395,2018-08-17 19:00:00,1016.0,19.8,,,DMLC1,7360,-120.18033,41.99127
396,2018-08-17 20:00:00,1013.46,19.6,,,DMLC1,7360,-120.18033,41.99127
397,2018-08-17 21:00:00,1010.92,20.9,0.0,,DMLC1,7360,-120.18033,41.99127
398,2018-08-17 22:00:00,1010.92,21.1,,,DMLC1,7360,-120.18033,41.99127
399,2018-08-17 23:00:00,1013.46,19.7,,,DMLC1,7360,-120.18033,41.99127
400,2018-08-18 00:00:00,1013.46,19.4,0.0,,DMLC1,7360,-120.18033,41.99127
401,2018-08-18 01:00:00,1013.46,17.9,0.0,,DMLC1,7360,-120.18033,41.99127
402,2018-08-18 02:00:00,1016.0,15.8,0.0,,DMLC1,7360,-120.18033,41.99127
403,2018-08-18 03:00:00,1013.46,14.2,0.0,,DMLC1,7360,-120.18033,41.99127
404,2018-08-18 04:00:00,1010.92,11.8,0.0,,DMLC1,7360,-120.18033,41.99127
405,2018-08-18 05:00:00,1013.46,11.0,,,DMLC1,7360,-120.18033,41.99127
406,2018-08-18 06:00:00,1013.46,10.5,0.0,,DMLC1,7360,-120.18033,41.99127
407,2018-08-18 07:00:00,1010.92,10.1,0.0,,DMLC1,7360,-120.18033,41.99127
408,2018-08-18 08:00:00,1010.92,9.5,0.0,,DMLC1,7360,-120.18033,41.99127
409,2018-08-18 09:00:00,1010.92,8.9,,,DMLC1,7360,-120.18033,41.99127
410,2018-08-18 10:00:00,1010.92,8.3,,,DMLC1,7360,-120.18033,41.99127
411,2018-08-18 11:00:00,1010.92,7.7,0.0,,DMLC1,7360,-120.18033,41.99127
412,2018-08-18 12:00:00,1010.92,7.7,0.0,,DMLC1,7360,-120.18033,41.99127
413,2018-08-18 13:00:00,1010.92,7.6,,,DMLC1,7360,-120.18033,41.99127
414,2018-08-18 14:00:00,1010.92,8.3,0.0,,DMLC1,7360,-120.18033,41.99127
415,2018-08-18 15:00:00,1010.92,11.6,,,DMLC1,7360,-120.18033,41.99127
416,2018-08-18 16:00:00,1013.46,16.0,0.0,,DMLC1,7360,-120.18033,41.99127
417,2018-08-18 17:00:00,1013.46,18.5,,,DMLC1,7360,-120.18033,41.99127
418,2018-08-18 18:00:00,1016.0,20.3,,,DMLC1,7360,-120.18033,41.99127
419,2018-08-18 19:00:00,1016.0,21.1,,,DMLC1,7360,-120.18033,41.99127
420,2018-08-18 20:00:00,1013.46,21.0,,,DMLC1,7360,-120.18033,41.99127
421,2018-08-18 21:00:00,1010.92,23.0,,,DMLC1,7360,-120.18033,41.99127
422,2018-08-18 22:00:00,1010.92,23.1,,,DMLC1,7360,-120.18033,41.99127
423,2018-08-18 23:00:00,1013.46,21.7,,,DMLC1,7360,-120.18033,41.99127
424,2018-08-19 00:00:00,1016.0,20.9,,,DMLC1,7360,-120.18033,41.99127
425,2018-08-19 01:00:00,1013.46,19.4,,,DMLC1,7360,-120.18033,41.99127
426,2018-08-19 02:00:00,1013.46,17.7,,,DMLC1,7360,-120.18033,41.99127
427,2018-08-19 03:00:00,1013.46,14.7,,,DMLC1,7360,-120.18033,41.99127
428,2018-08-19 04:00:00,1013.46,12.7,0.0,,DMLC1,7360,-120.18033,41.99127
429,2018-08-19 05:00:00,1013.46,11.7,,,DMLC1,7360,-120.18033,41.99127
430,2018-08-19 06:00:00,1013.46,11.1,,,DMLC1,7360,-120.18033,41.99127
431,2018-08-19 07:00:00,1013.46,11.0,0.0,,DMLC1,7360,-120.18033,41.99127
432,2018-08-19 08:00:00,1013.46,10.5,,,DMLC1,7360,-120.18033,41.99127
433,2018-08-19 09:00:00,1013.46,10.2,,,DMLC1,7360,-120.18033,41.99127
434,2018-08-19 10:00:00,1010.92,9.4,,,DMLC1,7360,-120.18033,41.99127
435,2018-08-19 11:00:00,1010.92,9.1,,,DMLC1,7360,-120.18033,41.99127
436,2018-08-19 12:00:00,1010.92,8.9,,,DMLC1,7360,-120.18033,41.99127
437,2018-08-19 13:00:00,1010.92,8.8,,,DMLC1,7360,-120.18033,41.99127
438,2018-08-19 14:00:00,1010.92,9.8,,,DMLC1,7360,-120.18033,41.99127
439,2018-08-19 15:00:00,1010.92,13.6,,,DMLC1,7360,-120.18033,41.99127
440,2018-08-19 16:00:00,1013.46,17.8,0.0,,DMLC1,7360,-120.18033,41.99127
441,2018-08-19 17:00:00,1013.46,19.9,,,DMLC1,7360,-120.18033,41.99127
442,2018-08-19 18:00:00,1016.0,20.6,,,DMLC1,7360,-120.18033,41.99127
