,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,relative_humidity_set_1,solar_radiation_set_1,precip_accum_one_hour_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
174,2018-08-08 07:38:00,0.0,SE,0.9,13.9,,,36.068,-75.29,139.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
175,2018-08-08 08:38:00,0.0,ENE,1.34,13.8,,,36.068,-75.29,63.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
176,2018-08-08 09:38:00,0.0,,0.9,13.8,86.95,,36.068,151.73,,0.0,6.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
177,2018-08-08 10:38:00,0.0,E,0.9,13.8,,,36.068,-75.29,93.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
178,2018-08-08 11:38:00,0.0,ESE,0.45,13.8,,,36.068,-75.29,108.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
179,2018-08-08 12:38:00,0.0,,0.45,13.8,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
180,2018-08-08 13:38:00,0.0,,0.45,13.8,82.84,,36.068,113.86,,0.0,5.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
181,2018-08-08 14:38:00,0.0,,0.45,13.8,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
182,2018-08-08 15:38:00,0.0,,0.45,14.4,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
183,2018-08-08 16:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
184,2018-08-08 17:38:00,0.0,ESE,0.9,14.3,63.52,,36.068,0.33,112.0,0.45,2.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
185,2018-08-08 18:38:00,0.0,NE,1.34,14.3,,,36.068,-75.29,37.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
186,2018-08-08 19:38:00,0.0,SSE,1.34,14.2,,,36.068,-75.29,163.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
187,2018-08-08 20:38:00,0.0,E,1.34,14.2,,,36.068,-75.29,94.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
188,2018-08-08 21:38:00,0.0,W,1.34,14.1,50.32,,36.068,-37.48,270.0,0.45,1.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
189,2018-08-08 22:38:00,0.0,NE,1.34,14.0,,,36.068,-75.29,56.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
190,2018-08-08 23:38:00,0.0,SSE,0.9,14.0,,,36.068,-75.29,166.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
191,2018-08-09 00:38:00,0.0,ESE,0.9,13.9,,,36.068,-75.29,107.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
192,2018-08-09 01:38:00,0.0,,0.9,13.9,63.52,,36.068,0.33,,0.0,2.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
193,2018-08-09 02:38:00,0.0,NE,0.9,13.9,,,36.068,-75.29,47.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
194,2018-08-09 03:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
195,2018-08-09 04:38:00,0.0,NW,0.9,13.9,,,36.068,-75.29,318.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
196,2018-08-09 05:38:00,0.0,WNW,0.9,13.9,63.52,,36.068,0.33,294.0,0.45,2.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
197,2018-08-09 06:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
198,2018-08-09 07:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
199,2018-08-09 08:38:00,0.0,,0.45,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
200,2018-08-09 09:38:00,0.0,SSW,0.9,13.9,77.93,,36.068,76.01,211.0,0.45,4.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
201,2018-08-09 10:38:00,0.0,,0.45,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
202,2018-08-09 11:38:00,0.0,NW,0.9,13.9,,,36.068,-75.29,320.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
203,2018-08-09 12:38:00,0.0,,0.45,13.9,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
204,2018-08-09 13:38:00,0.0,,0.45,13.8,98.99,,36.068,303.32,,0.0,10.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
205,2018-08-09 14:38:00,0.0,,0.45,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
206,2018-08-09 15:38:00,0.0,,0.45,14.4,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
207,2018-08-09 16:38:00,0.0,NE,0.45,13.9,,,36.068,-75.29,53.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
208,2018-08-09 17:38:00,0.0,ESE,0.9,14.3,77.93,,36.068,76.01,105.0,0.45,4.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
209,2018-08-09 18:38:00,0.0,ENE,1.34,14.3,,,36.068,-75.29,73.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
210,2018-08-09 19:38:00,0.0,ENE,2.23,14.2,,,36.068,-75.29,70.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
211,2018-08-09 20:38:00,0.0,NW,1.34,14.1,,,36.068,-75.29,324.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
212,2018-08-09 21:38:00,0.0,SSW,1.34,14.1,,,36.068,-75.29,200.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
213,2018-08-09 22:38:00,0.0,SW,0.9,14.1,,,36.068,-75.29,230.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
214,2018-08-09 23:38:00,0.0,N,1.34,14.1,,,36.068,-75.29,3.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
215,2018-08-10 00:38:00,0.0,S,0.45,13.9,,,36.068,-75.29,190.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
216,2018-08-10 01:38:00,0.0,WNW,1.34,13.9,50.32,,36.068,-37.48,290.0,0.45,1.0,0.0,,,CFFC1,2503,-122.7086,41.0894
217,2018-08-10 02:38:00,0.0,SSW,0.9,13.9,,,36.068,-75.29,193.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
218,2018-08-10 03:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
219,2018-08-10 04:38:00,0.0,NW,0.9,13.9,,,36.068,-75.29,309.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
220,2018-08-10 05:38:00,0.0,,0.9,13.9,90.5,,36.068,189.61,,0.0,7.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
221,2018-08-10 06:38:00,0.0,SW,0.9,13.9,,,36.068,-75.29,235.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
222,2018-08-10 07:38:00,0.0,SW,0.9,13.9,,,36.068,-75.29,232.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
223,2018-08-10 08:38:00,0.0,,1.34,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
224,2018-08-10 09:38:00,0.0,,1.34,13.9,93.63,,36.068,227.5,,0.0,8.0,0.0,,,CFFC1,2503,-122.7086,41.0894
225,2018-08-10 10:38:00,0.0,SE,0.9,13.9,,,36.068,-75.29,128.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
226,2018-08-10 11:38:00,0.0,,0.45,13.9,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
227,2018-08-10 12:38:00,0.0,WSW,0.45,13.8,,,36.068,-75.29,246.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
228,2018-08-10 13:38:00,0.0,,0.45,13.8,90.5,,36.068,189.61,,0.0,7.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
229,2018-08-10 14:38:00,0.0,,0.45,13.8,50.32,,36.068,-37.48,,0.0,1.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
230,2018-08-10 15:38:00,0.0,,0.9,14.3,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
231,2018-08-10 16:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
232,2018-08-10 17:38:00,0.0,NE,0.9,14.3,63.52,,36.068,0.33,36.0,0.45,2.0,0.0,,,CFFC1,2503,-122.7086,41.0894
233,2018-08-10 18:38:00,0.0,N,1.34,14.3,,,36.068,-75.29,9.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
234,2018-08-10 19:38:00,0.0,SE,1.79,14.1,,,36.068,-75.29,138.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
235,2018-08-10 20:38:00,0.0,ESE,3.58,14.0,,,36.068,-75.29,118.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
236,2018-08-10 21:38:00,0.0,S,3.13,14.0,,,36.068,-75.29,185.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
237,2018-08-10 22:38:00,0.0,ESE,3.58,13.9,,,36.068,-75.29,113.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
238,2018-08-10 23:38:00,0.0,SSE,4.02,14.0,,,36.068,-75.29,159.0,1.34,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
239,2018-08-11 00:38:00,0.0,WNW,4.92,13.9,,,36.068,-75.29,287.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
240,2018-08-11 01:38:00,0.0,NNW,4.02,13.9,,,36.068,-75.29,346.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
241,2018-08-11 02:38:00,0.0,SE,3.58,13.9,,,36.068,-75.29,130.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
242,2018-08-11 03:38:00,0.0,N,2.23,13.9,,,36.068,-75.29,350.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
243,2018-08-11 04:38:00,0.0,WNW,0.9,13.7,,,36.068,-75.29,293.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
244,2018-08-11 05:38:00,0.0,N,0.9,13.9,,,36.068,-75.29,354.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
245,2018-08-11 06:38:00,0.0,WNW,1.34,13.9,,,36.068,-75.29,293.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
246,2018-08-11 07:38:00,0.0,W,1.79,13.9,,,36.068,-75.29,276.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
247,2018-08-11 08:38:00,0.0,WNW,1.34,13.9,,,36.068,-75.29,298.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
248,2018-08-11 09:38:00,0.0,W,1.34,13.8,,,36.068,-75.29,273.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
249,2018-08-11 10:38:00,0.0,SW,1.34,13.8,,,36.068,-75.29,230.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
250,2018-08-11 11:38:00,0.0,W,1.34,13.9,,,36.068,-75.29,278.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
251,2018-08-11 12:38:00,0.0,WNW,1.34,13.9,,,36.068,-75.29,286.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
252,2018-08-11 13:38:00,0.0,W,0.9,13.9,77.93,,36.068,76.01,259.0,0.45,4.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
253,2018-08-11 14:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
254,2018-08-11 15:38:00,0.0,,1.34,14.4,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
255,2018-08-11 16:38:00,0.0,,1.34,14.3,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
256,2018-08-11 17:38:00,0.0,W,1.79,14.3,50.32,,36.068,-37.48,271.0,0.45,1.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
257,2018-08-11 18:38:00,0.0,E,2.23,13.9,,,36.068,-75.29,93.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
258,2018-08-11 19:38:00,0.0,SE,3.58,14.0,,,36.068,-75.29,144.0,1.34,,0.0,,,CFFC1,2503,-122.7086,41.0894
259,2018-08-11 20:38:00,0.0,SE,3.13,14.0,,,36.068,-75.29,145.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
260,2018-08-11 21:38:00,0.0,SSW,4.02,14.0,,,36.068,-75.29,209.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
261,2018-08-11 22:38:00,0.0,ESE,2.68,13.9,,,36.068,-75.29,114.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
262,2018-08-11 23:38:00,0.0,ENE,3.13,14.0,,,36.068,-75.29,71.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
263,2018-08-12 00:38:00,0.0,WSW,4.47,13.9,,,36.068,-75.29,255.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
264,2018-08-12 01:38:00,0.0,N,4.02,13.9,,,36.068,-75.29,351.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
265,2018-08-12 02:38:00,0.0,NW,3.58,13.9,,,36.068,-75.29,308.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
266,2018-08-12 03:38:00,0.0,WNW,2.23,13.9,,,36.068,-75.29,300.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
267,2018-08-12 04:38:00,0.0,WNW,2.23,13.9,,,36.068,-75.29,295.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
268,2018-08-12 05:38:00,0.0,NW,1.34,13.9,,,36.068,-75.29,316.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
269,2018-08-12 06:38:00,0.0,WSW,0.9,13.8,,,36.068,-75.29,257.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
270,2018-08-12 07:38:00,0.0,NW,0.9,13.8,,,36.068,-75.29,325.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
271,2018-08-12 08:38:00,0.0,NW,0.9,13.8,,,36.068,-75.29,322.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
272,2018-08-12 09:38:00,0.0,NW,0.9,13.8,63.52,,36.068,0.33,311.0,0.45,2.0,0.0,,,CFFC1,2503,-122.7086,41.0894
273,2018-08-12 10:38:00,0.0,NW,0.9,13.8,,,36.068,-75.29,323.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
274,2018-08-12 11:38:00,0.0,,0.45,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
275,2018-08-12 12:38:00,0.0,,0.9,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
276,2018-08-12 13:38:00,0.0,ESE,0.9,13.8,50.32,,36.068,-37.48,114.0,0.45,1.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
277,2018-08-12 14:38:00,0.0,,0.45,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
278,2018-08-12 15:38:00,0.0,,0.45,14.4,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
279,2018-08-12 16:38:00,0.0,,0.45,13.9,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
280,2018-08-12 17:38:00,0.0,NW,1.34,14.3,,,36.068,-75.29,325.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
281,2018-08-12 18:38:00,0.0,NE,1.79,14.2,,,36.068,-75.29,47.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
282,2018-08-12 19:38:00,0.0,ESE,1.34,14.1,,,36.068,-75.29,106.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
283,2018-08-12 20:38:00,0.0,SW,2.23,14.1,,,36.068,-75.29,235.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
284,2018-08-12 21:38:00,0.0,NE,2.68,14.1,50.32,,36.068,-37.48,39.0,0.45,1.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
285,2018-08-12 22:38:00,0.0,SSE,1.79,14.0,,,36.068,-75.29,157.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
286,2018-08-12 23:38:00,0.0,W,3.58,14.0,,,36.068,-75.29,261.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
287,2018-08-13 00:38:00,0.0,N,2.68,14.0,,,36.068,-75.29,358.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
288,2018-08-13 01:38:00,0.0,SW,2.23,13.9,,,36.068,-75.29,223.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
289,2018-08-13 02:38:00,0.0,SW,1.79,13.9,,,36.068,-75.29,219.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
290,2018-08-13 03:38:00,0.0,NNW,2.23,13.9,,,36.068,-75.29,329.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
291,2018-08-13 04:38:00,0.0,NNW,1.34,13.9,,,36.068,-75.29,333.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
292,2018-08-13 05:38:00,0.0,WNW,0.9,13.9,,,36.068,-75.29,302.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
293,2018-08-13 06:38:00,0.0,WNW,0.9,13.9,,,36.068,-75.29,296.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
294,2018-08-13 07:38:00,0.0,NNE,0.9,13.9,,,36.068,-75.29,22.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
295,2018-08-13 08:38:00,0.0,W,0.9,13.9,,,36.068,-75.29,267.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
296,2018-08-13 09:38:00,0.0,WNW,0.9,13.9,,,36.068,-75.29,293.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
297,2018-08-13 10:38:00,0.0,W,1.34,13.9,,,36.068,-75.29,260.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
298,2018-08-13 11:38:00,0.0,NW,0.9,13.9,,,36.068,-75.29,312.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
299,2018-08-13 12:38:00,0.0,NW,1.34,13.9,,,36.068,-75.29,311.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
300,2018-08-13 13:38:00,0.0,,0.9,13.9,71.8,,36.068,38.16,,0.0,3.0,0.0,,,CFFC1,2503,-122.7086,41.0894
301,2018-08-13 14:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
302,2018-08-13 15:38:00,0.0,,0.9,14.4,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
303,2018-08-13 16:38:00,0.0,NNW,1.34,14.3,,,36.068,-75.29,331.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
304,2018-08-13 17:38:00,0.0,N,1.34,14.3,63.52,,36.068,0.33,354.0,0.45,2.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
305,2018-08-13 18:38:00,0.0,SE,0.9,14.3,,,36.068,-75.29,131.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
306,2018-08-13 19:38:00,0.0,ESE,1.34,14.2,,,36.068,-75.29,102.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
307,2018-08-13 20:38:00,0.0,SSE,1.79,14.1,,,36.068,-75.29,153.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
308,2018-08-13 21:38:00,0.0,ESE,1.34,14.1,,,36.068,-75.29,117.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
309,2018-08-13 22:38:00,0.0,NNE,2.23,14.0,,,36.068,-75.29,25.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
310,2018-08-13 23:38:00,0.0,NNW,2.23,14.0,,,36.068,-75.29,340.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
311,2018-08-14 00:38:00,0.0,W,2.68,13.9,,,36.068,-75.29,280.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
312,2018-08-14 01:38:00,0.0,S,1.34,13.9,,,36.068,-75.29,189.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
313,2018-08-14 02:38:00,0.0,SSW,1.79,13.9,,,36.068,-75.29,199.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
314,2018-08-14 03:38:00,0.0,N,1.79,13.9,,,36.068,-75.29,6.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
315,2018-08-14 04:38:00,0.0,NW,1.34,13.9,,,36.068,-75.29,320.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
316,2018-08-14 05:38:00,0.0,NW,0.9,13.9,63.52,,36.068,0.33,305.0,0.45,2.0,0.0,,,CFFC1,2503,-122.7086,41.0894
317,2018-08-14 06:38:00,0.0,NNW,0.9,13.9,,,36.068,-75.29,335.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
318,2018-08-14 07:38:00,0.0,ENE,0.9,13.9,,,36.068,-75.29,73.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
319,2018-08-14 08:38:00,0.0,WSW,1.34,13.9,,,36.068,-75.29,255.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
320,2018-08-14 09:38:00,0.0,,1.34,13.9,63.52,,36.068,0.33,,0.0,2.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
321,2018-08-14 10:38:00,0.0,WNW,1.34,13.9,,,36.068,-75.29,300.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
322,2018-08-14 11:38:00,0.0,WNW,0.9,13.9,,,36.068,-75.29,302.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
323,2018-08-14 12:38:00,0.0,NNW,0.45,13.9,,,36.068,-75.29,344.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
324,2018-08-14 13:38:00,0.0,,0.9,13.9,63.52,,36.068,0.33,,0.0,2.0,0.0,,,CFFC1,2503,-122.7086,41.0894
325,2018-08-14 14:38:00,0.0,ESE,0.9,13.9,,,36.068,-75.29,102.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
326,2018-08-14 15:38:00,0.0,NE,0.9,14.4,,,36.068,-75.29,51.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
327,2018-08-14 16:38:00,0.0,NW,1.34,14.1,,,36.068,-75.29,314.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
328,2018-08-14 17:38:00,0.0,NNW,1.34,14.4,,,36.068,-75.29,333.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
329,2018-08-14 18:38:00,0.0,NW,0.9,14.3,,,36.068,-75.29,312.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
330,2018-08-14 19:38:00,0.0,WSW,1.79,14.1,,,36.068,-75.29,247.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
331,2018-08-14 20:38:00,0.0,NNE,2.23,14.1,,,36.068,-75.29,26.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
332,2018-08-14 21:38:00,0.0,SE,3.13,14.0,,,36.068,-75.29,135.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
333,2018-08-14 22:38:00,0.0,SW,3.13,14.0,,,36.068,-75.29,226.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
334,2018-08-14 23:38:00,0.0,WSW,3.13,14.0,,,36.068,-75.29,257.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
335,2018-08-15 00:38:00,0.0,SSW,2.68,13.9,,,36.068,-75.29,194.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
336,2018-08-15 01:38:00,0.0,S,2.23,13.9,,,36.068,-75.29,173.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
337,2018-08-15 02:38:00,0.0,SSE,1.34,13.9,,,36.068,-75.29,168.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
338,2018-08-15 03:38:00,0.0,SE,1.34,13.9,,,36.068,-75.29,131.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
339,2018-08-15 04:38:00,0.0,WNW,1.34,13.9,,,36.068,-75.29,290.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
340,2018-08-15 05:38:00,0.0,WNW,0.9,13.9,,,36.068,-75.29,292.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
341,2018-08-15 06:38:00,0.0,S,0.9,13.9,,,36.068,-75.29,186.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
342,2018-08-15 07:38:00,0.0,W,1.34,13.9,,,36.068,-75.29,280.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
343,2018-08-15 08:38:00,0.0,NW,0.9,13.9,,,36.068,-75.29,316.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
344,2018-08-15 09:38:00,0.0,WNW,1.34,13.8,,,36.068,-75.29,296.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
345,2018-08-15 10:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
346,2018-08-15 11:38:00,0.0,,0.9,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
347,2018-08-15 12:38:00,0.0,,0.9,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
348,2018-08-15 13:38:00,0.0,E,0.45,13.8,77.93,,36.068,76.01,83.0,0.45,4.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
349,2018-08-15 14:38:00,0.0,,0.9,13.8,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
350,2018-08-15 15:38:00,0.0,,0.45,14.4,,,36.068,-75.29,,0.0,0.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
