,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,ceiling_set_1,sea_level_pressure_set_1d,peak_wind_speed_set_1,cloud_layer_1_code_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,peak_wind_direction_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
4184,101354.56,,,,101370.0,91.44,101357.55,18.01,34.0,Overcast,,,,330.0,101150.33,,KCEC 141256Z AUTO 9SM OVC003 12/12 A2993 RMK AO2 PK WND 33035/1235  SLP137 T01170117,,100.0,,,11.7,,2018-08-14 12:56:00,11.7,9.0,11.7,,,1.0,,,KCEC,56,-124.23667,41.78028
4185,101354.56,,,,,121.92,101357.33,,44.0,Overcast,,,,,101150.33,,METAR KCEC 141300Z AUTO 9SM OVC004 12/12 A2993,,100.0,,,12.0,,2018-08-14 13:00:00,12.0,9.0,,,,,,,KCEC,56,-124.23667,41.78028
4186,101388.43,N,,,,121.92,101391.2,,44.0,Overcast,,,,,101184.13,,METAR KCEC 141305Z AUTO 00000KT 10SM OVC004 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:05:00,12.0,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4187,101388.43,N,,,,121.92,101391.2,,44.0,Overcast,,,,,101184.13,,METAR KCEC 141310Z AUTO 00000KT 9SM OVC004 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:10:00,12.0,9.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4188,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141315Z AUTO 00000KT 9SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:15:00,12.0,9.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4189,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141320Z AUTO 36003KT 9SM OVC003 12/12 A2994,,100.0,1.54,,12.0,,2018-08-14 13:20:00,12.0,9.0,,,,,,360.0,KCEC,56,-124.23667,41.78028
4190,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141325Z AUTO 00000KT 9SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:25:00,12.0,9.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4191,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141330Z AUTO 00000KT 9SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:30:00,12.0,9.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4192,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141335Z AUTO 00000KT 9SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:35:00,12.0,9.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4193,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141340Z AUTO 00000KT 9SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:40:00,12.0,9.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4194,101388.43,NE,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141345Z AUTO 04004KT 9SM OVC003 12/12 A2994,,100.0,2.06,,12.0,,2018-08-14 13:45:00,12.0,9.0,,,,,,40.0,KCEC,56,-124.23667,41.78028
4195,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141350Z AUTO 00000KT 8SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:50:00,12.0,8.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4196,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141355Z AUTO 00000KT 8SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 13:55:00,12.0,8.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4197,101388.43,N,,,101390.0,91.44,101391.05,,34.0,Overcast,,,,,101184.13,,KCEC 141356Z AUTO 00000KT 7SM OVC003 12/12 A2994 RMK AO2 SLP139  T01220117,,96.76,0.0,,12.2,,2018-08-14 13:56:00,11.69,7.0,11.7,,,1.0,,0.0,KCEC,56,-124.23667,41.78028
4198,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141400Z AUTO 00000KT 8SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 14:00:00,12.0,8.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4199,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141405Z AUTO 00000KT 8SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 14:05:00,12.0,8.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4200,101388.43,N,,,,91.44,101391.2,,34.0,Overcast,,,,,101184.13,,METAR KCEC 141410Z AUTO 00000KT 7SM OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 14:10:00,12.0,7.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4201,101388.43,NE,,,,91.44,101391.2,,34.0,Mist,,,,,101184.13,,METAR KCEC 141415Z AUTO 04003KT 6SM BR OVC003 12/12 A2994,,100.0,1.54,,12.0,,2018-08-14 14:15:00,12.0,6.0,,,,,31.0,40.0,KCEC,56,-124.23667,41.78028
4202,101388.43,N,,,,91.44,101391.2,,34.0,Mist,,,,,101184.13,,METAR KCEC 141420Z AUTO 00000KT 6SM BR OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 14:20:00,12.0,6.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4203,101388.43,N,,,,91.44,101391.2,,34.0,Mist,,,,,101184.13,,METAR KCEC 141425Z AUTO 00000KT 6SM BR OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 14:25:00,12.0,6.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4204,101388.43,N,,,,91.44,101391.2,,34.0,Mist,,,,,101184.13,,METAR KCEC 141430Z AUTO 00000KT 4SM BR OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 14:30:00,12.0,4.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4205,101388.43,N,,,,91.44,101391.2,,34.0,Mist,,,,,101184.13,,METAR KCEC 141435Z AUTO 00000KT 4SM BR OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 14:35:00,12.0,4.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4206,101388.43,NNW,,,,91.44,101391.2,,34.0,Mist,,,,,101184.13,,METAR KCEC 141440Z AUTO 33003KT 5SM BR OVC003 12/12 A2994,,100.0,1.54,,12.0,,2018-08-14 14:40:00,12.0,5.0,,,,,31.0,330.0,KCEC,56,-124.23667,41.78028
4207,101388.43,NW,,,,91.44,101391.2,,34.0,Mist,,,,,101184.13,,METAR KCEC 141445Z AUTO 32003KT 5SM BR OVC003 12/12 A2994,,100.0,1.54,,12.0,,2018-08-14 14:45:00,12.0,5.0,,,,,31.0,320.0,KCEC,56,-124.23667,41.78028
4208,101388.43,N,,,,91.44,101391.2,,34.0,Mist,,,,,101184.13,,METAR KCEC 141450Z AUTO 00000KT 4SM BR OVC003 12/12 A2994,,100.0,0.0,,12.0,,2018-08-14 14:50:00,12.0,4.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4209,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141455Z AUTO 00000KT 4SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 14:55:00,12.0,4.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4210,101422.29,N,,,101410.0,91.44,101424.91,,34.0,Mist,,,,,101217.92,3006.0,KCEC 141456Z AUTO 00000KT 4SM BR OVC003 12/12 A2995 RMK AO2 SLP141  T01220117 53006,,96.76,0.0,,12.2,,2018-08-14 14:56:00,11.69,4.0,11.7,,,1.0,31.0,0.0,KCEC,56,-124.23667,41.78028
4211,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141500Z AUTO 00000KT 5SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:00:00,12.0,5.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4212,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141505Z AUTO 00000KT 5SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:05:00,12.0,5.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4213,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141510Z AUTO 00000KT 6SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:10:00,12.0,6.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4214,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141515Z AUTO 00000KT 6SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:15:00,12.0,6.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4215,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141520Z AUTO 00000KT 5SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:20:00,12.0,5.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4216,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141525Z AUTO 00000KT 5SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:25:00,12.0,5.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4217,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141530Z AUTO 00000KT 5SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:30:00,12.0,5.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4218,101422.29,N,,,,91.44,101425.06,,34.0,Mist,,,,,101217.92,,METAR KCEC 141535Z AUTO 00000KT 4SM BR OVC003 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:35:00,12.0,4.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4219,101422.29,N,,,,121.92,101425.06,,44.0,Mist,,,,,101217.92,,METAR KCEC 141540Z AUTO 00000KT 4SM BR OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:40:00,12.0,4.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4220,101422.29,N,,,,121.92,101425.06,,44.0,Mist,,,,,101217.92,,METAR KCEC 141545Z AUTO 00000KT 5SM BR OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:45:00,12.0,5.0,,,,,31.0,0.0,KCEC,56,-124.23667,41.78028
4221,101422.29,N,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141550Z AUTO 00000KT 8SM OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:50:00,12.0,8.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4222,101422.29,N,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141555Z AUTO 00000KT 10SM OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 15:55:00,12.0,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4223,101422.29,N,,,101420.0,121.92,101424.91,,44.0,Overcast,,,,,101217.92,,KCEC 141556Z AUTO 00000KT 10SM OVC004 12/12 A2995 RMK AO2 SLP142  T01220117,,96.76,0.0,,12.2,,2018-08-14 15:56:00,11.69,10.0,11.7,,,1.0,,0.0,KCEC,56,-124.23667,41.78028
4224,101422.29,N,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141600Z AUTO 00000KT 10SM OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 16:00:00,12.0,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4225,101422.29,N,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141605Z AUTO 00000KT 10SM OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 16:05:00,12.0,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4226,101422.29,SW,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141610Z AUTO 22003KT 10SM OVC004 12/12 A2995,,100.0,1.54,,12.0,,2018-08-14 16:10:00,12.0,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4227,101422.29,N,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141615Z AUTO 00000KT 10SM OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 16:15:00,12.0,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4228,101422.29,N,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141620Z AUTO 00000KT 10SM OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 16:20:00,12.0,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4229,101422.29,N,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141625Z AUTO 00000KT 8SM OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 16:25:00,12.0,8.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4230,101422.29,N,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141630Z AUTO 00000KT 9SM OVC004 12/12 A2995,,100.0,0.0,,12.0,,2018-08-14 16:30:00,12.0,9.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4231,101422.29,SW,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141635Z AUTO 22004KT 10SM OVC004 12/12 A2995,,100.0,2.06,,12.0,,2018-08-14 16:35:00,12.0,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4232,101422.29,SSW,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141640Z AUTO 20004KT 10SM OVC004 12/12 A2995,,100.0,2.06,,12.0,,2018-08-14 16:40:00,12.0,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4233,101422.29,SW,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141645Z AUTO 22004KT 10SM OVC004 12/12 A2995,,100.0,2.06,,12.0,,2018-08-14 16:45:00,12.0,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4234,101422.29,S,,,,121.92,101424.33,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141650Z AUTO 19005KT 10SM OVC004 13/12 A2995,,93.65,2.57,,13.0,,2018-08-14 16:50:00,11.99,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4235,101422.29,SSW,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141655Z AUTO 21004KT 10SM OVC004 12/12 A2995,,100.0,2.06,,12.0,,2018-08-14 16:55:00,12.0,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4236,101422.29,SSW,,,101440.0,121.92,101424.48,,44.0,Overcast,,,,,101217.92,,KCEC 141656Z AUTO 20004KT 10SM OVC004 13/12 A2995 RMK AO2 SLP144  T01280117,,93.03,2.06,,12.8,,2018-08-14 16:56:00,11.69,10.0,11.7,,,1.0,,200.0,KCEC,56,-124.23667,41.78028
4237,101422.29,SSW,,,,121.92,101425.06,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141700Z AUTO 20004KT 10SM OVC004 12/12 A2995,,100.0,2.06,,12.0,,2018-08-14 17:00:00,12.0,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4238,101422.29,SW,,,,121.92,101424.33,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141705Z AUTO 22004KT 10SM OVC004 13/12 A2995,,93.65,2.06,,13.0,,2018-08-14 17:05:00,11.99,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4239,101422.29,S,,,,121.92,101424.33,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141710Z AUTO 19004KT 10SM OVC004 13/12 A2995,,93.65,2.06,,13.0,,2018-08-14 17:10:00,11.99,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4240,101422.29,SSW,,,,121.92,101424.33,,44.0,Overcast,,,,,101217.92,,METAR KCEC 141715Z AUTO 21003KT 10SM OVC004 13/12 A2995,,93.65,1.54,,13.0,,2018-08-14 17:15:00,11.99,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4241,101422.29,S,,,,152.4,101424.33,,54.0,Overcast,,,,,101217.92,,METAR KCEC 141720Z AUTO 18004KT 10SM OVC005 13/12 A2995,,93.65,2.06,,13.0,,2018-08-14 17:20:00,11.99,10.0,,,,,,180.0,KCEC,56,-124.23667,41.78028
4242,101422.29,S,,,,152.4,101424.48,,54.0,Overcast,,,,,101217.92,,KCEC 141722Z AUTO 19003KT 10SM OVC005 13/12 A2995 RMK AO2  T01280117,,93.03,1.54,,12.8,,2018-08-14 17:22:00,11.69,10.0,11.7,,,1.0,,190.0,KCEC,56,-124.23667,41.78028
4243,101422.29,SSW,,,,152.4,101424.33,,54.0,Overcast,,,,,101217.92,,METAR KCEC 141725Z AUTO 21004KT 10SM OVC005 13/12 A2995,,93.65,2.06,,13.0,,2018-08-14 17:25:00,11.99,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4244,101422.29,SSW,,,,152.4,101424.33,,54.0,Overcast,,,,,101217.92,,METAR KCEC 141730Z AUTO 20003KT 10SM OVC005 13/12 A2995,,93.65,1.54,,13.0,,2018-08-14 17:30:00,11.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4245,101422.29,S,,,,182.88,101424.33,,64.0,Overcast,,,,,101217.92,,METAR KCEC 141735Z AUTO 19003KT 10SM OVC006 13/12 A2995,,93.65,1.54,,13.0,,2018-08-14 17:35:00,11.99,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4246,101422.29,S,,,,182.88,101424.33,,64.0,Overcast,,,,,101217.92,,METAR KCEC 141740Z AUTO 19004KT 10SM OVC006 13/12 A2995,,93.65,2.06,,13.0,,2018-08-14 17:40:00,11.99,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4247,101456.15,SSW,,,,182.88,101458.2,,64.0,Overcast,,,,,101251.72,,METAR KCEC 141745Z AUTO 20004KT 10SM OVC006 13/12 A2996,,93.65,2.06,,13.0,,2018-08-14 17:45:00,11.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4248,101456.15,SSW,,,,182.88,101458.2,,64.0,Overcast,,,,,101251.72,,METAR KCEC 141750Z AUTO 20005KT 10SM OVC006 13/12 A2996,,93.65,2.57,,13.0,,2018-08-14 17:50:00,11.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4249,101456.15,S,,,,182.88,101458.2,,64.0,Overcast,,,,,101251.72,,METAR KCEC 141755Z AUTO 18005KT 10SM OVC006 13/11 A2996,,87.66,2.57,,13.0,,2018-08-14 17:55:00,10.98,10.0,,,,,,180.0,KCEC,56,-124.23667,41.78028
4250,101456.15,SSW,,,101450.0,182.88,101457.99,,64.0,Overcast,11.7,,,,101251.72,1004.0,KCEC 141756Z AUTO 20005KT 10SM OVC006 13/11 A2996 RMK AO2 SLP145  T01330111 10133 20117 51004,,86.54,2.57,,13.3,13.3,2018-08-14 17:56:00,11.08,10.0,11.1,,,1.0,,200.0,KCEC,56,-124.23667,41.78028
4251,101456.15,SSE,,,,182.88,101458.2,,64.0,Overcast,,,,,101251.72,,METAR KCEC 141800Z AUTO 15003KT 10SM OVC006 13/12 A2996,,93.65,1.54,,13.0,,2018-08-14 18:00:00,11.99,10.0,,,,,,150.0,KCEC,56,-124.23667,41.78028
4252,101422.29,S,,,,213.36,101424.33,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141805Z AUTO 19005KT 10SM OVC007 13/12 A2995,,93.65,2.57,,13.0,,2018-08-14 18:05:00,11.99,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4253,101422.29,S,,,,213.36,101424.33,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141810Z AUTO 18004KT 10SM OVC007 13/12 A2995,,93.65,2.06,,13.0,,2018-08-14 18:10:00,11.99,10.0,,,,,,180.0,KCEC,56,-124.23667,41.78028
4254,101422.29,S,,,,213.36,101424.33,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141815Z AUTO 18003KT 10SM OVC007 13/12 A2995,,93.65,1.54,,13.0,,2018-08-14 18:15:00,11.99,10.0,,,,,,180.0,KCEC,56,-124.23667,41.78028
4255,101422.29,S,,,,182.88,101423.61,,64.0,Overcast,,,,,101217.92,,METAR KCEC 141820Z AUTO 17004KT 10SM OVC006 14/12 A2995,,87.75,2.06,,14.0,,2018-08-14 18:20:00,11.98,10.0,,,,,,170.0,KCEC,56,-124.23667,41.78028
4256,101422.29,SE,,,,182.88,101424.33,,64.0,Overcast,,,,,101217.92,,METAR KCEC 141825Z AUTO 14004KT 10SM OVC006 13/12 A2995,,93.65,2.06,,13.0,,2018-08-14 18:25:00,11.99,10.0,,,,,,140.0,KCEC,56,-124.23667,41.78028
4257,101422.29,SE,,,,182.88,101423.61,,64.0,Overcast,,,,,101217.92,,METAR KCEC 141830Z AUTO 14004KT 10SM OVC006 14/12 A2995,,87.75,2.06,,14.0,,2018-08-14 18:30:00,11.98,10.0,,,,,,140.0,KCEC,56,-124.23667,41.78028
4258,101422.29,SSW,,,,182.88,101423.61,,64.0,Overcast,,,,,101217.92,,METAR KCEC 141835Z AUTO 20004KT 10SM OVC006 14/12 A2995,,87.75,2.06,,14.0,,2018-08-14 18:35:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4259,101422.29,S,,,,213.36,101423.61,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141840Z AUTO 18004KT 10SM OVC007 14/12 A2995,,87.75,2.06,,14.0,,2018-08-14 18:40:00,11.98,10.0,,,,,,180.0,KCEC,56,-124.23667,41.78028
4260,101422.29,SSW,,,,213.36,101423.61,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141845Z AUTO 21004KT 10SM OVC007 14/12 A2995,,87.75,2.06,,14.0,,2018-08-14 18:45:00,11.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4261,101422.29,S,,,,213.36,101423.61,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141850Z AUTO 19004KT 10SM OVC007 14/12 A2995,,87.75,2.06,,14.0,,2018-08-14 18:50:00,11.98,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4262,101422.29,SSE,,,,213.36,101423.61,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141855Z AUTO 16003KT 10SM OVC007 14/12 A2995,,87.75,1.54,,14.0,,2018-08-14 18:55:00,11.98,10.0,,,,,,160.0,KCEC,56,-124.23667,41.78028
4263,101422.29,N,,,101430.0,213.36,101423.33,,74.0,Overcast,,,,,101217.92,,KCEC 141856Z AUTO 00000KT 10SM OVC007 14/12 A2995 RMK AO2 SLP143  T01440117,,83.84,0.0,,14.4,,2018-08-14 18:56:00,11.68,10.0,11.7,,,1.0,,0.0,KCEC,56,-124.23667,41.78028
4264,101422.29,N,,,,213.36,101423.61,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141900Z AUTO 00000KT 10SM OVC007 14/12 A2995,,87.75,0.0,,14.0,,2018-08-14 19:00:00,11.98,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4265,101422.29,,,,,213.36,101423.61,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141905Z AUTO 10SM OVC007 14/12 A2995,,87.75,,,14.0,,2018-08-14 19:05:00,11.98,10.0,,,,,,,KCEC,56,-124.23667,41.78028
4266,101422.29,SSW,,,,213.36,101423.61,,74.0,Overcast,,,,,101217.92,,METAR KCEC 141910Z AUTO 20004KT 10SM OVC007 14/12 A2995,,87.75,2.06,,14.0,,2018-08-14 19:10:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4267,101422.29,SSW,,,,243.84,101423.61,,84.0,Overcast,,,,,101217.92,,METAR KCEC 141915Z AUTO 20005KT 10SM OVC008 14/12 A2995,,87.75,2.57,,14.0,,2018-08-14 19:15:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4268,101422.29,SSW,,,,243.84,101423.61,,84.0,Overcast,,,,,101217.92,,METAR KCEC 141920Z AUTO 21003KT 10SM OVC008 14/12 A2995,,87.75,1.54,,14.0,,2018-08-14 19:20:00,11.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4269,101422.29,N,,,,243.84,101423.61,,84.0,Overcast,,,,,101217.92,,METAR KCEC 141925Z AUTO 00000KT 10SM OVC008 14/12 A2995,,87.75,0.0,,14.0,,2018-08-14 19:25:00,11.98,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4270,101422.29,SSW,,,,243.84,101423.61,,84.0,Overcast,,,,,101217.92,,METAR KCEC 141930Z AUTO 20004KT 10SM OVC008 14/12 A2995,,87.75,2.06,,14.0,,2018-08-14 19:30:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4271,101422.29,SW,,,,243.84,101423.61,,84.0,Overcast,,,,,101217.92,,METAR KCEC 141935Z AUTO 22003KT 10SM OVC008 14/12 A2995,,87.75,1.54,,14.0,,2018-08-14 19:35:00,11.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4272,101422.29,N,,,,274.32,101423.61,,94.0,Overcast,,,,,101217.92,,METAR KCEC 141940Z AUTO 00000KT 10SM OVC009 14/12 A2995,,87.75,0.0,,14.0,,2018-08-14 19:40:00,11.98,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4273,101422.29,W,,,,274.32,101423.61,,94.0,Overcast,,,,,101217.92,,METAR KCEC 141945Z AUTO 27003KT 10SM OVC009 14/12 A2995,,87.75,1.54,,14.0,,2018-08-14 19:45:00,11.98,10.0,,,,,,270.0,KCEC,56,-124.23667,41.78028
4274,101422.29,N,,,,274.32,101423.61,,94.0,Overcast,,,,,101217.92,,METAR KCEC 141950Z AUTO 00000KT 10SM OVC009 14/12 A2995,,87.75,0.0,,14.0,,2018-08-14 19:50:00,11.98,10.0,,,,,,0.0,KCEC,56,-124.23667,41.78028
4275,101422.29,WNW,,,,304.8,101422.9,,104.0,Overcast,,,,,101217.92,,METAR KCEC 141955Z AUTO 30004KT 10SM OVC010 15/12 A2995,,82.27,2.06,,15.0,,2018-08-14 19:55:00,11.98,10.0,,,,,,300.0,KCEC,56,-124.23667,41.78028
