,date_time,altimeter_set_1,wind_gust_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
383,2018-08-16 23:00:00,101964.11,7.51,89595.86,7.32,30.35,21.0,0.0,100923.6,32.33,TAYC1,3533,-120.83583,40.07917
384,2018-08-17 00:00:00,101930.25,6.15,89566.11,7.77,30.15,22.0,0.0,100900.57,32.06,TAYC1,3533,-120.83583,40.07917
385,2018-08-17 01:00:00,101930.25,5.42,89566.11,7.35,29.68,22.0,0.0,100920.1,31.56,TAYC1,3533,-120.83583,40.07917
386,2018-08-17 02:00:00,101964.11,4.66,89595.86,6.35,29.27,21.0,0.0,100968.93,31.17,TAYC1,3533,-120.83583,40.07917
387,2018-08-17 03:00:00,101964.11,3.47,89595.86,6.12,28.4,22.0,0.0,101010.64,30.11,TAYC1,3533,-120.83583,40.07917
388,2018-08-17 04:00:00,101997.98,3.02,89625.62,6.32,27.01,25.0,0.0,101121.33,28.17,TAYC1,3533,-120.83583,40.07917
389,2018-08-17 05:00:00,102099.57,2.21,89714.89,6.64,,30.0,0.0,101330.03,25.5,TAYC1,3533,-120.83583,40.07917
390,2018-08-17 06:00:00,102133.43,0.79,89744.64,7.87,,45.0,0.0,101582.43,20.24,TAYC1,3533,-120.83583,40.07917
391,2018-08-17 07:00:00,102167.3,0.88,89774.41,7.61,,47.0,0.0,101657.85,19.26,TAYC1,3533,-120.83583,40.07917
392,2018-08-17 08:00:00,102201.16,0.91,89804.16,8.11,,54.0,0.0,101763.28,17.59,TAYC1,3533,-120.83583,40.07917
393,2018-08-17 09:00:00,102235.02,0.54,89833.91,8.22,,61.0,0.0,101875.79,15.78,TAYC1,3533,-120.83583,40.07917
394,2018-08-17 10:00:00,102235.02,0.62,89833.91,8.71,,69.0,0.0,101937.87,14.37,TAYC1,3533,-120.83583,40.07917
395,2018-08-17 11:00:00,102268.89,0.6,89863.67,8.78,,76.0,0.0,102034.85,12.95,TAYC1,3533,-120.83583,40.07917
396,2018-08-17 12:00:00,102268.89,0.26,89863.67,8.91,,77.0,0.0,102037.98,12.88,TAYC1,3533,-120.83583,40.07917
397,2018-08-17 13:00:00,102268.89,0.42,89863.67,8.68,,81.0,0.0,102083.38,11.87,TAYC1,3533,-120.83583,40.07917
398,2018-08-17 14:00:00,102302.75,0.3,89893.43,8.16,,86.0,0.0,102182.54,10.43,TAYC1,3533,-120.83583,40.07917
399,2018-08-17 15:00:00,102302.75,0.68,89893.43,7.98,,89.0,0.0,102214.56,9.73,TAYC1,3533,-120.83583,40.07917
400,2018-08-17 16:00:00,102370.48,1.45,89952.94,8.44,,82.0,0.0,102204.25,11.44,TAYC1,3533,-120.83583,40.07917
401,2018-08-17 17:00:00,102336.62,0.84,89923.19,8.66,,58.0,0.0,101921.99,17.04,TAYC1,3533,-120.83583,40.07917
402,2018-08-17 18:00:00,102336.62,1.58,89923.19,9.37,,50.0,0.0,101787.43,20.17,TAYC1,3533,-120.83583,40.07917
403,2018-08-17 19:00:00,102268.89,1.68,89863.67,8.99,,40.0,0.0,101584.88,23.39,TAYC1,3533,-120.83583,40.07917
404,2018-08-17 20:00:00,102201.16,2.12,89804.16,8.76,26.4,32.0,0.0,101376.65,26.83,TAYC1,3533,-120.83583,40.07917
405,2018-08-17 21:00:00,102133.43,4.31,89744.64,10.07,28.68,29.0,0.0,101182.53,30.0,TAYC1,3533,-120.83583,40.07917
406,2018-08-17 22:00:00,102099.57,5.9,89714.89,9.84,28.92,28.0,0.0,101135.96,30.33,TAYC1,3533,-120.83583,40.07917
407,2018-08-17 23:00:00,102031.84,5.95,89655.38,9.59,29.17,27.0,0.0,101055.49,30.67,TAYC1,3533,-120.83583,40.07917
408,2018-08-18 00:00:00,102031.84,6.21,89655.38,7.05,30.03,21.0,0.0,101003.51,32.0,TAYC1,3533,-120.83583,40.07917
409,2018-08-18 01:00:00,101997.98,4.83,89625.62,6.02,30.39,19.0,0.0,100950.57,32.5,TAYC1,3533,-120.83583,40.07917
410,2018-08-18 02:00:00,101997.98,4.39,89625.62,6.2,29.82,20.0,0.0,100976.65,31.83,TAYC1,3533,-120.83583,40.07917
411,2018-08-18 03:00:00,101997.98,3.29,89625.62,6.35,29.27,21.0,0.0,101002.47,31.17,TAYC1,3533,-120.83583,40.07917
412,2018-08-18 04:00:00,102031.84,2.64,89655.38,7.03,27.63,25.0,0.0,101121.73,29.0,TAYC1,3533,-120.83583,40.07917
413,2018-08-18 05:00:00,102133.43,1.96,89744.64,8.43,,36.0,0.0,101404.53,24.5,TAYC1,3533,-120.83583,40.07917
414,2018-08-18 06:00:00,102235.02,1.34,89833.91,8.43,,44.0,0.0,101642.01,21.22,TAYC1,3533,-120.83583,40.07917
415,2018-08-18 07:00:00,102235.02,0.95,89833.91,8.6,,53.0,0.0,101761.61,18.41,TAYC1,3533,-120.83583,40.07917
416,2018-08-18 08:00:00,102302.75,1.41,89893.43,9.42,,61.0,0.0,101887.79,17.05,TAYC1,3533,-120.83583,40.07917
417,2018-08-18 09:00:00,102302.75,0.49,89893.43,9.08,,69.0,0.0,101988.13,14.76,TAYC1,3533,-120.83583,40.07917
418,2018-08-18 10:00:00,102302.75,0.67,89893.43,8.8,,74.0,0.0,102049.42,13.38,TAYC1,3533,-120.83583,40.07917
419,2018-08-18 11:00:00,102302.75,0.33,89893.43,8.38,,76.0,0.0,102087.05,12.54,TAYC1,3533,-120.83583,40.07917
420,2018-08-18 12:00:00,102336.62,0.0,89923.19,8.55,,84.0,0.0,102182.23,11.18,TAYC1,3533,-120.83583,40.07917
421,2018-08-18 13:00:00,102336.62,0.65,89923.19,8.07,,87.0,0.0,102228.71,10.16,TAYC1,3533,-120.83583,40.07917
422,2018-08-18 14:00:00,102370.48,0.25,89952.94,7.53,,88.0,0.0,102295.57,9.44,TAYC1,3533,-120.83583,40.07917
423,2018-08-18 15:00:00,102404.34,0.36,89982.69,7.35,,91.0,0.0,102361.23,8.75,TAYC1,3533,-120.83583,40.07917
424,2018-08-18 16:00:00,102438.21,1.17,90012.45,8.3,,91.0,0.0,102350.34,9.72,TAYC1,3533,-120.83583,40.07917
425,2018-08-18 17:00:00,102438.21,0.73,90012.45,9.6,,76.0,0.0,102165.75,13.8,TAYC1,3533,-120.83583,40.07917
426,2018-08-18 18:00:00,102404.34,0.92,89982.69,9.63,,59.0,0.0,101956.42,17.8,TAYC1,3533,-120.83583,40.07917
427,2018-08-18 19:00:00,102370.48,1.71,89952.94,9.05,,46.0,0.0,101778.76,21.17,TAYC1,3533,-120.83583,40.07917
428,2018-08-18 20:00:00,102268.89,1.57,89863.67,9.13,,38.0,0.0,101543.52,24.39,TAYC1,3533,-120.83583,40.07917
429,2018-08-18 21:00:00,102201.16,1.38,89804.16,7.99,26.78,29.0,0.0,101345.19,27.61,TAYC1,3533,-120.83583,40.07917
430,2018-08-18 22:00:00,102133.43,1.98,89744.64,7.88,28.44,25.0,0.0,101182.65,30.0,TAYC1,3533,-120.83583,40.07917
431,2018-08-18 23:00:00,102065.7,4.69,89685.13,4.24,29.25,18.0,0.0,101065.31,31.28,TAYC1,3533,-120.83583,40.07917
432,2018-08-19 00:00:00,101997.98,4.7,89625.62,4.83,29.89,18.0,0.0,100970.08,32.0,TAYC1,3533,-120.83583,40.07917
433,2018-08-19 01:00:00,101930.25,2.31,89566.11,0.14,30.64,12.0,0.0,100857.8,33.17,TAYC1,3533,-120.83583,40.07917
434,2018-08-19 02:00:00,101930.25,2.92,89566.11,-0.08,30.39,12.0,0.0,100868.64,32.89,TAYC1,3533,-120.83583,40.07917
435,2018-08-19 03:00:00,101930.25,2.93,89566.11,0.69,29.12,14.0,0.0,100933.66,31.22,TAYC1,3533,-120.83583,40.07917
436,2018-08-19 04:00:00,101964.11,2.98,89595.86,3.05,26.78,20.0,0.0,101092.29,28.06,TAYC1,3533,-120.83583,40.07917
437,2018-08-19 05:00:00,102031.84,1.54,89655.38,3.68,,27.0,0.0,101331.48,23.83,TAYC1,3533,-120.83583,40.07917
438,2018-08-19 06:00:00,102065.7,0.93,89685.13,4.66,,37.0,0.0,101532.19,19.84,TAYC1,3533,-120.83583,40.07917
439,2018-08-19 07:00:00,102099.57,0.61,89714.89,5.06,,45.0,0.0,101680.44,17.17,TAYC1,3533,-120.83583,40.07917
440,2018-08-19 08:00:00,102099.57,0.6,89714.89,4.9,,52.0,0.0,101787.1,14.73,TAYC1,3533,-120.83583,40.07917
441,2018-08-19 09:00:00,102099.57,0.8,89714.89,5.17,,58.0,0.0,101849.14,13.33,TAYC1,3533,-120.83583,40.07917
442,2018-08-19 10:00:00,102099.57,0.62,89714.89,4.94,,61.0,0.0,101894.77,12.31,TAYC1,3533,-120.83583,40.07917
443,2018-08-19 11:00:00,102099.57,0.41,89714.89,5.18,,70.0,0.0,101977.92,10.47,TAYC1,3533,-120.83583,40.07917
444,2018-08-19 12:00:00,102133.43,0.22,89744.64,4.86,,73.0,0.0,102055.6,9.51,TAYC1,3533,-120.83583,40.07917
445,2018-08-19 13:00:00,102133.43,0.88,89744.64,4.41,,76.0,0.0,102104.87,8.44,TAYC1,3533,-120.83583,40.07917
446,2018-08-19 14:00:00,102167.3,0.54,89774.41,4.0,,80.0,0.0,102193.55,7.26,TAYC1,3533,-120.83583,40.07917
447,2018-08-19 15:00:00,102167.3,0.27,89774.41,4.44,,87.0,0.0,102230.48,6.47,TAYC1,3533,-120.83583,40.07917
448,2018-08-19 16:00:00,102167.3,1.47,89774.41,5.31,,83.0,0.0,102156.29,8.06,TAYC1,3533,-120.83583,40.07917
449,2018-08-19 17:00:00,102167.3,1.19,89774.41,6.63,,67.0,0.0,101947.04,12.65,TAYC1,3533,-120.83583,40.07917
450,2018-08-19 18:00:00,102065.7,1.3,89685.13,5.3,,45.0,0.0,101635.45,17.43,TAYC1,3533,-120.83583,40.07917
