,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,metar_set_1,ceiling_set_1,dew_point_temperature_set_1,cloud_layer_2_code_set_1,cloud_layer_3_code_set_1,dew_point_temperature_set_1d,visibility_set_1,weather_condition_set_1d,cloud_layer_1_code_set_1,metar_origin_set_1,pressure_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
602,2018-08-09 09:55:00,101591.61,NW,,KFOT 090955Z AUTO 31004KT M1/4SM OVC001 11/11 A3000 RMK AO1 VSBY  M1/4V5,30.48,11.0,,,11.0,-0.25,,14.0,1.0,100215.24,100.0,2.06,101607.38,11.0,310.0,KFOT,377,-124.13338,40.55296
603,2018-08-09 10:15:00,101591.61,N,,KFOT 091015Z AUTO 00000KT M1/4SM OVC002 10/10 A3000 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100215.24,100.0,0.0,101612.33,10.0,0.0,KFOT,377,-124.13338,40.55296
604,2018-08-09 10:35:00,101557.75,N,,KFOT 091035Z AUTO 00000KT 1/4SM OVC002 10/10 A2999 RMK AO1,60.96,10.0,,,10.0,0.25,,24.0,1.0,100181.84,100.0,0.0,101578.46,10.0,0.0,KFOT,377,-124.13338,40.55296
605,2018-08-09 10:55:00,101591.61,N,,KFOT 091055Z AUTO 00000KT M1/4SM OVC002 10/10 A3000 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100215.24,100.0,0.0,101612.33,10.0,0.0,KFOT,377,-124.13338,40.55296
606,2018-08-09 11:15:00,101591.61,N,,KFOT 091115Z AUTO 00000KT 1/4SM OVC002 10/10 A3000 RMK AO1,60.96,10.0,,,10.0,0.25,,24.0,1.0,100215.24,100.0,0.0,101612.33,10.0,0.0,KFOT,377,-124.13338,40.55296
607,2018-08-09 11:35:00,101591.61,N,,KFOT 091135Z AUTO 00000KT 1/4SM OVC002 10/10 A3000 RMK AO1,60.96,10.0,,,10.0,0.25,,24.0,1.0,100215.24,100.0,0.0,101612.33,10.0,0.0,KFOT,377,-124.13338,40.55296
608,2018-08-09 11:55:00,101557.75,N,,KFOT 091155Z AUTO 00000KT M1/4SM OVC002 10/10 A2999 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100181.84,100.0,0.0,101578.46,10.0,0.0,KFOT,377,-124.13338,40.55296
609,2018-08-09 12:15:00,101557.75,N,,KFOT 091215Z AUTO 00000KT M1/4SM OVC002 10/10 A2999 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100181.84,100.0,0.0,101578.46,10.0,0.0,KFOT,377,-124.13338,40.55296
610,2018-08-09 12:35:00,101523.88,N,,KFOT 091235Z AUTO 00000KT M1/4SM OVC002 10/10 A2998 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100148.43,100.0,0.0,101544.59,10.0,0.0,KFOT,377,-124.13338,40.55296
611,2018-08-09 12:55:00,101557.75,N,,KFOT 091255Z AUTO 00000KT 1/4SM OVC002 10/10 A2999 RMK AO1,60.96,10.0,,,10.0,0.25,,24.0,1.0,100181.84,100.0,0.0,101578.46,10.0,0.0,KFOT,377,-124.13338,40.55296
612,2018-08-09 13:15:00,101557.75,N,,KFOT 091315Z AUTO 00000KT M1/4SM OVC002 10/10 A2999 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100181.84,100.0,0.0,101578.46,10.0,0.0,KFOT,377,-124.13338,40.55296
613,2018-08-09 13:35:00,101591.61,N,,KFOT 091335Z AUTO 00000KT M1/4SM OVC002 10/10 A3000 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100215.24,100.0,0.0,101612.33,10.0,0.0,KFOT,377,-124.13338,40.55296
614,2018-08-09 13:55:00,101591.61,N,,KFOT 091355Z AUTO 00000KT M1/4SM OVC002 10/10 A3000 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100215.24,100.0,0.0,101612.33,10.0,0.0,KFOT,377,-124.13338,40.55296
615,2018-08-09 14:15:00,101591.61,N,,KFOT 091415Z AUTO 00000KT M1/4SM OVC002 10/10 A3000 RMK AO1,60.96,10.0,,,10.0,-0.25,,24.0,1.0,100215.24,100.0,0.0,101612.33,10.0,0.0,KFOT,377,-124.13338,40.55296
616,2018-08-09 14:35:00,101591.61,N,,KFOT 091435Z AUTO 00000KT M1/4SM OVC002 11/11 A3000 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100215.24,100.0,0.0,101607.38,11.0,0.0,KFOT,377,-124.13338,40.55296
617,2018-08-09 14:55:00,101625.47,NNW,,KFOT 091455Z AUTO 33003KT M1/4SM OVC002 11/11 A3001 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100248.64,100.0,1.54,101641.24,11.0,330.0,KFOT,377,-124.13338,40.55296
618,2018-08-09 15:15:00,101625.47,NW,,KFOT 091515Z AUTO 32003KT M1/4SM OVC002 11/11 A3001 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100248.64,100.0,1.54,101641.24,11.0,320.0,KFOT,377,-124.13338,40.55296
619,2018-08-09 15:35:00,101625.47,NW,,KFOT 091535Z AUTO 31003KT M1/4SM OVC002 11/11 A3001 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100248.64,100.0,1.54,101641.24,11.0,310.0,KFOT,377,-124.13338,40.55296
620,2018-08-09 15:55:00,101625.47,N,,KFOT 091555Z AUTO 00000KT M1/4SM OVC002 11/11 A3001 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100248.64,100.0,0.0,101641.24,11.0,0.0,KFOT,377,-124.13338,40.55296
621,2018-08-09 16:15:00,101625.47,N,,KFOT 091615Z AUTO 00000KT 1SM OVC002 12/12 A3001 RMK AO1,60.96,12.0,,,12.0,1.0,,24.0,1.0,100248.64,100.0,0.0,101636.33,12.0,0.0,KFOT,377,-124.13338,40.55296
622,2018-08-09 16:35:00,101625.47,N,,KFOT 091635Z AUTO 00000KT M1/4SM OVC002 12/12 A3001 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100248.64,100.0,0.0,101636.33,12.0,0.0,KFOT,377,-124.13338,40.55296
623,2018-08-09 16:55:00,101625.47,NNW,,KFOT 091655Z AUTO 33003KT 1/4SM OVC002 12/12 A3001 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100248.64,100.0,1.54,101636.33,12.0,330.0,KFOT,377,-124.13338,40.55296
624,2018-08-09 17:15:00,101625.47,N,,KFOT 091715Z AUTO 00000KT 1/2SM OVC002 12/12 A3001 RMK AO1,60.96,12.0,,,12.0,0.5,,24.0,1.0,100248.64,100.0,0.0,101636.33,12.0,0.0,KFOT,377,-124.13338,40.55296
625,2018-08-09 17:35:00,101625.47,NNW,,KFOT 091735Z AUTO 34003KT 4SM OVC003 13/13 A3001 RMK AO1,91.44,13.0,,,13.0,4.0,,34.0,1.0,100248.64,100.0,1.54,101631.44,13.0,340.0,KFOT,377,-124.13338,40.55296
626,2018-08-09 17:55:00,101625.47,NW,,KFOT 091755Z AUTO 31006KT 2 1/2SM OVC003 13/13 A3001 RMK AO1 VSBY  1V5,91.44,13.0,,,13.0,2.5,,34.0,1.0,100248.64,100.0,3.09,101631.44,13.0,310.0,KFOT,377,-124.13338,40.55296
627,2018-08-09 18:15:00,101625.47,NNW,,KFOT 091815Z AUTO 33006KT 9SM OVC003 13/13 A3001 RMK AO1,91.44,13.0,,,13.0,9.0,,34.0,1.0,100248.64,100.0,3.09,101631.44,13.0,330.0,KFOT,377,-124.13338,40.55296
628,2018-08-09 18:35:00,101625.47,NNW,,KFOT 091835Z AUTO 34005KT 10SM OVC004 14/14 A3001 RMK AO1,121.92,14.0,,,14.0,10.0,,44.0,1.0,100248.64,100.0,2.57,101626.59,14.0,340.0,KFOT,377,-124.13338,40.55296
629,2018-08-09 18:55:00,101625.47,WNW,,KFOT 091855Z AUTO 30006KT 10SM OVC006 16/14 A3001 RMK AO1,182.88,14.0,,,13.99,10.0,,64.0,1.0,100248.64,87.94,3.09,101617.01,16.0,300.0,KFOT,377,-124.13338,40.55296
630,2018-08-09 19:15:00,101625.47,NW,,KFOT 091915Z AUTO 31008KT 10SM BKN008 17/14 A3001 RMK AO1,243.84,14.0,,,13.98,10.0,,83.0,1.0,100248.64,82.52,4.12,101612.27,17.0,310.0,KFOT,377,-124.13338,40.55296
631,2018-08-09 19:35:00,101625.47,WNW,,KFOT 091935Z AUTO 30007KT 10SM FEW008 18/14 A3001 RMK AO1,,14.0,,,13.98,10.0,,86.0,1.0,100248.64,77.48,3.6,101607.56,18.0,300.0,KFOT,377,-124.13338,40.55296
632,2018-08-09 19:55:00,101625.47,WNW,,KFOT 091955Z AUTO 30008KT 10SM CLR 19/14 A3001 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100248.64,72.78,4.12,101602.88,19.0,300.0,KFOT,377,-124.13338,40.55296
633,2018-08-09 20:15:00,101625.47,WNW,,KFOT 092015Z AUTO 30009KT 10SM CLR 19/14 A3001 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100248.64,72.78,4.63,101602.88,19.0,300.0,KFOT,377,-124.13338,40.55296
634,2018-08-09 20:35:00,101591.61,WNW,,KFOT 092035Z AUTO 29012KT 10SM CLR 19/14 A3000 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100215.24,72.78,6.17,101569.03,19.0,290.0,KFOT,377,-124.13338,40.55296
635,2018-08-09 20:55:00,101591.61,WNW,,KFOT 092055Z AUTO 29011KT 10SM CLR 19/14 A3000 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100215.24,72.78,5.66,101569.03,19.0,290.0,KFOT,377,-124.13338,40.55296
636,2018-08-09 21:15:00,101591.61,WNW,,KFOT 092115Z AUTO 29010KT 10SM CLR 19/14 A3000 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100215.24,72.78,5.14,101569.03,19.0,290.0,KFOT,377,-124.13338,40.55296
637,2018-08-09 21:35:00,101591.61,WNW,,KFOT 092135Z AUTO 30008KT 10SM CLR 19/14 A3000 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100215.24,72.78,4.12,101569.03,19.0,300.0,KFOT,377,-124.13338,40.55296
638,2018-08-09 21:55:00,101557.75,WNW,,KFOT 092155Z AUTO 30010KT 10SM CLR 20/14 A2999 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100181.84,68.41,5.14,101530.54,20.0,300.0,KFOT,377,-124.13338,40.55296
639,2018-08-09 22:15:00,101557.75,WNW,,KFOT 092215Z AUTO 30011KT 10SM CLR 20/14 A2999 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100181.84,68.41,5.66,101530.54,20.0,300.0,KFOT,377,-124.13338,40.55296
640,2018-08-09 22:35:00,101557.75,WNW,,KFOT 092235Z AUTO 30012KT 10SM CLR 20/14 A2999 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100181.84,68.41,6.17,101530.54,20.0,300.0,KFOT,377,-124.13338,40.55296
641,2018-08-09 22:55:00,101557.75,WNW,,KFOT 092255Z AUTO 29012KT 10SM CLR 20/14 A2999 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100181.84,68.41,6.17,101530.54,20.0,290.0,KFOT,377,-124.13338,40.55296
642,2018-08-09 23:15:00,101523.88,WNW,,KFOT 092315Z AUTO 29013KT 10SM CLR 20/14 A2998 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100148.43,68.41,6.69,101496.68,20.0,290.0,KFOT,377,-124.13338,40.55296
643,2018-08-09 23:35:00,101523.88,WNW,,KFOT 092335Z AUTO 29012KT 10SM CLR 19/14 A2998 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100148.43,72.78,6.17,101501.32,19.0,290.0,KFOT,377,-124.13338,40.55296
644,2018-08-09 23:55:00,101523.88,WNW,,KFOT 092355Z AUTO 29012KT 10SM CLR 19/14 A2998 RMK AO1,,14.0,,,13.97,10.0,,1.0,1.0,100148.43,72.78,6.17,101501.32,19.0,290.0,KFOT,377,-124.13338,40.55296
645,2018-08-10 00:15:00,101523.88,WNW,,KFOT 100015Z AUTO 30014KT 10SM FEW018 19/14 A2998 RMK AO1,,14.0,,,13.97,10.0,,186.0,1.0,100148.43,72.78,7.2,101501.32,19.0,300.0,KFOT,377,-124.13338,40.55296
646,2018-08-10 00:35:00,101523.88,WNW,,KFOT 100035Z AUTO 30011KT 10SM FEW018 18/14 A2998 RMK AO1,,14.0,,,13.98,10.0,,186.0,1.0,100148.43,77.48,5.66,101505.99,18.0,300.0,KFOT,377,-124.13338,40.55296
647,2018-08-10 00:55:00,101523.88,WNW,,KFOT 100055Z AUTO 30011KT 10SM FEW018 18/14 A2998 RMK AO1,,14.0,,,13.98,10.0,,186.0,1.0,100148.43,77.48,5.66,101505.99,18.0,300.0,KFOT,377,-124.13338,40.55296
648,2018-08-10 01:15:00,101523.88,WNW,,KFOT 100115Z AUTO 30009KT 10SM FEW016 18/14 A2998 RMK AO1,,14.0,,,13.98,10.0,,166.0,1.0,100148.43,77.48,4.63,101505.99,18.0,300.0,KFOT,377,-124.13338,40.55296
649,2018-08-10 01:35:00,101523.88,WNW,,KFOT 100135Z AUTO 30010KT 10SM SCT016 18/14 A2998 RMK AO1,,14.0,,,13.98,10.0,,162.0,1.0,100148.43,77.48,5.14,101505.99,18.0,300.0,KFOT,377,-124.13338,40.55296
650,2018-08-10 01:55:00,101490.02,WNW,,KFOT 100155Z AUTO 30012KT 10SM SCT016 17/13 A2997 RMK AO1,,13.0,,,12.97,10.0,,162.0,1.0,100115.03,77.33,6.17,101476.85,17.0,300.0,KFOT,377,-124.13338,40.55296
651,2018-08-10 02:15:00,101523.88,NW,,KFOT 100215Z AUTO 32009KT 10SM SCT016 15/13 A2998 RMK AO1,,13.0,,,12.98,10.0,,162.0,1.0,100148.43,87.85,4.63,101520.21,15.0,320.0,KFOT,377,-124.13338,40.55296
652,2018-08-10 02:35:00,101523.88,NW,,KFOT 100235Z AUTO 31009KT 10SM SCT018 14/13 A2998 RMK AO1,,13.0,,,12.99,10.0,,182.0,1.0,100148.43,93.7,4.63,101525.01,14.0,310.0,KFOT,377,-124.13338,40.55296
653,2018-08-10 02:55:00,101557.75,NW,,KFOT 100255Z AUTO 31009KT 9SM SCT003 BKN018 13/12 A2999 RMK AO1,548.64,12.0,183.0,,11.99,9.0,,32.0,1.0,100181.84,93.65,4.63,101563.73,13.0,310.0,KFOT,377,-124.13338,40.55296
654,2018-08-10 03:15:00,101591.61,NNW,,KFOT 100315Z AUTO 33006KT 1/2SM OVC002 12/12 A3000 RMK AO1,60.96,12.0,,,12.0,0.5,,24.0,1.0,100215.24,100.0,3.09,101602.46,12.0,330.0,KFOT,377,-124.13338,40.55296
655,2018-08-10 03:35:00,101591.61,NNW,,KFOT 100335Z AUTO 33005KT 1/4SM OVC002 12/12 A3000 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100215.24,100.0,2.57,101602.46,12.0,330.0,KFOT,377,-124.13338,40.55296
656,2018-08-10 03:55:00,101591.61,N,,KFOT 100355Z AUTO 00000KT M1/4SM OVC002 12/12 A3000 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100215.24,100.0,0.0,101602.46,12.0,0.0,KFOT,377,-124.13338,40.55296
657,2018-08-10 04:15:00,101591.61,N,,KFOT 100415Z AUTO 00000KT M1/4SM OVC002 12/12 A3000 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100215.24,100.0,0.0,101602.46,12.0,0.0,KFOT,377,-124.13338,40.55296
658,2018-08-10 04:35:00,101625.47,N,,KFOT 100435Z AUTO 00000KT 1/2SM BKN002 OVC018 12/12 A3001 RMK AO1,60.96,12.0,184.0,,12.0,0.5,,23.0,1.0,100248.64,100.0,0.0,101636.33,12.0,0.0,KFOT,377,-124.13338,40.55296
659,2018-08-10 04:55:00,101591.61,ESE,,KFOT 100455Z AUTO 12003KT 1/4SM OVC016 11/11 A3000 RMK AO1,487.68,11.0,,,11.0,0.25,,164.0,1.0,100215.24,100.0,1.54,101607.38,11.0,120.0,KFOT,377,-124.13338,40.55296
660,2018-08-10 05:15:00,101625.47,NW,,KFOT 100515Z AUTO 31003KT M1/4SM OVC001 10/10 A3001 RMK AO1,30.48,10.0,,,10.0,-0.25,,14.0,1.0,100248.64,100.0,1.54,101646.2,10.0,310.0,KFOT,377,-124.13338,40.55296
661,2018-08-10 05:35:00,101659.34,NW,,KFOT 100535Z AUTO 32007KT M1/4SM OVC002 12/12 A3002 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100282.05,100.0,3.6,101670.2,12.0,320.0,KFOT,377,-124.13338,40.55296
662,2018-08-10 05:55:00,101693.2,NNW,,KFOT 100555Z AUTO 33006KT M1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100315.45,100.0,3.09,101704.06,12.0,330.0,KFOT,377,-124.13338,40.55296
663,2018-08-10 06:15:00,101693.2,NW,,KFOT 100615Z AUTO 32005KT M1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100315.45,100.0,2.57,101704.06,12.0,320.0,KFOT,377,-124.13338,40.55296
664,2018-08-10 06:35:00,101693.2,NW,,KFOT 100635Z AUTO 31005KT M1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100315.45,100.0,2.57,101704.06,12.0,310.0,KFOT,377,-124.13338,40.55296
665,2018-08-10 06:55:00,101693.2,WNW,,KFOT 100655Z AUTO 29003KT M1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100315.45,100.0,1.54,101704.06,12.0,290.0,KFOT,377,-124.13338,40.55296
666,2018-08-10 07:15:00,101693.2,N,,KFOT 100715Z AUTO 00000KT M1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100315.45,100.0,0.0,101704.06,12.0,0.0,KFOT,377,-124.13338,40.55296
667,2018-08-10 07:35:00,101693.2,N,,KFOT 100735Z AUTO 00000KT M1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100315.45,100.0,0.0,101704.06,12.0,0.0,KFOT,377,-124.13338,40.55296
668,2018-08-10 07:55:00,101693.2,N,,KFOT 100755Z AUTO 00000KT 1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100315.45,100.0,0.0,101704.06,12.0,0.0,KFOT,377,-124.13338,40.55296
669,2018-08-10 08:15:00,101693.2,N,,KFOT 100815Z AUTO 00000KT M1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100315.45,100.0,0.0,101704.06,12.0,0.0,KFOT,377,-124.13338,40.55296
670,2018-08-10 08:35:00,101693.2,N,,KFOT 100835Z AUTO 00000KT M1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100315.45,100.0,0.0,101704.06,12.0,0.0,KFOT,377,-124.13338,40.55296
671,2018-08-10 08:55:00,101693.2,N,,KFOT 100855Z AUTO 00000KT 1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100315.45,100.0,0.0,101704.06,12.0,0.0,KFOT,377,-124.13338,40.55296
672,2018-08-10 09:15:00,101693.2,WSW,,KFOT 100915Z AUTO 24003KT 1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100315.45,100.0,1.54,101704.06,12.0,240.0,KFOT,377,-124.13338,40.55296
673,2018-08-10 09:35:00,101693.2,N,,KFOT 100935Z AUTO 00000KT 1/4SM OVC002 12/12 A3003 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100315.45,100.0,0.0,101704.06,12.0,0.0,KFOT,377,-124.13338,40.55296
674,2018-08-10 09:55:00,101727.07,N,,KFOT 100955Z AUTO 00000KT 1/4SM OVC001 12/12 A3004 RMK AO1,30.48,12.0,,,12.0,0.25,,14.0,1.0,100348.87,100.0,0.0,101737.94,12.0,0.0,KFOT,377,-124.13338,40.55296
675,2018-08-10 10:15:00,101727.07,N,,KFOT 101015Z AUTO 00000KT 1/4SM OVC002 12/12 A3004 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100348.87,100.0,0.0,101737.94,12.0,0.0,KFOT,377,-124.13338,40.55296
676,2018-08-10 10:35:00,101727.07,N,,KFOT 101035Z AUTO 00000KT 1/4SM OVC002 12/12 A3004 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100348.87,100.0,0.0,101737.94,12.0,0.0,KFOT,377,-124.13338,40.55296
677,2018-08-10 10:55:00,101727.07,N,,KFOT 101055Z AUTO 00000KT 1/4SM OVC002 12/12 A3004 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100348.87,100.0,0.0,101737.94,12.0,0.0,KFOT,377,-124.13338,40.55296
678,2018-08-10 11:15:00,101727.07,N,,KFOT 101115Z AUTO 00000KT 1/4SM OVC002 12/12 A3004 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100348.87,100.0,0.0,101737.94,12.0,0.0,KFOT,377,-124.13338,40.55296
679,2018-08-10 11:35:00,101727.07,N,,KFOT 101135Z AUTO 00000KT 1/4SM OVC002 12/12 A3004 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100348.87,100.0,0.0,101737.94,12.0,0.0,KFOT,377,-124.13338,40.55296
680,2018-08-10 11:55:00,101727.07,N,,KFOT 101155Z AUTO 00000KT 1/2SM OVC002 12/12 A3004 RMK AO1,60.96,12.0,,,12.0,0.5,,24.0,1.0,100348.87,100.0,0.0,101737.94,12.0,0.0,KFOT,377,-124.13338,40.55296
681,2018-08-10 12:15:00,101727.07,SE,,KFOT 101215Z AUTO 14003KT 1/4SM OVC002 12/12 A3004 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100348.87,100.0,1.54,101737.94,12.0,140.0,KFOT,377,-124.13338,40.55296
682,2018-08-10 12:35:00,101693.2,SE,,KFOT 101235Z AUTO 14003KT 1/4SM OVC002 11/11 A3003 RMK AO1,60.96,11.0,,,11.0,0.25,,24.0,1.0,100315.45,100.0,1.54,101708.98,11.0,140.0,KFOT,377,-124.13338,40.55296
683,2018-08-10 12:55:00,101693.2,SE,,KFOT 101255Z AUTO 14004KT 1/4SM OVC002 11/11 A3003 RMK AO1,60.96,11.0,,,11.0,0.25,,24.0,1.0,100315.45,100.0,2.06,101708.98,11.0,140.0,KFOT,377,-124.13338,40.55296
684,2018-08-10 13:15:00,101693.2,SSE,,KFOT 101315Z AUTO 16005KT M1/4SM OVC002 11/11 A3003 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100315.45,100.0,2.57,101708.98,11.0,160.0,KFOT,377,-124.13338,40.55296
685,2018-08-10 13:35:00,101727.07,N,,KFOT 101335Z AUTO 00000KT M1/4SM OVC002 11/11 A3004 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100348.87,100.0,0.0,101742.87,11.0,0.0,KFOT,377,-124.13338,40.55296
686,2018-08-10 13:55:00,101760.93,N,,KFOT 101355Z AUTO 00000KT M1/4SM OVC002 11/11 A3005 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100382.27,100.0,0.0,101776.73,11.0,0.0,KFOT,377,-124.13338,40.55296
687,2018-08-10 14:15:00,101760.93,N,,KFOT 101415Z AUTO 00000KT M1/4SM OVC002 11/11 A3005 RMK AO1,60.96,11.0,,,11.0,-0.25,,24.0,1.0,100382.27,100.0,0.0,101776.73,11.0,0.0,KFOT,377,-124.13338,40.55296
688,2018-08-10 14:35:00,101760.93,N,,KFOT 101435Z AUTO 00000KT 1/4SM OVC002 11/11 A3005 RMK AO1,60.96,11.0,,,11.0,0.25,,24.0,1.0,100382.27,100.0,0.0,101776.73,11.0,0.0,KFOT,377,-124.13338,40.55296
689,2018-08-10 14:55:00,101760.93,N,,KFOT 101455Z AUTO 00000KT 1/4SM OVC002 11/11 A3005 RMK AO1,60.96,11.0,,,11.0,0.25,,24.0,1.0,100382.27,100.0,0.0,101776.73,11.0,0.0,KFOT,377,-124.13338,40.55296
690,2018-08-10 15:15:00,101794.79,N,,KFOT 101515Z AUTO 00000KT M1/4SM OVC002 12/12 A3006 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100415.67,100.0,0.0,101805.67,12.0,0.0,KFOT,377,-124.13338,40.55296
691,2018-08-10 15:35:00,101760.93,N,,KFOT 101535Z AUTO 00000KT M1/4SM OVC002 12/12 A3005 RMK AO1,60.96,12.0,,,12.0,-0.25,,24.0,1.0,100382.27,100.0,0.0,101771.81,12.0,0.0,KFOT,377,-124.13338,40.55296
692,2018-08-10 15:55:00,101794.79,N,,KFOT 101555Z AUTO 00000KT 1/4SM OVC002 12/12 A3006 RMK AO1,60.96,12.0,,,12.0,0.25,,24.0,1.0,100415.67,100.0,0.0,101805.67,12.0,0.0,KFOT,377,-124.13338,40.55296
693,2018-08-10 16:15:00,101828.66,WNW,,KFOT 101615Z AUTO 30004KT 1/2SM OVC002 13/13 A3007 RMK AO1,60.96,13.0,,,13.0,0.5,,24.0,1.0,100449.08,100.0,2.06,101834.65,13.0,300.0,KFOT,377,-124.13338,40.55296
694,2018-08-10 16:35:00,101828.66,WNW,,KFOT 101635Z AUTO 30004KT 3SM OVC003 13/13 A3007 RMK AO1,91.44,13.0,,,13.0,3.0,,34.0,1.0,100449.08,100.0,2.06,101834.65,13.0,300.0,KFOT,377,-124.13338,40.55296
695,2018-08-10 16:55:00,101828.66,NW,,KFOT 101655Z AUTO 32004KT 7SM OVC003 13/13 A3007 RMK AO1,91.44,13.0,,,13.0,7.0,,34.0,1.0,100449.08,100.0,2.06,101834.65,13.0,320.0,KFOT,377,-124.13338,40.55296
696,2018-08-10 17:15:00,101828.66,WNW,,KFOT 101715Z AUTO 30003KT 8SM OVC003 13/13 A3007 RMK AO1,91.44,13.0,,,13.0,8.0,,34.0,1.0,100449.08,100.0,1.54,101834.65,13.0,300.0,KFOT,377,-124.13338,40.55296
697,2018-08-10 17:35:00,101828.66,NNW,,KFOT 101735Z AUTO 33005KT 10SM OVC004 14/14 A3007 RMK AO1,121.92,14.0,,,14.0,10.0,,44.0,1.0,100449.08,100.0,2.57,101829.79,14.0,330.0,KFOT,377,-124.13338,40.55296
698,2018-08-10 17:55:00,101828.66,W,,KFOT 101755Z AUTO 28006KT 10SM OVC005 15/15 A3007 RMK AO1,152.4,15.0,,,15.0,10.0,,54.0,1.0,100449.08,100.0,3.09,101824.96,15.0,280.0,KFOT,377,-124.13338,40.55296
699,2018-08-10 18:15:00,101828.66,NNW,,KFOT 101815Z AUTO 33006KT 10SM OVC006 17/14 A3007 RMK AO1,182.88,14.0,,,13.98,10.0,,64.0,1.0,100449.08,82.52,3.09,101815.44,17.0,330.0,KFOT,377,-124.13338,40.55296
700,2018-08-10 18:35:00,101828.66,WNW,,KFOT 101835Z AUTO 29005KT 10SM OVC011 18/14 A3007 RMK AO1,335.28,14.0,,,13.98,10.0,,114.0,1.0,100449.08,77.48,2.57,101810.72,18.0,290.0,KFOT,377,-124.13338,40.55296
