,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
638,2018-08-07 15:30:00,1.34,N,54.54,11.05,,6.0,51.0,278.0,21.67,TWSC1,139,-121.67111,39.45806
639,2018-08-07 15:45:00,1.79,N,49.62,10.45,,5.0,49.0,231.0,21.67,TWSC1,139,-121.67111,39.45806
640,2018-08-07 16:00:00,1.79,N,54.98,10.83,,4.0,52.0,192.0,21.11,TWSC1,139,-121.67111,39.45806
641,2018-08-07 16:15:00,2.23,N,54.54,11.98,,5.0,49.0,482.0,23.33,TWSC1,139,-121.67111,39.45806
642,2018-08-07 16:30:00,1.34,N,54.98,11.48,,5.0,49.0,444.0,22.78,TWSC1,139,-121.67111,39.45806
643,2018-08-07 16:45:00,2.23,N,61.24,10.85,,6.0,47.0,404.0,22.78,TWSC1,139,-121.67111,39.45806
644,2018-08-07 17:00:00,1.79,N,64.37,10.65,,6.0,48.0,361.0,22.22,TWSC1,139,-121.67111,39.45806
645,2018-08-07 17:15:00,1.34,N,,12.74,,5.0,45.0,620.0,25.56,TWSC1,139,-121.67111,39.45806
646,2018-08-07 17:30:00,0.45,N,,12.89,,3.0,44.0,593.0,26.11,TWSC1,139,-121.67111,39.45806
647,2018-08-07 17:45:00,0.45,N,50.07,12.56,,3.0,46.0,558.0,25.0,TWSC1,139,-121.67111,39.45806
648,2018-08-07 18:00:00,0.9,N,59.9,12.19,,5.0,48.0,520.0,23.89,TWSC1,139,-121.67111,39.45806
649,2018-08-07 18:15:00,1.79,N,,12.82,27.08,4.0,41.0,720.0,27.22,TWSC1,139,-121.67111,39.45806
650,2018-08-07 18:30:00,1.34,N,,12.69,26.49,3.0,42.0,701.0,26.67,TWSC1,139,-121.67111,39.45806
651,2018-08-07 18:45:00,1.34,N,,14.42,26.62,3.0,47.0,677.0,26.67,TWSC1,139,-121.67111,39.45806
652,2018-08-07 19:00:00,0.9,N,,12.54,,3.0,43.0,651.0,26.11,TWSC1,139,-121.67111,39.45806
653,2018-08-07 19:15:00,2.23,N,,12.67,27.82,7.0,38.0,775.0,28.33,TWSC1,139,-121.67111,39.45806
654,2018-08-07 19:30:00,2.23,N,,12.95,27.48,7.0,40.0,767.0,27.78,TWSC1,139,-121.67111,39.45806
655,2018-08-07 19:45:00,3.13,N,,12.82,27.08,7.0,41.0,754.0,27.22,TWSC1,139,-121.67111,39.45806
656,2018-08-07 20:00:00,1.79,N,,13.55,27.19,6.0,43.0,742.0,27.22,TWSC1,139,-121.67111,39.45806
657,2018-08-07 20:15:00,2.23,N,,12.41,28.61,7.0,35.0,769.0,29.44,TWSC1,139,-121.67111,39.45806
658,2018-08-07 20:30:00,1.34,N,,14.06,28.97,6.0,39.0,780.0,29.44,TWSC1,139,-121.67111,39.45806
659,2018-08-07 20:45:00,1.79,N,,13.17,28.33,6.0,38.0,781.0,28.89,TWSC1,139,-121.67111,39.45806
660,2018-08-07 21:00:00,1.79,N,,13.57,28.41,6.0,39.0,780.0,28.89,TWSC1,139,-121.67111,39.45806
661,2018-08-07 21:15:00,3.58,N,58.56,9.97,29.59,8.0,27.0,694.0,31.11,TWSC1,139,-121.67111,39.45806
662,2018-08-07 21:30:00,1.34,N,,11.55,29.85,7.0,30.0,715.0,31.11,TWSC1,139,-121.67111,39.45806
663,2018-08-07 21:45:00,2.68,N,,12.91,29.17,8.0,35.0,739.0,30.0,TWSC1,139,-121.67111,39.45806
664,2018-08-07 22:00:00,4.02,N,,12.91,29.17,9.0,35.0,760.0,30.0,TWSC1,139,-121.67111,39.45806
665,2018-08-07 22:15:00,3.58,N,55.43,11.53,30.34,8.0,29.0,576.0,31.67,TWSC1,139,-121.67111,39.45806
666,2018-08-07 22:30:00,2.23,N,63.47,8.71,29.91,8.0,24.0,599.0,31.67,TWSC1,139,-121.67111,39.45806
667,2018-08-07 22:45:00,1.34,N,54.98,10.46,30.15,10.0,27.0,640.0,31.67,TWSC1,139,-121.67111,39.45806
668,2018-08-07 23:00:00,3.13,N,56.32,12.52,30.05,8.0,32.0,670.0,31.11,TWSC1,139,-121.67111,39.45806
669,2018-08-07 23:15:00,3.13,N,68.39,12.01,30.95,7.0,29.0,425.0,32.22,TWSC1,139,-121.67111,39.45806
670,2018-08-07 23:30:00,2.68,N,67.05,11.48,30.84,9.0,28.0,474.0,32.22,TWSC1,139,-121.67111,39.45806
671,2018-08-07 23:45:00,3.58,N,63.02,11.53,30.34,9.0,29.0,511.0,31.67,TWSC1,139,-121.67111,39.45806
672,2018-08-08 00:00:00,2.68,N,61.24,11.53,30.34,10.0,29.0,556.0,31.67,TWSC1,139,-121.67111,39.45806
673,2018-08-08 00:15:00,2.68,N,58.56,11.48,30.84,6.0,28.0,241.0,32.22,TWSC1,139,-121.67111,39.45806
674,2018-08-08 00:30:00,1.79,N,58.56,12.01,30.95,8.0,29.0,187.0,32.22,TWSC1,139,-121.67111,39.45806
675,2018-08-08 00:45:00,1.79,N,60.34,12.01,30.95,7.0,29.0,357.0,32.22,TWSC1,139,-121.67111,39.45806
676,2018-08-08 01:00:00,2.68,N,66.16,12.01,30.95,8.0,29.0,392.0,32.22,TWSC1,139,-121.67111,39.45806
677,2018-08-08 01:15:00,2.23,N,55.43,12.96,29.66,8.0,34.0,88.0,30.56,TWSC1,139,-121.67111,39.45806
678,2018-08-08 01:30:00,2.68,N,56.32,13.45,30.27,7.0,34.0,95.0,31.11,TWSC1,139,-121.67111,39.45806
679,2018-08-08 01:45:00,2.23,N,59.0,13.02,30.67,8.0,32.0,187.0,31.67,TWSC1,139,-121.67111,39.45806
680,2018-08-08 02:00:00,2.68,N,59.0,12.54,30.56,7.0,31.0,239.0,31.67,TWSC1,139,-121.67111,39.45806
681,2018-08-08 02:15:00,0.45,N,40.23,13.83,28.04,4.0,41.0,10.0,28.33,TWSC1,139,-121.67111,39.45806
682,2018-08-08 02:30:00,1.79,N,51.85,13.25,28.78,6.0,37.0,23.0,29.44,TWSC1,139,-121.67111,39.45806
683,2018-08-08 02:45:00,1.79,N,54.54,12.91,29.17,6.0,35.0,38.0,30.0,TWSC1,139,-121.67111,39.45806
684,2018-08-08 03:00:00,2.23,N,60.34,12.01,28.99,7.0,33.0,53.0,30.0,TWSC1,139,-121.67111,39.45806
685,2018-08-08 03:15:00,1.79,N,35.31,12.06,26.97,5.0,39.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
686,2018-08-08 03:30:00,1.79,N,35.76,12.45,27.03,5.0,40.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
687,2018-08-08 03:45:00,1.34,N,32.63,14.42,27.75,3.0,44.0,0.0,27.78,TWSC1,139,-121.67111,39.45806
688,2018-08-08 04:00:00,1.79,N,32.18,14.06,27.67,4.0,43.0,2.0,27.78,TWSC1,139,-121.67111,39.45806
689,2018-08-08 04:15:00,2.23,N,36.65,11.67,26.92,6.0,38.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
690,2018-08-08 04:30:00,1.79,N,39.78,11.67,26.92,6.0,38.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
691,2018-08-08 04:45:00,1.34,N,38.89,11.27,26.87,5.0,37.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
692,2018-08-08 05:00:00,1.79,N,40.23,11.27,26.87,5.0,37.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
693,2018-08-08 05:15:00,0.0,,40.23,11.53,,,43.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
694,2018-08-08 05:30:00,0.0,,,10.82,,,41.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
695,2018-08-08 05:45:00,0.45,N,20.56,11.18,,2.0,42.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
696,2018-08-08 06:00:00,0.45,N,13.41,11.45,,5.0,40.0,0.0,26.11,TWSC1,139,-121.67111,39.45806
697,2018-08-08 06:15:00,0.45,N,34.86,11.87,,3.0,47.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
698,2018-08-08 06:30:00,0.9,N,40.23,11.71,,3.0,45.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
699,2018-08-08 06:45:00,0.9,N,52.75,13.18,,2.0,53.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
700,2018-08-08 07:00:00,0.45,N,45.15,12.19,,1.0,48.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
701,2018-08-08 07:15:00,0.45,N,,15.36,,1.0,61.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
702,2018-08-08 07:30:00,0.45,N,30.84,12.81,,2.0,50.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
703,2018-08-08 07:45:00,0.9,N,52.3,11.69,,2.0,42.0,0.0,25.56,TWSC1,139,-121.67111,39.45806
704,2018-08-08 08:00:00,0.45,N,42.47,12.04,,2.0,46.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
705,2018-08-08 08:15:00,0.45,N,51.85,14.04,,2.0,62.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
706,2018-08-08 08:30:00,0.45,N,57.66,13.52,,1.0,56.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
707,2018-08-08 08:45:00,0.45,N,25.48,13.01,,1.0,60.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
708,2018-08-08 09:00:00,0.45,N,93.87,13.41,,2.0,52.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
709,2018-08-08 09:15:00,1.34,N,46.04,13.57,,3.0,69.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
710,2018-08-08 09:30:00,0.9,N,20.56,13.01,,2.0,58.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
711,2018-08-08 09:45:00,1.34,N,15.2,13.26,,4.0,61.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
712,2018-08-08 10:00:00,0.45,N,45.6,13.51,,2.0,62.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
713,2018-08-08 10:15:00,0.9,N,67.94,13.79,,2.0,70.0,1.0,19.44,TWSC1,139,-121.67111,39.45806
714,2018-08-08 10:30:00,0.45,N,46.04,12.65,,2.0,65.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
715,2018-08-08 10:45:00,0.45,N,62.58,14.23,,3.0,72.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
716,2018-08-08 11:00:00,0.9,N,62.13,13.65,,3.0,67.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
717,2018-08-08 11:15:00,0.9,N,42.91,12.94,,2.0,71.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
718,2018-08-08 11:30:00,0.9,N,32.63,12.89,,2.0,66.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
719,2018-08-08 11:45:00,1.34,N,26.38,13.12,,3.0,67.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
720,2018-08-08 12:00:00,0.0,,46.49,13.26,,,70.0,0.0,18.89,TWSC1,139,-121.67111,39.45806
721,2018-08-08 12:15:00,1.34,N,50.51,13.12,,3.0,77.0,0.0,17.22,TWSC1,139,-121.67111,39.45806
722,2018-08-08 12:30:00,0.9,N,55.43,13.16,,2.0,72.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
723,2018-08-08 12:45:00,0.45,N,55.87,13.58,,3.0,74.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
724,2018-08-08 13:00:00,0.9,N,50.51,13.16,,3.0,72.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
725,2018-08-08 13:15:00,1.34,N,63.02,13.71,,4.0,80.0,29.0,17.22,TWSC1,139,-121.67111,39.45806
726,2018-08-08 13:30:00,1.34,N,45.15,13.67,,4.0,77.0,12.0,17.78,TWSC1,139,-121.67111,39.45806
727,2018-08-08 13:45:00,0.45,N,61.24,13.05,,4.0,74.0,3.0,17.78,TWSC1,139,-121.67111,39.45806
728,2018-08-08 14:00:00,1.34,N,65.71,12.94,,4.0,71.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
729,2018-08-08 14:15:00,1.79,N,40.23,13.48,,4.0,71.0,143.0,18.89,TWSC1,139,-121.67111,39.45806
730,2018-08-08 14:30:00,0.9,N,51.4,13.16,,3.0,72.0,110.0,18.33,TWSC1,139,-121.67111,39.45806
731,2018-08-08 14:45:00,1.34,N,47.83,13.16,,3.0,72.0,78.0,18.33,TWSC1,139,-121.67111,39.45806
732,2018-08-08 15:00:00,0.45,N,57.22,13.87,,3.0,78.0,51.0,17.78,TWSC1,139,-121.67111,39.45806
733,2018-08-08 15:15:00,1.34,N,55.43,13.26,,4.0,61.0,273.0,21.11,TWSC1,139,-121.67111,39.45806
734,2018-08-08 15:30:00,0.9,N,54.54,12.99,,4.0,62.0,238.0,20.56,TWSC1,139,-121.67111,39.45806
735,2018-08-08 15:45:00,1.34,N,33.08,13.42,,4.0,66.0,209.0,20.0,TWSC1,139,-121.67111,39.45806
736,2018-08-08 16:00:00,0.9,N,43.36,12.89,,4.0,66.0,174.0,19.44,TWSC1,139,-121.67111,39.45806
737,2018-08-08 16:15:00,2.23,N,58.11,12.59,,6.0,51.0,466.0,23.33,TWSC1,139,-121.67111,39.45806
738,2018-08-08 16:30:00,2.23,N,65.71,12.67,,5.0,53.0,411.0,22.78,TWSC1,139,-121.67111,39.45806
739,2018-08-08 16:45:00,0.45,N,55.43,12.99,,4.0,56.0,370.0,22.22,TWSC1,139,-121.67111,39.45806
740,2018-08-08 17:00:00,0.9,N,50.51,13.28,,4.0,59.0,331.0,21.67,TWSC1,139,-121.67111,39.45806
741,2018-08-08 17:15:00,2.68,N,,13.92,,7.0,52.0,610.0,24.44,TWSC1,139,-121.67111,39.45806
742,2018-08-08 17:30:00,2.23,N,77.78,12.89,,6.0,47.0,584.0,25.0,TWSC1,139,-121.67111,39.45806
743,2018-08-08 17:45:00,0.9,N,68.84,12.04,,6.0,46.0,547.0,24.44,TWSC1,139,-121.67111,39.45806
744,2018-08-08 18:00:00,1.79,N,52.75,12.5,,5.0,49.0,506.0,23.89,TWSC1,139,-121.67111,39.45806
745,2018-08-08 18:15:00,1.79,N,,13.24,,6.0,45.0,706.0,26.11,TWSC1,139,-121.67111,39.45806
746,2018-08-08 18:30:00,1.79,N,,13.58,,7.0,46.0,697.0,26.11,TWSC1,139,-121.67111,39.45806
747,2018-08-08 18:45:00,2.23,N,,13.73,,7.0,48.0,668.0,25.56,TWSC1,139,-121.67111,39.45806
748,2018-08-08 19:00:00,3.13,N,,14.14,,7.0,51.0,642.0,25.0,TWSC1,139,-121.67111,39.45806
749,2018-08-08 19:15:00,1.34,N,,14.56,28.19,4.0,43.0,732.0,28.33,TWSC1,139,-121.67111,39.45806
750,2018-08-08 19:30:00,1.79,N,,15.77,28.05,5.0,48.0,710.0,27.78,TWSC1,139,-121.67111,39.45806
751,2018-08-08 19:45:00,1.79,N,,15.07,27.06,6.0,49.0,717.0,26.67,TWSC1,139,-121.67111,39.45806
752,2018-08-08 20:00:00,2.23,N,,13.75,26.57,5.0,45.0,704.0,26.67,TWSC1,139,-121.67111,39.45806
753,2018-08-08 20:15:00,1.34,N,,14.57,29.58,4.0,39.0,759.0,30.0,TWSC1,139,-121.67111,39.45806
754,2018-08-08 20:30:00,2.23,N,,15.21,29.27,5.0,42.0,769.0,29.44,TWSC1,139,-121.67111,39.45806
755,2018-08-08 20:45:00,2.23,N,,15.21,29.27,5.0,42.0,760.0,29.44,TWSC1,139,-121.67111,39.45806
756,2018-08-08 21:00:00,1.34,N,,15.43,28.87,5.0,44.0,753.0,28.89,TWSC1,139,-121.67111,39.45806
757,2018-08-08 21:15:00,1.34,N,,15.96,31.06,6.0,40.0,656.0,31.11,TWSC1,139,-121.67111,39.45806
758,2018-08-08 21:30:00,1.79,N,,15.46,30.36,5.0,40.0,685.0,30.56,TWSC1,139,-121.67111,39.45806
759,2018-08-08 21:45:00,2.68,N,,15.46,30.36,6.0,40.0,718.0,30.56,TWSC1,139,-121.67111,39.45806
760,2018-08-08 22:00:00,1.79,N,,15.34,29.81,4.0,41.0,748.0,30.0,TWSC1,139,-121.67111,39.45806
761,2018-08-08 22:15:00,1.34,N,,15.74,32.07,3.0,37.0,574.0,32.22,TWSC1,139,-121.67111,39.45806
762,2018-08-08 22:30:00,0.9,N,,14.83,31.19,4.0,36.0,609.0,31.67,TWSC1,139,-121.67111,39.45806
763,2018-08-08 22:45:00,0.9,N,,15.96,31.06,4.0,40.0,631.0,31.11,TWSC1,139,-121.67111,39.45806
764,2018-08-08 23:00:00,1.79,N,,15.16,30.77,4.0,38.0,647.0,31.11,TWSC1,139,-121.67111,39.45806
765,2018-08-08 23:15:00,1.34,N,,14.47,32.17,3.0,33.0,440.0,32.78,TWSC1,139,-121.67111,39.45806
766,2018-08-08 23:30:00,1.34,N,,14.93,32.33,4.0,34.0,504.0,32.78,TWSC1,139,-121.67111,39.45806
767,2018-08-08 23:45:00,1.79,N,,14.83,31.19,5.0,36.0,534.0,31.67,TWSC1,139,-121.67111,39.45806
768,2018-08-09 00:00:00,2.23,N,,16.56,32.41,5.0,39.0,542.0,32.22,TWSC1,139,-121.67111,39.45806
769,2018-08-09 00:15:00,1.34,N,79.12,15.74,32.07,5.0,37.0,174.0,32.22,TWSC1,139,-121.67111,39.45806
770,2018-08-09 00:30:00,1.79,N,56.77,14.47,32.17,4.0,33.0,187.0,32.78,TWSC1,139,-121.67111,39.45806
771,2018-08-09 00:45:00,1.34,N,,14.88,31.75,3.0,35.0,334.0,32.22,TWSC1,139,-121.67111,39.45806
772,2018-08-09 01:00:00,0.9,N,,17.47,33.44,3.0,40.0,383.0,32.78,TWSC1,139,-121.67111,39.45806
773,2018-08-09 01:15:00,0.9,N,66.61,17.66,31.23,5.0,46.0,94.0,30.56,TWSC1,139,-121.67111,39.45806
774,2018-08-09 01:30:00,2.23,N,61.24,17.09,31.52,6.0,43.0,96.0,31.11,TWSC1,139,-121.67111,39.45806
775,2018-08-09 01:45:00,1.79,N,59.9,15.25,31.34,6.0,37.0,159.0,31.67,TWSC1,139,-121.67111,39.45806
776,2018-08-09 02:00:00,1.34,N,65.26,15.32,31.91,5.0,36.0,195.0,32.22,TWSC1,139,-121.67111,39.45806
777,2018-08-09 02:15:00,0.45,N,29.06,17.63,30.11,3.0,49.0,4.0,29.44,TWSC1,139,-121.67111,39.45806
778,2018-08-09 02:30:00,1.34,N,38.89,18.26,30.39,4.0,51.0,17.0,29.44,TWSC1,139,-121.67111,39.45806
779,2018-08-09 02:45:00,0.9,N,48.72,19.09,31.37,3.0,52.0,35.0,30.0,TWSC1,139,-121.67111,39.45806
780,2018-08-09 03:00:00,0.0,,46.49,18.33,31.56,,48.0,56.0,30.56,TWSC1,139,-121.67111,39.45806
781,2018-08-09 03:15:00,0.0,,0.0,17.96,28.13,,57.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
782,2018-08-09 03:30:00,0.0,,11.17,14.56,28.19,,43.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
783,2018-08-09 03:45:00,0.9,N,26.38,15.61,28.45,2.0,46.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
784,2018-08-09 04:00:00,0.9,N,26.38,16.46,29.18,2.0,47.0,1.0,28.89,TWSC1,139,-121.67111,39.45806
785,2018-08-09 04:15:00,0.45,N,,20.46,,3.0,76.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
786,2018-08-09 04:30:00,0.45,N,,16.67,,2.0,58.0,0.0,25.56,TWSC1,139,-121.67111,39.45806
787,2018-08-09 04:45:00,0.9,N,26.82,13.91,27.25,2.0,44.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
788,2018-08-09 05:00:00,0.0,,31.74,15.38,27.12,,50.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
789,2018-08-09 05:15:00,0.45,N,55.87,14.44,,1.0,52.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
790,2018-08-09 05:30:00,0.0,,13.41,13.53,,,49.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
791,2018-08-09 05:45:00,0.45,N,35.76,13.84,,2.0,50.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
792,2018-08-09 06:00:00,0.45,N,30.84,16.12,,2.0,56.0,1.0,25.56,TWSC1,139,-121.67111,39.45806
793,2018-08-09 06:15:00,1.34,N,42.91,13.7,,4.0,53.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
794,2018-08-09 06:30:00,0.9,N,36.21,15.34,,2.0,63.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
795,2018-08-09 06:45:00,0.45,N,30.4,14.22,,2.0,53.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
796,2018-08-09 07:00:00,0.45,N,29.5,13.58,,2.0,46.0,0.0,26.11,TWSC1,139,-121.67111,39.45806
797,2018-08-09 07:15:00,1.79,N,25.48,13.62,,5.0,51.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
798,2018-08-09 07:30:00,0.45,N,31.74,12.99,,2.0,56.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
799,2018-08-09 07:45:00,0.0,,,12.99,,,56.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
800,2018-08-09 08:00:00,0.45,N,53.64,15.4,,4.0,70.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
801,2018-08-09 08:15:00,0.0,,20.11,12.43,,,54.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
802,2018-08-09 08:30:00,0.45,N,34.42,12.72,,2.0,55.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
803,2018-08-09 08:45:00,0.45,N,59.9,13.79,,3.0,61.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
804,2018-08-09 09:00:00,1.34,N,59.0,14.0,,4.0,64.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
805,2018-08-09 09:15:00,0.45,N,12.07,12.67,,2.0,53.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
806,2018-08-09 09:30:00,0.9,N,24.59,12.38,,2.0,52.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
807,2018-08-09 09:45:00,0.0,,23.69,12.59,,,51.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
808,2018-08-09 10:00:00,0.45,N,3.58,12.89,,2.0,52.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
809,2018-08-09 10:15:00,0.0,,40.23,13.42,,,66.0,1.0,20.0,TWSC1,139,-121.67111,39.45806
810,2018-08-09 10:30:00,1.34,N,39.33,12.49,,3.0,60.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
811,2018-08-09 10:45:00,1.34,N,44.7,12.49,,3.0,58.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
812,2018-08-09 11:00:00,0.45,N,27.71,12.74,,2.0,61.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
813,2018-08-09 11:15:00,0.45,N,,14.04,,3.0,62.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
814,2018-08-09 11:30:00,0.9,N,24.14,10.31,,5.0,41.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
815,2018-08-09 11:45:00,1.34,N,34.42,9.44,,6.0,40.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
816,2018-08-09 12:00:00,0.9,N,22.8,11.35,,2.0,52.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
817,2018-08-09 12:15:00,0.0,,,15.74,,,74.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
818,2018-08-09 12:30:00,0.45,N,,16.57,,2.0,78.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
819,2018-08-09 12:45:00,0.9,N,,14.19,,2.0,67.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
820,2018-08-09 13:00:00,0.0,,83.14,15.62,,,71.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
821,2018-08-09 13:15:00,0.45,N,72.86,15.73,,1.0,82.0,26.0,18.89,TWSC1,139,-121.67111,39.45806
822,2018-08-09 13:30:00,0.45,N,70.18,14.8,,1.0,80.0,11.0,18.33,TWSC1,139,-121.67111,39.45806
823,2018-08-09 13:45:00,0.0,,40.23,16.07,,,81.0,3.0,19.44,TWSC1,139,-121.67111,39.45806
824,2018-08-09 14:00:00,0.45,N,,16.62,,3.0,81.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
825,2018-08-09 14:15:00,1.34,N,46.49,13.91,,4.0,73.0,145.0,18.89,TWSC1,139,-121.67111,39.45806
826,2018-08-09 14:30:00,1.34,N,54.54,14.8,,3.0,80.0,109.0,18.33,TWSC1,139,-121.67111,39.45806
827,2018-08-09 14:45:00,0.45,N,59.9,15.34,,2.0,80.0,78.0,18.89,TWSC1,139,-121.67111,39.45806
828,2018-08-09 15:00:00,0.45,N,63.02,14.99,,2.0,81.0,48.0,18.33,TWSC1,139,-121.67111,39.45806
829,2018-08-09 15:15:00,0.9,N,59.0,14.04,,4.0,62.0,314.0,21.67,TWSC1,139,-121.67111,39.45806
830,2018-08-09 15:30:00,0.9,N,54.09,14.24,,4.0,65.0,264.0,21.11,TWSC1,139,-121.67111,39.45806
831,2018-08-09 15:45:00,1.34,N,46.93,13.95,,4.0,66.0,221.0,20.56,TWSC1,139,-121.67111,39.45806
832,2018-08-09 16:00:00,1.79,N,49.62,13.57,,4.0,69.0,181.0,19.44,TWSC1,139,-121.67111,39.45806
833,2018-08-09 16:15:00,1.79,N,56.77,13.32,,6.0,50.0,481.0,24.44,TWSC1,139,-121.67111,39.45806
834,2018-08-09 16:30:00,1.34,N,58.56,14.28,,4.0,55.0,443.0,23.89,TWSC1,139,-121.67111,39.45806
835,2018-08-09 16:45:00,1.34,N,51.4,14.31,,3.0,57.0,399.0,23.33,TWSC1,139,-121.67111,39.45806
836,2018-08-09 17:00:00,0.9,N,50.51,14.58,,3.0,60.0,357.0,22.78,TWSC1,139,-121.67111,39.45806
837,2018-08-09 17:15:00,2.68,N,,13.24,,6.0,45.0,615.0,26.11,TWSC1,139,-121.67111,39.45806
838,2018-08-09 17:30:00,1.34,N,,13.24,,4.0,45.0,581.0,26.11,TWSC1,139,-121.67111,39.45806
839,2018-08-09 17:45:00,0.9,N,,13.05,26.52,3.0,43.0,547.0,26.67,TWSC1,139,-121.67111,39.45806
840,2018-08-09 18:00:00,1.34,N,62.13,12.89,,5.0,47.0,519.0,25.0,TWSC1,139,-121.67111,39.45806
841,2018-08-09 18:15:00,0.9,N,,13.83,28.04,5.0,41.0,733.0,28.33,TWSC1,139,-121.67111,39.45806
842,2018-08-09 18:30:00,2.23,N,,12.95,27.48,5.0,40.0,718.0,27.78,TWSC1,139,-121.67111,39.45806
843,2018-08-09 18:45:00,2.23,N,,10.0,26.73,7.0,34.0,680.0,27.22,TWSC1,139,-121.67111,39.45806
844,2018-08-09 19:00:00,2.68,N,,11.95,26.44,6.0,40.0,658.0,26.67,TWSC1,139,-121.67111,39.45806
845,2018-08-09 19:15:00,0.45,N,,12.91,29.17,7.0,35.0,796.0,30.0,TWSC1,139,-121.67111,39.45806
846,2018-08-09 19:30:00,2.68,N,,15.07,28.77,7.0,43.0,782.0,28.89,TWSC1,139,-121.67111,39.45806
847,2018-08-09 19:45:00,2.23,N,,16.46,29.18,5.0,47.0,757.0,28.89,TWSC1,139,-121.67111,39.45806
848,2018-08-09 20:00:00,2.23,N,99.68,13.83,28.04,5.0,41.0,756.0,28.33,TWSC1,139,-121.67111,39.45806
849,2018-08-09 20:15:00,2.68,N,,15.46,30.36,6.0,40.0,786.0,30.56,TWSC1,139,-121.67111,39.45806
